AGGY,AGND,AGZD,BIV,BLV,BND,BOND,BYLD,FBND,FCOR,FLTB,FTSD,FWDB,GBF,GVI,HOLD,ILTB,ISTB,IUSB,KCNY,LDUR,MINC,MINT,NEAR,NFLT,RAVI,SAGG,SCHZ,SPAB,TOTL,ULST,VBND,WYDE,XMPT
-0.0004803155959925729,-0.000483148288580261,-0.0022986839130042093,0.0016410849103820927,-0.008602504164072145,0.0011259306789575846,0.004741958883365431,0.004002675091964913,0.004798361656212196,0.0007640876331283898,0.00041283655039079086,0.00553018811253573,0.004617113167622992,-0.0021941349037793954,0.0006207236132142107,0.0004074073085574856,-0.009381970740479594,0.002288244967641332,-0.0009841647907820935,0.005061895061730737,0.0019833517427815615,0.0006134560076295922,0.0006928635490213442,0.000578410426965637,0.0026903422758511376,0.0011631872624525855,0.0,0.0006574556724489452,0.00024103528228796968,-0.000199243023919463,0.00010224424695146959,0.006200367091662565,-0.007580419580419603,-0.012224888148669576
-0.010311794473432974,0.014382298464486382,0.003976230075800918,-0.00947565494589068,-0.03054724897147036,-0.009338910341219805,-0.006588435097076204,-0.006713846774900402,-0.0057333895233503745,-0.008445694528545175,-0.0013366800535614266,-0.0022316166893732005,-0.009034648200286351,-0.010145975352602815,-0.0061147999331726205,0.0007415402858253246,-0.02912744701239641,-0.0012329920357620613,-0.006791734059299239,-0.014898992219155116,0.0008923579604313492,-0.0008175148170855635,0.001954154320554943,-0.0003983372501668511,-0.0020282217987032,0.0002551765177972714,0.0064391295459889615,-0.009333746739123095,-0.008528401127719559,-0.006375772193181361,0.002280065237664406,-0.007490750546339829,-0.01265540178697265,-0.0643253673024427
-0.028902377136296918,0.02665514112390925,0.0056436600787614245,-0.03304937006805507,-0.06320300052771938,-0.02578868359845932,-0.022165121663734598,-0.011773963185337692,-0.023931414624382013,-0.032557105287141064,-0.013736906167620857,-0.004860000076076584,-0.029573942408045138,-0.026693273962012005,-0.019884119128236788,-2.4892055668544625e-05,-0.05953332559474653,-0.00912826602140503,-0.02361742080530219,-0.016037263773911237,-0.0023803539023888372,-0.00818157104073588,0.0009675916804912927,0.0013760704715016787,-0.00666921008029665,-0.0018348536240615707,0.02303259581564941,-0.023157459295136462,-0.024537695317010468,-0.021054722700114745,-0.0004790511717187295,-0.02833843072923709,0.0028547531502927962,-0.044661445814358464
-0.001314701051522459,0.016372371131445757,0.007101357721719725,-0.0045252411121423294,0.0043205618615513395,0.0007186728219509642,0.0006267101685119066,-0.0002134417066860636,0.01106770576576501,0.010395457145298955,-0.0009002416546235697,0.005416753139497525,0.014692613971041997,-0.003379461969072673,-0.0006368267947021558,-0.00037536607052248767,0.006280184496534437,0.002428505497881575,0.0012413432710249204,-0.012185164796624563,-0.0010998345612595474,0.0016497833924610553,-0.0002568866563327122,0.0007382372776754593,-0.006396914651512228,0.0022486537926752963,0.0006254111888425517,-0.0028760872719912818,-0.00030476715028073285,-0.00880788611224902,0.0007926038760605233,-0.02776683746507281,-0.023341872378540504,0.012794905036522005
0.00853095090250938,-0.004420352621781977,-0.001094450698771976,0.009427990502106132,0.010724279868206314,0.004291121029561584,0.01714488867913438,0.011512814534973098,0.00044426507775095585,0.006553699157049826,0.0031086427182280565,0.0018996135577233856,0.015736194097629892,0.0077508518791267935,0.002002749239922552,0.0015348995990921081,0.014281965874423428,0.005456855783070014,0.003599518000191296,0.019098231373424757,0.007189662021614858,-0.0002058678196417652,0.004556652059724439,0.0027538694508209595,0.022815568343787673,0.0006942959417587621,0.0006249566885710411,0.0072270420569185406,0.0064015733976775045,0.007232961505124103,0.003753613525417937,0.030419595380470142,-0.010492567458683532,0.035840475160370804
0.007507998315519013,-0.005786413599040901,0.0006211979479151027,0.005279531956394089,0.014726810433002831,0.004077217895591827,0.004381740021163094,0.005611769870684043,0.007114842561742801,0.012237493299292409,0.004925039694955377,0.0026228303307732864,0.008844536791866753,0.006937631307080646,0.0022712819115108572,0.0010172357190546151,0.0157145504732091,0.0013960875172533234,0.006370330801136768,0.0038708550440795264,0.0017857263079939483,0.001853397820152452,0.0006895310379860101,0.0,0.009465959358840472,0.0002650309426314057,-0.009056768445144048,0.0044512371779404656,0.004033140134717175,0.004513684673217832,-0.000744755034571848,0.0055113140895221655,-0.0017673637181924448,-0.0015104938132316653
0.00011453288883543235,-0.00012537720228137029,0.0025008276328367905,0.00011164986864914399,-0.006806217115608113,-0.0002623403068714691,0.0012461561373840445,-7.592129119501513e-05,-0.0004056654986295914,0.00033996599999590484,0.00109518956754521,-0.001314710456437723,-0.004300431261725153,-0.0012310660003733295,-0.0010877719361856145,0.001883414177509584,-0.004105008215962334,-9.722374749248032e-05,0.0016398006823868864,-0.0017137535433130668,-0.0001460548381995931,-0.00041112022975868734,0.0019032307347121352,0.001455011663579307,0.0013000518878817028,0.0015688441914790505,0.00031521748996491387,-6.224731912292965e-05,-0.00028896438692213827,-0.0018382353316633731,0.002368704487379721,-0.0016444582402375411,-0.00737680753546201,-0.003044647590824021
0.009072857274304352,0.0015974784159218276,-0.0008323678018419832,0.011332680137014028,0.015553700104118362,0.007755869424516454,0.00608783668900536,0.005231369794845396,0.008386372970883776,0.007691182421408639,0.004326363607504913,-0.00019792851781266565,0.01580730025650715,0.007823055922516578,0.005353938439762458,-0.00018112351263696916,0.016248352500068175,0.005093435153409389,0.009204139306005566,0.0003065273179634572,0.0018351259057622876,0.0004112893191180605,0.0011231920576590278,0.0013753052971027012,0.006488573827035718,0.0006501362349753762,-0.00787657525813919,0.007773546473371974,0.008714943141712372,0.007775752154199962,0.0006463717700551481,0.0113958973987994,-0.007431629233996113,0.018061256654253642
0.010322350378770854,-0.007438516600952539,-0.0011487496434090547,0.008393305697439284,0.01908821274863516,0.0071888956675159234,0.00797152503263378,0.008279144902655614,0.004388367052720634,0.0073660555988939785,0.002741474520958197,0.0007305636301818166,0.008204679501345735,0.010219036080165802,0.003700658870830703,0.0020748048877652307,0.013100026960678695,0.0031130450120074203,0.00622194761492887,0.01317822274011692,0.003176455311363549,0.0006166084021949081,0.001733785692790949,0.0005777476678725965,0.010628894604374585,0.002027713844736071,-0.004763393845723073,0.007302924709775879,0.007668102464615336,0.003248730964466936,0.001217169554321617,0.007077915050459475,0.0035938605448895032,0.01760612999823841
0.0012286405647938434,0.0012706062334061539,0.00407219433650718,-0.0023710983162347357,0.008909985366549049,0.00047491380060853166,-0.0008372478626744769,0.0015747307750475748,-0.0021500456185209074,0.0019979735737402,0.0005731854882075392,-0.0007590977505577908,0.003649046932107462,-5.4470276832714553e-05,-0.004676232140545735,0.002094287512403189,0.011512722419055323,-0.00023616320116217788,2.9021758980983692e-05,0.004839546254976302,0.002774789412090643,0.0014379622021364069,0.0013395592543431756,0.002012557374586133,-0.003413018440010877,-6.512946223419612e-05,-0.004148074514863535,-0.00023900366154820391,-2.2881189932879777e-05,-0.004047783849423056,-2.460869035599368e-05,-0.008029409647270698,0.0008953447266693558,0.002470905766091227
0.006037864367500165,0.004524516391001307,0.003657367640894792,0.006439766156126653,0.004046440535575725,0.004062315128274873,0.006609568043926199,0.004552423299974287,0.0029245861556675004,0.007196868148209178,0.0048235573410970655,0.0007249749118999142,0.0029557808705198176,0.0027402589440274337,0.003704336826888258,0.0005843328541968992,0.004004517120611704,0.002766860447332593,0.0050899463421027104,0.022275847678126955,-0.0018765698349670343,0.0012307897435897385,0.0016342445510485494,0.0016540591283487661,0.01010372301183148,0.001191661332295014,-0.002563266383111435,0.004291397567512743,0.0036097182365537506,0.002438589767091785,0.0025346804191359487,0.01337918084529393,-0.013118753335755844,0.02340771809102083
0.00859210871882862,-0.007743263882396291,-0.00010606258657791588,0.010609697554580877,0.02067199836194794,0.010651174367170772,0.010736110447428277,0.00811819007212377,0.009762509154440277,0.007476410638620209,0.001819899921313897,0.0018355445818323641,0.006689207618847324,0.00847939248379212,0.004410892228315446,0.00023178070663700982,0.02128691073296773,0.0041633807875451345,0.008363430073061949,0.022968176106414585,0.004263533529899747,0.0,0.0016141337418626412,0.0015337351208126375,0.00725027097861541,0.0019351540400381801,-0.003212308830176409,0.008998264884784054,0.009148756561478335,0.004257023950657782,0.0010937542038149497,0.00741034145774473,0.0006042598552423055,0.004683002088491485
-0.003331451200611561,0.008496452260794306,0.0034465191975817386,-0.008948753954022755,-0.008405970618000217,-0.002626166821806801,-0.003712196230956399,-0.001141021778858812,-0.003032134271045107,-0.004486397478009682,-0.0015041138459509365,0.00037127793465414985,0.005040911088694461,-0.0037200917935358924,-0.006094282020177708,0.0006933571842955119,-0.010482231224504208,-0.0013861491027170837,-0.003905504788747558,-0.0040588586989108435,0.0017485365350103231,-0.0018438844121309546,0.001476176581585448,0.0011548756970198096,0.0007412386770677925,-0.0002372577394221492,0.0012890512862619495,-0.005174096712253052,-0.005362017280037343,-0.005450161375652647,-0.0008687798658276247,-0.008946358373154386,-0.002113526633862528,-0.005953873401998487
0.0019244795922377558,0.008524792929617097,0.006636711089720342,0.0001648902226281311,0.00025234283157262924,-0.000209807665003142,0.00017128822247843898,0.001060902661388166,0.002282432606990703,0.004508499604442599,-2.2475312716254886e-05,0.00016263432138788916,-6.211881933374978e-06,-0.00016773685783763915,-0.0023444814725972463,0.002405227846898757,0.0031173664786141478,-0.00016518575404799585,0.0019279560880881375,-0.004017363008773764,0.002635765644541677,0.0004105295482238085,0.0019279377980090547,0.0007964478057708934,0.004007348164890288,0.0022124177180402717,0.005793361239268478,0.00010047944044118135,0.0006603174640036348,-0.0040592652729856465,0.0011667240883257983,0.0004377643632047007,-0.015431104854193668,-0.01675851471927354
-0.0008943132015895295,0.003226280282444149,-0.0005211886372481024,-0.002720462652958612,0.007479478260530132,-0.0011322070769637243,0.0004640971546946419,-0.0020399941214925407,-0.001286306870190626,-0.0035623473848581913,-0.003695907069410376,-0.0007883799014894598,0.0002876971817855399,-0.0018273192871876309,-0.004699891582609343,-0.00030360327992377356,0.00457623721688769,-0.0031588411533450852,-0.0016104593394522962,0.015147920827758624,-0.0008901558138574055,-0.004513787258359035,0.0004532159681643701,0.0005570081438091622,-0.001070049784828084,0.0007691106232664683,0.0,-0.0009818087691598728,0.0004835071448570927,-0.005502363969839018,0.0008953634313995598,-0.004054081539248754,0.00033798400928118053,0.011900614449301924
0.006345148582243199,-0.003944795772214381,0.00864047958422684,-0.0007736206046745353,0.015641324431070806,0.002857802675389732,0.00022982663195683062,0.002753312213773195,0.004384712071140332,0.010035789296051378,0.0008562398948457537,0.0009631051129488711,-0.0019377647171039862,0.002553720962693029,-0.0032691699073055503,0.0007744446652859345,0.01870268274722749,5.10613075129943e-05,0.002356000415018185,0.0033731983405457184,-0.003728105051804189,-0.0030915292662820107,-0.00046385270071821653,-0.0006591536661610684,-0.012100701408813459,-0.00017259217912906217,-0.004159955887318251,0.0008209468473132982,0.0015644954987680518,-0.0032786885917763355,-5.031146966776896e-05,-0.00824213915801455,-0.0046387823611802725,-0.004381531890096645
-0.010661379677543208,0.01397412228565656,0.0009077006858109768,-0.010107169657173315,-0.015640902694224048,-0.007769327493557433,-0.0033950657953027608,-0.0022272311748389143,-0.009127787456535832,-0.013152377586128531,-0.004515162947590877,-0.00029129608276228804,0.008074655230632095,-0.006706605638309618,-0.009110787005998778,0.0012790483453242842,-0.015162300609400969,-0.0020167460503937532,-0.006070150032111889,0.043589738108201964,0.0022571234385002146,-0.0014471780328132794,0.0045750182280130365,0.004934347040841576,0.019398980407446732,0.0031596643939560192,0.014781446804296862,-0.007585226584539658,-0.007770018342147408,-0.009868400696307714,0.005156341426618211,-0.003490512839779906,-0.0012345986892221988,-0.034136305894263384
-0.01662008597271085,0.00776983292013966,-0.0018749316615587878,-0.012478790905437942,-0.03429366916638768,-0.012537091812060927,-0.011132437578109763,-0.014181130249923988,-0.008962888457675566,-0.015423827227905891,-0.0035210886814812377,-0.0005059025673464838,-0.013131697808129542,-0.013851889833551949,-0.006528126029273117,-0.0001922139024864852,-0.037590570653043394,-0.005848046220071442,-0.014478179440596472,0.013595453029139391,-0.0007992539881097103,-0.00496890279438722,-0.0006882810799277537,-0.0011941161269804483,-0.0071082444788748405,-0.0014571151994734047,0.014249423481232443,-0.01205273698485632,-0.012680596704871958,-0.0076827034883720936,-0.0012399008160739694,-0.01236342804798518,0.017614307243068245,-0.01097614478535234
0.005908601132318122,-0.009816558945381474,-0.004064177129684871,0.0054677087954035225,0.015045440305854753,0.0069893085914650216,0.00546971369164996,0.0018104381425053558,0.0018351967403300148,-0.002904029383441789,0.0010466292439678811,0.0011258172816592902,0.0031139969124926747,0.0067306750080287645,0.002128607067229789,0.0006746366073066582,0.013651836441085644,0.002854587788627712,0.007348461090943256,0.0016698551507473257,0.0012005875811003735,-0.0004161464749033844,0.0006395048652044744,0.0010957359574434928,-0.0017362396408204315,0.0004896333668890159,-0.01092711891413847,0.006243708829052147,0.0068722915499090645,0.003766478263936568,0.0001226975116700209,0.002503600307310289,0.008199240813847573,-0.001993957308206118
-0.011373901356750036,0.010326811986142121,0.005636255682894761,-0.010642918583871279,-0.02222911713969689,-0.008954175970763208,-0.010377741707851816,-0.005088228159830215,-0.0055014812035033035,-0.007854078657319897,-0.001556279549737987,-0.0001498466419007059,-0.00227241718648646,-0.009552686926040931,-0.0070188585797825885,0.0017171757391738426,-0.022158150978884333,-0.0035914564552091584,-0.008819523872238985,-0.00483985807599522,-0.00010167912960261629,-0.0039550998344066906,0.0020202556578765834,0.0014970119886119093,-0.00628181223945169,0.0010890106894994227,0.013589043623567724,-0.007259104476900121,-0.00874527626054647,-0.009797810927708829,0.00208916667035881,-0.002668724012252874,-0.0075301202551168595,0.0010953983863239603
0.005456823670907982,-0.00558541394531326,-0.0015622454803063096,0.007605356410903456,0.014388243293832275,0.007074224589172856,0.006098809706284657,0.002290720432157023,0.005684089189087163,0.0055224682387355365,0.005014693274063135,0.0027272700781259176,0.00887151038607973,0.0064069391336872925,0.003720247499634911,0.003960272826683576,0.010401075740930837,0.0039086380471838955,0.005108242181958176,-0.006748918528211429,0.003612226936833017,0.0014629049723262329,0.002071144297512395,0.0026358261784967933,-0.003055116495646857,0.003817394950231824,0.006868519284499825,0.0054714509829818896,0.0063440286513879824,0.0027368631578947376,0.0031373300167170395,0.004193784647804305,-0.009711684075517944,0.018181620048669727
-0.003369358165755672,-0.0069109359980617825,-0.00042385433293668184,0.0001233442097047407,-0.00595798144478598,-0.0005198501806620409,0.0013196186147420325,-0.0010314466024642208,0.0018256243020167008,-0.009495182955496551,-0.0036813699116020563,0.0004864763356661283,-0.004558651786598443,-0.0011489142814607562,-0.0014825426516409561,0.0004335115752570765,-0.0061739034841614155,0.0002688445388162857,-0.0007427325474210325,-0.030713571646332125,0.0005047983854223785,-0.0029215151469748203,0.0008484410274982736,0.0009393747193719396,-0.002603110140067254,0.0010392462437055882,-0.01116277245556918,0.0010349104989793904,-9.808451641584016e-05,-0.0016796556439291352,0.0015676979198676016,-0.006890852396508177,-0.006742292162357073,0.0017604555934907628
0.00565053755560943,0.009480624811432156,0.006671550480877733,0.0005764130493978888,0.004213862792580079,-0.00032297037448142195,0.0004821139744912499,0.0071454255399094075,0.0012281892345654044,0.014318076275883853,0.005308110863397824,0.0007245884115772303,0.004729075996319554,0.0008914693230419313,-0.0016703785881519086,0.0025014797057034397,0.005056607826287386,0.001956221232201853,0.003608033003458116,-0.02709944555880828,0.002458767312287128,0.000209334453941702,0.002119611321488001,0.0020554551909364146,0.007211100888520438,0.003385958545559768,0.003349064099423251,-0.0008933375946027533,0.0002816298515726381,-0.002733985336151112,0.002759289945856587,0.004572030836955254,-0.004936747917309367,0.002412151147445021
0.00443856586726479,-0.00047413949441963517,0.0006247951941615041,0.007574240267575203,0.004729885438277956,0.006605507203242557,0.006334268264489432,0.0024176841694039824,0.004945818172506993,0.004252283545508888,0.0028573846962714673,0.0035272414907887343,0.004726206874804408,0.006058583003998934,0.002974530526593664,0.001824182415911621,0.005968094734124039,0.003287399783122084,0.0043250897398381645,0.001791122113462004,0.0014580979108991244,0.0016739484897688815,0.00256513417416391,0.002995421714725033,0.0011879279393101829,0.00199304246161265,-0.005014109131961435,0.00698217864978072,0.006442348910454063,0.0021088571112972947,0.001516496626704908,0.007796072397754519,-0.007751937984496123,0.008183546995100854
