,BDCL,BDCZ,BIZD,CHIX,DPST,DXJF,EUFN,FAS,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,JHMF,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,LMLP,PEX,PFI,PHDG,PSCF,PSP,QABA,RYF,SEF,SKF,UYG,VFH,VQT,WDRW,XLF
10,0.11226250970212864,0.03365731158221343,0.05806807777785159,0.02532566977592213,0.6558725760125591,0.14096258570308898,0.012394372429258955,0.2605584898173831,0.4445426082905135,-0.3439716544690903,0.13811956177451837,0.09011606329498299,0.17129090229179125,0.08876739666645754,0.17211342293848317,0.07471817279821229,0.08817003633213039,0.13735711300183884,0.12302825265862469,0.18690519492607377,0.1744337672481125,0.08077361605043035,0.05734130597248059,0.19950241282303835,0.14005617592509076,0.08627189584025312,0.19684854779886254,0.10375572290375387,0.024664874271543118,0.021702435978110588,0.020068248239389058,0.14292260762283993,0.031161560245043983,0.19224292834425918,0.1394460147899283,-0.08328081756211929,-0.16062821829787619,0.18035934454189495,0.13842510018386214,0.02117171058712787,-0.4258823529411765,0.140324316709902
11,0.06256717639771768,0.0867824888699084,0.00783424134568694,-0.09597745013529876,0.17579943401586665,0.0252136241738498,0.055091999666222614,0.10510699981570804,0.10327945694311821,-0.121081081081081,0.03875037896240243,0.02971443146373779,0.05231710215364031,0.027003738337929607,0.05436804061364373,0.02738263959268253,0.032776953711032994,0.036581845714917106,0.026449021184560825,0.05637907483556495,0.04788292955258428,0.0036474242503256125,0.04372300986072744,0.0543089120435873,0.0024569850634949763,0.027753642943335082,0.0602937886379114,-0.0002835454427247832,0.020669773907969046,0.03484891636985825,0.004186072259809824,0.06684065382267228,0.017399036143536366,0.06688200150691223,0.02905840624040511,-0.039229147943191586,-0.07636595560614026,0.07390194819169857,0.03686221572225718,0.015233617398860541,-0.18811475409836065,0.03287415720015767
12,-0.013197907022333033,-0.002618889439104697,0.03050341996539469,0.06739544264870963,-0.023382399255233704,0.00599378851139485,0.043872079744949125,0.014669851298633034,0.007428224980255239,-0.007995141451414734,0.005034194520230331,0.013133868840189768,0.013295058391322813,0.005671722716580256,0.010399582163682248,0.030349435277715647,0.010446738110414243,0.011003409016936815,0.01480626613790381,0.003517697947082826,-0.004231013327692042,0.026657292672096485,0.007227465445838065,-0.0054456224450619255,0.03026204722528121,0.01021668679521107,0.0007161563625696073,0.15778628945455309,0.022403124180324148,-0.002393471761688681,0.02270564649660958,-0.014264355103324083,0.04858952872226725,-0.017546996102990972,0.005430310673176416,-0.007163359598853879,-0.013398705624956812,0.010924023582215206,0.005946902702365354,0.010320626933122162,-0.05179202423018659,0.007122747627492999
13,0.1219141724296911,0.06847046249975315,0.0489278901052022,0.06641790878218645,0.10435149846103053,0.01908720539340249,-0.026409378650649514,0.1515661986899755,0.16131567988493806,-0.14817105692319002,0.04849884150093662,0.04515422485843204,0.011244709661898299,0.03535975926713538,0.0400613070036688,0.026556133254709385,0.047871166145839444,0.05307912204158698,0.051149306970543804,0.038904484099756546,0.05417461227958359,0.03242897003577846,0.04167424794159259,0.024244643666180815,0.03830252141868262,0.04799611081512463,0.037184135147520274,0.08604871058850304,0.0027840633870601073,0.034516543806754285,0.03915886054400751,0.029879755811598557,0.006065717478821969,0.021655076774247783,0.04914940637143565,-0.04545454709431993,-0.09142096909616683,0.09771264561464742,0.04845234337207478,0.03129759495252915,-0.10647359454855194,0.0527670494345093
14,0.029971499016795876,0.012738831690920894,0.009958322297847133,0.013995820246688972,-0.1478046124585134,-0.03990222472699956,0.05998946746244603,-0.07093530222730234,-0.0893075893961573,0.06113537117903929,-0.03221382726064264,-0.02704615541268648,-0.017254559611633555,-0.014148766746034118,-0.05704053867774312,0.003460333477868636,-0.02593127470146174,-0.03185722593759112,-0.0249461687820183,-0.04764027911942672,-0.04252319714879472,0.011952542654376425,-0.012816079096814322,-0.05069767761660621,-0.020331312733258864,-0.016029263010052103,-0.049599772672642595,-0.03514018843299021,0.016153471508198482,-0.02643997010913058,-0.001189871937351958,-0.03391103604482729,0.006890510560725579,-0.042013566185015304,-0.029600984991942546,0.021164059756767176,0.04265407277462538,-0.04930043624697276,-0.029685435692342013,0.004425640839101842,0.09151572926596745,-0.033007540880467375
15,-0.013856877949928952,-0.02515723989764561,-0.0057085137997061105,0.005520997415087043,-0.05019119086117798,0.005089066520544341,0.04724418582856991,-0.00675677975053609,-0.04414157040315878,0.02194787379972567,-0.0017263315570432286,0.006554374218359238,-0.0055780096396332995,0.004184508422374946,-0.0056304353059398755,0.0044334484430195754,0.0009048335026012041,-0.003933157291926922,-0.008843904496389107,-0.005940574446693182,-0.009050642351111079,0.024439016518441256,0.003001376029787311,-0.010556673966867736,0.010271172217638616,0.008833299537873708,-0.007221217359949259,0.08000034822183831,0.05308017973961033,-0.008406113587629709,0.000794329795730106,0.007605165075942218,0.06088368444896997,-0.0024218944536435042,0.0013301637971507335,0.0022205773501109815,0.0013985530643319647,-0.006657304314343698,-0.00433804125539385,-0.0018184012258610186,0.026200873362445438,-0.004894154480653212
16,-0.0759251252563566,-0.02130299855441385,-0.04331542977333451,0.052162078451424676,-0.1242070575481919,-0.013924083410186073,0.029135347262375284,-0.016780062986057488,-0.043139804118612575,0.037583892617449696,-0.01630424320078669,-0.008636465353397755,-0.01754729178664581,0.007915509771399282,-0.025658343813598255,0.00016347001901724788,-0.007516580921967943,-0.01707425686863524,-0.0054175825572421975,-0.03496009428587976,-0.024001719456171647,-0.032773254176160414,0.0031519236284039635,-0.045565923964624215,-0.01812372516226982,0.0008099271412550783,-0.04107311783768488,-0.017449668927614126,0.02534325159947352,-0.03553967110508577,0.01746027780543367,-0.04702910270149373,0.026058663556831976,-0.048848205405109466,-0.0037274521102132327,0.0073855612998523015,0.015013955848236513,-0.015859715140783298,-0.016150448009590136,0.006586343843985751,4.611702127659575,-0.011899636655108183
17,0.0368033315098464,0.008955398290843854,0.02000001569377482,0.004566114919361497,0.19341172512597488,0.04920833512901102,0.0018264250866983182,0.13906825820153534,0.20117184329914928,-0.17658473479948256,0.05670257765593276,0.037749628920548665,0.06943603948995698,0.02454195481177293,0.05220603704641319,0.03236349349830891,0.043984873138693065,0.06450698449881859,0.05158613688644303,0.058108444966346755,0.0737758199395905,0.03709060448094014,0.014487764118283213,0.06016984048164439,0.06840387071494486,0.01815242651227241,0.060196793293311866,0.043885487264456305,-0.025872037547938764,0.0655848175505758,-0.012480577655149106,0.04995936447057405,-0.010317354782854731,0.05657619222791348,0.05558550980184263,-0.04985340726343804,-0.09425527001429904,0.09479657851111802,0.05855473537513681,0.007935395853114533,-0.20940286255924165,0.0610752007361641
18,-0.037018323590116385,-0.019216228442454204,-0.014161259430528973,0.08571439074173898,-0.03696534642555846,-0.01404450872674047,0.08546538446654925,0.05851378230421957,0.05095211946662533,-0.04556166535742341,0.020565857663767804,0.032366656970802196,0.032801189247588756,0.0361193260715188,0.008999959485771612,0.04916321973639238,0.022281496173399598,0.01930432905323999,0.02670895315174671,-0.0006419522736306149,0.004458877178759552,0.010274484878773379,0.03467581214846167,-0.014855812109208076,0.041909998429670324,0.042316509558551235,-0.004984836293656674,0.065496919557038,0.06350439819019721,0.026649939006306262,0.028746175397307314,0.019728883034075436,0.0598524344526861,-0.0041060689386316985,0.025671393831404796,-0.0177469521604939,-0.034181505746677054,0.03645114879642185,0.02030373909871185,0.015883998289696194,0.04114710917770731,0.020914382944094517
19,-0.06563810048769554,-0.019738307518293103,-0.032998676585566,0.039473473231373464,-0.13751259570018692,-0.04671718463579919,-0.023686523866196105,-0.02888284092258047,-0.058558095111719465,0.03292181069958851,-0.02031429800049283,-0.01394559578467486,-0.02261955718514915,-0.037908036438535644,-0.03976411397724929,-0.014067260135555367,-0.009589922577547438,-0.015110778614928292,-0.02341531810587736,-0.037378863636136336,-0.02925746510779939,-0.03700859887701626,-0.03923852843317801,-0.045161312810926925,-0.027445498637398886,-0.03335508026206378,-0.04515418022418693,-0.0005589902076021214,-0.026565093814044597,-0.013304615011382956,0.0019247018779783825,-0.04187279430395472,-0.022567995070689767,-0.04101955389494964,-0.026256973881096192,0.0086410451155163,0.019268605264813523,-0.022480264412598237,-0.020144852464955013,0.005438395427393693,0.11193001436803375,-0.015544074730135544
20,0.08289221253456912,0.01787636987539743,0.04139942926139897,-0.02474086975332677,0.2925608202215833,0.06887412851817715,0.03572997700994713,0.10242270926839617,0.1496096493100997,-0.13545816733067736,0.0497652615544729,0.0238013628151031,0.06681581312489722,0.024766842481258624,0.07417531486580711,0.034739349106588914,0.0339357811564727,0.056873236087621834,0.049175165946956076,0.0807766331323073,0.06422780993082922,0.04159194991287309,0.007994413039669124,0.09360091291832685,0.05603708815777382,0.018101447727681026,0.09111861566157309,0.0517022210252099,0.00261044515554687,0.033552988857919075,0.008451714802623793,0.0643624688799892,0.008757972202587573,0.09385385248035427,0.050114410444094364,-0.03582554517133949,-0.0736882985362521,0.07231792469392612,0.049791241973173486,0.015077830226281274,-0.2543496117305221,0.04696363915130505
21,-0.10260578232759618,-0.02502299543786334,-0.04815230033302071,0.04070781804938293,0.011577106091208128,0.0564264319012734,-0.014054371508430568,0.07825617161177889,0.08446101709079361,-0.12442396313364053,0.03188921710843376,0.025860073758483777,0.017384370096171085,0.03627157184040491,0.017666098720020014,0.015137965479554387,0.026601951170981412,0.034650046279966866,0.025735257670379454,0.015534542475355479,0.022851522991181185,-0.017310048218209296,0.033622919200641116,0.007791405925448634,0.024084891211327834,0.0267585827288706,0.010141403187020953,0.027223878704743108,0.02673655280390856,0.03613554658517521,0.02265433285616119,0.02006330784270674,0.04785643017634089,0.002420000374841224,0.020770529812208074,-0.023424878836833675,-0.0462307493127297,0.0474975949399032,0.03027805649852787,0.011723132894053906,-0.019666666666666624,0.03290540941625956
22,0.0526889972074137,0.022287132497452643,0.029199102179795225,0.009637325991715883,0.10775878936335186,-0.004887676289925139,0.0038876614079249817,0.09179798227059338,0.114750493952333,-0.09263157894736851,0.03462414539998048,0.029644267372599908,0.06347014187928914,0.02464270949870171,0.03240650326879626,0.019784395514463222,0.031740519782174605,0.03713885703004328,0.035647473949320045,0.04034197578737629,0.033225167714820786,0.016743079104126802,0.012052245449589756,0.03530699905785538,0.0612704099015159,0.015419618478024514,0.03887236302601322,-0.038722558904158405,-0.01730262227402095,0.03082787930812472,0.02588154482225445,0.02667412433804938,-0.029641197817971008,0.0309826752110068,0.04025745040802084,-0.030603763440860254,0.007860253521574372,1.972028823539051,0.03521312179255952,0.03081182454942287,-0.15589932562620426,0.03458655566812704
23,-0.01614824800178396,-0.009214005478990171,-0.03093969471365034,0.010668078657941477,-0.02415151849891686,0.019685704681018924,0.0030120116486303415,0.03779009897089178,0.039144116634057396,-0.059164733178654276,0.010659449518939218,0.0019193660215613138,0.01800200085323941,-0.011282757036430944,-0.0018226935952210658,0.012451185805632937,0.00938127937502985,0.017709550738299776,0.007399161890541243,-0.0023182806357551614,0.01681757499875127,0.004340421420984883,-0.017532229076966152,-0.02063661279934867,0.022951812909716516,-0.015078555726373176,-0.008090471331027152,0.028717121912826795,-0.13579350935554535,0.0,-0.0021937415952560375,-0.023472603147133876,0.0008038749586877502,-0.03355453763671551,0.010762546238118653,-0.012798719590498279,-0.09445407294084018,-0.6351528191677311,0.009512871932513581,0.011113182105178058,0.028197313588542723,0.014171334977629513
24,-0.08389055038470734,-0.024734964765937142,0.010103412163329526,0.16085976157306872,0.17491152960282244,0.018323473533318188,0.09393226636754476,0.15365662023018553,0.20305713217987695,-0.1602959309494451,0.06161167122212268,0.02937425996572928,0.06017178616284046,0.025229832960844818,0.08192761655905065,0.08099685873503162,0.04921981181908532,0.07496921828366605,0.06122434786246935,0.06505098639363895,0.08087969829153036,-0.029638109169090297,0.037148020337294134,0.04463067563044896,0.03996993034901087,0.032947142360097395,0.06312658508534842,0.19987675813508468,0.21137570813045906,0.04186847613544338,0.0690741939221547,0.015362549198124346,0.10262884477574837,0.031476494355063264,0.05204929669594304,-0.04235086613443671,-0.08421054802524436,0.09301473163844139,0.062457509114192386,0.05520816821689301,-0.17237999256872322,0.07051665075534157
25,-0.03666218241943789,-0.01577462164032364,-0.034862445743026146,-0.0931706504441102,-0.056024310199145846,-0.06958163409984974,-0.055270395709566926,-0.11230985805376772,-0.10547086649517076,0.045521292217327536,-0.027152394501490578,-0.034739476671962734,-0.00015093172998329084,-0.04341418220300563,-0.01526864346387626,-0.04326353204873138,-0.03166845398422796,-0.018469628968245798,-0.02371755379365892,-0.017533239813749463,-0.021187186460615664,-0.034033963587078046,-0.02952769550416868,-0.02391604394351812,0.006005969194191381,-0.03552183213995988,-0.012520021786779427,-0.0911123886334096,-0.026541573606115584,-0.03553858167675084,0.029055709193644468,-0.03464082703204569,-0.05476358660361036,-0.02126876213532639,-0.029773435973511606,0.028880821299638967,0.03552772331700947,-0.07085988702304714,-0.02714744578873938,0.03681528817452336,0.017830374753451603,-0.029253613723417383
26,0.05823138925195173,0.004848174276102631,0.03041827986826966,-0.00430341075064647,-0.06630259695972457,-0.001226034651852437,-0.03468454002515709,-0.08105776258561657,-0.14049958672450596,0.11797752808988762,-0.03649821891068279,-0.002570766444620956,-0.012973348796721412,-0.0070768673219445645,-0.03579629247059808,-0.034333529617868896,-0.024590123351697676,-0.04485437898978545,-0.020702332480192095,-0.028797472242450103,-0.05548873141193502,0.05011551999581507,0.04834357484502531,-0.0005288266120254115,-0.033001579877761256,0.020059205499040337,-0.01836806703896522,-0.11792450815856786,-0.011566997536567251,-0.006235906149331067,-0.052437032685278065,0.017847073100646836,-0.04444447423211758,0.0011338825556275105,-0.024460739515292228,0.020175483341030052,0.04843597220187222,-0.04932464334726261,-0.0355406335519166,-0.05346417529094994,0.017673009844198204,-0.04502943063181952
27,-0.02173919122088601,0.0208227851187932,-0.010454997107928738,0.0005402512669406611,0.04882112516706677,0.041734802983852806,0.01645026707759965,-0.010994025466792035,-0.02572731317399415,-0.031407035175879394,0.0008043138922920267,0.003101402720796295,0.008537081345866442,0.018480791567210872,0.010386397864409114,0.0015898341970574106,0.0023058948748466922,0.0035013388109004337,-0.0017796514715992789,0.004619185337110837,0.004547108039287014,0.01750205202823228,-0.0038456255828056493,0.016157978235413577,0.018108361892683278,0.00022142680124156286,0.023973513291961023,0.04938551921629195,0.013933319010329912,0.009305287091242006,-0.013633016348914982,0.013430362153881766,0.03819915572986026,0.02124303161789951,0.008300524955146972,-0.0008598452278591197,-0.0052935857331991585,-0.005202343592682531,-0.00018807097444718785,-0.018116389921722684,-0.10526316190354043,-0.0007282578377413319
28,0.1178873912315588,0.012494993853643973,0.06613164770289082,-0.012419013139751064,0.062452409965155775,-0.04006279032274945,-0.0856047697869798,0.011188082386980843,-0.044409334687513034,0.0324254215304799,-0.001491145461172268,0.0177191363398059,0.009877079914122802,-0.029718167310120662,0.001773426701430632,-0.03636373704689022,0.005948248460287163,0.006104960314613585,-0.006428846710430066,0.016263500032320886,-0.007966666666666672,0.02916238942680375,-0.009579432315577023,0.03375672261345127,0.012696815858332981,-0.01586274105366711,0.024983749959780394,0.08529274356184983,-0.009350871419049498,0.011921863608854884,0.019099186179205172,0.051905063816503255,-0.00655735019175332,0.04372804863982758,-0.01363017812877588,-0.003872633390705674,-0.007256813386181398,0.005719590201390005,-0.0015891988015139804,0.025035714573922403,-0.057078362861937494,-0.009836044126052398
29,-0.01032918883446478,0.010542137423711028,-0.0065672733126391665,-0.07709141335499174,-0.0990441372938467,-0.0370294292086775,-0.05775496420104127,-0.018232698319690075,-0.06413518337469178,0.06155778894472353,-0.02439023707256571,-0.008230524337853167,-0.035359729386533846,-0.029207458963824907,-0.033044892017731434,-0.03998197834248977,-0.010052335935156358,-0.016838588250242294,-0.014191856436165315,-0.03241692780402367,-0.021536776391006086,-0.00822889047703149,-0.024590222833504212,-0.02474335606370579,-0.02992313519679143,-0.01973684977658814,-0.03450462335260533,-0.008497444581590437,-0.004719755786811763,-0.022721035638018302,-0.01202264678843334,0.0012247869838459607,-0.011551128744005315,-0.027871539029900954,-0.025103582566264705,-0.0012958531317494649,0.012183132023483175,-0.014623437946852499,-0.02401975257058692,-0.011757587878787834,0.10368803322349107,-0.021707125945053873
30,0.05022840521598746,0.01718838344734844,0.024038575847104487,0.02547400440761105,0.016829234470096925,0.05000465396006886,0.08629626235577643,0.10616227529967372,0.15255578294338693,-0.14792899408284013,0.052308165839428836,0.02781428207294793,0.02058889636266453,0.07213092921675766,0.03833794052498088,0.06458486069351763,0.043908252396898266,0.04570138106079285,0.03642503744030848,0.027694656680756737,0.04868494593014476,0.03890186898175587,0.06151741890959734,2.1111591195124863e-05,0.02702383111488706,0.06824924999143549,0.012184427176180054,0.15511896404193704,0.0455030207449119,0.006458158534894954,0.03637996106440581,0.0225280742185861,0.04875728264550708,0.010281134730486342,0.04334593656820645,-0.030709384484888143,-0.07221942189867597,0.0777634498069557,0.052471128731036355,0.025880050605667223,-0.01963198283713767,0.055700560202593875
31,0.06154720291455038,0.03279616090645636,0.039469517609927014,-0.027151893400799102,0.06977655962218306,-0.017228642986604287,-0.05726456210087661,0.07479871492584848,0.03338796510206764,-0.025000000000000085,0.013154818705721216,0.025288778592314667,0.007970639984389048,0.005944058373220094,0.022628922986785923,-0.01267135416319648,0.021103548328284046,0.02125453472931132,0.017943210844734173,0.023188456862912744,0.014229793414624799,0.0019020351718848434,0.014315255501150013,0.024783342255033355,-0.009954430130086333,0.010406783167127556,0.026662376259742698,-0.04240787398944557,-0.016098792555813052,0.016590406431479805,0.02529441101413181,0.029109521830450777,0.0072230807298276955,0.0235678204062458,0.005686994222037227,-0.01829540383757252,-0.039439634521454846,0.040239269969503264,0.013737441170598613,0.0341941716534802,-0.061326619162562386,0.01359557002723158
32,-0.023100416127022565,0.00772946986780528,-0.014994319377133136,0.005938272580588196,-0.16660547356061114,0.05886792995279851,0.018072348778852984,-0.0586189530656314,-0.07324081713044801,0.03988603988603993,-0.030295711768435454,-0.02618753606505666,-0.05368010470991814,0.005000157046581728,-0.05695596974546388,-0.00573765574819712,-0.02316034981333223,-0.03343003207187734,-0.020520886009918454,-0.05766898542289678,-0.05191159242371104,-0.0326096053233745,-0.00015684143697430124,-0.05614740762709113,-0.04124068400067107,0.0006242972248009188,-0.05906585452206448,-0.027000894052227088,-0.016362091283906317,-0.03939227575949545,0.0,-0.04775376700492524,-0.01992026390903865,-0.05526038737164161,-0.02736931208544256,0.019545454545454533,0.037817390121399584,-0.043545653822438066,-0.030874573875657247,0.0,0.14444444444444443,-0.026473683840622115
33,-0.12632228101285933,-0.08581019576364173,-0.06381733850866433,-0.09386072785937702,-0.26707167118700326,-0.059981035246274246,-0.08925057908649857,-0.1654851572503133,-0.1547493258100761,0.13698630136986314,-0.04765461397023027,-0.06371543755608901,-0.01728141319813288,-0.07151240301320376,-0.055847527285537185,-0.0575550264454881,-0.046919758367331886,-0.05339362570467348,-0.06177810148531678,-0.07544368745300709,-0.05567891128969828,-0.041922894937245284,-0.04137341806830358,-0.08792275700680491,-0.06628682368074586,-0.05961866704713068,-0.08721774383701213,-0.12962279373452737,-0.049776932127592384,-0.0634777993501599,-0.0539726326243169,-0.06301533312214778,-0.0820992829658643,-0.08816073827107752,-0.054808454016688844,0.052162282657155674,0.10359187787136218,-0.10320632242551246,-0.04883314406320713,-0.05722539884393059,0.2590290485436893,-0.04290828676730401
