ARKG,BBC,BBH,BBP,BIB,BIS,CNCR,CURE,FBT,FHLC,FXH,IBB,IHE,IHF,IHI,IXJ,IYH,JHMH,LABD,LABU,PBE,PJP,PPH,PSCH,PTH,RXD,RXL,RYH,SBIO,UBIO,VHT,XBI,XHE,XHS,XLV,XPH,ZBIO
0.029394986244524867,0.04345685212791346,0.01518335182216446,0.03366265912782503,0.03964555749078371,-0.0413402686846986,0.05082327211514465,0.04624833509136525,0.02755314893617021,0.016052501241485155,0.012172106560188294,0.0202033522199511,0.01933269989530085,0.0206581174057661,0.009351419370066677,0.014369236415562698,0.014756467368652328,0.016761899370745598,-0.07317779317970867,0.05725088322805715,0.016193517072985573,0.012313332134760348,0.01754086451497642,0.0223976510687125,0.011743828678399465,-0.037178637783767614,0.03580526781904698,0.01526927428194184,0.029851425798280786,0.061315458937198114,0.015497515812920325,0.022167493180029668,0.01615784170858764,0.016830312395685713,0.015594256180321897,0.02623009754250152,-0.06575642266549046
-0.038536122764819665,-0.06199720117034309,-0.04865302599226536,-0.039292070785261535,-0.10034084150704824,0.10315668871445537,-0.04725193915988371,-0.02318388826308622,-0.039548598801060056,-0.008777123292277773,-0.0008468665168213613,-0.050289318197958816,-0.014916390711108387,0.005570004815733716,0.009039005572929856,-0.01504498610144043,-0.008938511922142617,-0.008617507679393654,0.11656824290241785,-0.12589346161073536,-0.05123812868926352,-0.01755217466213719,-0.025271970806660483,0.0025277302389407827,-0.010074441524310038,0.027140375921301054,-0.01812889846559589,-0.008565977302417186,-0.044200870206953936,-0.148564430972144,-0.008276133021459381,-0.041824388894899985,0.02606011358221956,0.002586180819258977,-0.007054772922503096,-0.016964490093553636,0.15846158641860866
-0.027104969050586708,-0.07199790992978712,-0.03864003707350087,-0.0316875092535594,-0.08051143736680078,0.08610117537350305,-0.041199603016024315,-0.059177139662628574,-0.04042255170063226,-0.02508877449000364,-0.01983390337908442,-0.041965456789428264,-0.03206577476315163,-0.017709421172704732,-0.021200757896580085,-0.020729989553856375,-0.020529117869467085,-0.020105889463934268,0.1233296207365946,-0.12106911505653715,-0.04366921513578033,-0.01974604119924734,-0.02386676888476293,-0.031937276505199175,-0.026548694102905,0.03587535384980333,-0.041464577610145686,-0.022028623679115112,-0.05999999572915773,-0.11872349050966363,-0.02158910769157775,-0.04131489394790959,-0.02346097767871587,-0.02940671605236256,-0.023962381576301112,-0.03681550225611035,0.12715798137907244
-0.007646736203654378,-0.034959022308885215,-0.026401333520046512,-0.020167400851836725,-0.060005199072614014,0.05104693551521937,-0.013766679345950413,-0.032627052142660366,-0.024938149571045246,-0.005184721672798013,-0.0022483742649602213,-0.028591479316136814,-0.015997780598428313,-0.002859190318638146,-0.0012200762447944322,-0.01843414560207253,-0.01291911550357613,-0.005707983403477706,0.06096666550681856,-0.08944539479902926,-0.03161313462994585,-0.01833690011561813,-0.011961359219192013,-0.004774874429682155,-0.014545431818181888,-0.0022812735057881764,-0.019098789234156702,-0.010114173422012365,-0.03734265467377793,-0.09286042930471307,-0.012910924597609955,-0.02710254759957,-0.0003921275118768987,0.002460685217646098,-0.00671922053254429,-0.020652215754080373,0.07511041368606389
0.019891231146378942,0.05014082562529151,0.05625822143796204,0.06407764376459762,0.1060273698630137,-0.1096687989615606,0.07231125893630874,0.11856754087351384,0.056221161651342375,0.040305233798018834,0.025481037016485242,0.05571243376767412,0.05282340092846256,0.013361990180879984,0.04152558093350387,0.05883610675012605,0.043367147203125116,0.032955642744997835,-0.22845134933275585,0.21807453658956996,0.05691976922257987,0.046872446670011655,0.04664409335000723,0.039546316834759086,0.04059035884247335,-0.06277267201751062,0.07356797972489014,0.035858109079502584,0.054127304998832115,0.15792175113571255,0.04438219598989868,0.07575175859119093,0.05560468199771061,0.015564288826808596,0.04111957556442634,0.03689219175600962,-0.16739721174874592
0.040178098993932605,0.034334862178825504,0.03918006063833701,0.04602186186425115,0.06440431172663649,-0.06510821100290709,0.005975223748240289,0.05812883237161485,0.02225131980802781,0.02113289787132171,0.020283992562542263,0.031893341273157766,0.02164229146897983,0.010225088913932676,0.02723117916553857,0.012491620509352186,0.020485968867520958,0.010546247870351395,-0.09627607921588684,0.09677415788562717,0.038278909329776636,0.021060689088135204,0.02081679092805882,0.02363638423997591,0.02659576743341684,-0.03947654998941759,0.04047131113193495,0.019150871394393032,0.010697459839080391,0.09329191470457568,0.02094306959732323,0.031893871870039545,0.02654684661664388,0.021943505603641885,0.021202810453498432,0.0223845069472664,-0.09608428337190728
0.00985366005268593,-0.028527015448635437,0.002765425508752591,-0.002860970100608027,0.009541540387676429,-0.011293239450585966,-0.01951637468980304,0.020563887125001627,-0.0006401728484829577,0.006611287574575797,0.0011596918296936875,0.005163620236675147,0.012603120339232594,0.005995078385145685,0.0028583513142586238,0.004468479720088984,0.005313892337862517,0.01632486283706809,0.014740310938858857,-0.02441186016917033,-0.0055938645134493035,0.011764886105218048,0.012893676156039369,0.012023438419003545,-0.003670077720207246,-0.015239018186937528,0.016989555945769296,0.007877911037521905,0.00550373684767315,0.016253514170925926,0.007011770558259764,-0.0079874576603138,0.0010180163128072992,0.005623864579946718,0.0052925470138700395,0.01935951278283761,-0.018929677730449283
0.015054349577046856,0.030432393368713468,0.028222118879318376,0.046572607380985835,0.06154905344515783,-0.06255091724618804,0.006490723723774355,0.03626936541797236,0.025090731364905763,0.01170735829198802,0.012907479728611677,0.030712173560052562,0.014630846484857253,0.02553969719531731,0.002422359903269703,0.010444934672666238,0.013051361379896737,0.009241742331041466,-0.1155497374101579,0.10853195017957663,0.018920892353714597,0.011627789486330078,0.01140679076533833,-0.0029701279536030463,0.022318482239719058,-0.026260322354278914,0.021541557271611715,0.015248688645306369,0.028631659678547805,0.0907637345061974,0.012592527206116163,0.03798349455979525,0.005492403930834223,0.015929482391230237,0.012283918487742832,0.023965490485617302,-0.09090908077715858
0.02883816811291108,0.031088139625528068,0.0312918758839325,0.03527250325136535,0.061672096887559175,-0.06266328932766435,0.052321563809849515,0.008611074032968404,0.044266221346396815,0.006209529666363753,0.005391308697783074,0.03040247029406638,0.015529233012829862,-0.03011096781704152,0.022815949133743317,0.007465543047647234,0.005410859237463322,0.003633757945917819,-0.1343784160718506,0.14169167790532158,0.033877122239940965,0.011195611836972272,0.011278212180210951,0.010020318470433049,0.037727829588808895,-0.004574996807593018,0.011906523937972192,0.007762296775482466,0.028244039762910983,0.0909090509197563,0.006291124489902116,0.046711757398256434,0.013959041123604,-0.01718109937292437,0.002800360771147912,0.015014471462807669,-0.09346940114896514
0.02616122345056968,0.058291475769215416,0.02080633637113277,0.016631654224340726,0.05604422286856657,-0.0538532407723156,0.05813624345095024,-0.00027528299759843643,0.019449401167975205,0.0019637254901096555,0.0038998699398786157,0.027121135331772742,0.0034052625957394426,-0.009648307287155156,0.005212120172153084,-0.003895176082320894,6.42068618648999e-05,0.010137536184715752,-0.10349302373519678,0.09957119293412596,0.042961305409485714,0.005757694033458264,-0.006465097717731775,-0.0009385236940754854,-0.003472181443467896,-0.0014514935849054714,-0.0028352795912628343,0.005698534190916135,0.019108206232151075,0.08501347446236568,0.0012357491323598405,0.034154989106524404,0.01855541676913165,-0.02138486372619821,0.0006649104591647545,0.022623296547559246,-0.079243544331735
-0.00988546225180703,-0.018565990826069582,-0.016645463543726837,-0.01969498215961,-0.034088746192354316,0.03205749396855387,-0.012741373157961854,-0.0184573044841906,-0.03404751036148626,-0.007278868278934586,-0.0012948850970359554,-0.016044962335481715,-0.00761973212003553,-0.007856597258075644,0.0017976410984296073,-0.0060084640295876785,-0.007495876567712462,-0.006093215410715359,0.0711883124845798,-0.08123919476382928,-0.025133917721085672,-0.026420206753216102,-0.0069952428381888435,-0.01972610288314116,-0.004919081678231508,0.01841103669404188,-0.015069755845961753,0.0004355891677762575,-0.012109408161652908,-0.05171879678789744,-0.006969813073403661,-0.026016442453293424,0.011361523162319823,-0.028962911680907807,-0.0062460468935518825,0.0038289821378495147,0.046454703265975665
-0.0157646408667521,-0.011079400914008762,-0.004577335036706069,-0.0025923410516416213,-0.013835953756485943,0.012678318191014388,-0.025420375500432267,-0.016839661494914976,-0.006583621799343034,-0.006204186058254689,-0.006483014481636728,-0.007554964375045162,-0.00477495179037757,-0.011244951682688359,-0.0037956448617622006,-0.007771959502764042,-0.006067394674388292,-0.00721225767234459,0.027840053127414003,-0.034190055070503864,-0.01336822619139492,-0.004522927028924889,0.0008189253690738198,-0.004380583161128021,-0.008856848792108105,0.007373763210548927,-0.011691637157511687,-0.0070328505713984244,-0.011862387713219348,-0.022534323235325785,-0.0065806019714974425,-0.010716707866461624,-0.003292714550560072,-0.01410960343748916,-0.005616227479726474,-0.008476357275508556,0.01775709808468543
-0.03203418044746878,-0.01908023108302408,8.681238532507638e-05,-0.0019493985681974407,-0.03782025213501422,0.03035988478222335,-0.02367573577292854,-0.0545248549875326,-0.005301835128429138,-0.015607355139600794,-0.015497569583973409,-0.017808608081120017,-0.028267589607739008,-0.022985727130761118,-0.007412184348854232,-0.01837348133807799,-0.01584637477331589,-0.01914284209662935,0.018348562726749357,-0.04443361361288685,-0.008710456310706256,-0.01726484324039605,-0.029464583607970836,0.00027491886290119063,-0.01101411078582933,0.03612752179847627,-0.031546759743095974,-0.02005772588160613,-0.02440974761960216,-0.05780150350818575,-0.015308657608025047,-0.012126180119287469,-0.0023319082935245672,-0.01775372962960486,-0.017348236269477332,-0.03740091669500165,0.04545446500888379
0.004633288327938997,-0.006483772417016592,-0.013620272611891858,-0.011718682484938412,-0.03191037616229925,0.0334144169470926,-0.009864347239436636,-0.01871972629565503,-0.014555135599736174,-0.004324071130491709,0.008616421163758789,-0.01588693918450921,-0.012877145579853646,0.013935771052974595,0.004536384330519691,-0.003054091542611002,-0.004882800178189534,0.0013702775155817375,0.044187227067675576,-0.04445575143658954,-0.014888992087461712,-0.01787651534721053,-0.007589788794295872,0.020481085366090813,0.01765076696785031,0.0045579329717976005,-0.010707221142159822,-0.005436605324565636,-0.01435602604680481,-0.04751772881142805,-0.004709024041722717,-0.015548187252066168,0.016945861131806537,0.02360758484593953,-0.005747659391579639,-0.015097807509063862,0.04918746727647618
0.025584706211646,0.029116423061307267,-0.004925199982629324,0.019433424208005833,-0.013315869606726257,0.0076424563241667895,0.012453182727849508,-0.04646153847110215,0.019970865612345075,-0.01302824660795664,-0.017742697843645492,-0.007056097515619062,-0.003379112868404512,-0.011399561127765287,-0.028067228693310516,-0.014525547504017963,-0.01445654838709216,-0.012796009963286493,-0.06368133023666224,0.04465228955150608,0.0012388245362575892,0.003609121102861961,-0.015975601223982644,-0.010641206343283869,-0.007846396861449516,0.013384658846094258,-0.021951154946262524,-0.01877953796620309,0.002913033376110686,-0.022710386347342296,-0.014043293284830196,0.018287604638855176,-0.031028557831583845,-0.016936916012915575,-0.01569182381353069,-0.005410338146019301,0.01004606857860844
0.04336179090757605,0.061951226247934366,0.033851916052457284,0.0665589565676405,0.0913717015183252,-0.09043160280514348,0.05166062637249391,0.034849935630470126,0.012441372882752972,0.01056032532549716,0.010871349542208631,0.046656971356535716,0.039945261952396005,0.006460477174279664,0.020085870445084548,0.009124614425363971,0.015408651945443675,0.012961870183294756,-0.1649846497264125,0.17097533780751434,0.04924527127722175,-0.009068134672972905,0.013816846403065313,0.02178354305320521,0.05577525610354325,-0.008282915160120781,0.018547376267460967,0.014878364789507518,0.09605811523787004,0.13828567619047624,0.01561424460995187,0.05648983677000345,0.019371464163871043,0.0031157277916628924,0.008390530983385533,0.048957345272654544,-0.13510146151071453
0.03335049228658557,0.058796442211524774,0.013678672785220444,0.04150257870076742,0.04520573504132433,-0.043617762980267226,0.017153945359168997,0.04084819601232515,0.026188537733567045,0.018956140969978226,0.010258140474158505,0.02245999988601937,0.01878197362830293,0.009425629352982771,0.01997047677086217,0.017090618258041243,0.013915477599275312,0.015051745589981253,-0.1555438722717611,0.16830590170441675,0.02356466793040611,0.016964895741562038,0.011243738927698966,0.013591012469231604,0.05677116104868914,-0.03363423678323203,0.033052893455496134,0.01835413012927152,0.033882177547669555,0.06716867694674279,0.010649575717803979,0.05350858552550093,0.01307488462971446,0.004096595430136887,0.017786179119917853,0.014938337043307525,-0.06516529120685015
-0.011171787989057543,-0.017353552346226556,-0.028337611002148762,-0.02966836167442592,-0.06012416485406965,0.06036221117838405,-0.010732120761619723,-0.04463762282753757,-0.021299549115613017,-0.015151540009584168,-0.0034392891673879987,-0.0292442113279615,-0.04340048647653173,-0.0016905425521863018,-0.0011678771927763106,-0.015826574742635987,-0.018299539414646626,-0.01300706251365733,0.07467333186139488,-0.08755844876491364,-0.03274138987132173,-0.04211355929604545,-0.03200802067303422,-0.02734333542697396,-0.01753409778895541,0.02522782076998436,-0.025078139995897742,-0.011874310248527154,-0.04430600901284108,-0.08959758176051627,-0.010167845379207122,-0.02714979403940254,-0.00670097687827111,0.003278078203174257,-0.013678109944138057,-0.05798358417895168,0.08303422307809491
-0.03640473512461954,-0.04061805549232387,-0.018140823370516132,-0.01588729838659437,-0.03590586124444616,0.030044232602113908,-0.02216188130310603,-0.007525796992335739,-0.0289840440174912,-0.003483098354359755,-0.011175020909614487,-0.01823400462769149,0.0012887166229534224,-0.01669408742321541,-0.0005891313323201122,-0.004069862045930768,-0.00010731514254708675,-0.010704978753086623,0.09148817967036266,-0.09432034683213493,-0.014779470929435984,-0.007462617687589298,-0.009745933738549104,-0.002838214065243449,-0.02069481756957726,0.002506150775110529,-0.015651035995977378,-0.0061691950357062025,-0.026819955320988083,-0.05511543041283391,-0.00466552202097846,-0.03228256868052775,0.0005781286289896395,-0.013251082827034948,-0.0033283660052272944,-0.002036456101089647,0.0525319286533521
-0.07972906645936463,-0.07547170601347614,-0.06471007775976541,-0.0670423566020573,-0.12692636714626795,0.13202323810050615,-0.09580790725938446,-0.09447084848292753,-0.07384839909109704,-0.03349862554692181,-0.030081387072673705,-0.06342830999284221,-0.04346071299316572,-0.014932847881512853,-0.02810871796787266,-0.03099756052582113,-0.03372963623538764,-0.018656716417910443,0.2318302026283813,-0.21236127169074498,-0.06581180597889502,-0.03694019958181708,-0.027997590768656898,-0.03510435040843074,-0.04633584543094822,0.061363673011818484,-0.0640629757341541,-0.0336244091431598,-0.07440948634863408,-0.18592781625956986,-0.03402147140975256,-0.07155103341893028,-0.027162353863136986,-0.014532657005094003,-0.03130630179678514,-0.04331076563165052,0.19919072206358235
0.0005663550231231857,-0.008213099776390717,0.009829869800734052,-0.008782505964292048,0.012257906049082959,-0.013832343493426982,-0.0008764782037688839,0.0013957890882008064,0.008364001524791253,0.0018086334257420035,0.0027415866562443387,0.006351549866995265,0.003850432752742092,0.022155734265549367,0.002693558500739397,-0.0007201667290405508,0.002419532074429801,-0.005703441504430302,-0.020671841647871857,0.008623144183007289,0.005956901431534701,-0.003394266728686641,-0.0001813986972227032,-0.00842813011988746,-0.008944887354033088,0.002355524755605641,0.002144191701417618,0.005955263308518175,0.0059548847283376356,0.016569682042095926,0.0021914809451322893,0.002854389433178125,-0.002178198860070292,0.004853413792478216,0.0012925515796750285,0.002844448999269257,-0.021747238763848053
-0.04046409208741652,-0.07904634565910783,-0.02424183928029544,-0.03563907561850877,-0.05231290742763597,0.052805255560281365,-0.07640341064910583,-0.08327522865320874,-0.03074539992801154,-0.03249122789835013,-0.04442928913192077,-0.02718758378173741,-0.035497497489750424,-0.053536696358815736,-0.04227625329732663,-0.0274832075985857,-0.026479287438796188,-0.03977045354490763,0.160070333370517,-0.1422056891617379,-0.03192592205511723,-0.02826982363025058,-0.0481031191080899,-0.05411536771547722,-0.07589745641025641,0.0499892976396196,-0.04921013035797879,-0.038446417704148084,-0.06046515208535514,-0.07665206710783848,-0.032018744311970285,-0.04838431877011145,-0.05100218233282478,-0.07542253959489044,-0.02768612122338636,-0.04325231759959603,0.08049060288352816
-0.06458282553961676,-0.056403264080307484,-0.02753000244778667,-0.013252256342595872,-0.06874525763492824,0.06504714284537336,-0.026973173363664216,-0.05473200011533702,-0.026814217558354825,-0.019278472623688342,-0.01484259709737465,-0.0337439854758663,-0.04511944401917107,-0.0137750512531139,-0.010408408915995723,-0.01989838899409639,-0.01841624026055734,-0.01031465514694752,0.08491275009554126,-0.1109634649845993,-0.02473398642772072,-0.04346307404166468,-0.024027489614106563,-0.038490297699530315,-0.020865660840525282,0.03601211010209048,-0.0394667816726301,-0.013281643727449484,-0.07020698361439763,-0.10448469009946043,-0.01952406330759372,-0.03465877870997264,-0.015474696082206052,-0.029937757667082125,-0.019179652454252287,-0.07509885205908008,0.09613337170511534
