,ARKG,BBC,BBH,BBP,BIB,BIS,CNCR,CURE,FBT,FHLC,FXH,IBB,IHF,IHI,IXJ,IYH,JHMH,LABD,LABU,PBE,PJP,PPH,PSCH,PTH,RXL,RYH,UBIO,VHT,XBI,XHE,XHS,XLV,XPH,ZBIO
12,0.032415546841747515,0.07919413601650184,0.04040324187769654,0.07607142481692655,0.09822129731175239,-0.09858803185290804,,0.12723302381806956,0.04849864034617737,0.04759050372041411,0.054584083258442335,0.049183789001417046,0.07284993886450546,0.04808032107823302,0.04630175626852676,0.04294169341451576,,,,0.03492546986452622,0.08068422876033252,0.058913692734841906,0.09298101158713915,0.05281126469593186,0.09332815950546916,0.055126645707965334,,0.04627654296807102,0.07503112030430933,0.048508738651174124,0.08500851770327894,0.01832536470481253,0.11043287043839581,
13,-0.0209032008060968,0.056774946431109294,0.01250189831224196,0.030202532768776998,0.030440951069040538,-0.05193732134252916,,0.01778540008677454,0.026034881338003614,0.007428372481198621,0.038586673463298825,0.017660970292202212,0.04574036852570973,0.01067048105737795,0.010781885432428728,0.008561714766956587,,,,0.0058372274624774595,0.007782667548944895,0.015028698905392915,0.041553393749821435,0.03395319853347217,0.02108741309983779,0.022664637558297607,,0.014219678235668031,0.05064514285958722,0.0251180444284181,0.033732189408926284,0.03391468262695504,-0.0012936445835690894,
14,-0.012475833147651433,-0.08609969998577716,-0.035422223740550415,-0.04381446164438962,-0.060219632119929575,0.040869698673793343,,-0.04508047864965642,-0.05647092122355556,-0.012806196997817421,-0.03342283050236484,-0.028448272866930836,-0.03368662845373903,-0.027499666724594935,-0.0010202653256929108,-0.015594319423513801,,,,-0.039717130350867595,-0.02648090662858561,0.007260804589610212,-0.042361789977268104,-0.04785473755296162,-0.04041761885364856,-0.014224472849797776,,-0.01984959399508683,-0.08406790335902628,-0.047761431740705886,-0.03057281472600034,-0.0033729987587120818,-0.047580665959845024,
15,0.04524025080573018,0.19305495743256837,0.07736627643752969,0.09838273112076854,0.1906232485055548,-0.172096991544695,,0.13443474146328532,0.10797239503922099,0.05174918879526401,0.05819703702063966,0.09401780954540234,0.07795212713963977,0.022583445462194845,0.030733508053594885,0.05019131254676789,,,,0.09178483943264093,0.04585797388557306,0.03845840793652678,0.05150729439236645,0.09445408848433123,0.10522832298502859,0.04592128972040755,,0.05262342984772874,0.1543156697279444,0.025530753300572848,0.05870639517849738,0.00040416777998146216,0.05994703971095509,
16,-0.018598212817882803,0.011731889557506857,0.001336596586429037,0.0763803865787635,0.01985785918507929,-0.03397243922563044,,-0.01280462140011342,0.0038040728160021755,-0.007146693787405169,0.004376294483896603,0.010793557111205629,0.03168329776058554,0.0015894447181854488,-0.020628787806735334,-0.003202905939809679,,-0.1820779220779221,0.16451048023263534,0.009340896411393244,0.007329439265226328,-0.030157963780477203,0.026797235912295634,0.00585903386036318,-0.006671991834291609,-0.0023764495774919485,,0.0010015922249675285,0.05907566074596586,0.012662331430081079,0.026864123596400533,0.0017508580225565,0.0032182040574102724,
17,-0.011708487956733312,-0.0013252486275386738,0.03767439247167813,0.027643160614898743,0.06604715196423439,-0.08495817661668295,,0.07527990620419901,0.019625934299486954,0.03725070051096094,0.011474234174995964,0.036907846124355374,-0.020448713499561164,0.05705939904043459,0.045862339399585714,0.03066063591722555,,-0.08351857732613528,0.009012899436504409,0.02146071614386969,0.044182774306743736,0.04862194146780114,0.03142983636603875,0.025031501889168667,0.05585354147317624,0.026605380431556885,0.09366236679753236,0.028722530377059793,0.014454345266762923,0.046324673622921565,0.0014271541060270974,0.039330642513679764,0.05158208579949469,-0.5641083799742512
18,-0.0886352968315648,-0.1410483612832764,-0.07375634667267157,-0.08957287577522245,-0.21118720204247401,0.20776252573992252,,-0.17975403247713984,-0.10989792807349391,-0.08039790014895015,-0.066484736738724,-0.10597849164404559,-0.05529305729251809,-0.048587385049222116,-0.07425131736946325,-0.0791199159199335,,0.3672903672903673,-0.377440845823293,-0.09936118740027788,-0.08204761200752049,-0.07942588088026474,-0.039994668553220515,-0.07172480307595137,-0.1597301078807844,-0.07299176885151831,-0.3117948717948718,-0.08056684512700088,1.6373318042725447,-0.04732949692925374,-0.05371421313919941,-0.08513929292558392,0.7841925430033387,1.601761071482068
19,-0.09725577252366428,0.06243966734407318,-0.1179013672278327,-0.15930551418239355,-0.23339036354715523,0.21455582653525268,,-0.2376009234275525,-0.09937777007430448,-0.07017549411175845,-0.10475312706497071,-0.11304438115227163,-0.06321884834132907,-0.07435751404389428,-0.057522983996685095,-0.06881394382862903,,0.4493157627977699,-0.4577911111255735,-0.1465372054949901,-0.11486131901291408,-0.07437884760091713,-0.07779502197235079,-0.10274651063445589,-0.13677696088665361,-0.07339749691162073,-0.3368107302533532,-0.07418043121390572,-0.7227912524355282,-0.08042551106778066,-0.08132053443771688,-0.060434205429387454,-0.5981852613068361,0.30573227412990744
20,0.057600009614546845,-0.1702514608150299,0.0828377680422416,0.111086973974221,0.1503346318860477,-0.16420231119839318,,0.2348713489425327,0.029789606046839244,0.07319379316714016,0.0249141061011322,0.07296341952031313,0.0031569511693491916,0.07332391874488231,0.05920603785525634,0.07565247777549358,0.0652262221825674,-0.2797691904179052,0.18461539726008616,0.09671066141134928,0.06373085508093373,0.03033183177299514,0.02581443658093024,0.014014420062695926,0.14662235275655933,0.06830817162030103,5.000000224719101,0.07769044855266784,0.07103289933328664,0.04449656545046568,0.0061364909523441155,0.08196448653396607,0.041581826817020474,-0.6243902004236253
21,0.04261223338325996,0.1566265194325251,0.005412424641275447,0.03078324483300932,0.04773987837893288,-0.06703915576143485,0.103980028934935,-0.017457777513764816,0.0772622411809817,0.004408774621430417,0.006370444044578505,0.027376742223856543,-0.00877330129170969,0.028266902311302453,-0.0073826811161767005,-0.0007994910060105285,0.004209723398015684,-0.25491624180626365,0.23116882773460154,0.01939219522359343,0.04014225804738255,0.0020532860665414565,0.08298377157092583,0.031096543695343083,-0.0033676249358070174,0.006470997826769177,0.05823962328690554,0.00672111372878923,0.08494655496986582,0.05562962746710167,0.019864169676680258,-0.004061584300410339,0.10485345629534626,0.7987013118939191
22,0.014026618342220989,-0.08301771752730149,0.020006286411573163,-0.024992079966744036,0.017940978871950262,-0.044910265546407764,-0.07242620115949407,0.041147039352369685,0.005694963668667837,0.010535716264471523,0.00699653518235114,0.011843154203895563,0.009744210262130881,-0.0008973025959059135,-0.008789828634954018,0.0006668804704187673,0.006097515109212887,0.013033561420658195,-0.10970466642946129,-0.009217378431255516,-0.045820343522427615,0.009116267055957073,-0.005947397030281588,-0.028042327547754424,0.013361858595716768,0.017365837558853927,0.02371261807512356,0.008117724875098046,-0.028911086026469097,-0.0642454027469377,-0.019648157092051886,0.012937805620861945,-0.05097317723856048,-0.07445847796420925
23,-0.2082042206438568,-0.3357264723966411,-0.19709918337383445,-0.211354156234298,-0.3892851976300238,0.5367468356038549,-0.2714432399383865,-0.22874251703463985,-0.24084228209632672,-0.09046800061994956,-0.11381308331161152,-0.21060711764784132,-0.06874221475625873,-0.05285427314368396,-0.05236591353302508,-0.07501661355778537,-0.09385166045688736,1.3055644901897716,-0.6611374224191294,-0.2325765124549434,-0.1213723677801561,-0.07491091556312886,-0.11131216400356238,-0.20558885491582554,-0.16754452847150914,-0.08118340484654858,-0.5334485577683167,-0.08982334860792136,-0.27835547072940303,-0.058312385224999444,-0.07579906442104524,-0.07328337985490403,-0.10519594551177368,0.8508045265541108
24,-0.015060132742428789,-0.10104167017695204,-0.011608519812576233,-0.04343476739914424,-0.10032068254695374,0.07162280417087233,-0.032465062739632594,-0.019798256008907632,-0.02878788943632067,-0.007345802486859659,-0.010266940451745327,-0.04853042692294176,0.0011237432966252918,0.011130618242919835,-0.014693517435933586,-0.0026264439918806527,0.011306554257898156,0.054966517857142856,-0.17762246472352733,-0.0433428716873607,-0.03504476665556237,-0.046820521015536534,-0.03350556106827632,-0.06920966352694519,-0.004038973402458892,-0.007313692364666724,-0.1589477213782882,-0.005227832612853873,-0.05242336572203505,0.020142557230640748,-0.004752024997041609,-0.003610620733702542,-0.053268022025545196,0.09483669248274307
25,0.07308858674139625,0.10370791181598105,0.03194984459411444,0.07460347402596117,0.04073324950950237,-0.07868010460347792,0.08191660034472405,0.07485151959354881,0.050761981260962534,0.028957451609369404,0.051301433421350316,0.026447209164171613,0.05327694899327175,0.05331957023136701,0.025777628637738297,0.028088676821568872,0.035196676725413635,-0.2968791325046284,0.1658164901963886,0.038524173200891,0.014864895437213728,0.0015677252862039638,0.07306012773509281,0.0625766625766871,0.054377901904528,0.03226032439637389,0.04317176021269776,0.02852860535223233,0.07849678344050005,0.06323441672027556,0.05767769156527356,0.023403110453864284,-0.011302394036529733,-0.12824834574629645
26,-0.004844687899374067,0.037795289212958126,0.024980691225062142,0.04866187086366874,0.04818974931042686,-0.07920113147943213,0.046359390972703106,0.0799558507572769,0.04294200646281422,0.034081619505024634,0.03480441209887296,0.027974273384909373,0.03564814168250078,0.050038613717118034,0.03167183195912694,0.0322544670969492,0.030800050883121387,-0.17547489185630996,0.10722103286865456,0.027168207599186485,0.03460637780447638,0.012869575703383054,0.04770539822347478,0.02217087811018202,0.058548369718962066,0.028259204105846238,0.0633445945945946,0.03386127644312902,0.04519221728982264,0.03059494137681407,0.04398959476329431,0.033344137060946286,0.05143505375710313,-0.12862271238373701
27,0.026918683421342758,0.05918061636073422,0.03952201571530803,0.0815930767942224,0.08098021381471246,-0.10122171791112707,0.043953174484072884,0.06243610683079222,0.04566357862461681,0.02549310268107221,0.013176126907073519,0.04411256723851009,-0.007365072355733667,0.019990422187567553,0.015198845218392262,0.023013208484312323,0.021342618117075635,-0.25980839416058393,0.20619219806736105,0.03509662841499478,0.04151902209375254,0.02196114302532613,0.009798283936079216,0.02169008231767205,0.047272791418116876,0.018765848708448996,0.11556791104050834,0.02376814975468909,0.07639525034896613,0.016655298677678895,-0.007959807890289498,0.022352664847513276,0.029564628038962405,-0.15331011790023166
28,-0.060234139560636064,-0.14040116951046033,-0.07359465981104191,-0.03578830739571799,-0.16148531951640754,0.15423031926082456,-0.04130104759679951,0.016377585134610417,-0.06335737906288356,0.0005919554194361692,0.008555783856190689,-0.0801729976444622,0.016195933651130933,0.03370727606349701,0.0012887727435633165,0.0018916138633135462,0.0005697907502537869,0.12788906009244994,-0.2293828181737706,-0.0911547265037854,-0.021013488769594156,-0.00424677596325124,0.009417780331924223,-0.011499336322438452,0.00931188497061428,-0.0006623856935820567,-0.24492705589177644,0.0031519993219532743,-0.06838929992926988,0.058348166067337545,-0.0008723223692574444,0.005045516145457723,-0.03974261863372179,0.20987661164833776
29,0.11157261430362973,0.10555552404099099,0.12712523810715942,0.14817012940859325,0.2587538362512873,-0.22350397482057902,0.07709570286868506,0.14723527423363003,0.12097495257211636,0.05792277741915692,0.04411269162050709,0.1254426055986253,0.00972409838577746,0.0628332220579897,0.051936706386204554,0.05590740423203818,0.05193887796206049,-0.3663934426229508,0.4875975774199715,0.1138145397696683,0.07214990064161339,0.05544194779148579,0.05442458591965548,0.0953019665480545,0.10340324952812593,0.05946337207056417,0.4031118058987179,0.05770335774001207,0.1487072272939249,0.06352050589642702,0.029338742773495387,0.05289304880800624,0.1015209000794451,-0.3132343999125479
30,-0.038708083015996944,0.006030212226892881,-0.014390948796336867,-0.02405945554002177,-0.06156674292425334,0.05013934890759174,-0.016219298543808006,-0.10024791327419905,-0.044284878430383506,-0.030294365555590713,-0.014949658515605105,-0.029539853931252278,-0.04349508678403304,-0.003821964020654301,-0.040376089005061275,-0.03325213890609065,-0.023533724899625876,0.05304010349288486,-0.11219637171378878,-0.025242693171993798,-0.05033928974439648,-0.04380724762789226,-0.015819737899985618,-0.023692810941438207,-0.06875534833851431,-0.023670952517982086,-0.09341397849462368,-0.03184064843490494,-0.03189953133145039,0.0323225273303254,-0.06737939119740924,-0.0324467421018372,-0.023493682316326196,0.07294008518842286
31,0.10608183311843675,0.1313685317859248,0.013369735192413912,0.10390478375890651,0.056233608190200415,-0.06808135822695854,0.07184379514349018,-0.023875039059801723,0.040596942183260314,-0.0034712219282142546,0.0037941109170918893,0.030509967671384006,0.008866719672727496,0.014230966740091788,-0.0026731882494455384,-0.004506487316441115,0.0044492818702612695,-0.2927927927927928,0.30855918840924645,0.04457182550489115,-0.0418158117589821,-0.023951103592106705,0.007900676355038445,0.1018828263992223,0.0018268688403966994,-0.0019240643839208496,0.07598224610822825,-0.0021771557217119936,0.10317874517066253,0.0027059212046798746,0.002547681215154216,-0.008933490432701502,-0.015593787290520893,-0.11330257667134176
32,-0.16068296703610413,-0.19898452071638079,-0.10754275242866983,-0.1324940240422109,-0.21708626118626215,0.24889310151766167,-0.18442458084920454,-0.1887737639637722,-0.1284725416555264,-0.06726772445396496,-0.08282657626381515,-0.11298956380499009,-0.05412888421798725,-0.07130161076044617,-0.0682946391336522,-0.06228333334649919,-0.07548902005186069,0.5842501447596989,-0.40639732170722564,-0.10857896851748193,-0.0833506309758403,-0.09832926021876957,-0.09501279101198239,-0.15074992028668774,-0.13499410527675182,-0.07496718524604384,-0.3131243433301983,-0.06829827344868261,-0.1525597254247365,-0.07665623379188125,-0.08476019964712454,-0.062261520264820285,-0.0992987404683506,0.3975392371333758
33,0.06850138910576228,0.09331427570344986,0.05835431645448858,0.17588103493552304,0.12598845877671222,-0.16029377623314187,0.0783848325649307,0.049477956295608104,0.08826234549453742,0.026858277264330196,0.02884782245390033,0.06774991398099878,0.07932449644960024,-0.025133532580301852,0.003089841614597342,0.023288762548072706,0.034138490746232694,-0.3896198830409357,0.3112262282369197,0.09017920677279918,-0.006913850027796709,0.004337033204142208,0.07347663721255848,0.09054323720098367,0.04708353393689399,0.012659987168296081,0.17301894819363353,0.02675315966602491,0.11611741167843531,0.025683936493203385,0.030369179091375893,0.020635454044401483,-0.012830206403176893,-0.25059270801274036
34,-0.05223960285157438,-0.071889526434323,-0.01148683543855113,-0.0029384898959822683,-0.0657771754265644,0.05518706661080956,-0.06418507106221988,0.018416300271559924,-0.03901874801734155,0.0012164607333285734,-0.002089846816086618,-0.03170734417712415,-0.009957275600915177,0.012624541831465774,0.007116191883706262,0.003132162834511461,-0.0027025329456751737,0.1347305389221557,-0.17518449657582288,-0.0061365864203447975,0.00017848342800772234,0.012924376274659501,0.016277301413325382,0.00820010266912886,0.008892573373421897,0.005907475160556832,-0.09747747317133272,0.0009475363387210692,-0.055528939305631915,0.01241862977551643,0.010595121768534107,0.002763879745264077,-0.003822738976383754,0.0840487985746441
35,0.07461450196848118,0.07767512505098056,0.0626830290961878,0.03919822377341732,0.09371089952392896,-0.10202926599345834,0.03681209823973016,0.058227873998631816,0.05677821490244988,0.02942862434328813,0.03909253122325529,0.04817842551456025,0.03517455461013905,0.07075437885541028,0.0318019463835197,0.02727804502947827,0.036505485010350405,-0.28073878627968335,0.284893050857094,0.009377434503975815,0.002948270170911719,-0.0008662879541316398,0.007240173864407391,0.02114682797885327,0.03642116836182204,0.032915028684185235,0.13405968100143614,0.03077043030027451,0.0967879333804155,0.04303822681942084,0.05346331671885927,0.02741184480095897,-0.004856371241491637,-0.15631512754706528
36,0.0907091236359864,0.10786290209573914,0.0641396197060043,0.07600686243699346,0.13516601900728434,-0.12730739439214525,0.07014761303638725,0.20027339890644588,0.08600585083292533,0.0657387529202573,0.05374539714905279,0.06890336621948222,0.04784692403902776,0.05134702944138124,0.05448541520280336,0.06391478823379901,0.06286356977887615,-0.23257520176082172,0.2537907017486189,0.07067486351502694,0.08680123914550344,0.06288226206295296,0.06661230275311769,0.06869766888296151,0.14569955774063115,0.06109331605772037,0.20927317421582403,0.0641617736835604,0.08181803458785075,0.056520147487382946,0.06048531957757153,0.06338632341007235,0.07807260891855371,-0.18922920365118848
37,0.04233874581164049,0.05505007184133724,-0.01838713460946835,-0.005007868866951411,-0.026034329486061072,0.014223179591426398,0.030971523914561296,-0.018507858071493494,0.009587727432759518,-0.007780069471148369,-0.005100478001259823,-0.01332286023972669,-0.012446847760752156,0.013045981302586622,0.004004831611127556,-0.008090709861628059,-0.006709155093881433,0.0009560229445506692,-0.05392540459286328,-0.030712914761617586,-0.034346791814168484,-0.008451599724372741,0.01950037752431103,0.00018636110252882935,-0.017366711121592854,-0.002245621409832622,-0.04421419536393103,-0.004837931395889275,-0.01239152233391126,0.02720457757392725,-0.007513813414401174,-0.008401006590157611,-0.00023900982765162523,0.020719030253925037
38,-0.009187702198726503,-0.02414835363766157,0.02469547527767889,0.00762913202743476,0.026730233184012908,-0.03056456132160098,-0.03827156431423752,0.04235552433157141,0.020037995630446438,0.02086677535831295,0.01858385192514746,0.015951993610408062,0.025381810559953314,0.0426112354335195,0.019846227499869,0.02153188089270823,0.022040546305772776,-0.09933142311365807,0.08466049995613784,0.0204769525717499,0.032801458790175056,0.0010881388511239012,0.02237784611987148,0.024590163934426236,0.0354901783535014,0.026635315858258696,0.03758579689194066,0.02004753027790571,0.030574163378355695,0.037148989413974,0.008469631498425528,0.019011880646949832,0.0300705110520268,-0.048955219919496695
39,-0.016105338096675345,-0.07370741678670077,-0.038199795228420146,-0.07145484646867806,-0.08032288759481104,0.07492578838176836,-0.08557978061111327,0.019203988410806287,-0.026161492368997598,0.007156674162328399,0.01273980771501081,-0.03994742744085291,0.018844680093858167,0.019399002762115283,0.023943439789029353,0.002143787959201679,-0.0005565101272233963,0.14316012725344646,-0.1603555208373763,-0.029930410050710024,-0.03314086573376378,0.0477853620296571,0.0022010200314796753,-0.009636345454545392,-0.0005505171940121484,0.01712890746817599,-0.11807729425556579,0.0049240131884833015,-0.05221163600560834,-0.00959723243162522,0.024918857488600538,0.007681963419256589,-0.03135165326825849,0.12241052039563115
40,0.1102677871911383,0.14588302961301436,0.07074053923563209,0.12313138211564759,0.17182361202545535,-0.16287089715414357,0.07767897919392411,0.13899511452051921,0.09024859637186614,0.046460817879428996,0.03836002544432395,0.08514428551937196,0.06098683308842819,0.036131962122543916,0.018725533008798968,0.046055081122942834,0.04579942863669316,-0.35992578849721707,0.4507593368081953,0.09232237094401731,0.07042970272826937,0.02981679801399252,0.07247438802630803,0.13787403822518735,0.10177658870686122,0.04297008444563038,0.25789889415481837,0.04651319969902544,0.13986099684401498,0.061775395980407134,0.07260627110030009,0.04153530650320714,0.031647034690392276,-0.24944072155214156
41,-0.004154831191972269,0.008326381038826453,0.033511084961987306,0.00960444879098358,0.05580522262901787,-0.06018141510828473,0.012158010784189472,0.017981316972388126,0.01832686760499063,0.006814312771167582,0.0007478761479528514,0.029626991855987824,-0.02000824081887709,-0.012585176798555033,0.01036347462990508,0.008609084519627481,0.0043466644212215785,-0.05507246376811594,0.026328333170502847,0.024768047735020463,0.005833255437664492,-0.018117090628587223,-0.018202446489957676,0.0009680703452726646,0.010999889126006,0.002214857824793096,0.07880693877551029,0.009359625569665549,0.01438687092013406,-0.012921639593639773,-0.048681131513791415,0.012206555328627472,0.005325581840285463,-0.08792841377680351
42,0.1283085681320506,0.1412055904459976,0.04151271382045751,0.02094878917773551,0.0862007966264491,-0.0947369225821708,0.10338910124146365,0.04592548299333132,0.06957721698726982,0.019786212526895528,0.010611253288820552,0.044689635775001936,0.015255407154551285,0.009059900041394718,0.011781931397186257,0.021466211950569997,0.010030272735320832,-0.21779141104294478,0.20785035729465665,0.04702601511230986,0.011116403984788036,-0.035733298104179814,0.021089174808168767,0.05931656899876581,0.03882298628722873,0.00694412684472033,0.12601856443484957,0.01895455722816905,0.0724063339608859,0.01271467528318497,-0.016979632838597963,0.017524133538197654,-0.00602263128449112,-0.14297386232392897
43,0.04333999926348157,0.05463095341204888,-0.008134252104766943,0.016239199117325995,0.0001632593023103275,-0.002906827595906392,0.05209955046366239,0.024319019969512426,-0.0022542388072959363,0.008935652919352234,-0.0029577786324559087,0.0007199527396376353,0.0,0.006508060514723612,0.015165243093981503,0.006029254055953343,0.002705399522092469,-0.09803921568627451,0.09352614543027588,0.02399508432612123,0.026386003759221434,0.038288630686971,0.05344983983144498,0.02997566905088773,0.017495759463546916,-0.0013109368839478222,-0.0005169552989650013,0.008076411394384505,0.03268501341943783,0.023805648462277566,0.012456402225127335,0.00541271298253883,-0.00838954061933871,-0.00857966740277586
44,-0.010670714172599908,-0.04576326335717034,-0.05673602003234759,-0.04988819218807032,-0.11640817959183673,0.1219630211741638,-0.05025867035327367,-0.029896821436547507,-0.02307754377471164,-0.005066000514071528,0.004301409205025544,-0.057846870695081556,0.01133765348810683,0.034049488984550874,-0.014227259053557128,-0.004019422340968962,-0.004672271718186634,0.09565217391304348,-0.10331116002433481,-0.06629283043597743,-0.04242324504573493,-0.043628820062430386,-0.014219552434547039,0.02378491582848523,-0.018130599837959546,0.004572323017884142,-0.16989915541242076,-0.004099963574389269,-0.03341544990025218,0.021835095579454438,-0.02925930371966843,-0.003932730198553054,-0.04517493831772067,0.1855769846339277
45,-0.01067021492375141,0.015602532203160758,-0.0056908316699125555,0.006712212545404092,0.008314874506926733,-0.01385878448053867,-0.031128467504773716,0.08429628461025576,0.03559921532997448,0.031130138359408772,0.028503914170786016,1.9678209270487705,0.05002014299528389,0.030141452252861054,0.023543261352431614,0.030405968130810614,0.026776808696807347,-0.005952380952380952,-0.025574029502891938,-0.009867006784210505,0.015209664780796951,0.043820051676674666,0.06982849798261294,0.03246753106201164,0.06278278293049895,0.0254863331210088,0.008099782436123661,0.028781321103291378,-0.005380153721623076,0.01730040784009643,0.02603538283289141,0.029096343478146273,0.06015755323746026,-0.023519844419587963
