,Date,CARZ,CROP,DZK,EDOM,EFO,EFU,FDTS,FID,FLM,FPXI,FTAG,FTRI,GDXS,GSD,HGI,HGSD,HSCZ,IDMO,IPO,ISZE,PAGG,PEX,ROGS,SCID,SMCP,SOIL,TLDH,YLCO
26,2016-03-01,0.0928944910717944,0.08830983119121373,0.19750077642599287,0.1098591001895136,0.13520414598585168,-0.1312943206897759,0.10408142049138212,0.02125612379879113,0.11050644157626312,0.09743801879096352,0.06493478807239511,0.09354819700413135,-0.138768389825854,0.08902081921791156,0.08308139295731014,0.12258406363017585,0.037985927567766926,0.1314204667387915,0.07170656979646967,0.05677870176985078,0.060328860026628475,0.09190965655112827,0.07287732713701947,0.08965509967525524,0.10136718749999984,0.0729039834664336,0.03723880171201059,0.10624999999999996
27,2016-04-01,-0.023096236398872184,-0.018290670758497985,0.05716857956807859,0.022842730988440398,0.03169718126074227,-0.04479037839574124,0.009844459796074907,0.1478177704413243,0.019390581717451602,0.00267875380815839,0.04146360225361867,0.10561280978361312,-0.4340382821239104,0.022966094025489187,0.056783837844570674,0.03552138165741646,-0.007616989268741888,0.01773310123293066,0.0377205797411566,0.02812105692650203,0.030603741306155577,0.023268294892793688,0.020390793574135306,0.0012658575812460407,-0.034846604007802706,0.012457479012670341,0.02145343485800353,0.03766478342749533
28,2016-05-01,0.009177403459068825,0.023035269440730144,-0.004291758525350112,-0.004962926737482325,-0.006305133082403367,-0.005516587317573847,0.0003054472277609449,0.19697808832972355,0.0020902801003343818,-0.011450287195910413,-0.02341943750672327,-0.06500438162127163,0.19572949288256233,0.001141376840871088,-0.0239680745449489,-0.026190226813374167,0.045409704241558185,0.016558788241696085,0.01151742830845611,0.0,-0.01840239399143266,0.020855821482051843,0.0016652615798453383,0.002949852935120239,-0.004777216352779017,-0.038031119664294726,0.02100303952653324,-0.01996370235934654
29,2016-06-01,-0.09730224471449991,0.0016556087921161585,-0.12564662659119563,-0.12477129964494874,-0.06414395371500313,0.013615769719107407,-0.022609179190732222,0.392397508774625,-0.06070087736130332,-0.05173750757572774,-0.018704805528800335,-0.0009524937480272959,-0.37648807204196694,-0.003040521880284417,-0.019099666892575636,-0.0014672937325236129,-0.06234604907036373,-0.04489461497572386,-0.04851499322773875,0.0,-0.01874730159645512,-0.05657435568155838,-0.024148033686203774,-0.0600840285308953,-0.020539047355303205,-0.04767459206219794,-0.060453375461210816,0.02962962962962949
30,2016-07-01,0.12633534124659945,0.03206609035279198,0.1279270318123716,0.08506865919973629,0.07951183574485376,-0.08034824815014724,0.05300401871276599,-0.4545419385691175,0.051299157257365405,0.06705610985522797,0.037634228509082615,0.017393208321560393,-0.2279236276849643,0.06994093649609907,0.0451375434690313,0.07973713315346721,0.036001752144495074,0.040462833939306934,0.05473190573534565,0.0020656254130852303,0.02699519860148285,0.06708040877583409,0.07136706393229506,0.03898078471744163,0.045850758877962514,0.04273515872145028,0.05467827134210392,0.05350719424460438
31,2016-08-01,0.01841240955016615,-0.008007721417654616,0.013330575038650145,0.011034442080214153,0.006509042793640184,-0.012171945350088392,0.008071924801403113,0.49166298435373673,0.014152893958597373,0.023479603269997835,0.03956677624198755,0.020852972109895725,0.3972179289026274,-0.004324355786418412,0.011409429080688982,-0.0018331540664650193,0.029637600708957233,-0.006456846171475545,0.033086504810854483,0.026924741358445435,0.034512108343813186,0.016086540264699797,-0.002809111013079306,0.010670239484855567,-0.00783995674506637,0.04918020798744873,0.015463926145193185,-0.02091335894152789
32,2016-09-01,-0.019561491035064694,0.03228931744005027,0.03083882563892034,-0.0018559152208616244,0.028704334555817144,-0.03696622117060889,0.04744982659992808,0.027933654926841727,0.009789669226813836,0.03234325622771659,-0.024920730492357646,-0.012070229366823003,-0.12223451327433624,0.004705173326388738,0.009290130375194817,0.01744716638637151,0.019312315518346227,0.010560437760158093,0.011950346151594408,0.0031542728296316018,-0.044481096614979766,-0.008045730729765685,0.03259568665873225,0.007024361432341572,0.00045417801998179103,-0.039062488001887205,0.004230197001482028,0.013949433304272025
33,2016-10-01,0.029052196623510138,-0.016890809416317404,-0.06966515259142039,0.005951045483947782,-0.04819678246931109,0.047768052362821584,-0.04041869492916727,-0.662718153249476,-0.017739294554455384,-0.011708786981624423,0.017863848017850747,0.013049330343470496,0.10396975425330815,-0.01671882661475694,-0.004711129697450799,-0.013485115659920836,0.011693754788318597,-0.05767560607096128,-0.04216275362302207,-0.024788577158460445,0.015763662986062205,-0.007477866489922515,-0.02727979767935836,-0.03529920323670539,-0.07258288367758137,0.0011613906395872744,0.015296606876834241,-0.030954428202923576
34,2016-11-01,-0.013860260064898594,-0.011772238312554101,-0.05734210839580813,-0.020048490697227805,-0.03661642515927552,0.030936333376005754,-0.020100495559368103,-0.7586207166160464,0.032549328696961956,-0.03589950949426866,0.009610775846328022,0.03752356405542781,0.2939497716894978,0.06676553556510827,-0.0033333126517840787,0.0829087007657184,0.010471190728837157,-0.04225356234808246,0.02765442944619903,-0.0192627824126517,0.021729751050938273,0.024664874271543118,0.025240331724469944,-0.03286585791554633,0.04644897459742569,0.016241589624126217,0.025427258909116558,-0.061224489795918324
35,2016-12-01,0.02930617270003162,0.012234375272282128,0.1009064874795899,0.04847141214710835,0.05111853871162179,-0.0497501389613717,0.0075414842351904455,0.4999999996314116,0.022778178677168078,-0.017274366213233337,0.03581154337785985,0.04068696869488088,-0.058226731363034856,0.02573030709444171,0.008695757291301747,0.02673211102501554,0.017616584220065273,0.0044563127508293375,-0.006727560513971109,0.00042686876642914563,0.025855094283057743,0.020669773907969046,0.028135998471448785,0.00570904616505261,0.060710947647845924,0.025113923793672704,0.03211373205463857,0.0255198487712665
36,2017-01-01,0.04490161129627359,0.04113114956974217,0.07475619248967454,0.03523840505192453,0.06522494950732297,-0.06592787835288738,0.036444877476695184,-0.142857125726548,0.005368860501712918,0.06182949692165297,0.05957825852490521,0.007005127732203727,-0.2622950819672132,0.0205993155420857,0.048020321332469064,0.003918873758760298,0.023223636335265294,0.054154611052333095,0.03628458870292348,0.014291744654911481,0.04135810156133916,0.022403124180324148,0.02217508573462758,0.06170095329960041,0.010230223574840106,0.10593665456198241,0.022730728401918792,0.02488479262672807
37,2017-02-01,0.0075629156953488,0.018862058580585584,0.02802420453286023,-0.012494738125867998,0.021806843924737227,-0.024317881434830567,0.025603771450838725,0.11111111907444526,0.00870251169496615,0.013303709032452142,-0.005389757893673461,-0.023478053247283224,0.0692063492063492,0.020742726563665034,0.006385753233755539,0.02798660873656733,0.029514538419570274,0.008043966927853042,0.05508877943012449,0.05420400803469139,-0.0047337977332216,0.0027840633870601073,0.028560673161564555,0.011504753857550776,0.03579223046704497,-0.04158002496133757,0.010869427811658172,0.017985611510791463
38,2017-03-01,0.009174163961889123,-0.01699542315230148,0.09629347527169561,0.0715035293823502,0.06297301916626763,-0.06413365911274928,0.011347610074692127,-0.14999997793997177,0.025294137254901896,0.05032826341919086,0.03293044640004516,0.0017808633184501685,-0.032660273159144874,-0.004916363002239344,0.0145938071745005,-0.015034447500817895,0.02112411925378973,0.015539864064101105,0.02300889531182968,0.029959583697609062,0.013476193542890796,0.016153471508198482,0.013627303518103465,0.043766008606573314,0.026127265065318202,0.00867689717466495,0.021505476422563147,0.01413427561837457
39,2017-04-01,-0.0023964831880845306,0.016363047100294563,0.07191407663704641,0.0031384073675584986,0.046780696188795094,-0.04774295166974738,0.03215315435451041,0.0,0.03327592210220076,0.03229169860645469,0.009768366165781361,0.023375949818360223,0.03376298135279425,0.023056158547998973,0.02187224631198606,0.040225727569017294,0.03077211354200048,0.009362435106182653,0.03041547236472517,0.0,-0.0020165121615555535,0.05308017973961033,0.014275399194099404,0.054485096946124974,0.0005749486652977144,-0.0010753647216205696,0.017389320826400573,0.028745644599303143
40,2017-05-01,0.007732640765324014,0.03675579216964738,0.10246978031550767,0.10676574268565622,0.06897214594170094,-0.07060021266456208,0.03760224157061741,0.0,-0.014436405967729087,0.05449040708990456,0.01518775809322953,-0.013961517863230561,-0.055225653206650814,-0.018134764719226527,0.03641973424946549,-0.03790890337285074,0.025696206276579862,0.028547939949476436,0.057563076891222746,0.050314335706912496,-0.020400097042761117,0.02534325159947352,-0.003028673805614848,0.04793719106831665,-0.013708709571499021,-0.004305648034132776,0.013328451269934797,0.0016934801016087698
41,2017-06-01,0.007399225512904926,-0.004687950970411181,0.0039360116689026925,-0.007773821802507014,-0.0006188002565965396,-0.004036706531799714,0.006302660353817144,0.0588234943435567,0.018779342723004695,0.006698566842167594,-0.00826777141582571,-0.028318690544254177,0.04714016341923319,0.013852176559666323,-0.014889756421509324,0.00916639521080003,-0.0013976546842716273,0.005631476254972744,-0.004767710422593399,-0.016167557781759163,-0.014817870918792598,-0.025872037547938764,0.011436765966015143,-0.0020623157879278912,0.006658343459910807,0.0,-0.01388375998562581,0.030008453085376197
42,2017-07-01,0.026987561083155826,0.014718900493338518,0.07614599671763289,0.07001776659365988,0.05279925722451096,-0.04826824602342407,0.0470972505304893,0.0,0.01235019354838709,0.06004021830012409,0.03157056131491252,0.056664365765863756,-0.08103241296518605,0.018679365949114797,0.030377010609157862,0.019572751335045453,-0.005598253650023775,0.0642583933285753,0.03182943773415242,0.04250232697508708,0.03965521559092572,0.06350439819019721,0.03908967990927271,0.03343978022278464,0.017362545789063908,0.04756748907765721,0.02166213158015256,0.04226508001641352
43,2017-08-01,0.010726765100961938,-0.018566901065924995,-0.003222718487369219,-0.004739416049211231,-0.0022682257652597974,-0.004258623881386195,0.013812196679441351,-0.16666671329995167,0.0009104698073733323,0.029473448986506234,-0.02057458784468428,0.008726013081660907,-0.15662965382103197,-0.0032154575854939586,-0.01774087258296482,-0.01787599232837051,0.025605713231371046,-0.0003801091588824496,0.013198645837541307,-0.00018658316025047336,-0.0027493406535981178,-0.026565093814044597,0.009839537811749302,-0.0034902352780791655,-0.03136944204106292,-0.03302382808110484,0.0029369587977142,-0.009448818897637734
44,2017-09-01,0.06871844663379711,0.022169703412577717,0.06606681391928684,0.04336731599327491,0.04403471523480766,-0.04237938184938916,0.015110270607784502,0.13333343429057862,0.03310896792597826,0.005819045735682556,0.06143468651457014,0.023356371428452795,0.14312267657992556,0.03935482854732011,0.021673453261849187,0.042965015323420355,0.03420823722073887,0.023193928790475538,0.019157231722235362,0.014741655273130833,0.034265504527420804,0.00261044515554687,0.03055509673101965,0.03542628022413569,0.014053234921270107,0.08217717633430897,0.03367488780149188,-0.0011923688394277082
45,2017-10-01,0.03703378970330629,0.01272411369415169,0.043512730986274305,0.0009829744386145724,0.03193546494544733,-0.034104733878342064,0.03912337704048549,-0.05882349434355656,0.022186969146205916,0.01974522680570796,0.03568252333103245,0.03662511465566748,0.04065040650406502,0.014532650163761261,0.02347540703168804,0.02215629772393933,0.032034714286716726,0.033628074634100544,0.05477700013037712,0.019124632301046354,0.019137365538140157,0.02673655280390856,0.009520635313529622,0.0021142048565157634,-0.009969842386133318,0.012820647641296904,0.03386947574905286,-0.00039793076004767254
46,2017-11-01,0.019230883570555274,0.00028550342403420856,0.01882738205033424,0.005701261753049274,0.00976869494243505,-0.014712038980702688,0.028079117836701698,0.06249996041128213,0.018776916774796214,-0.012363332244958064,0.0028933651325437986,-0.00247328119883242,-0.0019531249999999584,0.009564976158386918,-0.004064946338019474,-0.009680717639158981,-0.011041602334669257,0.009406587067151207,-0.00855929554819988,0.009599306388981715,-0.008614320315453018,-0.01730262227402095,0.026302062571893863,0.003164616636911156,0.06965577760553976,-0.011684562536240244,-0.0006876337513807139,-0.01648089171974528
47,2017-12-01,-0.004481254734865851,-0.0028546555091579465,0.022448209127651705,0.008422429550774166,0.026545987723565874,-0.027730443972140965,0.019049724387502794,0.4117646097483246,0.006594521585974214,0.018417187955887232,0.015146094066295175,0.02314040716205195,-0.08741030658838878,0.0106968597303402,0.016909697513481325,0.033109960327137575,0.019958441171615462,0.008960506034416945,0.014748234364524904,0.012296304799653296,0.03400082589461837,-0.13579350935554535,0.0038156327086563374,-0.02839123288880756,0.0193756779805587,0.03743833228310413,0.0034402098697233372,0.018780862948271766
48,2018-01-01,0.03506271908546319,0.017307343784149498,0.16513208568915402,0.08103591906120548,0.09657716373985091,-0.09126813833788083,0.07117116859074882,0.0,0.048378986198202356,0.11098438952409842,0.04618116086791296,0.04765758638312277,-0.05503931379556823,0.020161963214031686,0.05530362563201366,0.020011368214726145,0.0295590260502342,0.07983693192843236,0.004253840064797863,0.04848348150047549,0.03328063006565275,0.21137570813045906,0.05825952479238017,0.11445393396036552,0.021843342473398784,0.01953779360633704,0.01989362567360382,-0.015891934843067227
49,2018-02-01,-0.02197282305883332,-0.04770014999482899,-0.15751771823933422,-0.04651991444979127,-0.1016844603109881,0.09077745718012013,-0.06707316277504585,,-0.06281041499759654,-0.048251158608458675,-0.047198624995541186,-0.030069401133242222,0.21180030257186072,-0.04431138465345003,-0.05312165523747011,-0.03733028249762492,-0.014711051456145782,-0.028486283769393675,0.0024708574475687233,-0.0385271207198396,-0.02732439820260484,-0.026541573606115584,-0.042197913526231125,-0.049168024862584835,-0.06202891198091464,-0.03846142826390372,-0.026657507573966635,-0.07428340734759789
50,2018-03-01,-0.04329523126440514,-0.011627892626679955,-0.02813909413230034,-0.02264782529399163,-0.020893821054534512,0.01814964443404964,-0.018931676724678406,,-0.02820998364814543,-0.0029507914715560628,-0.05238777687798203,-0.01987282526613919,-0.06554307116104863,-0.0018796917050589797,-0.019086199160902727,-0.02428520707222241,-0.024121341054392374,-0.05182411003532696,0.010915494429208587,-0.02375890058862045,-0.02152492001845413,-0.011566997536567251,0.006973062785434153,-0.0037217562835058994,0.0016392787173643746,-0.027316999040522497,-0.02528089643461164,0.0200610553859573
51,2018-04-01,0.01002933282982061,0.02865751317390077,0.03654629454776636,0.010373517858551774,0.027124075926291923,-0.03869559976067918,0.022827803638505752,,0.04415900774102737,-0.012920305474515018,0.014519539579038603,0.0342257101778984,-0.04676018704074823,0.019537324140689708,0.016067835322905007,0.03408346540228159,0.039885107324895114,0.016060959650991573,-0.0021227915540955647,0.018162043346841523,0.025100535850105507,0.013933319010329912,0.0021403699904350044,0.018319000752051964,0.007903560593964569,0.02808417440582015,0.03787180952115537,0.008123129542539449
52,2018-05-01,-0.03535954813288671,-0.008211116051336155,-0.05822477730116686,-0.04943931562348466,-0.04178079325746767,0.04658514247444352,-0.02208200551990156,,-0.034540843623954286,-0.0130861315985595,0.017439708697271142,0.009456359321947458,0.0077084793272600705,0.011750252530062717,-0.008191957447054513,0.021084882558592682,0.003876752383581467,-0.016335181630901745,0.017470356105884606,-0.015269408154343968,-0.013474062719340794,-0.009350871419049498,0.014196898433291793,-0.02649030483480434,0.022970297029702904,0.018536488948130547,0.0020875896132579474,-0.0016963528413909733
53,2018-06-01,-0.06678385917851484,-0.01951507755720259,-0.0583970091408631,-0.07643735039726635,-0.03883722034066015,0.03111501966791997,-0.03847931674949608,-0.03527448691295551,-0.0242582726746645,-0.039088487243243125,-0.04230485258563029,-0.03590948698260374,-0.0021557719054242407,-0.012530640745791343,-0.031858421156225336,-0.009122430997743212,-0.009591333233050777,-0.034296009560826526,0.02197798861134383,0.005905319077423929,-0.00959768563479839,-0.004719755786811763,-0.02152374303537563,-0.017355649562586013,0.01149829655439418,-0.0076628012488047575,-0.029166691230234545,-0.010195412064570877
54,2018-07-01,0.021405209637902507,-0.014776911152057226,0.07727838487903978,0.08498426005718648,0.05478432169000608,-0.04903605693112439,0.014749258880883567,0.02588595910214337,0.019316794848864255,0.03080355546969574,0.023922287829368578,0.04562444096348975,0.09213185587845837,0.02491478597163274,0.04081022064380252,0.01846809177473506,0.0030043440136179184,0.03108814708471942,-0.005240223974080279,0.010179183937044116,0.014703956329597387,0.0455030207449119,0.017218159761567223,0.021570713348264197,0.0017988670035263355,0.026061843788527973,0.04152096972391331,0.012017167381974145
55,2018-08-01,-0.03070763324540207,-0.017141020169047113,-0.0753736770160367,-0.0359019036135285,-0.04935363588586652,0.04495366779639973,-0.026628728319043966,-0.025954213092298204,-0.028075152550441986,-0.01573922778636943,-0.004870866069614997,-0.018823526348469653,0.2876651777168018,0.006997260570933736,-0.0035649279248068004,0.01863827531753806,0.007251290569237699,-0.016537992500002402,0.0402842774306449,-0.01627469212733721,0.010354977702618349,-0.016098792555813052,0.007064358813547676,-0.011730758202435769,0.06204630549400177,0.017873848603306694,-0.01497207345074509,0.016963528413910186
56,2018-09-01,0.0016529479249310938,-0.007785736902754248,0.015319822107578361,-0.01507713749527702,0.014585834565700166,-0.020666478974911865,0.019296587423331672,0.0041719511141007975,0.021664578834890397,0.004283268807317648,-0.016942666105582406,0.018385205787405604,0.001288418589205619,-0.02628396000877766,-0.02444848199446581,-0.019417504154327456,-0.0005437417960260243,0.02466368959541008,-0.01464365601819126,0.015364736501875644,0.019033664626079957,-0.016362091283906317,-0.012003171360414214,-0.009934239261583225,-0.041657709187711424,-0.0009241750241840641,0.00813010200750662,-0.0010842368640533696
