AAXJ,ACWX,ADRA,AIA,AXJL,AXJV,CHIQ,CWI,DBAP,DNL,EEMA,EMCG,FPA,IEMG,IHDG,IQDE,IQDY,PAF,QEMM,REMX,VEU,VXUS
-0.011150709172174042,-0.0027624007722187433,-0.02591537558515334,-0.017660058267604643,-0.015136765324033763,-0.008320766398406317,-0.034482771972645536,-0.003578328721477239,-0.012977828863299486,0.003054475098317363,-0.009799086783056276,-0.0102662075782496,-0.0006351236368235438,-0.007024974653624215,0.0058683764522391366,-0.010347465054692804,-0.002469933040543598,-0.015587388333863509,0.0036940394481518673,-0.04534606878264588,-0.003703747968070871,-0.0028269360029806873
-0.020046983347688268,-0.019177449542236692,-0.01090113927264588,-0.02369765350859744,-0.033727012053611165,-0.01353925749054499,-0.00642867988003896,-0.018508235090149903,-0.016435176990488045,-0.02226877728536831,-0.02045201031564853,-0.03073373358652853,-0.010165112818374244,-0.02294448113415992,-0.024115101165768187,-0.01195715093202095,-0.026544161946814374,-0.03408412554309522,-0.03264521118586797,-0.02374998399984239,-0.024261422310631317,-0.023436020951948376
-0.024132882984433685,-0.03128387369928634,-0.023793367418697742,-0.02657464836735195,-0.006424180930750667,-0.019524275557076236,-0.031631864581695306,-0.03208559566619172,-0.04270351799376687,-0.0271632740712094,-0.018184716031928484,-0.018900677475288084,-0.0375460244415497,-0.025831727391538856,-0.013876336546923421,-0.02476187533891793,-0.02956197856286752,-0.02378372499503044,-0.031431011543749734,-0.07138285111028793,-0.02550188351264913,-0.02526987724283028
-0.017687568864692547,-0.03274287316957564,-0.024721421587775683,-0.01999126972464477,-0.0087230366409983,-0.004337781095852564,0.006681544182805025,-0.031695439176313366,0.04111729356464969,-0.02213716716705548,-0.021608841616010246,0.004061660791774908,-0.03573828003194587,-0.020088334597611144,-0.045456310351549636,-0.030859347346923187,-0.039112590667543794,-0.002603762667754601,-0.009051945518214538,-0.0348155931441716,-0.03144404218735361,-0.03313376307466353
0.006668893320886704,0.00440529980877419,-0.0021420518913749585,0.010309252828613577,0.006523762085024252,0.008910954384130428,-0.008112121021407943,0.000901249383657034,-0.01974667037561949,0.01811072879558559,-0.003680767428292703,0.0016181725324509273,0.0152407276924731,0.0038950996793865626,-0.0023790527538672408,-0.0020152699079377893,0.0054796396721508754,-0.00037274686760670027,0.013443586173303237,0.01821437126815876,0.003203515270533704,0.0024773622880784212
0.018383601693087538,0.021006387646441062,0.02218246035238559,0.013677710565225428,0.01401887365678704,0.012561283315790909,0.0007435348327200774,0.024302259637346186,0.019004132311309315,0.007681237349122074,0.018472825990440082,0.002423092281150761,0.02763577026057473,0.008168156537457606,0.023718339602941323,0.02059760586957727,0.019462865769053653,0.014735941984360684,0.017176966331166454,-0.026306649251175183,0.02299372549567627,0.023476052783308086
0.022767995023024727,0.02600063693360093,0.05355263856985809,0.03212679335514581,0.022892823865947917,0.004652256010090364,0.026003049181080148,0.02665476267104812,0.0298397890024358,0.026680310366604204,0.029884264612526537,0.026188618057379737,-0.006972159797694409,0.02147064882441887,0.0336509477032849,0.018995101909025484,0.022145752313495432,0.020772146551358936,-0.005851952743672363,-0.01873191638121052,0.026846969863380952,0.02535203470637417
-0.013038719743629149,-0.016306835013657775,-0.023588013685563947,-0.017430944214586113,-0.02368851528107128,0.003086814409032098,-0.01955121588217249,-0.016547670212470653,-0.014125435350502232,-0.020711222357776102,-0.01979204723250694,-0.022771829057986283,-0.022066281861322857,-0.019432778858591685,0.0028168481966869157,-0.019805971155154492,-0.01680975472799674,-0.02179010294080542,-0.00891354084302752,-0.015418470202823666,-0.019254369600648497,-0.01805337071625959
0.01143868938846766,0.008064410167483112,0.005443951344821344,0.02069691815910956,0.015183296188956884,0.0007694008304714946,0.027326434052287647,0.009283401862494349,0.010653831890755623,0.008579506263531173,0.00838470839227105,0.008437082460520913,0.01230780684249725,0.004650924086589604,0.010433247022291123,0.007527831661491496,0.005698854998698776,0.005338782330794249,0.005260468482809838,0.018642679547431425,0.008472984565636346,0.007194293524150535
0.0027078885512749353,0.011111326277529966,-0.001691990740870577,-0.005793491100390117,-0.0033725647037196123,0.010936149802755544,-0.014378120264406956,0.01207247444966015,-0.00472553656611353,0.02492589575754419,0.003733227014846031,0.0310755290502519,-0.010807254831123264,0.02093407677689901,0.023034147501741552,0.012976572652038708,0.010956019765944002,-0.013733900583283377,0.009790749922052056,-0.004392298724290302,0.01127051898535866,0.010912774563167887
-0.000953066554294294,-0.0035167070286407213,0.0016948584256338355,0.0004161434073797109,-0.011181431295428885,-0.005494425565299964,-0.007293933180675783,-0.0039762619796048435,0.0032871939104486647,-0.007141802318630211,0.0025358805269147357,-0.005409557578698088,-0.006486742484808522,-0.018533206189787276,-0.008928563045688363,-0.00038792367398640096,0.011584479492115244,0.0022281685435064135,0.0021732610747702105,-0.034926572457744595,-0.0034447594216671052,-0.004906799203863156
-0.00190828251298686,-0.004852127463785697,-0.0047376938852493255,0.0014561377602677849,-0.009820028793454418,-0.010705315287425016,-0.019838360213481274,-0.002280865102419493,0.0014559932449215091,-0.010691825864953729,0.003541311432444309,-0.010100871085711484,-0.0017182342419894536,-0.012655543940308002,0.012142590195611765,-0.016699219664606062,-0.01773189977262346,-0.02426841195177776,-0.02435376609361484,-0.04228568591736485,-0.005083234380861936,-0.0031556797273578885
-0.04476656119764977,-0.05141838396046744,-0.03400195401162035,-0.038637332775804535,-0.03771592861399887,-0.02357511676780864,-0.0494752590876163,-0.050871897351886235,-0.034896364414981215,-0.03910404113731061,-0.04587457406563908,-0.0510201752542193,-0.02719459361351917,-0.05859615483125739,-0.05143180309887237,-0.04818328358975503,-0.05377964407720913,-0.03645320998708608,-0.04291333747570985,-0.01710415833952171,-0.049049822733673296,-0.0506530461395489
0.003001924551429813,0.01168218035555736,0.008447570445326404,0.0064824403642027035,0.008432237974277829,-0.020581771946954083,-0.0047318528179732,0.011743547532902323,-0.03201497219050742,0.016360093550659302,0.00827757019889474,0.01943721875827943,0.0191083575340871,0.006267709399455724,-0.0020809585586635667,0.023651516417227268,0.020667802390173518,-0.013398901031003116,-0.006788000300481629,0.031566044315423494,0.02235141878261737,0.02105051303005627
0.024766192049726302,0.0209886117840748,0.006462521841311025,0.02826522478344237,0.024076924362758337,0.035251060415844665,0.029318534311744863,0.023360257546896118,0.06557231475904456,0.002030462080305292,0.022738476987656818,0.016111994492250273,-0.02152761061872949,0.02777289684945431,0.04274045107731926,0.011755127060651342,0.003894107492534346,0.03408661668395314,0.02057475167153589,-0.018830884658253885,0.002312090705537682,0.004490660499404862
-0.0063913713793109115,-0.022181528831029404,-0.009417496864671292,-0.012249050756090124,-0.01427906754710172,-0.013100350917391656,-0.03464201416547772,-0.02266045740734205,0.005370080773526942,-0.015304004194205975,-0.007921582686856658,-0.010433058298683528,0.01673619146258154,-0.012505285011118856,-0.01414717376129474,-0.0292469549676652,-0.02598920405557356,-0.009495663950832223,-0.0035803884139409994,0.029179762876379824,-0.013110154662396949,-0.012256203220275073
0.012040374090754277,-0.011926996159354684,-0.007394252818846022,0.013256220864229222,0.008013508396362109,0.015084346063769696,0.03857025693356896,-0.01084009676728886,-0.00648613850456569,0.0014314386897718524,0.01631660113051275,0.010137704912193441,0.02408352909830089,0.013951518181669106,0.0012300898470566778,-0.006999317578855454,-0.002584294174650993,0.015378579330721244,0.008803398717878217,-0.015384700506462998,-0.011996653477435427,-0.0097490522505618
0.013200608018319756,0.012307839347185488,0.016317797401530252,0.0094956794289277,0.0030575632727883146,0.0031701874423464447,-0.021159742102494484,0.015829454912331852,-0.003840084578910583,0.01082283985253291,0.009052060698752893,0.014291514255833632,0.017198736548861945,0.004021897174538141,0.003071249959826025,0.013767079935705652,0.011755371134995491,-0.00944159059578763,-0.007479815800863388,-0.050080095949043966,0.014744051131269227,0.014034187883434588
0.026701077718665242,0.01356068262458738,0.030366589402690682,0.03407181571986124,0.025605880711445237,0.02844155110691237,0.02722174681478239,0.013185868981791677,0.023901197294158908,0.021414404959500172,0.029790184740462213,0.033404623635657577,0.01449264611957752,0.02888480816638422,0.0312307187117409,0.0074074005862197236,0.015624861096222782,0.015885788547905733,0.042346899984966914,0.028258115691458783,0.01217975818430178,0.010535224486511173
-0.03007987072571259,-0.011072642571951985,-0.03624672684671545,-0.032140586400077456,-0.025560975676907943,-0.016900218087397684,-0.010912049421881318,-0.015971731069911715,-0.0067772038681322855,-0.014438341389180763,-0.03813275404292943,-0.04442731163696975,0.0030614244063912016,-0.03647558864229972,0.00039602037725564086,-0.010620755648771213,-0.014595731305386038,-0.014855322512981418,-0.029781431784730288,-0.024610305476640476,-0.010977699079752502,-0.0091987575886184
0.01437562165160568,0.020293863390914463,0.03163451781674343,0.012531273982164715,0.029434083638307663,0.011721085695199805,-0.0007878887079457647,0.021039877598149324,0.017437530655070387,0.012241461179835548,0.020164113624692986,0.0,0.0040692415527519175,0.019353459234447208,0.01104071660385575,0.01816673073196599,0.02401931414827468,0.027579282119773937,0.031582620508819166,0.0344827856189224,0.019850478569863186,0.02001223842964809
0.013694314605421812,0.021262000923956886,0.0187392291541264,0.01196381360875339,0.015111142430706572,0.010368786061268323,0.023659203355054302,0.01913460320643437,0.014530535388806644,0.023394253203437826,0.015075248798294128,0.01923833417423047,0.005065788496386927,0.01961211922546139,0.012955444160600722,0.012976493647865796,0.017201053206633284,0.008689063225715658,-0.01599582201642404,0.05691056172178442,0.021557365744736837,0.020833405612800653
0.0,0.012088673029152291,0.029097011794870963,0.004484193048932137,-0.001313573780491629,-0.006554833872014282,0.017719620610598914,0.015309048426342725,-0.003672434504219296,0.009686172932101935,0.0026402554207888354,0.002752525461864364,0.017137224743370684,-0.0002046873285512499,0.02511595166231853,0.008406732552384253,0.01537257943936461,0.0013399443126387838,0.001922816528261129,0.013461429394462642,0.014955748086310184,0.01347347964348575
0.002670444168401864,0.0008847236430255898,-0.0064996100698715385,0.00263791947087115,0.00263048460532752,0.006271022807980822,-0.018168059863011482,0.001422376444271392,0.00995207514333258,0.002494200494760011,0.006583292696933765,-0.0002352240805388171,0.006937454346992934,0.002865352385712341,0.012438849397989985,0.0003968942104641239,-0.0037848713837390986,0.00936712550772805,0.008199542716231469,0.0007591081555536835,0.0010092868443879932,0.002345809622350869
-0.020523299212808464,-0.02209927264457426,-0.013084766526281048,-0.01781002864875941,-0.03206529253796906,-0.013572765308539115,-0.02004634437887366,-0.02386360989049388,-0.01824820514470186,-0.033110004106480566,-0.02321784189700008,-0.04644225468577739,-0.02296580282403917,-0.031428551769970815,0.0008190207180083099,-0.02420622272405655,-0.0205167318661636,-0.015151318705423788,-0.017649937840490095,-0.03830115301623814,-0.022584857755230742,-0.02301543543877959
-0.01663456673718566,-0.015593288963105318,-0.017567258286030906,-0.008036352960468429,-0.013401644873654821,-0.001938129770544689,-0.013375195612701158,-0.0145518575753058,-0.003717401540120572,-0.02474256949262684,-0.016069601599501424,-0.02920610809486606,-0.019476087915605917,-0.024652315655389164,0.002901514555293369,-0.02521351716102169,-0.019006887119585432,-0.029230833671247517,-0.022195070489023742,-0.00985797894961662,-0.014029553008240221,-0.01377513343459747
0.037085089791658116,0.04063359744093413,0.04048593318585704,0.03697547736923151,0.03525656024613718,0.017242798975134747,0.04704945885704523,0.03957474731029844,0.02723878792986495,0.0438398716727407,0.0410003429895535,0.04279647532822818,0.047945038693370384,0.042341855629605865,0.014836728469492619,0.040050004220573886,0.03361003274360435,0.04615680353741762,0.013871468147757636,-0.00876150576652655,0.03954815005922775,0.03906900936242262
-0.00752826233094287,-0.007059393314812932,-0.016767387248283624,-0.00821314843959872,-0.011057139965374359,0.003054150075784393,0.01294743461533789,-0.011931757850168702,-0.010533891626852079,-0.015166278514115018,-0.01699615063990577,-0.012190018450905721,0.014705830963101452,-0.01202098905170026,-0.013157750632066634,-0.008416554440429201,-0.0033353229755166643,-0.006438136480702379,0.00799568782728568,0.0024107582593231075,-0.01308377419378745,-0.012858043991539914
0.03192167692477167,0.010664472192804723,0.0049505469515825,0.024237667847361703,0.020326643465923288,0.0276319369431846,0.07067671859752532,0.012938590289360516,0.019456676061256183,0.030428028837951388,0.03807139452571075,0.0567668862547633,0.013204449969617657,0.04153560239395534,0.010415678478427205,0.006498822967341919,0.01000376367984073,-0.00914810699883007,0.04124806173408528,0.023647136349846856,0.013286663554684268,0.013762026509593557
0.0467075282888249,0.02308188118715193,0.023645335845814512,0.05206060416887002,0.03547880610000603,0.02857378832118409,0.11025283416299007,0.021572474701916963,0.042851927869129176,0.022836305677185285,0.04708517443352914,0.03697908107693421,0.026382727113704547,0.03987930692129819,0.04111578380394031,0.017756083660673914,0.01676189247314134,0.03693018063494523,0.0,0.06695373178169575,0.023425020391993383,0.02323751267800024
-0.007315349592987843,-0.0027933591672000737,0.0003208411016283269,-0.009934294423437748,-0.011751275481987764,-0.002574350607460834,-0.06451626596092762,0.000277872527597708,-0.01346675692720725,-0.012195083585357223,-0.006576915708544263,-0.02229729693527268,-0.004645407999443857,-0.0052295651264273975,-0.023272080917808958,-0.0011895166081884994,0.001873206871098955,-0.007419601561659174,0.032165198237762954,-0.016146712232968784,-0.0019730478639485337,-0.0017175479464916375
0.02446593305831353,0.022839966315691292,0.03944822454240157,0.03445656815108621,0.040544475441881306,0.023285166950464252,0.06220422813319847,0.02499998388302025,0.0196009022807806,0.022602169049823304,0.025250018917189167,0.03163648947305885,0.02893609980355535,0.025895586982963268,0.01949445289811439,0.024612775571526774,0.01982076012371544,0.02952702993728782,0.0287026874399904,0.02909369165218445,0.02194515825123346,0.02045498920395034
-0.014386677001390806,-0.0050557795393216046,-0.022523710949999748,-0.010431897325850445,-0.015696332789817847,0.005626893853506022,-0.014003759892126405,-0.005420097380853386,-0.012015210617521055,-0.013187073516699762,-0.018471073410354397,-0.017789452960561104,-0.0006048652097297852,-0.012336163384955941,-0.01345603623265077,-0.0027121678623720216,0.0014668043237165134,-0.014521565612727437,-0.00398598816758661,0.007973864518804242,-0.005610093911003026,-0.0037466527127458854
-0.011531009899936565,0.0023290140605416827,-0.0009471668407083763,-0.012206439607550612,-0.01035089699315818,-0.02366286939697831,-0.003873450108581753,0.0013624237899556232,-0.01598335384168392,0.016939570064278455,-0.01040390784062726,-0.01485293278869125,-0.006656443500149473,-0.005764850647709162,-0.003230460867312658,0.004662354878149473,0.004760164033919679,-0.010867677081710957,-0.014566953857909218,-0.02696875966994844,0.002528883912184157,0.0030087446653070077
0.004134606383434725,0.008871857754832851,0.0003160447588839004,0.0009361366312180317,0.006077778801700432,0.014193539614729947,0.012313657192763377,0.008979618423279668,-0.003531006648331393,0.008883772467358773,-0.0010823249501871462,0.020307558472216047,0.01218389271552675,0.008117468337265387,-0.004321202414073039,0.0069605103288671605,0.012026111798907163,0.013221512424093113,0.006985092267147797,0.0007390989103142122,0.011061577834558764,0.011248468482140523
0.006176516278274228,-0.007328157626101236,0.010107424740013988,0.008978674336347909,-0.008710504244355663,0.0007085560998671691,0.0499358354005462,-0.00674230723801289,0.005315542602974092,-0.016327232023818045,0.013465559735283022,-0.004900224469799144,-0.006018831818686754,-0.007285315873821582,0.019529822349563696,-0.012288910129881356,-0.008642367846332683,-0.022238478629291302,-0.019196732562397026,-0.03618900760985114,-0.007677454861455494,-0.006859442789517461
-0.0349313324265112,-0.02320178546241659,-0.019387247556671417,-0.030218683284662713,-0.027352522812099114,-0.023898067690470124,-0.03780485497867346,-0.0228073782617656,-0.008459705031704016,-0.01902293137401704,-0.037721574289040535,-0.03545731856950225,-0.034513836934412775,-0.03534180917475098,-0.008513604789933427,-0.02371703805135883,-0.030148926154638756,-0.025376003214498413,-0.026809154855835047,-0.001149354826636342,-0.023017532787542767,-0.023893997842865212
-0.018173501470631185,-0.01619528912476885,-0.01913260924702529,-0.013572954123926605,-0.019961872002266245,-0.020674584493026924,-0.0044359415143986865,-0.017227052654709713,-0.02346255375979309,-0.026045563201125308,-0.01729883560647473,-0.021679421558964733,-0.039197324946539776,-0.023423424099064057,-0.01896249108682081,-0.02150542506608312,-0.0007490371871784724,-0.03278669195425145,-0.018759473853597386,0.005753624874132722,-0.014848377372623471,-0.01472539624384654
-0.002622250036272194,0.006365225030935836,0.0042262788587892645,0.0009690375429070466,0.005352390085891072,-0.006111288330386502,-0.006365345405511821,0.00508906806487931,-0.0171095536094514,0.012492768853382958,-0.011304895249052831,-0.005620058333052997,0.004569204010388058,0.00286996121789399,-0.007293998139222844,0.006512240837762978,-0.004123056041235882,0.003389833022460841,-0.013090018423449529,-0.02250194871967721,0.005426011781931363,0.006405264840269122
-0.008196826921525013,-0.0037077465343774976,-0.019423787343712945,-0.010067907797610859,-0.003401597484064506,0.004285597257998992,-0.0416399730209173,-0.012377095149214321,0.006296316667926179,0.007904345216171341,-0.0034302029627211227,0.003633364738746626,0.01234563833336748,-0.002044083272041281,-0.011756028983557069,-0.010109504973242905,0.00301098470766418,0.018878983443332786,0.0034905440789831524,-0.00936388918053908,-0.002798505138572083,-0.002893051226751979
-0.006237260809727133,-0.004597262515715767,0.019603508314426747,-0.006454040925483515,-0.015135571367575129,-0.007235866334100594,-0.016042712320607232,0.01882503535519379,-0.032020520112744866,-0.00994641863427802,-0.00655638729721549,-0.008246174007662714,0.002567305671655709,-0.005530570768173447,0.00817845767262335,0.022988236431676537,0.0129116897552113,-0.001142952639894461,0.00852524832145604,-0.0937376606779252,0.0,0.0007735898678584567
0.0023078655464146736,-0.005256284678692436,-0.02188093137838331,0.002380049786602024,0.010635776068910016,-0.00040339231473799953,-0.021739185677037632,-0.01979085105522511,0.03282115311068829,-0.0008842431774339287,0.008014939587827619,-0.011559485577084841,-0.005448263516198045,0.0039371824549971355,-0.011216476576701974,-0.02359638059931837,-0.031602706551013035,-0.013202116870531834,-0.0206849927529182,-0.039548076237375024,-0.009934190347156785,-0.00974950989442712
-0.037176988158415435,-0.007405711424170011,-0.01903196041040158,-0.04243138158828225,-0.03866390855120323,-0.03140280847376534,-0.037499915959555416,-0.006057175223050896,-0.025708701083462127,-0.012295065658219357,-0.053689138113013055,-0.03418139427927172,-0.038634839237819706,-0.03602474730950461,0.010573817318628272,-0.0050000791508505215,-0.00582760300489485,-0.03614220801919707,-0.01881434296186059,-0.07511312085042891,-0.005527127022480954,-0.008481319193315169
0.0081806566107082,0.012208928193810037,0.018720342879178696,0.011129560947608056,0.009233083487713982,0.012463608411430377,0.014429951432366512,0.00812558832703354,0.008924981343950367,0.008693984250463166,0.015315009441942737,0.004885705311836579,0.006028320684309621,0.009020414552058872,0.028026996567436457,0.012981560104246257,0.012114063909494816,0.008079701677546023,0.028762704365177905,-0.004892432196947815,0.011115531861107792,0.010742131958614216
-0.03132102681768291,-0.02680361513970164,-0.01670562363674426,-0.030778852035722983,-0.03070243947365517,-0.006941210907829166,-0.0206259176525123,-0.023028340450800808,-0.013846213360211707,-0.03271308755546503,-0.02588264043361832,-0.003974225261433057,-0.019307813805673292,-0.04108121268156066,-0.014540034646465862,-0.02480350931148905,-0.028185353921089236,-0.049938426522482635,-0.045366582379978655,-0.04768928952307528,-0.02646570095231832,-0.0255855131728056
-0.007036209103482736,0.0117050816090814,0.01902814639545815,-0.008201742426170897,0.01823728579774353,-0.013902260490726024,-0.03195346546242317,0.011490966896225896,-0.007410296020875558,0.006682846187482106,-0.019708094005581,-0.05331515096095047,0.0227428064601623,-0.0035515905209648813,0.01069707820504338,0.016956344920317085,0.012713490152028844,0.028769325555337764,0.0009210821633606119,0.002064986618758575,0.012337852231707254,0.010906760513691846
-0.016872070688436727,-0.005444568102299701,-0.01967311815234257,-0.019508223313399447,-0.0256089662346002,-0.0007833560011051238,0.010502580148684935,-0.008156261066436441,-0.02161097539357341,-0.017300317281070957,-0.016513861584779056,-0.01757683468098369,-0.011284373445621628,-0.01804398611220901,0.002919619856177855,-0.012922034871123488,-0.0054922829029919965,-0.032590626327964244,0.001472091592725739,-0.0262751066288528,-0.006403583233505554,-0.004994892176314042
-0.020593784556274728,-0.010720822338146665,-0.022108848643826288,-0.019247297483740492,-0.02628180038272976,-0.03766395835319341,-0.019302151841013426,-0.010572595016493285,-0.018875460335210467,-0.015353022452305947,-0.01843408731671165,-0.02738496891856365,-0.02450491911445995,-0.01973716980305354,-0.014555908542316963,-0.007601252430862086,-0.015778918539784706,-0.01847419097872904,-0.010657848762720296,-0.008994683837125832,-0.011018772993729394,-0.012449854614346213
-0.08410731872974572,-0.06755835274086062,-0.05460859424643153,-0.08533630048999301,-0.056135155714163484,-0.0402581706558332,-0.1006813282707384,-0.06411399912616758,-0.07245197395244872,-0.06424125793669927,-0.09334330565444206,-0.07648986932601964,-0.08121119097115845,-0.08123118786292181,-0.07311667350652612,-0.05872346704699236,-0.06533091434604257,-0.05779455583781696,-0.07596579872325393,-0.11211962084086936,-0.06558751941430119,-0.06445709177860003
0.02582742265346049,0.014837041622311881,0.011773079908257702,0.01880418585726875,-0.0035088250762427354,-0.031423217460556034,0.0025252880712017195,0.012051913739302972,0.03795233195864848,0.018662470569598456,0.030968043656297656,0.017276413295600056,0.04494365605205898,0.030478720665808562,0.01864543628382288,0.006329204842017304,0.0008577496506443698,0.015981373989580237,0.002412092382234485,0.04930859561479116,0.011023750787613244,0.014344783044288243
-0.0499813344943852,-0.04727111937657932,-0.05818182365794775,-0.03762432377632725,-0.04964767561332986,-0.0021905239539732864,-0.06800992199907603,-0.0476339216259922,-0.044642755325999116,-0.03664119777203211,-0.046548662390417946,-0.05544445137303115,-0.05949812761155281,-0.05157659659864231,-0.03277546813197337,-0.043576029462549015,-0.04670089421525296,-0.06315078739191403,-0.020252609974138303,-0.02865331652936264,-0.04517131061732461,-0.04885365167092293
0.0543778192511614,0.03120215635944897,0.03243255138825631,0.04696353724601443,0.04761002815751578,0.023205100520490157,0.06936920864393184,0.0319183697275346,0.03916319749622911,0.025809523979336696,0.05591491583725186,0.026969955842536232,0.053734758962558526,0.044845465404707935,0.02102713879471931,0.03146977295513071,0.028314594046032586,0.0604939292263371,-0.003479496895513197,0.018289062993724903,0.0295967416100733,0.031087888338075662
0.007261226398620787,-0.003472145154346919,-0.003739792142385361,0.0091592400715574,0.00884166485936685,0.01894580440798549,0.003369825409158319,-0.003188672193856439,0.022698016930352224,0.004193259526212955,0.015411925351592982,0.028321137492934245,0.006871651869253568,0.010113533316425664,-0.004752581565579983,-0.011839471591428395,-0.016608582779531596,0.016065174626150647,0.017662777950587738,-0.035921233514086576,-0.0024898140542672343,-0.004588044221224293
