AUSE,DBJP,DBKO,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,DXJF,DXJS,ENZL,EPP,EWA,EWH,EWJ,EWS,EWT,EWV,EWY,EZJ,FAUS,FDT,FDTS,FHK,FJP,FKO,FNDC,FNDF,FPA,GWX,HEWJ,HEWY,IDHQ,IDOG,IPAC,ISCF,IVAL,JHDG,JPIN,JPMV,JPN,JPNL,JPXN,KORU,PAF,PDN,PXF,SCIJ,SCIX,SCJ,VPL
-0.06740551323513085,0.013885378601547257,-0.017194682801853833,0.007430233150008477,-0.030556719832868562,-0.024049528460717614,-0.03631425945483652,-0.03712092471740211,-0.037512754661466835,-0.04654681790979633,-0.03500965929445092,0.009034372345240262,0.03672994671523777,0.0260869932836628,-0.0061348790533507225,-0.032580145414827975,-0.03331560556256261,-0.024847819278423274,0.008688075874965515,-0.035950747738528965,-0.05370100190801888,-0.014539035987732997,-0.03979204008206187,0.010876431769636223,-0.010015372070765955,-0.022973344634745558,-0.03826280203151961,-0.0180635736954351,0.002438079366463921,-0.03920715228008028,-0.012379074443178992,-0.028594746634054292,-0.034482682223322285,-0.01814308951282621,0.014089586807503112,0.0,0.00017859489509122395,-0.039685867934856296,-0.007213171512975203,-0.029027089176060207,-0.0347530182369222,0.001739170966309469,-0.010689718466979529,0.01238739617295843,0.005972960394979115,0.015201445425927556,0.015937071942560752,-0.1409978961597235,-0.029393036461456037,-0.016726064141380916,-0.025673380404209904,0.0,-0.019193959709222892,0.011074087620604708,-0.01296106823791781
0.027870841936689632,-0.0008057812060582475,0.0156538320650994,0.016073932944157373,0.021095906104942653,0.022179151738082967,0.0278136822509725,0.027697741150990097,0.0283023568672624,0.020156070400027887,0.027347027845711275,-0.010631793092349205,-0.009371327580563341,0.009080028627386254,-0.004012367739348931,0.016566984568427874,0.01445242413653044,0.02808116768777268,0.003445292845617259,-0.005887876785532024,0.042177821285477764,-0.011874857860996428,0.04269054437213345,0.00600529942157339,0.012177858906680758,0.016611884628960686,0.02655405967827186,0.029439936459893137,0.00994903891437057,0.0,0.018801376214338274,0.02060547676096913,0.036372043490287234,0.016666657311612397,-0.0017812273376746003,-0.020636215740245743,0.015119704202389127,0.036249873780403084,0.009247123098919077,0.002105366026214904,-0.006440533838944982,-0.0073784599692476435,0.01055868364287028,-0.0022246938621677762,-0.010312465921744358,0.008734549507125601,-0.002184252314970187,0.1176767764003332,-0.0040168587332618895,0.01738434896294494,0.018446157563066317,0.0,0.001663385724255117,0.01843744826994457,0.015679947740995254
0.09180584560340943,0.03977439281260543,0.038077892700525695,0.023636785171139138,0.048252964723062716,0.03351774973590753,0.050483947444818766,0.05608445277220931,0.055497267814097785,0.08706094223699534,0.046736919179242914,0.051318218080669546,0.040993601831180206,0.022195442398113902,0.046792603074853084,0.06278365772687113,0.07616452924002641,0.020232530623513708,0.038626706053843565,0.10266513119279247,0.04267853731815362,-0.07483600330128674,0.06630709782489587,0.07561248576084638,0.03540836432698369,0.04020095813821368,0.0363634913041736,0.0301775468612585,0.04071801169560617,0.08161449490966087,0.0338330743090754,0.06221673912835238,0.0335497820784137,0.034925235391461563,0.04032823228225438,0.0,0.029275715543355424,0.0599328097528632,0.044939022128964085,0.03487388685773568,0.07994834463838188,0.051158754793809914,0.04043153262862967,0.025380961710567473,0.04740849541458826,0.11232070785810122,0.039004938995305535,0.21283341394576602,0.09015434804954836,0.03650487540701119,0.06064739890931931,0.026448626510707958,0.023493379631603632,0.022405470619413444,0.04513903095781808
0.0006450443593265982,0.003618487530934379,0.011353878024381184,0.013272755260471204,0.002645544847699591,0.003795157526968968,0.005047295561615143,0.003897823911410215,0.0032243450023237965,0.009306654418583346,0.0055555807820844355,0.0,-0.005245813957947655,0.012910754877450732,0.050621676113663215,0.010306826885153308,-0.003564265438630093,0.036192465876987434,0.009090879654054916,0.018800422345258246,0.01481998348128456,-0.02401106536194442,0.017231792637355945,0.02104289806194956,0.04359239147733924,0.010502221212278172,0.002676223072530153,0.029006509143092888,0.009465762775536663,-0.010364792874854287,0.007065832623596091,0.0,0.015357607480119915,0.005165247096637063,0.0030875937027014,0.0,0.0014970467189458054,-0.0019771096276854907,0.01002086642884777,-0.004181833574669023,-0.00224096843435888,-0.004159830377628444,0.005939593982111392,0.012666150673302394,0.00646001726947826,0.025355891243426742,0.009193545833581332,0.0517882926534501,0.009575376976670236,0.002997208410919688,0.0020701583117050852,0.0,0.025530668347909832,0.011921417080899421,0.0120650188038883
0.009456351453730182,0.03862973614659565,0.014248708249969669,0.015790321844246006,0.013544376728521244,0.010482842187768349,0.006987037123301614,0.0029119343372761637,0.004449873454265975,0.0036400301986421984,0.008594293866755729,0.04249620551355703,0.04723725348452239,0.02665117157570114,0.022823321386353183,0.013187501395982414,0.011241821521182685,0.015789596969664928,0.024570048800897352,0.007908623943214153,-0.0006954422701034572,-0.047590281195963466,0.0081015946288879,0.05073037755664917,0.005761740773186321,0.01434202839544444,0.007710814889988655,0.024560098678939258,0.015003086783199625,0.04356911268274639,0.009601176877240335,0.009309605781470314,0.008937888581320526,0.006851706982584675,0.03932965803843138,0.08384548708857181,0.015445928464037782,0.005546864739314457,0.020462863433188143,0.009907562517555691,0.014678774085994587,0.04761900758326768,0.009672545843389271,0.02034529383303071,0.02738550471557618,0.07982647581731156,0.025621690772138137,0.022316732755703783,-0.004742366198942605,0.010459648890682993,0.008520484859166408,0.0,0.0,0.016978591630623825,0.01883209771058533
-0.038535374536435636,-0.01934030336317745,-0.0038313545267138617,-0.009715546683445113,-0.011280749941452948,-0.011224551366053406,-0.017779802390681148,-0.02419524917433401,-0.018705543102044,-0.032156912306051284,-0.016433313147255033,-0.021483748634491862,-0.029680957253465163,-0.011286695172513088,0.001101893207753985,-0.04052059983586516,-0.043961753284835495,-0.033914321868703995,-0.015187901226422346,-0.030514388830932482,-0.03270699843206472,0.028795278778041094,-0.0067578811682289935,-0.029744593190861805,-0.0189758665630944,-0.012295102866569804,-0.011183189608257168,-0.04494665209134509,-0.018681999042995355,-0.01926937053073139,-0.010972870188782858,-0.019600408005523397,-0.02282790487176968,-0.010888128903301259,-0.020401455614674727,0.009720476854237884,-0.008832004631626386,-0.031127010025790044,-0.02653413492396208,-0.009689288352463474,-0.01280648266778037,-0.019138780636948672,-0.013042343520166885,-0.0012625093781214588,-0.011245407884075251,-0.04720774131860047,-0.009622511992573241,-0.021829568117845397,-0.02729039674421281,-0.012199691805080593,-0.018177291422977655,0.0,0.018147901966677687,-0.01584326670338823,-0.020688442981336697
-0.01594337051465646,0.0250316988150512,0.008546886894711607,-0.0012487373982571688,-0.008601072459304254,-0.0015479753871857176,-0.005297993022528014,-0.010910289896313994,-0.010032318214471477,-0.010991612986201129,-0.006806901666744285,0.030399829589413983,0.022914311087884585,0.016838244631761368,-0.022014144350718173,-0.00639887609755517,-0.014799051574255952,0.0058507951378890255,0.0064936516001845536,-0.00449653402963101,0.022302152250515864,-0.01399466956575067,-0.003494058373986957,0.010218853984775534,-0.01094900856755689,-0.007053885501098318,-0.006547757014959793,0.008841729178349527,0.007531307226398461,0.002046619907197957,-0.004437851958572142,-0.002743993762336786,-0.003486856016281527,-0.0017199215664302839,0.028888096566040456,0.020858296701251076,-0.006435817280003117,-0.010979919077983994,0.004993591759869475,0.0008153150485900126,-0.00264255806618918,0.0260163948128696,-0.005067473461858195,-0.0024583932750771443,0.005476031002662374,0.014758569021940303,0.011023881983541293,-0.017003200182241142,0.0008906705317480133,-0.021332378007976733,-0.002085918819934527,0.026584691044940937,0.002742510463611977,-0.0005194321254435113,0.0013850948258619454
-0.03217824162500052,-0.009620273987170342,-0.036440742222785226,-0.0037505360081191664,-0.0269121408696658,-0.019810491589744586,-0.029738241983303076,-0.03384295558288008,-0.033949804485806215,-0.022480586498991404,-0.027206734947988725,-0.009652222201743424,0.0010717941729573414,-0.003368244701591272,-0.017163669216904622,-0.02782056713065368,-0.02843347834149468,-0.023751875045852782,-0.004032321258789532,-0.04787702761873813,-0.059816986915372426,0.007722825674315253,-0.05406902883871588,-0.008466204473366148,-0.024354168503789967,-0.02925210707692968,-0.03145594821506674,-0.03420970618336358,-0.0037375484525085,-0.023284253736605615,-0.01857358996584647,-0.034984258271832616,-0.03673870160785411,-0.020330864194329685,-0.008814871764668605,0.0,-0.023417758530097137,-0.029194029407636227,-0.010973085141315104,-0.014663935598000053,-0.016459206106343768,-0.0048337937965766955,-0.02756288301024161,-0.004752622906173758,-0.0020946141402339987,-0.012673997136343105,-0.003880947877307239,-0.1542342638375624,-0.04849848873845752,-0.01950297970453978,-0.03135609562874275,0.0003984194205546975,-0.03372837171721611,-0.0008658992647438242,-0.015908479910373384
0.06626355872650505,0.024657408798278043,0.012313186431806015,0.028325539046083436,0.03402469720897868,0.023549914141994074,0.0283623890523112,0.02828240451939146,0.030422125256470933,0.052713254926173736,0.027754147735993842,0.024641447418632646,0.010992045767980723,0.028161175498074942,0.01173755647813454,0.05007937164727811,0.06847038772343228,0.026315846562604998,0.02186229034519004,0.01992421907867793,0.03742509414509842,-0.04225347969473299,0.03687093126908887,0.044910143471013055,0.05143701293753858,0.03271639485391152,0.01484707539148665,0.017271901349461532,0.024593628797924826,0.003764140364527065,0.027630571165656648,0.027698507511282715,0.029785420066661364,0.023918399565312547,0.023056667598815164,0.0,0.037754794901479816,0.03303683235770949,0.03077258137823158,0.02687071171023497,0.010612151047368734,0.019189538487803564,0.03505248753689171,0.023876874450921542,0.017632226859914682,0.06965501753204124,0.01743966173109721,0.11291017427260665,0.0488662742188152,0.03003148564161095,0.025087298222253647,0.0,0.0,0.0291210896330235,0.030750244322205494
-0.015045573088992181,-0.010452168470131194,0.014769817380711918,-0.005927481139706598,-0.008622338965751573,-0.003777335272122143,-0.003781247606514032,-0.0042899093655693315,-0.005854011699840159,-0.02356414487325421,-0.0037393278866798335,-0.010050185208782,-0.028522872468588326,-0.004656244163885727,0.004527465422081524,-0.02371944937838259,-0.017054269365422616,-0.03241403471802662,-0.0110934705928337,-0.02790710456624156,-0.031024446044757983,0.01859853813518901,0.004891769550357276,-0.011355186644153671,-0.02481999823363204,-0.002500993639498418,0.013105697683709951,-0.02733832225921755,0.001017047817645301,0.0,-0.00478817128025947,-0.002774446377780332,-0.0010582256152051675,-0.006183369210354371,-0.010624687753151969,-0.031826927967675916,-0.0039331904903156184,-0.0032800395751443304,-0.009951277549600112,-0.01127222037322747,-0.004159713481177682,-0.00234351503502705,-0.004651771610286474,-0.009017038578792037,-0.001650087504116515,-0.033444899469331116,-0.0047411467551877065,0.013782531534219605,-0.02206868323107819,-0.007572871009411477,-0.0026312832703158924,0.022301895938190427,0.020282984104104645,-0.00016834618614173456,-0.01039893421633715
0.01084781363755557,-0.003684362966450161,-0.026541224366430492,0.003156791158632629,0.01082727440364423,0.02188893291248881,-0.0006698339041282276,-0.0002533650827176669,0.002048101516785157,0.01005547708788284,0.00562974076840865,0.0005438433066618271,-0.008357552704308005,0.0057788087550033045,0.039154995695624535,0.02067714455943053,0.0194531628366637,0.02099982467471019,-0.004807768077336778,0.026794294530479986,0.021593330119568214,0.010615723470677066,-0.020782550972285915,-0.02243449718564128,0.0007378886532526824,0.007312861527737034,0.02226248585683676,0.011834301397529804,-0.004470569271246732,-0.02333320869176949,0.010732830586336293,-0.0031796426831428807,0.0,0.0176287220533427,-0.02180270925475851,-0.023539030289237886,0.00246782440763441,-0.0037022520558428655,0.0022564126268559462,0.0,0.010666197217602112,-0.002349476256017345,0.0019357920025633766,-0.0069376274578077934,-0.008801796060184634,-0.020557721106787046,-0.012641945483220524,-0.0638216302111581,0.012536933473606151,0.013734976454808943,-0.003430017285458005,0.00038957253950293606,-0.00046227683755181844,0.002190036553422813,-0.0001722041926282141
-0.07030225287465272,-0.05177523731559605,-0.025505567779610033,-0.03304198192048554,-0.03845486500257567,-0.039635703065099115,-0.045352738065559714,-0.04816203601426363,-0.04828801404465706,-0.06346442629925833,-0.04457807961733587,-0.050914974339265104,-0.06277039041455569,-0.05772928709678785,-0.020601876068579817,-0.05317804729238243,-0.06704482783858923,-0.04456426385946891,-0.03301110089783388,-0.034482963751925444,-0.06486869511845955,0.06365555653121073,-0.0506692569168973,-0.06467552877895384,0.020272540856824086,-0.04107029058947293,-0.05650401321047504,-0.041228046447381615,-0.03939582178345684,-0.03711605592483337,-0.039179967807406936,-0.047049506205734656,-0.04449157045307239,-0.04313853404835349,-0.050898205481987514,-0.01891556399555335,-0.02215616847685078,-0.049958649027835055,-0.03950071488804471,0.0012622562910467403,-0.04165341365549878,-0.04513336813766885,-0.039031948708871035,-0.021239423995287224,-0.018218214904812687,-0.09372401247699873,-0.03414367672418404,-0.15006053025664345,-0.05087809399486329,-0.046669156033178415,-0.04898076992925248,-0.0183023046138777,-0.003237926814330573,-0.030425199533144955,-0.04014476135839705
0.007302734961220845,-0.013260560272284082,0.02120929050670816,0.015367873873985171,0.00529572183956266,0.002810096340676968,0.00187217843928897,0.0002662525581455012,0.004026771447127118,0.003454664144958209,0.0015193842064654974,0.0034363710696619088,0.012824036490130841,0.02526150680041473,0.015222947787978568,0.016581918718734188,0.02432283870527628,0.017427137241174638,0.007493655061764931,0.002895903364328422,0.029618066804963063,-0.014813367323936875,0.029003051784242763,0.011739861212096726,-0.05238432122996351,0.006705556508592635,0.023081747987925817,0.02195790828344309,-0.006162306830665885,0.015064170767529146,0.00533546186463151,0.0012554819926601955,0.017738533367177334,-0.018814425639533762,0.010515232311180456,0.028161658230119513,-0.008056665936530951,0.006518850533564205,0.01512898837775229,0.010532296712269695,-0.008457922481421016,0.011426140112594787,0.005686385647986679,0.014705974506833553,-0.010191049712369196,0.01628069960271754,0.0126802172826783,0.08637864375104777,-0.006403952705820431,-0.003947729946503199,-0.0077951046886929705,-0.003966590390081897,-0.011600813211693338,0.00710813961794643,0.01166761256690051
0.029700842529417425,0.027318175393727016,0.01503985183654845,-0.006232078351245268,0.009446121241167348,0.015586695887159557,0.02429352331289954,0.026358062792752213,0.022459904606849657,0.03151508275237458,0.023184999237576647,-0.04547187801773515,0.002624972376815902,-0.042764102333023815,0.014449304916362803,0.006314198256955259,0.010793370008378534,0.009067911217083906,0.0016527890869812928,0.0,-0.010598142756402177,-0.021451521665641616,0.001370032702408225,0.039336273883751584,0.05642369126129571,0.01052872960487557,0.005183148958790754,0.007759068639813929,0.0055590376385021385,0.019642114365500403,0.004169955889573817,0.011282902644425495,0.015976713203117318,0.021403868076125297,0.001387483126588301,0.013359124146653904,0.029946435434123394,0.023747677289226592,0.0006297656778307425,0.0016095013896916105,0.02238163977286969,-0.004795171293631763,0.001615504722725713,0.0010604924713024915,0.018271628549639197,0.02978331912276915,-0.003604679777189437,0.07688958491164433,0.053738800690699584,0.030937881280212007,0.04251075229684796,0.0,0.017840398997508715,-0.007057970577661056,0.005677782213817823
0.02029072032616031,-0.0005248124791973119,-0.02310381270547586,0.01979455056250585,0.004053956289443875,0.008128268037439249,-0.009296071160565302,-0.005717714285308405,-0.005803051776078843,0.01159747296913748,-0.00659297404828991,0.04230703011884592,0.003181157281258214,0.03884214307923039,0.026652723474524458,0.028757431952826214,0.040892848974869014,0.0003091283469911569,0.0018215895265679726,0.0015588656494633613,-0.007971352063443075,-0.000409739438420892,-0.005730041675740926,-0.015518664774729575,0.02296079903111171,-0.0010421070764291883,0.010851970743553062,0.0003613064013552167,0.006098095539569031,-0.02739731847204254,0.017876579036113262,0.005083649507889358,-0.007182622120604313,0.0053418038759474136,-0.006927620924671018,-0.03577652533147571,-0.0004961144178309586,-0.003680596433781179,0.014432825705909359,0.014420955691449744,-0.010656765533197922,0.0020416539979785753,0.015433168730720318,0.0138305074846032,0.001269905266373423,-0.0037247487138339416,0.007972563678070367,-0.07748492565821509,-0.000927771211051007,0.007384498837703898,-0.016304362413965625,0.008761383494659526,-0.02029528941517051,0.021988767596109286,0.010998991550927168
-0.09885684373195784,-0.08007330839864571,-0.030343529307645226,-0.04844401381176513,-0.05909909029730229,-0.05817545690490913,-0.06719186664935939,-0.058885774937364965,-0.06703772706833068,-0.08331185216524363,-0.06482059394137382,-0.08226832534816317,-0.08112270372598546,-0.07025287992313163,-0.06910360731717842,-0.09325351632974443,-0.10970447159894857,-0.0701313269255198,-0.05610571982609435,-0.06809342175430318,-0.08222399235655857,0.11600735930957785,-0.059190694162375414,-0.1054660723802315,-0.10810811719490383,-0.0611064596297605,-0.040711694485843636,-0.09161200974602728,-0.060856572587777776,-0.027729009314116888,-0.061631032409857775,-0.06800999989622124,-0.06265940232524768,-0.05703143208545956,-0.07471074534472194,-0.02454404817133024,-0.056575692766002814,-0.07197602383506757,-0.06433359568097799,-0.04740001527486555,-0.05714424199325549,-0.08068457800098594,-0.05395534064418837,-0.033474941989254534,-0.04989436607613276,-0.16274469948556014,-0.05215073075176819,-0.16358830176433853,-0.0903180763599328,-0.06018521363122367,-0.06740338835138021,-0.037836901053011636,-0.03766754924433716,-0.047219946495653635,-0.06511372337718388
