BBH,BIB,BIS,CURE,FBT,FHLC,FXH,IBB,IHF,IHI,IXJ,IYH,PBE,PJP,PPH,PSCH,PTH,RXL,RYH,VHT,XBI,XHE,XHS,XLV,XPH
-0.1179013672278327,-0.23339036354715526,0.21455582653525268,-0.2376009234275525,-0.09937777007430447,-0.07017549411175845,-0.10475312706497072,-0.11304438115227165,-0.06321884834132907,-0.07435751404389428,-0.0575229839966851,-0.06881394382862903,-0.1465372054949901,-0.11486131901291408,-0.07437884760091712,-0.07779502197235079,-0.10274651063445588,-0.1367769608866536,-0.07339749691162073,-0.07418043121390573,-0.7227912524355282,-0.08042551106778066,-0.08132053443771688,-0.06043420542938745,-0.5981852613068361
0.0828377680422416,0.1503346318860477,-0.16420231119839318,0.2348713489425327,0.029789606046839244,0.07319379316714016,0.0249141061011322,0.07296341952031313,0.003156951169349192,0.07332391874488231,0.059206037855256334,0.07565247777549358,0.09671066141134928,0.06373085508093372,0.030331831772995137,0.02581443658093024,0.014014420062695926,0.14662235275655933,0.06830817162030102,0.07769044855266784,0.07103289933328663,0.04449656545046568,0.0061364909523441155,0.08196448653396607,0.04158182681702048
0.005412424641275447,0.047739878378932885,-0.06703915576143485,-0.017457777513764816,0.0772622411809817,0.004408774621430417,0.006370444044578504,0.027376742223856543,-0.00877330129170969,0.02826690231130245,-0.007382681116176701,-0.0007994910060105285,0.019392195223593433,0.04014225804738255,0.0020532860665414565,0.08298377157092582,0.031096543695343083,-0.003367624935807017,0.0064709978267691775,0.006721113728789229,0.08494655496986582,0.05562962746710167,0.019864169676680258,-0.004061584300410339,0.10485345629534626
0.020006286411573163,0.017940978871950262,-0.044910265546407764,0.041147039352369685,0.005694963668667836,0.010535716264471523,0.00699653518235114,0.011843154203895563,0.00974421026213088,-0.0008973025959059135,-0.00878982863495402,0.0006668804704187673,-0.009217378431255516,-0.04582034352242762,0.009116267055957071,-0.005947397030281588,-0.028042327547754424,0.013361858595716768,0.017365837558853927,0.008117724875098046,-0.028911086026469093,-0.0642454027469377,-0.019648157092051886,0.012937805620861944,-0.05097317723856048
-0.19709918337383445,-0.3892851976300238,0.5367468356038549,-0.22874251703463985,-0.2408422820963267,-0.09046800061994956,-0.11381308331161152,-0.21060711764784126,-0.06874221475625872,-0.05285427314368396,-0.05236591353302508,-0.07501661355778537,-0.2325765124549434,-0.1213723677801561,-0.07491091556312886,-0.11131216400356238,-0.20558885491582554,-0.16754452847150916,-0.08118340484654858,-0.08982334860792136,-0.27835547072940303,-0.05831238522499944,-0.07579906442104524,-0.07328337985490402,-0.10519594551177368
-0.011608519812576231,-0.10032068254695374,0.07162280417087233,-0.019798256008907632,-0.028787889436320668,-0.00734580248685966,-0.010266940451745327,-0.04853042692294176,0.0011237432966252918,0.011130618242919835,-0.014693517435933588,-0.002626443991880653,-0.0433428716873607,-0.035044766655562366,-0.04682052101553653,-0.03350556106827632,-0.06920966352694519,-0.004038973402458892,-0.007313692364666723,-0.005227832612853873,-0.05242336572203505,0.020142557230640748,-0.0047520249970416095,-0.003610620733702542,-0.0532680220255452
0.031949844594114436,0.04073324950950237,-0.07868010460347792,0.07485151959354881,0.05076198126096253,0.028957451609369408,0.051301433421350316,0.026447209164171613,0.05327694899327175,0.05331957023136701,0.025777628637738297,0.028088676821568872,0.038524173200891,0.014864895437213728,0.0015677252862039636,0.07306012773509281,0.0625766625766871,0.054377901904528,0.032260324396373885,0.028528605352232332,0.07849678344050005,0.06323441672027556,0.05767769156527356,0.023403110453864284,-0.011302394036529731
0.024980691225062145,0.04818974931042686,-0.07920113147943213,0.0799558507572769,0.042942006462814215,0.03408161950502464,0.034804412098872965,0.027974273384909373,0.03564814168250078,0.050038613717118034,0.031671831959126935,0.0322544670969492,0.027168207599186485,0.03460637780447638,0.012869575703383054,0.04770539822347478,0.022170878110182018,0.05854836971896207,0.028259204105846238,0.033861276443129015,0.04519221728982264,0.03059494137681407,0.04398959476329431,0.033344137060946286,0.05143505375710313
0.03952201571530803,0.08098021381471246,-0.10122171791112708,0.062436106830792225,0.04566357862461681,0.02549310268107221,0.01317612690707352,0.044112567238510085,-0.007365072355733667,0.019990422187567556,0.015198845218392263,0.023013208484312327,0.03509662841499478,0.041519022093752536,0.021961143025326132,0.009798283936079216,0.02169008231767205,0.04727279141811688,0.018765848708449,0.02376814975468909,0.07639525034896613,0.016655298677678898,-0.007959807890289498,0.02235266484751328,0.029564628038962405
-0.07359465981104191,-0.16148531951640754,0.15423031926082456,0.016377585134610417,-0.06335737906288356,0.0005919554194361692,0.008555783856190689,-0.0801729976444622,0.01619593365113093,0.033707276063497014,0.0012887727435633165,0.0018916138633135464,-0.0911547265037854,-0.02101348876959416,-0.0042467759632512396,0.009417780331924223,-0.011499336322438452,0.00931188497061428,-0.0006623856935820567,0.0031519993219532748,-0.06838929992926987,0.05834816606733755,-0.0008723223692574443,0.005045516145457723,-0.03974261863372179
0.12712523810715942,0.2587538362512873,-0.22350397482057904,0.14723527423363006,0.12097495257211635,0.057922777419156926,0.044112691620507086,0.1254426055986253,0.009724098385777459,0.0628332220579897,0.05193670638620456,0.05590740423203818,0.1138145397696683,0.07214990064161339,0.055441947791485785,0.05442458591965548,0.0953019665480545,0.10340324952812592,0.05946337207056417,0.057703357740012076,0.1487072272939249,0.06352050589642702,0.029338742773495387,0.052893048808006236,0.1015209000794451
-0.014390948796336869,-0.061566742924253334,0.05013934890759174,-0.10024791327419903,-0.04428487843038351,-0.03029436555559072,-0.014949658515605103,-0.02953985393125228,-0.043495086784033035,-0.003821964020654301,-0.04037608900506128,-0.03325213890609065,-0.0252426931719938,-0.050339289744396484,-0.04380724762789226,-0.015819737899985618,-0.02369281094143821,-0.06875534833851431,-0.023670952517982086,-0.03184064843490494,-0.03189953133145039,0.0323225273303254,-0.06737939119740924,-0.0324467421018372,-0.0234936823163262
0.013369735192413912,0.056233608190200415,-0.06808135822695854,-0.023875039059801723,0.04059694218326032,-0.0034712219282142546,0.0037941109170918893,0.030509967671384006,0.008866719672727496,0.014230966740091788,-0.002673188249445539,-0.004506487316441115,0.04457182550489115,-0.0418158117589821,-0.023951103592106702,0.007900676355038445,0.1018828263992223,0.0018268688403966997,-0.0019240643839208496,-0.002177155721711993,0.10317874517066253,0.0027059212046798746,0.002547681215154216,-0.008933490432701502,-0.01559378729052089
-0.10754275242866984,-0.21708626118626212,0.2488931015176617,-0.1887737639637722,-0.1284725416555264,-0.06726772445396496,-0.08282657626381515,-0.11298956380499008,-0.05412888421798725,-0.07130161076044618,-0.0682946391336522,-0.06228333334649919,-0.10857896851748193,-0.0833506309758403,-0.09832926021876956,-0.0950127910119824,-0.15074992028668774,-0.13499410527675182,-0.07496718524604384,-0.06829827344868261,-0.1525597254247365,-0.07665623379188125,-0.08476019964712454,-0.062261520264820285,-0.0992987404683506
0.058354316454488575,0.12598845877671222,-0.16029377623314187,0.0494779562956081,0.08826234549453743,0.0268582772643302,0.028847822453900333,0.06774991398099878,0.07932449644960024,-0.02513353258030185,0.003089841614597342,0.023288762548072703,0.09017920677279917,-0.006913850027796709,0.004337033204142208,0.07347663721255847,0.09054323720098367,0.04708353393689399,0.01265998716829608,0.02675315966602491,0.11611741167843533,0.025683936493203385,0.030369179091375893,0.020635454044401483,-0.012830206403176891
-0.01148683543855113,-0.0657771754265644,0.05518706661080956,0.018416300271559924,-0.03901874801734155,0.0012164607333285734,-0.002089846816086618,-0.03170734417712415,-0.009957275600915177,0.012624541831465774,0.007116191883706263,0.0031321628345114608,-0.0061365864203447975,0.00017848342800772234,0.0129243762746595,0.016277301413325382,0.008200102669128859,0.008892573373421897,0.005907475160556832,0.0009475363387210693,-0.05552893930563192,0.01241862977551643,0.010595121768534109,0.002763879745264077,-0.003822738976383754
0.0626830290961878,0.09371089952392896,-0.10202926599345834,0.058227873998631816,0.05677821490244987,0.02942862434328813,0.03909253122325529,0.04817842551456025,0.03517455461013905,0.07075437885541028,0.0318019463835197,0.027278045029478268,0.009377434503975816,0.002948270170911719,-0.0008662879541316398,0.00724017386440739,0.02114682797885327,0.036421168361822034,0.032915028684185235,0.03077043030027451,0.0967879333804155,0.043038226819420836,0.05346331671885927,0.02741184480095897,-0.0048563712414916365
0.0641396197060043,0.13516601900728434,-0.12730739439214525,0.20027339890644588,0.08600585083292532,0.0657387529202573,0.053745397149052784,0.06890336621948223,0.04784692403902776,0.05134702944138124,0.05448541520280336,0.06391478823379901,0.07067486351502694,0.08680123914550343,0.06288226206295296,0.06661230275311769,0.06869766888296151,0.14569955774063115,0.06109331605772037,0.0641617736835604,0.08181803458785075,0.05652014748738295,0.06048531957757153,0.06338632341007235,0.07807260891855371
