AMJ,AMLP,AMU,AMZA,ATMP,CHIE,DDG,DIG,DUG,EMLP,ENFR,ENY,ERX,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,ICLN,IEO,IEZ,IXC,IYE,KOL,MLPA,MLPC,MLPG,MLPI,MLPX,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YMLI,YMLP,ZMLP
-0.03865768782252455,-0.020130322297849976,-0.04046439158764962,-0.032604652133065286,-0.03921586182322149,-0.009440401588825548,0.019223165851557467,-0.04303854375111196,0.04216992354614467,-0.015551555884904903,-0.02677263980132039,-0.032286889521809706,-0.06697612759319066,0.06752950486545191,-0.017915230618795363,-0.044708167463747964,-0.021701325134399083,-0.02559399825971065,-0.026979288127080427,-0.036117170177449386,-0.13118736714242332,-0.019650290388200358,-0.013765236209689393,-0.0043116691989693225,-0.016990201984232216,-0.02459664628445884,-0.028812999260060774,-0.02433213704854976,-0.02120595520139695,-0.0538921977390953,-0.016181472361202556,-0.022745399247383988,-0.014336017134272634,-0.027307244295605968,-0.02715395382683153,-0.01823490441823717,-0.011960742576050228,-0.031712521159798945,-0.00510214707815726,-0.012259107579837098,-0.019881357575121272,-0.0164970363354764,-0.0182409624692739,-0.021906925316047682,-0.0373418012621609,-0.01204051382363362,-0.008097055866189811,-0.031196783793192944,-0.04020774856236314,-0.021499591878671544,-0.03336802452144234,-0.02256883191273609,-0.024231802879512446,-0.01665043540074637,-0.021079018991234558,-0.01858628161609311
-0.013192649764241634,-0.017522538336721318,-0.011916524838943609,-0.030092697846703705,-0.01554393792532059,0.0074881330077717235,0.009037299474177448,-0.01748978665428371,0.0161069161219979,-0.03196174742781613,-0.029368015553157014,-0.019462830234366225,-0.029140060810347708,0.026884520434582487,-0.02404637442211645,-0.007640822502690364,-0.008429717250411918,-0.013602247113847069,-0.009545423476912984,-0.0032784934400380554,-0.030408947920307582,-0.003314251708551217,-0.03530379690009251,0.01596774653338659,-0.031275730729970724,-0.008812184044590762,0.010680285649612136,-0.013553800027856616,-0.00835048985097603,-0.011076035486855654,-0.015789400350767837,-0.02654142403517885,-0.03650906529208662,-0.02547446884281423,-0.03166924006024702,-0.02005947946237224,-0.022425087355388156,0.012281741670477686,-0.018315009699087288,0.014184487167134675,0.007829168354111465,0.0014275495550725695,-0.013271340938602194,-0.0076792936721197,0.0045635612445418545,0.00032076958173292517,-0.006122695270947606,-0.008675154123925766,-0.015062438800460138,-0.008374705310019017,0.014023641781977623,-0.009184585960803529,-0.0006056736155109153,-0.014940134118029122,-0.019810592304492943,-0.02669983663508408
-0.011622603198987507,-0.00922503332220388,-0.012405965137665141,-0.020047868449589074,-0.01709680087886047,-0.03175674114042209,0.005062267329526561,-0.014280054978117972,0.012951794577482936,-0.015939208275904657,-0.014171059499764629,-0.005670540071683733,-0.02781842797855753,0.023613985742497783,0.00339835757933941,-0.020211724790395784,-0.00671150108254529,0.004279619546939335,-0.005966081606514664,-0.008928771415380262,-0.060922855082912765,-0.00285044667075133,0.003404100899832348,-0.011188013437029921,-0.0067970080495904465,-0.0030094437074611943,-0.007632000430621138,-0.0019238162884755434,-0.008192755849685254,-0.024000001497613308,-0.010026567451408952,-0.010906009538220202,-0.015403672349474653,-0.015204139511408653,-0.009977803596441437,-0.02729324098515552,-0.00020291034859093766,-0.011862987612139608,-0.006716398718346099,-0.003496667136946548,-0.009180915263322072,-0.002138105454060112,0.0,-0.0036546068191719338,-0.011925117222555823,0.004167938140823935,-0.011293329596269495,-0.014980601162770328,0.0117085090739855,-0.007627798029648948,-0.009574481614248379,-0.009012672200758015,-0.009292651802033248,-0.008594754417146399,-0.021089786612150985,-0.02424257005702742
-0.007199571102116446,0.0,-0.006471412213789458,0.0,0.002129839971752523,-0.027913450708400026,0.014723021186675544,-0.015280832340848809,0.013167966174411624,0.009255768711557552,0.005827571604368841,-0.008555292078730318,-0.02259035697007391,0.02106316867617477,-0.005080417803062557,-0.026522698025035457,-0.013513447475505464,-0.0033145806726176306,-0.016158862305402345,-0.02370802980752657,-0.08752399232245682,0.00984596119619184,-0.05852398397921105,-0.003771665547514877,-0.005132429745609931,-0.012347345343539849,-0.03727065021513387,-0.0057818545638120885,-0.0071133091376040765,-0.02704910533526644,-0.0020259312685800587,0.0025445220132437807,0.0018774602264872953,-0.004062663858193394,0.0044792200826922176,-0.0031174687454556525,0.002030342897048747,-0.0362893827475836,-0.005258991924162007,0.0,-0.04312170715652574,-0.0025002273304486435,-0.012441181342959424,-0.012081766860399136,-0.044827572691672826,-0.0022350531624374622,0.01921058542154736,-0.02062935513697616,0.008502611170268595,-0.007412408325550259,-0.05227355978910838,-0.013901348944260594,-0.02059550717885795,-0.0025495224566179824,-0.014362364128454756,-0.01863334984835389
-0.01909586209376205,-0.0161390585156003,-0.021072598036295947,-0.008280463366759543,-0.008501700541242028,0.01148594522496715,-0.0003818605586952865,-0.0062474028545145355,0.0026369970970733033,-0.011845802704439542,0.0007726397258015744,-0.0019177270839147945,0.003274343455027445,-0.006385097530918616,-0.010212720493136491,-0.017154274595501742,0.004821075990294028,-0.018052166947564768,-0.0032847831840785912,-0.008256389225290659,-0.019772822885990745,-0.009278225522785536,0.06126121081865042,-0.011898007699656491,-0.0249356705923441,-0.005139405542949162,-0.0061450241791220425,-0.010246457551339868,-0.008782442857744741,-0.028643763904345008,-0.017591386896240204,-0.02115064140675824,-0.026545968486227662,-0.018765356187727757,0.0178374558094545,-0.013291890044182941,-0.019250225200133902,-0.0019818370406038325,-0.006573250775995907,-0.0048248022171002115,0.010565325318686671,-0.013282999882019352,0.0058051771180706955,0.014300318255110746,-0.0009027388635492172,0.004034549239614073,-0.028527930688338313,0.00656446962654992,-0.03676811174213944,-0.0012905757231087506,0.0044906538346531156,0.008231792781787987,0.0027679335293300453,-0.013292523421925564,-0.02003647323020909,-0.03297798891866836
-0.0231641868219343,-0.016403800410300366,-0.02309226396326169,-0.04125775176365019,-0.0253660906675172,-0.02838899193133805,0.020626354911102932,-0.04209345976457976,0.04471168908295716,-0.00755390743029799,-0.020989399961435118,-0.024558229544053397,-0.06124017940566676,0.0598122204237927,0.0025894584447572365,-0.08904641411662226,-0.024245117330642784,-0.008163619696070285,-0.04519762098181268,-0.04224814150758259,-0.2613733905579399,-0.025396830829323244,-0.07894744098551998,-0.0164410260808382,-0.009010909817352844,-0.021423842479869917,-0.034840901341273336,-0.011257878442293624,-0.01554567977518696,-0.02515167262276064,-0.0234155093892919,-0.03370777107937359,-0.04459418173601348,-0.025221945655218642,-0.02190595543525225,-0.04199691905123653,0.00020661202263494183,-0.03914901049988136,-0.02822264918594406,-0.06028367848074551,-0.07822875758724147,-0.03243437321856129,-0.01978838558405008,-0.028410148216217092,-0.03995167780066609,-0.026265162467512742,-0.03968549595818467,-0.02380956931464076,-0.06272799856066068,-0.024185506287368985,-0.04797873500963663,-0.02038871844711498,-0.06210899893537492,-0.03160606868244088,-0.044609778398170485,-0.03548068113525601
0.009586261458313329,0.007697159029146497,0.007211761978445572,-0.011270331394084487,0.002199140380604037,-0.06574134118637162,0.017964239330729312,-0.03270321697744587,0.0312893046217739,0.0019653348576881627,0.00039679053322631917,-0.06057591965981789,-0.04478533360094078,0.03824629559655407,0.005208232171701225,-0.054175939432847535,-0.017346431666726787,-0.022244009756301256,-0.04437882081068981,-0.034925442247555304,-0.17024985473561882,-0.006840370006760192,0.03778817847056599,-0.007280838057674157,-0.01532919519018381,-0.02105435078018316,-0.027444519716470838,-0.018375115046862286,-0.01599044688108949,-0.07206399498352864,0.009872624801406094,0.010420057258318644,0.005372648923490511,-0.004264815624680116,-0.005039283200358264,-0.02646784667849553,0.005990535000886362,-0.026572013495215218,-0.02904229982547135,-0.04528304948368755,-0.05404318822936418,-0.030131857371429,-0.017751595884303882,-0.02433051809356988,-0.02900375840464024,-0.004276229075772237,-0.02022946520118639,-0.02202984067095097,-0.05343696867338968,-0.016270767126647656,-0.040079429115489,-0.013562853314814532,-0.032000153167952544,0.00321027808642062,-0.01653713718482475,0.0017857635366154414
-0.0297349948530336,-0.0152768963351688,-0.02744642946684245,-0.0026325502769382137,-0.027797869023415998,0.02736513454620413,-0.008088321660900916,-0.03051614193424245,0.026155187002856142,-0.009023161074070793,-0.009928220803530015,-0.03699789340766976,-0.04024829529477278,0.0372865531898873,0.003454197383884589,-0.060859358985880574,-0.014790107290322563,-0.014155973271487191,-0.04231160862589496,-0.038850278419792,-0.1876750700280112,0.014759012161092797,-0.08170528505397066,-0.013258007340377052,-0.006410109667815652,-0.019458853762219404,-0.03439152687285787,-0.010529278123874088,-0.014310179364979225,-0.019175491662303038,-0.02653608890305865,-0.042114926818624485,-0.01312830531638769,-0.005489855330756424,-0.0005627637955290983,-0.004794774018117161,0.025872649969152315,-0.033970395536027584,0.008083958719146606,-0.0019759956364509557,-0.05162925572051101,-0.00466016295245076,-0.018780818225427508,-0.01349824947275706,-0.03831161281115779,0.008589221469624717,-0.002232676111260128,-0.02316967347397833,0.027130587304884556,-0.016059129443868555,-0.05167421843072484,-0.01388486945714453,-0.040863230346548415,-0.027733518984494485,-0.05143427010388925,-0.02032079339993839
-0.04300809639461948,-0.02585644488606678,-0.04458055566936101,-0.05709724320342989,-0.04702799977194929,-0.025114049372491305,0.06819867653722145,-0.08197442260750575,0.0871707433923468,-0.04077585435989238,-0.05134380924808941,-0.0680570591733026,-0.12045501131714485,0.12819405437100906,-0.004302761538160004,-0.10800510899377563,-0.042614916929161015,-0.04974341106254467,-0.07165952744407386,-0.060908244387639074,-0.2974137931034483,-0.0366840426385924,-0.05705991645165937,-0.022298641681474968,-0.02304151869987966,-0.0590867353822663,-0.03059352050818762,-0.04315708167072302,-0.041092263255403084,-0.06256112388693208,-0.04160707759081825,-0.04396609841287958,-0.04464313413679901,-0.043364289794147616,-0.04954953545844162,-0.06129591026304304,-0.03482789198219747,-0.023547776303195687,-0.03368073240547965,-0.0435646585009,-0.10040172263294707,-0.060866165817687924,-0.05922716310718387,-0.06702208772029125,-0.043214124653719814,-0.022600719686630227,-0.05257222092225159,-0.05419222732269788,-0.053628610166613404,-0.042416083816794965,-0.05884919029522687,-0.04017155227751402,-0.07635224692318475,-0.04168945343533029,-0.057351315976132924,-0.04767094281498317
0.03067813513144726,0.02256136859122797,0.03210597039686832,0.046972639761700866,0.03553096975938764,-0.0078064398331885235,0.00034701347223255966,-0.004933423305373861,-0.003594823322590461,0.029715217640102206,0.027061288932281415,0.022379330997410626,-0.010905442620479835,-0.0053742738455295775,-0.007778930379157173,-0.024216567014383805,-0.003034949206116749,0.01457058084632999,0.013929035037672972,-0.001179220574333022,-0.098159509202454,-0.022311643235791767,0.0020513556304613823,0.004678445305861823,-0.009434083705261637,0.002537284316051549,0.0016487925604100567,0.012665997189190136,-0.0020530278544370504,0.01981233717915768,0.03667684827003041,0.03767116915687857,0.044931741205582576,0.037115720912616564,0.021919329591878485,0.024253443907225117,0.032973943027484964,0.005787735437525856,-0.005809213776712311,0.01656317400081796,0.0034723199893224627,0.01869543140432644,0.0023032500286413113,0.007954120037214268,0.0028228660001646737,0.002680948048814465,0.007083502819711887,0.0015673743742658484,-0.004228858028109603,-0.001632861525999311,0.004168604434064425,-0.0021570864845522736,-0.006219204574480996,0.04464781890546564,0.02101803761347766,0.022544870670413813
-0.0859005784418604,-0.06359492179188883,-0.08461214339737852,-0.13459505370772276,-0.0869232271939387,-0.016522425392167542,0.029830022731065924,-0.06643525938367155,0.06478427977942959,-0.04328651068791877,-0.07863327401044516,-0.03110582752972877,-0.1035897413646863,0.10459282120686536,0.0017424894962867461,-0.04233558514161679,-0.032978301119221974,-0.017020980055243964,-0.04006862461989062,-0.034238449229486,-0.1414965986394558,-0.03689079494107158,-0.02149436416971314,0.005820695412571829,-0.013333340264190285,-0.02783930854305641,-0.01975094669848934,-0.024710190430976227,-0.032913436697096746,-0.0439672631605518,-0.10974721254783673,-0.0980668397081456,-0.08049544210773615,-0.09738900904674848,-0.07942019045335877,-0.07468108188207719,0.003212166533732447,-0.016304416796861832,-0.02921525539529555,-0.038696572369738655,-0.04597143563551661,-0.05464915260542644,-0.013404915581679186,-0.01726235327412148,-0.023223032879750083,-0.012700436783378923,-0.05861654413773015,-0.03425486239953306,-0.05747450256027089,-0.035371134367401635,-0.022140102005286152,-0.03444803246105653,-0.03129051740502066,-0.09863010548796568,-0.07692336940944168,-0.07997000989516237
0.04712934737424239,0.011780868698354223,0.047123018007453416,0.053217032987806126,0.04885187576253333,-0.00800003986926502,-0.03166052456666,0.06479017883764189,-0.06703006091443305,0.03351472307411789,0.047810524137760976,-0.002378197936226753,0.10297483175215101,-0.1086653051909813,0.006086820826489698,0.06707301204998786,0.03252886933291528,0.004870041672484045,0.032200478449254326,0.03117380137265261,0.1774960380348653,0.0,0.04602493968944316,-0.0017359496154251714,-0.0077218763174263065,0.04002599469666883,0.009834610865473428,0.013763027470545176,0.03296973073465431,-0.0010695270142852724,0.07813516970273149,0.05384197867095128,0.04077821206497825,0.05264865640746708,0.04873865522117084,0.037401725438440316,0.013808222000228541,0.011374823617400066,0.0,0.00423730647167209,0.03626956210648917,-0.004314301830795139,0.038431835945377725,0.041655920467114055,-0.005043209726614661,0.006093341033298624,0.0006225884919988532,0.031328850187263405,-0.0036047789654931385,0.03401842708015588,-0.0023587142044377138,0.03507994401345143,0.0538354650553596,0.023100346572582926,0.0011738335617136116,0.05117779463922231
-0.051554836067081215,-0.03630141132384365,-0.048464043667047936,-0.07069148758820064,-0.05692683057672445,-0.078225715329892,0.08243479513287158,-0.1670823646215409,0.18774674514683526,-0.0433723509575994,-0.06012780204254758,-0.09773546073875132,-0.2370332317996171,0.2865542812189581,-0.0803802517793196,-0.10571428623235317,-0.08434944972037495,-0.0705437621709439,-0.08954360676786981,-0.09069368983963844,-0.2960969044414536,-0.09103861746661213,-0.059999991337930325,-0.08318866833400436,-0.08365755986545591,-0.08854819965809824,-0.09881265793907733,-0.08145641297660165,-0.08803070857330514,-0.04175596241736639,-0.05828218879338151,-0.04563482680924783,-0.053918070943554414,-0.050015412157698565,-0.06913279632775446,-0.08633803487674467,-0.034938840472327905,-0.09832911075504476,-0.095442710351703,-0.10126566948462297,-0.11750004128546206,-0.059791902876013235,-0.09345811463210033,-0.09226676645306144,-0.09703127248999643,-0.06292056355477398,-0.09209702887542263,-0.0780378174915004,-0.15134160524436532,-0.0857845199007795,-0.1049645653387826,-0.08479971277015406,-0.09629630866965032,-0.046983354152045145,-0.06889108975274137,-0.08771259118652128
0.035087654406366964,0.03340449674565673,0.031377691299014486,0.09763859226892346,0.029970584406689118,-0.029746368758375462,-0.03631110477904655,0.0697605353004395,-0.09186394067109964,0.016525212000849592,0.02313987396800724,0.07397637901597691,0.08191708909078223,-0.13893967124116674,0.02443589839937079,0.0926522353648842,0.03829031263228888,0.02665100505717612,0.04695428303864694,0.05736644924041617,0.24665391969407266,0.033124036574014463,0.010638449821275592,0.04362952823629216,0.028662405989159794,0.024030324801808882,0.08882496330352556,0.029560038386174912,0.041208253375123134,0.033519554533267236,0.04885990032459569,0.02494797985392572,0.03267492648399449,0.04679859584444495,0.022149803128442492,0.0384220239497695,-0.020658478076198125,0.09550953702831033,0.026615848903853004,0.025821450759890882,0.08725205759562414,0.014285856423727174,0.020618598244729187,0.022558352759198447,0.11146762608888236,0.003949696189434116,0.03769710034520354,0.04563550379046112,0.06927185393136298,0.038116643568769086,0.11304820069360885,0.035928312849054685,0.05059345999152963,0.041878106915960736,0.0899609172501178,0.0787801270190558
-0.010755840899187822,-0.017193956472854512,-0.010517903770524849,-0.03953471421210975,-0.010298081847674828,-0.04869239228160052,0.023341207969842362,-0.061852876617147175,0.05636085379370904,-0.0412672561986688,-0.03592024190316697,-0.022140379296116716,-0.0939365249235412,0.08209490765618879,-0.04587168104292222,-0.030701791688871362,-0.0288611487952164,-0.04176075439365708,-0.018181785895326805,-0.028976765168830926,-0.10122699386503067,-0.026939740186531468,-0.016842138135827217,-0.061193473377614827,-0.06398354451684021,-0.02078458880079192,-0.02614406450511757,-0.039804257241446296,-0.03117376065500552,-0.0497297402589685,-0.02795010797158292,-0.02636933218301856,-0.015084731382040297,-0.02732065075733528,-0.03441676086063423,0.00800001500129043,-0.053049257502249564,-0.03122955538377688,-0.025925811424274726,-0.011441548974284076,-0.011464424047105204,-0.024534322208395028,-0.009696961610526385,-0.01764846301668426,-0.023088029268946358,-0.027539359786956333,-0.01056816752594698,-0.03006164616368877,-0.03355481492385971,-0.0290495507691656,-0.03037509205977517,-0.029662406607644593,-0.025826964598583375,-0.023751562161182998,-0.02392337889867628,-0.027483092172262275
