AADR,COPX,CRAK,DBAW,ECON,EDC,EEM,EEMS,EMCG,EMFM,FAN,FIEG,FLN,FM,FNDE,FONE,FPXI,FWDI,GDXJ,GDXS,HAWX,HEEM,HILO,ICLN,IEMG,IFV,IQDF,JDST,KOL,LIT,PICK,QEMM,SIL,SLVP,SLX,SOCL,SOIL,VIDI
0.010458364630965736,0.05867514359692583,0.028940624537521543,0.007850037874105443,0.00976000841349965,0.0600458085792915,0.02518482741243528,0.025907816231356275,0.0220520793115529,0.004875790815242385,0.0052869133977190685,0.014572740659121713,-0.024891832856561203,0.05766059566156755,0.02771755479570777,0.023720347514328215,0.03234325622771659,-0.0020217238107303605,0.0605843341373196,-0.12223451327433625,0.01301283209831935,0.01425276129055604,0.0007401799796897908,-0.0032643119670574747,0.027020903994259743,-0.008513259195081805,0.0026421341338405324,-0.3102356897277722,0.11954450598645852,0.007346903274927345,0.0815569972196479,0.029356098866041413,0.031539885393193016,0.04338237184616053,0.04299623798133049,0.06360569719957199,-0.039062488001887205,0.024242329872152503
0.03010352477298827,0.045291944593315286,0.011903530588944252,0.006490661503345934,-0.016512281158995404,-0.03302977556420185,-0.008277972799129363,-0.020067552655382556,-0.01765487838536965,-0.017467447819179298,-0.014463136400928871,-0.05586634454087047,0.10772047981235483,-0.0354360138614875,0.03286988947617883,-0.009752322570762228,-0.011708786981624423,0.004051766792826868,-0.08150826123050703,0.10396975425330816,0.004103434433541378,-0.0066635403864897715,0.014836358083623087,-0.032751186744446104,-0.010304716805732249,0.04250566805453411,-0.0014818126719632224,0.12130050364778375,0.11271189183449787,-0.02431116879521809,0.03427587832047985,-0.012143559032945945,-0.08588124957661386,-0.08738556660748728,0.07053134294177357,-0.0693069426510886,0.0011613906395872744,-0.008648065937554333
-0.02399240960489277,0.2120866551116157,0.009083312806057672,0.00988823680049879,-0.08230962130856259,-0.14014372079216916,-0.044157157677599534,-0.046939830050107614,-0.07437876619474566,-0.09185186843027993,-0.06886003181562926,-0.0017615581852954965,-0.07565111975363893,-0.0036335837525561976,-0.02039982008257751,-0.004454318141538219,-0.035899509494268664,-0.036723073058503336,-0.15634218887865722,0.2939497716894978,0.003953491646832414,-0.01930363798479249,-0.0770361735278867,-0.09255070771486927,-0.04142675729031301,-0.06537381402432353,-0.020897955435711102,0.404089268823293,-0.0007615175921280662,0.02201003057651197,0.1060481402671144,-0.04023101565454571,-0.14731928052836707,-0.1498068239576013,0.19344154512062012,-0.022978755101256902,0.016241589624126217,-0.022038658308601498
-0.012290985579286085,-0.0592662028825344,0.02508593702766509,0.020859930098970983,-0.01160191996826433,-0.019120065746953668,-0.013802642965179513,-0.023659966390893083,-0.016793732913504212,0.0038064639768069287,-0.03861967195563619,0.04347475805686631,0.008671845722851885,0.0060778283193769385,-0.004581446411662242,0.0305742260965077,-0.017274366213233337,0.026392924654779985,-0.08071102955565465,-0.05822673136303485,0.022388389894252483,-0.013029281891044766,0.00397483647098316,-0.01990042316452143,-0.018950685151668718,0.009484115820522505,0.02270650572355674,-0.07095584912814523,-0.06554876413996387,-0.009345841631867113,-0.0359550922863262,-0.026974528083649755,-0.07383892967056109,0.010899024211921793,-0.047390826758111314,-0.05836222544743645,0.025113923793672704,0.008450751570457856
0.10138145463986638,0.24178657956264635,0.03822123314464584,0.02704918591000914,0.0586018965781507,0.20382295093543487,0.0787537011186913,0.0677049700707058,0.05132049357495497,0.10488077035647643,0.09337109530854072,0.03236226558112885,0.10478248366707524,0.11312845897068115,0.09404992352980752,0.041008079268142435,0.061829496921652974,0.047668833981592766,0.2611111551051284,-0.2622950819672132,0.0139784480893236,0.04766842456262069,0.05934337862953538,0.06647943448216098,0.08057494977180821,0.08953108505274544,0.038460326756586914,-0.4790538337778361,0.08145829986035172,0.11241735779471186,0.1464646464646466,0.06486046972726052,0.2301709510989573,0.1443990743079185,0.10439449844937512,0.0935264172099764,0.1059366545619824,0.06471140595903156
0.015603749657712388,-0.05062778917908598,0.04249515466600357,0.01675517275350176,0.03223036257322984,0.05187873489579612,0.017407646721740937,0.045785396092830284,0.03275387254680009,0.006542526741254579,0.0016407660848089323,0.04780340920766765,0.039397032674450265,-0.0213691450603418,0.008164879181263884,0.03721774770124168,0.013303709032452142,0.02307084500704588,-0.02249862473534062,0.0692063492063492,0.016218480580452478,0.012272667716097958,0.01731922698318289,0.04363631900884229,0.0203359413080551,0.023758026047091603,0.01508601688789569,-0.05142237334132675,0.0053353164885855155,-0.02146894156091592,-0.03320904778041352,0.030492500271987088,-0.04714496292477263,-0.05301212243934996,0.03752126943510092,0.02500003654724663,-0.04158002496133757,0.017927415044712947
0.04008011949858479,-0.043088781214925057,0.038562159961902036,0.020096466052223545,0.033305576470845366,0.10103097224844154,0.036851616129316436,0.03659637567350797,0.0485438728240126,0.02100002123513213,0.031941053471806466,0.03183624195682034,-0.022461675441371502,0.026646904316642246,0.019282702786242875,0.044853324469624464,0.05032826341919086,0.01827370073747396,-0.02572436120393168,-0.032660273159144874,0.028559472010057506,0.0220029101767237,0.01776473102245624,-0.005807097579873057,0.035311951481756934,0.008438907143394691,0.032271893643503566,-0.14417532721912368,0.04852168730626425,0.08198613739794662,-0.015772905160430957,0.0246278585991824,-0.009895577552653736,-0.012722649393107808,-0.058096233656149736,0.025216949062389492,0.00867689717466495,0.033934663490779136
0.013487534360729787,-0.046366423583236456,0.012361950809997559,0.017336600900871173,0.03263485892341565,0.04927395336989948,0.017009330229781575,0.00931341792558734,0.0079366148643966,0.029382891377497132,0.04122906280165283,0.010881556698654805,-0.040892384733055655,0.035328090802140936,0.006053699127630407,0.006009738354224046,0.032291698606454686,0.006491044054050471,-0.10422450963218258,0.03376298135279425,0.012249938750510484,0.016695687236659627,0.016159639001983448,-0.009345919750736445,0.01904169309911989,0.013075378935856979,0.02373732316543565,0.342992057491444,-0.012292073000752522,0.020633182640498883,-0.03205128205128201,0.013990955885563502,-0.03109382441407562,-0.042096218575855465,-0.05771607973881645,0.07096776358151284,-0.0010753647216205696,0.020357249688408848
0.002534734498708821,-0.05516606434669078,-0.026079326875116743,0.02091408288174798,0.0405775648169606,0.07205690239704003,0.028457539557363607,-0.008583712584786057,0.01985978567630221,0.01807794950767038,0.032134616525956755,0.03767542606401029,-0.014551125619263116,0.0059192921816311845,0.003384747857591917,0.05227221005691896,0.05449040708990456,0.02996961605025537,-0.02482159932599186,-0.05522565320665082,0.02137954734249507,0.0250649983456937,0.0007183509329061309,0.024764178522465253,0.023408524073744903,0.025813079858266752,0.03065749441538661,0.02094829265793493,-0.06954613018498182,0.039038026642275146,-0.026122185430463515,0.02335047217820709,0.003724877893195639,0.015246634391424424,-0.03811779479371311,0.07266566967018735,-0.004305648034132776,0.03053746052676956
-0.016013300337788958,0.03810010195538978,0.046928083809524464,-0.013277805030842428,-0.02062248970112596,0.031374425178074185,0.00461162701254002,0.012337637632584223,-0.006176476583211582,0.0051402406533944366,-0.04299478875937968,0.021666358369987003,-0.032586580547206624,-0.01073042812242682,-0.002248939236524521,-0.011151706612564516,0.006698566842167594,0.0011049730466424306,0.062042763995763424,0.04714016341923319,-0.0003949842022116524,0.01602024225268081,0.003589553153192773,-0.014959625682644657,0.004012879504904135,-0.01157527136639487,-0.014481370951039732,-0.2167342795706006,0.041699421002454,-0.02650118097834122,0.019644919518130584,0.006050178281491628,-0.0308306982228936,-0.01766787891810004,0.05220003831672189,-0.007371010433880063,0.0,0.009482418391245232
0.0652226238680567,0.1982839475565628,0.062018888873916864,0.02286218230028757,0.04823890622156868,0.17093715135033086,0.06312986125465381,0.04323638374478257,0.06821660098593392,0.05113899941099054,0.0408666670481607,0.003020377848336344,0.1077659100385116,0.034259916925365085,0.05184080906845681,0.014056328814286598,0.060040218300124085,0.056659254227213386,0.007189847231029352,-0.08103241296518605,0.0,0.03734428699279098,0.041189392862594536,0.07278620934206664,0.06256690508178969,0.05885433889594085,0.050135567835900285,-0.04972551395505837,0.09592150114676833,0.06581675481601178,0.12819566506113386,0.04488792854540707,0.019145752545195332,0.01759387894747752,0.06909082537520833,0.04809050587953013,0.04756748907765721,0.041487359745102176
0.06252528876646847,0.053301547587734095,0.031010842203936868,0.010654440618204784,0.002191407395165911,0.0648480911064235,0.02351603569385673,0.01836947975645217,0.01665248389628703,0.02565245140529399,0.00303262921483859,-0.0001281650419251028,0.05609282760937991,0.03586059985889165,0.029285641094451906,-0.0018267424029098911,0.029473448986506237,0.014624000926464872,0.07317070618329402,-0.15662965382103194,0.005926511494528252,0.030009059056296163,0.03450659650890522,0.01107425426841517,0.023110378234270208,0.00914320133049155,0.009611608799592594,-0.2159127856893342,0.05099922642598282,0.09020362138738734,0.05385875028378498,0.018883547851078947,0.01242777631734643,0.02666669551872529,0.03692911386363322,0.04352233016688694,-0.033023828081104836,0.02179631635489222
0.05884591081220843,-0.06155583000792195,0.04792968391129285,0.02108435800426328,0.003644347069443778,-0.007882103361395476,-0.00044620202538746555,0.0008107282114880183,0.009611433925610478,-0.0038809902783262288,-0.0045349945177125504,0.04434190752712936,0.012820570774771336,0.03297066102184485,-0.005551711659116558,0.017486887855446817,0.005819045735682557,0.03809199314713837,-0.06901333434078569,0.14312267657992556,0.02435196482136541,0.007028429949850195,-0.010673716485522832,-0.01642943763279027,0.0001852124270477867,0.01955186196573733,-0.0015233598627081698,0.18715776694873648,-0.045245896982974015,0.10943064784060984,-0.0349018697413525,-0.006502993037597869,-0.05823576973174225,-0.062337745596336036,-0.011246446954110955,0.015518872627394743,0.08217717633430897,-0.002942258074944473
0.0341727405832284,0.029778669804092262,0.048197695593146565,0.03318580538837234,-0.005083552280526366,0.09439140643757137,0.032805107716772065,0.033009286338426036,5.350374455706828e-05,0.003030177123716823,0.011027268325266579,0.012210118105537298,-0.017534912401644932,0.011171451508041576,0.02651781312694898,0.034120091193599836,0.01974522680570796,0.003636411198675198,-0.047633174246249264,0.04065040650406502,0.030483128834355895,0.034509487792447974,0.033316662002076045,0.03674847459517897,0.03258042387709074,0.020107286988999253,0.014618898807392387,0.14186917320933035,0.024725295157912188,0.048115367099483435,0.02389409182738425,0.02389129374518056,-0.028796607245554162,-0.0360111589439577,0.0042654558835794045,0.042024804160127466,0.012820647641296905,0.02028767907459685
-0.028695734532213163,-0.04493939317287818,0.0139758334062052,-0.004639626723085139,0.0065693123641033645,-0.014951210210871863,-0.003889326755842404,0.016075258665111003,0.029928144582774468,-0.004315909023677608,-0.0407239980942013,-0.023883142244752686,-0.040635054573643116,0.03440662966745565,-0.006798074750213005,0.011823977545309087,-0.012363332244958064,0.002964394549046109,-0.010628345789484944,-0.0019531249999999586,-0.0035348465116279595,-0.010494711458527994,0.006565900156285136,-0.04296455069019882,0.0012550474929529565,0.008072007203789594,-0.001896796994365571,0.02003417476351284,0.024798962013802325,0.009181386876344864,-0.005676379869958407,0.00974914493546142,-0.030274694328934613,-0.02681980722865809,-0.00047191798582480333,0.0045830597460140175,-0.011684562536240244,-0.004338358640636297
0.05371533145835974,0.11906706918561735,0.07670190791988843,-0.0035853784475542907,0.01994205361446423,0.10317596896035433,0.022125751841922833,0.024696174563341045,0.04339402639319378,0.039445172690451065,0.041666632873645484,0.06191393567604753,-0.005842238111075233,0.010680418946232204,0.015400378996402337,0.0,0.018417187955887232,0.020361237101569403,0.07835709816314697,-0.08741030658838878,0.003360716827456424,0.0037879087546904343,0.03652974934806905,0.0460156223090728,0.018800337771570644,0.018073651486547257,0.018243969841015242,-0.21878801574096501,0.04839763876095205,-0.02047013572656596,0.09831905809327446,0.020734343870979083,0.05053111664821911,0.0659448416017552,0.08238894235700046,0.0021288516132313786,0.03743833228310413,0.017429156956094496
0.0630105738705547,0.042629575103323235,0.037062919560627884,0.03802124730199243,0.03471058978242872,0.2617470623785557,0.09939160270335028,0.08008150036639876,0.0475595453852172,0.08047700010836861,0.03999996885635067,0.07602339181286549,0.1234084858459446,0.07949698991233696,0.118201835532553,0.032183945853255326,0.11098438952409842,0.0648874645479392,-0.01283973491552122,-0.05503931379556823,0.022292481492650583,0.08691676873908928,0.06383441234877485,0.026824061867066862,0.09874436628875448,0.07639246506739612,0.0565964448582934,-0.0017540185566231991,0.1734183498569328,0.0002240786833636291,0.06121856594806335,0.080398882118343,-0.009927230312171343,-0.010198467808735841,0.10630038145192172,0.10495549428479653,0.01953779360633704,0.057815810135617415
-0.03140016624184935,-0.030993890594647727,-0.06074616192057512,-0.042120002039190536,-0.05310353122984079,-0.18783965765367255,-0.05898483100136921,-0.057036171795044124,-0.032004206414494765,-0.024734986203093917,-0.0471699031357613,-0.1954891358695652,-0.029642617892541974,-0.024348838795398408,-0.04678379356305232,-0.00927988217190402,-0.04825115860845868,-0.03579067785876785,-0.0682898572517794,0.21180030257186072,-0.036004222942225814,-0.05183362900663312,-0.02860553792952021,-0.0219435998924046,-0.0571288888456637,-0.053451232011371384,-0.042500058083515896,0.17278391729116827,-0.04908986459570707,-0.08843899946399225,-0.03863940136054421,-0.04370633664528857,-0.08511300593265449,-0.07951357797569615,-0.004450795679052137,0.02006680546079136,-0.03846142826390372,-0.03441288915023247
-0.028283229949665936,-0.04485296677780573,0.015447304319756475,-0.010992998572776186,-0.03568825917408177,-0.008171342929339999,0.005414336432525328,0.005275961898416374,-0.01658631849374567,-0.0136876226510826,0.018278848731570083,0.11463893207214028,-0.0008985623467282586,0.01886246893325825,0.007103687245736223,-0.0157362392510752,-0.0029507914715560628,-0.015228464759873134,0.024537997391687487,-0.06554307116104863,-0.008270392749244758,0.0018594552129521512,-0.017791417406278594,0.01709412675259089,0.008113206139339036,-0.012005221079372134,-0.01753079944307294,-0.09056089807222613,-0.08874709557537779,-0.036236133063382914,-0.051231301939920565,-0.0013711150162079545,0.039242182242103636,0.03861798542506902,-0.06949799022687049,-0.054371505703360835,-0.027316999040522497,-0.016422116826620654
-0.0052070607817440405,-0.0019245753353492876,0.07990631632405966,0.02852901252994093,-0.015483329992405875,-0.08794558020669598,-0.02816895715842589,-0.015370190822290485,-0.04626707238197672,-0.01959176198222562,0.048736538418506746,-0.004545454545454545,-0.02278257905734565,-0.05069774779614593,-0.01955758532052342,-0.048724829706344584,-0.01292030547451502,0.025450995594667368,0.01119743147827505,-0.04676018704074823,0.022809527436122055,-0.008166349490440084,-0.030877063793903824,0.03466378094724379,-0.0265410503432816,-0.005850523424811688,0.0026714798254540593,-0.0472268683730326,-0.022915315431848972,0.0021224832780756295,0.022971390214797157,-0.020900077359020827,-0.004557234138883285,0.028375705092123293,0.05656257197561804,-0.02224793348026776,0.02808417440582015,-0.005328596802841868
-0.01317822489925912,-0.010027002579173735,0.01622295918491904,-0.006484171384356027,-0.04104335711460872,-0.08590177674729843,-0.026214898525797174,-0.014658300227093246,-0.04666671968982107,-0.0720232765067377,-0.03147364592852801,-0.07738208219178111,-0.13588197161753432,-0.09300938816361776,-0.04741663199696276,0.010204114457468305,-0.0130861315985595,-0.02984603661018192,0.0067671384249224295,0.0077084793272600705,-0.004467646892492745,-0.01010472031723327,-0.027867705835995488,-0.014213145497539973,-0.023219049292261592,-0.012222790812305722,-0.03458768313608988,-0.02843423199673437,0.08143321435928684,0.005748952787652624,0.010790288399233142,-0.022281064115510462,-0.007521250181208024,0.0019028580888071434,-0.011368337190516772,0.03250588061465711,0.018536488948130547,-0.022499964285714345
-0.07665620815756738,-0.06038177473646145,-0.035157177859590966,-0.0130529432620293,-0.02560002346213349,-0.1412919520305897,-0.05165236598039922,-0.077666087058319,-0.05985187520918196,-0.03947967155822543,-0.06646969836700102,-0.09792791794572646,-0.05597009477448125,-0.046973222949007916,-0.049776778087687316,-0.03664096184487516,-0.039088487243243125,-0.02428758395146089,-0.0009165735683690496,-0.0021557719054242407,-0.008227374719521275,-0.03175802204944043,-0.05066670949755614,-0.10092692435718392,-0.0543849917596034,-0.045829548785394816,-0.04212589644396183,0.004548205090153327,-0.04939762097272462,-0.021660704609587533,-0.05856892671667619,-0.054501935544558434,-0.04843494500579517,-0.040835525230666816,-0.05331383682631069,0.01803093926820089,-0.007662801248804757,-0.06284256255598968
-0.0022554314167443344,0.002487619543182941,0.08935903956100306,0.039052741360313184,0.020936062550155968,0.09392869434819144,0.04207407436050841,0.032946382794676814,0.03901421371971367,0.05277915687608766,0.0530190752142649,-0.023482019535084556,0.13895056189716612,0.059466956833960014,0.05455202940134775,0.019758878598903514,0.030803555469695737,0.02953872753724322,-0.02996940456317636,0.09213185587845836,0.014894457013574685,0.020694903104299448,0.05397580726271687,0.0579278791725889,0.038749374608311335,0.025845630442490403,0.046830530232944964,0.08179475063959063,0.0348542644866358,0.00030748284991710467,0.0257431803327252,0.03673930240252672,-0.03981991583857883,-0.04008318213739311,0.05764129349343205,-0.07309527691875167,0.026061843788527973,0.01832362573099415
-0.009271466765240035,-0.11869320547505292,0.007854979172475813,-0.012852605208749394,-0.07398475736617055,-0.12185808529150538,-0.037672772946869486,-0.03010450537385556,-0.059303378223657374,-0.05856270402342765,-0.031154929699366837,0.28099478309256193,-0.08417352499150567,-0.05989227226491909,-0.032888038999260086,0.020639322470107743,-0.015739227786369433,-0.08413932412065042,-0.12862549905427342,0.2876651777168018,-0.015233215113014438,-0.010805797409116672,-0.002016108650052049,-0.0428100441403218,-0.033086840157946724,-0.014650287881941688,-0.03245195475361847,0.4333819157784416,-0.04102879068980547,-0.013218612426621049,-0.08007170361303552,-0.016680274415374802,-0.11034987099780774,-0.12863076773478144,-0.07934847398530002,0.0030330299353038184,0.017873848603306694,-0.041347624756982136
0.026928933786689698,0.036602560253747835,0.02297893970765312,0.003255004764952691,-0.033000504382851036,-0.02931073004846227,-0.00579115129274601,-0.0337838217287499,-0.035856163818812216,0.012252689843789698,-0.0250980556685964,-0.005847953216374269,0.028618592976436662,0.01789544808045736,0.020899770679837684,-0.020816739551307698,0.004283268807317647,0.00527984251059408,-0.01013019456455063,0.001288418589205619,0.016034748765695037,-0.013244976251897793,-0.023569012967970957,-0.013761315568996874,-0.010131953599655744,-0.02925659256501073,-0.004968909518475771,-0.001142768360131021,-0.012771355513749772,0.02647979968809165,0.058460504759321165,-0.013470886337341021,-0.017835437024249008,-0.015476063898571629,0.039918284123704816,-0.03537949803447238,-0.0009241750241840641,0.018370566359002933
-0.13687930072531165,-0.1253961488686456,-0.10879950482114414,-0.06741168172345552,-0.07588683412361001,-0.2591412821737343,-0.08760476284735008,-0.10139859010836484,-0.07121082189021208,-0.06564246025071745,-0.09276901282500746,-0.0909412176470591,-0.004826173915782119,-0.04817158785964697,-0.06800824942586978,-0.08774435344066593,-0.1147610470642787,-0.09103648051451192,-0.0014619860488790286,-0.06656763177431319,-0.06832528778314148,-0.07658905961885171,-0.08241458129581608,-0.05697680126888501,-0.08729241343772046,-0.08956607653522268,-0.059716418286958874,-0.03977073243662327,-0.036869333192244405,-0.08103185960782337,-0.09420067505369756,-0.07434250606155612,-0.047874534751374,-0.03627589910786082,-0.06979267907956074,-0.08965514106583068,-0.09158182281373158,-0.08352937254901968
