BJK,CARZ,CHIQ,FDIS,FXD,INCO,IYC,PBS,PEJ,PEZ,PMR,PSCD,RCD,RETL,RTH,RXI,SCC,UCC,VCR,XLY,XRT
-0.0482718293629916,-0.008574952116456806,0.004755387934322482,0.010196307231942606,0.012119282870132309,0.012199465550104005,0.0027022494653641325,-0.010752585643494034,-0.007529645540536936,0.014798495191137715,0.0103438392485669,0.023563895453323484,0.013079782551133168,0.07364996207662583,0.011188284450920868,-0.0007352710734208075,-0.0011682848915832865,0.007386374323638078,0.010586489709075018,0.010814709554655863,0.01912971754487639
0.016280581082561627,0.0022893954978066944,0.009465990264559559,0.011962516498027143,0.010131773904670537,0.010280072297376795,0.013474946065363338,0.008856647963125616,0.013353347945601713,0.011474773052379416,-0.0072267328582351735,-0.002412042961108196,0.0029794664084965092,-0.007926854842091952,0.00553227287531954,0.00907327198906724,-0.026315555480074464,0.01903783345363604,0.010475589983518016,0.01145275193794316,-0.007156200938797214
0.0,0.007106510451991847,-0.012056389858044771,0.0221648637121781,0.024316347437362662,0.045614045589081414,0.023126476769158397,0.011572243084230084,0.009883286223766916,0.02599858556504402,0.032150069600955435,0.027252872502415097,0.030820858316207414,0.16287639280835053,0.03517841126506835,0.016160405507258564,-0.043844009647182575,0.050113605545026536,0.022018211979652882,0.02264638243915657,0.04076568767736356
-0.019305733730645855,-0.00025199923664642173,-0.0128812186939405,0.002529807652704548,0.0008902139044126301,0.01308726130601062,0.0015751632893890393,-0.0011835691992958964,0.0008896208446167399,-0.003915773048742582,0.0017631646369856548,-0.005134772047934868,-0.0009605944362674843,0.019688233195153927,0.006925453263359278,0.0008367992884750356,-0.005653257072803247,0.00324548521243483,0.00323163021523412,0.0026219861230250023,0.008515063949960837
-0.020733074771614728,0.011091863550909886,0.027472320259550192,0.005767776773817938,0.008301334945154148,0.04836034977166193,0.008177969116533951,0.007109140243741933,0.0026669789547550137,0.010637884018161957,0.00762722853256529,0.007096887192379102,0.009375160447103324,0.038097633845281836,0.01919388818182041,0.008721708863746791,-0.011370812188063704,0.0064702379369328406,0.006352821739279907,0.0063934559690521225,0.004164891167435828
-0.024807535364856685,-0.011468724423286409,-0.03074853495749466,-0.010394303710970556,-0.006468821705606793,0.0047392998280261535,-0.01115345684924124,0.0003922157761410265,-0.008274676954020588,-0.010983750274003688,-0.006113706592403578,-0.005124992800276651,-0.014765702312189459,-0.049556938846834125,-0.016792285537343198,-0.011843910765096909,0.014696405601279362,-0.010952503925245749,-0.010402716613988495,-0.013138679701001035,-0.0008966826633495758
-0.016447375144336116,-0.009836204783584672,-0.034482771972645536,0.002173239928203941,-0.001479645581552764,-0.0028301795099875925,0.005284753170004956,-0.0070561895786752935,0.0035758179506983744,-0.015965041425263317,0.0002929546515861087,-0.01266364374800049,0.002417417650307618,0.042159259716911084,0.01213084093960763,0.0009587744663180373,-0.010705191290883476,0.012277167552567624,0.002875153918375884,0.002047928550591257,-0.006507992166035925
-0.015607564222141138,-0.014518206064299778,-0.00642867988003896,-0.015720996908349768,-0.02519288479405689,-0.021128930326996018,-0.019223404273925264,-0.02098313735213777,-0.009998647781052741,-0.02398281760485783,-0.019669802134109918,-0.02252726115376601,-0.017117781028184925,-0.04310024973168552,-0.012300876165859287,-0.01891987899718838,0.02864409557441493,-0.049821421255764387,-0.017290592768955008,-0.012481862061218823,-0.020808822732102845
-0.02717999218278876,-0.04028395805982627,-0.031631864581695306,-0.005518827287322235,-0.00943305483193068,-0.009020682173530895,0.0007859665401739435,-0.0032283929514872033,-0.0078099415424297955,-0.006986133601979115,0.0,-0.0004454782787614913,-0.006026299281422461,0.009877582535003062,0.008143084755675229,-0.017942216761370703,0.004950642239418861,0.010324129978955241,-0.005834844668369753,-0.006824182440298674,0.0037039499719816343
-0.02211879062426508,-0.042295424185900383,0.006681544182805025,-0.038105765534039215,-0.04056548037231092,-0.01657993119775992,-0.030276474251115088,-0.04736842980456312,-0.039661069950576194,-0.05094642578107785,-0.011064512513420052,-0.04010675693694743,-0.0390992946366167,-0.054642687066039114,-0.010928088015183874,-0.03566986598228157,0.05665026048771962,-0.05636765558490842,-0.037780942069434026,-0.0358472609987124,-0.03771166797387626
0.031428511359307576,-0.00759485849423467,-0.008112121021407943,-0.004615397033974164,-0.0019217794519713828,-0.014876017430674038,-0.014537144301702052,-0.0016999921450204856,0.004728961385068558,-0.01278122481894738,-0.01753851285401189,0.020659097797209182,-0.0065669868821937,-0.07504471513301202,-0.02514004949307701,-0.005155229021815963,0.03321678899996812,-0.035972255440016115,-0.00466988482762078,-0.009450214305722465,-0.008389356556662078
0.021468167577484237,0.01927418673109595,0.0007435348327200774,0.036707828173205836,0.04268289304357925,0.05838929376956865,0.043667973223495686,0.04342283267451878,0.045497434930501235,0.04790275634195285,0.035703463575408094,0.030702910512172176,0.04912484882241595,0.09962697908967656,0.035643777244357494,0.03627401439380976,-0.09080653857663566,0.07980381307677299,0.0373420969018352,0.03769160515965589,0.03867550339561292
0.030056494587735245,0.033092575113507106,0.026003049181080148,0.026090407708621324,0.023084038416628955,0.014901623652384819,0.0248955370467872,0.018359681545772333,0.02701069080598085,0.03409930328313677,0.02823154595715162,0.04324779033737952,0.021250286243717355,0.061576017853023385,0.020777181516644424,0.030878899728133957,-0.04962789099663715,0.062176819905839724,0.026952298112149883,0.02637508697077661,0.02920611038344322
-0.050680191751650686,-0.008344364007329153,-0.01955121588217249,0.0003631158955359462,0.01083011164100656,-0.002499214381249436,0.007130631162404599,-0.01121793170870255,-0.014318802793699306,0.0074074803926397,0.03005762504215902,0.017555184946144862,0.0055649884757621405,0.04190634649237285,0.02144189014445251,-0.0063060455666030775,-0.009791084428203835,0.012704980788626752,0.0005393406000576863,-0.001321479937211382,0.01808951496681506
0.04367943664941756,0.01845801147463299,0.027326434052287647,0.020333998477014024,0.018452817708672502,0.008769119218969753,0.0188282155309617,0.014181480951398262,0.015119936413406941,0.01826360067155287,0.0126262044892359,0.008522160012314263,0.015399520219210684,0.09061923029935776,0.024338347509367662,0.01952639403429538,-0.03559654520284648,0.03728456702718237,0.01886451003810554,0.018673694561086692,0.013992091663587985
-0.0135077011441396,0.008795304751262395,-0.014378120264406956,0.009964402340686818,0.01490323551483957,0.023595379423308152,0.0080945160369085,0.0015981150807772542,-0.009346037613624436,-0.001630560662800527,0.005819027608712173,0.01628178994884756,0.017180087289494834,0.057004640529780576,0.02019587264228193,0.011850672872020242,-0.019822269968256475,0.011529206826522665,0.010492055951554238,0.011691871736641114,0.015003816676068055
-0.008305198608400337,0.023778198612112916,-0.007293933180675783,0.02501769605571411,0.019867622256969458,-0.006369486267923796,0.028028426113587628,0.02792181730598434,0.030070771136559007,0.03359781357672464,0.026997343163833985,0.028594782129421664,0.02038452635462033,0.056483399891965415,0.020669838354234638,0.02200391603075361,-0.025802033410033474,0.06481176034581672,0.025215765171486628,0.024539466036341055,0.01758745404714912
-0.045043095556037666,0.012129111028409408,-0.019838360213481274,-0.008250316278581691,-0.004799306301282622,0.04395595845629557,-0.004494765115658484,-0.011641482735170908,0.0002863670467510583,0.001580134663328752,-0.011534670599548215,-0.01360417074639284,-0.00022834893979117255,-0.046919038917166506,-0.010695982797965816,0.001041881009450865,-0.017895529252269716,-0.009444783112324828,-0.008510593044249505,-0.003898905916438544,-0.01993422469132909
-0.050248822485499216,-0.04768001907267677,-0.0494752590876163,-0.01975733691599706,-0.02014201770823528,-0.0558479701952927,-0.014655900667042115,-0.020808778198862392,-0.0017167682702879823,-0.015551162263522537,0.012754690714883743,-0.006795691842831934,-0.0213521342388526,-0.013416462447554858,0.0018738478858037891,-0.02636451584203258,0.013848413127587585,-0.03337221983408023,-0.019914331758122676,-0.021389519698396597,-0.001622924387438328
-0.003993001154983398,0.006158320797800959,-0.0047318528179732,0.014851431524310647,0.022003404976271342,-0.0188913054882413,0.02095820908394256,0.02285499087471921,0.005158896470912686,0.004120850805140056,0.020096412719162147,-0.001610140281310149,0.01668422267630118,0.04989826544443434,0.017266215870762467,0.0076008354633784764,-0.025880564514756784,0.04405973814765647,0.004466789843710333,0.012428364431234214,0.020047594338894508
-0.036832891167904905,0.008248796118778736,0.029318534311744863,0.020844561665783485,0.01218140826830985,0.0041035080169279856,0.015451526326448587,0.016735602366203212,0.020584365820138943,0.020643827460339402,0.02027004914712301,0.022833854835669857,0.017879018421228382,0.051198341519051824,0.013578680873490795,0.023625180226907187,-0.0472325422613528,0.04052067811116228,0.03161980467685255,0.023417536725058644,0.018962326004186257
0.030978574331628136,-0.02083480490525581,-0.03464201416547772,-0.009246501932030254,-0.004489830754572224,0.0295506310585278,-0.007254441890455051,-0.02318387129224516,-0.0064388759858891725,-0.009164226183451757,-0.005414999707826018,-0.0039534635007126145,-0.006442633126468496,-0.00853776717803457,-0.00021094964666079288,-0.01670507564371359,0.03795513717272644,-0.016001571685518454,-0.00787455903078617,-0.008306726897949592,-0.0021977834082181
-0.019862199680756108,0.002709830964517909,0.03857025693356896,-0.007950254292161523,-0.005916994873643606,0.021292658879503983,-0.0036568712429681243,-0.009493656136690549,0.014933669672422309,-0.0022556600673081443,0.009333562767461369,0.01369323676761734,-0.00944278718618322,0.004109850263811736,0.009810898660124124,-0.007668892533010556,-0.011194117775434827,-0.01611071639949039,-0.00949025787501948,-0.010331128676508865,-0.000944029655592972
-0.0040528664173973385,0.0005407071618904683,-0.021159742102494484,-0.017073198024184832,-0.02182559881809334,0.08288453609193876,-0.014093810169922063,-0.010782623283523434,0.002776162814317137,-0.026226632927828328,-0.017724090887955398,-0.018989954051590555,-0.025037105791339057,-0.06441869910553026,-0.014989730518918094,-0.004161092825749452,0.05283021307349012,-0.03942419864571204,-0.017507236557219082,-0.017209801527387124,-0.019002554073589813
0.0073249203020032795,0.02539178102430617,0.02722174681478239,0.0159518130311455,0.019124874675221584,0.016302861493321358,0.022261715433293527,0.01978182812703648,0.0066449078891021,0.03807770098333258,0.013598318444126269,0.012971455807649558,0.02226404841249853,0.10697910892525396,0.023108296889786675,0.016475542345699395,-0.06093187965251665,0.06503809752513352,0.016312218866162926,0.018085470520816303,0.018621493247803052
0.007271901296612464,-0.013698754478030824,-0.010912049421881318,-0.012560997357337109,-0.01535396834525159,-0.016857059997794,-0.017334450772546105,-0.029691262271072612,-0.022827599221838902,-0.024826684853410413,-0.02218785107146817,-0.004334054766626475,-0.013943113836549894,-0.009974392241559757,-0.007712238329197956,-0.007399595427275812,0.015267115618838503,-0.04057495486094017,-0.012037625373203558,-0.013252434246523821,-0.02395457106488184
0.029144269271257562,0.026442413140626942,-0.0007878887079457647,0.04098928946893651,0.03320809996166643,-0.027101661281017715,0.03528023733730081,0.04651169498458894,0.011820958962531831,0.01788979108128659,0.044854903296558335,0.022952148265380626,0.02956613314475543,0.12926514086444196,0.03927807248151145,0.032303791769827644,-0.06165407597082712,0.06258630447860543,0.040349589521310285,0.04214873604190872,0.032831031838186586
0.03949079537607506,0.030444669185543127,0.023659203355054302,0.025797646407448933,0.01872561117550892,0.046901566821873714,0.02269503147059242,0.028460026699449525,0.028372753265260925,0.025011386334564317,0.011868760018274112,0.015473786370092746,0.029852537829581013,0.039727356831570367,0.011218031896600571,0.0268225529777864,-0.03365384381088163,0.04229984455001473,0.025969639944858517,0.026734335257232632,0.02157371249567513
0.010747379056559305,0.028283340810143668,0.017719620610598914,0.00860371174833713,0.008779205047212416,0.003801354183764121,0.007840444509876629,0.013646622897186605,0.02867179160740882,0.01406895530976772,-0.004741793912756826,0.008761940245557218,0.007274369150703163,0.005342907305205544,0.0017168658277706176,0.014400633838877146,-0.017412892043170758,0.00997792751593782,0.008933615553162811,0.007344048425031126,0.004590984494890666
-0.04574682712993095,-0.005894068787981561,-0.018168059863011482,0.005905499052569974,0.0032636528211027085,0.0013523263650455448,0.003403370080051236,-0.002991589471330824,-0.003155278323052341,0.001083777468025087,0.006519685623057132,0.005475853227829778,0.003391903485469158,0.02077448794202842,0.009228728618042598,0.004291942771993706,-0.01603385830237075,0.01690911213052246,0.005083151830961597,0.0070256476955582285,0.0023355972285565136
-0.02461770609377365,-0.012104469987400043,-0.02004634437887366,-0.009132419619326228,-0.009487897540743764,-0.007563444887222873,-0.005468790895752839,-0.007502010510224219,-0.013716783056245524,-0.01234286998898093,-0.0007475542086365711,-0.02441313124229263,-0.015049085377634396,-0.032815281759895835,-0.0065316340969548935,-0.012820640547284216,0.01543745471645531,-0.007753521033358838,-0.00889120177192137,-0.007371638436051974,-0.010030343612285357
-0.04888425970259378,0.007751659440038291,-0.013375195612701158,-0.0016457214216165938,0.007936582543960334,-0.011976020449601004,0.0009746180622649684,0.0011336835033523573,0.01952402135390143,0.010743091319168577,0.018948081413492517,0.01809433659348758,0.00022134986348680663,0.01892169640770744,0.007100553093095958,-0.0017759128527449477,-0.0016892767185558016,0.013745048756646807,-0.002139939607731475,-0.003315082883200834,0.012383604485440786
0.04413406574060389,0.024317473801316623,0.04704945885704523,0.022749695805759296,0.02443637962028956,-0.005509671778057589,0.024546211300206625,0.027935169400469324,0.02964309274009233,0.027765681507631014,0.01590398606323254,0.024768463467156988,0.024573979936045112,0.06211479845868216,0.021673851653007784,0.02690981768102155,-0.04737721294659454,0.03909742610447485,0.0257339521322058,0.021421096098941283,0.02062258216800853
-0.012841060644837785,-0.020590846616209902,0.01294743461533789,-0.01972699096672094,-0.01934772546767033,-0.02825487131188586,-0.026469225659912686,-0.020131589289676392,-0.02213683536428724,-0.006909606482633146,-0.011307856455942893,-0.004091847310881273,-0.016075785084945227,-0.05607047043900906,-0.016741210087785816,-0.02035739605759301,0.03996436255302567,-0.05040659587483697,-0.021872087939692687,-0.02094758103747356,-0.0002644371461666001
0.01598933373878325,0.0074617411989447045,0.07067671859752532,0.00956147010238821,0.013553647726323498,0.03534773019854627,0.009098369918201588,0.010893882078705891,-0.01725035710322106,0.009594774618043408,0.012683165904879707,0.01021553049218514,0.011232561892869322,0.02435141521509583,0.0058486816480570894,0.008953151546911361,0.008539828203626016,0.004807747621975246,0.01109838010291875,0.010412517644205076,0.009776666862043716
0.05468100278487916,0.0186775959658458,0.11025283416299007,0.012736915236799012,0.0016026394917600635,0.029460475216759294,0.011225784371865234,0.0070606163616174075,-0.0002661784106467145,0.005279903673133381,0.0019266274522038989,-0.003677282080279321,0.010563111559118644,0.026188527680098637,0.008657411935921452,0.012927284119163458,-0.009314236582360207,0.02277414067135785,0.011626923577740807,0.012947373333817559,0.0021735058540471807
