ACIM,ACWF,ARKQ,BJK,CIL,CIZ,CUT,DBAW,DBEZ,DEW,DGT,DNL,DOO,DUST,EFAD,EFZ,EUMV,EXI,FAN,FILL,FPA,FYLD,GEX,GHII,GOEX,GRES,GRID,HAP,IDHQ,IMTM,IPKW,IQDE,IQDY,ISCF,ISRA,IVAL,JDST,LOWC,LVL,NLR,PBD,PIO,PIZ,PSAU,PZD,QWLD,RING,SEA,SGDJ,SILJ,TOK,TOLZ,VEGI,YMLP
0.009092490261152077,0.007832911368692484,0.024687926463641582,0.02272006314826985,0.02606328089464147,-0.0070321353170303726,-0.025985096910896604,-0.007302463093975647,-0.01130155363568096,0.0010061971760176977,0.0026383130819903626,0.004193259526212955,-0.0047753421534487825,-0.2649241749478117,0.005258731354789049,0.010062174600281968,0.0011138184564287296,-0.012222529294511716,-0.01019476035486752,0.013450120452094556,0.006871721729748667,0.0014725050932366827,0.0005772946222621179,0.022574713302940173,0.04692727373546534,-0.00862477793271444,0.027488348835645462,-0.003192591533547007,0.0020840752681910717,0.020481971371625336,-0.0011592069438160415,-0.011839471591428395,-0.016608582779531596,0.008659832785885188,-0.007739522413344156,0.009599200325806549,-0.2655826725282846,-0.005559458531668632,0.0032468699890164914,0.01809865206848949,0.006386858028110521,-0.004752717460341633,0.0017322823490821667,0.08521745134386446,-0.0111871054335497,0.007628494551013527,0.09351163109500464,0.0006266785627323372,0.08813561218443931,0.10982663737472484,0.005270276017849937,0.018095835109059433,-0.015832380089056877,0.02319578925674725
0.02113378884321515,-0.023316101152287785,-0.026529600726525663,-0.04813325481204871,0.0,-0.029731269626810733,-0.023666003509442698,-0.019472146866986013,-0.025069076993231503,-0.03443910294716066,-0.027942012064119483,-0.04791203632076234,-0.03712092471740211,0.043020131268907635,-0.02863427613745683,0.02256076019026953,-0.023662925828034552,-0.022762086472381204,-0.046816287216324214,-0.024812438584543562,-0.034482682223322285,-0.037254819900161336,-0.04326917715791042,-0.033727697037251474,-0.0010672336745359665,-0.019688627397786988,-0.031057990287782562,-0.037366589075121484,0.00017859489509122395,-0.014561288965412506,-0.0291682733641443,-0.01570363606103211,-0.02489186702790188,-0.029027089176060207,-0.04744874749595106,-0.0347530182369222,0.1094710861868128,-0.03167999456788745,-0.044228864587174815,-0.00042853276452354486,-0.042415957446808435,-0.03200762795862905,-0.02464329919860645,-0.03044869883104892,-0.034952167688647826,-0.01764288165245466,-0.036649151233127716,-0.07451480231734174,-0.04343037129426339,-0.02256954252552389,-0.028155253434969437,-0.03657894036233472,-0.05217387859039529,-0.08312332910033833
-0.033210463005625385,-0.015472954515359747,-0.03337045567102561,0.016855764496460854,-0.03474454853831572,0.009563976251160866,0.002644318620685186,0.022506702779966355,0.01835542454186873,0.029285760536940007,0.006560049281006953,0.03570743345075261,0.027697741150990097,-0.14983156131682268,0.026865444019107804,-0.01862462489106344,0.019415572268612482,0.015944979953487287,0.03916949762217597,0.04082834733750397,0.036372043490287234,0.020551049951587942,0.030150595502332074,0.013855553309027352,-0.0032051216373502637,0.0009341748070787664,0.017552540330211704,0.025138586992784814,0.015119704202389127,-0.016373741764684518,0.02406756273834396,0.014678120929290918,0.019770124464272103,0.002105366026214904,0.004776470515466293,-0.006440533838944982,-0.09257193863441583,-0.0014804008414747408,0.030489902572429006,0.002357029877354133,0.030360597809263524,0.02224428696995372,0.013298014724772112,0.02644631333369683,0.015536251311416343,-0.0223682524383254,0.021738958308434874,0.0364395464490574,-0.0009578809499835492,0.0017761639430726446,0.008591284766910645,0.04634271415629683,-0.007798142082210775,-0.01511004759081759
0.04381016912086643,0.03367777573310757,0.06271591571563018,0.07076824307146984,0.03690253687658925,0.009037012492503431,0.06681330552510231,0.031506122880250155,0.035810643275927874,0.05175502356362922,0.06231134043887259,0.052962351318680996,0.05608445277220931,-0.3262376572471978,0.04075410680209162,-0.04321167449849466,0.02923469484547825,0.059393907772621136,0.07495239634159105,0.0847074138809647,0.0335497820784137,0.04841153923607298,0.061268394666434974,0.0,0.08788860790980267,0.0919271161898904,0.047514739411217435,0.08799133372932723,0.029275715543355424,0.029232587126571525,0.033852118455609675,0.043397158444005865,0.06582510950500342,0.03487388685773568,0.024787740927254203,0.07994834463838188,-0.21411125876051468,0.04862862146590045,0.07000015215026388,0.03270638372343283,0.06814015090327093,0.05512565476425948,0.011373466113433088,0.1143316979605108,0.07462680563490877,0.048574410632217284,0.12234052591459878,0.09350128268568778,0.11601151506883545,0.1436169798306352,0.04477037507416858,0.04538349785694111,0.07628297837676316,0.11297080278983095
0.009220868778904654,0.023892034925270058,0.0010828117157430806,0.02173263396953246,0.007876297897644411,0.0007719970838102399,0.016069177151858353,0.00627627686003086,0.00383291257946585,0.010962108581137648,0.0034413814411710817,-0.006180806417148493,0.003897823911410215,-0.05951503613283567,0.0014387585161491502,-0.004882539720572517,0.010066635343698971,-0.01307214260186619,-0.0044128121272279455,0.00890967863166483,0.015357607480119915,-0.0024051544342020767,-0.01231840272392813,0.06346338538471084,0.03645320321159682,-0.01752127836190136,-0.011638294696002824,-0.001657138031511798,0.0014970467189458054,-0.0003944283228012225,0.0,0.01296960442110887,0.005075972256323102,-0.004181833574669023,0.0009940291544399754,-0.00224096843435888,-0.11309756420490524,0.02416243676263417,0.002076779704579494,0.018422678571131508,0.0025860771574349388,0.0018332290059663641,0.003027594575769457,0.01950857514491729,-0.01979167769551348,0.008834899169298584,0.02369661855762225,-0.02365074870736841,0.021907204811483817,0.05581415570017838,0.006446681231967903,0.003969613420190045,-0.009879749477040964,-0.01629081625588639
0.008979358751415815,-0.00509112073101279,-0.0021632239719594935,-0.015442878360869685,0.015050501215745431,0.0038573397343631827,0.0008110685948011857,0.025779644787599525,0.0423825798027571,0.003614578103411967,0.016552325315523975,0.00900711547025377,0.0029119343372761637,-0.05390621160005785,0.0037768764238696375,-0.012572851321657356,0.010049294569841523,0.0320826897656751,0.005319226846600616,-0.02909075896073807,0.008937888581320526,0.007714595761196467,-0.0070737713083731685,0.0,0.005703409921706027,0.007394522933042488,-0.018115943163688558,0.0043159671616915425,0.015445928464037782,0.02209945711640092,0.019947412539950842,0.003531974968281843,0.00462984838066941,0.009907562517555691,-0.010592460074821869,0.014678774085994587,-0.033742274079255605,0.018097681945457064,0.008290139020000335,-0.0020325957606272247,0.004299255101492661,0.010978814195252082,0.006899566773701718,-0.011339453738690865,0.02231675066114469,0.022471984293974272,-0.00462963330327002,-0.012422370803582878,-0.0155527519296879,-0.041116112817099516,0.013375906316573849,-0.015567212368475481,0.02603037300108213,-0.02547763859258116
0.001405110225185976,0.019189659562029164,0.026016164157172214,-0.003847269333988178,-0.0028512634939321067,-0.0024591915777588463,-0.006077819877085117,-0.021078362714524474,-0.0032966540190680696,-0.014886165527026688,-0.010414929023688235,-0.02210420233378491,-0.02419524917433401,0.3121387406833669,-0.014203680701663366,0.013664440853553679,-0.007124137227346733,-0.0045630990228658404,-0.004409118891731777,0.001069919364468507,-0.02282790487176968,-0.007177058659169594,-0.011623550492626877,-0.012787743381717582,-0.05198491825003235,-0.03540591293802228,0.015375160048275847,-0.030743806007892106,-0.008832004631626386,-0.011814788080121777,-0.004797091778428697,-0.012318554343559877,-0.010054603645581613,-0.009689288352463474,0.004349239698524212,-0.01280648266778037,0.31791385700352914,-0.0012475552399743366,-0.03597118167854505,-0.017311505660003692,-0.02226031392357816,-0.016289311902913637,-0.005567330425705808,-0.05878135881949029,0.01247401313965107,0.007595298035227264,-0.0914727816995444,-0.022641364320447884,-0.09094788087244966,-0.04747322637771433,0.0007438609707373135,-0.008032064509923425,-0.019450274878879733,-0.00915012509172643
-0.0054568262417125715,0.0037658750736363367,0.0290544283505709,0.010398018658366526,-0.013240256519884471,-0.007272560943171994,0.006114985658468246,0.014906877269081456,0.017750861434676645,-0.0012184957987049114,-0.0007414389291993702,0.0113018861860867,-0.010910289896313994,0.339207003314804,-0.020430230453380528,0.004595765175132507,-0.011133984581243159,0.004010940024339924,0.003542575456265939,0.0016034909973555098,-0.003486856016281527,-0.003855114553064193,0.017261047667900584,-0.04360974464959212,-0.07876362538260233,-0.010742963451931516,-0.014233921550980997,-0.0030696236810039096,-0.006435817280003117,-0.0003907100408954188,-0.00519100054434072,-0.006681615666359664,-0.003808651107973997,0.0008153150485900126,0.006329095035262797,-0.00264255806618918,0.2477631364431695,0.0,-0.01066126354860024,-0.03751308222066774,0.014010490576899749,0.0027596721608600084,0.002153421713641212,-0.10738766909961338,0.016769263754192673,0.002742475383586484,-0.09556320701407098,-0.004504649325982848,-0.09534991191776694,-0.10932462578039692,-0.0063162239184952045,-0.029099339096554263,-0.005174737303443085,-0.034300973601912754
-0.02696345779358221,-0.015881773015674745,-0.05390144898789784,-0.049397134580364266,-0.02280664490210865,-0.02371647328054183,-0.006077819877085117,-0.03141571260182945,-0.03441312199637708,-0.03465105869380439,-0.031745921162983234,-0.030303116133609625,-0.03384295558288008,-0.03947372563182041,-0.02716791131294804,0.02622756392584202,-0.022101754087824086,-0.021829136201327305,-0.04059994908101632,-0.028815324013211536,-0.03673870160785411,-0.024673671254688185,-0.06936425751521398,-0.01896161344698609,0.001082248742155056,-0.034841663051099044,-0.007065987134071016,-0.04515900291135575,-0.023417758530097137,-0.0025014544511579788,-0.017890466400225187,-0.0318383800102321,-0.033984638963780345,-0.014663935598000053,-0.03872877918665932,-0.016459206106343768,-0.06067285437667245,-0.01007319083424949,-0.031249669528092293,0.0019379638420111034,-0.06131254475608109,-0.034862343865773575,-0.013751824941172065,0.0034130508749240602,-0.04611227314434315,-0.03072561967749725,0.003773684851862268,-0.04395588171629679,0.024922060093912787,-0.0036102255791329173,-0.029538316077477388,-0.03075319459001152,-0.017338399104994857,-0.10792337518620893
0.03270490044902704,0.01317302812246622,0.04395011265313007,0.004330331037153203,0.024318266121328404,0.026772774741337088,0.03628209724636468,0.026958577548156056,0.030964914685973014,0.02780601728257687,0.026964714924562014,0.039672130999606856,0.02828240451939146,0.002935363437905811,0.03667136743629975,-0.0279347010045134,0.02558632776434042,0.029609138624947837,0.0229990181663687,-0.001648423796039887,0.029785420066661364,0.02033734229697472,0.029853814342281206,0.025771061323048475,-0.02270282645977593,0.015002319481924244,0.0331065652369413,0.020064410139059543,0.037754794901479816,0.010579969632488459,0.028083589165899828,0.030106544673140563,0.03781868540473233,0.02687071171023497,0.030647223301114457,0.010612151047368734,0.046975944950010826,0.004031917104598993,0.026696274189286013,0.007522146230759084,0.034958581205153674,0.024239509921006864,0.028322416101115695,-0.005102074457371693,0.029640011336285913,-0.0019801544038233533,-0.011278203119193279,-0.0060853537214398505,-0.04812561251723138,-0.03079706298923645,0.03159305849882415,0.020166693812055388,0.002205629099908533,0.017665089959727084
-0.0023399790610303247,0.003344432440099293,0.017151721998818644,-0.00800748400215996,-0.0072379722890279045,-0.003003908108197057,0.005900760463606393,-0.001230370431104816,0.010229177022131105,-0.00147575066698023,-0.004475236044090818,-0.02302274099508324,-0.0042899093655693315,-0.02292679535969227,0.0021767169201639077,0.003668675874183701,-0.001663218352051989,-0.0029751157765878183,0.006294768366160794,0.009906567201374023,-0.0010582256152051675,0.0,0.021206221132843702,-0.005832394913565636,0.011615153236339954,0.01062341495229992,-0.012878311626089793,0.0014050263308665169,-0.0039331904903156184,-0.004808208955596886,-0.0031746560311425717,-0.00944264950072578,-0.009321940749073459,-0.01127222037322747,-0.0026728270193133877,-0.004159713481177682,0.00476722701119745,-0.0034149299583322514,-0.008667371536068124,-0.00938576056976482,-0.000888970557900663,0.0,0.0025424268310393467,-0.0025640311914711324,0.013022542533024912,0.024272535531160853,0.001901044230193371,0.020408221067239357,0.027887223941014203,0.02429897658874404,0.0007470309665836831,-0.004217166742747562,0.011883590473422115,-0.017295633080907494
-0.00031270308788596327,-0.015250119542183456,0.0040879557936263295,0.008382489712444041,0.010206736237442005,0.006056686199712079,-0.008603731547113726,-0.013552370991718677,-0.026570871602818128,-0.0036942861106457037,-0.007942621993945612,0.011564403809323684,-0.0002533650827176669,-0.26809784214482685,0.001493337861390979,-0.0021323431990157788,0.007496882731430178,-0.006393788184202455,0.01787330017013089,-0.020708644447060668,0.0,0.00631989040353655,0.023433082080574087,-0.018501786053069902,0.047020128962595435,0.005484553472568672,0.016080176344403584,-0.010522564033066732,0.00246782440763441,0.0010520289329720301,-0.004221611953771044,-0.004539041028819616,-0.004704706261228886,0.0,0.008375176730974819,0.010666197217602112,-0.21462462478086494,0.002878344487249725,-0.00874352582002128,-0.008828591107910136,0.01868328741835524,-0.0004639275610250372,0.020709995325520588,0.0796914190063927,0.009810715129087566,-0.0040033944783733535,0.0986718037741504,-0.04666666402319167,0.09247174008614134,0.021897952376197145,0.0029857296112771395,-0.03123345890979758,0.011309313904296705,-0.11360003078472697
-0.04457999994998698,-0.021325120508639644,-0.029007678569444837,-0.04864530737643866,-0.04128159930790292,-0.044766694128675635,-0.061144056690892,-0.04912588298320058,-0.05348588324874055,-0.04301612038543693,-0.035951563398711375,-0.04723909916855643,-0.04816203601426363,0.07571623286453055,-0.011522094533217522,0.04639800006188654,-0.031748619650017816,-0.034319920052695886,-0.0517997755589788,-0.07846389816538987,-0.04449157045307239,-0.04686000555660586,-0.06180203435611885,0.0,-0.04438645740810086,-0.03909096871038836,-0.038518802954438186,-0.053881591199190164,-0.02215616847685078,-0.033588907775164475,-0.04611374509171598,-0.04879172319252144,-0.05801480880864322,0.0012622562910467403,-0.03421930909984301,-0.04165341365549878,0.07533767217246637,-0.03307361037253888,-0.05843401862616598,-0.021073058706283843,-0.06637551288613926,-0.0380687852936911,-0.03105577847155581,-0.03650782358565748,-0.04790633604077847,-0.0127877820017769,-0.02417972602000076,-0.06853151437117759,-0.031232278230428286,-0.06964297258645619,-0.04688378576753837,-0.03579228060747687,-0.04258062897754415,-0.13357398436461698
