,ALTS,BTAL,CHEP,CPI,DIVA,FLAG,FTLS,HDG,HTUS,MCRO,MNA,MOM,MRGR,QAI,QED,QLS,RALS,RLY,SIZ,VAMO,WTMF
25,-0.019674806895029182,0.001608619063190896,-0.010015379543925292,-0.007212347050634298,-0.015606278192886321,-0.032442307365909376,-0.03211576245461893,-0.014372837684255999,-0.05334760027991329,-0.01961510884607903,-0.021883951097876553,0.015974440256611756,-0.011911350593172883,-0.013526565704156487,-0.006609969072246057,-0.008463288553672762,-0.012927362310732708,-0.04974206285674099,-0.01785714285714293,-0.04393391624563985,-0.016873427091956716
26,-0.007749788973685743,0.037473231620972096,-0.05330739516314125,-0.0010897923944385424,-0.04439023355409962,-0.027626825106641262,-0.014539087156430593,-0.0022094919460388896,-0.01906211477640157,-0.009059974272728586,-0.003242542153048036,-0.0031446539644396357,-0.008410411546233896,-0.004897193698416174,-0.005750969460980535,-0.012668412140095096,0.005456751943965798,0.00659170509819866,0.0,0.01597458391101883,-0.0020191426433830025
27,0.01236210711667633,-0.0015479742247760367,0.022194839700598185,0.00036372184595629797,0.026953665589166814,0.009019291119852559,-0.006443936910222581,0.0034098638893913912,0.01480571431988266,0.004952304507189213,0.0013012687052700123,-0.0027602522570878557,-0.0036754129799939366,-0.002624667967265799,-0.0008126465922937401,0.00031856400473045547,0.008160790582864178,0.03270652886119371,0.025974025974025976,0.017050113700062007,0.00910473478270213
28,0.001077328119204649,-0.0036175397160485446,-0.0257338623360135,0.006906545209400583,0.016190912848995986,0.00796519583291418,0.018134780087763664,0.005076146197424151,0.018958916567442197,0.005686215438468772,-0.001624463884845169,0.015025661722986944,-0.000567416735083759,0.006578970965219701,0.016649095053599353,-0.0005914031906760643,-0.012152002683623432,0.012696078450155026,0.011645569620253185,0.041361439466597975,0.0012531081755138675
29,0.005001001928780487,0.03993767239999,-0.03384233026044878,0.001082994438109657,0.0020126114194523024,0.007423408465205803,-0.0086514153096448,-0.011198963566796399,0.010850504649227898,-0.014700378950250743,-0.0006508623494956264,-0.050253252824308536,0.009085636304256309,-0.006862759561379321,-0.0029176453750574148,-0.001001215400058456,-0.0016405162700105576,-0.01769915656323363,0.02302307307307299,-0.01269165247674949,-0.002753491394370432
30,0.005082125536360666,-0.007481282398833058,-0.002562999868073999,0.004327437457973946,0.0002548005195431557,0.027433624806386503,0.02011848975085367,0.012593818961569171,0.013648070654701167,0.00765107483953221,0.019211983692998487,0.018457794030262133,0.02602781532271348,0.008884529914850937,0.008589808933523528,0.012756185917377275,0.010642723695780901,0.009587217895328657,0.0,0.0004912327382372646,0.0005019981919747252
31,0.0015232247458985926,0.010050315900150335,0.0,0.0046678695109317716,0.024151014852619227,-0.004640244234618066,0.024962303559915695,0.0008783971319341664,0.006550292537003935,-0.0049354602810526334,0.008626230307547313,0.01892867498993159,0.000824103370026221,0.002609258850635896,0.011230635102323883,0.0035987860397115766,-0.019298625378314418,-0.015742084920814237,-0.013209441623804082,0.01808304203091982,0.01931762293122562
32,0.005646097216919588,0.004975131087219773,-0.01713061460695036,0.0035739887397284956,-0.007004013898268059,-0.011654996961788192,-0.003936075855863959,-0.003071515096202717,0.008386816642066487,0.001907660276123105,0.006335128286347776,-0.006324110921901624,-0.0038429361623048158,-0.0006506005093089597,0.0,0.0008964232833252052,-0.0013860008397753218,0.007616113519954356,-0.013882052553297082,-0.035676190838060826,0.0031995434809836457
33,-0.028229668374064622,0.05594050511905361,-0.04095861869690678,-0.018874678810221965,0.0077109070317041084,-0.04757209518650221,-0.048044554712051914,-0.030626556956325424,-0.03359828614101002,-0.026656469542155673,0.0037771167768334895,-0.05688146606529299,0.01396813736184573,-0.027669285745395844,-0.026839331701660387,-0.05463496021268265,0.01744695746968123,-0.05136044917042325,-0.01156355010374809,-0.054942931896766696,-0.008586758293177189
34,0.014567534721321197,-0.0023440960783349895,0.032712354869330676,-0.003992686253099128,0.024595362817706162,0.012422326571496672,0.007977543697495496,0.010234201551171468,0.02052338072930172,0.008215972796523408,-0.0018814362458901691,0.013496499936587884,0.015405814762689917,0.0026783024951741764,0.0023774453775320236,0.007579342373601706,-0.005212687334760679,-0.033186762991734946,-0.01169888097660226,-0.03878849220835885,-0.0069289444619000055
35,-0.029459012858416907,0.0390038000789822,-0.05543336805392811,-0.03024776015606493,-0.05338531469325462,-0.1001227264522445,-0.04382577191582659,-0.030391729556778196,-0.1783582024339515,-0.031431998512923255,-0.0037700596921143095,0.028714022941572197,0.0018965468280586581,-0.03572623068566177,-0.0721062481337107,-0.07992479743404926,-0.011307151018883412,-0.059139728570223045,-0.04220272774060727,-0.04584475013625824,-0.034139150969265945
