BIL,DFVL,DFVS,DLBL,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEF,IEI,ITE,PLW,PST,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TBF,TBT,TBX,TLH,TLT,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
-0.0002183031658139212,-0.004602812819638485,0.005104670750382857,-0.0026549742722939405,-0.002419872885061403,0.00033894256359733304,0.002096488469601686,-0.0008822966951244004,-0.0006842627437564353,0.002846087913589341,-0.002962153736925481,-0.00040692894612440373,0.0006872610251688853,-0.00032960762874480784,0.0005036056857618792,0.003419843387765068,-0.001747670269864922,-0.00019785199299509552,0.0003788858424307668,0.0,0.0002363652893719768,0.0017612638804276512,-0.0006655039337183263,0.0005080010289053632,-0.0015984433878782915,-0.001955278580978244,-0.0012180119942291855,0.0016824343027880572,0.0008441510187096147,0.002601561723573776,-0.004010901243915171,-0.0038144427176947282,0.00019630851402280093,-0.0014009858038268464,0.0002639716116238116,-0.003916695886286306,-0.0021132352537213566,0.002508520370255548,0.0017201264213419672,0.00031465530201769894,0.0017939494858841961,0.0,0.0004480006921926597
0.00021835083249191231,0.013358434892249213,-0.00660238683081801,0.013936720733844072,-0.02971497877501507,0.000847077771422693,-0.0020921024010406787,0.009418675912524368,-0.022252653962774826,0.02722303571272439,0.009087748879976312,0.004073454087719057,0.005593982582666874,0.0022247144756441643,0.0015111623746710348,0.010288721019771551,-0.01155466227901474,0.000988284777236095,0.003030083652269545,0.00018138315712450446,0.00023698115637224565,0.015984665376530472,0.0019980821218082445,-0.014724498977519731,-0.018892043296487776,-0.03666381091685945,-0.006097486783182499,0.00999670220156165,0.017811834496217968,0.05668656841801103,-0.05412379717727751,-0.05261854695654655,0.00019624928970097505,-0.01473168569430633,0.01716386166560873,0.006352132571981778,-0.01948327779073547,0.036639858463085005,0.009921675359886657,0.0033011619205254284,0.016263635929649783,0.0006565081809037558,0.032233011485723294
-0.0002183031658139212,-0.0221395478161078,-0.0038343048014903205,-0.014671830115830118,0.041250000000000016,-0.010832819538496291,0.014150969601677247,-0.021577417791364246,0.04691880416382358,-0.03192476949622156,-0.01108423931124903,-0.007302576250529031,-0.011905971000772916,-0.006001288229748361,-0.00486195579457684,-0.012484014032453002,0.01912865432441277,-0.001777235641655625,-0.0073638354514813705,-0.0001813502632412124,-0.001419622422545364,-0.02171184558265961,-0.003655731462418439,0.01855186759722054,0.02349872477596285,0.04445083319409318,0.0098158307513644,-0.015124122791024737,-0.02468438962779981,-0.06762368962029709,0.06777935655685365,0.06701423861236502,-0.0011132887710222138,0.01815594572439436,-0.02907557220863312,0.003306117621676823,0.029373713489500762,-0.04310354544360517,-0.020593022912551304,-0.008147606005057371,-0.0220228473836896,-0.0016401329343149204,-0.035129872492177694
0.0,0.0205668506642439,-0.00205291244411311,0.022257084988355512,-0.048619417767106834,0.005304603102405935,-0.012144728368353359,0.0239904630607888,-0.04983277591973239,0.03815661296477958,0.020140140810512824,0.007805908663107953,0.013691537311305759,0.0061450870468250955,0.0044687136298030535,0.012309014313511984,-0.023635802068678515,0.0010798247712735434,0.007431771019155748,9.054593079047368e-05,0.0010424276860783288,0.025288698039224632,0.0006669199439758813,-0.02630905707839759,-0.02519147919787305,-0.048400535455592746,-0.011542979586793263,0.018471419441064518,0.027325432557180285,0.07475693753822665,-0.07192978938781028,-0.07233627022583297,0.0009830380266359618,-0.02307686635361589,0.033154958444428784,-0.006590720731606721,-0.03273196523634666,0.049189271328227965,0.024305448097611152,0.007439776606252701,0.02555953669647043,0.0015937045152941527,0.038768365492704925
0.00021835083249191231,-0.03285348065797601,0.04808431597028325,0.0,0.015772870164893687,-0.0154893617021276,0.02615746795710176,-0.024738125367605755,0.055262231608588536,-0.0004070811940328884,-0.012703896995708102,-0.004869935460291006,-0.00878306451208221,-0.007569084016856574,-0.004532002534957551,-0.002836388219368498,0.016731980418954705,-0.0015815859414694295,-0.007370652296536538,9.082900213748944e-05,-0.0015384374219320287,-0.004402213502323808,-0.0023332665790633065,0.018186463071631,0.003271202070790585,0.005115395448076252,0.009526533945628751,-0.0053770849288515676,-0.0026722177687132005,-0.010179150360678436,0.005155559125037541,0.007508035908006744,-0.0015708857540473106,0.005726509349381087,-0.024844791702023503,0.0051268227448716605,0.022125873379960203,-0.0072127489516228705,-0.0173257005960169,-0.0070655056304816735,-0.006165112550913636,-0.001804852324499966,0.0003246298780869609
-0.0002183031658139212,0.0,0.00024538764697682434,0.011959506103043508,-0.01583850882489108,0.0008644363762102296,-0.005353046138159413,0.0007460907525852258,-0.0006671447631754705,0.010388787689286269,0.0017388802552209068,0.0012233209016076466,0.0014766222927873494,-0.00033138626176396324,0.0,0.005944433095325425,-0.0031513068746459,0.0003962112622570896,-0.00038095836916379104,9.088651746323972e-05,0.00023719305174379424,0.0113691149169521,0.0010022410322047043,-0.0002551416242700219,-0.01141174475168414,-0.021811855821855155,-0.003348305973338539,0.004293539933981306,0.010533215841861806,0.031232211100078643,-0.03282624374621944,-0.03216113148097017,0.0,-0.014946522987119012,0.0,-0.007200927868911362,-0.005942216153186,0.024044202264146858,-0.011690401613936904,0.0004741570642979778,0.012110703327586727,0.0001642935749081043,0.01989837610230974
0.0,-0.007704482442575991,-0.012018665685553265,-0.02227274242424237,0.01104449318256585,0.00846436359413302,-0.008969810353664875,-0.0013418368868346026,-0.0056741657434634645,-0.0037897758327336663,-0.006422478624848489,-0.0008144628842370823,-0.0013761981432480275,0.0008294047523834629,0.0001686787699186709,-0.0036111427898334846,-0.0007024490696060555,0.0,0.0003811035537521109,9.073734676669924e-05,0.0004739746343346165,-0.00889942953706426,-0.00033363093985369684,0.005104670750382857,0.005606809250769935,0.01100048078887545,-0.0006108814480780363,-0.004829082357819602,-0.00832049633262203,-0.017359372682182315,0.016086302025905733,0.015534330877631402,0.0005897395556002683,0.007225391559259352,0.0050425328917340275,0.004231008443479393,0.00042697815247799416,-0.014655750482328915,0.01512731692904449,-0.00031584535487733247,-0.007587559349852038,0.0004929214012272718,-0.01813153629648846
0.0,0.02858660767907557,-0.036742801309404126,0.022470231248570033,-0.03963798253314674,0.013189465344476452,-0.01732604175464399,0.026724304565946457,-0.052030914668314436,0.032228437864150625,0.011879734036347568,0.007508617327898581,0.011635354141748213,0.007323341185763252,0.005419526178984007,0.013509305801091494,-0.020035219523105833,0.0021161616248290076,0.008590629937805351,-9.07291142475979e-05,0.0014331164311317008,0.021007689540837392,0.0013355209005676805,-0.018029532299910316,-0.02197440680727909,-0.04102336569806952,-0.009474496529959344,0.01405655135962229,0.023556264435384645,0.0631462148857164,-0.061412649982669036,-0.06291575056609196,0.0016461505966283126,-0.021162226095162443,0.02640619243271417,-0.013241063147194344,-0.028595799707134783,0.04268818943113961,0.01996896061137976,0.008688171398571363,0.021343313474129145,0.0012159951323372138,0.04294055114796772
0.00021835083249191231,0.0,0.04381445989212526,0.005759290432284468,0.02274939876503093,-0.009805612517139059,0.00921047368421051,-0.013959561463991492,0.050991501416430635,-0.0076077816659418564,-0.016747186351767474,0.0004047443125629776,-0.0076045205854368735,-0.006422263917123636,-0.0048665582495894776,-0.0100780234776479,0.015064580019875672,-0.0003946749992977609,-0.008505028567036811,-9.087825785487017e-05,-0.0007097573847982912,-0.0075794982250271484,0.0,0.028445876826784518,0.006036208634711156,0.010579708848599026,0.006171109314829522,-0.005030151877121637,-0.0061411483954503035,-0.019268263663388872,0.014828600035307766,0.019020612437379226,-0.0011779426988087964,0.0069622607529032715,-0.02521242373595215,0.00792910407244983,0.02592262451315806,-0.011838253597914041,-0.015396271852034462,-0.00721780093700238,-0.005628123721313931,-0.00016405563999849642,-0.0004171237314767618
-0.0002183031658139212,-0.008577800504755524,-0.015061753086419674,-0.0003014617193872196,-0.02796310861020369,0.0040976779921461405,-0.0052150198286841825,-0.00014739714341223428,-0.016509400269541813,0.021106884192903876,0.0029850394559255517,-0.0020242997161432413,0.003045559070876554,0.001988814847140222,0.0016863245169377078,0.012635318255281216,-0.00706718671188841,-0.0003955620747376878,0.003431347690181372,0.0,-0.00011836447396525351,0.01433933107089022,0.0010005458180107805,-0.014332386220769494,-0.010999956195088477,-0.02336526392145752,-0.0021466240624030387,0.005213442803407772,0.011631457328028116,0.03460705097807596,-0.03470326584303325,-0.03663460974931758,0.00019642073673780671,-0.01673939282264306,0.014251952990011332,-0.0063539323651798365,-0.01841536098769009,0.023294499113119968,0.005791353057939666,0.003002883514553829,0.01117545101237895,-0.00032835597153305665,0.013251442569999564
0.0,0.0088250214773314,-0.010779644291292152,0.0075369314161550455,-0.02615230467473029,0.0011902737427261782,-0.002097037897927249,0.008112020290028535,-0.02637893023710404,0.019013257717176844,0.011554622051026238,0.002028405817463757,0.004505266378359836,0.0018191359073128192,0.0016833585843775,0.0077999410670958795,-0.012811290385213487,-0.00039504977405601716,0.0018994354925871944,9.088651746323972e-05,0.00023676941540948593,0.009987983196728466,-0.0009995457267140062,-0.020663315799405137,-0.015840895329632742,-0.029982965120128408,-0.00706823783744703,0.006443261021231993,0.012394894601534229,0.04564468392490389,-0.04370859002041585,-0.04482367701624842,0.0005897260933541319,-0.011843094411543605,0.019776065050198174,-0.003958562592494196,-0.018324688006114857,0.029105799933812387,0.013819702329345613,0.001418561565962987,0.011482728465771176,0.0003284638245912938,0.02224270438351349
0.0,0.01132075491116224,-0.012417587744997152,0.007331029762479463,0.011748841498863977,0.007812482883619573,-0.009981639085894408,0.006876401079046027,-0.016185819845179517,-0.022389994475460643,0.005538231317726448,0.0018241921102861976,0.0035605912130805416,0.003553187430717421,0.002029400518576131,-0.005481965971282924,-0.00432586197655055,0.0013406389447114472,0.004262840707361421,0.0,0.0009585728215456,-0.009744384498163896,0.0006669387089662481,0.0028653556359820925,0.01232874870874677,0.025944883102456896,-0.0021665557011642947,0.0005164879745163687,-0.010646734457429592,-0.038653800097420886,0.03759390262860938,0.039358315965225585,0.0010605668820494424,0.010486900246502959,0.0028068906703090602,-0.003668584866137286,-0.00577772371846209,-0.026070451920791538,0.0022718766576009237,0.004269059237015611,-0.008630616278780432,0.0007551927089532471,-0.026896280858158258
0.0,-0.0011872456103671286,-0.022838054327994576,-0.004307158642294466,-0.043795588712527804,0.0037074654533197898,-0.00769426924102597,0.017146178436501118,-0.03469238321503521,0.02995022925680258,0.012736695791280476,0.004854144081715538,0.007300655241569805,0.0033763139560779192,0.002685730432599311,0.011673009843735907,-0.013758218570653008,0.0003952614564013808,0.003782267322002501,0.0,0.0007105289320952999,0.01986754058874847,0.002332454368154276,-0.021298701298701303,-0.019621118684572773,-0.04121126627669202,-0.007754271160812809,0.010241831631526395,0.02067635326835882,0.061005253365359564,-0.06140341720787727,-0.0604429010611176,0.0007855152395122943,-0.020756132996765552,0.021883010828900942,-0.0070573499974453295,-0.02324537938986505,0.04153141732726474,0.014544935261080406,0.004078809039007613,0.01808378646406748,0.0008203484843551535,0.036128319068623335
0.0,0.016131788353401063,-0.0031513391202026976,0.007010754668693939,0.01283834142956275,0.004197447881171124,-0.002406443721580573,-0.00028567142857148,-0.005557613931085535,-0.010548380532773152,-0.004758650577838267,-0.001207847251857026,0.001062725616747667,0.0009848179501327494,0.0006696882456966075,-0.003078230235976563,-0.002936892714590933,0.0009879615099112119,0.0022608012011102103,9.073734676669924e-05,-0.00011873692232682351,-0.005285449175105096,0.001994761074003953,0.008227229299362983,0.0058661660819479345,0.014978827560191837,0.0015630244902894073,-0.0010061754043257957,-0.007397951375538933,-0.023031701006659702,0.021129546555678263,0.019841933689034842,0.0015678975981646766,0.007570018156104469,-0.0022409814305358786,-0.012669936794921977,0.009610818659553641,-0.015576335320253784,0.0016755061167357153,0.0009375174049879146,-0.00606234383849226,0.0006552107652948692,-0.014886431957828673
0.0,0.0006684659090908526,-0.00763964719809407,0.0,-0.025008632236771727,0.0023407456555635327,-0.0026803001157785114,0.0,-0.017883718330849455,0.017191668378098626,0.009392076342348376,0.0020156289610272072,0.00376529293556999,0.0011477027932094155,0.0008365500793654794,0.0070878479079517906,-0.007731763546307419,-0.0003949446995053792,0.0013160015815191582,-9.07291142475979e-05,0.0005910844564476028,0.010323214892975777,-0.0013271019031823696,-0.019478861833173815,-0.012006972025308949,-0.026467797543315245,-0.005617955560152515,0.0058098208800281105,0.012422047095440087,0.038287834101294084,-0.038599211054210714,-0.037543662098394784,-0.0017613503287249649,-0.013147924619637071,0.013476359200214724,0.007198781158880415,-0.02311873852843395,0.02341776042483884,0.006877220734349248,0.0017172203175893097,0.009927851190256704,-0.0008188104324529839,0.023022207347094932
-0.000218441008872478,-0.0060120406477614605,0.0257499615476487,-0.0037031549784282336,0.04111033173261888,-0.00500415337774556,0.009674845731653926,-0.007430751324774882,0.05007583269818538,-0.02568236228676421,-0.018947707343127944,-0.006033813219431092,-0.011348512944762372,-0.005650553783545495,-0.003677455663176322,-0.011196231754024821,0.01892381019729436,-0.0009871468972251936,-0.007321584034558582,0.0,-0.0009448660932784676,-0.02073628623707584,-0.0013290370069535206,0.02255033557046989,0.019791773511629182,0.03921572684935297,0.008160586417517454,-0.013786233394683664,-0.0219981300290413,-0.056521629060034724,0.06001659275753931,0.05732768942071674,-0.0006909744547023659,0.019794452088126798,-0.025363147627349168,0.010254717802743759,0.02830634250395749,-0.03787872704919296,-0.01846035804070496,-0.0068570040286630145,-0.018957983503475682,-0.001147513103074766,-0.029939729319125807
0.0,0.0,0.013975181521096742,-0.002378887826973313,-0.007424873689668413,-0.013411634085108686,0.015437902581847228,-0.002447423012487987,-0.0007225433526011406,0.008334255510167603,0.0015519916691846885,0.00011599735625446795,0.0017830222078216113,-6.36970576835847e-05,0.00020376612419619684,-0.0006473139646038809,-0.0014566816148044578,-0.0006305515451927181,0.00030458476683655036,0.0,-0.0005565879953043771,0.0061922342583675535,-0.0003325897592934192,-0.004988133368338219,-0.006469151599713797,-0.01141589537168058,-0.004047265151733454,0.0035740123163239008,0.007614640984791613,0.012288736033391246,-0.017376060264358208,-0.015683172781194264,-0.0017668769476481066,-0.004105999257119618,0.0,-0.0012303011553059645,0.0036101828299896343,0.010926946534254856,-0.0009404877200518037,0.0009496436690613834,0.006883878005400745,0.0001636925600127934,0.00970876022534339
0.00021848873577234732,0.0,-0.003062761613067891,0.006110342954108594,0.006120367222033313,-0.0016992014171351266,-0.0013107207700802025,-0.002742141683617588,0.005784526391901668,-0.007784648305811117,0.005681783550902706,-0.00040544241277224883,-0.00029150993710440944,-0.00032967574530242213,-0.0003359215778040417,-0.0002100465366181435,0.000364710861263752,0.00019782855372676582,-0.00018936562741291498,-0.00018169075720218532,-0.0003550485574936268,-0.003515703787900871,-0.0013310766071912778,-0.0007916358421300523,0.002741503298610037,0.006575709307240014,0.004688883967414045,-0.0024170222191585693,-0.003120878244369902,-0.010453594958296591,0.007748914957822011,0.00864939160454422,0.0,0.004497656315514438,-0.006569207453482798,0.0021557574803068233,-0.002248253347007902,-0.01255758135468083,0.0009413730698639984,-0.00047090566309115634,-0.005700228739616356,-0.0004925408332827474,-0.0054652083498304
0.0,0.0,-0.023553558024742408,0.013479424870999004,-0.031091584994930657,0.008170212765957394,-0.011023570132470864,0.0,-0.0420560747663552,0.012785660039643458,0.01266909775723342,0.003646929821597058,0.007005345381777738,0.004041239761311929,0.0021833835812658017,0.009084823154476606,-0.014582490229315985,0.0009884039786759286,0.004921761924793636,0.0001817237747324181,0.0009468090590744767,0.012886974200864177,0.002332454368154276,-0.015315500800515029,-0.012645206251040049,-0.02597190649635351,-0.009022906210753544,0.008831612955675828,0.01287992880349364,0.038848285412193324,-0.03943221076389878,-0.03821274510149912,0.001966574853006422,-0.014925440087783156,0.025941199755775808,-0.007375532707756078,-0.02523665938386132,0.02994207249953769,0.010156321240573585,0.004397298626888032,0.015192549778610603,0.0008214215923940438,0.017402624286885222
-0.000218441008872478,-0.013440843413978488,0.0243838758359694,0.0,0.04638995465643524,-0.009285834880972432,0.012473513800424652,0.011577482245368536,0.04465290806754226,-0.02277178263858618,-0.0011834319126481224,-0.005247950943065341,-0.010434955140311937,-0.005585366761185053,-0.003686648875846372,-0.012539998716638743,0.017018086889548138,-0.0017782844935880474,-0.00678089969983285,0.0,-0.0010638451077706417,-0.0209025584950676,-0.0023270266845989715,0.012335719701375269,0.019729975184722727,0.0387698190885477,0.008163148773615066,-0.013712408635625336,-0.022606641649841625,-0.05822542919079605,0.05911324861175595,0.059127174776656174,-0.002355270430832924,0.020454619305497777,-0.027516143822801733,0.008668698375624964,0.02496531837658089,-0.038216153468531855,-0.013896866223824276,-0.006566686998779137,-0.021600467799256187,-0.000984428788407275,-0.036910994824617016
0.0,-0.005790190637088092,-0.02175579728692083,0.0,-0.055666666666666725,-0.0010225119291070168,-0.015465294077835198,0.0,-0.04849137931034488,0.03484331999445982,0.001523290402055154,0.007103043926461438,0.012910594138282577,0.0058066262566366725,0.004391803046437919,0.01563014774989424,-0.021826157739346742,0.001555658361542718,0.007254929257951114,-9.087825785487017e-05,0.001124572669102683,0.02516864283494535,0.002332454368154276,-0.015629139072847773,-0.025458205739653628,-0.05039367745331815,-0.010588550989416409,0.017222659213190012,0.0288480473901387,0.07819572278204201,-0.0759690307755217,-0.07473035474649202,0.0016660801475750404,-0.027468476957162927,0.03237310808411649,-0.01289131241171466,-0.031123152908178305,0.050855776212581985,0.021973968629478483,0.0070030469644788715,0.02638408478425532,0.0010016946027872782,0.050884719831245886
-0.00021856765734416903,0.0,0.00994235976079634,0.006869351267739157,-0.016590151782562578,0.008700136620609634,0.011714563053392895,0.010586508996094198,-0.0015099660249149915,0.01631081485464153,0.006929254924091779,0.001210069033738085,0.0021246260587168358,-0.0012331128990201686,-0.00033507151343016545,0.0019234966922123007,-0.004834502943492579,-0.000395026844979797,-0.0007543741349152884,9.088651746323972e-05,-0.0007100078957688166,0.00892487514514163,-0.000997277530199019,-0.014800834230355213,-0.009404321775054002,-0.01791043587867005,-0.0018886304643224024,0.0039458688367067455,0.008276229373332748,0.025359432605353182,-0.0268455060462915,-0.026496444489283767,-0.0005892518567193265,-0.007633583333602488,0.002716126608671392,0.0,-0.007914250689445974,0.016286730041807515,0.004819060685973077,-0.00046941013196192996,0.008456843846922553,0.0,0.013743736744333648
0.0002186154396086636,0.004624888581279754,0.009326451260437994,0.0,-0.013998635534865885,-0.0043971249044964505,0.00026310526315797525,-0.004529997232870996,-0.0015123250846001926,0.01792596218156528,-0.001174958000169206,-0.0004029121600380656,0.0012529668206515932,-8.249307073296182e-05,-0.00016772711764229684,0.00715965778661262,-0.0022421226106366416,0.00019754971116075338,0.0007549436448743003,-9.087825785487017e-05,0.00023686232248825245,0.008845619841668644,-0.0006655039337183263,0.0019120185219334688,-0.009493780528122336,-0.019587996106631315,0.003468966574427104,0.0037757289320505282,0.010041589047057006,0.027252677145239174,-0.030387972037142406,-0.030168903799992812,-0.00019668482411474688,-0.0061538346995743285,0.006402377794588749,0.0,-0.0051619490772992676,0.01999392251508566,0.0012914316376371909,0.00031283131984863007,0.007268007925603695,-0.00016402545121608494,0.019648289174466812
