,Date,BDCL,BDCZ,BIZD,CHIX,DPST,DXJF,EUFN,FAS,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,JHMF,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,LMLP,PEX,PFI,PHDG,PSCF,PSP,QABA,RYF,SEF,SKF,UYG,VFH,VQT,WDRW,XLF
149,2017-08-01,13.316835999999999,18.611273,14.870204999999999,16.271739999999998,50.619102000000005,22.081498999999997,21.306171,50.065478999999996,72.196747,12.55,34.875412,28.182840000000002,52.180477,59.978336,42.424343,62.089275,105.206566,110.337822,32.015652,40.422123,48.110001000000004,20.370264000000002,55.615215,48.759674,47.970676,28.701185,50.411488,12.059656,33.778529999999996,31.235727,25.245646,47.418846,11.156578,47.021927000000005,38.013138,25.68,25.857389,34.443729,60.089905,147.899994,48.279999,23.910498
150,2017-09-01,14.420698000000002,18.943975,15.485823000000002,15.869163,65.428268,23.602342999999998,22.067439999999998,55.193321,82.998077,10.85,36.610996,28.85363,55.666957999999994,61.463809999999995,45.571182,64.246216,108.77683300000001,116.613091,33.590027,43.687286,51.200001,21.217503,56.059826,53.323624,50.658813,29.220717999999998,55.004913,12.683167,33.866707,32.283778999999996,25.459015,50.47084,11.254287,51.435116,39.918144,24.76,23.952002,36.934628000000004,63.08185600000001,150.130005,36.0,25.033422
151,2017-10-01,12.941051,18.46994,14.740145000000002,16.515162,66.185738,24.934139000000002,21.757296,59.512539000000004,90.008179,9.5,37.778492,29.599787,56.634693000000006,63.693199,46.376247,65.218773,111.67050900000001,120.65373999999998,34.454475,44.365947999999996,52.369999,20.850227,57.944720999999994,53.739090000000004,51.878925,30.002623,55.562740000000005,13.028452,34.772186,33.450371000000004,26.035772,51.483452,11.792877,51.559589,40.747265000000006,24.18,22.844683,38.688934,64.99185200000001,151.889999,35.292,25.857157
152,2017-11-01,13.622901999999998,18.881582,15.170544,16.674324,73.317833,24.812269,21.841881,64.97567,100.336662,8.62,39.08654,30.477251000000003,60.229305000000004,65.262772,47.879139,66.509087,115.21498899999999,125.13468200000001,35.68269,46.155758,54.110001000000004,21.199324,58.643085,55.636456,55.057568,30.465252000000003,57.722595,12.523957000000001,34.170536,34.481575,26.709618,52.856728000000004,11.443322,53.157043,42.387646000000004,23.440001000000002,23.024248,114.984627,67.28041800000001,156.570007,29.790001,26.751466999999998
153,2017-12-01,13.402916000000001,18.707607,14.701172,16.852207,71.547096,25.300716,21.907669,67.431107,104.264252,8.11,39.503181,30.535747999999998,61.313553000000006,64.52642800000001,47.79187,67.337204,116.29585300000001,127.350761,35.946712,46.048756,55.02,21.291338,57.614941,54.488307999999996,56.321239,30.005879999999998,57.25559200000001,12.883609,29.530399,34.481575,26.651024,51.616043,11.452521,51.373383000000004,42.843845,23.139999,20.849514000000003,41.951817,67.920448,158.309998,30.629998999999998,27.130571000000003
154,2018-01-01,12.278538000000001,18.244875,14.849704000000001,19.563049,84.06150799999999,25.764313,23.965506,77.792343,125.435852,6.81,41.937038,31.432713,65.002899,66.15441899999999,51.707344,72.791306,122.01991299999999,136.898148,38.147526,49.044273,59.470001,20.660303,59.755221999999996,56.920157999999994,58.57239499999999,30.994488,60.869942,15.458743,35.772408,35.925266,28.491922,52.408997,12.627880000000001,52.990437,45.073837,22.16,19.093764999999998,45.853953999999995,72.16259000000001,167.050003,25.35,29.043728
155,2018-02-01,11.828380000000001,17.957069,14.332007,17.740347,79.35202,23.97159,22.640923,69.05549599999999,112.206024,7.12,40.798347,30.340757,64.993088,63.282379000000006,50.917843,69.64209699999999,118.155731,134.36969,37.24276,48.184368,58.209998999999996,19.957151,57.990788,55.558853000000006,58.924179,29.893507,60.107849,14.05026,34.822952,34.648533,29.319775,50.593506,11.936332,51.863396,43.731834,22.799999,19.772123,42.604748,70.20356,173.199997,25.802,28.194094
156,2018-03-01,12.517163,18.044128,14.767961999999999,17.664003,74.090775,23.9422,21.855632999999997,63.458012,96.441124,7.96,39.30928,30.262758,64.14990999999999,62.834538,49.095172999999996,67.251038,115.250267,128.342621,36.471748,46.79678,54.98,20.957314,60.79427,55.529472,56.979588,30.493146999999997,59.003783999999996,12.39339,34.420155,34.432468,27.782333,51.496452000000005,11.405828,51.922203,42.662121,23.26,20.729805,40.503284,67.708481,163.940002,26.257998999999998,26.924529999999997
157,2018-04-01,12.24505,18.419857,14.613563000000001,17.673545999999998,77.70796999999999,24.941423,22.215164,62.760353,93.959953,7.71,39.340897,30.356615,64.697563,63.99576999999999,49.605095,67.357956,115.51602199999999,128.791992,36.406841,47.012943,55.23,21.32411,60.560478,56.426716000000006,58.01139499999999,30.499899,60.418312,13.005444,34.899741999999996,34.752871999999996,27.403576,52.188068,11.841521,53.025188,43.016239,23.24,20.620070000000002,40.292572,67.695747,160.970001,23.493999,26.904921999999996
158,2018-05-01,13.688587,18.650013,15.579982000000001,17.454058,82.56102,23.9422,20.31344,63.462520999999995,89.787254,7.96,39.282234,30.894508000000002,65.336586,62.09393299999999,49.693065999999995,64.908569,116.20313999999999,129.57826200000002,36.172787,47.777538,54.790001000000004,21.945972,59.980343000000005,58.331497,58.747955000000005,30.016087,61.927788,14.114714000000001,34.573399,35.167190999999995,27.926962,54.896893000000006,11.763872000000001,55.343876,42.42992,23.15,20.470434,40.523029,67.588165,165.0,22.153,26.640284
159,2018-06-01,13.547195,18.846624,15.477664,16.1085,74.38383499999999,23.055634,19.140238,62.305428000000006,84.02873199999999,8.45,38.324131,30.64023,63.026302,60.280327,48.050964,62.313396,115.035027,127.39634699999999,35.659428000000005,46.228737,53.610001000000004,21.765381,58.505413,56.888180000000006,56.99003199999999,29.423664000000002,59.79099300000001,13.994775,34.410221,34.368156,27.591206,54.964130000000004,11.627986,53.801356999999996,41.364777000000004,23.120001000000002,20.719828,39.930443,65.964714,163.059998,24.450001,26.062
160,2018-07-01,14.227649,19.170567000000002,15.849725,16.518848000000002,75.63565799999999,24.208523,20.791969,68.919914,96.847801,7.2,40.328796000000004,31.492465999999997,64.323944,64.628403,49.893139,66.337898,120.08601399999999,133.218536,36.958324,47.509026,56.220001,22.612095,62.104515,56.88938100000001,58.530120999999994,31.431807,60.519512,16.16563,35.97599,34.590111,28.594973,56.202366000000005,12.194935000000001,54.354496,43.157771999999994,22.41,19.223454,43.035571999999995,69.425957,167.279999,23.969998999999998,27.513668
161,2018-08-01,15.103321,19.799288,16.475306,16.07033,80.91325400000001,23.791443,19.601326,74.075035,100.081352,7.02,40.859314000000005,32.288872,64.836647,65.012558,51.022166999999996,65.49730699999999,122.620255,136.050034,37.621475,48.610687,57.02,22.655104,62.993556999999996,58.29929,57.947487,31.758910999999998,62.133106000000005,15.48008,35.39682,35.163975,29.318265999999998,57.838390000000004,12.28302,55.635513,43.403209999999994,22.0,18.465288,44.767292,70.379692,173.0,22.5,27.887732
162,2018-09-01,14.754428,19.952326,16.228270000000002,16.165760000000002,67.432663,25.191996,19.955568,69.732834,92.751312,7.3,39.621452000000005,31.443306,61.356209,65.337631,48.11615,65.12150600000001,119.780327,131.501877,36.849449,45.807358,54.060001,21.91633,62.983677,55.025936,55.55769300000001,31.778738,58.463161,15.062104000000001,34.817654,33.778786,29.318265999999998,55.076389,12.038339,52.561073,42.215294,22.43,19.163597,42.817871000000004,68.206749,173.0,25.75,27.149440999999996
163,2018-10-01,12.890614999999999,18.240213,15.192625,14.64843,49.423309,23.680954,18.174522,58.193084999999996,78.39810899999999,8.3,37.733307,29.439882,60.295887,60.66518000000001,45.428982,61.373436,114.16026299999999,124.480515,34.572959999999995,42.351482,51.049999,20.997533999999998,60.377827,50.187903999999996,51.87495,29.884132,53.364136,13.109712,33.084538,31.634583000000003,27.735882,51.605732,11.05,47.92725,39.901539,23.6,21.148789999999998,38.398796000000004,64.875999,163.100006,32.419998,25.984505
164,2018-11-01,13.423332,18.6318,15.613828,15.688612,53.715385,23.4321,18.135164000000003,62.456931999999995,83.978127,7.64,38.690708,30.061854999999998,60.75131999999999,61.891342,47.037346,62.500824,117.774506,127.29274699999999,35.104469,43.813922999999996,52.57,21.532946,60.606079,52.735966000000005,52.887046999999995,30.809305,55.113613,12.882437,32.514454,32.151066,27.626492,54.335632,10.93,49.785049,40.957031,22.84,19.782099,40.650546999999996,66.614983,161.850006,29.954,26.666744
165,2018-12-01,11.034839,17.279066,13.649947000000001,13.970881,30.807790999999998,20.099445000000003,16.678841000000002,44.497085999999996,56.07808299999999,10.67,34.110991999999996,26.665705,55.47419,57.075706000000004,39.311264,56.240852000000004,105.32768200000001,111.171967,30.989962,36.906857,43.98,19.426699,56.18988,44.417583,47.399891,28.222796999999996,46.247601,9.771875,29.280701,28.396631,26.095001,46.573395,10.01,42.571259000000005,35.857132,25.43,24.261253,32.357758000000004,58.651222,154.440002,47.667999,23.552164
166,2019-01-01,13.241806,18.875799,15.95,16.24,45.020477,21.356001000000003,18.02,57.564217000000006,72.561737,8.01,37.516796,29.812804999999997,60.236217,61.932014,44.673546,61.709998999999996,115.667671,123.15280200000001,34.453998999999996,42.426682,49.700001,21.697973,59.869999,50.52,51.93,30.459999,52.711059999999996,13.040752000000001,32.5,31.275263,26.889999,52.759997999999996,11.11,47.233878999999995,39.853951,23.16,20.261251,38.729217999999996,64.59563399999999,157.199997,32.285999,25.80825
167,2019-02-01,14.39,19.865,16.450001,17.48,54.243942000000004,21.509001,18.790001,62.801860999999995,77.22641800000001,7.58,38.719318,30.900716999999997,61.41946,64.437943,47.211815,63.259997999999996,118.892273,127.95185900000001,35.945,45.044136,51.650002,21.975119,63.369999,53.810001,54.830002,31.68,56.343903000000005,13.327487,33.580002,32.943409,27.690001000000002,54.93,11.42,50.381481,41.732822,22.6,19.173332000000002,40.715588000000004,66.60462199999999,162.479996,26.18,26.385305
168,2019-03-01,13.9,19.551001,16.24,17.139999,35.567673,20.899798999999998,18.18,58.96091800000001,67.428589,8.44,36.642231,29.613188,57.342728,62.598273999999996,41.966057,60.950001,115.677628,121.828575,34.527,40.197365000000005,47.169998,21.42,61.5,46.990002000000004,52.009997999999996,30.6,49.167792999999996,13.686082999999998,32.990002000000004,32.883476,27.82,50.830002,11.4,44.136089,39.267426,23.059998999999998,20.021709,38.769141999999995,63.044146999999995,165.699997,37.724998,25.211298
