ARKK,ARKW,CQQQ,EMQQ,FDN,FTEC,FXL,HACK,IEUS,IGM,IGN,IGV,ISRA,IXN,KWEB,PNQI,PSCT,PSJ,PTF,PXQ,QQQ,QTEC,REW,ROBO,ROM,RYT,SKYY,SMH,SOCL,SOXL,SOXX,SSG,TDIV,TECL,TECS,USD,VGT,XLK,XNTK,XSD,XSW
0.06532668341708553,0.0440662995909649,0.05227479772080933,0.05198994328830688,0.02526877620245229,0.01044452920092036,0.007973778611192018,0.01305972985382445,-0.0008640854335139486,0.012813548485771143,-0.0010459430225073236,0.020895624560946884,-0.00532969771426137,0.00962508489097011,0.07259183024679333,0.03426144436207903,0.046709124751220986,0.012217635834579913,0.010893171181989684,-0.0024792613493852715,0.006088342510850124,0.01153411211835647,-0.05711740294511373,0.03326410172587101,0.016036348391696213,0.015980178034223424,0.020065952974651403,0.029330424649485074,0.051321857319492487,0.06641930151031451,0.023117983593165557,0.8356534049581564,-0.006813003511607403,0.014248831962903224,-0.029593515447154495,-0.8195098321313086,0.011859485213927868,0.007101818238304873,0.010389721216258738,0.06330921611696952,0.039492084240856665
-0.03490575307048337,-0.0317593006548907,-0.033029042021509844,-0.01572841283373655,-0.021892999762624626,-0.030123956857367032,-0.02607667366148939,-0.04604041171404586,-0.020973010518561656,-0.020702355000413872,-0.02931953343051325,-0.016298556074413113,-0.036838589662904174,-0.031578937296497564,-0.011168440669334782,-0.004590437569394804,-0.035220450905504234,-0.03734915452175598,-0.04956891149205389,-0.04391058236102605,-0.018944205534605258,-0.027366058505503492,0.0863701413331821,-0.02615687956730829,-0.051325377452880835,-0.025968613090766243,-0.03128031327349167,-0.045161307187008386,-0.02021700523670231,-0.06854554702134465,-0.019321100674451447,-0.034001908735351624,-0.036966131813468285,-0.06947637195909863,0.042225222028657305,-0.034336754103789315,-0.031135330182181682,-0.025705000553930463,-0.024354947915569483,-0.0332006158180025,-0.031691485820534764
-0.18181814182884376,-0.16108583719325334,-0.11120627155103728,-0.11758714337791805,-0.11446188025114762,-0.055970546509385176,-0.08819684211937646,-0.13166031732119182,-0.05854311228671445,-0.0654841776884021,-0.11241247015291664,-0.08534804193917292,-0.05694073702560186,-0.046189740628911034,-0.1235680780395357,-0.11479507925715775,-0.047361530137346834,-0.07901583157339134,-0.09045119274238993,-0.12218374254769272,-0.06626094925377164,-0.07525425791901527,0.10193857547375317,-0.08902504954345322,-0.12305289693103455,-0.06857188310918994,-0.0893551709035278,-0.04657382455203477,-0.08047720330670137,-0.23384392639963436,-0.07383803704509945,0.209926402757644,-0.04732673303919894,-0.12819108954869296,0.08038585209003216,-0.1690788573420908,-0.055231918679141664,-0.03228942921959251,-0.09208093829484744,-0.05009468783400682,-0.11402955667165793
0.0215053763440862,0.015102962422585775,-0.0006356839876064597,-0.03753511983545036,-0.011200211896473222,-0.010029160973365077,0.008928552457699298,-0.019119650791506383,-0.016098691613043302,-0.006976568679679781,0.0691232593548148,-0.02075878009760173,-0.006350437842500395,-0.01178639726694988,-0.026761933826227532,0.011827666211275165,0.0387783888210316,0.02106341373620086,-0.036564968676491005,0.05034569237693379,-0.015653675232012408,0.012967198304651508,-0.017197054753903932,0.02806717208249219,-0.01695674769573356,0.01834549566666068,0.004761948262275337,0.014279939248089204,-0.050355799861847565,0.03169182454060248,0.01734317325178494,-0.038509789606567715,0.033834514051716336,-0.028652394124823264,-0.0032738273809524037,-0.0055710712512916545,-0.009712797636195477,-0.006547072118069043,-0.00040855970021903024,0.00410448642532829,0.010051359406412644
0.1187133918128655,0.0725764733663422,0.08937663935919833,0.1124876006342228,0.045308417409814186,0.08496749908246845,0.08030156450559989,0.0865821021865108,0.07868164101437762,0.07982038457633578,0.041298603562730234,0.08328852622030837,0.05000005084346579,0.0925702997358097,0.0953254121994249,0.05399389944045722,0.06479682350134201,0.061132176112414074,0.06900517859087121,0.06202989566289264,0.06536603019198485,0.07756009456240734,-0.14621882248152013,0.0893805845477098,0.17573380986504647,0.07584618036712099,0.07801699970486946,0.09220709734433802,0.061671461061929014,0.2764651991271057,0.08464543324628887,-0.13299953869141656,0.08727277931654116,0.2781198257283953,-0.23141236604501106,0.1607844253108738,0.08510016098238479,0.08274349804619932,0.07660893472824024,0.07093030696094514,0.059044639911933386
-0.013068479512204887,0.002416574830757143,-0.006715347887488414,0.015144773612241263,0.017132786394306727,-0.04340814353687538,-0.035465935633134923,-0.007926504771956394,0.019183517966160846,-0.029663786116741968,-0.02359629148780706,0.004886729075694389,-0.029717203442650095,-0.04817212605193385,0.012273421884127823,0.009242146667331756,-0.02034148350662219,0.0,-0.0279719113089293,-0.007374333612860201,-0.02899632084941992,-0.03952407390449249,0.11825676988794424,0.005280103657875037,-0.1114133452895541,-0.03471079852493245,-0.0102800143133686,-0.04756728377952691,0.011400658206793512,-0.14105891905508594,-0.043397973565350696,0.100677850672773,-0.04501435898419641,-0.14912513719918716,0.15656573014527742,-0.08250691744031992,-0.043138243373495186,-0.045464553896148216,-0.01862738371766814,-0.047820784526688066,0.015610601435296719
0.03230937671130157,0.05824494727520056,0.009112296208323371,0.007898120809639517,0.0532681407035437,0.05499376650401384,0.056466673427107636,0.018923473573615932,0.016196085884010215,0.053796888755223586,0.008715185487447536,0.0577745777347385,-0.0011070168213426538,0.04797963597742405,-0.027004714767163446,0.03048137333951965,0.04285700391615856,0.04717864566805592,0.04178203025247575,0.008915216629365199,0.04370017155286749,0.07534252877263249,-0.11249209790410586,0.02383839482540353,0.11263427583704935,0.061701045388220674,0.06292746793665469,0.0846359719040022,0.07031668524578166,0.26853448073144404,0.08686203273261323,-0.15123174572082848,0.04358076175898424,0.14664707942626784,-0.14108167385629805,0.17348982305793895,0.05344306492821535,0.04889629849107924,0.04880893142573255,0.07247391563723599,0.04613791435788686
-0.01026162134427903,0.01786041482423533,-0.02097290788158295,-0.019503670354914314,-0.014215431152792226,-0.029958290680536917,-0.014929601244272719,-0.014032235775322843,-0.1035967784596232,-0.02525928562452594,-0.027313108755650187,-0.009605418727537842,-0.021056514354805076,-0.02279120363212657,-0.04616255586531128,-0.028183225102138557,-0.012097396565434477,-0.0006791073584783597,0.0042495838507068855,-0.0374080798124175,-0.02537599446056947,-0.014331080925760731,0.04319961919773038,-0.0118389708449175,-0.052584859162567374,-0.017591564786924318,-0.03539266819716741,0.001933158423116746,0.049649041794323716,-0.053007063733054666,-0.014004470620368664,-0.031174479933346676,-0.0003761892727345724,-0.0525085179771741,0.022291740669405383,0.002386275355824105,-0.026366060541732482,-0.018556405022496395,-0.029363013672092236,-0.02311259548826211,-0.006300418557011018
0.06739237597758548,0.07793197386670035,0.037488715459937184,0.04742038710921849,0.07487512167740767,0.08323020209376529,0.05757269112519092,0.088557122798566,0.07590653723666696,0.07766084228052926,0.06666762883087148,0.049104503954943764,0.04830187600762873,0.09005654154438875,0.04186461816703662,0.05891565216284642,0.06773963494736787,0.06207520572611833,0.061888323812371915,0.13140033966245432,0.07436224535998058,0.0813560847035654,-0.15927189626230046,0.054712476156877264,0.17495679465559474,0.07405016840764075,0.08419571707842753,0.11383973807179648,0.05398931928250469,0.3473267217144584,0.11415617215447392,-0.1858529532524537,0.08773370922911318,0.22085053989621847,-0.19013006557299306,0.20551328757912407,0.07922680936991801,0.07623903170882096,0.0860303954174589,0.12715117402081694,0.06738795837768786
0.0011656143759106806,0.012416346350855277,0.12073443511792215,0.09622720256876004,0.019994879514765584,0.021745698124652588,0.03215625719864048,0.031237964313242574,0.01022957965708426,0.020898451595053588,0.05168213895469959,0.020858040744634238,0.009359349910869364,0.021254356533989018,0.11741231320473702,0.04404145550837791,0.03576264839780033,0.02005120208568888,0.008468315125014279,0.032082748962707686,0.010500784005792468,0.05286812422355467,-0.0403248162293689,0.01855363174412912,0.04213272507388344,0.02606963504603697,0.03820080391753115,0.042677170729754084,0.07615608097746261,0.14593864429622067,0.04711537670689607,-0.07972741010399001,0.006269731327120925,0.035505533248470916,-0.039678753702007616,0.08721030990595356,0.023350568315901446,0.011625493036148722,0.033198649556934134,0.030655095032858612,0.016344827608297814
0.07596778888134273,0.051722902969993136,0.06601838206933075,0.0540990140622203,0.03149105855571013,0.023522836671038414,0.02225309156220256,0.0433806961417572,0.02565271751822226,0.02444880577182646,0.0486307515825352,0.008616782462284936,-0.0071327535182278265,0.028616563353089836,0.054577821302394684,0.03603927835330804,0.03338762019812808,0.01652025288700761,0.026426209214492385,0.05821904414169405,0.019580814737038845,0.03496643719878837,-0.05527352101730187,0.05553894447709939,0.04579831967011567,0.023176748170991638,0.013946526556366249,0.04923729969431689,0.06360569719957199,0.11805718617982515,0.0375573714058272,-0.0973713876893111,0.014884092426328672,0.0529515049745246,-0.0703394181930267,0.07605692918152603,0.021036680186690804,0.01681202323502077,0.019041013033664254,0.033242617561249126,0.01608174810447233
-0.10202885482416583,-0.03591915775196456,-0.0508881987143616,-0.04765403245999197,-0.0025747916276309102,-0.004140019132650027,-0.01457825985992641,-0.044542588510298985,-0.05594574771461186,-0.004277347652342518,-0.017252745207256188,-0.009425519739912241,-0.035560342693401095,-0.007768007473669291,-0.03530830475702671,-0.009352191485421563,-0.034673011113658565,-0.0333264403256466,-0.051251227990980884,-0.04032860489712245,-0.012103195680247092,0.002599176010259405,0.003283611940298627,-0.027963649271943374,-0.008905147417092795,-0.006141566131663703,0.009794903383132906,-0.01727369690471405,-0.0693069426510886,-0.04863841023042574,-0.010289100314447493,0.05496306325432583,-0.015932944258574968,-0.024938252618189383,0.01904765079365084,-0.04934789909694756,-0.0020142980695280217,-0.003438467986560031,0.0024545684702308905,-0.03979543756116409,-0.0327079336082895
0.009690264598081982,0.024271935381114416,-0.031360625869984074,-0.05161781154467995,-0.017578365521287668,0.006062103207512941,0.04796229786030425,0.020346602351179573,-0.02300713023689227,0.00040691025106811537,0.07261883195199956,-0.005514489837728876,0.01340777460373192,-0.005097859993303896,-0.04687894663703244,-0.029127340207051513,0.10644895866524652,0.02277076142194221,0.0228253336708932,0.053696578071911534,0.004359466504860124,0.024725321037563024,-0.013983992443201679,0.027898600750661584,0.004333993379423862,0.03297333248987105,0.00609033736995195,0.04086710096569342,-0.022978755101256902,0.21717279327814554,0.07201880965297561,-0.1143079222264966,0.020564747088081425,-0.004016120490466561,-0.017653218557012962,0.10305686504570924,0.005262093588413707,0.0016871708176243966,0.007838425405987403,0.0783119502859894,0.031512092228566935
-0.002983689558245212,-0.008886316860109442,-0.07911228646341605,-0.01734368102311145,-0.0011260761042556169,0.010955960521327971,0.012963144323491872,-0.02363368956997854,0.042340668817189335,0.0072404231278492956,0.011361038956275195,-0.02647354381633445,-0.014332926196735716,0.005398418806846615,-0.08653336070198996,-0.0200403174742233,0.0277408445911427,0.001664574648258517,0.002975418775385221,-0.006154563530467499,0.008340362172495345,0.008425976883684919,-0.033494267757823604,0.009869578417947174,0.02094518090231581,0.0037934021161519812,-0.006053469697236995,0.008162034613025386,-0.05836222544743645,0.02495056375215661,0.027977742278050582,-0.05838453295916283,0.010245757278736544,0.06196950465956678,-0.06923884924395025,0.03892232559929714,0.00955552111547008,0.018105221022442226,0.001489290998754499,0.02129595177149046,-0.014099872627258809
0.10179556617434236,0.09942219830657063,0.11999497135552505,0.05605806372971408,0.06902159416205421,0.04494704524788741,0.03119262265794542,0.08138613578834117,0.04299044408545197,0.050312147567920136,0.014914417617549731,0.07669565650654102,0.04398233772472358,0.05397704687608354,0.11074106879279988,0.08845595479149426,0.02718703396049029,0.01879920412726097,0.03479113106130676,0.01758730922012241,0.0545103279790151,0.07120688521086839,-0.08929126098318002,0.065914163277001,0.08592819099003364,0.04660941811976338,0.05945335224192135,0.04745482207303622,0.0935264172099764,0.1763682392874356,0.04431503245279702,-0.044288944844886866,0.03949028704504828,0.10651476807068996,-0.10618972948814104,0.040419287506533466,0.04678814896922672,0.04014176381953657,0.06526319925539173,0.04009627236698637,0.0332055207754296
0.04680639174324397,0.023921778540730285,0.04067971452747286,0.0552050141089776,0.010194551684769204,0.049674926207312266,0.04421859194854632,0.02108956680397196,0.013215831791270605,0.04377624830476285,0.04343910910299622,0.04796440700891515,0.036297557239229915,0.042147149044115366,0.050367340968848366,0.026236733274708383,0.0011203150389959165,0.02977774892469405,0.041197602280589975,0.037487800818687404,0.043750598973991736,0.040142126453411114,-0.08776136441549541,0.029199557476048063,0.10863163732097364,0.04526597056559088,0.03589035648231805,0.026195621923066185,0.02500003654724663,0.08079861631653776,0.02815592397111674,-0.04878048600232047,0.03137259823675866,0.13978692966085304,-0.12579408357537794,0.039573105212532295,0.049392260342535715,0.045327399802023056,0.044768910505748216,0.02541212846086527,0.03633774550372909
0.036108064864864856,0.02336281473812396,0.04280067978604207,0.03923762693264436,0.021227259264902758,0.019573681658861832,0.02287660813041106,0.016179056346917263,0.033478222480309495,0.022373648249152847,-0.013443147537874369,0.029969882635403417,0.01891428639448649,0.03395200549761988,0.05744261093959596,0.022641212784153163,0.021261672878842702,0.02119229466459524,0.0271451289452754,0.03073679772067484,0.0181510309340233,0.027151588647903374,-0.05298759665585883,0.02645833851461834,0.05216273505356297,0.019669129862570425,0.02327429788793709,0.04346107997757352,0.025216949062389492,0.13032167908452888,0.04130526205140627,-0.0733334032587035,0.0044359426405614685,0.06084618790918714,-0.06758722089009216,0.08051471299067457,0.01977466763335143,0.018338278846237926,0.02380606318995794,0.0102143420784531,0.013062902028953598
0.05050087856848416,0.048080188591996434,0.04317912340390314,0.07047829495997335,0.047705553751640636,0.02511377329951361,0.01601518643316149,-0.01964776464406808,0.06752212763986733,0.027630578272867325,-0.009966969774376028,0.033514399121741416,0.02062563899915069,0.02792760903995872,0.05975427946926112,0.05084738076346987,-0.006300423506192223,0.036462334436339526,0.01254199446112566,-0.002959320362281164,0.029406436109509725,0.01939615921749146,-0.0289683321837963,0.028882093028107413,0.044008030827231176,0.01984604204685981,0.018480832035308224,-0.0001253563548778456,0.07096776358151284,-0.024003904714998317,-0.0030961981059957405,0.011068164049737794,0.007116408315647928,0.05690804466980168,-0.0576773325743622,-0.02288264983538557,0.026142819570797067,0.023999997984190218,0.031178578658863094,-0.01442972817800051,0.010284255509782864
0.12634088200238378,0.162376345559475,0.0204684264521729,0.06983540550905491,0.02656118878059827,0.0456275043725543,0.049695299193454764,0.0480304286213728,0.04019712411011398,0.04406590763381756,0.005334318003248949,0.0603139997841174,0.020208888144486285,0.047212496485856084,0.06151110053990056,0.04919360634806064,0.021364481905212482,0.058009020546575925,0.052422108547186916,0.016894973507131518,0.03897357746956195,0.06141779834326193,-0.0964445482813465,0.043766884902214,0.08547796563212462,0.03936569781254096,0.019558071916412158,0.07892082377570167,0.07266566967018735,0.2671376223943935,0.08728242452447081,-0.15544614052363373,0.014478919369804766,0.11574328518501495,-0.11414395179249047,0.16612547393667024,0.04409208013015158,0.039536605290179515,0.04080183769668446,0.08724961461718443,0.0493951808425477
0.021164056437389733,-0.003662718861257576,0.04279034471385948,-0.004678294036597298,0.0005279966093990899,-0.02909087867310471,-0.02813746051068709,-0.01022090977292475,-0.014207231106795528,-0.02481141606947038,0.013486711489343479,-0.012632679446844416,0.019478239241195683,-0.021084069114415904,0.005668677939222451,-0.009031515224436407,-0.001619311457418058,-0.008489564759646838,-0.03488871677016084,-0.02020659868686497,-0.02583344042475997,-0.03985844350249106,0.049751151074122486,-0.008675556252436248,-0.059994037030092234,-0.0233977681412327,-0.01594413369241096,-0.04802875494470394,-0.007371010433880063,-0.15857942847136347,-0.052638805988215485,0.09656522608312787,-0.03226811752351075,-0.08942366677619967,0.07563023483903332,-0.10893307233826854,-0.028153522606028988,-0.03201841355169666,-0.011258906105951308,-0.04477161750245578,0.00544339108899532
0.02321239988903626,0.05012668375048407,0.1008761573825636,0.1088328754215878,0.043593045041018436,0.04438194356344676,0.037486792275976615,-0.02598267092762901,0.05430267561714404,0.04498945613648246,0.012914856492586705,0.03974082909932192,-0.007124241571317641,0.05003609663950145,0.13152402154870346,-0.010665148350121128,0.041903234971216265,0.03995715233754634,0.06424215116339911,0.018396947900872263,0.043448225329123284,0.03150982733666596,-0.0913399005316631,0.058342967082162564,0.0694793226870737,0.039405323256106,0.03620582811149399,0.04861951060163067,0.04809050587953013,0.14319015099375754,0.05094443057241668,-0.0898346229014317,0.02373704110855127,0.13465029150969146,-0.1258680599259743,0.09492462101030953,0.04430658610095508,0.04879943817136813,0.03625701079449426,0.056148939469597536,0.021263084937711944
0.15258922422523805,0.11804625723352075,0.07183079139531431,0.011379686561978936,0.016688519772776852,0.03079335604837548,0.035025573706043735,0.01709980648459434,-0.002214384345904257,0.020945320547916996,-0.018330812317957104,0.0362998313088055,-0.0665361966622644,0.027329115725103003,0.03671575339026969,0.0720306101936034,-0.03580703711103224,0.030531784400202145,-0.0036833039518731217,0.008370995803255885,0.020735827707352,0.027090264171848955,-0.05357994310099574,0.015435629690131663,0.06803883045114298,0.019467033982630045,0.013698593854571568,0.031919883124474066,0.04352233016688694,0.07384350404354972,0.029051484291031462,-0.05389612602092456,0.012937808872319665,0.0777246430710983,-0.08838125475198626,0.04010974300261567,0.031092448795545524,0.029216298920851626,0.030781451713878038,-0.017225364521023873,0.010454239563764407
0.004276258231870135,-0.013106886175155786,0.03550079012352138,0.022503519848287384,0.01830485530157739,0.006541758435871816,0.027414847132974783,0.012104981491332273,0.03957824297508717,0.008115082419315824,0.013400594062986337,-0.007127871326138856,0.04018163391407713,0.012660948959760358,0.012991691894528166,0.006399050763290579,0.06350918200050369,0.029127828590951112,0.03902251411341885,0.01727625922251669,-0.005130057761347683,0.03304517494118051,-0.0055109722199885094,0.04994563637170397,0.0029444725810054287,0.02318688977705421,0.011100303026566144,0.053511041345357946,0.015518872627394743,0.15202401618940498,0.048396804235287035,-0.1146190490187081,0.00872275307100647,0.018996707871439898,-0.027233114281781514,0.1161282862496231,0.005091884968405169,0.004589496230804234,0.007594356564530741,0.02613450371312796,0.014823874861849806
0.035639292792772816,0.06234630374841733,0.0346336061032696,0.01898214215104573,0.04953105656964589,0.07719022046845786,0.06782009594642996,0.020930198062839363,0.010140544866977866,0.07715518683699606,0.008323808766547862,0.07003954240820172,-0.0036950060494587975,0.0745944094592453,-0.007027400925662014,0.035062221929100704,0.026884499305454862,0.06372302882991987,0.06192630168887391,0.015580810842009626,0.04835358737778067,0.07140328340889622,-0.1435768261964736,0.05144778336678045,0.16266331282870536,0.05760831726752848,0.04740702972410105,0.08883407449775567,0.042024804160127466,0.2837064910460298,0.0927966448207523,-0.17984498339415392,0.06591060517023019,0.2026122079896704,-0.17693172779701108,0.22344727183190372,0.07697195016804073,0.06894915194611033,0.07173759528858885,0.0822572708841629,0.04798768417322779
0.047592314705283766,0.04850105044423802,0.040743845220314816,0.0051295698938063706,0.01368334729591356,0.009276032688452463,0.013674640619574987,0.022128178267222482,-0.023247575362154844,0.011437770132606516,0.01292267200734296,-0.004345567372148061,0.009777498122021543,0.007647643291361055,0.0023001534982211467,-0.002544902286167972,-0.03228607056592348,-0.01490035038316939,-0.0018622899058662304,0.024141058854430537,0.019717346574220838,-0.004941671480862486,-0.017646999999999982,0.02507990989219641,0.012854325671103685,0.010035793026613888,0.03693579819628081,-0.013384487289235737,0.0045830597460140175,-0.0152744755517849,-0.00092649227587609,-0.5382797339507582,0.02245572916831341,0.0333239567627612,-0.0448980136054422,2.2085445160570507,0.01090485662485018,0.014138209327624596,0.009905975192370206,0.004516050941536401,0.013800196592558432
