AMJ,AMLP,AMU,AMZA,ATMP,DDG,DIG,DUG,ENFR,ENY,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPC,MLPG,MLPI,MLPO,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YMLI,YMLP,ZMLP
0.008658004661753921,-0.0033333333333332624,0.007333747336181638,0.001984369028753283,0.019548723696730268,0.0030394909729192423,-0.01710194362591131,0.00165422039221839,0.004355397162969433,0.01730535905510981,-0.008058574216870514,-0.04299478875937968,-0.03715898505573452,-0.012087757811128069,-0.027142077002410017,-0.03118503235563765,-0.0015004021885915448,-0.09074573225516636,0.024302521147899745,0.09534122476944486,0.011139306471507151,-0.014959625682644657,-0.0065382777536178395,-0.0420097737861665,0.008527574006650069,-0.02999992075712518,-0.009763184934668163,0.041699421002454,0.012525932331736758,-0.02094547021554964,-0.016412667189847085,-0.009290327196787976,0.0,-0.05135139417736675,-0.021806783934758257,-0.04433303613959492,0.019674858324971255,0.048309122314167084,-0.057406038619015685,0.010774216781866451,-0.015002480014944643,-0.021955663715382732,-0.03593427453144469,0.00025972475076263454,0.03667619135028671,-0.006773384444519524,0.07455435600957958,-0.011725337879308509,-0.036737179574504925,-0.007946322188869166,-0.019956940665968162,0.007592023978474939,0.020169734255062376,-0.020594833857981464
0.011447763401805484,0.003344481605351099,0.011205975036363707,-0.0376237269558836,0.02288027573522924,-0.034090845188050604,0.050797325157798986,-0.05016514884663202,0.041245943038741,0.05111317866278041,-0.08345638779856866,0.0408666670481607,0.04274360963870866,0.03097848907261145,0.05788922902611136,0.0350500212278194,0.028492236273313175,0.05928858695652176,0.010693407090188362,0.0069239106687918285,0.05750971031271821,0.07278620934206664,0.032934425164933036,0.0056939144172193975,0.014621277161152463,0.052665271718496234,0.02915583400381725,0.09592150114676833,0.008241626535887999,0.02929860047876228,-0.0043703122663978295,-0.006001486608709667,-0.029770853151118062,0.051282175486573565,0.020103439478226324,0.001613442215167737,0.0348747138476768,0.053626966879332216,0.0045111870268446244,0.02198670119546621,0.026449286015096975,0.015892210606483055,-0.0017191123466254595,0.030993514017887313,0.04963021311314258,0.03109003890558242,0.08798381945154858,0.032694627079453364,-0.008302143857349745,0.033250625353220785,0.02120289123588675,0.011612107772909884,0.0466101032213857,0.05526190882520427
-0.06258324877676208,-0.06666666666666672,-0.0627967856766727,0.004360050735353688,-0.06754391773183177,0.06666671649396068,-0.1079202661716572,0.11627919562927401,-0.035368448839115864,-0.046620062719354094,0.18130536317396925,0.00303262921483859,-0.0798858632071454,-0.05540458928552823,-0.025223483587730647,-0.09744291913103124,-0.06451595597242475,-0.22527984023881334,-0.03289800021512153,0.008840839401301566,0.01971101282385961,0.01107425426841517,-0.07244310012897255,-0.09746012888706126,-0.05712819145824467,-0.029246991850990306,-0.05313866899484709,0.05099922642598282,-0.06176204258200747,-0.06077016120416288,0.0007440700641434383,-0.04229062083093648,-0.07441064655443116,-0.02001276169660664,0.03824387543471077,-0.10592016062515544,-0.0032599636351505084,-0.030837231948063083,-0.0950599046512916,-0.032596068499097235,-0.05015489376794894,-0.07204022756510535,-0.10160450639093732,0.00913934299156725,-0.011075865245644963,-0.08116575242834012,0.002772806243721509,-0.05573912115779788,-0.11879891243581844,-0.054788322887788,-0.07257074834098938,-0.054017623703056517,-0.05060723151637856,-0.051020367589825436
0.019810747592698158,0.0017857142857144067,0.017724965164963268,0.006472434434682454,0.01978388283903495,-0.08455895870630803,0.19959330551739413,-0.17757017878192213,0.020515073433240667,0.06601464209302277,-0.2571624023189453,-0.0045349945177125504,0.12403092400732516,0.08970687972409264,0.08571431473969737,0.13629397933355855,0.1246081190094778,0.3931365205817868,0.029059859664659293,-0.07887047893423513,0.05455310089607905,-0.01642943763279027,0.12461714501645445,0.15674082479833784,0.028972822887599507,0.0894231311518544,0.08839798898333087,-0.045245896982974015,0.0147917256066452,0.0211403182011728,0.005257012731822774,0.005600008933709592,0.027665249635222582,0.023977456100373,-0.039278314749538204,0.17432412161914215,0.03515933225517976,0.06818196932396796,0.2274607119484345,0.05615720649086065,0.12574838415765446,0.13553917874210225,0.17976220405704912,0.03924540631597711,0.025600019730098515,0.10540053121515612,-0.002304282540751658,0.09169386391983812,0.2281480540481977,0.08750187678525892,0.13030513405157246,0.030924832156359064,0.04057837704706421,-0.008960614128379755
-0.041105611052403665,-0.044563279857397504,-0.03997768605633081,-0.10182209536592787,-0.038371672616125584,-0.008032028690817894,-0.011555586456273815,0.014204612241673888,-0.02498202789647331,-0.03247964561304898,0.025711641356203917,0.011027268325266579,-0.006232683297295291,0.0022863459095157964,0.025322773232473283,-0.0074124023806357185,-0.007674336612115588,-0.024632628549378904,0.04518270956597629,-0.020084571272842803,0.03377101928053748,0.03674847459517897,0.012020235167044513,-0.04184359767511701,-0.046411386836918866,0.002941992910443581,0.002642936033685826,0.024725295157912188,-0.05344994287587082,-0.028794215921014357,-0.0526951442455418,-0.06563236405195805,0.0,-0.057851089186792375,0.048708959483743784,-0.07019552456098578,0.03334963444651886,0.050422769199417815,-0.03773581085035181,0.006798743375957314,0.009081034596016738,0.004530085085425118,-0.056402861390853376,0.043045556946956866,0.06172917371224139,-0.00022371816832633033,0.10762132087882972,0.000987785279399304,-0.05622584916952248,0.004735735078115168,0.007820052627371281,-0.04231306613570512,-0.0029301640895695725,-0.005923443748387318
-0.030303106328536736,-0.03264925373134341,-0.029325505152216637,0.03449350093614989,-0.03357654694054482,0.009311711541948669,0.03832845735287915,-0.04248373833272201,-0.018173733989862058,-0.009557828607035246,-0.9587466375466884,-0.0407239980942013,0.014814746305620937,-0.01065524828469804,0.014528048077072604,0.019687771552349208,0.03523618380247952,0.020824147097917585,-0.05212965227845048,-0.016181221737434418,-0.013612096262064022,-0.04296455069019882,0.03204057136147856,0.011229187066652444,-0.029994393336367126,0.01349361726015292,0.021024398653390227,0.024798962013802325,-0.03182741515831725,-0.03604192369568365,0.011943078136006287,0.0036132252950106963,0.017032657538781432,0.006169844580013417,0.011938064554967258,0.014438931137365385,-0.009209434182930534,0.013008123633834945,0.028011154967901998,0.015489258749178147,0.0606353343927381,0.04813880607035083,-0.025778761056074555,-0.022057162725690124,-0.0019609693539247497,0.019723538621296745,0.024603784424871503,0.020630710322352197,0.025242774959011952,-0.011927588112046769,0.04200698432216197,-0.04270991299688593,-0.043240955425857285,-0.027950297123055145
0.06632249545631318,0.040501446480231434,0.06605045333557973,0.05128201445439036,0.0608177692753814,-0.07821907163118938,0.09908416375132427,-0.09775721546480864,0.04243793794733945,0.012062862741626715,18.509548993560408,0.041666632873645484,0.039233655195819374,0.07969841000180239,0.0286394629722774,0.042609760430061316,0.053778039120138434,0.10199643654529353,0.02548621882585618,0.12719301767905936,0.01979999761869572,0.0460156223090728,0.06143782133288375,0.07803111450006094,0.06801024335749889,0.0289435682228446,0.04672648640825308,0.04839763876095205,0.06700365654579181,0.0346703127292394,0.02511705344374393,0.043121916064269114,-0.01245666497022879,0.04903420784599443,-0.09566816880739352,0.0593737030631329,0.017815651776064763,0.01765659002037277,0.04904636001174442,0.005580385487511307,0.03901980588327751,0.05420561476323177,0.05181924295026759,0.003561386878587244,-0.0029468104520524448,0.053687677695240514,0.022792026595593002,0.04720068768841595,0.0814392471785948,0.0769003727659696,0.04087358499236463,0.05272777904750457,0.0425778890518488,0.021725146730418008
0.06843830967356455,0.056533827618165076,0.05600454233833236,0.0023227197543966545,0.04530135149077713,-0.027415071117239412,0.062450882342566995,-0.06727911280009377,0.004763964805022605,-0.0039238532967611605,-0.11234704719823292,0.03999996885635067,-0.0008779451471696205,0.037354035135598936,0.05650747139062379,0.025066357578416,-0.020671942991096055,-0.013784876478333038,0.04691289802173604,0.12085620464604817,0.0319773903174993,0.026824061867066862,0.024938379937473297,0.04783991868676755,0.06896564277013888,0.05163486791766228,0.03673865271147391,0.1734183498569328,0.0598377950198066,0.0743310328846958,0.04318944015380568,0.040512705600137235,0.0,0.0594900646888656,0.038837779826558234,0.08422931730261159,0.04156422219924629,-0.01941654922108564,0.04401749767437861,-0.003699611732055217,0.0021844222749962095,0.01936052304500107,0.047120214289152564,0.056917718472366735,0.02370799765766591,0.026214014186110503,0.015075674103138738,0.0380903013731272,0.025979626312522812,0.04273991218991026,-0.005387061064200861,0.061057346239527986,0.0578407160602492,0.10420393995793296
-0.11993192790534847,-0.11403508771929832,-0.11098951488564922,-0.06068452091123847,-0.09774098831439006,0.1002236805526819,-0.20772715684558926,0.2288528966689088,-0.10301735657421388,-0.08859209123010663,0.3571425959874346,-0.0471699031357613,-0.1155537295866137,-0.10793800180874304,-0.07688870281073801,-0.11362209655379416,-0.1042215716335998,-0.33306707935035623,-0.02957456441831456,-0.09042558263094236,-0.03655058274528122,-0.0219435998924046,-0.095824500181243,-0.14011736392432714,-0.08220619732584067,-0.09187270702558613,-0.1066276378602342,-0.04908986459570707,-0.1215308892656242,-0.08250630020438895,-0.06521921242588848,-0.08447271876306325,0.017178644078264933,-0.0747245735362472,-0.020953158003333368,-0.13510555117119838,-0.038348082817200826,-0.016908259634643916,-0.1319227533416965,-0.04827328339700997,-0.13467410688247944,-0.08827928529858141,-0.11463676189349238,-0.03828930970160345,-0.043373527812377945,-0.11426163635198415,-0.03152432467881998,-0.1073772970075358,-0.16267135246544934,-0.1083498994516848,-0.10430768005611137,-0.13894743923741995,-0.09720530278640573,-0.10562976594557184
-0.056013276160664614,-0.07227722772277233,-0.05773090067705317,-0.09246314219898373,-0.050816664007310636,-0.007320034948258414,0.02739306470419956,-0.047383243504530964,-0.04420943975369016,-0.006657900649043547,-0.8129639488692312,0.018278848731570083,0.01838065625935584,0.014649996204009403,0.00920103416055352,0.050283277777964056,0.05817374494252155,0.040119758076661294,-0.01597130013301699,-0.05458089902144336,-0.01778290458996146,0.01709412675259089,0.05581396711504401,0.004337113988086744,-0.08567134993534456,0.01706056643852581,0.012045074762416176,-0.08874709557537779,-0.056779533302389065,-0.1135902940656088,-0.10621757484789043,-0.06916302711507506,0.0,-0.0927833276704724,0.019932859649016955,0.005052713097339992,-0.012269914716836632,0.023751169013415438,-0.007885245032177269,-0.009364010789242958,0.07124798324103106,0.03665214965157644,-0.01040451902892727,0.0,-0.016624668114941916,0.030687437544006407,0.011948884694967837,0.013829411680519812,-0.007498314981531169,0.010039030299540936,0.06533560346087103,-0.04048114074519911,-0.035925804717443326,-0.09409472931235367
