BTAL,CHEP,CPI,FLAG,FMF,HDG,MCRO,MNA,MOM,MRGR,QAI,QMN,RALS,RLY,SIZ,WTMF
0.0026081671388746746,0.0,0.00037389906963750867,-0.003089086872598005,0.00020344035444898133,0.0014119216722669953,-0.0018634903457957267,-0.0010877341371919864,0.002094637532692321,-0.0002700997331946602,-0.0006630703138367178,0.0,0.0042126249925489466,-0.008846541386444196,0.006382130035899487,0.006404146976830093
0.003121878134923139,-0.002131361078361593,-0.007102806574608009,-0.006507512622264678,0.003256013499477155,-0.005874057000303355,-0.01045564768791895,0.0010889185911161666,-0.005016764214046907,0.0,-0.008626390873888336,-0.003478968912680085,0.0025638650300570127,-0.027438006062057943,-0.009116131589377742,0.0080132118146207
-0.006224168477178575,0.005339963119214211,0.00037643305253542655,0.008109699105284763,0.005071003223123653,0.00023621814042384487,-0.001886656964179577,0.0,0.004201722865618562,0.0008105460711406966,0.0016734004237674279,0.0011636649427701625,-0.002324949113961182,-0.0044187619107996816,-0.008399959999999995,0.008884751528057226
0.013048009372589871,-0.0021246754424143824,-0.0033872013085712548,-0.022192091142182364,0.0010090835785456444,-0.007561316396692322,-0.00756155845970617,0.0007251927451255513,0.007112970711297144,-0.0005399357215922162,-0.005680014829790125,-0.004649329218200157,-0.01700845333781759,-0.018095050525284498,0.0,0.00880638788056622
0.006182482299615453,-0.015968798021622932,-0.002265770247498253,-0.007931496407179352,-0.0002015335803703465,-0.0042856620972300035,-0.003809605365656979,0.006521711978604462,0.022019110926464525,0.0005402274096684794,-0.007056391896949931,-0.0027247437681419385,-0.0014044553301789994,-0.029206873223057407,-0.02662371816765956,0.0057432436531914596
0.03379412626769559,-0.0010817486860079247,0.00037846653816529335,-0.02910135565295875,-0.015527401496024612,-0.010043071453930864,-0.001529558665756791,-0.0035997133067668797,-0.017479674796747956,0.0043199046956059394,-0.01658213365895035,-0.008977413498483494,0.003095429271052552,-0.016156353479156473,0.003315375189199067,-0.006852498744985332
-0.003467032906108695,0.0036100612741391696,0.0007566467108691723,-0.016798498747241902,-0.011265809963275123,-0.001449265798590586,0.003829873521296433,-0.019147394740568174,-0.010757136946628115,-0.037903446678720434,-0.001376374343542592,-0.0015753991852972132,-0.008782523298780308,0.0062044530467909465,0.02189182246558534,-0.007819605561232925
-0.006461326196482454,-0.015827364735758468,0.004158797994026655,0.04589602698991211,0.0049719721040489395,0.009675843560653158,0.0,0.00810316340868813,0.0,0.015088117711683988,0.016884834266685845,0.0059171801483741925,-0.0038311127323312853,0.0141457999210992,-0.0004042037186741314,0.0041724757432861645
-0.01950968777448622,-0.005116981201030092,0.004518161447559054,0.027866932202055092,0.008039697010444009,0.012458039951728669,0.0038153801207218415,0.005115076383759294,0.009619364282726868,0.0024772941280649372,0.00914940858908942,0.003921568627450918,0.002163413289232607,0.015379190720394653,0.0020218762636473185,-0.0025392885138753487
0.013265293735638423,-0.00477588645585731,0.000749633510585074,0.006855726163916711,0.012269874444501826,-0.0014198684057918519,-0.0019003210446037289,-0.0003635006271598716,-0.010356255607135692,0.008511743138507659,-0.0030221171168203875,-0.004296959282433854,0.00023964795978175904,-0.006692553045135438,-0.0052462064065292024,0.0043971158823928646
0.0050351526537029505,-0.0011074537471369554,0.0018725647818463227,0.002785563629982266,-0.00686871580377885,0.0018957701020778546,-0.0026656331391524666,0.003272695271222176,0.004185893854579018,-0.0049006316966190185,0.00168407439549878,0.0007846698558114158,0.0026380524940347247,-0.0017730134942064075,0.0,0.00023041022661554066
-0.003005936025795263,0.007021488471671154,0.0,0.011728344860464479,0.0022375786255476445,0.0035478370857129522,0.0015271827735713135,0.010873398916192337,0.0,-0.0027358428327012487,0.009078614816493968,0.004704005581943727,0.004544157752643389,0.011012441448569015,-0.001622677484786942,0.003455452684963184
0.008040131645956251,-0.0011009512442167108,0.00149534383405183,-0.0009151754409231443,-0.002232583045445396,0.002121114887921873,0.0007625257532134578,0.003944172931772178,0.017090454355981666,0.0,0.0043319664952361295,0.007023012359663087,-0.004285543126679746,-0.02986648353378852,0.0,0.008264395606391747
-0.01994015895455965,-0.0014694294646269204,-0.004105940794685335,0.0003051093472847289,0.005085444437946254,-0.0028220880132031464,-0.008380997631452084,0.0021428001503364514,-0.0258196721311475,0.0002741248063936809,-0.004313281504275089,-0.001549683520859923,0.007173553749652156,-0.006881661613774974,-0.039414951669445315,0.0006831410670150699
0.04425231779375016,-0.011037569426579448,-0.010120013973795557,-0.030830082361578068,-0.012750511818513487,-0.014151110726465813,-0.005762645573419553,-0.010691272011704722,0.027345393352966013,-0.0041139229552402045,-0.015328124471634553,-0.004656625129317505,-0.005935353837290658,-0.03683447583961403,0.016497547229168626,-0.003185469654580344
-0.007306415823993881,0.014508961675583538,0.0030290730465942607,0.035590573893511765,0.003895148480585564,0.009569364143099321,-0.0007726780651892188,0.021974066640760383,-0.028255528255528305,0.01624899997683825,0.011844300923695938,0.0011696026835771095,-0.0016718929126446785,0.026883914551266198,-0.030378775265136236,0.0025107930056192467
0.013248267596001121,-0.008067523781312877,0.007550103889383057,0.007097228247720434,0.00939350551694324,0.006635171468437786,0.00038667783691465193,-0.014099512045359046,0.011378002528444987,-0.004065063442396284,0.0013378110267485233,0.0003893720942877261,0.0031102652561742325,-0.002949832532462919,0.032188842583212134,-0.004098280438970352
-0.04019365238314088,-0.0018484235319052946,-0.009741431457981384,-0.01664153764975005,0.025290266303915752,-0.00871005443431001,-0.011596411841038178,-0.002145098602756533,0.0,0.0039174650071020145,-0.020708089777602825,-0.015180960956404269,0.010559427808310514,-0.014793162773786513,-0.0012473597192249409,-0.0032007634057747768
0.04339049556721036,-0.017407357368898754,0.0020838228816868302,-0.004615271338532066,-0.003638628921340812,0.004986894585912434,0.0136667165910785,0.0060909836816401795,0.0,0.04659403569627787,0.01644901846857058,0.013412598327412149,-0.00331910490700903,0.004196011253483788,0.0,0.00550457416706032
0.010638255008307179,-0.03769321923718003,0.003023544043799319,-0.02225653469423024,0.004260521642145578,-0.004253185386852869,-0.0015637856529780911,0.0,0.05791662499999997,-0.0471232608807765,0.0013601629828019172,-0.0011857975824171565,-0.010703911890286459,-0.0007516030712018724,0.004579475437135803,-0.008211706811156159
-0.008612366554863131,0.005092033894303491,-0.0003768230154206139,0.028770022680017392,0.004444467873541901,0.008305700852284806,0.0007830373973409441,0.006766387997324144,-0.04450567327710403,0.0,0.005432914112016627,0.005144449605276601,-0.007694419773700452,0.0018800938717943,-0.007873933189968336,0.014949490435642938
0.028474900154413736,0.00038974977726478,0.0033924153826140786,-0.019053308584457345,0.015687791356693973,-0.006354477239675551,0.0003913723534569846,-0.003537320065871039,0.0016487633965374324,0.007103819390634871,-0.020601152033079245,0.0007874460157617362,-0.007269202760409227,-0.0063811480262508866,0.02046779363125344,0.0020393888494117194
-0.045987826678326134,0.02454219592582336,0.0030052552439629745,0.033834431847189234,-0.011089087348045557,0.009474168170054578,-0.0015643572043973033,0.0070998260068215625,0.01646098833172794,-0.0029841066977551213,0.021034486691345437,-0.001180239648633715,0.009275054841833346,0.02115619428230844,-0.0004093327875562018,-0.01175934146113875
0.008362102855050341,-0.008364956962022146,-0.0018727478067472282,0.013939346698139215,0.00020032267137419431,0.006569618740244071,0.0,0.003172262822256343,-0.016194412299821388,-0.0010886346392459981,0.009456172965836656,0.003938541282248748,-0.0019346795865483454,0.013318115954767305,0.00532346437346429,-0.008924475472102286
-0.002926852869950995,0.02722392476506279,-0.0015009554608825988,0.0005977862704826277,0.009008954254128095,0.002797161090517116,0.0007833040156614151,0.005270646137583318,0.011522675371303456,0.008444592498474467,0.004014721181037998,0.002353877882656293,-0.0094499947571746,-0.006571636723485274,0.003258655937216203,-0.002770763821511432
-0.016634005322080127,-0.006718905506704822,0.0018790819898642527,-0.002090715055408736,0.0041666885749765325,0.0023245554988854237,0.00039136547177026003,0.002446602343801342,-0.02156228641171679,0.0,-0.0006664161734370571,0.001957017982193416,-0.002690840872629797,0.000735189691967637,-0.002842062640765852,0.0060198657271602896
0.007462671658030006,-0.01691096217259953,-0.0033759116061826537,-0.00808123248762806,0.009286730797595316,-0.002319164472358384,-0.011736970900375534,-0.005578746481692452,0.01663210048366325,0.003781723787370951,-0.009002976340362956,-0.007031250495041449,-0.0053958076801554535,-0.033419248761501645,-0.00488591225105516,0.017951698231186676
0.0,-0.019495472098060573,0.0030109108663468856,-0.02836463140623673,0.02251362246844112,-0.00046482673920750207,-0.0003959394893729249,0.007363217528947167,-0.010224948457057322,-0.00269085269863268,-0.0023552676650070146,-0.0019669863135753614,0.004932066678502593,-0.02089645565911637,0.00818322388775683,0.008817535541527787
0.0,-0.017933633159205844,-0.0007504969434089965,-0.0211179894046428,-0.012062097093459631,0.008139493365343392,0.01227716393577631,0.0055690374578571365,0.02107429664982243,0.000809444983466753,0.016863309092137246,0.012613315229857909,-0.0029444849823901087,0.03065575043205885,-0.0073051951016718675,-0.019049728009418416
-0.009876606250495754,0.013894401968831202,0.0030041270840239762,0.03000724754015208,0.01705441387431953,-0.005997677466213135,-0.006259757810708221,0.001730825917207581,0.022662930905015404,-0.001617691600030768,-0.007296776431787068,-0.007395857151843859,-0.005661183981237218,-0.009412726128540584,0.00858548685958662,0.0015992374960557651
0.0024938442498707697,0.0,-0.002620666281225677,0.01609425872658096,-0.009146389064404872,0.00023205919678281973,0.00984256112262206,0.0010365475038745645,0.01701626434507324,0.0007014463684060313,0.002672823757816064,0.004705949053866152,0.009043975470052241,0.006081469808523855,0.0,-0.002737172604176583
-0.02437819726753591,-0.007830870159128214,0.0003753316537972404,0.013402032536015898,0.01057690052848478,0.008816741566497631,0.006237793347273238,0.002416339066604841,-0.0011673540401807227,0.001080284415099251,0.0036655448609899843,-0.0003903816297998853,0.002460985530172881,0.008284784938054188,0.0,0.013037515673678514
0.0045896092642815104,0.014601378279862529,0.0007504969434089965,-0.004207836572410223,-0.012749732776090171,-0.003909760078467465,-0.0007748063904951741,-0.0030991781568110565,-0.016361511492014088,-0.000539559330014291,-0.0019921169310561206,0.0015618592336212195,0.003682389692120926,0.013873326241328985,0.009323064450749772,-0.0047414535368983214
-0.004060929278046911,-0.00972385423839542,0.004499527926627337,0.008451458992996583,0.015227332115972934,0.005310458476688993,-0.0023265386665406477,-0.0010362593342694458,-0.04079211881188114,-0.008906910615160022,0.004324823576452576,0.0003898460268275902,-0.010029152099023948,0.005917227526618192,-0.009236947791164534,-0.0013612287082743586
-0.03465856841904482,0.04477615012951052,-0.003732797977738113,-0.00029914358583729684,-0.013290157255779624,-0.0064307798707494935,-0.005441103811955182,0.0031120378001312445,0.001651569019470239,0.00953165886008955,-0.004306200021076504,-0.00428683272095033,0.015320130273457326,0.001470495125679405,0.0,-0.007042303560027417
0.017951482476927058,-0.02556394983299687,0.001498629175780494,-0.008383456229121037,0.0005772200465190871,0.0027739067456614146,0.00390777669374902,-0.0017235616357014016,-0.02390766694146751,-0.0032372727618459572,-0.0009979785628605646,-0.0007827040227654018,-0.005597578119161944,0.001468455607109196,-0.012971220105391174,-0.004575617213925555
-0.0020747748955674615,0.009645073235569223,0.0041152069454959425,0.006038786204293721,-0.006538495881178686,0.0011526088994987002,-0.000389312254413977,-0.0017265025223308173,-0.008445945945945915,0.0,0.0019980874309022093,0.0031335464961957174,0.0009790103701310961,0.008797694955887761,0.0012319917864476431,0.0004596554507481128
-0.002078932001970933,-0.015284595031354025,-0.002235438146449103,0.009904012627741154,0.004452171609227565,0.0029932680021039896,0.002336504592950716,0.0038048746748509813,0.011499148211243593,0.0,-0.0006647123563027934,-0.002733303143643095,0.0009778177499534066,-0.01308127810916655,-0.002050820428663809,0.006202687917879162
0.0,0.0,-0.0018670770111333735,-0.011292913586162672,0.0040470440077803645,-0.0045913612997104435,-0.0034965275214070782,0.002067484698693934,0.0442104842105263,0.0010827347253168633,-0.002660515812274781,-0.0019577841261057887,-0.0012211760566088086,-0.016936957825985973,0.0,0.003652990927111704
0.0031249205894229395,0.016686020123527313,-0.00448935149593265,-0.006612524420665389,-0.02130508049039165,-0.004381924964068792,-0.005068154782568588,0.0003439451573293302,0.0,-0.005406956612244339,-0.0066688106633227716,-0.005099969310214799,-0.0007336798751428074,-0.016104788394323544,0.0,-0.002274844811592098
-0.005192115465317397,0.005343534504067253,0.0018790819898642527,-0.0012103795153648926,0.0013727655696535608,-0.001389844961424945,-0.004702306562650404,-0.0017187869881500248,-0.0024193146136820914,0.0,0.0,0.0015772561052860821,0.009544841234780959,0.0,0.0,-0.0025079307805908444
0.009916564669193004,-0.00265758558762642,0.00412601175461633,0.0015146791722170216,-0.003133624509236513,0.0009278996484014287,0.0011812313020176694,-0.002410514446377444,-0.02991107518189161,0.0024464542554728176,0.0023497675444994768,0.00039368309273411366,-0.007757489856910087,0.0030454786039545998,0.008220345252774366,-0.008457166070629053
-0.022739132361164496,0.0,-0.003735548762296315,-0.0037335953765531655,-0.0013751730585845026,0.00463489352655214,-0.0043256559329234254,-0.004832573448214177,0.0,0.0,-0.006697981065549574,-0.005116025773282129,-0.0017103769673446538,-0.0037951145338079796,-0.0024460659418643004,-0.0016135912978378713
0.022739362464571304,-0.012942521109414431,-0.0014998682402881404,-0.016763312363726177,-0.014558367643647247,-0.010611280883708885,-0.0015798435095717267,0.00034685753976657963,0.035,-0.015139347053498462,-0.0020228749128365577,0.0007911036413146732,-0.005763615668694605,-0.016000021523708913,0.0,-0.017778836686688376
0.02637030139000053,0.002699568015473693,0.00037558798824467975,-0.004959552610667014,0.003194206308418109,0.003963637289286992,-0.007120181178476981,-0.0006934394903676048,0.0024154589371980163,0.017355448925272497,-0.004054123428172289,0.0,-0.0098689483295098,-0.005483943997636892,-0.014711810981275516,-0.003996233356869405
-0.01763229073214214,-0.021153824235189054,0.0033783308473953927,0.011838079531061366,0.004975110304481255,0.008360349289779667,0.001992031953645679,-0.007980561381586499,0.024899598393574342,-0.0010833147488927169,0.003731375555450512,0.0027667942374508506,-0.011712060236306032,-0.004707711562469089,0.0,-0.010148783988790348
0.02974353841960807,-0.017681717364215834,-0.0026187053656105746,-0.012623263392356915,0.011287128306776258,-0.011975993822442792,-0.004373733243531029,-0.002798153874702062,0.0,-0.007047747656719512,-0.0037175041513329422,-0.005518320417769553,-0.01487632789273582,-0.029562474610817374,-0.03276652705240453,-0.008822053080538475
-0.007470105280209052,0.01319996168139325,0.00150039235446366,-0.0012473245162980275,-0.004699337810279038,0.006293747573136679,-0.0003994181877804722,-0.0024553611952015377,0.015282131661442029,-0.0038220795337965564,0.0030528741675167645,0.004359853710607325,0.0007676256180434107,0.0036553980783376994,-0.01114927101200682,-0.009862862652894369
-0.003010460576037829,0.0015792302138106131,-0.0011236563548429712,-0.016858985749943968,0.001967312427262916,-0.0027796899228495577,-0.003196091318085182,-0.00773557971047742,0.0683133925125434,0.004110577734808906,-0.0006762631696703786,-0.00039461526012376537,0.0,-0.009712502491380998,0.0,-0.004859091651516139
0.006542520090382971,-0.0031533611649999967,0.0,0.009844139139926449,-0.00962109894253063,-0.0013938127369116534,-0.0016033129479700006,0.00496107985905313,-0.0317919436416185,0.001637679531404002,-0.0010152718030823245,0.001973935264913604,-0.00025570620109891966,-0.0004087429666754559,0.009106721990751096,-0.0017090519420656987
0.03950000835752192,-0.011466989490193737,-0.0029996212892209953,-0.04150923594666508,-0.014076063668546888,-0.024424255327341424,-0.012444736947191486,-0.0024682767005016213,0.02238809785030212,0.007629355581919561,-0.00914631639971482,0.0,0.002558424996640611,-0.03843023302454456,0.0,0.0017119778010513589
-0.018759048860599745,-0.007200019417341181,-0.007897748936088201,-0.004921259808350725,0.00020108691468901535,0.005960893744903796,0.001219395883302532,0.0014139133894431669,-0.0025547445255474557,-0.005137878019139427,-0.003076914567406708,-0.0003939933254822,-0.00102050280182016,0.0034015170844123185,0.006875805758487329,0.004394546053638548
0.007352926702615642,0.004431896971380776,-0.007960581094314792,-0.02637655959617177,-0.0050261213460173655,-0.01635463522029997,-0.006902103127098568,-0.0014119170610058275,0.00658616904500561,0.0,-0.008916330209933822,-0.005912548959867957,0.006640929239481657,-0.024152296782320545,0.014938156209987147,0.008993603984909813
-0.008759097201215921,0.014440472622867953,0.007642427149244609,0.013207001772024956,0.0022226417971998574,0.007711012175015202,0.007359046143970759,0.0035347477398486077,0.02290072700836052,-0.0032616692934269434,0.006228321033357461,0.0003965733011576761,0.0015224389488187092,0.008684088931167809,-0.0050462991990622074,-0.006745330249067558
0.013254720763414595,-0.0007908241126981765,0.003412882337654268,-0.0006685835439610273,-0.02137101832388193,-0.0007173674122588358,0.004464177912893197,-0.0021133641412835608,0.06574275286932309,0.00518119976347801,0.002063362024434277,0.00039629554083539086,-0.013934890055478872,-0.0008610299434860096,-0.002113229078613681,0.003880693762056744
0.02228682439187639,-0.016224804989461758,-0.007936512851029759,-0.017034541031037194,0.019777524085332447,-0.007657404201031606,-0.01090908399969492,-0.014472256925228572,-0.06302100700233401,-0.0024417458976658877,-0.010638389085905049,-0.004358126604467579,0.0023124923196953034,-0.018095678147684476,-0.010165183813418813,-0.003382493181789159
-0.0009478591358189816,0.011665332788780871,0.0011429191599549905,0.0044430896349078215,-0.008484831677558194,0.003617061040484833,0.0053104664896581185,-0.0014327593726780614,-0.011031992882562321,-0.01142233287937544,0.005202958721489175,0.007162754515673662,0.003994066498573504,0.009214796090750987,-0.017116045480699685,0.0036363927618537593
-0.026565426399096,0.007952263335100317,0.010654496096896206,0.07927850513235911,-0.002648729986972359,0.014656525218741018,0.009345845251316705,-0.003228016745830919,-0.061173117626012324,0.002475891272371692,0.0041408224489166865,-0.0015804120872242632,0.014623018732208653,0.04953770601569545,0.0,-0.009903387292533814
0.012183277137558984,-0.017751428470206578,0.002635466522569488,-0.006935698152167595,-0.007150190740202763,0.00284146743471356,0.006441240666269572,0.00035976539513083285,0.04177845917976236,-0.006311672670108525,0.0017181574348488098,0.0011872053676719749,-0.003792817832195696,-0.0024896662526080983,0.0,0.004635286963096625
-0.0284064465203232,0.0040160525518754455,0.001126648600347374,0.022539681690356653,-0.0051440392194131495,0.004958728599440283,-0.002400016455386237,-0.0075539198561517095,-0.002943340691685,0.0,-0.001029063030295067,-0.0039525116740411325,-0.001776584012596393,-0.0033278849897276264,0.0,-0.0012141577916197342
-0.001486557874296716,0.00599998258245149,-0.0011253806917661381,-0.0015522143133056144,0.0035160895615745447,-0.0007049654800939528,-0.006816392446597071,-0.0007249299014584586,0.009594132841328377,0.012151481205762416,-0.002403901858015666,-0.0039682764789771285,-0.011441913251501859,-0.009599419218964518,-0.02568567808818798,0.0048626357770370846
-0.02630270079762999,0.0023856389225977983,0.0033796381626775914,-0.006529887229977701,0.008862308399643795,0.002116222496740006,-0.0008074614323046327,0.004715261071139279,0.019005774159145717,-0.004365635380529096,-0.003786607437874669,-0.002788840308719406,0.016718193454484626,-0.011377846321328116,0.024575559632509285,0.002661452603565045
0.01783883585319668,-0.008329964137253362,-0.0093563098437115,-0.040375564285447724,0.0034729083034474558,-0.011966288107105951,-0.003636306258335301,-0.003610036762749601,0.011477833984140342,-0.006851141260279546,-0.00898404107766599,0.00039950259638219237,-0.004047401871410147,-0.027280501307537768,-0.016136109899694658,0.006756799143637773
0.0030045312032482533,-0.021200059413193216,0.0045335255109074865,0.02217860839210894,0.004682455774917404,0.010211320762305371,0.008110342075990094,-0.00036235192440816944,0.010283652117600921,-0.00993373689883889,0.007322095661311494,-0.002396179813777395,-0.010414231757680938,0.011831704046223976,-0.030141845307705892,0.008149606920822948
-0.0009984936388758505,-0.028606416771664225,0.0,0.0012764851509441974,-0.024113539468034646,0.0002350595028285003,-0.0020113042462333464,0.004711842837395887,-0.03685500175500175,0.0,0.003461435265737807,0.0012009473481792905,0.004363576855983703,0.0,0.01873866630432655,0.0011887545176981929
0.00749623735703543,0.03407659605504725,-0.0003761144595713178,-0.0009560426501303948,0.01993357596989397,-0.0049352553660471634,-0.0016122779538018546,0.007936503595014443,0.0021865523984493022,0.0,-0.004139358752784846,0.0019991915186314945,0.003833338845834157,-0.006063001889851594,-0.002243203129510929,-0.008311696552745362
0.029265820081907087,-0.019121222113329502,-0.004890903875035908,-0.012759333091419871,0.003257366830106495,-0.01322627190329864,-0.012918763824588744,-0.0028632867675208247,0.027272727272727268,0.00585260064282549,-0.005195749664673928,-0.0007980487251508854,-0.0056007931022488576,-0.03137267041126825,-0.02787765287769784,-0.0009577364800078596
0.009638616820773192,-0.007051079154706707,0.0007560943531727654,-0.03844906015692722,-0.009943233853538291,0.0028723377020377343,0.0049079252845333175,0.0,0.006017699115044308,-0.0005541934378279422,-0.006615549241472815,-0.007987266045924316,-0.003840100050315115,-0.004498739423289778,-0.016651294326952018,0.00719075369974247
-0.017661137193781516,0.010025118161629208,0.0037779250300097344,0.044313352553232266,0.0022546138986445515,0.007159663993326294,0.0012210096037221251,0.008973496501009941,-0.02779736101337087,0.0005545007384984889,0.005608180098612572,0.003623229664443871,0.007453007460886694,0.023045746836189263,0.0,-0.005235597964719092
0.004859093555221717,0.0,-0.0015053976207248894,-0.014234914647795397,0.006952980852408703,-0.002598985713545348,-0.010162685164425372,-0.0014230751138828992,-0.0003618530713664904,0.010720006679252835,-0.008016763547001572,0.0,-0.0020782993607870023,-0.017225880116493168,0.004233301975540915,-0.00023922975501770684
0.05029009164046267,-0.008684963238224389,-0.008948230414202236,-0.06531007741942363,-0.011372926918453008,-0.02494641783535569,-0.002321712650493744,0.00448418962389069,0.02534391653352952,0.0038462661072955593,-0.005408760810910445,-0.0008022508734904258,-0.00231313584659519,-0.031518016950675916,0.012646416861826559,0.0011964349979405142
0.02716399550608462,-0.014184357199854104,0.0049448319341758255,-0.03335680991674432,0.024445340430791086,-0.009259249934089105,-0.0037452929765203523,-0.012164583018573328,0.01765536723163842,-0.017515268581428208,-0.008164677751889797,0.00401443428320531,-0.0020607096764148096,-0.0252218284510661,-0.07169291990319511,0.010038242148388504
