ARKG,BBC,BBH,BBP,BIB,BIS,CURE,FBT,FHLC,FXH,IBB,IHF,IHI,IXJ,IYH,PBE,PJP,PPH,PSCH,PTH,RXL,RYH,VHT,XBI,XHE,XHS,XLV,XPH
-0.2082042206438568,-0.3357264723966411,-0.19709918337383445,-0.211354156234298,-0.3892851976300238,0.5367468356038549,-0.22874251703463985,-0.2408422820963267,-0.09046800061994956,-0.11381308331161152,-0.21060711764784126,-0.06874221475625872,-0.05285427314368396,-0.05236591353302508,-0.07501661355778537,-0.2325765124549434,-0.1213723677801561,-0.07491091556312886,-0.11131216400356238,-0.20558885491582554,-0.16754452847150916,-0.08118340484654858,-0.08982334860792136,-0.27835547072940303,-0.05831238522499944,-0.07579906442104524,-0.07328337985490402,-0.10519594551177368
-0.015060132742428787,-0.10104167017695204,-0.011608519812576231,-0.04343476739914424,-0.10032068254695374,0.07162280417087233,-0.019798256008907632,-0.028787889436320668,-0.00734580248685966,-0.010266940451745327,-0.04853042692294176,0.0011237432966252918,0.011130618242919835,-0.014693517435933588,-0.002626443991880653,-0.0433428716873607,-0.035044766655562366,-0.04682052101553653,-0.03350556106827632,-0.06920966352694519,-0.004038973402458892,-0.007313692364666723,-0.005227832612853873,-0.05242336572203505,0.020142557230640748,-0.0047520249970416095,-0.003610620733702542,-0.0532680220255452
0.07308858674139625,0.10370791181598103,0.031949844594114436,0.07460347402596118,0.04073324950950237,-0.07868010460347792,0.07485151959354881,0.05076198126096253,0.028957451609369408,0.051301433421350316,0.026447209164171613,0.05327694899327175,0.05331957023136701,0.025777628637738297,0.028088676821568872,0.038524173200891,0.014864895437213728,0.0015677252862039636,0.07306012773509281,0.0625766625766871,0.054377901904528,0.032260324396373885,0.028528605352232332,0.07849678344050005,0.06323441672027556,0.05767769156527356,0.023403110453864284,-0.011302394036529731
-0.004844687899374067,0.037795289212958126,0.024980691225062145,0.04866187086366874,0.04818974931042686,-0.07920113147943213,0.0799558507572769,0.042942006462814215,0.03408161950502464,0.034804412098872965,0.027974273384909373,0.03564814168250078,0.050038613717118034,0.031671831959126935,0.0322544670969492,0.027168207599186485,0.03460637780447638,0.012869575703383054,0.04770539822347478,0.022170878110182018,0.05854836971896207,0.028259204105846238,0.033861276443129015,0.04519221728982264,0.03059494137681407,0.04398959476329431,0.033344137060946286,0.05143505375710313
0.026918683421342758,0.059180616360734226,0.03952201571530803,0.0815930767942224,0.08098021381471246,-0.10122171791112708,0.062436106830792225,0.04566357862461681,0.02549310268107221,0.01317612690707352,0.044112567238510085,-0.007365072355733667,0.019990422187567556,0.015198845218392263,0.023013208484312327,0.03509662841499478,0.041519022093752536,0.021961143025326132,0.009798283936079216,0.02169008231767205,0.04727279141811688,0.018765848708449,0.02376814975468909,0.07639525034896613,0.016655298677678898,-0.007959807890289498,0.02235266484751328,0.029564628038962405
-0.060234139560636064,-0.14040116951046033,-0.07359465981104191,-0.035788307395717985,-0.16148531951640754,0.15423031926082456,0.016377585134610417,-0.06335737906288356,0.0005919554194361692,0.008555783856190689,-0.0801729976444622,0.01619593365113093,0.033707276063497014,0.0012887727435633165,0.0018916138633135464,-0.0911547265037854,-0.02101348876959416,-0.0042467759632512396,0.009417780331924223,-0.011499336322438452,0.00931188497061428,-0.0006623856935820567,0.0031519993219532748,-0.06838929992926987,0.05834816606733755,-0.0008723223692574443,0.005045516145457723,-0.03974261863372179
0.11157261430362972,0.105555524040991,0.12712523810715942,0.14817012940859325,0.2587538362512873,-0.22350397482057904,0.14723527423363006,0.12097495257211635,0.057922777419156926,0.044112691620507086,0.1254426055986253,0.009724098385777459,0.0628332220579897,0.05193670638620456,0.05590740423203818,0.1138145397696683,0.07214990064161339,0.055441947791485785,0.05442458591965548,0.0953019665480545,0.10340324952812592,0.05946337207056417,0.057703357740012076,0.1487072272939249,0.06352050589642702,0.029338742773495387,0.052893048808006236,0.1015209000794451
-0.038708083015996944,0.006030212226892881,-0.014390948796336869,-0.024059455540021767,-0.061566742924253334,0.05013934890759174,-0.10024791327419903,-0.04428487843038351,-0.03029436555559072,-0.014949658515605103,-0.02953985393125228,-0.043495086784033035,-0.003821964020654301,-0.04037608900506128,-0.03325213890609065,-0.0252426931719938,-0.050339289744396484,-0.04380724762789226,-0.015819737899985618,-0.02369281094143821,-0.06875534833851431,-0.023670952517982086,-0.03184064843490494,-0.03189953133145039,0.0323225273303254,-0.06737939119740924,-0.0324467421018372,-0.0234936823163262
0.10608183311843676,0.1313685317859248,0.013369735192413912,0.10390478375890652,0.056233608190200415,-0.06808135822695854,-0.023875039059801723,0.04059694218326032,-0.0034712219282142546,0.0037941109170918893,0.030509967671384006,0.008866719672727496,0.014230966740091788,-0.002673188249445539,-0.004506487316441115,0.04457182550489115,-0.0418158117589821,-0.023951103592106702,0.007900676355038445,0.1018828263992223,0.0018268688403966997,-0.0019240643839208496,-0.002177155721711993,0.10317874517066253,0.0027059212046798746,0.002547681215154216,-0.008933490432701502,-0.01559378729052089
-0.16068296703610413,-0.1989845207163808,-0.10754275242866984,-0.1324940240422109,-0.21708626118626212,0.2488931015176617,-0.1887737639637722,-0.1284725416555264,-0.06726772445396496,-0.08282657626381515,-0.11298956380499008,-0.05412888421798725,-0.07130161076044618,-0.0682946391336522,-0.06228333334649919,-0.10857896851748193,-0.0833506309758403,-0.09832926021876956,-0.0950127910119824,-0.15074992028668774,-0.13499410527675182,-0.07496718524604384,-0.06829827344868261,-0.1525597254247365,-0.07665623379188125,-0.08476019964712454,-0.062261520264820285,-0.0992987404683506
0.06850138910576227,0.09331427570344986,0.058354316454488575,0.17588103493552304,0.12598845877671222,-0.16029377623314187,0.0494779562956081,0.08826234549453743,0.0268582772643302,0.028847822453900333,0.06774991398099878,0.07932449644960024,-0.02513353258030185,0.003089841614597342,0.023288762548072703,0.09017920677279917,-0.006913850027796709,0.004337033204142208,0.07347663721255847,0.09054323720098367,0.04708353393689399,0.01265998716829608,0.02675315966602491,0.11611741167843533,0.025683936493203385,0.030369179091375893,0.020635454044401483,-0.012830206403176891
-0.052239602851574383,-0.07188952643432299,-0.01148683543855113,-0.0029384898959822683,-0.0657771754265644,0.05518706661080956,0.018416300271559924,-0.03901874801734155,0.0012164607333285734,-0.002089846816086618,-0.03170734417712415,-0.009957275600915177,0.012624541831465774,0.007116191883706263,0.0031321628345114608,-0.0061365864203447975,0.00017848342800772234,0.0129243762746595,0.016277301413325382,0.008200102669128859,0.008892573373421897,0.005907475160556832,0.0009475363387210693,-0.05552893930563192,0.01241862977551643,0.010595121768534109,0.002763879745264077,-0.003822738976383754
0.07461450196848117,0.07767512505098056,0.0626830290961878,0.03919822377341732,0.09371089952392896,-0.10202926599345834,0.058227873998631816,0.05677821490244987,0.02942862434328813,0.03909253122325529,0.04817842551456025,0.03517455461013905,0.07075437885541028,0.0318019463835197,0.027278045029478268,0.009377434503975816,0.002948270170911719,-0.0008662879541316398,0.00724017386440739,0.02114682797885327,0.036421168361822034,0.032915028684185235,0.03077043030027451,0.0967879333804155,0.043038226819420836,0.05346331671885927,0.02741184480095897,-0.0048563712414916365
0.0907091236359864,0.10786290209573914,0.0641396197060043,0.07600686243699346,0.13516601900728434,-0.12730739439214525,0.20027339890644588,0.08600585083292532,0.0657387529202573,0.053745397149052784,0.06890336621948223,0.04784692403902776,0.05134702944138124,0.05448541520280336,0.06391478823379901,0.07067486351502694,0.08680123914550343,0.06288226206295296,0.06661230275311769,0.06869766888296151,0.14569955774063115,0.06109331605772037,0.0641617736835604,0.08181803458785075,0.05652014748738295,0.06048531957757153,0.06338632341007235,0.07807260891855371
0.04233874581164049,0.055050071841337235,-0.01838713460946835,-0.005007868866951411,-0.026034329486061072,0.014223179591426396,-0.01850785807149349,0.009587727432759518,-0.007780069471148369,-0.005100478001259822,-0.01332286023972669,-0.012446847760752156,0.013045981302586622,0.004004831611127556,-0.008090709861628059,-0.030712914761617582,-0.034346791814168484,-0.008451599724372741,0.01950037752431103,0.00018636110252882933,-0.017366711121592854,-0.002245621409832622,-0.004837931395889275,-0.01239152233391126,0.02720457757392725,-0.007513813414401173,-0.008401006590157611,-0.00023900982765162526
-0.009187702198726505,-0.02414835363766157,0.024695475277678892,0.00762913202743476,0.026730233184012908,-0.030564561321600982,0.042355524331571415,0.02003799563044644,0.02086677535831295,0.01858385192514746,0.015951993610408062,0.025381810559953314,0.0426112354335195,0.019846227499869,0.02153188089270823,0.0204769525717499,0.032801458790175056,0.0010881388511239012,0.02237784611987148,0.02459016393442624,0.0354901783535014,0.026635315858258696,0.02004753027790571,0.030574163378355695,0.037148989413974,0.008469631498425528,0.019011880646949832,0.0300705110520268
-0.016105338096675345,-0.07370741678670077,-0.03819979522842015,-0.07145484646867806,-0.08032288759481104,0.07492578838176836,0.019203988410806287,-0.0261614923689976,0.007156674162328398,0.01273980771501081,-0.03994742744085291,0.01884468009385817,0.019399002762115286,0.023943439789029356,0.002143787959201679,-0.029930410050710024,-0.033140865733763784,0.0477853620296571,0.0022010200314796753,-0.009636345454545392,-0.0005505171940121483,0.01712890746817599,0.004924013188483302,-0.05221163600560834,-0.00959723243162522,0.024918857488600538,0.007681963419256589,-0.031351653268258485
0.1102677871911383,0.14588302961301436,0.07074053923563209,0.1231313821156476,0.17182361202545535,-0.16287089715414355,0.1389951145205192,0.09024859637186614,0.046460817879429,0.03836002544432395,0.08514428551937196,0.060986833088428186,0.036131962122543916,0.018725533008798968,0.046055081122942834,0.09232237094401732,0.07042970272826937,0.029816798013992517,0.07247438802630803,0.13787403822518735,0.10177658870686122,0.04297008444563038,0.04651319969902544,0.13986099684401498,0.061775395980407134,0.07260627110030009,0.04153530650320714,0.03164703469039228
-0.004154831191972269,0.008326381038826453,0.033511084961987306,0.00960444879098358,0.05580522262901787,-0.06018141510828472,0.017981316972388126,0.01832686760499063,0.006814312771167582,0.0007478761479528513,0.029626991855987824,-0.02000824081887709,-0.012585176798555031,0.01036347462990508,0.008609084519627481,0.024768047735020463,0.005833255437664492,-0.018117090628587226,-0.018202446489957683,0.0009680703452726646,0.010999889126006001,0.002214857824793096,0.009359625569665549,0.014386870920134059,-0.012921639593639771,-0.04868113151379142,0.012206555328627472,0.005325581840285463
0.1283085681320506,0.1412055904459976,0.041512713820457514,0.02094878917773551,0.0862007966264491,-0.0947369225821708,0.04592548299333132,0.06957721698726982,0.019786212526895528,0.010611253288820552,0.044689635775001936,0.015255407154551284,0.009059900041394718,0.011781931397186257,0.02146621195057,0.04702601511230986,0.011116403984788036,-0.035733298104179814,0.02108917480816877,0.05931656899876581,0.03882298628722873,0.006944126844720329,0.01895455722816905,0.0724063339608859,0.01271467528318497,-0.016979632838597963,0.017524133538197654,-0.00602263128449112
0.04333999926348157,0.054630953412048884,-0.008134252104766943,0.016239199117325995,0.00016325930231032748,-0.0029068275959063922,0.024319019969512426,-0.0022542388072959363,0.008935652919352234,-0.002957778632455909,0.0007199527396376353,0.0,0.006508060514723611,0.015165243093981503,0.006029254055953343,0.02399508432612123,0.026386003759221437,0.038288630686971,0.05344983983144498,0.02997566905088773,0.017495759463546916,-0.0013109368839478222,0.008076411394384505,0.03268501341943783,0.02380564846227757,0.012456402225127335,0.00541271298253883,-0.00838954061933871
-0.010670714172599908,-0.04576326335717034,-0.05673602003234759,-0.04988819218807032,-0.11640817959183672,0.1219630211741638,-0.029896821436547507,-0.02307754377471164,-0.005066000514071528,0.004301409205025543,-0.05784687069508156,0.011337653488106829,0.034049488984550874,-0.014227259053557128,-0.004019422340968961,-0.06629283043597743,-0.04242324504573493,-0.04362882006243039,-0.01421955243454704,0.023784915828485232,-0.018130599837959543,0.004572323017884143,-0.004099963574389269,-0.03341544990025218,0.02183509557945444,-0.029259303719668433,-0.003932730198553054,-0.04517493831772067
-0.01067021492375141,0.01560253220316076,-0.005690831669912556,0.006712212545404092,0.008314874506926733,-0.01385878448053867,0.08429628461025576,0.03559921532997448,0.03113013835940877,0.02850391417078602,1.9678209270487703,0.05002014299528389,0.03014145225286105,0.02354326135243161,0.03040596813081061,-0.009867006784210505,0.015209664780796953,0.04382005167667466,0.06982849798261294,0.03246753106201164,0.06278278293049895,0.0254863331210088,0.028781321103291374,-0.005380153721623076,0.01730040784009643,0.026035382832891408,0.029096343478146276,0.06015755323746026
-0.04645109114115729,0.006371710462983425,-0.009538969512195142,0.020505816354210882,0.027487630566245192,-0.03162065253032395,-0.026123183658126457,-0.00646033673138475,-0.01039332899792009,0.002297587626329528,-0.6564782300158349,0.00019116014840292792,-0.02368892679228092,-0.008372404809254034,-0.009381450427421091,0.02166378828178401,0.011985517176079338,0.032555743056668286,0.006332932280582248,0.007267602770051447,-0.010873136095034406,-0.0036059016303532547,-0.008682136355630645,0.020194748269225852,-0.01332920185745815,0.01466474841742209,-0.009464665499786414,0.011627955869736157
