ARKG,BBC,BBH,BBP,BIB,BIS,CURE,FBT,FHLC,FXH,IBB,IHF,IHI,IXJ,IYH,LABD,LABU,PBE,PJP,PPH,PSCH,PTH,RXL,RYH,UBIO,VHT,XBI,XHE,XHS,XLV,XPH,ZBIO
-0.060234139560636064,-0.14040116951046033,-0.07359465981104191,-0.035788307395717985,-0.16148531951640754,0.15423031926082456,0.016377585134610417,-0.06335737906288356,0.0005919554194361692,0.008555783856190689,-0.0801729976444622,0.01619593365113093,0.033707276063497014,0.0012887727435633165,0.0018916138633135464,0.12788906009244996,-0.2293828181737706,-0.0911547265037854,-0.02101348876959416,-0.0042467759632512396,0.009417780331924223,-0.011499336322438452,0.00931188497061428,-0.0006623856935820567,-0.24492705589177646,0.0031519993219532748,-0.06838929992926987,0.05834816606733755,-0.0008723223692574443,0.005045516145457723,-0.03974261863372179,0.20987661164833776
0.11157261430362972,0.105555524040991,0.12712523810715942,0.14817012940859325,0.2587538362512873,-0.22350397482057904,0.14723527423363006,0.12097495257211635,0.057922777419156926,0.044112691620507086,0.1254426055986253,0.009724098385777459,0.0628332220579897,0.05193670638620456,0.05590740423203818,-0.3663934426229508,0.4875975774199715,0.1138145397696683,0.07214990064161339,0.055441947791485785,0.05442458591965548,0.0953019665480545,0.10340324952812592,0.05946337207056417,0.4031118058987179,0.057703357740012076,0.1487072272939249,0.06352050589642702,0.029338742773495387,0.052893048808006236,0.1015209000794451,-0.3132343999125479
-0.038708083015996944,0.006030212226892881,-0.014390948796336869,-0.024059455540021767,-0.061566742924253334,0.05013934890759174,-0.10024791327419903,-0.04428487843038351,-0.03029436555559072,-0.014949658515605103,-0.02953985393125228,-0.043495086784033035,-0.003821964020654301,-0.04037608900506128,-0.03325213890609065,0.05304010349288486,-0.11219637171378878,-0.0252426931719938,-0.050339289744396484,-0.04380724762789226,-0.015819737899985618,-0.02369281094143821,-0.06875534833851431,-0.023670952517982086,-0.09341397849462367,-0.03184064843490494,-0.03189953133145039,0.0323225273303254,-0.06737939119740924,-0.0324467421018372,-0.0234936823163262,0.07294008518842286
0.10608183311843676,0.1313685317859248,0.013369735192413912,0.10390478375890652,0.056233608190200415,-0.06808135822695854,-0.023875039059801723,0.04059694218326032,-0.0034712219282142546,0.0037941109170918893,0.030509967671384006,0.008866719672727496,0.014230966740091788,-0.002673188249445539,-0.004506487316441115,-0.2927927927927928,0.30855918840924645,0.04457182550489115,-0.0418158117589821,-0.023951103592106702,0.007900676355038445,0.1018828263992223,0.0018268688403966997,-0.0019240643839208496,0.07598224610822825,-0.002177155721711993,0.10317874517066253,0.0027059212046798746,0.002547681215154216,-0.008933490432701502,-0.01559378729052089,-0.11330257667134175
-0.16068296703610413,-0.1989845207163808,-0.10754275242866984,-0.1324940240422109,-0.21708626118626212,0.2488931015176617,-0.1887737639637722,-0.1284725416555264,-0.06726772445396496,-0.08282657626381515,-0.11298956380499008,-0.05412888421798725,-0.07130161076044618,-0.0682946391336522,-0.06228333334649919,0.5842501447596989,-0.4063973217072256,-0.10857896851748193,-0.0833506309758403,-0.09832926021876956,-0.0950127910119824,-0.15074992028668774,-0.13499410527675182,-0.07496718524604384,-0.3131243433301983,-0.06829827344868261,-0.1525597254247365,-0.07665623379188125,-0.08476019964712454,-0.062261520264820285,-0.0992987404683506,0.3975392371333758
0.06850138910576227,0.09331427570344986,0.058354316454488575,0.17588103493552304,0.12598845877671222,-0.16029377623314187,0.0494779562956081,0.08826234549453743,0.0268582772643302,0.028847822453900333,0.06774991398099878,0.07932449644960024,-0.02513353258030185,0.003089841614597342,0.023288762548072703,-0.3896198830409357,0.3112262282369197,0.09017920677279917,-0.006913850027796709,0.004337033204142208,0.07347663721255847,0.09054323720098367,0.04708353393689399,0.01265998716829608,0.17301894819363353,0.02675315966602491,0.11611741167843533,0.025683936493203385,0.030369179091375893,0.020635454044401483,-0.012830206403176891,-0.2505927080127404
-0.052239602851574383,-0.07188952643432299,-0.01148683543855113,-0.0029384898959822683,-0.0657771754265644,0.05518706661080956,0.018416300271559924,-0.03901874801734155,0.0012164607333285734,-0.002089846816086618,-0.03170734417712415,-0.009957275600915177,0.012624541831465774,0.007116191883706263,0.0031321628345114608,0.1347305389221557,-0.17518449657582288,-0.0061365864203447975,0.00017848342800772234,0.0129243762746595,0.016277301413325382,0.008200102669128859,0.008892573373421897,0.005907475160556832,-0.09747747317133272,0.0009475363387210693,-0.05552893930563192,0.01241862977551643,0.010595121768534109,0.002763879745264077,-0.003822738976383754,0.0840487985746441
0.07461450196848117,0.07767512505098056,0.0626830290961878,0.03919822377341732,0.09371089952392896,-0.10202926599345834,0.058227873998631816,0.05677821490244987,0.02942862434328813,0.03909253122325529,0.04817842551456025,0.03517455461013905,0.07075437885541028,0.0318019463835197,0.027278045029478268,-0.2807387862796833,0.284893050857094,0.009377434503975816,0.002948270170911719,-0.0008662879541316398,0.00724017386440739,0.02114682797885327,0.036421168361822034,0.032915028684185235,0.13405968100143614,0.03077043030027451,0.0967879333804155,0.043038226819420836,0.05346331671885927,0.02741184480095897,-0.0048563712414916365,-0.15631512754706528
0.0907091236359864,0.10786290209573914,0.0641396197060043,0.07600686243699346,0.13516601900728434,-0.12730739439214525,0.20027339890644588,0.08600585083292532,0.0657387529202573,0.053745397149052784,0.06890336621948223,0.04784692403902776,0.05134702944138124,0.05448541520280336,0.06391478823379901,-0.2325752017608217,0.2537907017486189,0.07067486351502694,0.08680123914550343,0.06288226206295296,0.06661230275311769,0.06869766888296151,0.14569955774063115,0.06109331605772037,0.20927317421582406,0.0641617736835604,0.08181803458785075,0.05652014748738295,0.06048531957757153,0.06338632341007235,0.07807260891855371,-0.18922920365118848
0.04233874581164049,0.055050071841337235,-0.01838713460946835,-0.005007868866951411,-0.026034329486061072,0.014223179591426396,-0.01850785807149349,0.009587727432759518,-0.007780069471148369,-0.005100478001259822,-0.01332286023972669,-0.012446847760752156,0.013045981302586622,0.004004831611127556,-0.008090709861628059,0.0009560229445506693,-0.05392540459286328,-0.030712914761617582,-0.034346791814168484,-0.008451599724372741,0.01950037752431103,0.00018636110252882933,-0.017366711121592854,-0.002245621409832622,-0.04421419536393103,-0.004837931395889275,-0.01239152233391126,0.02720457757392725,-0.007513813414401173,-0.008401006590157611,-0.00023900982765162526,0.02071903025392504
-0.009187702198726505,-0.02414835363766157,0.024695475277678892,0.00762913202743476,0.026730233184012908,-0.030564561321600982,0.042355524331571415,0.02003799563044644,0.02086677535831295,0.01858385192514746,0.015951993610408062,0.025381810559953314,0.0426112354335195,0.019846227499869,0.02153188089270823,-0.09933142311365807,0.08466049995613784,0.0204769525717499,0.032801458790175056,0.0010881388511239012,0.02237784611987148,0.02459016393442624,0.0354901783535014,0.026635315858258696,0.037585796891940665,0.02004753027790571,0.030574163378355695,0.037148989413974,0.008469631498425528,0.019011880646949832,0.0300705110520268,-0.048955219919496695
-0.016105338096675345,-0.07370741678670077,-0.03819979522842015,-0.07145484646867806,-0.08032288759481104,0.07492578838176836,0.019203988410806287,-0.0261614923689976,0.007156674162328398,0.01273980771501081,-0.03994742744085291,0.01884468009385817,0.019399002762115286,0.023943439789029356,0.002143787959201679,0.14316012725344646,-0.1603555208373763,-0.029930410050710024,-0.033140865733763784,0.0477853620296571,0.0022010200314796753,-0.009636345454545392,-0.0005505171940121483,0.01712890746817599,-0.1180772942555658,0.004924013188483302,-0.05221163600560834,-0.00959723243162522,0.024918857488600538,0.007681963419256589,-0.031351653268258485,0.12241052039563115
0.1102677871911383,0.14588302961301436,0.07074053923563209,0.1231313821156476,0.17182361202545535,-0.16287089715414355,0.1389951145205192,0.09024859637186614,0.046460817879429,0.03836002544432395,0.08514428551937196,0.060986833088428186,0.036131962122543916,0.018725533008798968,0.046055081122942834,-0.3599257884972171,0.4507593368081953,0.09232237094401732,0.07042970272826937,0.029816798013992517,0.07247438802630803,0.13787403822518735,0.10177658870686122,0.04297008444563038,0.2578988941548184,0.04651319969902544,0.13986099684401498,0.061775395980407134,0.07260627110030009,0.04153530650320714,0.03164703469039228,-0.2494407215521416
-0.004154831191972269,0.008326381038826453,0.033511084961987306,0.00960444879098358,0.05580522262901787,-0.06018141510828472,0.017981316972388126,0.01832686760499063,0.006814312771167582,0.0007478761479528513,0.029626991855987824,-0.02000824081887709,-0.012585176798555031,0.01036347462990508,0.008609084519627481,-0.05507246376811594,0.026328333170502847,0.024768047735020463,0.005833255437664492,-0.018117090628587226,-0.018202446489957683,0.0009680703452726646,0.010999889126006001,0.002214857824793096,0.07880693877551029,0.009359625569665549,0.014386870920134059,-0.012921639593639771,-0.04868113151379142,0.012206555328627472,0.005325581840285463,-0.08792841377680351
0.1283085681320506,0.1412055904459976,0.041512713820457514,0.02094878917773551,0.0862007966264491,-0.0947369225821708,0.04592548299333132,0.06957721698726982,0.019786212526895528,0.010611253288820552,0.044689635775001936,0.015255407154551284,0.009059900041394718,0.011781931397186257,0.02146621195057,-0.2177914110429448,0.20785035729465665,0.04702601511230986,0.011116403984788036,-0.035733298104179814,0.02108917480816877,0.05931656899876581,0.03882298628722873,0.006944126844720329,0.12601856443484954,0.01895455722816905,0.0724063339608859,0.01271467528318497,-0.016979632838597963,0.017524133538197654,-0.00602263128449112,-0.14297386232392895
0.04333999926348157,0.054630953412048884,-0.008134252104766943,0.016239199117325995,0.00016325930231032748,-0.0029068275959063922,0.024319019969512426,-0.0022542388072959363,0.008935652919352234,-0.002957778632455909,0.0007199527396376353,0.0,0.006508060514723611,0.015165243093981503,0.006029254055953343,-0.09803921568627452,0.09352614543027588,0.02399508432612123,0.026386003759221437,0.038288630686971,0.05344983983144498,0.02997566905088773,0.017495759463546916,-0.0013109368839478222,-0.0005169552989650012,0.008076411394384505,0.03268501341943783,0.02380564846227757,0.012456402225127335,0.00541271298253883,-0.00838954061933871,-0.008579667402775859
-0.010670714172599908,-0.04576326335717034,-0.05673602003234759,-0.04988819218807032,-0.11640817959183672,0.1219630211741638,-0.029896821436547507,-0.02307754377471164,-0.005066000514071528,0.004301409205025543,-0.05784687069508156,0.011337653488106829,0.034049488984550874,-0.014227259053557128,-0.004019422340968961,0.09565217391304348,-0.1033111600243348,-0.06629283043597743,-0.04242324504573493,-0.04362882006243039,-0.01421955243454704,0.023784915828485232,-0.018130599837959543,0.004572323017884143,-0.16989915541242076,-0.004099963574389269,-0.03341544990025218,0.02183509557945444,-0.029259303719668433,-0.003932730198553054,-0.04517493831772067,0.1855769846339277
-0.01067021492375141,0.01560253220316076,-0.005690831669912556,0.006712212545404092,0.008314874506926733,-0.01385878448053867,0.08429628461025576,0.03559921532997448,0.03113013835940877,0.02850391417078602,1.9678209270487703,0.05002014299528389,0.03014145225286105,0.02354326135243161,0.03040596813081061,-0.005952380952380952,-0.025574029502891938,-0.009867006784210505,0.015209664780796953,0.04382005167667466,0.06982849798261294,0.03246753106201164,0.06278278293049895,0.0254863331210088,0.008099782436123661,0.028781321103291374,-0.005380153721623076,0.01730040784009643,0.026035382832891408,0.029096343478146276,0.06015755323746026,-0.023519844419587963
-0.04645109114115729,0.006371710462983425,-0.009538969512195142,0.020505816354210882,0.027487630566245192,-0.03162065253032395,-0.026123183658126457,-0.00646033673138475,-0.01039332899792009,0.002297587626329528,-0.6564782300158349,0.00019116014840292792,-0.02368892679228092,-0.008372404809254034,-0.009381450427421091,-0.07984031936127745,0.042447811772389016,0.02166378828178401,0.011985517176079338,0.032555743056668286,0.006332932280582248,0.007267602770051447,-0.010873136095034406,-0.0036059016303532547,0.03955494315343189,-0.008682136355630645,0.020194748269225852,-0.01332920185745815,0.01466474841742209,-0.009464665499786414,0.011627955869736157,-0.05348843842480384
0.14573993756929488,0.15569021144259193,0.047045309451688895,0.06948794299278367,0.13518819332976634,-0.1342402644572993,0.20277473381222114,0.12972622621819066,0.07224186197025427,0.06217759045081987,0.06971860130432236,0.06868003595977037,0.10377008666284596,0.06343078215772878,0.0688750638688369,-0.28633405639913234,0.2941838902575876,0.10538592561766594,0.05759070543324201,0.03936534354531721,0.1116524079873048,0.09393639517136126,0.12594079918364035,0.07585222230436202,0.20422114162369626,0.07175407466092121,0.10062694175011004,0.08811366510269772,0.07907933779044689,0.06981380590735575,0.028537158458652387,-0.20059667215691732
-0.01841817705053495,0.018369230769230808,-0.06750921784807275,-0.0436489386524005,-0.1091908999468688,0.09481411294470578,-0.14673815907059878,-0.0414978836494816,-0.04214468772906313,-0.037361694596192346,-0.05259468911926095,-0.03593808687193118,-0.03922173878804787,-0.04749492546930327,-0.04378984259136922,0.05167173252279635,-0.11734291779830855,-0.018415520319863626,-0.061688215878395986,-0.059521839744538466,-0.024105133775320243,-0.018264765005822664,-0.0888753825648189,-0.04203586981770757,-0.16909400982937609,-0.04191981825935092,-0.032237419200725155,-0.02991087443114377,-0.03931901888951588,-0.044948973980396434,-0.06856368621808702,0.1372118496152317
-0.05261225478298609,-0.009275734960872513,-0.005371941682487955,-0.003260033808258777,-0.02892416174736929,0.011483095856411591,-0.0982404903303198,-0.014752798685987068,-0.02664383064851034,-0.02760264701123799,-0.012398205394883169,-0.02223048061335297,0.007021471636110681,-0.017385998589867547,-0.027713516866189516,-0.8946242803468208,-0.10534024388665328,-0.038108251376889314,-0.01855939771086919,-0.017292060609711942,0.042290467128366066,-0.015891524137170206,-0.05220081034340773,-0.027756810430000733,-0.054367201426024914,-0.02644263411215737,-0.029105749303543337,0.033797791160198626,-0.012074623857831222,-0.03256479394518958,0.00721666761033563,0.009652484186222568
-0.013203879387541929,-0.05276004718633593,-0.04004987717176104,-0.006662676842511131,-0.07065025298492095,0.046357792656378766,0.01904761949377563,-0.007373935622600554,0.01202583622360866,-0.0004322622353815445,-0.028948888881297936,0.0393865104974399,0.018263900902344088,0.007364948804156503,0.010584074302882818,-0.02578165183164158,-0.05994189828906546,-0.023161261306362767,-0.013741260512531751,-0.0024635819067261953,0.02917409070416273,0.022712407055597177,0.0032939827419958346,-0.0045959606968483495,-0.10838834432924904,0.011550459879980664,-0.007926529383396155,0.021795306681462838,0.03406231968797845,0.014115591466164212,-0.03779002212216823,0.054493342520925935
0.15033448074613073,0.11687057684708872,0.02094696729090517,0.06024392682926837,0.09282783243415407,-0.0926764014738864,-0.005698632262978457,0.06094609704284582,0.014936652583811029,0.049156636190429565,0.04630971266564613,0.04237794309392777,0.05080434106656535,0.0016047452223169898,0.010405361097230037,-0.2618243524774775,0.3070327493507587,0.07029940256264214,0.05431775500997437,0.031139045155755992,0.09219365798232736,0.11989724981008346,0.01582854945583071,0.00889653734403156,0.13424947618919925,0.01536168984833209,0.0884110545738994,0.07956773477359003,0.036849412616328237,0.0018234921274799347,0.045443192270739036,-0.1378059912108285
-0.0058159234101928066,-0.05756696620256455,0.017210712190518063,0.009592822415623923,0.02288989709906643,-0.02989543510769989,0.040119165136659016,0.00035715917047635483,0.012999836434811248,0.01978568315176801,0.012632572605664864,0.02743497809010865,0.013690958074391512,0.004806813320849888,0.01376869081492055,-0.01182299816258579,-0.02695507556491596,0.06315589004478878,0.03671136713189965,0.016365229296463286,0.026114091367798284,0.003553473258905896,0.03494506408547063,0.013365877064483642,0.030444207221006724,0.011633238201491841,0.005492851960087214,0.016768549684244224,0.029172243644013114,0.012741125096843569,0.02161516192538501,-0.05152462232323391
0.011699997806103365,-0.0010094209460919732,0.07209540075853442,0.006243260960118894,0.1192306972162466,-0.117616748031979,0.20362556512976893,0.057710172763023176,0.06274282387211423,0.03503097500631935,0.062239476713319,0.03988243616400857,0.038549944620716384,0.07293227304827105,0.06769738578447046,-0.016981898880740982,-0.017092707963334383,0.05026501095861178,0.05339111068424689,0.04932204232367606,0.035644773662582216,0.00513988560343049,0.12758575839993666,0.05835697323352606,0.183298232336342,0.06371933804858207,0.001645803974757799,0.03234464611394424,0.032379636980072964,0.06948798379624603,0.08141880430581942,-0.17793793214025436
