,Date,AMJ,AMLP,AMU,AMUB,AMZA,ATMP,CRAK,DDG,DIG,DRIP,DUG,ENFR,ENY,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,GUSH,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPB,MLPC,MLPG,MLPI,MLPO,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YLCO,YMLI,YMLP,ZMLP
118,2015-01-01,33.313362,17.1,20.988049,,9.651377,22.932816,,27.205605,45.248657,,57.426403,23.1791,8.999908999999999,572.820679,8.987191000000001,47.280941,19.318209,18.199993,20.211609,18.987776,1405.0,50.712795,9.697452,32.413418,,9.022203999999999,66.32911700000001,42.47855,21.671581,31.164846,38.116015999999995,11.564001,11.301948,,19.286070000000002,25.787029,29.379479999999997,17.82937,8.736225,44.386105,30.443167,10.5585,22.707929999999998,26.362178999999998,23.388683,24.232311,41.86441,14.931057000000001,27.053859999999997,16.005365,59.05645,30.959011,94.081787,23.607530999999998,66.665199,44.174633,,15.206010999999998,42.782307,24.032352
119,2015-02-01,33.463413,17.059998999999998,21.137857,,10.515394,23.150705,,25.650429000000003,49.63118,,51.689739,23.571373,9.506207,488.55328399999996,9.508187,52.890549,20.233892,19.334721,21.138575,20.762251000000003,1905.0,55.938846999999996,11.960192,34.177605,,9.881032000000001,70.87728100000001,44.837955,22.027096,32.741585,39.873707,12.307583000000001,11.244138000000001,,19.597889000000002,26.243752,30.327599,18.580885000000002,9.533156,42.788928999999996,31.965321999999997,11.455506,25.338729999999998,28.982576,25.679625,26.509052,45.375443,15.875349,29.607389,17.750526,62.464794,36.14782,98.697304,25.234987,69.727127,48.60358,,15.242814000000001,43.648338,24.682653
120,2015-03-01,32.530471999999996,16.57,20.50382,,10.104359,22.899944,,26.049191,47.430546,,53.113944999999994,23.318573,9.069742,500.167847,9.421354,50.109318,19.72716,18.465942000000002,20.536526000000002,20.022092999999998,1570.0,55.442028,10.177707,34.606728000000004,,10.721779,69.802094,43.326469,21.528913,31.420294000000002,38.901173,11.350327,11.173467,,18.662432,25.298519,29.122478000000005,17.852379,9.05988,42.230774,30.910815999999997,11.73582,25.754116,27.548775,25.689213,26.13842,45.270206,15.118046,29.085075,17.885517,60.732979,40.659434999999995,96.81037099999999,23.796768,68.456451,49.416676,,14.949654999999998,8.202871,22.991867000000003
121,2015-04-01,34.50663,17.200001,21.687610999999997,,10.508347,24.084970000000002,,24.264727,54.34573,,46.072590000000005,24.680656,10.369378999999999,404.038757,10.064209,57.30548100000001,21.253101,20.035063,23.260075,22.231339000000002,2265.0,58.757278,11.415286,35.063694,,11.291317,75.212746,50.219555,22.713303,34.291897,41.826214,11.683659,11.562555999999999,,20.122225,26.566516999999997,30.442740999999998,18.573219,9.526394999999999,42.891971999999996,35.798225,12.343167999999999,26.591068,31.276659000000002,27.4305,28.037258,47.5144,17.746021,29.530009999999997,18.230423000000002,67.446495,43.01133,103.640594,28.534689,73.452354,52.869781,,15.502239999999999,8.286503,24.480337
122,2015-05-01,32.887707,16.549999,20.693533,,10.389194999999999,23.072596,,25.371296,48.920551,49.87254,50.703747,23.609869,9.473802000000001,468.783813,10.490438000000001,49.422428000000004,20.153345,18.900333,21.023897,20.335865,1430.5,60.534328,11.249044999999999,35.254505,371.21707200000003,10.983948,70.437927,46.87281,21.911213,32.494946,39.779343,10.803324,11.158782,,19.340397,26.263926,29.899165999999997,18.971360999999998,9.326671000000001,43.269798,33.597515,12.754292999999999,26.082367,27.786093,27.006418,26.623911,44.945019,16.450968,30.158720000000002,18.925652,63.052020999999996,38.884075,98.378387,26.442846000000003,69.641136,47.533852,12.895496000000001,14.994457999999998,40.45681,23.273663
123,2015-06-01,30.483189000000003,15.56,19.232418,,9.55229,21.71537,,26.487831,45.225429999999996,57.046581,54.239365,22.310886,8.850408999999999,516.9719240000001,9.88154,44.607642999999996,19.286049,17.996095999999998,19.838915,19.011889,1047.0,58.42289399999999,9.291083,34.138191,309.191376,10.052798,67.515739,44.508784999999996,20.344595,30.812503999999997,38.04668,9.726410000000001,10.571283,,17.587206,23.628954,27.287745,17.822517,8.446666,41.157402000000005,32.002003,11.885321000000001,25.064970000000002,26.134748000000002,25.637783,25.616903,43.612389,15.287292,29.442959000000002,17.824870999999998,59.575405,35.891586,94.74623100000001,24.778873,66.771637,44.779526000000004,12.233545,14.148101,36.449172999999995,20.368971
124,2015-07-01,29.482478999999998,15.41,18.532919,,8.898155000000001,20.788103,,28.740842999999998,38.045475,94.994911,63.491730000000004,21.485243,7.685022999999999,640.284058,10.107378,32.380939,17.740362,16.889803,16.694882999999997,16.207685,367.5,55.680882,9.023249,32.993824,162.559708,9.61882,60.602318000000004,39.588634000000006,19.441572,29.295444,35.182865,8.358901,10.332554,,16.95496,22.662283,26.494996999999998,15.936253,7.6082339999999995,42.771755,28.682596000000004,11.230571000000001,22.837294,20.028872,23.735519,23.245428,39.158566,13.403934,29.084669,16.493927,53.618023,32.322559000000005,86.658035,20.706770000000002,62.046040000000005,36.944771,11.219671,13.829823999999999,7.023476,19.335711
125,2015-08-01,27.327106,14.44,17.379898,,8.462584,19.409105,17.158915,30.704748,34.5182,81.235809,66.310265,20.052305,7.481387,674.139282,9.579118,33.090012,17.101311,16.045320999999998,16.21707,15.901518,346.0,50.120438,8.496816,31.687901,150.847916,8.647778,58.272934,39.449005,17.832819,27.624228999999996,33.771572,7.9486490000000005,9.526839,,15.723907999999998,21.705198,25.169811,14.037822,7.348947,41.183163,28.847647,10.105639,20.41868,19.781357,20.918623,22.640032,36.271172,13.488829999999998,27.091902,14.676309,50.084515,27.060534000000004,80.412476,19.312305,59.452602,34.680882000000004,9.803596,12.192983,6.189351,18.446964
126,2015-09-01,23.796511,12.48,14.935695,,6.595569,16.632862,16.760946,31.811315999999998,29.415924,114.62410700000001,75.692093,17.009520000000002,6.489772,811.042908,9.068467,26.566554999999997,15.643199,15.084035,14.248467999999999,13.777489000000001,169.5,47.49308,8.875477,30.401175,92.757416,8.299667999999999,53.15404100000001,33.863964,15.306606,25.640221,31.048491,6.811906,8.22894,,12.638281,17.892554999999998,21.317532,12.150385,6.169137,39.946636,25.198139,9.927525,19.069839,15.910232999999998,18.808365,20.458824,34.320488,11.545684,25.653221,13.564466,46.178078,24.287676,75.088264,16.981848,54.739655000000006,31.636671000000003,8.529461,10.565809,25.077637,15.491689000000001
127,2015-10-01,25.996848999999997,13.59,16.319785999999997,,7.114319,18.01425,18.198257,27.943316999999997,36.338425,70.13518499999999,59.438217,18.334892,7.260605,565.6542360000001,9.97664,28.867766999999997,17.562288,16.80895,16.102394,15.510181,194.0,50.368843,9.697452,31.779539,62.962601,8.977566,60.10955,37.843426,16.59502,28.410684999999997,34.939381,6.923017,8.8906,23.898048,14.349607999999998,19.609029999999997,22.814327,14.092875,6.602683,41.432186,28.031553000000002,10.728104,20.849894,17.906931,20.954731,23.213697,38.356091,12.882087,28.460521999999997,14.48825,51.002476,27.271013,84.97706600000001,19.139788,61.287608999999996,35.445122,9.327511999999999,11.49128,5.501837,16.835649
128,2015-11-01,23.506785999999998,12.26,14.779298999999998,,6.437693,15.982326,19.06546,27.773842,35.81971,64.998535,58.890446,16.839619,6.830878,547.120422,9.923618,27.35339,17.553223000000003,16.817934,15.844373000000001,15.625641,153.399994,50.301964,8.044267,31.875778000000004,61.416653000000004,8.629457,60.321514,38.657578,14.982578,28.053203999999997,34.784335999999996,6.367465,8.061624,23.098782999999997,13.453776000000001,18.420456,21.367247,14.32756,6.070321,39.680439,28.535883000000002,10.596587,20.008415,18.591084,20.420417999999998,24.017864000000003,38.685394,13.043114,28.957264000000002,14.352665,50.468761,24.287676,85.38470500000001,19.782904000000002,61.278603000000004,35.948574,8.319359,10.164771,22.500916,15.029252
129,2015-12-01,23.114476999999997,12.05,14.5197,12.758564999999999,5.696846,15.413979000000001,18.269524,30.934040000000003,28.227590999999997,103.190102,71.578835,15.522353,6.060949,724.304382,10.038495,21.106594,15.495069,14.679758999999999,12.690788000000001,13.326054000000001,61.400002,52.365635,7.351592,32.135632,62.119362,9.014211,51.014603,33.482642999999996,14.684137,25.050379,30.880901,5.341833,8.056448,18.007458,12.590518,18.484867,20.950796,11.689116,5.031784,38.701523,24.253666,10.728104,22.158855,15.239732,18.904917,19.577063,32.515491,11.205521000000001,28.635842999999998,15.543873000000001,44.092281,28.039726,75.293617,16.836102,54.341747,29.258440000000004,9.200197,9.946012,17.746607,12.565323
130,2016-01-01,20.473507,10.4,12.870096,12.530026,4.450183999999999,14.146734,17.449146,31.731565000000003,25.88508,101.58489200000001,73.600616,14.812088000000001,6.068613,733.694885,9.626358,20.055403,15.033859,14.639639,12.639265,12.493889,39.099998,47.137329,6.627163,29.49111,46.847183,8.031599,47.512283000000004,30.937151,12.715583,24.835482,29.983562,5.310398999999999,7.001899000000001,17.511910999999998,11.091217,15.200101,17.843418,9.959734,4.278479,40.334503000000005,22.812927,9.597338,18.910439,13.591203,17.554565,18.146822,29.714132,9.913535000000001,26.209763,13.930675,42.403839000000005,23.431402,73.050606,14.946954999999999,52.91606899999999,27.717724,8.659513,8.401308,16.191882999999997,11.250262
131,2016-02-01,19.946908999999998,10.12,12.567269,11.92323,4.50246,13.906541,16.840975,32.050575,24.663726999999998,136.759903,74.905304,15.053298000000002,6.231407,753.958618,9.279703,15.996570000000002,14.696122,14.447734,11.648143,11.468849,16.799999,47.896366,6.045997,30.224289000000002,28.295696000000003,7.76388,43.166584,30.372947999999997,12.387489,24.653273000000002,29.303581,5.820842,6.9631289999999995,18.174637,11.198817,15.200809,18.172028,9.593819,4.225759,40.591862,22.625010999999997,9.578428,19.004053,11.948310000000001,17.301981,15.123857000000001,27.885571999999996,9.923067,27.213703000000002,13.833597,39.632843,21.795572,71.433975,14.493431,51.434307000000004,23.93317,8.238984,8.070298,13.537476999999999,10.245904
132,2016-03-01,22.084892,10.92,13.835475,13.544884,4.946817,15.260654,18.833807,28.940224,29.274566999999998,62.13385400000001,61.111416000000006,16.339752,6.963983,544.896301,10.346337,19.673395000000003,16.028812,15.900727999999999,13.865901999999998,13.654314000000001,26.120001000000002,51.057434,7.058350999999999,33.523590000000006,49.620533,8.622428999999999,50.309402,33.579494,13.649494,26.885365000000004,31.959191999999998,6.743222,7.759377000000001,19.896616,11.786487,17.367641,19.668644,11.172338,4.658975,43.271954,25.00214,10.249769,18.910439,14.905517000000001,20.0124,18.056581,31.484333000000003,11.114599,29.377546000000002,14.377232999999999,45.617828,21.061308,78.384636,16.693497,56.261391,29.527303999999997,9.246336,9.451927,16.249674,11.279163
133,2016-04-01,24.489857,12.21,15.407138,13.237416,5.621383,17.344337,18.447886999999998,26.517738,34.771893,34.721859,50.64399,18.242207,7.845542999999999,408.73400899999996,10.667763,23.231304,17.655689000000002,17.499943,16.230857999999998,15.317632999999999,41.169998,50.125446000000004,7.358306,35.06712,78.05677,8.493186,56.488113,38.034015999999994,15.473246,29.345221999999996,35.092037,7.782017,8.816751,18.819354999999998,13.387713,19.139008,21.565994,12.382812,5.533008000000001,42.375633,28.224891999999997,10.35378,19.347538,16.835794,22.376066,20.352401999999998,37.006161,12.592096000000002,29.319060999999998,14.504192999999999,52.507629,22.139469000000002,87.10347,18.890413,61.799690000000005,34.86792,9.594597,11.010921000000002,18.180326,13.38826
134,2016-05-01,24.628447,12.21,15.512997,13.237416,6.242736,17.504618,17.584915,26.697182,33.858604,33.585865000000005,51.460663000000004,18.604511,7.5816,414.417755,10.899863999999999,23.470308,17.471773000000002,17.033886,16.240671,14.59099,41.790001000000004,48.895607,7.88323,35.260067,74.92738299999999,8.050063,55.196571,35.334152,15.497777,28.534384000000003,34.648067,7.182024,8.83265,19.229631,13.750454000000001,20.158319,22.456688,12.635334,5.969415000000001,42.295761,26.411507,10.221403,18.356565,15.559902,21.593687,19.790585999999998,37.29855,11.514953,29.981861,14.328976999999998,51.715908,20.457167000000002,85.621696,17.563923000000003,61.222889,34.653286,9.403054,11.378224000000001,18.421659,13.73649
135,2016-06-01,26.396387,12.72,16.553915,13.518360999999999,6.5784899999999995,19.036148,17.203646,25.859779,35.561523,32.252311999999996,47.735821,19.356302,7.672614,369.68927,11.221233999999999,23.288666,17.839602,17.335451000000003,16.250483,14.435972,40.34,47.771460999999995,6.777141,33.745468,67.459938,8.105453,55.080040000000004,36.438648,16.665205,29.436336999999998,35.480511,8.247684,9.413869,22.932133,13.75889,20.699034,23.617954,12.635334,6.205983,44.399014,27.482623999999998,10.041748,18.026239,16.098169,21.358973000000002,18.222927,36.937943,11.600743,28.890196000000003,13.910398,52.79037099999999,19.481243,87.54525,18.144867,62.477196,33.960606,9.81317,12.165389999999999,19.190157,13.973578
136,2016-07-01,26.479366,12.83,16.6451,13.518360999999999,6.419148000000001,19.310671,17.225965,26.637365000000003,34.135872,32.005356,49.389095000000005,19.69738,7.597455,377.844208,11.687033,23.549709,17.593248000000003,17.116806,16.171979999999998,14.130070000000002,39.970001,50.192707,7.039603,36.486927,62.67215699999999,8.558525,54.604214,35.556595,16.798391,29.302343,34.924656,9.49245,9.446276,22.932133,14.180270000000002,20.209011,23.358960999999997,12.635334,6.237526,44.620872,26.486673,10.446749,18.720041000000002,15.599773999999998,22.811935000000002,19.003145,36.35284,10.733073,30.681114,15.103786,52.577434999999994,19.908794,86.356171,17.147726000000002,62.096413,33.485924,10.338242999999999,12.432031,20.127445,14.549376
137,2016-08-01,25.724234,12.53,16.172606,13.518360999999999,6.8190789999999994,19.276352,17.994083,25.919594,34.832522999999995,24.537437,47.636227000000005,20.210428,7.936953999999999,352.39099100000004,11.866280999999999,24.649532,17.880144,17.265082999999997,16.937401,14.353738,44.919998,50.577023,6.889624,36.681011,75.85495,8.643169,57.097736,35.367306,16.532014999999998,29.543058000000002,35.343414,9.438719,9.259943,23.311041,14.026048000000001,20.672894,23.586336,12.846616000000001,6.399904,42.854855,25.96051,10.522865,18.243706,17.035154000000002,23.68479,20.166798,38.628551,10.255198,31.669569,14.634843,53.967022,19.434773999999997,87.994606,17.011944,63.137817000000005,35.969260999999996,10.122036,12.315375,20.369844,14.640215
138,2016-09-01,26.562315,12.69,16.697470000000003,13.788054,6.884646000000001,20.334723,18.514843,24.733273,36.693436,19.657610000000002,43.901421,21.245686,8.065414,305.93267799999995,11.929017,25.488869,18.352133,17.848928,17.712633,14.995572,48.240002000000004,51.3745,6.730272,38.447124,83.996994,8.614955,59.912684999999996,37.430477,17.010323,30.43185,36.292603,10.567066,9.568951,23.311041,14.008909,21.247137,24.104254,13.406639000000002,6.415984,43.147709000000006,27.510811,10.589464,18.434238,18.251238,23.733829,20.695733999999998,40.572186,10.972011,32.423138,14.781388,56.69892900000001,18.877104,90.42913100000001,18.466787,65.07315799999999,37.602001,10.378095,12.85643,21.36565,14.254148
139,2016-10-01,25.415501000000003,12.23,15.989809,13.788054,6.348180999999999,19.377594000000002,18.735235,25.600584,34.267475,24.636221,46.869347,20.406553,7.933712,330.891663,11.756486,23.183359,17.81044,17.468966,16.299551,14.079034,35.700001,49.577782,6.824008999999999,36.780746,64.705322,8.332805,56.791256000000004,35.865513,16.240586999999998,29.959677000000003,35.209109999999995,11.7581,9.181576,23.599253,13.559351000000001,20.252917999999998,22.686356,13.406639000000002,6.03006,42.748356,26.373924,10.138578,17.586704,16.697360999999997,22.874018,19.85108,37.729137,10.283871000000001,30.97093,14.267078,54.114674,17.752472,87.65229000000001,17.156218,63.62099499999999,34.638477,10.056845,12.347264,21.23325,13.991507999999998
140,2016-11-01,25.482958,12.36,16.031931,16.368676999999998,6.826179,19.786547,18.905413,23.26782,40.383945000000004,12.732994,38.652771,21.294197,8.192618,249.589706,10.946933999999999,26.157316,19.515099,18.414238,18.448616,15.932823,49.380001,48.299908,7.433296,38.970081,101.686493,7.561597999999999,64.164833,41.814640000000004,16.562017,31.644676,38.438019,11.749146000000001,9.263997,23.979092,13.898335000000001,21.422864999999998,23.564863,13.856747,6.369553,41.665672,30.724166999999998,9.899237,17.538784,20.228346,25.163383,22.620773,44.294983,12.023335000000001,31.844046000000002,14.915583999999999,60.502876,16.293236,96.20599399999999,20.595232,69.007713,41.086037,9.44112,12.686707,20.993282,14.401432000000002
141,2016-12-01,27.093487,12.6,17.016482999999997,16.639406,7.075994000000001,20.765688,19.379673,22.928871,41.743156,12.881167,37.268398,22.043146,8.488516,235.503937,10.524167,25.26899,19.729343,18.831267999999998,17.889269,16.108442,44.509997999999996,48.501678000000005,7.302065,39.407948,95.118507,7.411119,63.910923,44.556736,17.704851,32.218689000000005,38.877899,10.979004,9.715206,23.979092,14.515459,22.554045000000002,24.505047,13.856747,6.656839,42.109398,31.334888,9.956677,17.634626,20.966459,26.332629999999998,22.273355,42.638824,12.204928,32.069675,15.151402,62.961349,15.400967000000001,99.04791999999999,21.712425,69.832893,42.310885999999996,9.79417,13.357109,21.655268,14.594791
142,2017-01-01,28.379165999999998,13.01,17.881439,17.709460999999997,6.863650999999999,21.268299,20.120388000000002,23.846027,38.911613,13.957891,39.728394,22.418716,8.315385000000001,258.238831,11.50682,25.04809,19.173645,18.582806,17.358809,15.667864999999999,42.279999,51.852779,7.235005999999999,39.812901000000004,90.387199,7.903805999999999,62.447345999999996,43.417778000000006,18.186144,31.808144,37.747253,11.873335,9.958716,23.979092,15.484004999999998,22.971716,25.272713,13.856747,6.607589999999999,43.545818,31.776761999999998,10.303687,18.056919,20.995024,25.693966,21.5634,42.494759,12.354921000000001,33.394909000000006,15.578895999999999,58.755123,16.867134,94.666359,21.840887,67.946838,39.343990000000005,10.037894999999999,13.552288,22.904772,15.544629999999998
143,2017-02-01,28.087746000000003,12.86,17.675902999999998,18.291179999999997,7.329113,21.136032,20.975407,24.184975,36.896957,16.210119,41.501179,22.585745000000003,8.045043,272.818848,11.5257,23.527379999999997,18.668091,18.159828,16.354502,15.286437,34.779999,52.932430000000004,7.368810000000001,39.617733,75.159897,8.248699,59.981167000000006,41.77346,18.203337,31.076059000000004,36.844479,11.936683,9.849557,26.42083,15.792103,24.06881,25.909376,14.071273999999999,6.754189,44.925308,30.586085999999998,10.679945,19.017397,19.128132,25.497454,20.698528,39.522484000000006,12.007711,34.133949,16.395214000000003,56.739574,18.301182,92.155663,20.819832,66.530106,37.164761,10.218432,13.679583,21.746292,15.331257
144,2017-03-01,28.075806,12.71,17.639985999999997,18.106167000000003,7.316026,21.317797,21.784264,24.294635999999997,35.860847,15.943407,42.078831,22.548624,8.03572,280.973724,11.893842999999999,23.701723,18.377867000000002,18.347818,16.167423,14.738745999999999,34.970001,54.188751,7.607747,40.886288,71.25341800000001,8.200797999999999,59.814789000000005,40.015068,18.287295999999998,31.160532,36.242638,12.515871,9.919789999999999,24.643112,15.351969,23.759895,25.559008,14.82431,6.612083,45.679428,29.347782000000002,10.786071000000002,19.209492,18.13978,25.811872,20.630507,38.296288,11.284353999999999,35.030659,16.483732,56.2547,16.85738,90.60051700000001,19.536217,65.150681,36.752472,10.478581,13.853110000000001,21.812498,14.841289000000002
145,2017-04-01,27.684658000000002,12.6,17.440222,17.426914,6.9037619999999995,21.050098000000002,22.05356,25.211792000000003,33.58123,19.025406,44.877445,22.248137,7.770136,305.93267799999995,12.384215,22.370005,17.83255,17.962439,15.163113000000001,14.029269000000001,28.940001000000002,56.210648,8.190752,42.135319,57.48107099999999,8.124153999999999,57.220420999999995,36.324276,17.746868,30.494146,35.257435,12.362025,9.860032,24.802335999999997,15.558627,23.168545,24.665582999999998,15.104510000000001,6.428182,45.486301,26.547314,10.969375,20.043341,15.863570999999999,25.513359,19.775357999999997,35.618305,10.33917,36.656555,16.552187,53.809166000000005,17.071997,87.975983,17.280918,63.609924,34.377758,10.779795,13.654345000000001,21.593110999999997,14.848335
146,2017-05-01,25.998369,12.0,16.415346,17.426914,6.918572,19.738373,21.478417999999998,26.238604,30.971391999999998,22.611189000000003,48.164078,21.444886999999998,7.58268,337.316742,12.782177,20.641764000000002,17.144867,17.661655,14.208034,13.068496000000001,22.26,57.349194,8.821546000000001,42.047501000000004,22.721369,8.325342,54.003365,33.552811,16.805483,30.034246000000003,33.905021999999995,11.502294000000001,9.373434,23.943684,14.907376000000001,22.883118,23.927252,14.114006,6.3108900000000006,47.23365,24.70891,11.278099000000001,19.946978,14.086532,24.666851,18.784160999999997,33.509258,9.393984,37.967117,17.182373000000002,50.798534000000004,18.057295,84.412834,15.635577,61.359581000000006,32.036724,10.798051,12.703727,19.930803,14.113588
147,2017-06-01,26.223463,11.96,16.535732,16.765984,6.932301,20.124233,22.486359,26.318356,30.441721,22.502531,48.243752,21.538288,7.713901,334.59845,12.232610000000001,19.874737,16.937624,17.182281,13.764956,13.048888,20.24,58.742924,9.662603,42.515881,20.758162,8.200797999999999,53.650276,32.143265,16.948793,29.133221000000002,33.574001,11.981933,9.490845,23.517389,14.595134,22.507545,23.70496,14.114006,5.986816999999999,46.203635999999996,23.613489,11.499994000000001,20.910598999999998,13.27788,24.932617,18.502352,32.773540000000004,9.056417999999999,37.976978,17.812557,50.454456,19.403545,83.42306500000001,15.06117,60.871998,31.397369,11.243238999999999,12.800174,20.332801999999997,13.822921
148,2017-07-01,26.523663,12.0,16.721031,16.544493,6.671482000000001,20.584681,23.880938,25.421141,31.988079,20.507133,45.823597,22.426655,8.108183,306.674072,12.732516,20.724255,17.462326,18.17695,14.247418,13.420679999999999,21.440001000000002,59.371086,9.729506,44.960957,21.575335,8.797703,55.417217,32.326285999999996,17.196606,30.66753,34.552879,13.131257999999999,9.569065,23.517389,15.022751000000001,22.40918,23.562695,13.69382,6.2938339999999995,47.132488,23.651588,11.901053,22.031971,13.337779000000001,25.480803,18.991726,33.294384,9.040849,39.154018,18.696598,52.023087,21.110743,86.15055100000001,14.936129999999999,62.89603,32.063084,11.718435000000001,12.948811,21.280516,14.586801999999999
149,2017-08-01,24.863726,11.2,15.671004,15.25351,6.70057,19.194311,24.621506,27.115885,28.535916999999998,25.07086,51.151928000000005,21.633459,7.730179,362.27572599999996,12.771129,19.06868,16.494833,17.718464,12.859108,12.554832000000001,16.610001,57.417896,9.815522999999999,45.847183,16.891544,8.895131,51.402621999999994,29.175762,16.214195,29.770597,32.716784999999994,13.800942000000001,8.978060000000001,21.452797,14.109816,22.425854,22.566214000000002,12.674854,6.167877,48.935016999999995,21.146407999999997,11.862256,21.352566,12.069891,24.650229,18.039198000000003,30.895849,8.122258,39.51186,18.489517000000003,47.800594,21.169279,81.34859499999999,13.161734,59.450062,29.736241999999997,11.60771,12.249347,20.203568,13.842578
150,2017-09-01,25.356295000000003,11.22,15.948772,15.692995000000002,6.743939,19.574049,25.801607,24.822994,34.231495,16.753418,42.068871,22.077271,8.240484,269.11203,12.713212,21.433785999999998,17.974532999999997,19.23719,14.611726999999998,14.119266,23.139999,59.086452,9.041367999999999,48.348289,24.236124,8.748989,57.80826999999999,33.748795,16.683966,32.432777,35.608883,13.176506,9.110861,22.678928,14.408102,22.543747,22.692585,13.025507000000001,6.315767,47.012932,24.832736999999998,12.279325,22.808426,14.815317000000002,26.034517,20.307598000000002,35.083447,9.582333,41.062519,18.962849,52.838802,21.120499,88.807762,16.164558,64.652054,33.611027,11.712953,12.628156,21.023395999999998,13.718539999999999
151,2017-10-01,24.314009,10.72,15.311176999999999,15.29584,6.057257,18.822960000000002,27.045184999999996,24.623615,33.83593,16.229874,42.666443,21.525736,7.972836,276.031342,12.853404,21.300196,18.015629,19.724329,14.503419000000001,14.01091,22.57,61.756138,8.859776,49.98106,24.365679,9.070501,58.503139000000004,32.336624,15.90964,32.528194,35.702995,13.502298999999999,8.623886,22.151512,13.993232,21.355801,21.203217000000002,13.025507000000001,5.950393,49.302883,23.08959,12.688836,23.95849,14.256248999999999,26.211519,20.492012,35.242378,9.041862,42.830078,20.13341,52.826981,23.393515,88.895485,15.255692000000002,64.958229,33.873867,11.708293,12.09382,20.961794,13.637279000000001
152,2017-11-01,23.577219,10.37,14.862169,14.761209,6.266193,18.19095,27.423164,24.852903,35.132809,15.785356,40.853813,21.134532999999998,7.8966330000000005,11.387221,12.329962,21.615753,17.823667999999998,20.010885000000002,14.788959,14.504601000000001,23.040001,58.536812,8.716414,49.300713,26.936781,8.680791000000001,60.377613000000004,32.699738,15.43244,32.967117,36.453629,13.837142000000002,8.34941,21.505564,13.488889000000002,21.610854999999997,21.279829,13.247366,5.987106,49.891464,23.422979,12.571978999999999,24.270145,14.655582999999998,26.617516,21.734551999999997,36.938904,8.808774,41.885368,20.093929,53.868916000000006,23.969084,90.729462,15.640788,64.18343399999999,35.296806,11.515328,11.577294,20.055386,13.256113000000001
153,2017-12-01,25.140919,10.79,15.843822,15.823595999999998,6.587536,19.297283,29.526573,22.908932,38.613914,11.715541,36.860058,22.031439000000002,7.991889,222.159546,12.84371,22.463818,19.244186,20.583986,15.419113000000001,15.284629999999998,25.389999,60.028693999999994,9.825080999999999,50.276866999999996,30.245331,9.080243,64.087082,35.251335,16.482004,33.921303,38.156979,14.506827,8.908851,21.294725,13.956553,22.153655999999998,22.197456,13.082348,6.280679,45.118439,24.813688,12.795957000000001,24.698673,15.374386,26.766052000000002,22.582629999999998,38.9412,9.265238,42.034538,20.034716,56.761013,24.515388,95.011955,16.914562,69.119164,36.739513,11.854203,12.187739,20.909302,13.544104
154,2018-01-01,26.861521000000003,11.4,16.731148,15.823595999999998,6.602836999999999,20.171476000000002,30.620914000000003,22.280882000000002,41.025387,11.755052000000001,34.380146,22.136395999999998,7.96053,197.200577,13.357458,22.444096,19.963034,21.747135,15.805614000000002,14.968667000000002,25.040001,62.844814,11.012503,51.88459,28.899984000000003,9.323812,65.68531,36.937756,17.618696,35.672825,39.558815,17.022577,9.441937,24.202469,14.993958,23.11046,23.096735,13.082348,6.654317,46.870739,26.903728000000005,13.327810999999999,24.21911,16.051128,26.667028000000002,22.63196,39.695122,9.701818,44.427048,20.509698999999998,58.248946999999994,24.884974,98.630989,17.353996,72.073311,36.541595,11.677992,12.93189,22.118710999999998,14.955453
155,2018-02-01,23.639967000000002,10.1,14.874166,15.718410999999998,6.202147,18.199896,28.760811,24.513954000000002,32.5033,15.291445999999999,42.248142,19.855963,7.25529,267.629303,12.727388000000001,19.850597,17.808264,20.075026,14.009747,13.408609,16.700001,60.986206,10.016691,49.988178000000005,20.010748,9.119214,59.391048,31.762134999999997,16.17033,32.395466,35.340752,16.186941,8.29445,22.436155,13.756862,21.603214,21.145691,13.307085,6.157076,45.888649,23.268885,12.816715,23.809607,13.933619,25.379723000000002,19.584021,36.190865,8.589633000000001,42.725967,19.620120999999997,51.593327,24.100492000000003,88.04026,14.530998,64.264175,32.730026,10.810512,11.135036999999999,19.968655,13.375712
156,2018-03-01,22.315815,9.37,14.015467000000001,15.217659,5.628677,17.275038000000002,29.205088,24.334511,33.393665000000006,12.110667999999999,40.246288,18.978142000000002,7.206985,50.056328,12.96003,20.215464,18.069155,20.259737,14.714203,14.188638000000001,17.370001000000002,60.012177,9.469971000000001,49.099243,23.757782000000002,9.275099,62.705898,31.899890999999997,14.784996,32.948151,35.766434000000004,14.750397,7.823494999999999,19.423759,12.194216,19.308573000000003,19.683191,13.307085,5.585801999999999,46.803340999999996,23.386456,12.659455,24.375113,13.823749,25.142067,20.979343,37.517338,8.500262,42.725967,19.293943,53.176593999999994,24.388466,89.257805,14.422039999999999,64.909325,34.868462,11.160673,10.684277999999999,19.251265,12.117128
