BDCL,BDCS,BDCZ,BIZD,CHIX,DPST,DXJF,EUFN,FAS,FAZ,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,JHMF,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,LBDC,LMLP,PEX,PFI,PHDG,PSCF,PSP,QABA,RWW,RYF,SEF,SKF,UYG,VFH,VQT,WDRW,XLF
-0.04954126224340678,-0.029097920583472055,0.016320534315208038,0.012285705915628845,-0.025827298949890058,-0.12653841465489507,-0.040218262628186216,-0.021984126760060937,-0.07604401775992597,0.07301199818702496,-0.04052534712345225,0.08244799281339373,-0.02834006500115677,-0.027252724208686904,-0.06517158250155884,-0.032673265603652635,-0.032905013653481766,-0.02781729035919529,-0.0255777181729272,-0.03530872475297854,-0.021987980748883633,-0.03346464841010458,-0.0363255051062315,-0.01440918900569921,-0.030382328501136868,-0.03634493265810345,-0.05906305292772618,-0.03647018474092715,-0.032052724300674705,0.005015688119589739,-0.11572947248507355,-0.010348646720097127,-0.018737745230609986,-0.010337967281715026,-0.035469754096969286,-0.027053356903358552,-0.03187140100787112,-0.0382513245061198,-0.02624664688703156,0.02727802143635968,0.05123298587197321,-0.05198788754458313,-0.027218439677081614,-0.008248623755648837,0.14043595438391018,-0.02863438473646644
0.06588157839147908,0.03652198636314809,0.0006470889983313517,0.014294608165103,0.04722449697921604,0.2479524684695477,0.07248342957003094,0.058213070819132365,0.10703618035725776,-0.10240288273555144,0.12537559072319726,-0.11915888410307672,0.03863617892052024,0.036602040523445366,0.05390911711865787,0.03480052837844904,0.06383685843502508,0.05012523945221118,0.03648418314587098,0.05749762859748586,0.04467194768256698,0.07196208099079074,0.07133967531582372,0.023878857036531517,0.009960575580489562,0.072244323312582,0.06980530683851903,0.03235863486917311,0.07279677090473757,0.04440393863141075,0.11160033320727497,0.012658143169817256,0.010385311102435549,0.0044195102667048455,0.039817375442199286,0.03277070444308077,0.059369765869959276,0.04704539455501276,0.03773583314794656,-0.038418089795582186,-0.0719918836496989,0.07403238858633983,0.037894002695562284,0.00365666448944819,3.0917662960046615,0.03854901586035436
0.018273243776390183,0.017742909890279445,0.0,0.00735287203329502,-0.011075990297159022,0.06735820423911912,0.09104818267912304,0.035403053283101754,0.06471486451435507,-0.06304723529804925,0.06942585999651625,-0.0716178542707732,0.021881906415039374,0.019180292035745027,0.043117235537814234,0.007912926928122073,0.04568981387000951,0.02903752789265407,0.02160761526468359,0.04000000551089846,0.02012079186099329,0.0392653577369983,0.05146834332092794,0.020085792860748682,-0.012944223042490086,0.03616554932464831,0.047546519744694565,0.01020845531633969,0.04107149644582787,0.00398971016881351,0.03514643110998625,0.008967561040953304,-0.010610086925871544,0.0035998990766082572,0.012682978604753006,0.01442316118449041,0.035325225357357604,0.03125701482668024,0.021959835197798552,-0.02115152465391999,-0.042057029982296684,0.04234875268728579,0.022500393508727817,0.003143320564175417,-0.826405272995665,0.02838422230562322
-0.004331481677533253,-0.009201077297243423,0.009945278416403427,-0.0006083599103505582,-0.019199972098640092,0.02013212547693121,-0.14071995665832684,-0.008942443286634677,-0.03328497168284438,0.0315086784392181,-0.04286309353132352,0.02285693848827406,-0.009992905282502441,-0.008982031356931063,-0.032862663114483014,-0.011579999417676855,-0.010195020113762448,-0.017008162247214097,-0.011940007881210728,-0.017273102150898792,-0.00988171754925343,-0.011273642585219672,-0.0154866426094764,-0.003298602347839365,-0.009159111332965071,-0.00980179171326944,-0.03838694996085821,-0.006262399065694936,-0.011271827676072495,0.009003488011473878,-0.058205349457551986,0.0072716330218526816,-0.013069652978300234,-0.01036264769322299,0.0036127703607055244,-0.015165933606877268,-0.00666990462106396,-0.013681397167602078,-0.012939024683349449,0.011404547970556076,0.02320283985340112,-0.02247510979095339,-0.010172243276460356,-0.011038335152233828,0.049817323863990966,-0.010191218863820758
-0.03418291987641369,-0.02052791866926698,-0.008370245440631653,-0.017650702047584822,-0.04159876665637508,-0.1574580587244666,0.011969623060020716,-0.04777079184124468,-0.010104855116177123,0.005436145668098177,-0.013478216619244792,0.049720813606930654,-0.003965288432564849,-0.0025894699781299733,-0.016193218964767844,0.0009928844820683107,-0.03148917128425143,-0.021627913184561642,-0.0027621067898624843,-0.02109207218459282,-0.010415680450385946,-0.03759630407158695,-0.03089880211742326,-0.0236406643818931,0.011134601200541116,-0.03862852404689915,-0.03314107057261572,0.006158672411429773,-0.0369267044792647,-0.050461555556529133,-0.04549359825890652,-0.009358428193418296,0.01969428587705725,-0.006041009410797618,-0.003839940449994917,-0.0144370425904607,-0.02892559026898342,-0.01408438476656212,0.0002340175377463705,0.0029672407221156888,0.004891094642001469,-0.007516642801642717,-0.002936321688362126,-0.00612076784477445,0.12350528631735595,-0.00772191205084638
0.005148196788794803,0.005987977394159645,-0.00844109002103886,0.007435282300336898,-0.04595738215477912,0.10384629556615407,0.0010752146162054262,-0.018952104658955957,-0.02495265107947876,0.02265706231979519,-0.025561768389366225,-0.0021288452484680763,-0.007962415291451823,-0.005192703493137018,-0.0018886983488290519,0.009720225781413008,-0.010331277757517816,-0.011656036351689693,-0.009809465966553127,-0.01173119048020546,0.005602821332530692,-0.010886949501810744,-0.012173853426701143,-0.008232467563359195,0.015998184888424197,-0.008287282788973567,-0.008828737238556336,0.007686708426110934,-0.01286686219300485,0.02657157079011533,-0.048561099459828234,-0.004048305398636036,0.00499501747146376,-0.0048623423852744325,-0.009395109055764085,-0.0058593388525031475,-0.0074470291920542405,0.0010822302631609327,-0.007956840834627046,0.008284129120804222,0.016592935466060398,-0.018414060521975327,-0.00883468414336315,-0.0063759235943799215,4.034492851315701,-0.01080840805303084
-0.018566227547290717,-0.014385006403804657,-0.010465398083835445,-0.015990437923825318,0.016949111345165,0.03351908180773742,0.054242898203882416,0.02784087340954229,0.029081019235477918,-0.0347432758324164,0.04025306889204404,-0.018666692977633924,0.012404225151096664,0.013919184646572495,0.02838589667249727,0.014734848450177055,0.042370315457393455,0.016470141192466568,0.012004600266163729,0.027737623958971367,0.00959130962717052,0.04694076353673411,0.042253351387492505,0.0013414742642689507,0.00040897183620804687,0.044568306530740114,0.030128468874546267,0.013843897891824192,0.04927006427677021,0.0,0.027553133976479332,-0.008130216989886044,-0.007952119124529903,0.0012215787453885322,0.009727601965105285,0.00785881360799895,0.03483406008769381,0.004108083296224439,0.012031114805670415,-0.00997647666245096,-0.02437432924209412,0.02299546840040959,0.012096772560197273,0.0014583418510891533,-0.8202187020558818,0.014422908218206854
0.03913919116212965,0.01862118067193888,0.022721356262344238,0.01687513106392512,0.03684205242882097,0.07713576194911555,0.012888285621960632,0.04919838056476366,0.0753578491404059,-0.07511726283652702,0.07971022951748599,-0.09456521739130433,0.02666675451429886,0.027456156316475328,0.03759207365231276,0.017812157624681534,0.03210598091635433,0.032006395782807624,0.02568236046910231,0.033117335198427245,0.020971221191652942,0.03525046925476361,0.03322088051546653,0.027053251444529445,0.009403071010111324,0.03418172562667597,0.047812870306724965,0.016441361344333796,0.036273245114780736,-0.030302887919375895,0.04805968115253497,0.0505466159537778,0.018035995296465667,0.012200025347025995,0.030587538935521512,0.029239576874703757,0.031848745641735364,0.02670111043785707,0.02564089275171546,-0.02726739580569574,-0.0506356979641432,0.051316206752518634,0.026630498659831216,0.012523678826960163,3.3569561476121312,0.02585109265620405
0.003138658034883368,0.007411089040400016,0.004948066497560018,0.00491684478663624,0.029610895723786588,-0.03380287946501041,-0.05396566590254985,-0.021601638493932467,-0.024877347559904287,0.024816616724163024,-0.04107363047784945,0.03361347555310064,-0.008072955229319374,-0.00501053527508891,-0.020268555366172062,-0.011223049027988386,-0.013413366214013407,-0.008722685837015123,-0.00875817062386298,-0.015628789763609322,-0.014208521874362369,-0.016129004884440072,-0.017711322448872222,0.007184091458399958,-0.0008099068908012298,-0.01289254168844078,-0.02111659461949208,-0.008224626159524974,-0.012466920543540058,0.0423177973484198,-0.020282576375578645,-0.004941652615534043,-0.002296632265224139,-0.0028122769541124213,0.0,0.003787893076638414,-0.008783040125383034,-0.02055366455218108,-0.009090797528592962,0.007922118587115865,0.01644731829316562,-0.018849302534736864,-0.008986943587362775,-0.0019416439226471586,0.024277215474175568,-0.012599898171287493
0.003129040066122534,0.00245229487560676,0.005908393598473726,0.0,-0.013147004252299484,-0.02688693660062937,-0.03402437792157132,-0.05654271532726433,-0.039884950376788,0.039901029592408634,-0.04171348055592724,0.042392594738866494,-0.01380043702245309,-0.013848051299091354,-0.0256012735947167,-0.015390637873262463,-0.015620377298619719,-0.02463817640893232,-0.013139762494748491,-0.021091584265693814,0.014295918260449816,-0.02125078618680213,-0.022746140757777998,-0.001426436333133072,-0.002634879537069709,-0.012111151504836704,-0.033226046211907424,-0.009260902757523668,-0.016023345411640456,0.0018736553945509753,-0.018901827271499503,0.0010455312092074588,-0.002959511895761275,0.0008057555497512686,0.0016359173027009973,-0.015094396347134916,-0.00911375129676186,-0.004711058110562678,-0.012155752049928064,0.012091719380528323,0.025889978061198284,-0.025376224612626286,-0.012572085533628912,-0.0020894373847254338,-0.7928198356504184,-0.014887293591568266
-0.0006239164684290528,-0.0019572256699405717,-0.006852595680181994,-0.002446433966499391,-0.016652824402652998,-0.09260991983554312,-0.03467262832622413,-0.0011415894464666602,-0.05875757588983201,0.058481068946872335,-0.05316966571850016,0.06740949498268399,-0.024398978885533763,-0.022978766863676576,-0.016454366460268714,-0.019147972194213315,-0.03114898742253745,-0.015035961034190574,-0.01871001745549794,-0.031490497124235,-0.05741989234410686,-0.040632766976412285,-0.03690032841158383,-0.01904763465641835,-0.027636469602624964,-0.042067360922949465,-0.027699494453272185,-0.02483244482702024,-0.04293124881269239,-0.007855241003401734,-0.039630777193608836,-0.03368158670130831,-0.010224289713521762,-0.014895346726221606,-0.02986443580137758,-0.019157161218233076,-0.036791074533092834,-0.026893088731994717,-0.019271264575068087,0.020310624700425408,0.03808020080592612,-0.03824666984308794,-0.018785207725956547,-0.007364649819494586,0.1201212757325296,-0.023747713591342024
0.02122347620637173,0.004902186358703924,0.009857049977946607,0.012262409680353704,0.0,-0.08632326016543883,-0.040478955092481214,-0.1102858067973551,-0.06799193855053991,0.055749914294081215,-0.06741758293393911,0.04749469834171068,-0.019036017384320682,-0.02482594634636513,-0.03642755779866932,-0.02370529826447404,-0.03609338308897082,-0.05047840197662305,-0.027956519005616,-0.035570108806271115,-0.02458009765509916,-0.02968027045990945,-0.03197613858679379,0.0007015284062075977,-0.0014892420424597,-0.014260457612426768,-0.03750413212270176,-0.014954542096620487,-0.02485340886402516,0.021741579350943948,-0.026367439917632924,-0.03755723109427516,0.0028271998662689124,-0.0054984449991724955,-0.0070169820309718,-0.023867861505764646,-0.022016067992403826,-0.020340671081583408,-0.020670530529622245,0.018735466238887083,0.035163842922149614,-0.04649736363337458,-0.026802904027075164,-0.010837874915271335,0.0213276761852733,-0.016999984192960248
0.045843529603167316,0.023902277266139887,0.0,-0.001816944617351309,0.060118561579816876,-0.018791483633752697,-0.003992000227122944,0.04103094334579648,0.07423205573969259,-0.09566653730762063,0.0668320956845724,-0.10861983059292472,0.027767393873510945,0.03286205227717443,0.008640098997106731,0.03872103261790711,0.015206290752397468,0.042993559606693495,0.034693791060648904,0.01965837373463484,0.0340389628038379,0.010378220389060446,0.012549921474216026,0.024951140153771586,0.05006284428506698,0.015613002612952363,-0.007721974463297827,0.034120567900002736,0.009566885114060638,0.0430504396838602,-0.013038753142604508,0.037801597519533,0.03740797801462787,-0.026011547918000533,0.02313134307815898,0.0190762299248348,0.020561176396479253,0.023922464229785542,0.029839656762558005,-0.031034419221218582,-0.05913187357869866,0.05454967264939952,0.03680174252814402,-0.0256636875629205,-0.0661764756265211,0.02989149383849902
0.0052599580401723744,0.004764269634176727,0.0,0.023112583018649397,-0.00798723741277993,0.046773538648235705,-0.04096958448867514,-0.03777202583402718,0.023828395504979047,-0.030112609499082257,0.02000315570742464,-0.012856344326439305,0.009492431200045328,0.007381573645830426,0.021466565029093828,-0.00039456973865179446,0.00280469420244548,-0.01045822838876149,0.008058147784256696,0.0112289258667378,-0.0012263802801836142,0.004970131635669325,0.002720560027194516,-0.001909531488778168,-0.0018026579816940703,0.008568406768299388,0.013896521583524302,-0.0002820963497412403,0.006580356360692296,0.004599109332188028,0.03861735035896227,-0.021387520732420416,0.01513209788580951,0.006358597904868155,0.013564930062565874,-0.018719139319186968,0.012006268891398731,0.0008817241033088682,0.009894159348118482,-0.007117595164766209,-0.016492100418546183,0.015536916773002287,0.008059202099021296,0.00686795471698103,3.878740222742933,0.007915474735347839
-0.018604591693555536,-0.007112457436900695,0.0,0.018237071190001883,0.03784223594177879,0.15676306221872044,0.15141560836546974,0.059880132451152784,0.07331252794303332,-0.06965450697696451,0.07737921960020652,-0.07417887851476124,0.02495484848398557,0.025431118943455462,0.04557862049305809,0.018748877935066046,0.04723418950337099,0.04100608657413619,0.024327717779183727,0.03775455563402146,0.03209158205586507,0.0514343373739837,0.043412816536194686,0.01913021570431464,0.0008025457646079881,0.057221626310309165,0.05619510741377254,0.012976164189933652,0.05517808428570938,-0.0025824142848134704,0.03424665367063494,0.02521711361198857,0.00412303319331459,0.007160771704464417,0.04108958413605426,0.03514046803799796,0.04666478077121812,0.035354266372889034,0.026125561670352675,-0.024492173497969904,-0.04894626605274163,0.04979770808407434,0.025878487150637425,0.007270826556605342,-0.8220787622569276,0.02617792705981692
0.07680089266649151,0.0423405767463117,0.02260810000791539,0.017313371761482982,0.008533663521044682,-0.02652916091343357,-0.003842166904120232,0.0,0.02746673132491094,-0.0278582782327772,0.02074212641748643,-0.02935785785394895,0.008115718336206635,0.010508719631572265,0.01044100828954845,0.003680695921669358,-0.0026705765188944647,0.004467117887957544,0.00916116395640633,0.009749111668131695,0.0069801969134144,-0.0009407313317488877,0.004045094700711811,0.02333669155738204,0.004010612259160652,-0.010635805998068563,0.012976931148979293,0.00668346606438257,-0.006443672462348097,0.07090035457555953,0.061548774021852735,0.016671412108344903,0.01168664798399716,0.00334614682571282,0.002255091253446381,0.01745891933197606,-0.0052893951284696495,0.004694670477272549,0.009092775363475395,-0.008573163194769359,-0.01858465927869879,0.017573917002877026,0.007998436832372863,0.0031998287245189197,-0.019230711274010586,0.0068028812118609795
0.009753349235878115,0.003745125007020801,0.0,0.006455495800386838,-0.008461456300081759,0.018920231532503374,0.0209369044179766,0.022598969649160663,-0.0021105394784309488,0.0005969240059321893,0.00456184732561798,-0.003780623305357427,0.0014000491536720525,0.0016636886438430682,0.012658247292945922,-0.008878678779793306,-0.0002974696039594762,0.007277038279155508,0.00011197425069354341,0.0016484128256083336,0.0007877484269362192,-0.0009417157529168973,0.008920918097589395,0.006472692796577114,-0.0027960685070849644,-0.007166736546319726,0.004868195350448332,-0.005670883690770982,0.000249302183825616,0.019192213476823837,0.033928920523464016,0.019354702140765824,-0.002809841893462409,-0.0029179827771068922,-0.003825369870029104,0.017159335871210518,-0.00531804699880084,0.002761412673056953,0.0029288488882358256,-0.001852959096776643,0.0,-0.0005617305758269231,0.0012206540088282266,-0.001631941274859998,-0.027192087590456392,-0.0012670192196796019
0.01306807238861895,0.00419790531460572,0.0,0.008163210484725994,0.024825464318013832,0.06337308562631278,-0.008095105332762503,-0.003069433311354499,0.03771586652080991,-0.03878275690454471,0.030136310525907168,-0.03668576568824918,0.011883981759744543,0.008305712392748939,0.02295935319555452,0.015774108690903663,0.02946405011032863,0.006823164254889421,0.012550357069040344,0.02597871410727169,0.017316050961027837,0.03016028239212613,0.029663364097898843,0.01699579355030966,0.013418706126464931,0.02767075312671469,0.02422219031266293,0.011128031362865902,0.03017489514533094,-0.002810494233161333,0.0189983390873717,-0.0034282594879744407,-0.02191611215264698,0.003344484100229244,0.011294369371047722,0.0028112300399622124,0.02647672079049056,0.012073649825505848,0.006289352887360092,-0.011138767314858338,-0.0281622245373287,0.02570947002637969,0.0117863192282879,0.0009659336047530817,4.2574633060682965,0.01564494791693702
0.010095484570301143,0.005109142601374725,0.0,0.010410710096003415,0.040120989266538266,-0.046139036316721733,0.019586537144381726,0.03694572679670385,-0.016983537208092182,0.01427680371141869,-0.019903894948025032,0.01575847117964479,-0.004835978899682979,-0.006177993368221099,-0.0029925333654541053,-0.00594328969754341,-0.014743961090356746,0.010165439082690849,-0.005422708138616718,-0.00950977944150898,-0.002321031243765246,-0.01402880177097781,-0.013019230162112691,-0.0009032085050970076,-0.005335860284375953,-0.015218796290082584,-0.009957581338720285,-0.004402258905224893,-0.015493006283606928,0.0,0.011864041808805004,0.010849527735357984,-0.004481517975941547,0.002499761320420375,-0.0053608161683151405,0.014953481355445934,-0.009176516131774129,-0.005860263702945144,-0.007142840322242714,0.0037547771730788546,0.01249060182949042,-0.010683422875779185,-0.005824467739407971,0.0021525682738081867,-0.07917096059666764,-0.0066612014247551645
0.02443090974369316,0.013863185641937609,0.0,0.010303224174603368,0.018922958170565937,0.06217662154925897,0.007150647182815994,-0.013064010322026491,0.0069106863346627065,-0.00887393760200485,0.024533057809864915,-0.01422113711253841,0.0034711659237209765,0.0020721038587572355,0.01950982466100851,0.005400230371763293,0.018485962209415355,0.0009865941079124118,0.003560902705624973,0.01411226033326709,0.0038773314824947632,0.020723811416791704,0.01712037682545121,-0.004520861917672309,-0.00019891077308425,0.02116017329757509,0.015589517914934856,0.006770743984211491,0.021637704668781583,0.022547935324194752,0.003731647391612361,0.0039265388128734684,-0.010932328241538902,-0.0016623375218305012,0.003593221103118025,0.0036833199853227093,0.01627015582565191,0.011368603676158134,0.002023168960935402,-0.0031172083128065305,-0.007401916719873022,0.006506891705134275,0.004040353924637965,-0.0006665950917190315,-0.8088688324220856,0.0062867404447603855
0.01626007650643844,0.007292757334529301,0.0,0.008498724469912759,-0.017142908746133688,0.02998007598056782,-0.008689479522215928,0.010830239848093923,0.011667849286756559,-0.012040697366329295,0.0030597966503691804,-0.0163934096580552,0.005188465549227071,0.00537632107122909,0.0044159364488045045,0.007673146106197983,0.01065969298868568,0.002759732403332648,0.004434898619138581,0.008326919029144408,0.004248823066146322,0.01303053564986888,0.01103735627200345,0.01007904795169618,0.0013912042160765734,0.01746225187156903,0.005694360351372465,0.010568198339926308,0.013477897277091446,0.0,-0.034309813864383955,0.006518855721033379,0.011053165070194177,-0.004995840841347342,0.011859478867779329,-0.009174286616949915,0.01650256749503884,0.006869022811791083,0.004263095878322982,-0.001876167115702436,-0.008699887025133022,0.008803326341268283,0.004627721093852774,-0.0044470131106879255,0.0,0.004165046256760236
