ACIM,BJK,CIL,CUT,DEW,DGT,DNL,DOO,DUST,EFZ,EXI,FAN,FILL,FPA,FYLD,GEX,GOEX,GRES,GRID,HAP,IDHQ,IQDE,IQDY,ISRA,JDST,LVL,NLR,PBD,PIO,PIZ,PSAU,PZD,RING,SEA,SILJ,TOK,VEGI,YMLP
-0.0205137075472918,-0.014922439844722529,0.054902076883627166,-0.04679508607905924,-0.0023184812659606505,-0.014796672715041072,-0.002327019855430509,-0.006130074551701313,-0.007575662643059738,0.017388515663381936,-0.0239562862838278,-0.02768746690459117,-0.003408999098006695,0.01496163938273497,-0.014111313153582437,-0.04559562343668341,-0.015384534451016368,-0.008846499410062752,-0.02343573750116953,-0.00971362044135725,-0.00451117245458249,-0.0014860423472533187,0.0028652053094970513,-0.037175780944585325,0.05059407760138898,0.00370914518610375,-0.014478274861323097,-0.038575546590844265,-0.020635557632802167,-0.03554223500859332,0.0028833331673686325,-0.02589406406341056,0.004826459558940961,-0.024423345089079004,-0.034662085288633626,-0.023527257288956417,-0.0073774043281480545,-0.006644893257275491
0.010711599541310773,0.001573869330904392,0.013011188564813637,0.011963704871006994,0.014367005161522676,0.01676893740621862,0.016909499931851757,0.017886558145253337,0.08396944886397611,-0.01978985436575094,0.026553637370717025,0.005025261745926233,0.03724821916038053,0.0041139727021433994,0.017795026089512174,0.017294460578565447,-0.05042628806931082,0.0020597573082697584,0.016350366511253562,0.024390221953881575,0.016616183542845966,0.012648895862135351,0.006071312462263686,0.017845617867683804,0.1528476008078522,0.013303965082705505,0.021332312602487358,0.0069445596586254965,0.016435038105597183,0.010364581940968448,-0.008624831003068413,0.013924106001387106,-0.026897262646381502,0.017617108334306054,-0.03500903753535834,0.0073987641546605434,0.021925041618746626,0.013935533668163923
-0.005378121295190991,-0.010999913933717884,0.05504570454687647,-0.0032613873922789924,-0.006040156207328092,-0.005306414745680176,-0.01624607445845811,-0.003029922678548588,-0.1142411220962867,0.0027530131684632224,-0.004054710392714696,0.006666944353923889,-0.007695185571337141,-0.01707079885097905,0.0057009705912817,0.0018515222968663427,0.046372610807869474,0.002740613793383373,0.001816128454893384,-0.0015528916985710988,0.0004952159698583185,0.000734609485917166,-0.0010648360214575738,-0.014026181411046014,-0.2241192375705767,-0.0029174084108765266,0.003152696564393521,0.0061300564189071,-0.015340299244794103,0.0007599072480041926,0.0014498518213892713,-0.004993818763553115,0.02566636679979176,-0.020501193387834845,0.02418625231495061,0.012052957531722364,-0.006181872171232963,-0.004947520258224211
0.011927494661519955,0.008738828706906484,-0.01217375998958401,0.01963194079126388,0.01781205404793794,0.011390138270946436,0.011268454322524062,0.014587067931307774,0.00839239868823732,-0.015253134558889743,0.008002265482815782,0.02235081075029088,0.02326449693031455,0.013198999035017455,0.010960039823313934,0.002520189908476845,-0.01715509766779936,0.005808053401219179,-0.012432030976540387,0.00933128430425133,0.00742560586990621,0.013215845307571502,0.0071074230645671735,-0.002586490253245026,0.05430728774819338,0.0117044172572042,-0.0001963275935773425,-0.007616090449694077,0.0075792804469937795,0.007213352432378604,0.014478985396025447,-0.0006272540820442778,-0.006737422005034814,0.019535057157771124,0.02270655946999502,0.014886400718739541,0.00914753262828174,0.013259377859025557
-0.0037717931025827295,-0.036621167176677794,1.223239119053053,0.0044123547550474025,0.0020587140021866364,-0.0009979233803280036,-0.00211311459960737,0.009185394515597092,0.07402531928101308,0.0030979915477113503,-0.0018105724183896466,0.016194385960167562,0.0018044462403241234,-0.0003427990296009534,-0.006728819965931034,-0.03251213523265723,-0.046545476514557725,-0.0010191055939293369,-0.035404973976360624,-0.0002568310328130545,0.0029485888456389857,-0.0076084975252083435,0.016937056915870025,-0.022042161527113715,0.11944925122989294,0.007953552552223403,-0.002554213242288768,-0.029163419533086238,-0.012536767563267472,-0.006784746550614372,-0.021408281738979882,-0.011299392730015786,-0.015503849453607697,-0.007299347704664697,-0.06749561743621534,-0.007150678855554456,0.002538038871638138,-0.0059978536723425705
0.002839572758818516,-0.010831989100757652,-0.5486220064655192,-0.006389878247500843,0.008629688081288443,0.007990736652732573,0.02233312409106701,0.00811216688707902,0.03915175575196179,-0.0049413472468564455,0.0005581872803130656,-0.007968153624892449,-0.0010808006230484098,0.0260630058370408,-0.0011291282265328054,0.004157189219523885,0.0007627530385133362,-0.0020401115680311207,-0.0059812473004060675,0.002825547426925981,-0.007839298270360022,0.014238785345517774,0.002082018760028898,0.013921183798994676,-0.014676637846818212,0.002152245935673412,-0.01162093424523996,-0.0015810159193184036,0.010580058282737208,-0.020113882329291347,-0.01166759282278877,0.0015872836366274618,-0.012795368323039326,0.012867680758094824,0.034285735354728716,0.006832849777388557,0.0104882505072196,-0.011519475925735692
0.007393517406114362,0.027066265057712858,-0.001698334349313899,0.013263757472804208,0.0020370049419546053,0.00934346845367622,0.0005653377771945954,0.0009814931529435482,0.009419162595260358,-0.0049658854110609255,0.009203547039909565,0.030522151481713927,0.006130401995200772,0.001336862126748774,-0.003767984822268039,0.047955995396851234,-0.009146365267564805,0.006814273772187525,0.011214197203060128,0.00486676878815396,0.007407380228432139,0.003239736815130304,0.00034634520899498404,0.01078772123663338,0.020128656732533303,0.0014315109791299845,-0.005978554262611682,0.03642111934210454,0.018006634278907457,0.01859007379165209,0.002951205106578036,0.02091915760932364,-0.005981862863856908,0.026769285375129882,-0.019337020034575103,0.0011005321553653343,0.001789492420036201,0.023484199354916253
0.01389759768796797,0.006638460452910693,0.04950138860168008,0.004760036291483801,0.0016265956215868124,0.0042071420943577435,-0.002823461773691603,0.00019592443227651408,0.1018662632072391,-0.00966938685516512,0.010640001399448646,0.02260332859201295,0.0003584729333739747,0.0026702294673720548,0.010589949115772431,0.01744847639089029,-0.06076914927167869,0.0030457225870279144,0.00838522648630838,-0.0012745182161073404,0.014705883152366728,-0.0021528208786826784,0.006576473856712851,-0.007438490767047406,0.05406473266607209,0.006433126194137667,0.01744193751124554,0.015278809107870906,0.0049361166189871965,0.01939176253697669,-0.04953406464731725,0.008693203754833418,-0.0381143511759922,0.00265158413408357,-0.05258210372036642,0.015573554933564855,0.0017862958571400476,0.007198147047632051
0.018019152175225445,-0.02018386816386122,-0.001674340773888505,0.018555045420267573,0.013192500770443084,0.018156567998480987,0.014722788899774337,0.01333077028759984,-0.02328866193908281,-0.012283447410909164,0.0210553982985702,0.03658508818590205,0.014331839612374081,0.008322338086223489,0.013473204529445868,0.011972193147346313,0.058968012104715015,0.0091093519845058,0.01850833827344037,0.014037966964920087,0.009178785525792585,0.018338762014779998,0.01100423529773215,0.01955025429595495,-0.07637591208927741,0.015625020769233108,0.014778303349981634,0.015048880140910846,0.015145379209304881,0.014919852951049644,0.01599604747967724,0.02092898067421571,0.006256262189448142,0.02203625295281,0.05054502632112725,0.010102734087763741,0.007489364981699062,0.0016493822444015615
-0.009379521614271972,-0.0022435425102443835,-0.029855568409373326,-0.02093021398227766,-0.003004704498804759,-0.008778993360997037,-0.001488287685613199,-0.004256291622409941,-0.17738435976877426,0.007334139556466823,-0.015934991682737175,-0.02426458227110749,0.021193867876208902,-0.0023109401316046144,0.0007386054304315396,0.007034338096483348,0.1392111252588116,-0.0050150358199002746,-0.02422960889899376,0.0010067540893706514,-0.005265583637842517,0.0021185271690237167,-0.013265211284696876,-0.0070309014453133105,-0.33887308219844625,-0.002797039885978984,-0.00932028121884478,0.015567133458271596,0.002016010065103445,-0.019110636984089102,0.060436644447336624,-0.008139770802066515,0.06217633693944565,-0.004743603097577929,0.10566036432123592,-0.002857599394156148,-0.017699026261989104,0.008232702256941865
-0.0013747008627287554,0.003883905774177404,1.2731674022865918,0.0055423757859365975,0.008438688026963003,0.0022139146142522827,0.007265182533828026,0.006994631329571413,-0.20860786972104267,-0.012978749276954265,0.015512580138681875,0.006028797914913796,0.01798697343918863,-0.0036398836151368017,0.016605012267395608,0.035561257564784766,0.07603535448065797,0.01142470513992928,0.01997307914336633,0.023133023069180976,-0.003849990511375968,-0.020436841562333576,0.01240937254847482,0.019633108778471256,-0.1845493023916744,0.011220066028593177,0.016072056108933936,0.01970812124791289,0.008853150796495103,-0.004121429696267633,0.060823781540466276,0.00395112757948089,0.06536603148341867,-0.0043327670601511015,0.1501707209831244,0.013970932016429776,0.022342360701299198,0.008165478305269066
0.012224519893625177,0.020158819869639317,-0.565645061696562,-0.007086754616320686,-0.018330211322252984,0.008456819032706644,-0.010541819103528948,-0.021223453919032968,-0.02164264227151423,0.0076972334345455015,-0.022779074299890952,-0.0014982554270465214,-0.024804593915530426,0.003321083580361341,-0.014518953380298016,0.0039857770794833,-0.011987517410213646,-0.010631207331912484,-0.0071448250754308105,-0.003686527690000668,0.008015338619997824,0.02426480290598191,0.011282270781111606,-0.0041035980351937715,0.03759396725651739,-0.01525660751346641,0.002314747844482877,-0.0023176759880306212,-0.012344650956256382,0.001817820509874888,-0.0006379112203783881,-0.0027576384402550227,0.0036629966978122975,-0.004351565262122212,-0.013353161908116574,-0.012541993895615715,-0.014099500224988688,0.012419019107220687
0.013476017193832896,0.029341355439503718,0.011749505076270449,0.00872332575473219,0.027792964406472283,0.0120396711571468,0.023012600318951797,0.029632728927065026,-0.062393647873139925,-0.013049099378196382,0.021310326715917056,0.00552443292179118,0.01937052864673761,0.020950657633368976,0.02741006711226264,0.006107968538710496,0.0306513721287608,0.009066385881351082,0.012532253896719622,0.0133201152562732,0.015459004158282504,0.008217033564459884,0.015704886470557424,0.01616489450243695,-0.16653602550648616,0.01912177756096221,-0.00461896506194229,0.012959009997778992,0.0073319212255440825,0.011350640429955414,0.020352520739115296,0.010378388907827222,0.013132172380099349,0.0166190203990784,0.01503761173044481,0.030004934165797314,0.02120954998335408,-0.00213337604096234
-0.053339306717229015,-0.03548576389093233,-0.006576748458651322,-0.02083333883649429,-0.018236425407161173,-0.016135224728731773,-0.009221438178804926,-0.026095232029679803,-0.1016334327069366,0.026443097165759884,-0.01820647178114437,-0.0487257399219606,-0.017987061415465484,-0.0074870445895561044,-0.022875969798180244,-0.04386096770212395,0.07001247399969128,-0.013311077937492252,-0.024674912189704967,-0.0167964690862716,-0.02664135530741181,-0.013820145931795874,-0.02016783871619849,-0.03493452562347323,-0.1939129674374671,-0.019676905357157163,-0.005413687217011341,-0.04690840596675723,-0.02547498708427306,-0.03703694568228662,0.02792565146667662,-0.039274843248532365,0.03161688967433065,-0.03347846425342081,0.05185183462826703,-0.02081865934989371,-0.021600473297409137,-0.011758331445081843
0.04549081736916621,-0.006433508100722445,0.006620288430381662,0.0020073283558903546,0.0075523548381767214,0.011257570846310929,-0.001675563550952381,0.009797865653845508,0.032323352234653366,-0.007854189982933283,0.0040133053224121785,0.010244438680580123,-0.0014087966992875672,0.005575814842689887,0.005945792794427678,-0.002857231570878007,-0.039953745051618215,0.0013491717731276287,-0.0013599034604743455,0.0022284133799268845,0.009286708118726112,0.003593233114675369,0.004802640978224331,0.014867433505886925,0.04962242488305125,0.00143382345827705,0.000388795111378131,0.003728641313137029,0.0037344118078173295,0.008935564501889157,-0.021560908848751517,-0.00031453264277098066,-0.008756645996577272,0.0004496501053896668,-0.022535134676294186,0.002342374796458024,0.0025334182150515343,0.009734794842593595
0.006870243470693965,0.01922303083790895,0.02561430593223332,-0.0052084188704390535,0.0028364145881526,0.0005498726941447289,-0.0007459744135677298,0.0047526446931913475,0.0013045525068882727,0.00031665976543453905,-0.0033079928720175238,0.010920189687211757,0.004585420007074198,0.006523168897059934,0.0018469505649833808,0.0014326676268875589,-0.03558496344078048,0.002020800576409641,0.005175710953674365,0.005681743380711553,-0.0009687133762357957,0.006086783489084543,0.00955978042438101,0.002547809789679785,0.04316549450243945,0.010737181359037602,0.0036920717085988266,0.0037147901929539436,0.0012400551828520444,-0.00038486800079923396,0.007932872031006072,-0.0037746016333731532,-0.006183755841217042,-0.005395621932970649,-0.019452516207791662,-0.0017977420083882386,-0.010830317919749812,0.008034272012939747
-0.02987098166849376,-0.0005955435173764768,0.005399999232346846,-0.034232813733884045,-0.021414103249762374,-0.025686878772237826,-0.021272601798193732,-0.02798584818541969,0.06449518689310771,0.025957530420178437,-0.03471154848535934,-0.04243805703331077,-0.03581456607914736,0.007452788056954342,-0.033923202502118416,-0.042441556976975985,-0.002501586577057594,-0.02789920469886113,-0.03523044365085185,-0.036354783963265656,-0.01599646972401733,-0.02170820138212793,-0.019276463439921128,-0.015565470702488338,0.03152711551104498,-0.021246498676106968,-0.03097761283140031,-0.04663216771445165,-0.04211396841164273,-0.02812047749871477,-0.026235274652577942,-0.036311974556678936,-0.018666467815288013,-0.026672461000135136,-0.015429910541237712,-0.030073771386191214,-0.02007299291942101,-0.021785157302728238
-0.009221724440198552,-0.0482718293629916,0.03893907461205971,-0.010425325714072259,-0.01238641961845302,-0.013111373013504582,-0.01601506884148945,-0.014598499693305253,-0.06425955362175204,0.012959113417587431,-0.0021490458769931136,-0.012892792870967477,-0.005462436923502379,-0.00032149662335159213,-0.00801542842979787,0.02207826139826856,-0.01567405102764467,-0.004495116988380407,0.0011234719727135536,0.0033138627289946146,-0.020689289267112318,-0.015278197405135181,-0.02241374541963137,-0.006453654295129475,0.007640868341255166,-0.015195389200856831,-0.00239772377513617,0.009316803159897956,0.003017254956918941,-0.006738028748411166,0.022900913454716933,0.006225262861479082,0.009057770003688787,-0.0032516110089611987,0.017164231782407724,-0.005570004712873723,0.007076293840835087,0.0059749774136805215
0.012778045887256171,0.016280581082561627,0.02468516678254957,0.0126421614846572,0.015050200252263656,0.01885722498849434,0.020926137038346358,0.014814773154659941,-0.014388424463250681,-0.013706978783182212,0.01450098382631338,0.01306118806331657,-0.005858826660267965,0.016409217787272622,0.015390752492865775,0.027286060855685718,0.01910835655379889,0.011114984059448958,0.025533139407698444,0.00940054226854815,0.01659951521683549,0.01108242915169381,0.015872864399395288,0.0071452161319652905,-0.03981044986566986,0.013225522871185995,0.012817990207307528,0.020000097740043105,0.015040846796598409,0.015163868791581216,0.007901439435028721,0.009443274924424344,0.015260554315096219,0.04333664842619612,-0.021276559811239413,0.01755044025200011,0.014423205951083371,-0.011339018724175828
0.01308415382960366,0.0,0.8253762800550514,0.012068351248726862,0.007619427070018152,0.016404649315137382,0.006073322290094207,0.003649612769779853,0.08360982743863668,-0.0049413472468564455,0.016133739051861194,0.0,0.009208264705867629,0.01772719083029721,0.006062814415670994,0.02529646429138134,-0.0468749585784552,0.0034352271802650736,0.0123117479794323,0.0010067540893706514,0.0059378978227145355,0.0069417481434525296,0.002430690671283698,-0.0009675491193934221,0.10069093136943796,0.006526668199897059,0.008305421933120309,0.02036185738221889,0.010584207690827714,0.011006159436404272,-0.034407593548667036,0.012903110245276284,-0.033598515977765364,0.01429215814287779,-0.026236912016277026,0.010091796001348931,-0.0021873286255055897,0.03141470381701575
0.007841329340534324,-0.019305733730645855,-0.4600102115432947,0.013157782028755123,0.005926709998733011,0.0006899469721520693,0.004527344353176482,0.001414081689349388,-0.06858542210111472,-0.003724468733867933,-0.0016714465739280796,-0.0008058643989783848,0.024817446333356915,0.0015550391503708994,0.001883214762893582,0.004163430097472759,0.02163925492858704,0.0054776189169748425,0.007837935454412309,0.009806428250734665,0.002459334825338057,0.006894108664881177,0.002770817171718991,0.010974851750347814,-0.08251113691299518,0.011527374464830913,0.00804080333060552,0.015521079477575844,0.006284022238380078,0.0015553453720103462,0.01804246923940922,0.0025478207562815713,0.025617459287360568,0.003522636262344169,0.010777550128121404,0.01344227234879132,0.0003652806026081983,0.008648905686379316
0.004424022058259726,-0.020733074771614728,0.8800380873487281,0.019886424199564608,0.008532987134465445,0.006340996728343863,0.006572828079009799,0.0030261103898355005,0.18869168673377354,-0.004672825683776213,0.00585939699644075,0.0008065143401723954,-0.017094018826072987,0.0071429547401786345,0.0,0.010442272611318991,-0.07958918641482396,-0.005107242673652558,0.01206762565348718,-0.013197262164401223,-0.0014721859315986294,0.0018017313161626677,0.0062176910528520994,0.0006386138922888289,0.18377313102171688,-0.0007122723716967351,0.006225562574237027,0.012372586845959445,0.005828591338310657,0.001164470473482221,-0.0646876047682742,-0.003494239495381,-0.07136483905486612,-0.007459199128214331,-0.07159187379553192,0.0026886881222948802,-0.005478367645605611,-0.012326125551964094
-0.013061708004651042,-0.024807535364856685,-0.4631614031964347,-0.022284099968120148,-0.02276371625433349,-0.014931009604459403,-0.022761084436636363,-0.021922743488286885,0.13772117488892774,0.015649379689178938,-0.013176114445059865,-0.024979815662291585,-0.0253622338307852,-0.028677150595189962,-0.022556189325875,-0.024164155747272268,-0.03765686196760743,-0.02087616153578093,-0.01854802215718207,-0.02775678431586404,-0.01670744501356447,-0.02661867718974031,-0.027119742470134104,-0.0009572233223760293,0.10404642114331827,-0.0370635140293322,-0.0216550718404915,-0.013659144852750936,-0.017384050331912183,-0.015509918442506472,-0.042160034193971886,-0.02135799430545492,-0.029779222687075627,-0.014588956131277678,-0.04347817876618895,-0.015731242499288086,-0.011017492935090098,-0.009223945870657259
0.0055398318254803475,-0.016447375144336116,0.06117261177960445,-0.002035014576681397,-0.003916906186750633,0.007370230976213566,0.003054475098317363,-0.0028789321787791684,0.16626154588548955,-0.0009244478549056633,0.00801108556623162,-0.013223490503497129,-0.005576279661666287,-0.0006349076703864593,-0.005000321653803181,-0.028500188088865962,-0.03550725482353451,-0.008388703955426494,0.0005399683709741062,0.0015572076929726269,-0.0009993669081834273,-0.010347465054692804,-0.002469933040543598,-0.0015969582929622938,0.0800297737856263,-0.01332341657687553,0.013833990184222008,-0.02259492236819069,-0.010109653550173913,-0.003938524571968756,-0.05786347080311949,-0.011074789348663029,-0.05049494124170807,-0.008524146193522542,-0.05746143868785925,0.007809642389160497,0.010026239825559414,0.0010953004425084904
-0.016069591591715237,-0.015607564222141138,-0.033751210828473634,-0.03262640050661431,-0.028145555710246947,-0.021191373846025572,-0.02226877728536831,-0.02680969177393833,0.08628599344962852,0.01789014837082349,-0.017289330297781805,-0.024287943815840787,-0.02429908084818386,-0.010165189382281888,-0.030537197770116282,-0.02116060877833535,-0.04507882309302855,-0.02255903244220962,-0.031570408414667066,-0.02384038322081896,-0.02354909413352721,-0.01195715093202095,-0.026544161946814374,-0.004478635414260282,0.10110809496908944,-0.042010493925790086,-0.011890706672364705,-0.01751293080120289,-0.020713936688345855,-0.023478938403181267,-0.02992157479604747,-0.022471195460309942,-0.029197070444376406,-0.05972816396807878,-0.06369415472206477,-0.01838156546462048,-0.017647238015460878,-0.024617175396679826
-0.022709628396344172,-0.02717999218278876,0.7304477841412416,-0.0164418090055347,-0.016478139816490187,-0.02407586051221594,-0.0271632740712094,-0.02738797659172409,0.1857252535183128,0.03303031783895355,-0.02028943647025671,-0.02859745091547912,-0.04636019348673266,-0.03754593817809771,-0.02992242090973463,-0.049132023461651964,-0.07159722534864946,-0.009736752213551868,-0.035346782335549186,-0.03557205796670333,-0.027234862752553064,-0.02476187533891793,-0.02956197856286752,0.000963990396124376,0.3150941882497296,-0.0033144993855989268,-0.008483033074705397,-0.032675005735360765,-0.025239168861444453,-0.02764217300931264,-0.05357118635396403,-0.02496630627794068,-0.06015046621780992,-0.020390938174333732,-0.09426644247285128,-0.015421268568803931,-0.024700485445742267,-0.019068832761444658
