,CARZ,CROP,DZK,EDOM,EFO,EFU,FDTS,FID,FLM,FPXI,FTAG,FTRI,GDXS,GSD,HGI,HGSD,HSCZ,IDMO,IPO,ISZE,PAGG,PEX,ROGS,SCID,SMCP,SOIL,TLDH,YLCO
10,-0.013860260064898594,-0.011772238312554101,-0.05734210839580813,-0.020048490697227805,-0.03661642515927552,0.030936333376005754,-0.020100495559368103,-0.7586207166160464,0.032549328696961956,-0.03589950949426866,0.009610775846328022,0.03752356405542781,0.2939497716894978,0.06676553556510827,-0.0033333126517840787,0.0829087007657184,0.010471190728837157,-0.04225356234808246,0.02765442944619903,-0.0192627824126517,0.021729751050938273,0.024664874271543118,0.025240331724469944,-0.03286585791554633,0.04644897459742569,0.016241589624126217,0.025427258909116558,-0.061224489795918324
11,0.02930617270003162,0.012234375272282128,0.1009064874795899,0.04847141214710835,0.05111853871162179,-0.0497501389613717,0.0075414842351904455,0.4999999996314116,0.022778178677168078,-0.017274366213233337,0.03581154337785985,0.04068696869488088,-0.058226731363034856,0.02573030709444171,0.008695757291301747,0.02673211102501554,0.017616584220065273,0.0044563127508293375,-0.006727560513971109,0.00042686876642914563,0.025855094283057743,0.020669773907969046,0.028135998471448785,0.00570904616505261,0.060710947647845924,0.025113923793672704,0.03211373205463857,0.0255198487712665
12,0.04490161129627359,0.04113114956974217,0.07475619248967454,0.03523840505192453,0.06522494950732297,-0.06592787835288738,0.036444877476695184,-0.142857125726548,0.005368860501712918,0.06182949692165297,0.05957825852490521,0.007005127732203727,-0.2622950819672132,0.0205993155420857,0.048020321332469064,0.003918873758760298,0.023223636335265294,0.054154611052333095,0.03628458870292348,0.014291744654911481,0.04135810156133916,0.022403124180324148,0.02217508573462758,0.06170095329960041,0.010230223574840106,0.10593665456198241,0.022730728401918792,0.02488479262672807
13,0.0075629156953488,0.018862058580585584,0.02802420453286023,-0.012494738125867998,0.021806843924737227,-0.024317881434830567,0.025603771450838725,0.11111111907444526,0.00870251169496615,0.013303709032452142,-0.005389757893673461,-0.023478053247283224,0.0692063492063492,0.020742726563665034,0.006385753233755539,0.02798660873656733,0.029514538419570274,0.008043966927853042,0.05508877943012449,0.05420400803469139,-0.0047337977332216,0.0027840633870601073,0.028560673161564555,0.011504753857550776,0.03579223046704497,-0.04158002496133757,0.010869427811658172,0.017985611510791463
14,0.009174163961889123,-0.01699542315230148,0.09629347527169561,0.0715035293823502,0.06297301916626763,-0.06413365911274928,0.011347610074692127,-0.14999997793997177,0.025294137254901896,0.05032826341919086,0.03293044640004516,0.0017808633184501685,-0.032660273159144874,-0.004916363002239344,0.0145938071745005,-0.015034447500817895,0.02112411925378973,0.015539864064101105,0.02300889531182968,0.029959583697609062,0.013476193542890796,0.016153471508198482,0.013627303518103465,0.043766008606573314,0.026127265065318202,0.00867689717466495,0.021505476422563147,0.01413427561837457
15,-0.0023964831880845306,0.016363047100294563,0.07191407663704641,0.0031384073675584986,0.046780696188795094,-0.04774295166974738,0.03215315435451041,0.0,0.03327592210220076,0.03229169860645469,0.009768366165781361,0.023375949818360223,0.03376298135279425,0.023056158547998973,0.02187224631198606,0.040225727569017294,0.03077211354200048,0.009362435106182653,0.03041547236472517,0.0,-0.0020165121615555535,0.05308017973961033,0.014275399194099404,0.054485096946124974,0.0005749486652977144,-0.0010753647216205696,0.017389320826400573,0.028745644599303143
16,0.007732640765324014,0.03675579216964738,0.10246978031550767,0.10676574268565622,0.06897214594170094,-0.07060021266456208,0.03760224157061741,0.0,-0.014436405967729087,0.05449040708990456,0.01518775809322953,-0.013961517863230561,-0.055225653206650814,-0.018134764719226527,0.03641973424946549,-0.03790890337285074,0.025696206276579862,0.028547939949476436,0.057563076891222746,0.050314335706912496,-0.020400097042761117,0.02534325159947352,-0.003028673805614848,0.04793719106831665,-0.013708709571499021,-0.004305648034132776,0.013328451269934797,0.0016934801016087698
17,0.007399225512904926,-0.004687950970411181,0.0039360116689026925,-0.007773821802507014,-0.0006188002565965396,-0.004036706531799714,0.006302660353817144,0.0588234943435567,0.018779342723004695,0.006698566842167594,-0.00826777141582571,-0.028318690544254177,0.04714016341923319,0.013852176559666323,-0.014889756421509324,0.00916639521080003,-0.0013976546842716273,0.005631476254972744,-0.004767710422593399,-0.016167557781759163,-0.014817870918792598,-0.025872037547938764,0.011436765966015143,-0.0020623157879278912,0.006658343459910807,0.0,-0.01388375998562581,0.030008453085376197
18,0.026987561083155826,0.014718900493338518,0.07614599671763289,0.07001776659365988,0.05279925722451096,-0.04826824602342407,0.0470972505304893,0.0,0.01235019354838709,0.06004021830012409,0.03157056131491252,0.056664365765863756,-0.08103241296518605,0.018679365949114797,0.030377010609157862,0.019572751335045453,-0.005598253650023775,0.0642583933285753,0.03182943773415242,0.04250232697508708,0.03965521559092572,0.06350439819019721,0.03908967990927271,0.03343978022278464,0.017362545789063908,0.04756748907765721,0.02166213158015256,0.04226508001641352
19,0.010726765100961938,-0.018566901065924995,-0.003222718487369219,-0.004739416049211231,-0.0022682257652597974,-0.004258623881386195,0.013812196679441351,-0.16666671329995167,0.0009104698073733323,0.029473448986506234,-0.02057458784468428,0.008726013081660907,-0.15662965382103197,-0.0032154575854939586,-0.01774087258296482,-0.01787599232837051,0.025605713231371046,-0.0003801091588824496,0.013198645837541307,-0.00018658316025047336,-0.0027493406535981178,-0.026565093814044597,0.009839537811749302,-0.0034902352780791655,-0.03136944204106292,-0.03302382808110484,0.0029369587977142,-0.009448818897637734
20,0.06871844663379711,0.022169703412577717,0.06606681391928684,0.04336731599327491,0.04403471523480766,-0.04237938184938916,0.015110270607784502,0.13333343429057862,0.03310896792597826,0.005819045735682556,0.06143468651457014,0.023356371428452795,0.14312267657992556,0.03935482854732011,0.021673453261849187,0.042965015323420355,0.03420823722073887,0.023193928790475538,0.019157231722235362,0.014741655273130833,0.034265504527420804,0.00261044515554687,0.03055509673101965,0.03542628022413569,0.014053234921270107,0.08217717633430897,0.03367488780149188,-0.0011923688394277082
21,0.03703378970330629,0.01272411369415169,0.043512730986274305,0.0009829744386145724,0.03193546494544733,-0.034104733878342064,0.03912337704048549,-0.05882349434355656,0.022186969146205916,0.01974522680570796,0.03568252333103245,0.03662511465566748,0.04065040650406502,0.014532650163761261,0.02347540703168804,0.02215629772393933,0.032034714286716726,0.033628074634100544,0.05477700013037712,0.019124632301046354,0.019137365538140157,0.02673655280390856,0.009520635313529622,0.0021142048565157634,-0.009969842386133318,0.012820647641296904,0.03386947574905286,-0.00039793076004767254
22,0.019230883570555274,0.00028550342403420856,0.01882738205033424,0.005701261753049274,0.00976869494243505,-0.014712038980702688,0.028079117836701698,0.06249996041128213,0.018776916774796214,-0.012363332244958064,0.0028933651325437986,-0.00247328119883242,-0.0019531249999999584,0.009564976158386918,-0.004064946338019474,-0.009680717639158981,-0.011041602334669257,0.009406587067151207,-0.00855929554819988,0.009599306388981715,-0.008614320315453018,-0.01730262227402095,0.026302062571893863,0.003164616636911156,0.06965577760553976,-0.011684562536240244,-0.0006876337513807139,-0.01648089171974528
23,-0.004481254734865851,-0.0028546555091579465,0.022448209127651705,0.008422429550774166,0.026545987723565874,-0.027730443972140965,0.019049724387502794,0.4117646097483246,0.006594521585974214,0.018417187955887232,0.015146094066295175,0.02314040716205195,-0.08741030658838878,0.0106968597303402,0.016909697513481325,0.033109960327137575,0.019958441171615462,0.008960506034416945,0.014748234364524904,0.012296304799653296,0.03400082589461837,-0.13579350935554535,0.0038156327086563374,-0.02839123288880756,0.0193756779805587,0.03743833228310413,0.0034402098697233372,0.018780862948271766
24,0.03506271908546319,0.017307343784149498,0.16513208568915402,0.08103591906120548,0.09657716373985091,-0.09126813833788083,0.07117116859074882,0.0,0.048378986198202356,0.11098438952409842,0.04618116086791296,0.04765758638312277,-0.05503931379556823,0.020161963214031686,0.05530362563201366,0.020011368214726145,0.0295590260502342,0.07983693192843236,0.004253840064797863,0.04848348150047549,0.03328063006565275,0.21137570813045906,0.05825952479238017,0.11445393396036552,0.021843342473398784,0.01953779360633704,0.01989362567360382,-0.015891934843067227
25,-0.0883496182640538,-0.03975017754700539,-0.2007164915256722,-0.10499695504325463,-0.13434172527334062,0.11733464018819008,-0.08451379931271522,-0.9925583321138681,-0.0818779202050953,-0.0755776866983368,-0.06802957994769653,-0.007510389736099238,0.08774583963691378,-0.01604382519407414,-0.06400105696982089,-0.008214760912986539,0.00374914378982412,-0.07932839730931206,0.02892916552245527,-0.0589158511310019,-0.037517680686381616,-0.03351770448329888,-0.01973280876909224,-0.060907109195782405,-0.03131449348154916,-0.020637879155716337,-0.013278569150885527,-0.04965684295518775
26,-0.06678385917851484,-0.01951507755720259,-0.0583970091408631,-0.07643735039726635,-0.03883722034066015,0.03111501966791997,-0.03847931674949608,-0.03527448691295551,-0.0242582726746645,-0.039088487243243125,-0.04230485258563029,-0.03590948698260374,-0.0021557719054242407,-0.012530640745791343,-0.031858421156225336,-0.009122430997743212,-0.009591333233050777,-0.034296009560826526,0.02197798861134383,0.005905319077423929,-0.00959768563479839,-0.004719755786811763,-0.02152374303537563,-0.017355649562586013,0.01149829655439418,-0.0076628012488047575,-0.029166691230234545,-0.010195412064570877
27,0.021405209637902507,-0.014776911152057226,0.07727838487903978,0.08498426005718648,0.05478432169000608,-0.04903605693112439,0.014749258880883567,0.02588595910214337,0.019316794848864255,0.03080355546969574,0.023922287829368578,0.04562444096348975,0.09213185587845837,0.02491478597163274,0.04081022064380252,0.01846809177473506,0.0030043440136179184,0.03108814708471942,-0.005240223974080279,0.010179183937044116,0.014703956329597387,0.0455030207449119,0.017218159761567223,0.021570713348264197,0.0017988670035263355,0.026061843788527973,0.04152096972391331,0.012017167381974145
28,-0.03070763324540207,-0.017141020169047113,-0.0753736770160367,-0.0359019036135285,-0.04935363588586652,0.04495366779639973,-0.026628728319043966,-0.025954213092298204,-0.028075152550441986,-0.01573922778636943,-0.004870866069614997,-0.018823526348469653,0.2876651777168018,0.006997260570933736,-0.0035649279248068004,0.01863827531753806,0.007251290569237699,-0.016537992500002402,0.0402842774306449,-0.01627469212733721,0.010354977702618349,-0.016098792555813052,0.007064358813547676,-0.011730758202435769,0.06204630549400177,0.017873848603306694,-0.01497207345074509,0.016963528413910186
29,0.0016529479249310938,-0.007785736902754248,0.015319822107578361,-0.01507713749527702,0.014585834565700166,-0.020666478974911865,0.019296587423331672,0.0041719511141007975,0.021664578834890397,0.004283268807317648,-0.016942666105582406,0.018385205787405604,0.001288418589205619,-0.02628396000877766,-0.02444848199446581,-0.019417504154327456,-0.0005437417960260243,0.02466368959541008,-0.01464365601819126,0.015364736501875644,0.019033664626079957,-0.016362091283906317,-0.012003171360414214,-0.009934239261583225,-0.041657709187711424,-0.0009241750241840641,0.00813010200750662,-0.0010842368640533696
30,-0.05485010182005343,-0.06967991480415879,-0.22824896484410032,-0.10788819345336233,-0.18737823842243026,0.17579674781604487,-0.12637637621932396,-0.046312481565855136,-0.1159215585792544,-0.1147610470642787,-0.09649193926058253,-0.04572874768721101,-0.06656763177431319,-0.07122096034150407,-0.07132860795979806,-0.07683817386246337,-0.08000002006901719,-0.09518605599571879,-0.12633335828766198,-0.09387808029321246,-0.09375396043877114,-0.049776932127592384,-0.07825813975211812,-0.083886639644496,-0.10322823210316187,-0.09158182281373158,-0.07539450813322916,-0.04567086916590136
31,-0.008464604500576707,0.06309043128146655,-0.0019888274846629832,-0.011421427357020241,0.043778273323587906,-0.00879457857618685,-0.007681926670111823,0.02772645717595953,-0.0005996202398484269,0.03450506417817831,0.015312626813723827,-0.03734443233257669,-0.029586477752572806,0.02222972945091382,-0.01061713268405772,0.0351530271012389,-0.004869499939338688,-0.01854078903832998,-0.004160372216822375,0.0288346013272206,0.034140513873291936,-0.017231130747541384,0.011297572069573719,-0.019771274758421255,-0.0397655102455216,-0.006110029675657828,0.008387400676632255,0.015660542432196153
32,-0.07712699164837739,-0.04252615849333227,-0.1702899052521591,-0.0719767365858809,-0.12352774840663956,0.112754185559398,-0.07879448356588545,-0.05215826976650013,-0.0814,-0.05548639210932925,-0.06828658414498182,-0.058620703716153515,-0.2148399082067534,-0.10115321300425217,-0.0563380281690141,-0.09664400865535572,-0.11890944869793003,-0.06406574011621417,-0.1165970177836037,-0.07680034566876143,-0.09174662990038003,-0.09945586046131975,-0.0883547819497016,-0.09698887468840298,-0.09136882775201263,-0.091188493702878,-0.0703214229871768,-0.03264708415884239
