ALTS,BTAL,CHEP,CPI,DIVA,FLAG,FTLS,HDG,MCRO,MNA,MOM,MRGR,QAI,RALS,RLY,SIZ,WTMF
0.002704992669329287,0.020671811164707,-0.017106682392692432,-0.0011025241322505396,-0.01993859709758952,-0.01441218798729125,-0.007403196553653406,0.006890280014754339,0.006356712834593729,0.005026809651474483,0.0040286481647269405,-0.005662469799099711,0.0,-0.011456108102474905,-0.008881770234462353,-0.026666666666666592,-0.017526500216512857
0.0025693985412443467,0.012151844557644445,-0.03632237008728671,0.00331129844595465,0.022594046117536737,0.000868445227539686,0.017489573139641532,0.004562001645108526,0.00394787013308581,0.010336745581860662,0.007133303611234959,0.015660613803958827,0.0024062601226359,-0.008470952629118633,-0.010189805526963068,0.0018894189891354805,0.0015075081086138133
0.005597019101548646,0.03901962665118533,-0.02826854871964947,0.0022001965593034327,-0.014972734253616563,-0.01953741256421984,0.012979677837093822,-0.0006812693282303793,0.007864731251201112,0.0009901320458788995,0.01460823373173979,0.004766151752609817,0.004458251268194579,-0.01301763180853382,0.00041190033339529784,-0.020744885466519838,-0.009533361894677279
-0.0074764206617980375,-0.036591305686059936,0.05494953969012509,-0.0014635400817705668,-0.00620571291558086,0.009439151521339196,0.004735216641443567,0.0043172654563926405,0.006632838179265153,0.013517969007583256,-0.018760907504363145,0.008370353966302322,0.004096920108179246,-0.0018462740821311378,-0.011939157433280244,-0.016369764082811742,-0.011904738481679722
0.000642585234887712,-0.001999033420055931,-0.02412876995261736,0.006229283919197821,0.0006772508272513541,0.015785364372459382,0.01354507554741322,0.0036199264068037976,0.005038760692594803,0.002927781392322702,0.013339306358381582,-0.004980737701812627,0.009180545260454151,0.003206638335399223,0.04146419519451276,-0.009789525208027377,-0.005383235646434934
-0.001030214299750348,0.0040060248474181725,-0.0066718805258797935,0.0018208855935552058,-0.00692707666895442,-0.02513469530945354,-0.005753399428398989,0.00045078202705087987,0.0015426000378366974,-0.011028219266947772,0.027643658286807517,0.0075084761360792425,0.005053909130851745,-0.010576375856747564,0.0012098089402929973,-0.02125561047948595,-0.0010309876893028435
0.0019414796203163485,-0.040897703817704086,0.0035558567355484408,-0.002908002485767416,0.008178116002448416,0.04051560943125365,0.02292635332580562,0.009463656401549256,0.006931066804644986,0.01049521154476887,0.002988898377455027,-0.010488748239838051,0.0016761196421134856,0.006680939337877605,0.012887543846178722,0.03787878979185807,-0.0007738985053032953
-0.0043916796231391825,0.0067602118258523365,-0.018110145510940773,0.002916483627405611,-0.0036013369189294327,-0.001564483072734754,0.019860992443363132,0.006250046832821971,0.011089925116767277,0.006816001519506647,0.0446999148573862,0.0003077414086253824,0.008366847662517241,-0.0025306648468792197,0.014851381519973563,-0.03795615756477653,0.015233690470937594
0.010703332672863098,-0.010847065922130342,-0.02165198254087229,0.007270006214418672,0.01909921501955505,0.05047160648837353,0.02745300830393696,0.00399293443704736,0.001512806592033595,-0.004513249516440943,-0.002852567120922236,0.00727091459870883,0.005974119847258693,0.0005347919202816781,0.010600745959885706,0.00910475467880631,0.00025431849531310066
-0.017798927807800506,0.00678855787639431,0.06885246646570811,-0.010465499208628269,-0.019530419584708136,0.0349429287264883,0.01137766523689237,0.0015467200923087825,0.002643508036211725,0.005505181525426802,-0.01798112047327843,0.006662869178894764,0.004289032072914779,0.005344731595071068,0.02680645056232695,0.0015037091978090682,0.01830656571090931
0.02531310093409389,-0.032676428894075585,-0.00460125230525438,0.02213475538130062,0.028738695474512063,0.0296135400083595,0.039098662493139764,0.01301557701624196,0.017702498822980958,0.015459002108180388,0.042030793090687,-0.0035884758262113288,0.02003938191418059,-0.009137186782683344,0.03585209047968225,-0.01901901901901897,0.006242178334275957
-0.019674806895029186,0.001608619063190896,-0.010015379543925292,-0.007212347050634299,-0.01560627819288632,-0.032442307365909376,-0.03211576245461893,-0.014372837684256,-0.019615108846079032,-0.021883951097876556,0.015974440256611756,-0.011911350593172885,-0.013526565704156487,-0.012927362310732708,-0.04974206285674099,-0.017857142857142932,-0.016873427091956716
