ACIM,ARKQ,BJK,CIL,CIZ,CUT,DBAW,DBEZ,DEW,DGT,DNL,DOO,DUST,EFAD,EFZ,EUMV,EXI,FAN,FILL,FPA,FYLD,GEX,GOEX,GRES,GRID,HAP,IDHQ,IPKW,IQDE,IQDY,ISRA,IVAL,JDST,LOWC,LVL,NLR,PBD,PIO,PIZ,PSAU,PZD,QWLD,RING,SEA,SILJ,TOK,TOLZ,VEGI,YMLP
0.02148098575658916,0.034171288070657765,0.05468100278487916,0.12319672420159912,0.01923573212040711,0.018640648549172745,0.03163859941087845,0.0284472873986993,0.019991192288689816,0.014124543438059375,0.022836305677185285,0.015765667041236643,-0.0877930948816589,0.028292501108599738,-0.016290693580865427,0.011111259637164141,0.02201012930824129,0.02795303959010133,0.04045697528363645,0.026382803788532912,0.018711971351209413,0.048581615917113886,0.008841003402348552,0.006955093655776425,0.054504940314354704,0.024731644400694714,0.02436673097257114,0.02526113758441804,0.017756083660673914,0.01676189247314134,0.046954254970091966,0.01768269105688868,-0.09770111412030533,0.028038861715285184,0.024475384029990298,-0.0032356455408879227,0.036547531556117036,0.02097605611187601,0.019413662312763428,0.02423851219455129,0.011187873525315516,0.013007947634123345,0.02838704246916437,0.022153118696812208,0.004213547130094318,0.016989001829294262,0.013774357798438757,0.017437559247691324,0.04683429523533701
-0.0031322150387042146,-0.01649681818716744,-0.05108748712735249,-0.027420834093855657,-0.0008206141893014173,0.0068624496121789435,-0.01569939462529887,-0.036121084245848624,0.0002175470770052693,-0.005989099364313902,-0.012195083585357223,0.00022207997118461865,-0.04746206424291364,0.0005389085367518328,0.00573242163267837,0.004070029173883835,-0.013002999303494458,-0.011403509744983284,0.025617616800248297,-0.004645583045479079,-0.0038444142809419633,-0.011015697300406156,0.03018493910027475,0.017651658088468525,-0.026107411571964164,0.011631415536793123,-0.005709051306541457,0.002384456497894977,-0.0011895166081884994,0.001873206871098955,-0.002121155373944463,0.007393742268420376,-0.05201701819250855,-0.004869506645507892,0.026450748959632817,-0.003246054421913274,-0.012002929196446823,0.015513686643470706,-0.017489281078306308,0.015776648616478012,-0.005531994478300401,0.007133615944681983,0.01380182789089143,0.006048387478240353,-0.008391588947798893,-0.004265258139038999,0.008831405951648032,-0.010804940295403768,0.030654631152551487
0.02289058357779892,0.013764082033649988,0.031183428925524906,0.009992509763457851,0.02354256400386611,0.0034078386848285487,0.01817522133812664,0.014179540875422876,0.023078829269467475,0.02283885116793264,0.022602169049823304,0.021724432778281837,0.04498257440095328,0.01864898435249411,-0.02279924810040803,0.014998051758833718,0.012488064096803104,0.026619432000727864,0.012042720753780572,0.028936000268894983,0.018010252805563898,0.012448843250148228,-0.01323248619095029,0.016214123392264992,-0.0018956737444341685,0.014084543688770802,0.004305995208795734,0.02104798223464089,0.024612775571526774,0.01982076012371544,0.009110300528464932,0.022018229591342826,0.03247479629393115,0.010931813211918402,0.018287640907088173,0.027478060028671696,0.01594525440172779,0.016102454662657122,0.028481078225196688,-0.008363180369287966,0.011452846536525044,0.009444504330918623,-0.011138630041101643,0.01903817138065492,0.01833561662131313,0.01695526536466471,0.011896516848212777,0.008663137686784613,0.00884244996063592
-0.005996860482950804,-0.04520891977868871,-0.031015616786118406,0.009540733415033151,-0.005402748951909456,-0.009811253398751956,-0.016757683334998715,-0.022636328106522958,-0.002553963737330001,-0.004794629493232554,-0.013187073516699762,0.003688367472078626,-0.14304635742514776,-0.002820618226000466,0.001620271679545616,-0.005511214642989425,-0.0012197326742234534,0.00950745359123599,-0.0035258036016875944,-0.0006047578495694395,0.0012636418160076744,-0.0014560198044298324,0.052681955969258135,0.014471293698837226,0.01682042716324798,0.009920593325043196,-0.0019054778380313453,-0.0095305102776137,-0.0027121678623720216,0.0014668043237165134,-0.027986885877374232,0.00251358320681065,-0.1084598193763901,-0.004248232588122727,0.010612075967532641,-0.008122115722673769,-0.002989598794178095,-0.0105648354012473,-0.0073077436397196655,0.039758977499538974,-0.01229371144041778,-0.007640746826307602,0.03504397804783213,-0.003933259592918568,0.04155129711939634,-0.009126107118255766,-0.005989228487296467,0.014936360212200718,0.015139398757680302
0.0047086086567537395,0.0015290430296507052,0.014136968343795048,0.0689535255514726,0.008121187804896755,0.011813880208036108,0.003334592971835845,0.008991836042762701,-0.0008531457443927214,0.0012388548811673086,0.016939570064278455,0.004755824145117894,0.03863991986149942,0.006364086928150301,-0.007440978027457597,0.016785802848050438,0.005563712028430087,0.03339011214093378,-0.011499393881218987,-0.0066564928398651,0.00757272254372557,0.02883981527985466,-0.01546864792257251,-0.001463069658361561,-0.039754541778015136,0.007297080495482575,0.011933379116406836,0.016393511230722982,0.004662354878149473,0.004760164033919679,0.008668825132877143,0.0,-0.037712972302098406,0.013445407864454093,-0.008077314437030705,0.003794742692233265,0.009745170256074756,0.006981644616068068,0.015110460330684122,-0.008690416059580992,0.01473954800557123,-0.011627845207932377,-0.02055626100490595,-0.01924973955123008,0.006648943941329842,0.00921016002522222,-0.0008925849274447967,0.02465044738598241,-0.035321789882549776
0.004540270745728039,0.013994757520427423,-0.002104205404415849,0.003601716127031121,0.007495394295159705,0.011299604484505744,-0.0022157708365357466,-0.006683825450184833,0.008754691829955074,0.0037118152497422783,0.008883772467358773,0.015060448482340031,-0.11235113091225646,0.01606023782943594,-0.011734032576065638,0.015797663424581075,0.006882526094794025,0.018227217597184767,-0.0035793393300393704,0.012183971601110526,0.022546791049182224,0.018740265783575173,0.04251392301434643,0.00476193393249479,0.024729183508253268,0.0047368258520830995,0.01037744396511778,0.01928470812473011,0.0069605103288671605,0.012026111798907163,0.012584333305586094,0.018266246979697198,-0.1580278011608752,0.005357829610135704,0.0024427727057425995,0.007560678263313673,0.02004448397304146,0.02610094005911934,0.02099240810244157,0.040327179113748376,0.02937380605527017,0.02114463780290576,0.04691350155368354,0.020634391054790584,0.07001320839631588,0.005089433170256664,0.007370887976709656,0.01077196742446877,-0.023596394128533968
0.0014579398883940295,0.009284959221344771,0.0018449083311734996,-0.0016311494631604312,-0.0024095966087953227,0.002979373378538385,0.014433679640974416,0.025623561041883788,-0.01164256506242715,0.0031504017187018933,-0.016327232023818045,-0.016744519689659364,0.13160093477852786,-0.002963690163465595,0.0059366774546796225,-0.014502219627063676,-0.0020103931346464638,-0.0008137128053083383,-0.017512460672435094,-0.006018947853060548,-0.014699745751991775,-0.0009276107495413099,-0.030141850754964974,-0.006926788100865665,0.0062363740141493824,-0.009706097121156462,0.0042015620737693325,-0.012383993868598136,-0.012288910129881356,-0.008642367846332683,0.0063655227486748775,-0.008793333251086641,0.06906905037030879,-0.0008881108304303877,-0.018683886836507714,0.007109020760745116,-0.0014555565698746522,-0.004371882099162371,-0.03588787720832168,-0.03651656224516911,-0.0103480696658695,0.009139081344932114,-0.04834896954264482,-0.015286162902677291,-0.03209877691448853,0.0006985446836785589,-0.005764867060995856,0.010302041587965945,-0.0059727386468463005
-0.007279166973878624,-0.0024863980940708977,-0.028150418512273512,-0.019607932668636426,-0.01963917989451809,-0.024879288747561682,-0.012768971162546076,-0.0215374206497986,-0.02013251347585836,-0.022255939340819236,-0.01902293137401704,-0.02392757615068806,0.035555594128977616,-0.016596371052701616,0.01967212671079025,-0.014084503307863509,-0.01866777287084186,-0.017915230618795363,-0.02559399825971065,-0.03451376858025566,-0.020721170646286896,-0.019650290388200358,-0.010968971202295879,-0.015785557084876937,-0.0043114690744430655,-0.02380276783674304,-0.02510475939206822,-0.011842349181522624,-0.02371703805135883,-0.030148926154638756,-0.010843301430090144,-0.01643027195322345,0.032303492446696204,-0.01358921569453604,-0.026490051977977484,-0.011960742576050228,-0.00510214707815726,-0.015569003331970702,-0.023652632627176384,-0.019825343056267312,-0.01204051382363362,-0.014610444549188048,-0.019826622170341264,-0.02103145300377045,-0.04719387959378795,-0.009597109814647228,-0.013157958101429229,-0.014064778056169886,-0.021079018991234558
-0.013051627779787404,0.0004985191358433611,0.0002707503483000914,-0.0169998463050442,-0.011910524605921442,-0.010662656190288573,-0.012564760076852269,-0.022688752696746875,-0.018797969848106357,0.0008380819281072124,-0.026045563201125308,-0.017888784955119183,0.11516446702885498,-0.0186398960597704,0.014791005381431174,-0.019207611993642872,-0.0046530580387506995,-0.02404637442211645,-0.013602247113847069,-0.03919733762873581,-0.01650445460433465,-0.003314251708551217,-0.023105312659768826,-0.01491977202410439,0.015967597471790367,-0.01721173153769874,-0.010491162237728122,-0.010574615984805384,-0.02150542506608312,-0.0007490371871784724,-0.0018270921112989015,-0.0031387579901356447,0.08163255730197883,-0.010943723312794338,-0.017857114157599645,-0.022425087355388156,-0.018315009699087288,-0.007704868113477744,-0.017474095489374057,-0.0362879111543532,0.00032076958173292517,0.004070790946106895,-0.037926642317769085,-0.001023241804384808,-0.02141900655813917,-0.01603222423410531,-0.030508284209473907,-0.0203280435812412,-0.019810592304492943
0.01322422544801083,0.0010961115546372817,-0.018944498107417343,0.06103776769884307,0.000821308725580183,0.004234186103840514,-0.008981991043768841,-0.0020790706183796627,0.006237243915806327,-0.0015347581479029006,0.012492768853382958,0.007420921404067469,0.04233487624815108,0.004363700178598792,-0.008555072106480394,0.012892653926023907,0.003987248572224255,0.00339835757933941,0.004279619546939335,0.00456921679673701,0.012908886872582546,-0.00285044667075133,0.0018921435818370575,-0.002650621060970505,-0.011188218991359545,-0.0008757773893741349,0.017349385803919464,0.009975042818392793,0.006512240837762978,-0.004123056041235882,0.0024405069556008786,0.004704938535995667,0.010062866621415385,0.0037752634692361205,0.0017316135086923663,-0.00020291034859093766,-0.006716398718346099,0.004495419879408767,0.01050916569969006,-0.016049458758309137,0.004167938140823935,-0.019959417810247886,-0.019710956705934847,-0.01792094073470303,0.016415830685891742,0.006624857418887202,-0.007925471961544394,-0.005460588034214757,-0.021089786612150985
0.04120850436230858,0.015329494538905647,0.00220698014000539,0.02109261912542986,-0.00793847526482762,0.004599306156183332,-0.00906348363105371,-0.013923604492456236,0.002435401515607339,-0.0099217359857909,0.007904345216171341,-0.0015625108295196422,-0.026461565432516463,0.005111065481920964,0.0009587194082448598,0.0013694112190476206,-0.0006847132785225657,-0.005080417803062557,-0.0033145806726176306,0.012345659040788569,-0.0072219684422411825,0.00984596119619184,-0.009443001608522086,-0.005694738407480546,-0.003771491113654428,-0.0011685332324734598,-0.019422135116034654,-0.017283993123690642,-0.010109504973242905,0.00301098470766418,0.002434501229086725,-0.011887544124276431,-0.09215435409808323,-0.006224892869617503,0.0008640548584477416,0.002030342897048747,-0.005258991924162007,-0.02237594689331865,-0.017599951879784567,-0.0018820017074794566,-0.0022350531624374622,-0.0065235232821606115,0.0026810227381672096,0.0015639171204823268,0.048452251242115316,0.008182169217824732,0.01621261865352598,-0.0010979471236831672,-0.014362364128454756
-0.034950802631898883,-0.006372426297965661,-0.024222569061152714,0.0015650854445731712,0.014282891938180954,0.001907718209999237,-0.006859678779666198,0.006725477642683416,-0.01302993730979403,0.022515060721308263,-0.00994641863427802,-0.015426010716525374,0.08912778289352488,-0.013984429848580338,-0.011174968092044029,-0.01604983405439392,-0.017404496953820934,-0.010212720493136491,-0.018052166947564768,0.002567379022346312,-0.026101446083536557,-0.009278225522785536,-0.013345865048300804,-0.00534557552796389,-0.011898192111626769,-0.009651984203730844,0.023073193165756414,0.0154606255242069,0.022988236431676537,0.0129116897552113,-0.005160811253687136,-0.0053820169210330605,0.07956102002504714,0.011503749003854676,-0.02763363793458723,-0.019250225200133902,-0.006573250775995907,0.017599740724565462,0.011336272615402095,-0.024497224612318683,0.004034549239614073,0.019701757885909027,-0.02540102816801764,-0.033836498470898216,-0.030808658101691807,-0.01693726676168644,-0.016416259481881006,-0.006962236123126904,-0.02003647323020909
-0.033709459504113234,-0.016773684104833115,0.029619182263476793,0.012500068964380455,-0.022750238917474616,-0.022086797337640143,0.008819910910235741,-0.006826395321200929,-0.010767359681196948,-0.027298423139050343,-0.0008842431774339287,-0.010081443384738185,0.07835164783322074,-0.012022261443881613,0.025185660806070664,-0.009206717597743564,-0.007353299636481506,0.0025894584447572365,-0.008163619696070285,-0.005448214931555827,0.004461100828603926,-0.025396830829323244,-0.02995170327997501,-0.02034544661480949,-0.01644080481025158,-0.013880610688317006,-0.011423206652510731,-0.023566645686006697,-0.02359638059931837,-0.031602706551013035,-0.00030517656062598703,-0.02512940402310612,0.12452358778068873,-0.01268401439498423,-0.0022301514631421315,0.00020661202263494183,-0.02822264918594406,-0.021013595264858933,-0.02757498055357438,-0.029734944213396907,-0.026265162467512742,0.0,-0.025385140338420917,0.009843260361389631,-0.046357667290585935,-0.0034153115417033496,-0.015744444749069355,0.005493415721755086,-0.044609778398170485
-0.005378884997896936,-0.020571919359176703,0.0008219490079078504,-0.04691370216205093,-0.004493099740151235,-0.005451760772588511,-0.0039077547215751966,0.02672031171660189,-0.00045905766475979465,-0.002863466561234593,-0.012295065658219357,0.007009179385442665,0.14101172503946235,0.005786388046243039,-0.006929150195432242,0.02136565572610529,-0.0019878758751154433,0.005208232171701225,-0.022244009756301256,-0.038634823739660665,-0.01525357757830514,-0.006840370006760192,-0.04183273861447505,-0.030564247565036607,-0.0072807426935143265,-0.020065843513100774,-0.0182957311958818,-0.01419751316922821,-0.0050000791508505215,-0.00582760300489485,-0.00793646580350106,-0.023502631431028445,0.20112983077385324,-0.01123447792224141,-0.0172569586460908,0.005990535000886362,-0.02904229982547135,-0.012205453019357682,-0.001667946226987662,-0.0433044266124225,-0.004276229075772237,-0.02022239856320481,-0.050775777303924886,-0.012707186857274328,-0.058333343021599676,0.004934382612997955,0.004096173210334953,-0.008915226730785502,-0.01653713718482475
0.026421419865187826,0.02248967370713549,0.01642482477572127,0.05278471165411863,0.01664332326041831,0.004698522726104549,0.023146232701554213,0.029590082669317168,0.009639800401864644,0.01794941398924101,0.008693984250463166,0.009976925021359244,0.2613208261650725,0.022489343323513773,-0.015540710465043827,0.01673507050205992,0.013230868385454793,0.003454197383884589,-0.014155973271487191,0.0060281333667702225,0.006833746635762423,0.014759012161092797,-0.04469853494042921,-0.019805964684217008,-0.013258246428687158,-0.008557455480449021,0.0215792093211182,0.01514034703820831,0.012981560104246257,0.012114063909494816,0.023384545132587184,0.01785710415298467,0.15239889052908276,0.021628257332978698,-0.012014826192169191,0.025872649969152315,0.008083958719146606,0.014060513046564268,0.021720885562896874,-0.05988863433788981,0.008589221469624717,0.025828190208167845,-0.07429418541201158,0.01175147846088601,-0.04129789094496197,0.01782140613145982,0.002399913557407638,0.012743629722162085,-0.05143427010388925
-0.0203219936703072,-0.011523539693921224,-0.012658156433019013,-0.0476775197967929,-0.009434194256780491,-0.026500378394887263,-0.02492323918429281,-0.01980617566658189,-0.03205258116898434,-0.012131457019390944,-0.03271308755546503,-0.02641854795471406,0.21952132882246955,-0.03222483772760173,0.02094070261304275,-0.014845917419439771,-0.030609355075768105,-0.004302761538160004,-0.04974341106254467,-0.019307636550794868,-0.0217194298528459,-0.0366840426385924,-0.09902072886657133,-0.05731959181512555,-0.022298471248305245,-0.04531440887444208,0.0024004305503634925,-0.005092730296448826,-0.02480350931148905,-0.028185353921089236,-0.005411743529092588,-0.024790197025503904,0.1657142432130204,-0.02127508602857321,-0.04115999702417153,-0.03482789198219747,-0.03368073240547965,-0.028991585381413863,-0.008585412488350375,-0.10148156271721122,-0.022600719686630227,-0.0055319807073454475,-0.10112358808675566,-0.0387169292728707,-0.10307697483634147,-0.025192175582947268,-0.029207388973401888,-0.03367878032458326,-0.057351315976132924
0.0030730671975811442,-0.011607260928236685,0.016093886001532026,0.0,0.00013988404838579294,0.009207281047099208,0.009437584947096948,0.005510843306994653,0.015265230415577315,0.000999559951435773,0.006682846187482106,0.018168989919615845,0.0527445389240441,0.020877232237215968,-0.01356897816437656,0.011466036366179284,0.02013335138717091,-0.007778930379157173,0.01457058084632999,0.02274249457201072,0.012950915435798916,-0.022311643235791767,0.015700547786678357,0.006999091000587718,0.004678269138908485,0.00678072732606412,-0.002394682281855712,0.005484433052099768,0.016956344920317085,0.012713490152028844,0.02055616194485966,0.01877187737249809,-0.014705849381084171,-0.0080478900278368,0.006829325588710074,0.032973943027484964,-0.005809213776712311,-0.003029083610120221,0.00989685633414757,-0.006595205678057982,0.002680948048814465,-0.004243389769975809,-0.017857247794299636,-0.013808877504032608,-0.006860928012841743,0.02639302364657096,0.016769453183258485,-0.0053619721263349135,0.02101803761347766
-0.004289212624293066,-0.01948720988261086,0.011811977336094485,0.033591922822397015,-0.0021007386368992512,-0.0015866180133193226,-0.004285104334509846,0.011101768672488523,-0.007402245936505525,-0.0065620176144540006,-0.017300317281070957,0.0011585832867028725,0.06291879959172751,-0.004659393319796648,0.002239309245006523,-0.0020244569513814268,-0.0032660031936497078,0.0017424894962867461,-0.017020980055243964,-0.011284133558561431,-0.008219290987979386,-0.03689079494107158,0.00594529078140205,-0.012597742172786152,0.005820848114420136,-0.011866623086381992,0.0009603073648896783,-0.006545437318662202,-0.012922034871123488,-0.0054922829029919965,-0.02073460324158524,-0.008445319608711734,0.05330493285841655,0.01832883090404433,-0.01841087793041302,0.003212166533732447,-0.02921525539529555,-0.021267277125125786,-0.009391629780274295,-0.019087121122421783,-0.012700436783378923,0.0,-0.027272656730667432,-0.015752626260219324,-0.01727117527011733,-0.02607155764422365,-0.02182866364760481,-0.009241434138805628,-0.07692336940944168
