AGG,AGGY,AGND,AGZD,BIV,BLV,BND,BNDX,BOND,BSV,BYLD,FBND,FCOR,FLTB,FTSD,FWDB,GBF,GVI,HOLD,IAGG,ILTB,ISTB,IUSB,KCNY,LDUR,MINC,MINT,NEAR,NFLT,RAVI,SAGG,SCHZ,SPAB,TOTL,ULST,VBND,WYDE,XMPT
0.0062144258620289074,0.0024606103626869536,-0.009356676335794343,-0.005713003078098612,0.005183061940574267,0.013295953466260285,0.005695718709712115,-0.0004451604276341837,-0.002220265591412083,0.0017987073352929504,0.004295509816969537,-0.0031390501526145803,-0.0008576736097387906,-0.0015967807884543009,-0.0008152217845346193,-0.00577322144162521,0.007850760597175198,0.0013907833662136482,0.0,-0.0025564557525398412,0.007069532386747879,0.0012438064378231751,0.008147153487272527,0.0026158547748201103,-0.0014545884970082901,-0.002470267771026866,0.00043719355975804216,0.0012405103127763745,-0.0036510568085672728,0.0005567600485095664,-0.004631004830426659,0.007175892247427145,0.00369666988756487,0.002833357342332581,-0.0018297167458996672,0.005245257805583265,0.026944243485795456,0.004962516419483557
0.00018226743843117652,-0.0017709421456266101,0.0007085121902081638,0.0006383234292472169,0.0009407986796320744,-0.003659375388489468,0.00036558258385277736,0.004476575552715383,0.0015397325538855735,-0.0004978057744570498,-0.0024862543464192013,0.002309276993671591,0.010214435227838105,0.001998683262069552,0.0020399265585024353,0.002073637793103085,0.0003505673555759456,0.0012595665567716552,0.0,0.007235878189439355,0.008137569785533797,0.0022173572640740284,0.0013976285193851696,0.005787530113546629,0.009308151540369354,0.0,-9.975068670416216e-05,0.0,-0.0008142602955779558,0.0005318908743687127,0.00031013638393474297,-0.0015273186049389188,-0.0003453229929876232,-0.0012236167620608806,0.0,-0.003531532115421733,-0.011868611710535928,-0.0003635113067320388
0.0015483174949558628,0.003547410126281567,-0.007315093464756475,0.0017017446042068005,0.002583540360556056,0.004006429788044143,0.0020726077215740967,0.004085467902165175,0.001729831227791358,0.0002488291929577349,0.007478284355922336,0.0037692282722018244,0.0025275954256609987,0.0,-0.0024430076183668587,0.010761812123595308,-0.0014025802179513682,0.0007185593899082306,0.0,0.0020162572859597342,0.003130617464588704,0.0033183846453920546,0.003290166441683398,0.0008945170488055194,-0.0005064597820341656,-0.00020647062574929707,-0.00039785857453313375,0.0,0.004074667416331756,-0.0006639958491268728,-0.000310040229179191,0.0019120737818440427,0.002072275747298444,0.0024505039317513386,-0.0010025120982193024,-0.00029874113133885927,-0.005622310104208877,-0.006542883635557764
-0.00527461538927022,0.0019206511652160906,0.020343223622762214,0.009995950552265443,-0.007497169747909862,-0.0014410672721241024,-0.0053528035017976535,-0.0011097573244919275,-0.0021107818502064807,-0.002614790204252084,0.0017317652171270296,0.008013874139480036,0.007934615297177242,-0.0018977283891428566,-0.003163064552660427,0.004957725118832359,-0.004038428005377699,-0.004489289286007089,0.0006295618803823753,-0.0012698638473881898,-0.006076701254230573,0.00060173398485089,-0.00029800438336288185,0.003276784981792427,0.0027376520840966053,0.002333944868737293,0.0,-0.0005999894987586838,0.006686477742312043,0.0005314151898228991,0.0,-0.003626201679096483,-0.005169824887273175,-0.00468526122998104,0.002006508037640107,-0.006173845669150114,-0.029812387561038205,-0.0010977756945124966
0.002373462082264097,0.001205689326838873,-0.006532821481300838,0.002316016147493258,0.0010058775889616163,0.008691935623695978,0.0015252687022908329,0.001201526752668424,0.0017306563700418534,-0.00039322235243336194,0.007996559056964642,0.003942716077359696,0.008561193568804346,0.001600500708256006,0.0026479504510004003,0.008574658523427195,-0.00013328784630149468,-0.00034111336532011074,0.0013141406328469,0.002445111997360457,0.007058217267914059,0.0012019023727765825,0.0002980932164480341,0.0032660195627013944,0.0021258477330423392,-0.002889200010779758,0.001393662051012651,0.0,0.002668560830199893,-0.0008115495184818742,0.0,0.0018201255641771548,0.003356081659219639,0.0014388525853855215,-0.0018720659020336977,0.0008416009325990869,0.005350993377483395,0.006142535746776001
0.006854244268977613,0.011238235389511393,0.014326025142178588,-0.001680460732217738,0.009335133103012124,0.014903531072016543,0.008198652885990126,0.0061087265181443565,0.008457244781784595,0.005001279631584404,0.004463347132956798,0.004960676296220106,0.008363129507302442,0.004394710888664961,0.002657185762013193,0.010121396563696865,0.009181687551703215,0.006053520504159718,0.0,0.0039022965445855828,0.02041168150719542,0.00300148302967532,0.00626081444687261,0.005623064942502641,0.0010104450865500443,0.002897571674894097,0.0010938364245861203,-0.000200010942719474,0.0020160665006513415,0.0019950471562331395,-0.00031023108206733953,0.006128905033593482,0.007439453786616806,0.006350897407787284,0.0010037831347796038,0.0017621355930883922,-0.026138306281618756,0.009506296324597787
-0.0005444053600846229,-0.003572212579641504,-0.0057884427317384,0.013675732475737251,0.00023439235106166974,0.005874194870383035,-0.0010920584902515042,0.002023964581064955,-0.0005717016478432677,-0.001990703781749391,-0.0003671998328086256,0.003290979847062419,0.005950378767706836,0.0021877409553344935,-0.0007134782728833415,-0.007615046661682081,-0.0006125301879164427,8.989933741923321e-05,0.0,0.003498764442903697,0.002419763430493098,-0.001994900411684148,-0.0003950617818362356,-0.006768701199577396,0.002423500075169918,-0.0008255017852764411,0.0006955492433283,0.0008005207579065615,-0.0008050221093114957,-0.00013257056677630944,-0.0037232651704623295,0.0013326495996667765,0.0006866701415246777,0.00040747781700829734,0.0005013619003735905,-0.0017989553147782548,0.009740287060072616,0.002173598217236237
0.00363277487929249,0.009772398991969149,0.005123587696874181,-0.009340350566595924,0.00561749010482296,0.006705121924130164,0.005224539313485042,0.0,0.003719203311361393,0.003490397280615316,0.006607241327656963,0.002664492199874441,0.005956711855316777,0.0029768629706051447,-0.0023462189104428107,0.01489641106904952,0.00577733619908645,0.004130445363211675,0.005612121533657401,0.000387113569513916,0.008368025075130644,0.0027985164237972564,0.002469716830357101,0.00859254163049516,0.001410492894592471,0.0025092375237789327,-9.917764674144474e-05,-0.0001998909382542055,0.0060412730346483135,0.000796619434360216,-0.007785624610244906,0.0007605770722528909,0.0022310461246905786,0.0022382190816725945,0.0017540718998873927,0.01111326060551868,-0.008574490889603437,0.006504689429690625
0.005357481831250758,0.0033014882851563425,-0.013902096845091316,-0.004399773688790185,0.007635295801221849,0.012153491822888529,0.005847061832892611,0.002865830355731932,0.006276621933726971,0.0036821689448236906,0.0010935940048436188,0.005912472631507764,0.0056816228116131715,0.003948369540931247,0.002377732571526058,-0.001596102814009107,0.006711571085405018,0.00419737600399398,0.0,0.003388366235500818,0.012017207445542124,0.0009968911078872776,0.004927761486227196,0.0005875643177771354,0.004324818242110493,0.00227173654808821,0.0016593134069037793,0.00039994627120949235,0.0020014921714754533,0.0010369910770737726,-0.000627766682892465,0.006917411195100626,0.006446487289337771,0.0042791843564194635,0.000800599521772542,0.004455951571077541,0.003999972972972937,0.014474189755250447
0.0006312614384151441,0.0012015018675750725,0.0014099150112895716,0.0027359811195794823,-0.00023125001702834107,-0.0008519854209500228,0.0003612147531169282,0.0003666428662821013,-0.001040373288222816,-0.0011150087227003733,0.002140583746247581,0.007785229836504511,0.0020427995586616123,-0.000987362196396411,0.00020466866826268689,0.004796276140759639,0.00034629942558377444,-0.0008918809234019305,-0.0020101153956032527,-0.0023154999726444753,0.002847698645681659,0.0022898601575360826,0.001274855025137158,-0.0020552675103671734,-0.001705098418151547,0.0032972374310076442,0.0007933116077387902,0.00020001983734096743,0.0005194096716367158,0.00013298734387263592,0.0,0.0007559428951330665,-0.0003407375060809201,0.0016218194319539893,0.0007507753343280089,-0.0011828739533292774,-0.005087730297397593,0.010302152361547459
-0.003875598102936332,0.0004331401892577208,0.016893419997747752,0.010283462201705992,-0.004978974192102879,-0.0033032015114640386,-0.0040930350488175135,-0.004580244163180629,0.0003789688685822187,-0.0018612516054415849,0.004858762852925938,0.0013143972579403376,0.008297603036495455,-0.001976066612559298,0.0,0.003182224803205896,-0.006318552424345317,-0.002588633489409241,0.0012083421074062847,-0.002224209910918807,-0.007572180915599795,0.00019860472314438043,-0.0005877709553912477,0.0005883347787942048,0.0009044802208762764,-0.0012324116858909947,0.0006940641132706602,0.0009996248373185606,0.008266165447484927,0.00013243940063652725,-0.004083062620746636,-0.002455290468435134,-0.003411287095340405,-0.0018212793592060656,-0.000750212093592625,-0.004342741097964859,-0.008117102735463736,0.00386761440582957
0.0033478848643423184,-0.0001969895629740535,0.001153597682839064,-0.006855429253114204,0.0046542650651491616,0.002672813866930692,0.002901230028958585,0.00018410734106474736,0.003973891549952007,0.0018647223228587077,0.005721225181543846,0.00393797173493918,0.003396910382633854,0.0007919706153189095,0.00010188986110837218,0.0031722633857837303,0.003920064752344255,0.002684962652971503,-0.00010062992305951084,-0.0007752657285622145,0.006994007214528708,0.002383768031567002,0.002449805828295589,0.00246993473445808,0.0044172066851571115,0.001439580344922039,0.0007924587755539432,0.001198238055610548,0.0,0.0003980050634514946,0.0,0.002461333757750176,0.002909336477484112,0.002838265528306289,0.001501471764258798,0.0033703246719259637,0.005210125753566667,-0.0017512554440474292
0.0007213598118776097,0.006072320111988609,-0.010962013521913928,0.004388965096289563,0.001042357597113078,0.004798556613963529,0.0007227375584152246,0.004784545800240305,-0.002639169988359565,0.0002475732427092679,-0.007692010324580035,0.002737610343914209,0.005062789765745847,0.004793912453113131,0.0013403828536725016,0.008078725419024312,0.0012145716222734895,0.0008032265143385214,0.000848649837269578,0.0049467565680071405,0.0031571449950226448,-0.001387270795396232,0.0011732730624647,-0.0036371478493283866,0.0003998365010366285,0.003789361074943104,-0.0003958001248644672,-0.0007976587578351862,0.0003957846416525208,-0.0003978467184430766,0.0,0.0009441586841747193,0.0022186544216836104,-0.0006066731679441924,-0.0009993229122431664,-0.0005928082823553839,0.0013569607249368444,0.004912327637786138
0.00393050338221796,0.0025867216904869143,-0.00023330835097181495,-0.0022941069461985077,0.004603154978671263,0.009383727720471882,0.0041540523702087466,0.0012147814117431904,0.004160253738474589,0.0012976638907953632,0.00572503802626544,0.0022121806893027353,0.0016284867078945786,-0.0013798204375968578,0.0006128204112795903,-0.007468259306058462,0.00348990957550167,0.0020730566693093096,0.0003020648025528676,0.001335723208860556,0.009000893753677245,0.005251573817116154,0.005281737915474899,-0.003826944810389229,0.001601284089845991,-0.0012302876264726995,0.0018036574919294672,0.0009982276701325985,0.0003957679549106564,0.0014269359128273097,-0.00220743282985152,0.0033399496693808034,0.004492237891902903,0.007355924488561958,0.000896431178665102,0.0013839610684754965,0.0004064769427382683,0.009767505830158995
-0.00593530999961276,-0.009343156795112105,0.005602309778331891,0.002926318573171651,-0.008771064406928406,-0.015291925198189603,-0.006489847167369109,-0.0007322523418673177,-0.005089203493629504,-0.003844564409329176,-0.0032191784130671678,-0.004816565472914351,-0.008450149576577597,-0.003196628947707494,-0.0026541958719003746,-0.002376631565388423,-0.006747485351223723,-0.0060607206175233965,-0.000804901009497634,-0.004243868615256219,-0.016583132896336474,-0.0029704023321631017,-0.0045854961684993825,-0.006501030432655891,0.001698281637816649,0.00041034862484215116,0.0004950774037424376,-0.0003988970928028952,-0.006331553478319921,-0.00039722895776384665,0.0,-0.006217136263344696,-0.008493353710141816,-0.004240860110978378,0.0017515443022149122,-0.005528343559166172,0.007991277042089387,-0.017014015248292737
0.0008142893917712487,0.0019336612999629739,-0.0009284500539367039,-0.002709485820582409,-0.0013972900936247078,0.0012855619447645914,0.0007260261697302802,0.003298631682933367,0.0006631068238084668,0.0,0.0023414755240217136,-0.0014113309759240346,0.005869969277851761,-0.0011484804297297456,0.0021494770329446968,0.00238229339907869,0.001654683593918592,0.0008967580884282568,0.0005033325554186576,0.0073614861240423185,0.005567908213478083,-0.0006953543447272242,0.0006861136977781997,-0.0017847136551193406,-0.000997316374250794,-0.00287348837147176,9.868348371589582e-05,0.00039905627519093364,0.007769230260428781,0.0002651010890943377,0.0044248257271349,0.0,0.0020557692182308573,0.0010137380669913668,-0.0012489080510125208,7.962327775849309e-05,-0.012362241665204112,0.004945309529884238
0.006056090258678854,0.010068979047583238,-0.008960002831508036,0.003763171341300885,0.009677106019158364,0.016151003390739285,0.007373394819541149,0.004383434394732502,0.007099681612393797,0.002863330005743123,0.0004835956017959655,0.01086963640277931,0.009691021435377287,0.00633301426828995,0.00040861141668268165,0.006639787874523204,0.0069559634871755455,0.004031857695509024,0.0005663095608893269,0.0040386440941503725,0.01455462554040505,0.002086767370527911,0.006758272984244648,0.0047676820799766656,0.002196008834903645,0.0045689463955225435,9.9072004595917e-05,0.0,0.0007932444858545425,0.00013225066242375391,-0.006607967322246908,0.005687209629633134,0.005642073924423339,0.002634172239519544,0.0012504697727792925,0.009449278016872831,0.0,0.01335676193703418
0.0039549403613861,0.003985998775360678,-0.0016434656615147516,-0.001042222400502464,0.006387779914145394,0.012740175154906766,0.003730484481363229,0.0017347158581748168,0.0038646718636925533,0.0037005962392364475,0.00411756996161623,0.004806844038989346,0.004096157466126121,0.0007898313571188997,0.0025767325577933336,0.005128129065557497,0.006260318365361842,0.004714132976823943,0.0009056604362103588,0.0032422982949871703,0.014009985026436769,0.005575736461999783,0.006314729452998147,-0.0059607411925356926,-0.0008961996586967988,0.0032862657870606675,0.0009897206708219038,0.0012589880271081332,0.011093364609430063,0.0010136437021906516,-0.0009502516903327703,0.006021639184888882,0.0061951794500513,0.005291932246207515,0.0031697524401740397,0.0041297524845907594,-0.0050067482993194105,0.00693200306224661
0.002421060122778586,-7.761985901212691e-05,-0.0061151307042711465,-0.003757165848259989,0.0018398025432164078,0.0025022432957500893,0.0020369453379930095,0.0007268288578873682,-0.0035621299572757455,0.0006191927857247723,0.002009789361828569,-0.0013951275101087806,-0.0018508082963659895,0.0025636138069056475,-0.0015301533514267811,-0.004709607391263786,0.0014613378945278206,0.0021344880147863665,0.0,0.0015090930666744988,0.0003085900294566453,0.0002967624481751416,-0.000194094297595548,-0.0011638480173739821,-0.0009982429664475438,0.0,-9.863970177016608e-05,0.0007978423771799414,-0.006661452190873257,0.0007949200056154044,0.0,0.0009386497435459966,-0.0005081471468322653,0.00040307787810632317,-0.002741378036891161,-0.004308465984222045,0.01241585011125885,0.00242097544816571
0.0008054311797874081,-0.0015570186651748547,-0.004969354972639921,-0.007123431009176125,0.003327996744590267,0.0012482254209361515,0.0005973438104129767,-0.0005445894617491243,0.0030103486558579755,0.0009898399815600305,0.0028078124369017416,0.00039901667158945086,0.0005582962739241128,0.0004522811947097743,0.0012260644548444152,0.005126151346523568,0.003347602595635623,0.0016866849963255044,0.00030153644616107313,0.0,0.005243824978780215,0.0010877637957465015,0.0035917686184825095,-0.0044800928274319534,0.0025978444766987,-0.0016379169488828214,0.0005935927539092361,-0.0009967810462219837,0.0014987916443892967,-0.0001325228260098673,0.0,0.00018706895260971705,0.0013552577947451828,0.0024174928307572232,0.0004999669126056422,0.00490093690945468,-0.00783360345759066,0.0072465672066521014
0.006882266097633899,0.016700550714953622,-0.005842774332234772,0.004638605427243732,0.0078931616896199,0.02939641095479175,0.008004956301799648,0.013444648758646429,0.00853496635381978,0.0018544629341356296,0.003599714864760985,0.007582005607058584,0.012333355623718414,0.003283149126087575,-0.0012245630616018698,0.011483637005401323,0.0068439160273773844,0.0035438971268436296,4.673084875081106e-05,0.013926167687423349,0.028843155615879683,0.000494110492364532,0.005513643345539615,-0.003960334925601443,-0.0017936784073584336,0.002376812463727691,-0.0010878066002544169,0.0003989798515700842,0.00498461117595921,-0.0005299529251416282,0.0,0.006186706968061625,0.005582908886258796,0.0024114643478052155,0.0009990412200961967,0.0094377430176682,-0.01089022597331872,0.0071939629655686545
0.007226691987050484,0.004611810655778129,-0.007187103999963228,0.003155325150265923,0.006900045749133562,0.02454111471261336,0.008128533272258955,0.0067491525940328615,0.007828319222886525,0.0018497568131798808,0.004862640578622365,0.01009591681185463,0.01509297650526094,0.002728043499570615,0.0018189266025386407,0.0,0.007458917327941974,0.004464050605812165,0.0036201980823903452,0.005459250962307217,0.024456333394384817,0.0053606314283898785,0.010256295636495045,-0.004458259971589767,0.004196459952138039,0.0030757782183077746,0.0016039988493093814,0.001137472629032768,0.01219027443968558,0.00023379779863810684,0.0,0.008063705390837471,0.00765504264419797,0.005965810801008821,0.00038143347441429895,0.009739042048333405,0.0013762454513489893,0.013403305875683004
-0.008741999066663087,-0.005566106461695738,0.01833938833278706,0.001257939807713898,-0.010842864305370271,-0.024693681844682458,-0.009895123888679018,-0.006060626422214591,-0.009151785644016516,-0.0030828002008653557,0.0016310232155186738,-0.0074684033372158926,-0.008804399377826998,-0.002739501633948075,-0.0005105950162826089,0.0,-0.008447815438106101,-0.006689885110182713,-0.00320662821312065,-0.0066829752345935285,-0.026135422437284447,-0.0024639904689747623,-0.007553960661050305,-0.00030245359484137434,0.00308757351352135,0.000613331153032108,0.0002967397098370493,-0.0001993832872288157,0.003108258370243893,0.0018558232180518,-0.015852914790913913,-0.008331825903867121,-0.008198134686399865,-0.004475901265648838,0.0007483196291377655,-0.006172878255713175,-0.017674573455894217,-0.03133426358943929
0.002405243638497881,0.0011732671691816142,0.0016592965911494918,0.0014660557730418321,0.0014845314613976652,0.003848621967364515,0.0021416152520540048,0.0017933238786405714,0.004571427681244768,0.000742082436293963,0.0016275331060666915,0.006732531295392832,0.00515688950746245,0.0015695664989791491,0.00030644998293101987,0.008553657796476705,0.0003406852937682139,0.000974864112872158,0.0003019520830806035,0.0029401327276927613,0.003148445361171059,0.0,0.0040465342049503744,0.0027239683717542595,0.0010924716069568706,0.0006129772628085402,0.0005930837991492353,0.000399077130198424,-0.003098627036820432,-0.001190812317815802,0.0038660063795088774,0.001493435229818959,0.002024252747152998,0.002609213816882028,0.0012468069832274411,0.002717317971697609,0.0,0.017391281302613405
0.004354435965743039,0.004034664125809046,-0.008753432723676602,-0.0027184297865925234,0.007182703132483173,0.01331721986909531,0.004868024663690252,0.004296552597278951,0.002136460633204119,0.0024719905426279,-0.0019420287072556253,0.001966918947877435,0.0019512207974232566,0.0013719213391100134,-0.0034722584570167,-0.0015422578259285619,0.005706556624608854,0.0033640549859016845,-0.00010061680615743608,0.00452830194774725,0.007473029067726591,0.004346999325537562,0.005661789484123565,0.00965877117448703,0.0018846348819662546,-0.002450230681125233,0.0007906719187813484,0.0005978625296605468,0.004242245139246656,0.0009271370989121462,0.0,0.005220071033541207,0.005050226272157896,0.005205197342588755,0.0004982427316933524,0.004839431082489908,0.002882166941825241,0.0075216205476138906
-0.0075207414104956705,-0.005457121612968465,0.004050173427531645,-0.0042038128255178255,-0.008376877186571182,-0.022102877910224618,-0.007561406138092536,-0.00552598148568564,-0.00546761806254044,-0.0034522657921866296,-0.002025697009432163,-0.0016443444851488393,-0.005647906708035174,-0.0003695300145546169,0.001971721516301662,0.00010788615208836908,-0.007960809397067253,-0.004323425423452928,0.0008240532590882122,-0.0031800043420615364,-0.020175234967718003,-0.004131399416576671,-0.00916058369513243,-0.004783042783402399,-0.0028712164350014045,0.004391124078183068,-0.000790047250605784,-0.0007969604925979003,0.003495095197243941,-0.0009262783119252428,-0.003851117933011613,-0.007047234064872588,-0.007537455843027269,-0.005178243562955581,-0.001493592425868608,-0.006549855867015055,0.0018694475446427914,-0.005768795383574522
0.0059404054610788844,0.006941982872120589,0.0009524277781673053,0.006537348964065673,0.006788670579643175,0.018583765040962697,0.005894787955643228,0.006453750492065863,0.004469993196576975,0.0023605538309644947,0.006364744180192403,0.0063066577561464296,0.007163905166565535,0.0017831429161945082,0.002869467238909277,0.009671348597648429,0.007791628928460476,0.0034725727754231737,0.0003013169477000206,0.007320120355650003,0.018450970050138817,0.003673666448601394,0.007488632142602296,0.0025532954286952864,0.003376303659384081,0.0004089929795184351,0.0017803388687683008,0.0017759076743037031,0.004760154357685363,0.0012962900806629788,0.0,0.005330622890934957,0.005311739824057036,0.006527764496793104,0.0013479686706386446,0.0036650008893108696,-0.0036761354700717117,0.009399584820426164
