,Date,CBND,CORP,GSY,ICSH,IGBH,IGHG,IGIB,IGIH,IGLB,IGSB,LDRI,LKOR,LQD,LQDH,PFIG,QLTA,SKOR,SLQD,SPIB,SPLB,SPSB,USIG,VCIT,VCLT,VCSH
27,2016-03-01,0.011780969533005763,0.014041169311043494,0.002410319788822329,0.0002004447985652324,,0.02123543691298127,0.0062938686454589235,0.010438513507536117,,0.003092344988695297,0.004244076675612489,0.017692950132957918,0.015666981467190456,0.018125491185364256,0.008497482060816991,0.012099586273577545,0.007023183641214563,0.0049507138423709246,0.005836154302052095,0.02990926401584768,0.002285525917078414,0.012657841214813618,0.010116675156649133,0.023799253807005833,0.0037103698947042706
28,2016-04-01,-0.0002783708007481426,-0.0011263565041452872,0.002988950073854522,0.0006004956650537685,,-0.007021045634934275,-0.0006009790689972985,-0.018595180425280175,,2.15193636677824e-05,0.0029038486182613285,0.0014155068797081375,-0.005029826583635286,-0.0035338200126563677,-0.00015874104474393678,-0.00446519784211975,-0.0044943844954740825,-0.002167529700250686,-0.004351519857910479,-0.006898188811430674,-0.0022803141998755166,-0.0017290469361692256,0.0003963163000161043,-0.0033434407875554827,-0.0006214692359982584
29,2016-05-01,0.02544018625414932,0.02398287865593067,0.0007224372236443151,0.0016014937451091621,,-0.014481146333008484,0.014807090450820942,-0.00950913055813422,,0.0068220213098653774,0.0005921743519442304,0.03567285422976871,0.03084090354245561,-0.004343070364630904,0.014656638157715701,0.024093335234386892,0.013055754903444355,0.007610592371061544,0.016608469119258073,0.04990136700276285,0.00489711090619553,0.024750418593545397,0.02609159542283513,0.047288900648062765,0.012229095327858666
30,2016-06-01,0.013274797777742294,0.013318589909944662,0.002901740991267837,-0.0009791644429696033,,0.013120277724213236,0.007366146531546337,0.01432768868367109,,0.0011013012347799204,0.0004433507726976177,0.027815719583845107,0.013019200513420273,0.016772286976565243,0.00749597682866845,0.008855474617300388,0.002795758106277894,0.0037050937896705933,0.0037255720227409054,0.02995985523558357,0.001949513892407463,0.010927286500996534,0.010009139646037024,0.025692075350187315,0.002918645268611261
31,2016-07-01,0.0030686730245497664,0.0014247709963159656,0.0022400476492930818,0.0028627937806349835,,0.017706088821078627,-0.001288233414772547,0.004511440568833656,,-0.0006513037295250905,0.002206150552959754,0.010183795974519022,0.0018989037921556644,0.0021790587737191766,-0.0025369707743567197,5.48425188912344e-05,0.0031032177262153783,-0.0009970694760132919,-0.003426356753712069,0.005300435509105714,-0.002269861862500323,0.0028983122778935768,-0.0018842431648077194,0.0016628038714135175,-0.0009385985769980638
32,2016-08-01,-0.0005967563520919122,-0.0033634049427495897,0.0017371862934091294,0.00012183180247642126,,0.00537965143393944,0.000811236799854291,-0.0010500216452034672,,7.331562955097454e-05,0.005481130687620404,-0.005625987788194527,-0.0031362370213428564,-0.0026020544776796163,0.00241809682098013,-0.0024022646321603695,-0.0013826390379183698,0.00038918770746812714,0.0002863680999875456,-0.00845514103386711,0.0,-0.0020248567118499082,0.001844204072475597,-0.004448048991327672,-0.00021578754261023192
33,2016-09-01,-0.009115495387793365,-0.00930989596375878,0.0010377925938834715,-0.0005998291575491246,,0.007802902956547317,-0.0061068166314743565,0.011824391228163943,,-0.000787195158351373,-0.0033164781983014507,-0.022748493307540123,-0.01531840388737283,0.006550003320669044,-0.005315061250070845,-0.012113831803314871,-0.004543558646239611,-0.0017933046450176067,-0.007161255217572821,-0.02523296964276172,-0.0019500462178297653,-0.013267569229855291,-0.008766022891731314,-0.02497807920092474,-0.001122808667348275
34,2016-10-01,-0.02428662075853156,-0.030616631113454248,0.0008176196127126106,-0.00014043353085450725,,0.013132369903289752,-0.0201029470436639,0.00610051159199626,,-0.0043469735949058985,-0.010987391831642497,-0.058576628583385235,-0.03169132794874119,0.006051446158684332,-0.021645168846359468,-0.026288349544105208,-0.024379571366372844,-0.007907329925902817,-0.02135043578350837,-0.056150386248356825,-0.005535481987050817,-0.02796865584525812,-0.029883773633051003,-0.048900597367921336,-0.00948306697708322
35,2016-11-01,-0.0025428673769461517,-0.0045767020250504125,-0.0003992670166367145,0.00033944975121653816,,0.014757435407469672,0.0016215973914624282,0.00931129131605737,,0.0010329379722578155,0.00023402681992385933,-0.02307256809167422,0.005556414248950735,0.013130385223374005,0.0013124251149610297,0.0001782857336657605,-0.0027677127539632337,0.001161729100895814,-0.00235818993384877,0.020495988526796686,-0.0003273931390015644,0.005612093774373799,0.002766126635894176,0.017035768802888863,0.001077662311567104
36,2016-12-01,0.010007916047610919,0.02084538829058734,0.004057197569391819,0.0048740648939000425,,0.0026731957963051396,0.00860287809672451,0.0048633491863439154,,0.004403615801756407,0.006331133709959338,0.03850387754525642,0.006920282071725579,0.008857925817733031,0.007317744848310758,0.00410703823617603,0.01305017682865681,0.005573916226500289,0.006501113765383327,0.009119199514933882,0.0019651718691275784,0.005451699566357257,0.00943356394635092,0.009022747658557007,0.0069297393404756215
37,2017-01-01,0.008199358471948161,0.004762073850664134,0.0005981092466584943,0.00019972320211269083,,0.00262860136481409,0.004416205713323509,-0.004964703644673792,,0.0011415293099268883,0.004740655007871896,0.0011786083090345794,0.01048137165158869,0.005970470037878298,0.00282071343944543,0.010120671969703541,0.0059143635821658404,0.002185205128321118,0.005284905044842907,0.016524859746064754,0.0006539193051925056,0.008603277984483319,0.007092220615061011,0.015087045622874795,0.002009339212711925
38,2017-02-01,0.0010324834012253458,-0.0009863340777926035,0.002173964218108794,0.0014795242206216413,,-0.003410777724035603,0.00014670315313671718,0.00628258187132576,,0.0009906442787509387,-0.004159374676565018,-0.011352866910213536,-0.002966807674712746,0.0005451167655765197,0.00016389900120438575,-0.0027808859486096477,-0.0007622168372914139,0.0008172820527837898,-0.0032127367134814444,-0.0073330269112585385,0.0,-4.1399625336633456e-05,-0.0004582625334187443,-0.007243203297876444,0.0009948820005661664
39,2017-03-01,0.006089591920283732,0.011298880361658424,0.0005785124487853194,0.0003799605057667548,,0.0014920510450395805,0.008025173669939033,0.0010074198631119507,,0.002321707333945933,0.0022974598954729124,0.028951648626120065,0.011898482622151913,-0.0028497532978351134,0.00813246520765653,0.00829555248723958,0.0070745990002827825,0.003773966569160017,0.005273819014509929,0.015254347832368492,0.000980034845231958,0.010018348962289241,0.01164697888187994,0.012131280656198203,0.004019249567520638
40,2017-04-01,0.011026980702041507,0.010632012742635467,0.002151657749721359,0.0018189546586534126,,0.0068316175485175264,0.005927766832655431,0.011613840069197813,,0.0020543310618078075,0.006711193613100641,0.028398735446095297,0.0133221463994552,0.003157549194298336,0.007670225878051579,0.009775462839130661,0.010439962862108213,0.002818997131103215,0.005246642822884483,0.023580645868231494,0.0009792105954145038,0.01053131852299188,0.010378290614484675,0.024671765738449394,0.004768261277193533
41,2017-05-01,0.004181458254865872,0.005568931465546451,0.0013350524444479183,0.0008796429159185155,,0.009218276750950206,-8.316905920711579e-05,0.007086054308456038,,0.00040017865283473175,-0.0020366305903255083,0.01202748497423025,0.0048817097907659715,0.01177819114043137,0.002158124064648054,0.004363421800490366,0.002273904653213214,0.000497052234784689,-0.002319429912832943,0.00849993086338386,-0.0009782526800252306,0.003290413989688685,-0.0005381636006054058,0.011576896174219229,0.00046749115971023505
42,2017-06-01,0.004807882442656471,0.007762951345673828,0.001652251775541334,0.001898031174857232,,0.005420381955204861,0.006439876910562992,-0.0010579607744357453,,0.003222060539317476,0.004331352418433037,0.011206761176099235,0.007626648315313018,0.006558980526100147,0.0048801837443908855,0.008164092704589305,0.004690480306811733,0.005430847905893036,-0.002615635337247966,0.011439739692857113,0.001958252093192114,0.006904951986062437,0.009567574511061836,0.007889773295088704,0.0043783445376112395
43,2017-07-01,0.007582927008436125,0.0073492567076776346,0.0020919430913098123,0.0011191034590605018,,-0.011381630917605454,0.00566255284605602,-0.009456875228224138,,0.001957653574435455,0.001924338813257812,0.004515635853654679,0.006801885652241236,-0.0072781417173848565,0.008003517220107045,0.007573991916991661,0.0029205876269108133,0.0019026195601676717,0.009906520847870345,0.009710926555473828,0.0009769592676099554,0.007921072563606498,0.007686324507910742,0.011643136852586488,0.0034884804461432486
44,2017-08-01,-0.001371984635715413,-0.004540548443182162,0.0032864119501101034,0.0005988755104467426,,0.021154315061349172,-0.0023292561687472024,0.01967802206425686,,-0.0007106121132620859,0.0005984343299495574,0.00013483232094362512,-0.0005002132201147042,0.013846040465900863,-0.005222767052796385,-0.0026714862946075344,-0.001386268247667361,-0.00027611574796959035,-0.000288351072397934,0.0008291234690112935,-0.0019521801019255634,-0.0022624647275212564,-0.003676897835641639,0.0001232938876414747,-0.0011069122174130735
45,2017-09-01,0.0008235131155631446,0.00544184749643032,0.0015120511746101449,0.001397772037847256,,0.008245352042022055,-7.322019252875326e-05,0.0029574601199744725,,0.00044400601477582796,-4.351613354405668e-05,0.009301250183334317,0.0018938476651359482,0.007808661917922135,0.0021810672361618814,0.002628458510292272,0.004250589188230279,-6.295233809001347e-05,-0.0037517116950984398,0.006280172107336021,-0.0003261405374139293,0.00038996394137003076,0.001976582574884497,0.007032183207645334,0.0007572041891759032
46,2017-10-01,-0.0013978974390218139,-0.0025152122459095316,0.001669770160023482,0.0006596273510902835,,-0.0017855837451602253,-0.0019646877601821426,-0.005166259453046473,,-0.002751451672609676,-0.0009225322532652538,0.0004841203635681027,-0.004198580373145888,0.0011692440666306338,-0.004105423949342644,-0.0015556521224871027,-0.003500044550094898,-0.0022232839950894014,-0.005504152365538492,0.003074477380203945,-0.0022831878189066286,-0.000748410544926222,-0.0025442983441110512,0.0017640742751510775,-0.0032315346374445237
47,2017-11-01,0.0023202744401151763,0.00730786131854063,-0.00407165047670947,0.0006987975513361257,,0.0026813686474784285,0.0018541017419090467,0.009197604147551122,,0.00023714675319672166,0.0005995708641707524,0.02250293595103755,0.013074490297616667,0.009331388709270513,0.00561398320791132,0.006793657617891847,0.0019373053214512966,0.0003312363323557806,-0.0009758488602928566,0.019854016326287565,-0.00555739947430361,0.00880757702015842,0.0015561541054808577,0.018286500947338226,-0.0022371026868695403
48,2017-12-01,0.0003573076284471626,-0.0034578157464158848,0.008273154672601774,0.0039019844082580145,,0.026833585316618936,-0.0037945724104906384,0.012812313279119525,,0.0005400005762464734,-0.005153228035012201,0.004263614852691668,-0.007522397210346072,0.01665669319077486,-0.011361327385452643,-0.007277087631055219,-0.010904747340666118,-0.0016598811259467196,-0.0018440232479753486,-0.004140508897731211,-0.0023010310697102426,-0.004405836904676531,-0.00596596472139334,-0.003949895458915179,0.000695925633465247
49,2018-01-01,-0.016827642589987438,-0.0224474175002718,0.0,-0.000997244210315756,-0.01810784432819922,-0.018308977688643157,-0.009966769681111345,-0.004471305856591517,-0.04237272431481403,-0.0042187066978342635,-0.003494207785950192,-0.05351254970914203,-0.024985452139016536,-0.010645597729144876,-0.007956775857445602,-0.02068211252104367,-0.012629129767392812,-0.004797260238431664,-0.011480648710328757,-0.044892232299365974,-0.004942255339104293,-0.019100900861719113,-0.01782821537923375,-0.04118241981372177,-0.007212573947056337
50,2018-02-01,0.0016710694594313403,0.001967235291236094,0.0016148337399242917,0.0017779570047795068,-0.009717803950522774,-0.010137663951778841,0.0017809252649676074,-0.011391856710221422,0.010124500972861728,0.0008810571624120343,-0.0008196587113243047,0.013224785906652273,0.0054212354732081315,-0.006037364270187236,-0.0005690922129687738,0.0022457852848109684,0.001814620436868124,0.0007962960730615121,0.0007827296128482096,0.012401628461762217,0.001418914880273232,0.0033866333554423774,0.002623184839924497,0.009418334928284658,0.0014299159081340878
51,2018-03-01,-0.011264156928723013,-0.011718005642605363,0.003392007745723506,0.000860025699969734,-0.00024421786998424016,9.48182313493475e-05,-0.005888406125135868,0.006356757191810251,-0.02413961184574122,0.0009929012064503874,0.002487252306747978,-0.026955808861161102,-0.015710756216859034,0.0008639372252780036,-0.004510371805153334,-0.01029109764883854,-0.005024353878935476,-0.00030414850432602356,-0.004634467063649665,-0.025139264003420973,0.000596804127261311,-0.009833685387361873,-0.011261426020363964,-0.025423329033512607,-0.0016358467997729513
52,2018-04-01,0.005607493069798384,0.004258154571377812,0.002132679366117249,0.0025590353086280336,-0.00989569406865775,-0.00901971916117586,0.0046831232137253135,-0.012938096628289203,0.002467774699874542,0.002808643128873833,0.0033472384245720973,-0.00048023397315314026,0.0052292497969062554,-0.004298110538779459,0.005222970522734035,0.007731869710515241,0.004370561104270783,0.004537954689743798,0.0038053426863877498,0.0023225709408384613,0.003251906071022478,0.004345438222389146,0.0061898062254811285,0.0055616410332369175,0.004006111515605581
53,2018-05-01,-0.003273449894998137,-0.003541622559366137,0.0009964760432462972,0.0023194995302842397,-0.004883234623018399,-0.01292510340029719,-0.001394862014227297,-0.009036767337640873,-0.007455337028706177,4.0613594753313655e-05,-0.0014193561753605647,-0.011866313035762913,-0.0051251660684920805,-0.0014664756958171017,-0.0016430750223366476,-0.003975947180758746,-0.004596982949115879,-0.0006592511410052913,0.000244319303888466,-0.009371799184370682,-0.0002623401767731985,-0.0034560430369016608,-0.001939314106329158,-0.011407695140433629,-0.0004064138813669603
54,2018-06-01,0.0035108281117915275,0.007879294755689815,0.0026512824386510886,0.0018786552665125908,0.027371694210372794,0.02389057822574904,0.009233175410177864,0.020762850027253067,0.020382046217076295,0.0035552765805582985,0.00041185534348633484,0.02265576998752922,0.01353704334431159,0.01971482134472245,0.004054828498183646,0.01000236206282823,0.007098463605022624,0.003123982705423765,0.004180103253593427,0.01701249974246602,0.002786636272833095,0.010084173557163088,0.008092131211987805,0.022054746716685746,0.00299741216349848
55,2018-07-01,0.005113315223689241,0.006978220663351508,0.0016141798882636264,0.0027960668777905553,-0.010094763805729939,-0.006993745412866774,0.006879687282919362,-0.006341047161783677,-0.0028858739367553753,0.006349398326157653,0.007858992223629187,-0.007059146552754467,0.0002476725355725093,-0.006750520281987494,0.005706205733944847,0.001203499766590213,0.004541848651952487,0.004722386577798668,0.004393769488319053,-0.001240362705590851,0.004349924670873635,0.008250188221274166,0.005629569297572002,-0.003483116300010379,0.0051943984633328975
56,2018-08-01,-0.0026080612718128934,-0.003505874018316756,0.0024096363451340773,0.0013589955885073182,0.021203759141382946,0.017890855506220237,-0.0008933860671716273,0.0036426216204375854,-0.0006585581486867015,0.0010149704373905737,-0.003136209638663018,0.002282870985303114,-0.0014591266015931748,0.012407800145963759,-0.00404494705016241,-0.003738247904085293,-0.002785101870058878,-0.0007386219613508979,-0.0006852940420722369,-0.0028375963967491287,-0.00062451825516708,-0.00026534742523040257,-0.00455588591511241,-0.002497422591296053,-0.0007600841392661208
57,2018-09-01,-0.014105925166093384,-0.017662434584291287,0.00219081116533266,0.002095520865150804,-0.02116103412940427,-0.012307918086049233,-0.010767314551752076,0.006617885145422058,-0.03852987165511681,-0.0014186902496391908,0.002403962601327014,-0.04251271795190546,-0.020539891510855907,-0.010585690639589805,-0.00479916980159948,-0.013178898798057651,-0.0031872864808342146,-0.0015400259638661906,-0.00639196493022224,-0.035423627065121956,-0.00043760217345939896,-0.015187261081156957,-0.008811779495539941,-0.0359801238251608,-0.0007248645835163974
58,2018-10-01,0.0005390320980108914,-0.0029571783934307927,0.0006763535370023142,0.0011981370264269723,-0.030923061643403645,-0.021562034402693966,-0.0008704516403153187,-0.01729806822845222,-0.007684792110555185,-8.660446438478608e-05,-0.0038426625720780244,-0.001382578870905897,-0.0038099201689087447,-0.019437765986056427,7.658962644761228e-05,-0.0016374490359370236,-0.0020121166183340897,-0.0006157049914045559,-0.0015438235857063432,-0.006295229672580765,0.0015591036497834125,-0.0019563460135331606,-0.0023683174641015233,-0.008601944198408887,-0.0009840106884673897
