,ANGL,CJNK,GHYG,HYGH,HYHG,HYIH,HYLD,HYLS,HYND,HYS,HYZD,JNK,PGHY,PHB,RIGS,SHYG,SJB,SJNK,UJB,WBII
38,0.008252295076534187,0.013922515813909239,0.013287324457558357,-1.098659671461838e-05,0.0043945939300101995,0.004479479948035996,0.008991289688114447,0.009071764480135828,-0.0019039380489267088,0.008647620025974731,-0.002087724338717219,0.010464792745475833,0.0031985321262956016,0.011723528205557355,0.007778576936268707,0.007106839656989957,-0.00873552702353872,0.00776784333340979,0.05196967280474734,0.0026404989421749017
39,0.006040384155990207,0.010378731003373371,0.014839779020486341,0.0023292500135988353,0.0071512882463269185,-0.0011960034641460523,0.0064048732943471605,0.009934381666250495,-0.000450740274895134,0.008977056834517187,0.004602510460251171,0.011441834494955037,0.0005306223578809009,0.0063131086587464615,0.00700617750923632,0.007689701142827938,-0.009651646172244675,0.008398879204332839,0.008615312018333189,0.01313470973713697
40,0.0004789716437361146,0.0019441083295527477,0.004214073766205974,0.0010851464605731898,-9.22964546534258e-05,0.00048754151101216225,-0.006087465580726868,0.0002935775036384164,-0.001722949108494266,-0.0013902979661860708,0.0012495210329028991,-0.0005065493483498285,-0.0030624643013742727,0.004074202718031827,0.0005659828811815893,0.0011436733682741737,-0.0029661167618523525,-0.001339824791292099,0.013045562135876019,-0.0010922688513825684
41,0.014487936790335446,0.003802196468266826,0.020946555615871325,0.004751976245440163,0.012049485469599065,0.008863963772886445,0.003619181715990074,0.013574881340687014,0.017966729971804107,0.008229613905997487,0.0033277868832034697,0.011081951032799324,0.006173538625138012,0.00605605310108083,0.008263746520375223,0.00722553113589264,-0.010624708810380865,0.007155503629157992,0.014112389319126053,0.005827509775985155
42,0.007123170547981607,0.008705274358788727,0.003278741124862866,-0.008761616756026323,-0.011874140420862201,-0.010760421685676522,-0.004438280289549983,-0.002844437679312518,-0.023623401085532885,0.003371992659735391,-0.009121102441081984,0.0007764168083123877,0.0008437009786409663,0.00021574048903695862,6.592854309520187e-06,0.0006605200447070608,-0.0008591356711690146,0.0006921939525097989,0.013550528672615277,0.009531248005348438
43,0.013960994650868752,0.005303176589345176,0.004081189143281517,0.009124912149570357,0.009961632801517807,0.014275889682244048,0.0039008081332070656,0.0007215193617763165,0.014251814036798151,0.0027614659009177127,0.009623389121339036,0.005994402991935471,0.006450335215932736,0.006976783395049836,0.006649145567488504,0.0053630510400647455,-0.006018860450621701,0.006024670258249568,-0.005858660786741938,-0.004483048184437348
44,0.001430553264349311,-0.0003305151996909988,-0.0009144970463198538,0.0005446671691396492,0.004687018466711963,0.008155368041589782,0.0036081322122712258,0.00131503045100958,0.005274506315303947,0.0029613357550978066,0.002486614276278968,0.002268188282817993,0.00048793816238060326,0.0016298809574105146,0.000176998053399236,0.0020619585993210854,-0.0008651249008515468,0.0028441643851900324,0.0017188720417080062,0.0006209177666886972
45,-0.0009738890457214628,-0.0008383107870074963,-0.006752512749220834,-0.0040069252616255656,-0.0010593992553108082,-0.0026058944422154054,0.0005530973451328299,-0.002594283677586815,0.01213385894071078,-0.0006971520150720102,0.0,-0.003865380410422405,-0.004096048491435666,-0.00043299530057188415,-0.0009670627388615665,-0.004811175752054501,0.0030303622450087047,-0.0019509719470247298,-0.0030371001146356482,-0.0027280769005415383
46,-0.00012110308598608005,0.0022861258637808446,-0.0016167261283096645,-0.006799916914465727,-0.005338628412122543,0.0043424772948709185,-0.0008291321171917933,0.005079303592046039,-0.010328161829100188,-0.00101167046478347,-0.001240223181470667,-0.0013969448407430405,-0.0011820460096253062,0.0018593807363563159,0.00028545441283795526,0.001530463460696339,-0.002157948888170039,-0.0019130925206643072,-0.0018280629122436386,0.005429906916769942
47,0.01684455153963795,0.0018210479922039424,0.03129800066701005,0.013483753736571319,0.03433216157663156,0.01989243146331247,0.016044203814981704,0.0036126872605817375,0.030585473004629455,0.014181059744729859,0.002897350993377495,0.008440853236889959,0.005962183014315921,-0.0021142110167096115,-0.006759441018484695,0.010925184132464323,-0.0012975781569393176,0.01557772590976097,0.006298059179903809,-0.01241318629693233
