ADRE,BBRC,BICK,BKF,DBEM,DEM,DGRE,DGS,DVYE,EDC,EDIV,EDOG,EDZ,EEB,EELV,EEM,EEMO,EEMS,EET,EEV,EMFM,EMIF,EUM,EWEM,EWX,FEM,FEMS,FNDE,HILO,IEMG,PIE,PXH,PXR,QEMM,SCHE,SPEM,TLTE
-0.08782132505936094,-0.08767117330992891,-0.09192187864736756,-0.08457716230736755,-0.06886377075684523,-0.08852215111167044,-0.08366895716958342,-0.08950789978202195,-0.09981070868783602,-0.26344378981052025,-0.10805437647866943,-0.0442982264983056,-0.9515966328266042,-0.09404494527227852,-0.0901501920929902,-0.08943976996985896,-0.11855104931674255,-0.10512199604411562,-0.17731091125004353,-0.7705708714679305,-0.08492366376911249,-0.09036160909644583,0.07397767824092996,-0.0918671152324498,-0.10972687238995116,-0.09607210415972972,-0.10342579581443137,-0.07468903403311579,-0.08498169496840906,-0.0935619995014016,-0.08045971711163459,-0.10384391982191707,-0.06898657616530353,-0.08722859771807147,-0.09015668631970318,-0.0980066073567124,-0.09050543838752964
-0.06239509806800956,-0.04384384098123912,-0.0802659989105893,-0.04731468789043275,-0.014263187496858669,-0.08148150668089155,-0.05175769040775631,-0.027580520543980414,-0.07271628824267683,-0.10914458986935488,-0.07060567613550693,-0.08765501236484233,26.197261094857225,-0.05370745296863131,-0.0371556514925876,-0.03017731201727125,-0.07347441304323847,-0.0039990527395726795,-0.07211441391465899,4.311025667568669,-0.06360809271484473,-0.0491458861041368,0.03426808508969805,-0.033357440050714636,-0.005113080619658509,-0.05706797735354381,-0.021106425376169257,-0.050821904439047993,-0.0568454753224168,-0.01966090598140386,-0.039999919763596715,-0.07938533947647645,-0.045245874894384606,-0.030645081880850057,-0.03207278942311812,-0.034622599515161716,-0.02278535736499303
0.12461837038979222,0.0351757504673239,0.13575452465252938,0.05436248115945237,0.052518694420819134,0.05017921146953405,0.08123237527114947,0.059488593019753164,0.062216394613856175,0.18791399433944367,0.074001770670298,0.08601322151625683,-0.1938958345642422,0.10842865568381732,0.06756514391156633,0.0637582665787087,0.07190860215053753,0.06624860154304374,0.13562307699817144,-0.13045234740422426,0.05623629826087002,0.0663489244196976,-0.06659970697773973,0.0578022790154623,0.061671553002235514,0.09228682038844617,0.07377659907923216,0.07454066882347188,0.06125827891942533,0.061418759419213466,0.03912039735960977,0.08354761425662839,0.060470547607932336,0.05241256021578367,0.05440159224544798,0.06791301117133605,0.06947408723772551
-0.01581649932407659,-0.04975714078328208,-0.017742654762298485,-0.017186593546312384,-0.02749469109368432,-0.04522184300341287,-0.007841525635190156,-0.022396200327931284,-0.03996339353152509,-0.0878049747107925,-0.045746779179880036,-0.0276218074994764,0.05567939437220032,-0.006496066150810898,-0.03748860146773508,-0.025236527872940076,0.0,-0.017651278608552798,-0.062427341239477664,0.039015289567760514,-0.041117535008156084,-0.03025100622108038,0.021154403154413862,-0.07730680271332258,-0.008917075909500213,-0.03426779840431345,-0.02277517636662301,-0.03761609214776994,-0.03709658640243348,-0.022909632214260008,-0.010031403727587464,-0.02870174899098865,-0.03813554634977739,-0.031027649447733237,-0.02532836925772345,-0.02572328363099357,-0.027808572459896583
-0.046572513429124614,-0.0740740989150076,-0.0471650723458418,-0.05213729648451074,-0.04293199460149854,-0.057491837950551114,-0.05541981972076493,-0.032293803780389874,-0.043215698862907416,-0.12070264955006862,-0.0602218444464924,-0.06740470745031843,0.10126572534371596,-0.06384609455184605,-0.047864745959431895,-0.05295677033249188,-0.10909090909090899,-0.020364275858234512,-0.06989240899058688,0.06616005482628619,-0.05222661341690963,-0.03367588893122514,0.0344101167487624,-0.00038611109404301135,-0.03059151740121532,-0.033871220020098416,-0.029759719238922892,-0.06954305689449394,-0.039363666862888426,-0.047860952991169985,-0.053198237702922965,-0.06380134279199767,-0.07319553262161038,-0.032633062056558415,-0.06111642118728342,-0.04510461700110647,-0.04530878458553162
-0.061727715978239485,0.019454824502063758,-0.06734286100108802,-0.07528048221978642,-0.0282966144540719,-0.038558755959505496,-0.030575355680309713,-0.050592381661134486,-0.05048159912050487,-0.1676804694941566,-0.019182041761135447,-0.03392600380430219,0.11366533097561378,-0.0669324301618534,-0.003148344846766565,-0.03553161539957112,-0.13089373680506694,-0.054640872192753286,-0.11160514079117333,0.0834381299790356,0.004581356589697791,-0.043989670556134085,0.04276988232579928,-0.04912956048735565,-0.042569636886733375,-0.050877479750825495,-0.04186962451836804,-0.022098375286852826,-0.008832474057237796,-0.03883082229226606,-0.03932416138564193,-0.041168159182754134,-0.08914144917490421,-0.04511910183428201,-0.030626635406702143,-0.04623421064224995,-0.04901455489314956
0.01074039488398934,0.007071987155994902,-0.017613802818657237,-0.01806553434750371,0.005727470390347224,0.018737672583826318,0.0005327376914965549,0.030138666403023637,0.03847502623294867,-0.038621965496856335,0.01340264571028491,0.06774210183604397,-0.010703251347305423,-0.004039497221224218,0.007470183832864074,-0.008177964379189672,0.034817813765182164,-0.010498473019150308,-0.019019039851477664,-0.004256989262933217,0.024896317050109158,0.012364788937589443,0.0022786178400006052,0.01872212878248566,0.00992917142114467,0.0,0.030763214633997855,0.013659437088350277,0.02129554017279623,-0.00964125759686502,-0.0014016708541863495,0.013584955230756273,0.013290328998355229,-0.0017664384683941047,-0.003252081242219788,-0.0004088402476175607,-0.006683786976087376
0.13484818004549998,0.10674166596177127,0.1561593991399609,0.13760062252897212,0.0751706609205912,0.12391100354953218,0.1170394199331732,0.10532482912160553,0.10373859536077484,0.4201952333180012,0.14078487842145676,0.15458191310899885,-0.3267002552721755,0.1505182429252349,0.11468109349027952,0.12961752835306914,0.17683881064162754,0.0941643455547359,0.27704082328577423,-0.2289156500077256,0.12261413947752425,0.12786257144064264,-0.1204936351960848,0.1054733861958476,0.09269662374606054,0.1310222126579556,0.10086903240041016,0.16395315107768474,0.10512582353524896,0.12547316040928436,0.07789469462741969,0.16008928742191156,0.1550080188057149,0.08958193075828204,0.12941813828769344,0.11878973852494408,0.12344713220063637
0.01775911562869605,0.015228404822310556,0.03251617108814999,0.02459574332120439,-0.004237256449681373,0.03445296959787703,0.01773268322842201,0.021969347518240336,0.033567256637168044,0.002293607951974353,0.014036110407920849,0.016634825295351013,-0.034720213745017534,0.04308655496109217,-0.0013302998272225373,0.004087366220254293,0.03856382978723405,0.00557586281722391,0.002596814113779369,-0.020161290932297102,0.02988145319611938,0.009475523145566952,-0.00812408365027433,0.022065574523316044,0.008997290500888534,0.008831290520537558,0.010196707405030331,0.0477568461688849,0.019635851178104125,0.006727727630998461,-0.010416660183311069,0.05077617089950393,0.05031836285594948,0.01806747941808696,0.010592325198903806,0.013888823252212277,0.016200092057649582
-0.03426400256970155,-0.043124983429407834,-0.04021289725815106,-0.026964866486746824,-0.006914735818504306,-0.06466827823114835,-0.033255185682740954,-0.04817420279734042,-0.06583997832418008,-0.11517920250637935,-0.06397914599459821,-0.1099611792348314,0.10166479270887377,-0.04806608177844728,-0.04396088489856361,-0.0369292786659581,-0.030089628681177906,-0.023384897314630167,-0.0814903469273002,0.06790129839201546,-0.062030953290658976,-0.022460633674892996,0.0338794101424581,-0.03832506451409455,-0.033630559508932026,-0.06385166757324708,-0.03195104223831879,-0.08609578735344238,-0.045807489513684116,-0.03412894755318556,0.005921110055788902,-0.0825183012732393,-0.0709127440562769,-0.03170490401974462,-0.03382570920126038,-0.03118236544635318,-0.034717326658421
0.02726668014748429,0.013063302370056262,0.04492676345746517,0.03345727473377436,0.012319155559409174,0.051038485132389136,0.05310075224836723,0.05414978328639439,0.056573990410050276,0.1107758957149612,0.06400626722407876,0.05038774979667143,-0.16864545368208134,0.030374729697634214,0.02879695245759852,0.03743967050024107,0.02310231023102308,0.018020343177159687,0.07592188312054153,-0.1107899775301548,0.07146661252285208,0.021262032638877302,-0.053294952743085065,0.02177120939776729,0.03770115261437819,0.056105426930943884,0.04283701132639035,0.07506292630714073,0.058584120852843626,0.0338521674409725,0.026160871522828547,0.08261155391120265,-0.002473416458319238,0.026976894007889336,0.049802801692990915,0.033674399123639814,0.041137917592535295
0.054378073636875766,0.033139952883623536,0.057289827795472474,0.05480576338506317,0.041836051313354064,0.06606437414253938,0.05389630427413617,0.08312679310526437,0.06969781633263525,0.15968173956389714,0.08358411496730755,0.06959400381089892,-0.15579363973119098,0.044027656047592366,0.035745547529602364,0.062121430660647424,0.02000000000000003,0.05372399395533908,0.1175403619466156,-0.10509214176298567,0.04678949857839932,0.05424730584616092,-0.05249153849995012,0.05036855340500297,0.05724038379360469,0.07784061775120757,0.09575710057928144,0.07638238205626201,0.049414294772529184,0.0606271962267916,0.04376941164618865,0.07842595049332253,0.09661205727653374,0.04611989264327035,0.051197568852176634,0.055795904233502495,0.05669427715728793
0.03594240760665824,-0.0033699037885920077,0.03247956293483697,0.04056151041085943,0.0173823365779816,-0.002913029815308659,0.0002641996597399229,0.0,-0.00419454721445991,0.022586570568032083,-0.027835754529479846,-0.025294399415340216,-0.03613996967622842,0.04657131582591025,-0.0017542776114334241,0.008837357219066363,0.0031625553447184648,0.006050767561523747,0.01172655026570854,-0.02421307564680571,-0.024726586125274303,0.014935089548606634,-0.011641803807216754,0.006599439928749633,0.018089739551283818,0.01415328143350866,0.005584801210082175,0.005224265004791127,-0.0044213654945600925,0.010006705156346132,0.0036697783266568438,0.012041195032182136,0.0006488722185062969,0.012075925323976435,0.008489819449503134,0.01888413066241829,0.01870161017994624
0.024404837841799747,0.0125234285214187,0.017722396787308026,0.027286306453104512,0.011557838684854677,-0.0021248870053180964,0.01778488635372767,0.0062665524210557535,0.008143807690429343,0.0600458085792915,-0.009305608679870766,0.005369086879146298,-0.10051838723127816,0.0367903674620613,-0.010984326826806856,0.02518482741243528,0.01639350567465338,0.025907816231356275,0.051711844662042136,-0.06513647804308878,0.004875790815242198,-0.018234098004335574,-0.031275412145328925,0.00034514247308882386,0.022506393077574405,-0.001443655228687149,0.011724767348165669,0.02771755479570777,0.0007401799796896501,0.027020903994259743,-0.004875125518148034,0.015297312065459152,-0.00032412388783544107,0.029356042222652312,0.021710291368141257,0.020724467085157197,0.016037287002033957
0.021777464812843886,-0.009276416329718307,0.016236599378683738,-0.003794352253197948,-0.008941820180572388,0.009582113388341749,-0.004313345707208995,-0.0008451542947277467,0.005570918909698076,-0.03302977556420185,0.03412103546242937,0.021002709659797367,0.01419056819295142,0.02636034152248712,-0.007298613925176741,-0.008277972799129563,0.0,-0.020067552655382556,-0.026619243797077443,0.0119442869792777,-0.017467447819179114,-0.017921159281972538,0.006708755413492816,0.010858213643493372,-0.003707065288092101,0.02070152379684456,0.0007693332108774915,0.03286988947617883,0.014836358083623087,-0.010304716805732249,-0.008029849294288034,0.0593665691795292,0.017418105016774516,-0.012143496307028366,0.0030354338865427872,0.0047870922887556745,0.003022694254298681
-0.05462772107840255,-0.07053680782376337,-0.04096610052119518,-0.0325225985885631,-0.02456149048914036,-0.024518850514104924,-0.05903100893567152,-0.04555428494212042,-0.0426591990392908,-0.14014372079216916,-0.0662607870409503,-0.062005210814791524,0.10931348333700504,-0.03292722513002741,-0.04878047095441894,-0.04415715767759935,-0.09925563900399276,-0.04693983005010778,-0.08552514090066693,0.07540983606557378,-0.09185186843027993,-0.05573994986658666,0.039566710510934924,-0.06086652908016845,-0.042558217267064484,-0.029172688861918344,-0.06984621535524121,-0.020399820082577663,-0.0770361735278867,-0.04142675729031301,-0.06645977217076979,-0.03411517103602221,0.014138725416669657,-0.0402309562345122,-0.044098542220854985,-0.04731393305107102,-0.033437794815423534
-0.034431251833267645,-0.002686325351178689,-0.023381307456336042,-0.011508214286089516,-0.010791189337558509,0.00918918918918928,0.010767768660936077,-0.001786436715863921,0.0005787326221431707,-0.019120065746953668,0.014959803608394016,0.020159444106536164,0.0062358125385335575,-0.01940769045700001,-0.007597388128711466,-0.01380264296517972,-0.006198347107438007,-0.023659966390892902,-0.018857218579845347,0.001219487804878041,0.0038064639768069287,-0.0165143334961825,0.0,0.03295494031399946,-0.03521974426933732,0.0004926906913465387,-0.002977183590990252,-0.004581446411661926,0.00397483647098316,-0.018950685151668718,-0.019294769228007373,0.0016557446574635508,-0.028516987005902064,-0.02697457843925052,-0.024875721359970262,-0.012243608517452776,-0.006054097583419611
0.0975505492723262,0.06121978604865992,0.0786896754698725,0.06103532961813424,0.05569066524857643,0.04900905195500793,0.02334921523814418,0.07070982125058255,0.0766338301542029,0.20382295093543487,0.08428495851977894,0.0480796199717424,-0.18834862931826005,0.0906776031879903,0.045688861259499836,0.07875370111869133,0.07900207900207905,0.0677049700707058,0.14230257365897314,-0.1236297350457914,0.10488077035647643,0.037845333750759234,-0.06290070122258094,0.033053856825701784,0.08863026375722356,0.08397400923601939,0.09161520769037412,0.0940499235298072,0.05934337862953552,0.08057494977180821,0.06443943571730959,0.0754375485205704,0.09245007188231537,0.053051456981481074,0.08125214356464155,0.06828108613884808,0.06904340696112822
0.01959106189910811,0.0032594409597956927,0.041201713699596194,0.03507745292182244,0.0004967258538205087,0.01965792798866113,0.028675719819445018,0.042297498715005016,0.044587671232876686,0.05187873489579612,0.017180733376305192,0.010568206299550265,-0.05743239605513782,0.010335998750725307,0.025333907169429983,0.01740764672174114,0.008991650610147756,0.0457853960928301,0.031101241359970687,-0.03822098839003426,0.006542526741254768,0.04110069344638423,-0.019238910141738903,0.0274820254352661,0.03943318451948088,0.02226269680899365,0.06680927042844509,0.008164879181263884,0.017319226983182747,0.0203359413080551,0.03271329023853322,0.017480901255668087,0.05291483669797012,0.030492443759326526,0.02544965669324304,0.031316968569520306,0.02663934496414421
0.02394877177519042,0.040285885942032425,0.010305021041063138,0.025699049611948258,0.024826295797590724,0.02278415179729972,0.027787528930979,0.034816678151840155,0.024684983920930503,0.10103097224844154,0.013098972571796541,0.02178639608101284,-0.11162318009816546,0.0079923330918978,0.033243486774574546,0.036851616129316436,0.002546148949713504,0.03659637567350798,0.07071047724178421,-0.07297680952211598,0.021000021235131942,0.06155904501647415,-0.037053292821404064,0.008358435230090286,0.030895147861373026,0.017333343751758976,0.04032009594411353,0.019282702786243017,0.01776473102245624,0.035311951481756934,0.0186335549182018,0.0025263997457510155,-0.0019875873423975555,0.024627825767322246,0.025673853043689816,0.02541158852226968,0.030539002974950213
0.0024785874225966647,0.03266717408470285,-0.003600691029135653,0.01459237820964889,0.02422483111229961,0.007344039527247988,0.02139784884063408,0.007352871306607023,0.004516963840249057,0.04927395336989948,0.01224434910874084,0.02028231708573356,-0.057636873304832824,0.006660244379667031,0.011272470880732195,0.017009330229781575,0.06666660317460316,0.009313417925587502,0.03679182147476573,-0.03819175251155877,0.029382891377496945,-0.00661830249485518,-0.017654851788828887,0.028458383671238208,0.017408562483396086,-0.004159575062068783,0.0024740230225101943,0.006053699127630407,0.016159639001983448,0.01904169309911989,0.02134128818657817,0.01073116427959505,-0.005120868817498054,0.013991013452914735,0.017939260212950142,0.015897813779602414,0.012395817254383176
0.03284462521781808,0.033085211663210615,0.0606307806612227,0.013568529637546116,0.014664243509686809,-0.0021871444866515648,0.009290626378479685,0.012829133248651757,0.01773677286377168,0.07205690239704003,0.0037036192686704062,0.0100712279711732,-0.08746175514582483,0.008821704237880174,0.02842367374013972,0.028457539557363607,0.014285834183680637,-0.008583712584786057,0.04677062704586971,-0.058346887222902974,0.018077949507670558,-0.0012690980827164034,-0.029493227941206013,0.03649870739847603,-0.002599061443677785,0.010553885353613313,-0.012339000925626445,0.003384747857591917,0.0007183509329061309,0.023408524073744903,0.01253725015975512,-0.005488989180537618,-0.02173295743163973,0.023350416121535805,0.012294995780288113,0.016876197730184624,0.016070490439395766
0.0126149481708973,0.01639346243930947,0.004248777605232625,0.002677405659999461,0.018181770372099632,-0.0017047978152751554,0.005146349209798946,-0.0008736398606296707,-0.013991260972446792,0.031374425178074185,0.0010064222675846145,-0.014956282356395728,-0.036193038688165084,0.0015614728095695856,0.0033502704082010947,0.00461162701254002,0.04577458651557592,0.012337637632584223,0.020992966031120486,-0.024096334736534743,0.0051402406533944366,0.018106733861259817,-0.010446401017203434,-0.009348565092350316,0.01346349182328965,0.01784179843975487,0.023875670262106456,-0.002248939236524661,0.003589553153192773,0.004012879504904135,0.017688943949976603,-0.0040141992426090695,0.013738674285335912,0.006050181713057293,0.006072917581036152,0.004978960427965703,0.005460391718802093
0.08082660910401078,0.03081804700606257,0.07646957473471325,0.08781965462199771,0.04504203720692376,0.04391312300985005,0.049974590728059216,0.05606016340159998,0.03410512990316813,0.17093715135033086,0.052059501914957,0.05222654883965585,-0.15716264472853925,0.07888984975173773,0.03541847887921118,0.06312986125465381,0.07239062850729518,0.04323638374478241,0.10766885237603492,-0.10670192051672098,0.05113899941099054,0.0576277501359708,-0.054702396600989904,0.05218082811523641,0.035475395839388364,0.10214842705530164,0.07417397167902898,0.05184080906845682,0.041189392862594536,0.06256690508178954,0.06546924454288484,0.06827693700250123,0.027763081780532533,0.037285188362797435,0.057142783397168974,0.06113072069184278,0.04770350223125814
0.028454252606743106,0.024308434646815397,0.020415552775414448,0.04412117049361888,0.019745520747139447,0.03552231746851317,0.035143715846223195,0.03058864634042912,0.03249874741216285,0.06484809110642338,0.018351635129899967,0.020714855097429125,-0.07260726038464092,0.041329602482845416,0.019456925772798072,0.02351603569385673,0.04447922320883183,0.01836947975645232,0.052050492456272086,-0.04738404551296959,0.02565245140529399,0.002376025464542342,-0.02385784594662118,0.01868034376644263,0.03073089562997512,0.043002249993145586,0.07760818756874499,0.029285641094452038,0.03450659650890522,0.02311037823427036,0.034801504357335214,0.03840663755465488,0.02845068908387109,0.018883535181108684,0.028549759688451123,0.03538936750156852,0.02279246452923915
-0.012426814479696862,-0.026186558614689825,0.017901031566767475,0.012511806205757484,0.004302820205635789,-0.029564454309084755,-0.012345591363897956,-0.003252746794924437,-0.033341105930079405,-0.007882103361395344,-0.03699017109957144,-0.017508837144557067,-0.0035588531325596797,0.017485425923991757,-0.027832977288989005,-0.00044620202538746555,-0.003507014203758241,0.0008107282114880183,-0.0066762133403139405,-0.002072497409326412,-0.0038809902783262288,0.0014814464406599688,-0.0015601258283056533,-0.015971701759769537,-0.0018129601837241559,0.025487344797794388,-0.022432019195239617,-0.005551711659116558,-0.010673716485522832,0.0001852124270477867,-0.002627432484269693,-0.026027485348990503,-0.00629973425074214,-0.006502959079920503,-0.0040711208657786295,-0.005216268880273017,-0.0129847194190993
