BIL,DFVL,DFVS,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEI,ITE,PLW,RISE,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TAPR,TBF,TBX,TLH,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
0.0004377579175764882,0.021119869096569883,0.055021834061135436,-0.07816482582837722,0.0,0.018148820985438147,0.020724174335294,0.01378676470588222,0.039969965416984325,0.015110955691971652,0.004680206169606857,0.0006475167548931131,0.0010105049429268505,0.008377665593115813,0.01289340556028116,-0.0005249773042564153,0.00011603121871462688,9.184269172584599e-06,-0.0004540303969251951,0.02038362263326411,-0.0009785648373262033,-0.01861360718870353,-0.015929261597093746,-0.0228027846478058,-0.0022067595379012786,0.006741085211491925,0.060736701003103764,-0.07159909429677018,-0.06660788134810385,-0.000933167547492416,-0.014040531949720271,0.01169793223018167,0.006578952260655917,-0.0046332031310789105,0.04589898487698283,0.004821804876114926,0.0005312801274923394,0.020957661244128463,-0.0012821592976533908,0.03409358561436041
0.0,0.0010886107249586977,0.006208567880794748,0.09585253456221207,-0.024566121304819645,0.0502673814712079,-0.012182060951317537,0.13327289211242074,-0.01471099599842316,0.007753140262153521,-0.0072203747862934296,-0.0072040923039927065,-0.005701377106110837,-0.008440981665714163,0.0006629392265193168,-0.0014711898814150106,-0.0075050819330295705,1.8228366827524345e-05,-0.002348798888865841,-0.010369839234924736,-0.004570605319514688,-0.007848266841072545,0.04196636690647472,0.008264387208812526,0.009952082496789959,-0.011123667684022032,-0.03579723907281267,0.021850858606138602,0.023629461135863672,-0.001349869776482341,0.0052741507878367065,-0.031616839929567486,-0.0007262005321135861,0.024049708202345785,-0.024579097049795568,-0.020865683551194544,-0.007248798013860898,-0.010231948669970844,-0.002188489007995982,-0.0020223281387438483
0.00021869321990179092,-0.05341852657333139,0.0,0.27333894028595457,0.0,-0.01731154166026956,-0.013178527544172735,-0.033599999999999984,-0.02971913840868632,-0.03308198286142425,-9.540421462930487e-06,0.0034406075758909504,0.0026204153080457877,-0.007419118988177258,-0.0044168729866109705,0.00067648375269612,0.0034776849746963037,0.0006342478692007385,0.0013051092050084961,-0.013547861974360951,0.001967670784762801,0.00527356624917601,0.02284240637758397,0.012536203210935338,-0.001459688750919754,-0.0030979776155206033,-0.04778278089921642,0.03836478378194358,0.035549452799478236,0.00099768353681009,-0.004197290956100007,0.010261201115600171,0.005450573013791673,-0.008333342875387272,-0.025398910650015736,0.000947178431231316,0.00441150828825975,-0.012348774114484292,0.0018311991700528621,-0.02935894156135825
0.00021856670163287548,0.0,0.044426163900705966,0.013210039630118842,0.0,0.035233090320100545,0.0022053417469245482,0.14486754966887416,-0.05566097108835751,-0.0007956556333546592,-0.010782542898533693,-0.0062235578724203254,-0.0053820933525873344,-0.024743785303911168,0.012865971035227464,-0.0009005180739654025,-0.008590473130381549,0.00038755492938204335,-0.00047019606682184865,-0.04216045016533218,-0.003600553503454097,0.037049147540983665,0.17567643584406806,0.04666655875619271,0.014985333767122478,-0.02274695504663328,-0.1332128701449593,0.1399151385574433,0.14177434109355266,-0.0007438852679598238,0.05795582100179063,-0.053924389788521696,0.005782382890128901,0.06646288559873313,-0.09462930539203307,-0.02777230002105838,-0.009261844421645956,-0.042567225271885736,-0.0008983495500775062,-0.07491490508306738
-0.0004371165661412383,0.0,0.17920449701474975,0.2842243155149935,-0.03830490237686314,0.05472145661399585,0.0,0.4099783080260304,-0.11489500967070693,-0.06768593617318146,-0.02922548345612845,-0.0219214037303786,-0.018251534603429542,-0.050975990933026974,0.031712702584318936,-0.004030762440948057,-0.0255724750943127,-0.0006976176582142278,-0.0047237763127862716,-0.0792005377283307,-0.011497953524372223,0.0907366769123198,0.31531100478468893,0.08507745096459883,0.04285199043652931,-0.052505645610593836,-0.23906722504015004,0.26833180033136844,0.27137845960573115,-0.004863883344169276,0.08665339721840852,-0.11614282129663064,0.0409630095044914,0.10816621542974043,-0.15686938667397982,-0.08525500389924696,-0.02569701467597911,-0.07735863938863262,-0.004537214071980032,-0.11150428065440694
-0.00043756636943380334,-0.09534748844554122,0.018370039466598542,0.06649740779200981,0.0,0.01107238180726408,0.0,0.03692302564102571,-0.034415596030348425,0.0011957635600313755,-0.0012773803371673288,-0.0007998807529888359,-0.001025850712655751,-0.004045348530352244,0.009170374069356628,-0.00036786185083884646,-0.0017323929584258401,5.4311854619839614e-05,8.680776629202227e-06,-0.006599357747378626,-0.0013294693082036835,0.023188376811594198,0.05674787195343766,0.001677151034536432,0.0037983743940052743,-0.004590356776113663,-0.009852122090550143,0.004608087080066375,0.006756700137398724,-0.0009900002457119775,0.0,-0.0823764508971764,0.002761487305417437,-0.0019392691483206754,-0.01337675761635934,-0.004260586009529032,-0.004719906848818279,-0.006507855935088176,0.002794908121242787,-0.015319102520367325
0.001094563551812272,0.023650761904761904,-0.0003279763857001644,-0.06044740599714436,-0.013329183001411376,-0.0031288486585997503,-0.10110028969069842,-0.03264095116918651,0.035422401939296154,-0.0018768298604874085,0.005305561744917793,0.005040034851401599,0.004560611273787279,0.005837885635807873,-0.004206983592763899,0.002507708282878056,0.0049236515877361785,0.0016055507376863394,0.002382913631411629,0.011776062563299949,0.0016640147081183408,-0.009348385533948492,-0.07538719708733893,-0.006697413980998278,-0.0048159543105959594,0.00762184298340299,0.01492525659715816,-0.030024903396345733,-0.02593042082628104,0.003482700451112337,-0.004582902032093523,0.0810510171986786,-0.009294292135379065,-0.014896314135466819,0.012736450048366205,0.0049618025898769185,0.007627865824792439,0.01062932972618018,-0.00014307599695969044,0.021278734440263482
0.00021854973801283624,0.0,-0.013123359580052564,-0.0628166160081053,0.004609043376002709,-0.02008794663879637,0.016319924062558368,-0.038854807712413564,0.0194963208559851,0.01470087179487174,0.0027990973207369023,0.0014649406318920286,0.0008360640235112287,0.010772195669579196,-0.008238276299112812,-0.00019793853261431044,0.0024280784774376872,9.054052104213679e-05,-0.00023617583137568253,0.0139749719358303,0.0009965998598936551,-0.011724334809141231,-0.05435595478942841,-0.016013570663628983,-0.010715501714676544,0.009435367834294441,0.04411786513029268,-0.0503010571781106,-0.054181017250592434,-0.00019699624723467244,-0.017035008068999567,0.02072410903403222,-0.003127138572593913,-0.023668696677759483,0.03218388299818445,0.01155743995512293,0.003273525417001281,0.014435959888091229,0.0,0.023406201207535584
-0.00015300869154111072,-0.0029461157682156565,0.0033244680851064303,0.0248648108108108,0.009966793386596952,-0.005445227592736364,-0.00026768365043421897,-0.003723351261880347,-0.01593620452437075,-0.0058962768548469855,-0.00019680989689675036,0.00114874688718111,0.0012591936088507053,-0.0032673743000423,-0.002854057507987335,0.000646263155179277,0.00020661608603842572,9.074654677628952e-05,0.0006033343221966535,-0.006862062867166875,-0.0006637156661476048,0.011863425582655615,0.02244090551181114,0.0047110033777774596,-0.0013976774005508429,-0.001401563455649814,-0.02347413528904851,0.013128062129527471,0.016556271299833874,9.824310910875767e-05,-0.0014052181614677178,0.0,0.0066223714394071705,-0.004713859819973629,-0.02043751148174234,0.0005272638415463649,0.00034589120369614803,-0.0066477916448629965,0.0003618459155765327,-0.011836013496397459
0.0006999381556106438,0.0,-0.03976143141153079,-0.04166661612165687,0.0,-0.010950080867957509,0.0254316962311832,-0.08222098238120652,0.024916570367641003,0.04321306704670616,0.007112344093245045,0.006524967850036701,0.0049993193298601,0.01085164117623222,-0.01401234560781164,0.0011104962602285317,0.00885074289701192,-5.45007292684674e-05,0.001823274706328127,0.015582016460077085,0.002656899196132221,-0.034887073637773235,-0.03735075230461123,-0.015345246263927378,-0.009097353497164468,0.01281763845586964,0.04433741044971493,-0.04915089522936968,-0.04690560871026722,0.0016778144602292635,-0.01031887672083622,0.024037546087041745,-0.022160569880764237,-0.031123086146763155,0.03344897123866199,0.02136990765974724,0.008048699248402489,0.016101605955746487,0.0016299009421751086,0.006484214261449989
8.807396928760029e-05,0.04199062012485436,-0.008281573498964872,-0.053384645019262586,0.007988690476190413,-0.025073201728205888,0.0,-0.06050034552063165,0.03197877554454029,-0.029077338708945064,0.005966815540936995,0.004327427758418725,0.0039513821746772,0.011294994784430478,-0.006152512998266721,0.0012690037356026633,0.004775044643121804,0.0005168817200235339,0.0006867509796184321,0.01806033954237273,0.0013249634646154472,-0.04651851851851853,-0.07199995999999999,-0.018614688735644043,-0.01024005048421738,0.009364846184616906,0.05166234456086112,-0.05686099688818545,-0.056732688471856835,0.0005329364853099485,-0.01706163929312702,0.02552401083485427,0.0003540999059563005,-0.02653628130239831,0.0356215792944049,0.01446286578703002,0.005885344276109379,0.017598651681432542,0.000954578830893884,0.040029395579711496
0.0008093939599422597,0.019552208955223777,-0.03549064022268605,-0.01686052227555104,0.0010878011216098745,0.03072812188616833,0.0,0.05201238390092879,0.005392923354163572,0.038815459260498585,-0.0010617483188233947,-0.003158290758366033,-0.002886322451767765,0.0008141810102341711,0.003444066614351603,-0.0007724147548404253,-0.003006864925678834,0.0007346378761127994,-0.0008040346487620727,0.006172528868185449,-0.002315626460217493,-0.005593536357986318,-0.03448280023781041,-0.00838116483246082,0.0071352689456674985,-0.0030144503304577967,0.018969029731881425,-0.027403960543142945,-0.02898549508699636,-0.0004536795234617256,-0.01542924094367379,-0.002888975056049895,-0.010265550421264015,0.011477782059408474,0.01280434388554499,-0.013068583789904895,-0.004627848339055518,0.0066817536666617635,-0.0006247465700667438,0.015500380523092903
0.000371917115204109,-0.012882418763941209,0.02705627803233326,0.04435245416913069,0.0,-0.0006481205233920957,0.0,-0.029429075927015894,-0.005607451512335064,0.005959075535512964,0.0017413315101348365,0.0037540168033370867,0.003480292456650419,-0.005039943451408432,-0.0005213972281356359,0.0023212008210488537,0.00376083542958949,0.0009614125888056232,0.0018227635524995511,-0.0050774183446926635,0.0013262814317428222,0.00625003125000001,0.03214290178571428,0.007562299040434494,-0.004250816231948431,0.000991994596681529,-0.023527361552155412,0.01793024836695274,0.019776116963930914,0.0017766459971929273,0.012732748686700482,-0.0073544224137842736,0.009656769356425359,-0.009929122108928169,-0.014123193843951562,0.00751387386651687,0.004111986203794884,-0.0055158981521481005,0.0017118226563393984,-0.02251218729003194
0.000984789434989334,0.0,-0.04039336285189196,-0.13250283125707812,0.0,-0.0158884565499351,0.0,-0.1036992116434202,0.048891832039547854,-0.004002561703531247,0.010421605729066979,0.007535755489204681,0.005791962045024516,0.02512631889864669,-0.016952793608032892,0.0019439913960338315,0.008666636106788014,0.0006437149949535997,0.0019768369010657073,1.8876940158045448,0.0026490835374609204,-0.013354067908258785,-0.11159169067509983,-0.033112660279551585,-0.011739620765399066,0.020899043320877383,0.10127194831693996,-0.09763454042196704,-0.0954995118896317,0.001816210668609266,-0.034332657760828375,0.047373095769893986,-0.017357473314725248,-0.03939832862968568,0.06770029727232506,0.02754024968840881,0.009117240678981023,0.032604550975278146,0.002058267528056023,0.058868034330329735
0.000700182395653894,0.020762301646151574,0.04392386530014639,0.11227160574412533,0.004501723207132105,0.05008240527182856,0.0,0.1461435047361301,-0.04028276243913596,-0.011412940225252268,-0.008823310217280611,-0.007935670272109669,-0.005972516891351652,-0.01550042194282209,0.018350696440415662,-0.0019001895145069035,-0.009178735029126913,0.0006981321056293706,-0.0018783908788976766,-0.6503336019955281,-0.004293357484021081,0.005980453257790376,0.09576430887223412,0.02328773868958606,0.0140388955070866,-0.016755672249309794,-0.07285640562865618,0.06692687321531338,0.06755667447205682,-0.0019310674270575827,0.02403611005518247,-0.04265809028272696,0.0021629309983168914,0.0365399486080542,-0.051127678819829235,-0.0326286389768557,-0.008940853168139777,-0.022261956190651213,-0.0015774679409577745,-0.03334728294797372
0.0007218279892718283,-0.02949293826840225,-0.008064481065918632,0.0035210678684820056,0.0,0.03263253741347539,0.009528716753312695,0.03010625560175575,0.0078109076819454564,-0.0035772520325203813,-0.002593120373070842,-0.0018685873612879866,-0.0012928114092807474,-0.0010620462657050793,0.011636951296702213,-0.001412688091104557,-0.0013890751848103984,0.0003082196827969661,-0.0009267914228734824,-0.00013522736358917775,-0.0023217026110268486,0.022528192194248814,0.014351090771759915,0.0004461961037292885,0.003549814181007535,-0.0009018792343499328,-0.005270792908795724,0.0010455414699131152,0.0007578634773706068,-0.0007337045467946376,0.0029338736787754144,-0.008060784812866938,0.010431719529243164,0.007194266508421144,0.0016261958269275024,-0.0005855364653809075,-0.0020275204070774166,-0.0008998475233088675,-0.0014030404624550356,-0.0028318010199166357
0.00048109159222409085,-0.01736532856143735,0.08200777370067963,-0.007017543859649179,-0.05362381476779191,0.0331206320267397,0.0069821700016638715,0.03954143039877185,0.013521505368149386,0.007832881981607188,-0.0006424720720174469,-0.001159005616331791,-0.002477501478964059,0.001661019428805559,0.007854794402953232,-0.0016150121023868493,-0.004007851818707358,0.0004893292462437399,-0.0022215498543883294,0.0059952328881676354,-0.003656914200168243,-0.04987763157894737,-0.03635567236092853,-0.0071364499794893095,-0.0003537186093943943,-0.0015640445057911775,0.017341054984622243,-0.026109657138318015,-0.029534254533920917,-0.002119962469082982,-0.012189168866881728,0.002031515006920413,0.004271961742761432,0.00928577114545304,0.011093214476947584,-0.009490897628899295,-0.003424568204773935,0.007118784676432356,-0.0016049361797301925,0.019646239094424468
-0.00010963868773989853,-0.0024374771852145624,0.035609276850399316,-0.03769140164899885,-0.012083637750371024,0.030000000000000093,-0.009886954669502698,0.006064002539360696,0.02161617822770084,0.0,0.001034844249917133,-0.004038910761074186,-0.002941618828664056,0.00788447935072753,0.011881904012524648,-0.0014594106970086296,-0.0015992706264168748,-3.5238362147749205e-07,-0.001336777583855507,0.017188345025054928,-0.002308430567861305,-0.009661803853842304,-0.001545454545454658,-0.01752018231344346,0.001769326110491863,0.004048216683981433,0.04687508700805738,-0.05469185458473398,-0.05189233788019438,-0.0012538982574459734,-0.016781785941962897,-0.011263922462811457,0.0014179058648257554,-0.004954056068333529,0.0303253022896882,0.00017414633082516625,-0.0014127771791604122,0.014577876541052403,-0.0014933154404761205,0.03160586251107378
0.002934901232604108,-0.034056244621735836,0.07697154331320061,0.16891064871481035,-0.035867735537190075,0.06567675613934885,-0.04396316892798381,0.18575336986301366,-0.03333574059175441,0.0022669042184877914,-0.010353667027944735,-0.009525336533881086,-0.0064970251380361286,-0.02530318838570492,0.024831649831649826,-0.0008058183342708836,-0.010462913797616559,0.0029333350321939142,-0.0008047900702757618,-0.029250053883730358,-0.002695025853417732,0.016260162601626018,0.14253846854229266,0.034293493546094976,0.024019700023472968,-0.02450329809099901,-0.0947641751371504,0.1015316503155196,0.10493834219273036,-0.0010995274521544939,0.03965856806382552,-0.0655338848508543,0.009203590720853841,0.06899000765620776,-0.0626201704120665,-0.043844277018391935,-0.011456256815328743,-0.027430715499751044,-0.0008364127150980805,-0.04185179603234837
-0.00010907335167834185,-0.025612632411067197,0.026654950985792254,0.0890051832460732,0.024001336396319625,0.02009646302250804,-0.008274552248039165,0.0526803166672974,-0.04291137233841597,0.0004846203397537706,-0.008484727713460104,-0.005055147663133196,-0.0040787142823997405,-0.015206857869931747,0.0098562628336755,-0.0010023077889454862,-0.00684304103648658,-0.0008153241364192092,-0.0020333689214723,-0.031683033427778506,-0.0026928576013658177,0.05311999999999989,0.1355938956847433,0.032272246406569366,0.008968692073232578,-0.017211289043373434,-0.0957391793578781,0.09268793998146213,0.09385471177660773,-0.0013963759709467315,0.030902986531751886,-0.024384337536233803,0.020694503635631405,0.02062546548085497,-0.06342090365604627,-0.019367953927003884,-0.006030744151108861,-0.032181328698624515,-0.001497770338513417,-0.04974486733037042
0.0013781924833941284,-0.009897793121891995,0.005706162787622342,-0.08605764836815608,0.0,-0.01812448121880747,0.0,-0.06365236770621742,0.033829517763669936,0.0092039399321815,0.007618811160279391,0.0060483886611728075,0.0048303876477755,0.017723822750848373,-0.006506710044733638,0.0013851725809616911,0.008136206543172316,0.001632830203083667,0.0024693461470010787,0.027567198592995598,0.0029029063545783856,-0.04892133090246117,-0.11452631578947366,-0.02783713673035898,-0.011623978767116091,0.017666717699233538,0.08259419804152769,-0.08482562732689683,-0.08035410175221708,0.0013381150187587658,-0.03325528686669564,0.031242319403857393,-0.009965731926813616,-0.033898315104819936,0.05212051740314752,0.021986349945219356,0.007026736299000074,0.028726077199279557,0.001717028579185467,0.04661330600569216
0.0007546271084471901,0.01884624713208778,0.04085103546099292,0.08364018937401366,-0.06194543780344886,0.05056176964789282,0.0,0.0998593061415847,-0.02080507760295685,0.02176001599999995,-0.00790058940412238,-0.007772485849636412,-0.005818077294542228,-0.014818483158046325,0.013835448219402413,-0.0019080269059911067,-0.009416918695869813,0.0008530825451664982,-0.002442400073081884,-0.020503989925380096,-0.0038100007000634547,0.028115048821567058,0.12359327944206687,0.023347925759078687,0.01487381742057023,-0.01610288308443125,-0.06555616037501606,0.06591141360499915,0.06405038680227783,-0.001079361288542929,0.033072892307137995,-0.044771955868262825,0.016362115993136906,0.03913631165341503,-0.04156899916216819,-0.027459873439253213,-0.00903965120360385,-0.02067735817123616,-0.0019001458192905774,-0.03836109848729611
0.0014763761782463634,0.007559932686502634,-0.050967540228060514,-0.05339805825242725,0.043726593677076465,-0.0420168321874205,0.0,-0.05626598705311114,0.02333300148028396,-0.013466974421124687,0.007683425670336716,0.0072596156741384955,0.008152261245353126,0.013365321875078278,-0.010214833656330795,0.0035628422624521703,0.007857139458966739,0.0014784935864405675,0.0034104350017621515,0.019461541460998082,0.0034517042159954623,-0.014916065879428196,-0.09187092223593724,-0.01851043116782761,-0.008861633790466353,0.011763797424700259,0.052689331452241,-0.05990339528771395,-0.057759232104889535,0.002983259049313942,-0.02679821555149789,0.030264534753208564,0.004792970541480678,-0.030519480774407377,0.034829831567044216,0.01692047818647632,0.007922496479255808,0.018879744469879903,0.003809980214494106,0.0403650047933817
0.001279628902617534,0.0,0.025272860425043082,-0.018974410256410182,-0.02958276333789325,0.045454626407619006,-0.002051730241393385,0.003161698426454323,0.0060510446362592365,0.0,0.0024108129045944536,-0.00014920408685209884,-0.0006043882529886577,0.002188651511003912,0.005710871128324299,6.323931652712799e-05,0.0014455999395794055,0.0013878544367123527,0.00015892955414275375,0.005923858474065458,0.0004429633155652593,-0.045741355023932034,-0.022135922330097098,-0.007017552889553507,0.0,0.0025441110709282545,0.009384828647419362,-0.020041051325449727,-0.018094530922712126,0.0003823086499475273,-0.009178826169572302,0.000493644131905355,-0.015332202091548881,-0.004688601158172954,0.0052590360911934095,-0.001294059683689057,0.0006649748396430387,0.005658664896271011,-0.00016357158314115106,0.009804711067263218
0.0013779014738018408,0.0,0.021848710872585032,0.07318358981618331,0.0,0.02237470010807533,0.0,0.048176589292057086,-0.01486732606111824,0.0006349365079364543,-0.0047572349046153895,-0.002707660165066034,-0.003178256397049179,-0.009277407989080395,0.01318186926863243,-0.00038431862258628903,-0.004342654568413831,0.0011608577802088012,-0.0006503235588347447,-0.014067939873297826,-0.0007132896605344776,-0.005289256198347111,0.1137807783955521,0.01799402074574669,0.008736601706433098,-0.008807454717824136,-0.041711390459409255,0.04593827898470655,0.04437762168495439,-0.00014112179924644354,0.022306753639128443,-0.009908370499671077,0.0071195169396078535,0.02422623886271916,-0.02513078043763741,-0.010745276565934854,-0.00313527194844028,-0.013556101281829495,-0.0004033422414862726,-0.0280883419431422
