AIRR,CGW,CHII,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XTN,_PRN
0.05657295801588781,0.012670844088715362,0.04691576977982167,0.052740793660220414,0.04450025726163548,0.046620360624525035,0.05915397370909691,0.054830824653136885,0.03926690511110496,0.03648660677742683,0.053046402258003465,0.03489214398693865,0.03767417105809958,0.03742908887366026,0.06080697452697344,0.0519157265848734,0.058720378949820025,-0.07789471835575804,0.0779797439168947,0.04309045449537088,0.03768920123849412,0.07198305955086501,0.05163350420991364
0.020175773424528292,-0.0016464078028852658,0.05145234171495399,0.014372519294098409,0.009953696564833999,0.013340685769528857,0.01104969812914036,0.004877929707920935,0.0054051044382878825,0.009510482682401698,0.006109505529483482,-0.0032719300479064203,-0.007633683419677862,0.006201193296656537,0.03030305529268681,0.011934437607165971,0.008888983164197454,-0.024135609783648683,0.014252354149655219,0.011508971868841332,0.01487376081883579,0.0002144035744188641,-0.0066226719252826215
0.03995938619979387,0.01945912085670888,-0.0252564984753931,0.005313346485298496,-0.006570305951802493,0.01558300064959611,0.0061476181186128605,0.006132037684016385,-0.008832051965506968,-0.0025296653834946613,0.025488820424822672,0.009848178296566541,0.007692404802677513,-0.004365691966575704,0.002215908152206856,-0.0005359412599400519,0.013215803286488456,-0.0013369561574484365,0.012208989436463128,-0.006450463099095558,-0.00630542119112316,0.01393641403051017,-0.018585757366650576
-0.04520381003927523,-0.051116097777697836,0.0008095892015582285,-0.018972862437184917,-0.02131170031456885,-0.0320201167300242,-0.00507336996520327,-0.03174205313150831,0.012174720293642605,-0.019844045636945758,-6.547226399504029e-05,-0.03917899865627753,-0.042123718577654484,-0.0023639593598009357,-0.04335064676885056,-0.022201669836714046,-0.007996941176244568,0.04886210633144787,-0.060764544406467925,-0.016764741022682834,0.0024587947414103765,0.005245987760346289,-0.0498104533794012
0.17118063631126676,-0.01500175850410218,0.05178000096743884,0.04088964186188898,0.09711383854774487,0.09469057459825704,0.12196789482698812,-0.02491485443398885,0.10009967248451952,0.0787824794111765,0.1177077255928498,0.05038087046970777,-0.029121579068842794,0.10801654758660012,0.1569204764201904,0.09400119100498476,-0.033777978436542865,-0.15092534455771095,0.17761074912735067,0.09744618489675608,0.11143492422795884,0.1346678758520499,0.08000876003115298
0.03184961509690164,-0.015230165717092525,-0.08615376529134397,0.0001327926296910986,-0.0027855374857511713,-0.010749752029326504,0.0012179252879767864,0.043840900837886186,-0.019468128959866916,0.000663900155684953,0.005806102713668687,-0.008867260485481544,0.006289253687782123,-0.01949723737104573,0.005818195583935293,-0.00261599270048372,0.05151807667023114,-0.006012696888969639,0.03086417981427029,0.0018482421466518195,0.013419721885933563,0.00260044192035504,0.0028107322621919537
0.013018619296453064,0.05698009274635326,0.10774512685880602,0.037352265784070166,0.020987677467709697,0.03226909523592568,0.0279867370664376,0.03431158529006089,0.016995802305699987,0.0226624098657934,0.017915633223884234,0.03323639714838033,0.03640233973237808,0.009513021758466885,0.007751478956865615,0.031914825752325265,0.0807676679214003,-0.045746765049016716,-0.003635201773338826,0.019074813670222856,-0.01474772558687641,0.01015755871023066,0.015013803835505596
0.004592913857253766,0.01690330183507757,0.06414232797197472,0.023843316286828616,0.03205147634106008,0.016911847686615643,0.02932481997465387,0.006525989363810584,0.06587511846761769,0.03306183243000033,0.026843976400245117,0.025266471371000417,0.021455168203119497,0.05635145619092406,0.011705417641444405,0.0347128327300359,0.0032680536925655773,-0.05546751915561219,0.07022478991456257,0.03373866103821007,0.06989741313844955,0.0224100276741759,0.03184978358580433
-0.005818763463427018,0.032912234685874765,0.02904856990905192,0.011832738742944549,-0.007098632652417305,0.0043382778674606005,-0.012374300394136268,0.04364096849661046,-0.020096079146756214,-0.0073308750784326845,-0.03444409703009022,0.0023104735684779678,0.028310512114276286,-0.015596806679410925,-0.00658594185828395,-0.010614170720869835,0.0,-0.005872357343119928,-0.003937026719535916,-0.01023921158049188,-0.029761807812439537,-0.05012580502881367,-0.01572091412647249
0.018153632393990732,0.03347279620845473,0.004940007212943802,0.02761885301468206,0.02404901991484437,0.0277394992708748,0.01016776635547916,0.035842201687813734,0.036074461456424865,0.025163292167779145,0.001928031275939861,0.026507783702235256,0.031527552053149464,0.029162017231819142,0.0229348400448491,0.00985155244284804,-0.008886557975626378,-0.04725746950088853,0.0379557531908734,0.0231067445717315,0.0298760363038585,0.020876809875740216,0.0173354213230405
-0.05954824444206976,0.0202429148487006,-0.040730322582928066,0.019370450659543237,0.00409100918048926,-0.003998278995023774,0.009818016504007055,0.04705893967237649,0.02633979011883832,0.014308948951460988,0.009580789173694593,0.0067365616232726855,0.04563068880680634,0.03235158101224826,-0.034156622327171066,0.012076878881003492,-0.04962784218358608,-0.0163861331750532,0.0283223498620072,0.006744489370016728,0.025181986788890658,-0.02375640906711611,0.018380166695735903
0.03537102448976763,-0.004273534510655317,0.024158048051113063,0.005463255675370368,0.012514508304284563,0.010625597891310378,0.01115247046513592,-0.023573474779769548,-0.002914745922627545,0.008203511911135991,0.04007499224150427,0.002602154266548605,-0.02305474099670469,-0.007780454636752659,0.025934032327620152,0.01569107359599184,0.0287207041202472,-0.03196755792321387,0.028954893716589013,0.01205856310786447,-0.00042582748004055807,0.05323198079858587,0.005452196758943539
0.009308206697038798,0.025444652405045547,0.0721944679815212,0.015094911735967881,0.008333793433204461,0.020942171805873957,0.0009235188099679944,0.045831814486604186,0.05050801613739336,0.015647522335205062,-0.03673279958070543,0.011386676457509544,0.015553273939391847,0.044145000606297,0.0018962527148613886,0.00025780777691329426,0.07169458019927909,-0.027907104593822216,0.015615011648524147,0.006061597287510729,0.03770140358565225,-0.018679389514040204,0.04665458777601346
-0.010455850151405623,0.000298809253205078,0.002000057248471844,0.0037594257979398967,0.0017165338945227524,-0.015374098934025875,0.0031127217281378553,-0.0008788832255726295,0.0367496836237208,0.0054861714298005656,0.01676343253539835,-0.0047758051299437,0.002919118061690639,0.0363863948447148,-0.022856059066245844,-0.0026901056350788896,-0.05199991534749846,-0.00956931068832498,0.007265961188217775,0.00023309366055188207,0.041124076887620466,0.04588175644124341,0.00017895385802955648
0.10059167676976362,0.028690943195640962,0.05256150849375323,0.04049616413282221,0.04370192931800387,0.056164159250507883,0.0471085560471183,0.03078952351020295,0.041412972807525525,0.035503199214333425,0.061960724131469226,0.05204858656800957,0.03534314683466707,0.03490724523832831,0.10426111299384502,0.04455392586921468,0.0,-0.06714974367499578,0.07716819040966534,0.04336341352046333,0.050691242144398095,0.05761096053448141,0.03848216526357417
0.03111064029150677,0.020627698119922027,0.004424838953340821,0.01451068555759869,0.014032412917336338,0.028295059403757664,0.026842599889217326,0.005120618889925393,0.01771793470211721,0.024954752884706274,-0.013306604413568115,0.02709259958132542,0.008474600328348092,0.02876921209642415,0.025331594792405945,0.013729272601201407,0.0054807132061909045,-0.07457275088564555,0.04664784564571752,0.011048507869923504,0.0240467283208456,0.004149318609398893,0.049674906632957164
