DRN,DRV,DRW,FFR,FRI,GQRE,GRI,ICF,IFEU,IFGL,IYR,KBWY,MORL,MORT,PSR,REK,REM,ROOF,RWO,RWR,RWX,SCHH,SRS,TAO,URE,USRT,VNQ,VNQI,WPS,WREI
0.17662876317321805,-0.16428583048400436,0.07151842205753979,0.055607163249147405,0.06358758287221078,0.07115948748207852,0.056228128542559964,0.06118428946281356,0.057985014895617214,0.055343064002341784,0.07230956500702188,0.06922892123388957,-0.05041310801688581,-0.02236273602158516,0.08831375144848456,-0.06255974806048145,0.024829355698329853,0.07169051656851118,0.06624802809984165,0.06731604025241228,0.06122151754263695,0.07635319977067842,-0.11883077469623543,0.08311667634692751,1.2536890744047011,0.07362653278342719,0.06815718972401773,0.05576184397024493,0.04906752074992947,0.06769768096459645
-0.02849091855183555,-0.0014243042486860233,-0.025045372799003072,-0.0076977801684860936,-0.0067934046006248115,-0.01025709574420227,-0.022884794154222583,-0.003180140874393125,-0.05987128849811621,-0.03815991058119185,-0.0019906801849249225,-0.0011015795811190698,0.06737051731404513,0.039675957891343136,-0.004222538630600958,0.0,0.008056218606696629,0.018130607081213425,-0.016327902786802018,-0.006142965084496824,-0.033526060046647134,-0.016335610499295168,-0.006247189610207429,-0.01726606087392919,-0.5039453376831214,0.0,-0.00625853770187736,-0.023342544152346188,-0.03282275621381927,0.0017618493769407735
0.04509615752875048,-0.07085120274191417,-0.02755038206153945,0.0032911617460103532,0.00683987060908827,-0.0014054364127010909,0.0061509810610786645,0.02130295380324417,-0.010789558246219437,-0.012044033908012786,-0.0017281916402342758,-0.02625171815745611,-0.03489682161491783,-0.043584569156364265,-0.004923928755261975,-0.0178297315274902,-0.04495501927323189,-0.03403249427089301,-0.004043606322281249,0.011368460695204828,-0.02370875027522734,0.012774263460414902,-0.02861488186011525,-0.03367504624315708,0.013967061181139762,0.004883315812665248,0.004282894384050043,-0.022944470665607092,-0.006504524702926649,0.01494828451620181
-0.11303761455092885,0.08188311385981319,-0.046586150877134684,-0.047077856552430984,-0.024781241777759783,-0.029810137122335018,-0.043207724316347874,-0.027304667713419026,-0.03194019667264572,-0.030313643872717413,-0.028743116305681993,-0.05101537234731153,-0.15757685773326632,-0.0409046980075003,-0.04108157602420627,0.04253103602307681,-0.02623715045657682,-0.04982986509002273,-0.028774066396492586,-0.030509760279913364,-0.02573061989402164,-0.0306009063833526,0.0723054241925715,-0.09494056818049866,-0.08120181769469267,-0.03252766060279028,-0.02087893945974662,-0.032734981173589514,-0.04355260337168794,-0.054040234959443226
-0.022384862936683337,-0.014190958057319297,0.020593260448357437,0.005178532681035099,-0.002817064469388666,-0.009145841889807908,-0.003210632758117005,-0.011624399883589329,-0.050918395739933626,0.0037200824561394743,-0.007500234008405229,0.029464415025390295,0.09837409643195504,0.02900919019043965,-0.004930472674824251,0.00447763153227375,0.02538603527847809,0.00923056122630396,-0.0028874701536765147,-0.008531390506821052,0.012935575607120043,-0.00998161945902735,0.003329702497768693,0.012287861736389412,-0.017593338895124086,-0.004196864046006131,-0.0036367382517857243,0.009453425352632869,0.013392887701957613,0.009644234042083337
0.3338421154998764,-0.27015354477244946,0.10008080164434703,0.08758585172562858,0.096516248547787,0.0906408961975481,0.08820598849533097,0.09302822390108104,0.10993858023990387,0.08302446812641373,0.08956067133555011,0.1152258773251902,0.15132710837150845,0.07340412355963857,0.09384999394083043,-0.09806847858827718,0.04090447703873101,0.09102813848708388,0.09088855834534036,0.09167064243214527,0.08053162877532839,0.0984347464669006,-0.18419403783411276,0.10173402049358847,0.20850665127062726,0.0867346480065899,0.09242601133612503,0.08937285714003182,0.07371518571850766,0.08005432419326414
-0.077706554194121,0.06640353234459685,0.0044020258843407755,-0.0013533510630541815,-0.019865436804245844,-0.008043426705420971,-0.002662447857796704,-0.019455024930639175,0.011331756208380093,0.030777499385852593,-0.00497376998211686,0.002619417414325511,-0.010593487337974158,-0.01635280656270343,-0.0194701709938493,0.015925430402876323,0.04566282567279553,0.013846919290151487,-0.0032920931928302625,-0.019044871750221157,0.025688923135375245,-0.02388313391844812,0.031019607916484806,0.01049326618292439,-0.029441046493274267,-0.01494727054844741,-0.0125779830387415,0.0224533125500124,0.01777893824455868,-0.02616949749997929
0.06229056799304052,-0.08138095276039134,-0.01862676575207349,0.0056675413225643475,0.024250272970651663,0.01494322995989556,0.008519464774040461,0.021485046375621767,0.0018380637269999566,-0.01771988325111809,0.022074329327577073,0.02593521410187968,0.12644791715872514,0.05692723213320164,0.029090287808704512,-0.02540539584254766,0.041708992643409104,0.029880376736399136,0.0076351997367325375,0.019820283239924383,-0.015108391580982868,0.02038776949307417,-0.051048165770164765,-0.022326153175357875,0.0433194773366488,0.02556063467749127,0.02248557516458893,-0.017023679337216657,-0.010212228170175522,0.04321263102371698
0.2132929525697116,-0.1892617636136434,0.009304004390073459,0.03381431917760224,0.062419547619794284,0.030631385083468018,0.022602595604767343,0.05850131874783032,-0.06474425917080305,-0.007487951659720551,0.05290731698038236,0.0730870971227735,0.07637951539345847,0.029551761418114636,0.05746524178996097,-0.058790950268298926,0.0019532579203514642,0.02940035935404591,0.03133319130172852,0.055968334505244084,-0.006471816460690613,0.058479524735639686,-0.1159043680685026,0.03292634869768688,0.12123331430366326,0.05005096094254534,0.05975865808294587,0.006704024778012987,-0.0019007329948012843,0.04393326501009151
0.1275633891164575,-0.12251645083972945,0.0710496831229378,0.057519539859244025,0.048774548713017035,0.042562785311852654,0.05582251862649197,0.040349709613346864,0.06988821384029201,0.057319150826559036,0.045914761777571485,0.09085487024886883,0.026177417970914992,0.020370708739893984,0.05001928296342044,-0.03889225558775065,0.0632631769429052,0.0829671030646975,0.049028230772986514,0.05236050788887691,0.04422303666423634,0.04831907257797383,-0.0749559705081047,0.09922875403656374,0.07567906561803138,0.031517483206470236,0.052001810325669036,0.049738601639943945,0.04352565525166769,0.05214242235984765
-0.11270500880546147,0.11132063393843046,0.0010450751043552984,-0.02804315471817235,-0.03844657825040751,-0.0317308442396658,-0.024701682549717427,-0.0382172888183146,-0.0005316047485679574,-0.011795428525589194,-0.03348948819141767,-0.01686485460560351,0.06010727057096466,0.02933526049687288,-0.033337444678896905,0.03372178875962601,0.011299457111070514,-0.00035189772509977715,-0.029956098676845424,-0.0343963885465534,-0.021202295888421686,-0.0335615715884329,0.06704819770150225,0.03227305255837429,-0.06770906363533527,-0.02753667924067172,-0.03764203526994348,-0.005511913091576822,-0.015902006884723412,-0.03510458695800423
-0.0685142229393246,0.03480476342477535,0.0017397168542149946,-0.013250687489509805,-0.0222132666665308,-0.010158908910048376,-0.01703060435178255,-0.02382275710977664,-0.01941500452423161,0.000331496329754591,-0.02301884897703702,-0.03813690327129386,0.01750311390773621,0.006720521586468993,-0.01190908990468533,0.011269139929568985,-0.021415274523845413,-0.03379096277866836,-0.02006294548484088,-0.028437362042756632,-0.007141172646502951,-0.02558811933658578,0.01905887430410239,0.03760762878526967,-0.03541619940927185,-0.016291739692462826,-0.025064586280641225,0.0042909023084082955,0.004503258278145686,-0.02664013193400879
-0.17024793636873894,0.17227235588376197,-0.04480946963733183,-0.05309871505328353,-0.054983595615000935,-0.04710338301738981,-0.04964872376326607,-0.05097996143134245,-0.08992641912900234,-0.051191612466348686,-0.04154273732279372,-0.04813347499252615,-0.05113154621499096,-0.024477212882580576,-0.05205963144622662,0.047507545879650864,0.027806619006130583,-0.04159176133493242,-0.05379603889385615,-0.048993070644982026,-0.0572200394989706,-0.051007981609179714,0.10169493322217113,-0.04934492311915758,-0.0982035572324808,-0.04909015238539236,-0.05089733248458941,-0.0419682465561521,-0.05274261881553897,-0.04920964765359701
-0.06075689102239799,0.032190384185177494,-0.033835842023840976,-0.02302562265452067,-0.015796435373832882,-0.022020447279718542,-0.029467226687297364,-0.022460566790876945,-0.04457070721356702,-0.03342697227546955,-0.02335588091028009,0.07050558250892681,0.08185699145525617,0.03683429034015162,-0.015161659576292725,0.018476916569186225,0.014034505882683854,0.030733681562549263,-0.01988462191024004,-0.013498733908831363,-0.02950222412518888,-0.013664618748893544,0.035809003572333985,-0.02802023389189218,-0.0487126759691041,-0.010865077408304145,-0.016756497879300197,-0.03891494149790449,-0.03285066998054943,-0.01453672380591517
0.13626710771111794,-0.10169493149798764,-0.03882751476358478,-0.003063933779768226,0.028087348018750357,0.007326674917157377,0.01190174614386351,0.0312564209430327,0.04164062058291552,0.01383320741084512,0.0279225317502252,0.05362841628354634,0.01426240885286312,-0.017078553042516268,0.02822426768846825,-0.04068158455237719,-0.013371057007277105,0.036899057775133866,0.022251419725543762,0.030125687091167138,-0.04625978994164316,0.03375334214543596,-0.08681177047834629,-0.07608703680573563,0.07751796996902363,0.03020713076425807,0.02662037420326321,-0.035039750128056935,-0.03252737291149263,0.033025142852293535
-0.009332740254943515,-0.04679239916999985,0.07376494439328421,0.03831985481902645,0.013045066546295862,0.018824602621559636,0.023245909419637743,0.013912025078333909,-0.0060113672998886826,0.010446231742531849,0.015346197584363862,-0.0013002155059843095,-0.025635035521101503,0.034852380529705664,0.01359213623788772,-0.0017192436112968266,0.034143675654080614,-0.01020292907699964,0.0020841434157511615,0.0072105004400146045,0.08948966422008081,0.002901578704726992,-0.005608569730649843,0.08777079083326546,0.005185874984869155,0.013824026912324323,0.019012602162592738,0.06801588712368321,0.02499256099397308,0.011803786860502336
0.10268506603842033,-0.10451297450189403,0.039694596913537133,0.031206501036634963,0.036569331101473916,0.025782359407732474,0.03107205207939037,0.035843730880063006,0.02600549381187185,0.02686574320925783,0.04374371630214393,0.024740827905450603,0.15911960024145436,0.0532972650392513,0.038043432897211314,-0.044202111921845186,0.056767350722862625,0.020453743847841845,0.026629767830531576,0.034717604108353936,0.013275445914940016,0.03443198346877311,-0.0854484462408851,0.05616903351074326,0.08770223014058286,0.034807432556683775,0.035085509933775,0.026742004537111203,0.025544295339788237,0.034028033107621
-0.07774464313833511,0.06808112994697313,0.03487519015034297,-0.01806680441131888,-0.031919344879887686,0.0001734088985250406,-0.010351841282450936,-0.030423768230626206,0.005304844712267138,-0.0021802648668997507,-0.02387776361361241,-0.0065065527504858545,0.05944210154892397,0.030445932576554525,-0.018515983204136152,0.012612648139584305,0.005327514504347665,-0.020408205884073945,-0.02303372212953517,-0.035434154600656374,0.0,-0.03043277043437735,0.025593598948197224,0.061818279067074385,-0.03049795660770756,-0.03205371110959533,-0.031316080537275595,0.012547526057636869,0.005377808922852672,-0.04195801174285045
