DBJP,DBKO,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,DXJF,DXJS,ENZL,EPP,EWA,EWJ,EWS,EWT,EWV,EWY,FAUS,FDT,FDTS,FHK,FJP,FKO,FNDC,FNDF,FPA,GWX,HEWJ,IDHQ,IDOG,IPAC,ISCF,IVAL,JHDG,JPIN,JPMV,JPN,JPNL,JPXN,PAF,PDN,PXF,SCIJ,SCIX,SCJ,VPL
0.07214867919158215,-0.00785696124665323,0.035227791714251624,0.0023181519919433873,0.01462428930494909,-0.009468797899193871,-0.025095030024664188,-0.017603203859787208,-0.02627285721485034,-0.005981707156282485,0.0678832393130531,0.08868342407347883,0.07731784004718131,0.0035868141316406812,-0.021777188339484888,-0.02408424503325521,0.03239927910278672,-0.041398330889822,0.021439524093688614,-0.0657996942340094,-0.04765547678858406,-0.013310031553405134,0.003877735940841149,0.00030544722776094485,-0.0022315411593812648,0.037563943199769086,-0.04193153498759746,0.013167596120239516,-0.014687939618779568,-0.03481700002994168,0.008837526459287688,0.07643851241765008,0.011922789651389513,-0.022295863953060657,0.01562835711989449,0.02073440759525009,0.001281234207237925,0.06533133046760202,-0.0005991509806958928,0.019590718894928968,0.035521720896338566,0.08169024710566106,0.030632881705460305,-0.03803873246760125,0.0029895366218235533,-0.010919990260385402,0.027644188256021898,-0.02093552299130124,0.03727238491051405,0.010624737773666805
-0.09579774319701856,0.0052793788921097935,-0.023504711954924432,-0.06760369213119323,-0.07041086695807046,-0.03497320488537608,-0.01664071504456533,-0.04005272696884825,0.020773397182083087,-0.038254804515634525,-0.11642743486961588,-0.17411303266208614,-0.09622099509418687,0.02525615355762816,0.003070514201626753,0.0,-0.02459705400240756,0.043186166083197,0.053223332509474065,0.02597135634467664,0.04642289009988595,0.04650323695603677,-0.03175982677746286,-0.022609179190732225,0.021405737190674557,-0.0278492833655924,0.011936384085335323,-0.025631859334203116,-0.016977179197721737,0.023428801651509026,-0.0208895158079044,-0.08817794941938792,-0.022582360185771973,-0.01773617804971806,-0.013701459278785022,-0.042553196062712455,-0.06614103870611647,-0.07875137460092235,-0.011191190863194415,0.011322698386998786,-0.017802847903476887,-0.07005219844982864,-0.018380891192492,0.013257190213410687,-0.039120678092399386,-0.04637035881155338,-0.0046394391369647785,0.029572326245371018,-0.005961325731023053,-0.006949245904769361
0.04696491338851516,0.03654611734601197,0.07474123623218559,0.07136130993532575,0.06326856062611726,0.05181097879820891,0.048560322090069635,0.057988619385247374,0.10166934178520448,0.057522990881944173,0.05028367844981122,0.1391233683730612,0.06553736821784516,0.0948553514448451,0.08269078342760025,0.0892686005941245,0.05074893123022353,0.00762166096725057,0.06975086109036023,-0.10064808243904984,0.06894566211785408,0.08285462267248432,0.07200752843149916,0.053004018712765985,0.06912714994239891,0.03894769059678003,0.029270284790586982,0.055576171156101264,0.03496207214070923,0.08482035222022467,0.05486133651578429,0.023534431913878863,0.043038858352035816,0.055043825135187054,0.06343840958444892,0.060904571709902926,0.097728132906979,0.028253851956770014,0.03920780371124034,0.03189400292420393,0.04580854485050692,0.14813780428476195,0.05257004592214667,0.0817609002641115,0.05350907120941956,0.05383492052270157,0.01876154330709477,0.0720283770161802,0.0492490880759072,0.06642800116348016
0.030798216153807137,0.01524762723899424,-0.009775888704898228,0.009772067007674466,0.0020113811599061344,0.005850659081876994,-0.006687239015478926,0.00556578524433616,-0.008361955812578988,0.0075333645509463,0.06064328504787635,0.06314077249534518,0.011367460558037128,0.006448846699033557,-0.023963615791162855,-0.03207271252074021,0.018242057237302826,-0.03021961491948192,0.0,-0.03557753260183235,0.012396645434292957,-0.008463875963468495,0.0016689565361246142,0.008071924801403112,0.020479926670672517,-0.0031961427957810967,0.02122251161494409,-0.0031590588075959963,0.009767989185922732,-0.009417914162835656,-0.009477143555024345,0.04421406516965136,-0.018004878045252238,-0.007887080916310664,0.0032493923732461265,0.0,0.03288542298295942,0.023732620711855883,-0.003889422895970972,-0.030253001862560733,0.00890975526197217,0.04341462421826568,0.010678931600556649,0.0,-0.002208281192491765,0.017015334206238394,0.013071934331420806,-0.010964609409433395,-0.02448387195922317,0.0018663590298237727
0.0030488269805712264,0.01460167734247359,0.04680852396785298,0.004838605222941451,0.026597524700527404,0.006282018823478879,0.008544820033136544,0.007907340312928772,0.0049728965192138395,0.005554200333691806,-0.006712985955718004,-0.034010096699378004,0.0290909721423784,0.0006407905473777617,0.03805551880967282,0.03363004074003406,0.02117264085233031,0.025495673765489942,0.04457753107168294,-0.052299760795416365,0.03158830544700215,-0.01960173734831679,0.025614249232819075,0.04744982659992808,0.033256894333380416,0.053655347528366364,0.019950141476699292,0.03133804342300454,0.016122584995777026,0.02784373005983117,0.034971978622201985,0.003238802684725589,0.009910822222058285,0.012970630787316315,0.029352116123639558,0.036400022176993584,0.009230194674312723,0.0073159575987216535,0.02147590494653347,0.04875559155324555,0.027754393950372158,0.06311374724020476,0.025094339905222213,0.025005350223300672,0.027665067220027033,0.007953924959661877,0.046299784483728665,-0.0014169886406338974,0.059711215158187586,0.025910278489062657
0.04164125540143064,-0.001233572391350053,0.02658699508998586,-0.013774684918505085,-0.0206941668680816,-0.012571986353415094,-0.027368970116884876,-0.013167960293531485,-0.005985574341040779,-0.014868535772086,0.05220233045910054,0.07771921582514983,0.0618471973526744,-0.0845250604102824,-0.029564704171512163,-0.029665066664750675,0.0071770534496088546,-0.046961227612374826,0.003821718061600951,-0.014289358304426797,-0.04782393398843891,-0.028744039251937182,-0.02648889547791288,-0.04041869492916727,-0.033625984533158904,0.01318719639505688,-0.07049714573838363,-0.013656572757304784,-0.0047600056821253895,-0.0472910996564826,-0.030921303761918012,0.04116218308625609,-0.035053986127549036,-0.023789643696029514,-0.005899655676989557,-0.04322653488811517,0.03948424197680992,0.04176123278432905,-0.041284376996111885,-0.01397915019538538,0.008592420448294778,0.018029870056749085,0.011043636160772035,-0.010130058603120416,-0.02153628781276781,0.001509305084577819,-0.0033006261869777762,-0.035058392302503835,0.008204296796435483,-0.005692254757107416
0.07178292755678058,-0.014409226910890787,-0.017899558839711286,-0.011452393337413677,-0.013643910603790749,-0.018588303081220583,-0.03479433981474632,-0.0138664581846504,0.0026373473428298326,-0.02037261397615164,0.08970097055588169,0.14096258570308898,0.0732225088400654,-0.015154986611119413,0.0004875225755496257,0.007889655355050736,-0.012470363820227034,0.016908078436136703,-0.024746299942177055,0.017495661787919076,-0.037759648709460886,-0.017200774658705037,-0.019845384259625717,-0.020100495559368103,-0.023953912366379358,-0.04605524377128844,-0.044717243334462364,-0.015576341016964304,-0.009166989899911777,-0.036559954425484126,-0.02039476316302757,0.07286825625392303,-0.030117631283352923,-0.025564402718424462,-0.013254269735630823,-0.02218632273727075,-0.019341119679273485,0.055337601074614384,-0.028907480374029838,-0.032640962040695616,-0.011561954698311791,-0.04686828149323288,-0.0172948093344755,-0.005211682724371568,-0.02054288334556131,-0.001636900501147057,-0.020524816352878644,-0.02422147546310052,-0.038231136735951896,-0.013662157764297687
0.02450301431591247,0.024227293683864108,0.0311290585463404,0.01820521635807974,0.012483147983858885,0.026612395189893983,0.028343301270022495,0.03055703826752816,-0.014467341290961716,0.026548550418871792,0.006910568965232264,0.0252136241738498,0.02058056253770325,-0.05942249401721274,-0.03605372421471713,-0.010274033417481976,-0.020645325074657758,-0.05320652123064197,-0.04456734862904157,0.01891427766435751,-0.0007510010156879957,-0.03363068425462945,0.005754286393760838,0.0075414842351904455,-0.0467177969695465,-0.0010494158958403825,0.002294564982090788,-0.0021096294433086194,0.00965408552269218,-0.017708508997474424,-0.026192010946351058,0.00433519384217828,0.015263254418093003,0.03323124383307997,-0.021451405258574124,0.011262255564191416,0.015019241843178785,0.004128860616385612,0.004721779294106624,-0.03016357216596516,-0.00882398450137782,0.08316343130047099,-0.01778436857248131,-0.00817267638459993,0.011235917182175377,0.02595661529407969,0.01805685021955971,0.004875841094808299,0.002873466157717911,-0.01824326993579801
-0.008221010899091932,0.03950458886810708,0.01799940534813783,0.04664594233357912,0.04481837720759746,0.03458296343948178,0.037790324022275903,0.03438272954583557,0.05261547179259786,0.040277532303534536,0.006661243305182884,0.00599378851139485,0.010803164177379945,0.13196993712107516,0.09104197828913152,0.07798542909804516,0.04706194457363037,0.12784324444917886,0.09854398564192507,-0.06653799012870629,0.10065282223998534,0.10414620230503566,0.05734527240442695,0.036444877476695184,0.06964197107453116,0.04113326118097073,0.04945064166010642,0.06032830630973341,0.05814666419701984,0.07773437261902448,0.05649564131494988,0.010554431603858128,0.038321743310226385,0.025919621379615437,0.057643544438436466,0.04936400128212355,0.04475008438561752,0.0032894736842104567,0.04815751328934169,0.0545307592588983,0.03629621946078842,-0.018619356307205168,0.04674433688476089,0.10372962249948936,0.038888851851851834,0.04957226192597092,0.019752897524843632,0.04135446251485487,0.03347907105328345,0.06265923820949088
0.007776938579068766,-0.0031446673001705307,0.0367781854567892,0.012666962277631671,0.0229628930467691,0.003639661935147697,0.0065019515708154155,0.0017911124095948891,0.02976174063628148,0.007926525462938505,0.016843794201800634,0.01908720539340249,0.035724096346895724,-0.007591487430354881,0.02914007425011712,0.0334274697933202,0.013051192286085186,0.025264072689341572,0.027601459186944663,-0.03073360411774155,0.011748426775570331,0.030800083046063537,0.0221772727905073,0.025603771450838725,0.02684572896632186,0.0228291130827569,0.04537517964794098,0.015587873435790834,0.003085212854867105,0.03931021000106952,0.023140531312422725,0.009342551690166177,0.014105753526319587,0.023661125923897824,0.02263790652569061,0.02525692605177717,0.04080631295853306,0.009303319672131202,0.01942517803002108,0.011278235989586001,0.017763353566579085,0.045192959240579436,0.016614951288191744,0.025756148291035574,0.02495547326044469,0.0007698897955492468,0.01692407352942791,0.02486677661068022,0.034390734434157195,0.021482589989207438
-0.0018629050956400445,0.041403752297877176,-0.0017958972074540874,0.031185635008951513,0.020576756957856303,0.029011726986037406,0.02764845356071742,0.03703686171374113,0.005986932340276608,0.0291804611053209,-0.0017747979052415953,-0.039902224726999565,-0.005041128900536649,-0.021325748024284143,0.028775351445379595,0.030068273691338576,0.005270252260185844,0.02195332649466092,0.025933848294836588,-0.011457520484880423,0.0565232091869199,0.01169217773758374,0.02879690917150705,0.011347610074692129,0.031827206072642306,0.015145540624830709,0.044657934614129806,0.02202202111330549,0.030372816263515783,0.03351028237962192,0.018416768780519576,-0.002135941771979124,0.03576769398294858,0.03974056064087063,0.01347452310694481,0.023362617797522515,0.0225536230698692,0.005806594152491392,0.031693619532732746,0.00878662022965683,0.003173350170447204,0.005710907872791788,0.0028735734848791376,0.029484471051658807,0.01704347826086951,0.027948757726411484,0.006874093500439668,0.025563225999810396,0.006983346771837722,0.01589325066036943
0.007464822240785265,0.02044681918240658,0.015894307292310825,0.03704192416709535,0.036047059171421286,0.02622306239720569,0.0070900827591575625,0.020104693196784082,0.0026853947946419397,0.027456358191512743,0.008889786821212706,0.005089066520544341,0.01626677528016394,0.00852669609494635,0.002908864295178273,-0.006634201228467557,0.006990322917053625,0.007452833892500162,0.01594951925034654,-0.016172412782615445,0.003717487045633519,0.010975602512636571,0.02704624200805529,0.03215315435451041,0.025487597113822237,0.003926135055776332,-0.0068772495150183285,0.030362394799547138,0.011567305837471429,-0.008282149806716552,0.020304609406303988,0.008205302841678678,0.02724598438707717,0.007921772449493245,0.007597230252931873,0.04049717600416624,0.03696093727938194,0.009689140088817196,0.018092632333742698,0.009296606300956292,0.010676131849222444,0.02027982926661576,0.009670491561986265,0.002002922763980223,0.02735981532147749,0.015230540771924459,0.007330331389194494,0.0016899486131931945,0.014322423157463956,0.009619314991840508
0.023286543973638045,0.06864558234095712,0.02523990733841748,0.03210279622137862,0.026831784554569128,0.03969794147276103,0.05195786582411247,0.03694719790020648,-0.014906849735925397,0.03538442974945125,-0.0015664382220482347,-0.013924083410186071,0.014956632949183434,0.03687176111749303,-0.013163723776351666,-0.04318794030765721,0.027574388787482168,0.03089650845101732,0.01836493909701036,-0.049315023899383616,0.09049920536513988,-0.027670474606182868,0.03458587900518717,0.037602241570617416,0.025255361537665732,0.011536974248213084,0.10141407984813207,0.02534863776834681,0.030615985275870863,0.06575523928823819,0.02238804485029533,0.023354678113139515,0.054698728926913284,0.052570037883621815,0.01508009476855838,0.03475743762731098,0.02731315913189137,0.028268652538984394,0.0403553653755938,0.04157322203727499,0.024648031903575358,0.07692303080743673,0.02766931565101995,0.007393795065041899,0.03528625048980528,0.03369409662789436,0.03142610856620422,0.01265283847789389,0.035969000290394286,0.022114114898315
0.006982029616254437,0.028819483103661718,0.009357945313159984,-0.008553640557806394,-0.0017229432383935462,-0.01909113787545401,-0.02648532644979352,-0.021331532327063328,0.016603728328165514,-0.014619235831305826,0.019807765451744896,0.049208335129011016,0.027404472239805692,0.04779150104442685,0.005652218570381784,0.008841455207567073,0.006755421688747485,-0.0029547968172897125,0.04013959709234671,-0.03198852001897517,0.0013289527933679445,0.026803537867457167,-0.0019877648789139073,0.006302660353817144,-0.0065513930729820865,0.010632214810531731,-0.013939843599608795,0.0120518113902109,0.0025053220429355765,-0.0015272558627624534,0.014598585659432076,0.030428665068048363,-0.007092316049837639,-0.020717756040010332,0.005571107579483334,-0.008047608529691656,-0.00166174725682277,0.011121087651012423,-0.0005337479575340065,-0.005736154117249875,0.003512717179109798,0.02344041822975149,0.006213279952392357,0.0067889904793806116,0.0038584887459807054,-0.006899771606014534,0.016946224865343078,0.014952082882587025,0.0015781980831013776,0.00966715059545772
0.024137349222972983,0.005737413614136618,0.03946128045961002,0.044949032694053856,0.0382569112362565,0.04437939794758386,0.04442396276012964,0.050841385789804565,0.034704343608767015,0.04581423395904116,0.005769211538461532,-0.01404450872674047,0.02109597604869266,0.04897532766176155,0.06170544266016571,0.06965302456812733,0.02726231571870592,0.0635299095572104,0.023489918345537684,-0.037808923926403566,0.02787195461339892,0.05602029269402622,0.04585701719945321,0.0470972505304893,0.042470960059802235,0.03365243270581296,0.02529756753892014,0.03267172553922889,0.03391639594040218,0.042083703877712056,0.031175096133504613,-0.006375794711209347,0.024871358626631625,0.04486997023246783,0.041440516993286235,0.04803192094646923,0.043296251315817984,0.008614352190131876,0.02029559021673669,0.02527663707547857,0.03199917428248188,0.07213698288776384,0.0267776359316862,0.05615919360890734,0.031390199596098615,0.046451732594081536,0.02193495718546496,0.02179005622837108,0.03581767125932146,0.03519650722665753
-0.0035907260026933727,-0.015100644927795785,0.015231168359174596,0.0007611304290176112,0.0027704251899036683,-0.00020582811742982405,0.0042972426779935855,-0.00417317546999252,0.0008070907504161606,-0.001871630912001296,-0.004588871980666767,-0.046717184635799186,0.01673749194216817,-0.022040273079761682,0.004091323531076748,-0.002202725907359952,-0.0009131240467404494,-0.003621732781894033,0.024043679212349428,0.001547043864133702,-0.017646934173247815,-0.024793291114724544,0.00904488110338806,0.013812196679441351,0.051255810223149616,0.008007426646738494,-0.0014512964927838796,0.005322339475381439,0.0006906680641827707,0.006489583435303469,0.002034697416765179,0.0051832759226667175,0.010109905701518058,0.0040470804818760866,0.003049826927126289,0.015387239586981806,0.013487509035189957,-0.0181873267315105,0.0027918318497306125,0.009532747954104966,0.0003721260143977501,-0.011438169514068277,-0.0011763928613902756,-0.0020888012083683455,0.005900558822964097,0.00023231113118352757,-0.0063892982595388685,0.017670632505805303,0.019388851074830214,0.001627133008708916
0.043243269889889434,0.025212940102240282,0.023185989362241803,0.00897478702640298,0.021549910506284062,0.01934940647012351,0.014024101543479887,0.019091779382185183,-0.01814518343326856,0.02118884008704493,0.050710717427761884,0.06887412851817715,0.04938557907682152,0.01137573932976308,-0.008363769522389215,-0.009271412419442423,0.01827827516921977,-0.013327885407559923,-0.03681962225636479,-0.036762381032936484,0.008616762311751099,0.002510948581368876,0.019651930439983683,0.015110270607784504,0.03486100005184516,0.02253829990306123,-0.04069776702171473,0.02529420031086145,0.03071088615443814,-0.016119517361932317,0.01595592037311921,0.04228684437851546,0.023498789267559283,0.021253092622891857,0.010373905201935306,0.030341511545416974,0.015525932223178447,0.05941751456310674,0.007656076094488855,0.003621079151396543,0.012648828184164868,0.060234835083607836,0.016489931814317783,-0.01691964226369115,0.013275733660874678,0.024848921208979715,0.02049700966328376,0.004340983210731115,0.01505204948747806,0.007087836162675131
0.06464355867546329,0.05682950050041294,0.035618651405791506,0.025177014565111226,0.013522650988072387,0.01604370480731049,0.017180286283755973,0.009552643327490364,0.015376851317673263,0.015054717669973062,0.06160875572927321,0.0564264319012734,0.04568193591745597,-0.032894650525403316,0.009948174991334907,0.0115864235506529,0.052773309413759316,0.045026551276875236,0.05540159747029474,-0.10198844397295144,0.08253703554602544,0.03508531818767063,0.024735195778605997,0.03912337704048549,0.011713316833190542,0.037398412130229285,0.06515161933845554,0.017498587959327558,0.013726174764732377,0.037685824360316485,0.01570535839458755,0.06458956477732042,0.013889959535723709,0.02370067786062869,0.034519280068420886,0.02564931806194921,0.024958594115717957,0.05626832638312587,0.02486615583936044,0.03667076317064731,0.05437180304423635,0.15920403837788524,0.05346794331273587,0.04029331013523688,0.017672212065813542,0.019672258079181548,0.03642924361045982,0.01886050471542763,0.03545426200340592,0.047671743636383726
