BDCL,BDCS,BIZD,CHIX,EUFN,FAS,FAZ,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,PEX,PFI,PHDG,PSCF,PSP,QABA,RWW,RYF,SEF,SKF,UYG,VFH,VQT,XLF
0.045639570879351186,0.02127650847142452,0.02383413843784193,0.019360218938295096,0.005914729868473211,0.03645731660535488,-0.03707308314937259,0.043044832524777484,-0.047710500107055874,0.012746044990048135,0.01408419747277126,0.022073182215746726,0.015991043377465743,0.021362379458903857,0.00816750653910573,0.01266604462651784,0.02019603283398127,0.02352556170209398,0.01977320643970553,0.02587473339557797,0.010443778089172124,0.028089971127945968,0.025427384217451467,0.012309664995208277,0.02252023286287682,-0.010102965451132359,0.01622404979207,0.011297118108182496,0.014380865202252657,0.021589000114795715,0.023788088650481792,0.01287825148115262,0.010736728736807505,-0.014173990398105076,-0.024089210791931832,0.024039314354249882,0.01240691386165667,0.011403928953534849,0.013333586815303907
-0.00038968131024230175,0.005208464550565682,0.006072596075216804,0.02064421781207895,0.017639902127466585,0.031976955598924765,-0.031914868315592,0.025016078420946,-0.0397351867625516,0.009153411037461274,0.006944494152654358,0.005194077990421015,0.003880873723728524,0.009093513343273095,0.011447708824715543,0.010031133896497315,0.012787342400096907,0.005352656670486111,0.011691176912635444,0.005134293436556786,0.0049096610896069105,0.0005463772438441332,0.002992765572701131,0.00448000623276242,0.003932874779263946,0.026443707173714324,0.00834550078091985,0.01009013299122369,0.008138417963807399,0.0135247388870865,0.0035296334331602025,0.014499409607294709,0.009881326430832707,-0.00941982045808972,-0.021673829915299262,0.020614311792175783,0.01136350813659731,0.009556541964040174,0.011342995058611279
0.019882743162708785,0.006376881152697482,0.007042415724395387,0.016990262129578798,0.02580901535866179,0.06742175717670224,-0.0669807024324112,0.07414866592279155,-0.0065964460888667245,0.02645497648119789,0.025747259752624072,0.01577352704725624,0.033719826368839065,0.031540944449387744,0.020720859126311025,0.02403105653349871,0.02561612811241824,0.03883479429297065,0.02790310529905071,0.016895703770665595,0.017485186579532533,0.05543428944047007,0.037297401423241096,0.03137960438480696,0.04753204796198048,-0.006327570740942656,0.04929817492590682,0.006064901219474284,0.03776065498199768,0.025855098703051183,0.0460136939302361,0.024626176992336025,0.021281759661862142,-0.024024103757035148,-0.04553840186294925,0.047238286380546175,0.02511589019317612,0.0117134435225672,0.02288018651849133
0.007645542135500263,0.00435657792013495,0.0034963500821750763,0.015910880921123773,-0.026286008862389847,-0.028128103501851503,0.02692089959948011,-0.023154966157203204,-0.026260441114824187,-0.00920451792546831,-0.007620051491746177,-0.0021416678842507103,-0.007063851748654072,0.0014560572817070476,-0.007505972228177272,-0.010416460347166269,-0.0074573899815541375,-0.003014738946085436,-0.0008230264068733774,-0.009659489478812571,-0.0065706624828616176,0.004398344872679452,-0.01602629209755949,-0.0074133517947448544,-0.006980913079436909,0.013190813133088956,-0.013717242843401038,0.0,-0.019573327720098246,-0.005691061949202248,-0.0070045259348426436,-0.009441908521714237,-0.010059944983707849,0.008717906308698776,0.019987012147863702,-0.020073929937925082,-0.010100936090629078,-0.005250397216618188,-0.00833351689497465
0.01745062766184254,0.00906928717143362,0.00796421174793327,-0.018793991266730696,-0.00655614021864586,0.034504098860287165,-0.03440729221318521,0.028000152247903767,0.0,0.010033159031751178,0.009936836882494358,0.0193184058535208,0.015484239283438946,0.014830101308925987,0.0049846141524554155,0.012220406090340514,0.012403126364929271,0.010583706660555824,0.008507426208017834,0.014889000758666213,-0.001780619242366325,-0.002318416675580516,0.026728091540028164,0.005912774684648002,0.015064144350382109,0.0,0.011821843370548757,0.009574379795839912,0.013821058453910856,0.008176372217611808,0.0177762244978258,0.014731281328963619,0.010646108488921537,-0.011692857444244843,-0.02528443392176464,0.023859113141902828,0.014763103227246627,0.011571295246794478,0.009730490101267848
0.0480986201899438,0.025400415410269248,0.024197625323057703,-0.01037515232139942,-0.039207922543127986,-0.008562345251552616,0.007352877666592345,-0.013834822756014378,0.0,-0.00025805821611862167,-0.007155733934063212,-0.012898226768483245,-0.016278511586525667,-0.00630405167066988,-0.02001038491715594,-0.006693979603167001,-0.006479041491109817,0.002042795722186051,6.452663958080016e-05,0.011227479892792488,-0.00102721444725014,0.007214177920743328,-0.001451940048315209,-0.006287941534272241,0.001670211699049508,0.014590131158665203,0.004955738997917626,0.0008062429301843711,0.006950674984039415,-0.0009756326128765207,-0.010257658581653327,-0.005337455566263789,0.004345119980302775,0.004629693756650138,0.00518809980126094,-0.006355396727304144,-0.008771650078312796,-0.0007358351483096494,0.0017740233757236035
0.029526593633046206,0.014482118562649691,-0.0004821818378976408,0.04838704250248823,0.04492689313982297,0.04087160085280616,-0.040426651383158166,0.044104526909700265,-0.06757584373208166,0.01219030342258177,0.013821412967348113,0.02446122149969457,0.02016382085528736,0.01651823250693691,0.02895933967830273,0.016904633764367998,0.021827293206701726,0.01528786571698428,0.014196009287806524,-0.001531209475858487,0.0076964478448431455,0.01854258237318912,0.017174397464400897,0.009372151665289315,0.02008450889262826,0.020320030343651558,0.016803891432112594,0.009848818104527795,0.010598209278333905,0.01544698623248009,0.03077678726099266,0.013522391430690513,0.011270954059966837,-0.015361040266736337,-0.02645163757259776,0.02624886008737904,0.017020406102588644,0.01017531764040295,0.012302359714340235
-0.06288835922118075,-0.03193125331194888,0.004633913472834122,-0.01307693583280833,-0.043117062050194735,-0.03926670765089495,0.0386189821818417,-0.05046243628729407,0.045877642861879904,-0.014598451809812825,-0.012048323576053106,-0.03915425473483634,-0.014009265009575916,-0.020507054502960653,-0.021671733799246223,-0.0137776800257932,-0.023396413390133226,-0.028048669720797958,-0.018303970910744108,-0.006135153275041936,-0.003564461558086708,-0.034892526149952766,-0.03638194649256984,-0.010058832292828985,-0.03427325503384745,-0.021491063218665608,-0.020236021955443845,-0.006269631769990364,-0.0257178554211935,-0.0392314032559387,-0.03791641246669475,-0.018020234939267903,-0.009959554345629873,0.014040520463873088,0.027170337492679282,-0.027422593771222567,-0.014718540010822671,-0.0063617762635563785,-0.015191044549594466
0.024388634673333017,0.011280893064364672,-0.004392225136312819,-0.0015588267389736216,0.0066142533561132436,0.023398198092510016,-0.027605640260034817,0.0366103114235296,-0.008900142922131645,0.0077775135834687184,0.0013552229400326358,0.02227630795693539,0.0022985453791633122,-0.0232622905050661,0.008262927049489782,0.008671011838421852,0.010250429942400965,-0.016099495705345766,-0.0030165164417759807,-0.006172735648294879,-0.00919742866428052,-0.018600895186593896,0.005632067652821172,-0.0015634320177330048,-0.019632867159165984,-0.007395973320064709,-0.008261796232953861,0.0017525939758975546,-0.002306503760462465,0.010833393055785264,-0.016728045611368654,0.01058783266534266,0.006227381454809441,-0.008205121692846259,-0.01677424507764596,0.017345302521984702,0.007577446558789262,0.0043350272864476885,0.009695954825946386
0.017530557361127602,0.0109374212253827,0.011764822530146615,0.07103825631018497,0.016837698264384315,-0.001668129082383641,0.0,0.01367150505539029,0.0,0.0,0.002255324267264764,0.014881781729066328,-0.012090918221215724,0.008633456392600805,0.005754130899492795,-0.0021491955605590705,0.004601202901589733,0.009879645472513687,0.012101471151527946,0.009032168050164815,-0.00954144761650982,0.0,0.004770653709951831,-0.010489985304066852,0.004364830850250749,0.008805793967504772,0.0006943234648697349,0.005598267800546031,-0.0028256263028675487,0.0016487289231376762,-0.0005765903812580626,-0.0017107083589366868,-0.0011900978008934793,0.0,0.001312405833882441,-0.003892598687024298,-0.00021485345704046183,0.0025234411985772466,-0.0008727827756064716
-0.06964820433802907,-0.032071101560611895,-0.0314922287824588,0.0174928276162917,-0.038368343618348434,-0.08148227148145222,0.08285068999417705,-0.09581335378376477,0.055163516240956084,-0.028665673228697987,-0.028352752644194217,-0.015449071034585616,-0.036716555069975086,-0.03482889272597281,-0.023924980267095903,-0.02800008220357949,-0.032061241241988316,-0.03729746600445912,-0.03342385677546123,-0.009299026503642829,-0.02317074553952572,-0.03150046066666349,-0.02539224082239774,-0.03132894374747811,-0.03220867092445763,-0.039615126580210616,-0.034339242179298214,-0.00904659909979128,-0.02112312003987156,-0.041152245734577764,-0.0265436349373274,-0.029984683045320232,-0.029075050711019974,0.02792145563458057,0.05897766976603299,-0.055099831401580215,-0.02965822489462047,-0.009670835201226451,-0.02927070781232725
0.017336619388800246,0.005588752780959552,0.008503996738188841,-0.017192089360740386,-0.012179684558153122,0.016800586397357577,-0.01926180810141651,0.01755729666725949,-0.006078951048106062,0.006431926966421797,0.006484203707084267,0.00452134173697845,0.0067906573464142726,-0.0061161486621368714,-0.007282377038174211,0.006155224459406489,0.0015772184780487902,-0.0012701566105373006,-0.003936074666200743,0.009386310049565146,0.0034648646231342987,0.0033075959005067997,0.0029655707197992786,0.007677052818746536,-0.0007925871361514099,-0.0153809372987182,0.00862072303137567,0.0038624124159987493,0.0055263623840780115,-0.00858352667149616,0.00622440426493309,0.007065623874599944,0.0019635146005873294,-0.006539334301018875,-0.015470306242232175,0.010752731481316523,0.0073088565308619,0.004213791860537387,0.007200832390091034
0.016653859952270908,0.007145959670659128,0.005952668698217494,0.005830998855696179,0.011479537176725306,0.031151196822588764,-0.03109651149100416,0.01954490219767524,-0.022018408763997542,0.009398608562387393,0.015646792414243403,0.0066189941829378285,0.01892975184531579,0.0033844949289078803,0.015029302089713582,0.0107672923822679,0.003755418247784611,0.00476933442015417,0.0025403697759739056,0.001549413480956014,0.03320054537557291,-0.0019230452419742067,0.005491260650499965,0.02155978410719173,-0.0005286956561702745,0.017751259229539525,0.011396080477108012,-0.009793699515411088,0.004187355070959962,0.012121116822471913,0.001472611847672214,0.01205872793463568,0.00930910176348792,-0.010632804681541229,-0.018227499926716424,0.02119488762134586,0.009674682410735226,-0.009990675436197386,0.00893664943235183
0.009904843781281984,0.006700625394447757,0.008382466545692194,-0.009420337568675108,0.01933597273849338,0.06389055589447662,-0.06306303950394783,0.07578248411279087,-0.059412132582864485,0.02160157059042301,0.015858509137511596,0.022882753978818886,0.019858856449573848,0.02575907679700441,0.015512093784704981,0.02045734598353056,0.028361130127560717,0.02753171404660824,0.030405301147504542,0.009426223873698014,0.010539748102468851,0.03523262596384038,0.02835507899632628,0.014756976836052541,0.030679878998403614,0.032558335325470936,0.02429580048882693,0.010243703837034787,0.021110309354807767,0.006843484381886331,0.025294115984439463,0.02512999517090616,0.021116511884418272,-0.020470914568378542,-0.042253490846767584,0.04078846791803095,0.021341359557308183,0.011167949483099869,0.023914926393650945
0.010938925250261123,0.003132244026317105,0.0053787329979047725,-0.02560360964391736,0.004123667937452747,0.02388731269726448,-0.025841566904931345,0.018794649247188086,0.0,0.008020356142924975,0.008474668237033248,0.00925699772568383,0.015075305141120118,0.0044842612654283865,0.0079849359875679,0.00889676202294627,0.007980220571640634,0.004927818548592442,0.004918026285782047,0.009648765545950237,0.01093873241217762,-0.0002658616276470041,0.010008351173038194,0.01516786257540251,-0.0005133410393046056,-0.015765821729343613,0.007218938427877652,0.007692216059392583,0.0030624000150336387,0.008496013232005916,0.0008606798828918326,0.01014362300859164,0.011172092189041164,-0.008359450205491352,-0.01737973213169649,0.017477506846400728,0.009381596438653052,0.008117105626405052,0.010380783012478065
-0.0003729949052044431,0.0,0.0009729836971755446,0.05105119006153586,0.008624231996981755,0.013398291707260906,-0.013571705050533844,0.0112051327734399,-0.049867004564007306,0.004339760336076815,-0.001769195355363461,-0.002038166484797213,-0.00680675156771136,0.003571452505195699,0.009987834423230785,0.004703134778529403,0.0052391466774999035,0.00612916913843172,0.006525267081157984,-0.0026760489537739273,-0.005284679466362641,0.002659642256499161,-0.004449179210048028,-0.005699210642163681,0.006932184763332374,0.004576456966062232,-0.0013652414402696071,0.002428856141845309,-0.0010174410232429534,-0.0025271517212435285,0.004299239691335025,-0.0016737568108791995,0.0035256788630009936,-0.005268626887602454,-0.009523753833729292,0.009837440703596188,0.0040137175775586354,0.0010558935835297096,0.004280679386707991
-0.0052257729076466315,-0.0019516926938949047,-0.006316794566654349,-0.034999967713505206,-0.01099338455419922,-0.02061772584309181,0.01751102523231876,-0.015945889321881478,0.003498985432831528,-0.006481629744760125,-0.00797517925789436,0.021189613931626168,-0.003530825519971644,0.013938206017048257,-0.014833777132867026,-0.0072558001499198515,0.006486127878051713,0.01462075165692169,0.01134528210781447,-0.002299334489318229,-0.005059105017647076,0.02440327702594641,0.0024375154433975968,-0.006506469486063152,0.01988786244045616,-0.026195800067305628,-0.007860569367257247,-0.008653579759190717,-0.010443337847085848,-0.013513455595407148,0.013413263794137004,0.006496027686470376,-0.009604010971411529,0.006355993427513033,0.012362588965973916,-0.014312564365909781,-0.007153530796973711,-0.008768374613519323,-0.002983951717767164
-0.04165112059714809,-0.0211184728635163,-0.020048767738661568,-0.01776464909038045,0.01111558242635605,0.03615599260609053,-0.03564858789390567,0.03323254872493808,-0.030334761495123007,0.005436596123779575,0.004019502788894631,0.01925000133763831,0.010004227737363407,0.00965173077048497,0.007961210028887116,0.012024061739794324,0.0172614391803406,-0.0018012012586051923,0.013087331881075536,-0.016904159163320994,0.005847893169998812,0.006214458104317929,-0.004052385892197678,0.0018708408197649481,-0.008250254421329524,-0.013333215160453387,0.006200414194211785,0.008729117876966425,-0.006692616356827231,-0.017123413359139025,-0.005914146221478302,0.017905695480731225,0.0073321469578313155,-0.012105209048372858,-0.0237449087710634,0.02463154650396641,0.011019188775853886,0.011439979590024069,0.011115902347077176
-0.018793854308052912,-0.010387347788226038,-0.010479392984156951,-0.012810862865476716,-0.022394070813688736,-0.04856052581853704,0.04525184937630823,-0.0483785693539881,0.0,-0.010619533399435487,-0.020017630007657983,-0.027471217633827257,-0.01774662804949254,-0.0333136444443769,-0.02111945324152513,-0.01921951520704672,-0.021040835164415246,-0.02834353776936693,-0.019630441691506104,-0.008546104261023606,-0.0016955376593382598,-0.04621459361851836,-0.005996079839362887,-0.006654226435133419,-0.032553885271011385,-0.02560456824145832,-0.0156280324198564,-0.007210145005350634,-0.020860705835786718,-0.014185460586307297,-0.035693961976995967,-0.016363168208197814,-0.011235360078310051,0.014917366744879671,0.03057679688003808,-0.03272013942366149,-0.020331156098493283,-0.009009074353498304,-0.010188473733224963
-0.032322586864319755,-0.01655207459330451,-0.03378702508258192,-0.028244357339369336,-0.03998357939980261,-0.004117464797627787,0.0,-0.004608849302061123,0.08665940113543373,-0.0010984349253263992,0.0008506876114609263,0.0025051415931080603,-0.004618877354014964,-0.002117155008796965,-0.020171832905296047,0.002550554503283973,0.001865034438174554,-0.004972052587236813,-0.0032385252493551536,-0.010718506413851771,0.0033004698844553413,-0.0027100985285796685,-0.015403570253687084,-0.0029880308005935637,-0.005494434244031649,-0.01815785429001629,-0.010456507145588448,-0.007334880140778138,-0.0021260031857219352,-0.02767871134127683,0.001686476269631576,-0.0058223251599031686,-0.003580668398955546,0.0005248975746941472,0.0006743531593545554,-0.0031892757585736016,0.003006867828162969,-0.009422681010405014,-0.00042950245011789316
-0.11340192386141786,-0.05090339323491901,-0.012493910875937313,-0.0031422350975996343,-0.032971584066342874,-0.08413462569784726,0.08353662624551388,-0.08081928190108466,0.010919987668019472,-0.026759601005220096,-0.03140616109074363,-0.04689848992142325,-0.036009373140058074,-0.038009105799128716,-0.026494887514107886,-0.027110840582954543,-0.04002762872589409,-0.041536414787131465,-0.038722344120757146,-0.010433582219207564,-0.00986833933277195,-0.028532551626755567,-0.056946136946609625,-0.02839118327266535,-0.03709561128861314,-0.028264138055671375,-0.018668377304774383,0.0042224945196563625,-0.014114525221992162,-0.04224036492743286,-0.03265633578440436,-0.020775300985471548,-0.02755166107116506,0.023084908467460984,0.053908384562481114,-0.05478489407415986,-0.026157647840188657,0.00576098610504402,-0.03006850462206004
0.0795631698695173,0.03035343295633957,0.01673859815516005,0.018124553044231138,-0.006729590239421336,-0.025931880510829158,0.018007877559552025,-0.0389254500884428,0.039607217113045115,-0.006402885876587407,0.0004698142101558047,-0.004497360159959033,0.0006594301727413768,-0.02289094351813852,-0.004413425795013686,-0.007210625805415816,-0.015907337708066852,-0.0048877016688386775,-0.03183092003635528,0.006082422290291914,-0.006133591170918494,-0.002238179526136052,0.0055296185297051366,0.002272891818470893,0.00273229100757495,0.000257473605809049,-0.0035896721067926454,0.0052558559863816676,0.022150244119443836,0.0028765696672305684,0.012165030145745092,-0.022917017750336582,-0.005666301715944046,0.009743682027388444,0.010869477785583238,-0.01353211671293746,-0.005944464138273795,0.004462495034384665,-0.011514773092655223
0.022042030094450923,0.011558387375216559,0.01062137141576302,0.007740019593600877,0.04471552196095931,0.10702738632981837,-0.10171377809508828,0.11165808100356577,-0.07903024002693125,0.03449587325169845,0.032879260182509716,0.035610105221422265,0.03359653055174037,0.037227094685399635,0.033247211803607436,0.0343466819536419,0.03759479055548896,0.0255402909549844,0.036950832473026204,0.0265966950074315,0.032913543970175485,0.025512138295187173,0.032995987353926344,0.02915458350404313,0.02643039521102232,0.03448292237115252,0.03710407371731049,0.013244838162190329,0.02484138425919458,0.0420646740051253,0.02554134156065986,0.033318627796992996,0.03592659869004166,-0.03199594385246863,-0.06641363820682718,0.0685065569553301,0.0336654360926495,0.013725926844717577,0.034946407971394075
0.03257059321525105,0.01862002583887331,0.019442993996920663,0.03302613835266243,0.004323395426157721,0.1075845286502864,-0.102153759217152,0.11415943294160585,-0.08512823803877274,0.03334531057636022,0.030923336576664143,0.03156254703462049,0.034841860449648154,0.04857661402268725,0.026814302639361336,0.03618201464453154,0.04626453962786236,0.05555541957625498,0.041526514540044135,0.022556568720144686,0.027632326276867437,0.0677965176278557,0.04216367019492265,0.03210589025989173,0.06397661837090493,0.02039801106287713,0.044807076926968885,0.014792052123507125,0.05801966443927041,0.01834869281901612,0.06504514156695163,0.030335416535775556,0.03635498544606424,-0.03567692398531394,-0.0691057675990199,0.07354976496580301,0.0329974511178773,0.014194125647758791,0.03203470974553396
0.016623857283345003,0.008725046806234283,0.0036082240293495173,-0.011152360297559484,-0.026689692272073337,0.03946900991947139,-0.040438659033068335,0.0406513732412186,-0.06576973177147875,0.010283781973464148,0.007939890453104725,0.009452688376691823,0.002668994432233985,0.015638765430687557,-0.009052936658565991,0.012290137438893343,0.016694866346095846,0.0087720401210783,0.013739200343209784,0.0,0.009205545222939851,0.011264529047089241,0.0028609246573175194,0.0018296623211529058,0.00823383995308546,-0.004388276157023668,0.012300654438358236,0.003389814851361478,-0.00048735327681802325,0.0,0.0071525261217625785,0.014412081205702369,0.0043848939358147425,-0.013057661459449938,-0.024563211612563987,0.025142517790189025,0.011201395646108578,0.0036117251800376116,0.013003272726522316
-0.007127718749592673,-0.0057665465815018345,-0.001027346791401739,0.04360889963885318,0.0008847018090263074,-0.010401729649361395,0.010714259185446141,-0.008133228559024484,0.0,-0.0038610073796924273,0.0017505576677984914,0.008132229016752625,-0.0004094975475329808,-0.0020337221031450164,0.006149067309691884,-0.003744306398349445,-0.0065462894661669395,0.00269850792270468,-0.0047833721991048465,-0.004257047339684487,-0.0014403014100192945,0.004050866958241321,0.0038710344191959047,-0.0001518982584678609,0.0027217974794578772,0.003427984272873449,-0.007225248367147681,0.002702751130847848,-0.0014630781212415466,0.009909982205037018,0.001912299663256397,-0.003653263998298725,0.0013785975634684061,0.002756340927037513,0.005968997711184368,-0.0075193599794463346,-0.003692341012887169,0.003855831862632248,-0.003726630617348337
