BIL,DFVL,DFVS,DLBL,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEF,IEI,ITE,PLW,PST,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TAPR,TBF,TBT,TBX,TLH,TLT,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
-0.0002189817955729654,-0.03906013062160323,0.01839759589324641,0.0,0.043266844919786066,-0.019482545823739143,0.0037485870818915815,-0.02186147430110592,0.035288509074320816,-0.01765452013072015,-0.015665326733376176,-0.003158306161914069,-0.005411649612279614,-0.0025997591444236303,-0.0014957866589783745,-0.008493437354194838,0.010797324470851568,-0.00019731969130984278,-0.0031551600554357235,9.073734676669924e-05,0.0,-0.010846387635484815,-0.000994769149109233,0.03283132431230961,0.0420486892838663,0.012180345711944865,0.023744778065627626,0.0053280071430382185,-0.009352687074389555,-0.012871284600274346,-0.03798303675412385,0.03325329559533253,0.03388090654189699,-0.00019628983993447035,0.010714288475775682,-0.02402080166138872,0.007939263051011934,0.016731558248242583,-0.027907494588402932,-0.012662750494014842,-0.0037000749545007244,-0.01191045144944425,-0.0004918709025727478,-0.02156449857822427
0.00021902975910289763,0.018418529691965804,-0.03875285547785537,-0.023931431071556573,-0.06337367490091675,0.0,-0.012927319364340028,0.021011777020720428,-0.05988019621742036,0.032493910907042615,0.005906480624996207,0.006336794404765289,0.009755997382115614,0.004561278064721674,0.002829619142249294,0.013999039551487295,-0.019309708506386646,0.0009877497077466935,0.007075254150172986,0.0,0.0007087593829170378,0.023300799432232858,0.0023232679072122428,0.000583260408770359,-0.03853149388748478,-0.023666406670288884,-0.046829935753263184,-0.008943424509201851,0.014456248502829512,0.023628628427008996,0.06880630720583357,-0.06934302797467408,-0.06777549112834122,0.000982115561934958,-0.01280909866811736,0.01906861816619771,-0.006235738540411205,-0.02633027265836646,0.04608169931360112,0.021019063069370552,0.0058808074120876705,0.022057118100963058,0.0013129001527617606,0.035711253943535415
-0.0002189817955729654,0.0,0.056986871355751825,-0.03880948100732206,0.13930348258706451,0.0,0.027648427600453086,-0.02097259115254169,0.1170994120529152,-0.06434073778498668,-0.019735817652327237,-0.012200087056172041,-0.019973591988702133,-0.00940544280993128,-0.0071370704816050515,-0.0252100779865615,0.035609562952901005,-0.00256597651828187,-0.012941751346889508,-9.07291142475979e-05,-0.0018885420876631927,-0.04433458779481474,-0.00496681363987325,0.036723956959371716,0.1486588782373343,0.04560403879590263,0.09293153121341813,0.017379703071637297,-0.02370212382513356,-0.046553025361801115,-0.12950967084706178,0.14046350085233522,0.13661769255669476,-0.0011837892167598464,0.03668890353994388,-0.043298458378074216,0.003963059730449875,0.04901427160325611,-0.08668995006278953,-0.03698536113781862,-0.011538741308092857,-0.04190765237688575,-0.0026227024954288197,-0.06880002185429387
0.00021902975910289763,0.0,0.0,0.0,-0.06768558951965054,0.0,-0.026904558852886912,0.0,-0.0548245638080949,0.03645866327704245,0.009650615961750951,0.008083926113193494,0.011740782693909909,0.0065365991064134064,0.004910682948336949,0.012623114050885035,-0.019822048050170717,0.0018522059530889,0.007582898464415826,0.0,0.0014308070308092222,0.026592602306313492,0.0029950254758123736,-0.01911726173741909,-0.09617864629601808,-0.027111989765253402,-0.051738813284410365,-0.012812106693670059,0.015033408037025174,0.028073114241877545,0.07842145129064076,-0.07689904282703568,-0.07497649549423054,0.0003931071937030225,-0.028053457964752376,0.0263817088780642,-0.0009867535827206432,-0.030612367487379506,0.050554147524265035,0.021557931557844155,0.007916978989963798,0.02539265758854471,0.0024648902392679487,0.0435568771286548
0.0,0.0,-0.0808718118976717,0.0439230812692153,-0.0955503981264637,0.0,-0.028521535840467637,0.01954746232300266,-0.1016240418387026,0.0576923592511637,0.018787079762689528,0.008702350540275171,0.01642257829529491,0.00871064529609362,0.006160329416168286,0.02372789078677435,-0.031778759410657484,0.0015808983013980565,0.010422734374131954,-9.087825785487017e-05,0.0016543229963862955,0.03556282912037373,0.003981408511284856,-0.028374807348088563,-0.11155020598478993,-0.037156671226085784,-0.07334519882281798,-0.012645486456680016,0.020061544897174648,0.03779975822889404,0.11586727774378185,-0.11073482698377766,-0.10663629479639636,0.0013752933426861636,-0.028863124441160463,0.055617157211164746,-0.01119541443285046,-0.0465372710491739,0.0784435983971681,0.030856625567605,0.00927801981490408,0.034302019508604516,0.0014764401102369876,0.05606311679438313
-0.0002189817955729654,0.017305909218988245,0.004368174863281605,0.0,-0.002589280299807353,0.0,-0.0029958656981467283,0.0,0.005681714582556114,-0.014015302547229998,-0.011484940148819208,0.0007841150690012975,-0.0017541613912849961,-0.000403281445345528,0.0004961831427433233,-0.002380584688508661,0.0017049640679629831,0.0003945488619469412,0.00018405319452371001,0.0,0.0005896861629209267,-0.0038308541261774212,0.0003304939117682966,-0.004424837497059754,0.018474170372904518,0.0029361498690400178,0.005791542357268986,0.0010111183860871432,-0.001801136301437055,-0.003421684679801606,-0.013610970168480929,0.009900973755511551,0.007938679200310488,0.00019610370700986929,-0.006401607613354875,-0.009445841604260976,-0.004994929901063465,0.004648497280189419,-0.0128629546108544,-0.006193004165088516,-0.0006128024194546687,-0.004825851708975939,0.00016354474718511728,-0.008652899952520597
0.0,0.013793134099616869,-0.02267785096855705,0.0,-0.005711318795431099,0.0,-0.023137049974069814,0.017990741484156532,-0.032357423336282734,0.00640206639252661,0.00016360660835209383,0.001175522670522778,0.0027746373368291556,0.0027447148104721764,0.0009925625679904607,0.005965468813091872,-0.00851065420008373,0.0007890147339047603,0.0020256785507081995,0.0,0.0005892398593439332,-0.0018557920925970032,0.0013215047664384574,0.022222222222222227,-0.02653678199529725,0.0008365770155838356,-0.0009598487685985244,-0.004040524310180622,0.0011544030163186073,-0.002518158807657188,-0.0003137984255124676,-0.004147816425663213,-0.0042191724413518815,0.0007847133158757252,0.0,0.017164580425892098,0.0,-0.015037684251407462,0.004962720862815998,0.012038517449423915,0.002606151754769907,0.003620077996028618,0.0004912087062767953,-0.009908116387264734
0.0,-0.009070279393188784,0.010171710431395715,0.0,0.02193211488250662,0.0,0.0009228853228474721,0.0,0.016454352441613522,-0.016814890458124957,0.0,-0.0017623196477063274,-0.001523804478795298,-0.0006283025682002894,-0.0008305917047131224,-0.005336919232506472,0.005579476806861075,0.00014582434758666224,-0.0005910561009629001,0.0001816321110313904,-3.540366321389328e-05,-0.006148694053764035,-0.001319760696387623,-0.009855072463768214,0.012422360248447185,0.007103988441449486,0.015850154851684117,0.0010142974092156084,-0.0017301442161644575,-0.006415288610120085,-0.027501814582815462,0.025369203027140116,0.023446130383112287,-0.00039237768800078483,0.009664137680567215,-0.017708257512654046,-0.0026774537416277924,0.00822082329291847,-0.020234409236906867,-0.006173047054599458,-0.0002759203998554444,-0.004833771358744518,0.00016383378919150924,-0.007380256756212478
-0.00021875893405288435,0.016933652924470452,-0.03964760731127728,0.009538782301565121,-0.03781297904956577,0.0,-0.019668130925994905,0.002709055832393709,-0.055352480417754514,0.01866456571323021,0.009162320176085077,0.005101880405916165,0.008327453288139934,0.004355408896774315,0.004469085851891814,0.006259522053549459,-0.017498936614284356,0.001380050875203022,0.004971399930339347,0.0,0.001061271324289391,0.013394154416565359,0.002312454210854443,-0.0008781908665104379,-0.03571915473755971,-0.01327798387857798,-0.027423196331480947,-0.009456318984315752,0.008318909758794976,0.014118394664647428,0.04268819853704927,-0.0420974621983204,-0.041126049508500816,0.0013731519942742365,-0.00729260212988757,0.028631995464654295,-0.002684641745714908,-0.020966911526724887,0.028866590605635283,0.015528043753444609,0.005206961413717848,0.012899222059386744,0.001637380822221062,0.02173213881603641
0.0,0.0,0.0242463958060289,-0.021874216363597904,0.06266595857673943,0.0,0.0012539498432601935,0.0,0.01824212271973476,-0.02476250084066181,-0.011024643320363159,-0.002733330593486013,-0.0032120710486448468,-0.0002408854699823288,-0.00032917094500459155,-0.007029685157305217,0.006516008043300192,-0.00019693756497532903,-0.0010996011008136037,-9.07291142475979e-05,0.0,-0.015331999508716963,0.0,0.010547934059539113,0.06496532588717671,0.017661902402821877,0.03548864660205545,0.004432258924612843,-0.006241459376979878,-0.01810575709710979,-0.054243632344416905,0.052043111392159794,0.05584327798617943,0.000196335336403822,0.02846639834742285,-0.025567096870726874,-0.004037528843953729,0.0035693628945585782,-0.03832143837754092,-0.007305454239568039,-0.001219332053212265,-0.01619659607476574,0.0,-0.026075318852232448
0.0,-0.004650554776444378,0.026871337172104853,-0.019584544131268943,0.09695157421289348,0.03778499876921833,0.021603004959204645,0.0,0.11183496199782836,-0.05565589425716667,-0.01180329508196727,-0.010963163533609151,-0.017030228405559383,-0.008996522388584886,-0.006759032209122209,-0.022115817612793968,0.03107468894400955,-0.0017722903209557586,-0.010454872115835666,0.0,-0.0014131173811740235,-0.03785212919608845,-0.003295986557747951,-0.002029689647452163,0.12910723959864726,0.038016536388180616,0.07676042038119736,0.01595385554681459,-0.021296639237977054,-0.03928096767995575,-0.10860332605805292,0.11615974624741525,0.1145039205100452,-0.001762731689773646,0.022321369889767916,-0.02771886506888009,0.0043919332139116425,0.047421481506921936,-0.07186905232023354,-0.03012155286965281,-0.010677199826396906,-0.0379539189002841,-0.002288534296549364,-0.06042211914332137
0.0002188067999952148,-0.016427973366329254,-0.005918941178750204,-0.002159481828018893,0.031434987178360456,0.0,-0.009500490055148931,0.0,-0.0063476562499999506,-0.019728669468880168,-0.01111476461703325,-0.0007955137461342273,0.0009556403164553614,0.002397008196705641,0.0012844235673656296,-0.006418416350132572,0.0008371592393660302,0.0011502322397665215,0.0014079673803698552,0.0001813995409530495,0.0008841025359942869,-0.008993760429230394,0.00033074666264014684,0.04822789356350343,0.02175185185185185,0.010748371153816744,0.02289085293010733,0.0,-0.0006159389772600765,-0.009988097164130771,-0.03828710518631035,0.032173399955394436,0.03522505292393778,0.001785371028140011,0.01615731228883795,-0.006093777888525156,0.018836189866215203,0.014148145111011257,-0.026322385421220697,-0.0007058953405295378,0.002246407339894017,-0.006349948379209465,0.001162957656253624,-0.02324388391138941
-0.00021875893405288435,0.005669552385242081,-0.005327483547477334,-0.0244825781144327,0.009717403256069087,0.0,-0.014542079207920756,0.0,-0.008353808353808436,-0.016049738220657757,-0.0070458311181708705,0.0007932770288834395,9.374230715218934e-05,0.001052431996637107,0.0016590441571342296,-0.004921280981335511,-0.0008364589899942057,0.0007883974642753758,0.0012974295173596255,-9.064575108871344e-05,0.0005896375426264001,-0.0067709804396476145,0.0039669648126998405,0.009977743349349037,0.006904545851814978,0.0066955682606612684,0.011722113393528926,-0.00233873663189054,-0.0007391085330229816,-0.007509687445222049,-0.0278556205689103,0.01781162594059306,0.017722048271714076,0.0,0.007735206481090067,-0.003941080162160189,0.004952054396798366,-0.015624958706116887,-0.015616655843410925,-0.0007062650532109201,0.0012322565818650446,-0.006984143401694996,0.0011462565660139805,-0.015600151078928946
0.0002188067999952148,-0.01188479408280338,0.011027095148078292,0.008180753958093975,0.029746280413548525,0.0,0.01789632653061219,0.0,0.037165510406342916,-0.012341302197652572,-0.001013650971678513,-0.0031695807964126238,-0.005340854288541096,-0.0029920099931130275,-0.0024844444326816424,-0.0031671663318690087,0.00879031989894092,-0.0013789191776744946,-0.003701769379827135,0.0,-0.001178013122089126,-0.010083729045768841,-0.0059268672599043035,-0.001646487421692855,0.044257142857142835,0.009780890758534829,0.018959384272217508,0.007367744065679358,-0.0051054101990216936,-0.009786877301021893,-0.029438648885094894,0.02499999921244169,0.02623644085308664,-0.0011756034613630926,0.006823102069079802,-0.015608001464479998,0.0,0.011337960446664009,-0.01946411666443549,-0.010249297594771504,-0.004153921052952192,-0.009421409368770957,-0.0016352784647087374,-0.019786861700621168
-0.00021875893405288435,0.013415621076811705,0.007479027734496631,0.009764805525578157,-0.05182671827414111,0.0031386848220544784,0.011104288161893069,0.0,-0.04061156235069285,0.03163222623022459,0.008286791674500393,0.003974489113171169,0.007159063710514402,0.0031632254124971467,0.0028228686908909712,0.011183624347835671,-0.014522858508422831,0.0011838351998586106,0.004458388859035272,0.0,0.0009433516698995796,0.01893844200682485,0.0036435541840644688,-0.010445326815686455,-0.06536430545295364,-0.02053459585663584,-0.039280595336279464,-0.008643628321966848,0.010486469329952107,0.01918598584447896,0.05742781536867932,-0.0591462904712389,-0.05950229849175245,0.0009809150479747548,-0.02583652797468431,0.023671257273600997,0.0,-0.014013494706496682,0.04038063889405399,0.0135690493985667,0.005716372426789493,0.017012749215693485,0.0014740838050999946,0.03790634813733496
0.0,-0.0409312531812043,0.06340856397101366,-0.025742291630135642,0.1129032258064516,0.0,0.010982306619350615,0.0,0.1469124003984064,-0.05666593326610071,-0.032707162574759516,-0.012272633798614787,-0.02366265960140739,-0.01204709191919017,-0.009272535550234535,-0.025499491614596453,0.04463162368641956,-0.0027591470415035744,-0.014610807947780009,-9.07291142475979e-05,-0.002356298281034059,-0.03914446843160134,-0.005610672528418805,0.02222219444444444,0.1545667154566746,0.0407435513538026,0.07962124740872549,0.023138811386963252,-0.027232309665823417,-0.04164282280511965,-0.11677702058105972,0.12248857618904305,0.11955743667473907,-0.001901666914706039,0.03826081925941533,-0.0630453555893294,0.012154993985598042,0.056850483326807616,-0.08010994793679313,-0.043156510820255636,-0.015668354917556332,-0.03806626520063305,-0.002453413627953837,-0.05834726589537051
0.0,0.0007933206535510781,-0.020651628253297617,0.0,-0.012077254428341372,0.0,0.000301840685028311,0.0,-0.009552843701569851,0.003412052412444588,0.00589561317480891,0.0015947639862358325,0.0032142807618380158,0.0019353301542219359,0.0007803424419870075,0.00252251522016271,-0.0028214257146755824,0.0005684375777204581,0.001889889401854739,9.073734676669924e-05,0.0003180394237639313,0.004712539732131232,0.0006639426359595937,0.011141304650579031,-0.007352865297993531,-0.00380086056146546,-0.007773546697562469,-0.004588586635440458,0.00582565170003343,0.0053090363781827495,0.008227265678850272,-0.012990776524222572,-0.012462472541589768,-0.0003931848076334733,0.0025125101802739107,0.002095611248933587,-0.0038948204982420477,-0.002689572005728937,0.004546150742871184,0.0022089368122523764,0.002573046604891405,0.0044135512648795314,0.0005401519808647655,0.0005607923944425375
-0.00021846819460994544,0.0,-0.01692901793460161,0.0,-0.028117399017220854,0.0,-0.03469085763554405,-0.05055962753532883,-0.07145984530731463,0.008948282057873132,-0.006550543235667807,0.0056069483700461435,0.0113812894679683,0.007441755918173768,0.004848240775791156,0.008490405800882516,-0.02344382930553544,0.002370772127535118,0.009191585197416918,0.0,0.002007926070781555,0.010232384989892323,0.002321794925813776,0.016124751844255526,-0.037292539601913685,-0.009919833700107,-0.020289269771798072,-0.010536816779408143,0.011077180531306591,0.00940886413692568,0.026485357794400987,-0.030418026958140224,-0.02980854366918405,0.0029476496912944987,-0.010024938290508809,0.03368946690754762,-0.012055980245635516,-0.034520070532688865,0.020082019554227632,0.02241018494074639,0.008260400859501754,0.009017470694463871,0.0018034733233666317,0.009433905551923558
0.0,0.010145830369504477,0.011178339044008523,0.0,0.08553454926624729,0.0,0.0049999999999998926,0.002167967391545939,0.09348441926345613,-0.052239418081550325,-0.0015616865944528338,-0.008363401607160691,-0.0156975534194391,-0.006980948448139211,-0.005157395480671597,-0.018180792531634613,0.03228483928774895,-0.0015766040659289868,-0.009665596945310715,-9.07291142475979e-05,-0.0012968610325719374,-0.030241275188258664,-0.001985587895056772,0.028563818340020763,0.08861767282084555,0.031213846286515114,0.06520411996012684,0.018302882158323742,-0.01982568660777485,-0.03233070333440533,-0.09539750339676337,0.09773736397685033,0.09621000746032103,-0.0013715858655224881,0.0320673952958294,-0.04742639960282848,0.013522400041979191,0.04804483023022112,-0.06848724147008557,-0.03449515169183369,-0.008811073686359623,-0.02802935385770481,-0.0014729424223545574,-0.05163312241147378
0.00021851593339140702,0.0,-0.032865311237965114,0.0,-0.030513674411497587,0.014080131854822547,-0.021144278606965057,0.0,-0.04706390328151985,0.019789555627024526,-0.004344803539367335,0.003212922666539939,0.005572094675902239,0.004250891838973151,0.002174076413918953,0.00731758694303408,-0.01603856083394841,0.0009869205861287283,0.0037537351052111013,0.0001813995409530495,0.0018883775457277578,0.0074599668194531375,0.001989538298218466,-0.02057081564851672,-0.044357788066238885,-0.010463392416816273,-0.022521722060754142,-0.010457619021251304,0.005247038487355112,0.0072895863655695154,0.02528528214244697,-0.034624800940581374,-0.032119491109602355,0.00039263994885877163,-0.01062954369528293,0.02430393340837829,-0.0022778876631381517,-0.022388104595271973,0.020169376940900915,0.01777068644139234,0.004054882206604078,0.005433280764455065,0.0016391278370080204,0.006927528491154364
-0.00021846819460994544,0.027934698243334874,-0.004633858654119715,0.0,-0.0035856573705179227,0.0,0.0019060038119440837,0.0,0.00045310376076112424,0.0022200633362587747,0.015185878596860209,0.0010404075382987037,0.00125769509046697,0.0006101320263163668,0.0012907310580036113,-0.0006316211156387237,0.0004075130985619352,0.0015057034475706348,0.0018354633791100449,0.0,-2.312985566799598e-05,0.0012200854411116002,-0.001985587895056772,0.007088500918876173,0.016806937434504874,-0.0018881532614101566,-0.003741565516757599,0.0,0.002823762116972043,0.0020272589273469224,-0.003157938286298911,-0.006547089648960014,-0.00887768665320859,-9.874245023127172e-05,-0.002892627639067925,-0.005758918509123338,0.0,-0.0032714815420401906,0.0007332713022122528,-0.0023816106983671737,0.0007906534877084032,0.004122322292935636,0.0005403646441059503,0.004307018655905093
0.00021851593339140702,-0.019847374045801586,0.005586623042004163,0.0001398294441469245,-0.05117952818872455,-0.011416198704103452,0.007609384666791812,0.00500274479452096,-0.016304393115941892,0.037197673622419866,-0.010660230398899587,0.0032022816772678967,0.0040141536833628606,0.0004071710957435927,0.0016677769337179401,0.0091656282034672,-0.009775960328907207,-0.0011822475936649505,0.0009348215486508597,9.05048655569798e-05,-0.0003538814218858712,0.0212010127344723,0.0016577088701877649,0.0033889728000789173,-0.08976894554087013,-0.022323137365379903,-0.04467296052964139,-0.004623440876274507,0.009747943744090076,0.023007487618672804,0.06954286492820774,-0.0667621747454114,-0.06589893744616572,0.0007852955713950186,-0.01823435057036183,0.018303806710923663,0.0,-0.012582171238974557,0.043070431004875634,0.008447969331034783,0.0009329088868536184,0.01936685792639995,-0.0003275865540855803,0.04220983907812028
0.0,0.0,-0.01574083236167705,0.0,-0.05141171512852924,0.0,-0.004090654370967454,0.00941742205253784,-0.038213629752008815,0.03141411963025908,0.003997201877003904,0.004389522113622067,0.007043681817655976,0.002360859877904532,0.00366369420256189,0.014327249258482175,-0.013986117938765434,0.00019714680268200502,0.004107291092623771,-9.04966751675604e-05,-0.00023568806158056583,0.02192195299207292,0.0016552047342785286,-0.0329956075346526,-0.06034728409073335,-0.02244583073631977,-0.045520236392274316,-0.0076310705251510375,0.01234912320724825,0.02248982535692384,0.06882937701900921,-0.06723996196739501,-0.06735160108615439,-0.0003923807120684108,-0.02406087916055865,0.016609793046490906,-0.015329382872720525,-0.02160666987995314,0.047050651507056056,0.013840697632166379,0.0040375283663434906,0.02103357822685673,0.0,0.03816702384804392
