CARZ,CROP,DPK,DZK,EDOM,EFO,EFU,FDTS,FLM,FPXI,FTAG,FTRI,GDXS,GSD,HGI,HGSD,HSCZ,IDMO,IPO,ISZE,PAGG,PEX,ROGS,SCID,SMCP,SOIL,TLDH,YLCO
-0.004724504513526118,-0.026092578119929905,0.033180023060840634,-0.036676089897743694,-0.014217821075898137,-0.02508129806186381,0.024787233207192425,-0.0540224775210038,-0.02309805535640809,-0.01891272281246111,-0.013634321624591298,-0.02048437902194001,-0.0060976117886178075,-0.013862851872455638,-0.01175651658248748,-0.012645015152135392,-0.06438297226962461,-0.02371371209922635,-0.030086675497821982,0.0,-0.04144441666617977,-0.03368158670130831,-0.01694915329512365,-0.07157628976883056,-0.014996274217585656,-0.0355914532679508,-0.035178065666619365,-0.006244163851691986
-0.04082287988078817,-0.027796393250203503,0.0464228349855298,-0.11783128421862447,-0.08304202389650077,-0.06938782051246292,0.03960169502112836,-0.020794648695393343,-0.044251745599444434,-0.03453809948430942,-0.03717819899316888,-0.0304181552833612,-0.08179959518402845,0.00721887605468188,-0.023792984330915447,-0.001444118773114451,-0.011027738674413605,-0.06499347534154029,-0.012074420507618885,0.0,-0.010808340261009124,-0.03755723109427516,-0.024516487833218928,-0.016042913590121406,0.022789598108747013,-0.011904632893546568,-0.011116095450632654,-0.00965963844794562
0.014114337856435247,0.05890454621082211,-0.12306292030481575,0.12346373847006595,0.024540049558915863,0.08413081095538172,-0.08439785420280424,0.021087963707208203,0.04763826807879682,0.03349036516070785,0.012871314952320582,0.04433538126221035,-0.1619153208193386,0.008283310851326598,0.04770804559033608,-0.005130793614855738,0.019625393239658367,0.08577779446608519,0.026638059471911897,0.017241908875409242,0.002616777824492345,0.037801597519533,0.03870069230762463,0.01947467170098149,-0.018999583949704,0.008433757218946562,0.006295010843420496,0.052556824888560866
-0.004940734026986955,0.015614817028818853,0.025641165837317976,-0.03987365078191316,-0.03931998477952818,-0.023047755639297764,0.019182803544056708,0.0071897305792317625,-0.02466385691910726,-0.004871970406819024,-0.007331482055419395,0.0,-0.10178049428647357,-0.012107417287469604,-0.010351881201267937,0.014691240482608309,-0.009448737584181893,-0.015554617561909413,0.011935703578468241,0.0,-0.00391487703916645,-0.021387520732420416,-0.0012567987609560939,-0.028076380857468813,0.028226708061509405,-0.005973713233690198,0.013904555115815244,0.006747644655448671
0.06189999818366501,-0.018257561242752497,-0.08783794035636253,0.09951882576501113,0.07785462248600818,0.06023349414736835,-0.059643052606853236,0.029174350567111762,0.05486547684160989,0.021623778391767386,0.012309177642971144,0.034188106795729915,0.03875739644970421,0.045193465020203966,0.036262210105784384,0.0,0.045797945878242416,0.012058287092788406,0.021538484856050432,-0.016162200389974492,0.03449795606504462,0.02521711361198857,0.01572982061283781,0.033458275390678784,0.0705774977085243,0.04567303288449221,0.0232350780836965,0.02591600031676122
0.010598423352747036,0.0065253739895984285,-0.007037005983905231,-0.0025333302411742844,-0.009401595310741388,0.0018936941723937926,-0.005718754773584957,-0.005729865151862557,-0.002568390363219843,0.009584600672619127,0.024805599204918958,0.008264582459925509,0.054400455710623706,-0.0007329341294468834,-0.0013458641576795313,0.0,0.011931784459465742,0.014379523609124369,0.017068344411698244,0.0,-0.002110573442439821,0.016671412108344903,0.015486225070508834,-0.0009287572003033784,-0.05205487790860966,-0.003448250270310885,-0.001309973601260125,0.019163721622476183
0.02190009740125002,0.011993463093419627,-0.05110031908978183,0.05656878250742669,0.03634256289901314,0.034494960439447955,-0.03346404232849539,0.014558649511801029,0.015879761932318954,0.02768981654171268,0.007593545925924961,-0.039162233968071655,-0.12614802809292278,0.017601647134657394,0.0040429602520375895,0.053089049264556036,0.0008875868447193238,0.003645316089945125,-0.0004936897684867512,0.0012635719406916665,-0.007191276612978395,0.019354702140765824,0.013420211393584791,0.0289078593053661,0.002257993237806854,-0.014994202712058868,0.017927369849261764,0.0012820331532979413
-0.0006036385658665879,-0.011851324668401024,0.014937080035899244,-0.017482342950831398,0.0,-0.010391680915467858,0.0113605709956089,0.004484396740416669,-0.010561834432330929,0.01347201357104589,-0.008478444220473865,-0.005687180182891898,0.021638330757341662,-0.0003603923588203142,0.0020133769208276935,0.0009164063802752868,-0.004264613084531879,0.0,0.010370356745330198,0.005931761223769799,0.0080955706159057,-0.0034282594879744407,-0.007624443130994845,-0.005679312260463747,0.00027038839325933594,0.0035128542926492344,-0.015463833246999847,-0.012462465817450826
0.01449690459532251,0.01296597198054212,-0.05499612023597705,0.05938613349594351,0.0,0.035887392151870895,-0.03985026086205515,0.026785728799423373,0.0,0.03152292621884137,0.02660335684368864,0.015252699990758447,-0.051437216338880584,0.0007211229424888118,0.0207636761342302,-0.00045766189089142616,0.024934124558895585,0.008474613304205169,0.014174085621137728,0.02086918908807149,0.006762275103958889,0.010849527735357984,0.01819652207691724,0.02509727005576201,0.0,0.028004705780637875,0.024868909376588668,0.0069085332413658315
0.0,-0.0032000595943015085,0.0016393609804477394,-0.015326449515304857,0.0,0.00033410621697760014,0.0033426768433675435,-0.0008695342166327665,0.020068183677463085,-0.004418213966813605,0.0055529670200223065,0.003755677586874905,0.06618819776714514,-0.0036024291739244953,0.0059055201341717215,-0.00916171756130705,-0.016135775011931197,-0.006802911961740254,0.0,0.0,0.0029386944924233442,0.0039265388128734684,-0.0003971518514499424,0.0046433239853250294,-0.0033334232732692274,-0.006810511821047076,-0.0021285130615979328,-0.001909739701661504
-0.011014886721753566,0.0012842125720313596,0.021685764552888863,-0.010234629996869894,0.015814415828565985,-0.01703781012005375,0.013603419242025964,-0.017986785204108964,0.004813714234160879,-0.008505881237119883,0.01564655389143001,0.0009355370614514586,0.1974569932685118,0.009761508561911287,-0.01435097388096681,0.010633287150693876,0.013877254330107652,-0.008057889634644244,-0.0009638680218832188,0.0,-0.007952941823526181,0.006518855721033379,0.0019864636485992576,-0.013025294583957837,-0.017535840980558645,0.004571475300605568,0.006826111915961436,0.0036527186380363352
0.02799501867203844,0.0012823341065570676,-0.054064830611550034,0.053209837719320335,-0.004705558095917517,0.036139073846152524,-0.035058963175257016,-0.0038405430099795546,-0.015829992647462276,0.012308762450758666,0.001812440789148909,0.0009345581482642683,-0.027482823235477905,-0.0014323955754556171,0.011912657664976815,-0.00704490219912772,-0.0013273424743976408,0.0,0.01736602149546415,0.0077836909860617,0.03459907868543593,0.010362830764812434,-0.0027756115695118967,0.020008560720764748,0.0267733449823652,0.031854222431164536,0.005084518918480079,0.010052068499028942
-0.010248898646017041,-0.015690001733448432,0.04572391194139757,-0.0437716865881844,0.0,-0.02044610734581892,0.028385048672282826,0.014531470092406363,0.015026427633216016,-0.004789982656205542,0.005879728710527147,0.010270958829196208,0.05587675016056532,0.0125495205306987,0.01504259618892899,0.01170181563807698,0.0,0.013809819973852359,0.005690023513862222,0.004471419914406519,-0.01998368491900448,-0.004358905618347378,-0.007157049594190069,0.0,-0.012096818996415798,-0.017640522108478808,-0.00800985747255894,-0.008236089833044809
-0.026035359016119496,-0.00260248068413194,0.05101207107363108,-0.0583958544000711,0.02293189497690213,-0.04554071450923797,0.033673823158251105,0.0,-0.030650494068690807,-0.007774908894652033,-0.04856127591181897,-0.04528650092987704,0.024939110405163542,-0.03753539225625917,-0.043814413039203984,-0.026411643439809826,-0.001578079896596898,0.0,-0.02310223053879784,-0.01052184687716857,-0.04036611412474411,-0.00540816443828545,-0.0036043424138079475,-0.022954901758316992,0.009433107003769115,-0.04040386160675033,0.010199703191288777,-0.02768168572173344
0.025212467349700854,0.03685586410834027,-0.0924498962416561,0.09700139262638613,0.00038883797075491515,0.08396679970031655,-0.062216336473539524,0.024262104240816082,0.010324878039147087,0.03171639959006713,0.0113421692461679,0.0029039877441066004,-0.09181008902077163,0.01655616029688754,0.024932630821612532,0.03695045214233919,0.02537438434289868,0.0022450917531504928,0.02793441327561679,0.017995715215505532,0.02584899967719233,-0.016053995106502857,0.025723519985790852,0.014523682157594796,0.024350796313720655,0.008186907608277746,0.0037862186898515717,0.029359202199385374
-0.01606399534964919,0.00566209487684082,-0.0004245276882599813,-0.010147025263833216,-0.02461138985511321,-0.021793143548496496,0.0014236103183990069,0.00985061977152034,0.03425764865581371,-0.0032430494765201628,0.00811244238312492,0.038477267362600064,0.03705155851793767,0.004705173326388738,0.0,-0.0004509455508081258,-0.004340824362836582,-0.004799974970888758,-0.0047015289021848684,-0.016191303370388918,-0.015280194015795731,0.02289048064788405,0.005485965812451285,-0.0039999490009401135,-0.03377184358648441,-0.0011600433760687928,-0.005029295067068723,0.005186182448629696
0.017835473718555744,-0.01720357949048695,0.0343950761018903,-0.02907942354865829,0.0048428964151331685,-0.02084476774785253,0.023599854391738808,-0.02746339612918849,-0.0006189007929438679,-0.010200535692513396,0.007899858076205524,-0.010338447940931741,0.2822936357908004,0.003340679931734521,-6.641967642347842e-05,0.005249065979472191,0.008841693846715038,0.0,-0.011809200989610016,0.0,-0.0034480958250144625,-0.008110960386975357,-0.010912068390767691,-0.004016158313065047,-0.00027240125862898067,-0.002322781279174549,0.009794689397716414,-0.03525377248907432
-0.0026728527788694627,-0.005092314190627495,0.04679798465792456,-0.04029313996304325,0.0,-0.031763917915350125,0.030277597419476217,-0.010479997402014204,-0.013209287557807193,-0.012145782225102836,-0.0050718643044814354,0.0018993541817717726,-0.0068796560196560975,-0.012722716315933424,-0.004645018541655838,-0.010909205357513031,0.0,0.0,-0.017208415496285472,0.0,-0.0038927703052372867,-0.027433376495427028,-0.005910082159677975,-0.028862478446967564,-0.011532873229204564,-0.016298063415860608,0.0008382281472708429,0.0015150474000392526
0.00744478819436895,0.009916784298414949,-0.027451041526467598,0.020206595403543026,0.0011028082825365376,0.024313663939626824,-0.016446409278290806,0.012650553373995456,0.0,0.008569467196830494,0.0060241877464369655,0.007583118716765913,-0.13359718622450195,0.010309533443817229,0.011333392876956856,0.007123435492435454,0.0044425750053183714,-0.04541792277649978,0.016050672060039326,0.0,0.013026400835280632,0.00786555362388906,-0.0031708762146739947,0.010489648963091736,-0.014147909967845653,0.023668630158676183,0.005862772904139817,0.012370009883921002
0.005911874249480209,-0.005068086481975305,0.020564532920754428,-0.025088067193484973,0.0,-0.020783685462775738,0.01178728487170828,-0.017141073441935908,-0.0020917903409686626,-0.00628003918407873,0.0064488377892677785,0.0338662268279755,0.06282130211307818,-0.01895051579368755,-0.013843195907455984,-0.01483017337140056,-0.0016083648246695234,0.0,-0.03063691204692618,0.0,0.011144432487602478,0.006189378801461959,-0.006759339335465923,-0.01435992102993484,-0.05274438542540311,-0.004624324706644701,-0.0012489891589085947,-0.011076068449823348
-0.0399648814760629,-0.0006367583668736822,0.06479650599678043,-0.058013505959348614,0.0,-0.03897002816721478,0.034408013201671264,-0.004138513785728368,-0.017396642903325325,-0.01933098457000049,-0.014645311035435597,-0.0454958554693938,-0.10317033298386163,-0.01188715979686906,-0.016711199048207625,-0.021306241722797808,-0.01973415350465449,-0.013473762812925331,-0.02617253569899915,-0.03989852091509578,-0.013565063321870798,-0.023000786993788838,-0.018414699651388453,-0.0064947105712873324,-0.015248401377274902,-0.0360045850773044,-0.029178732708804018,-0.029333206361830087
0.008876645781949103,-0.028352915071676345,-0.02523183145129374,0.02276550586884573,-0.002379274440338777,0.012913319688070659,-0.009167035552731757,-0.007123784745675104,0.032636352773618524,-0.016679257628377176,0.008824807810733555,0.013346176101592956,0.3774714573114762,0.04624067657828608,-0.00543845817191155,0.051112180875194,-0.0020543124713584184,0.0,0.03701808899248983,0.0,0.002148704919895984,0.02272108361925575,0.02259377194711065,0.0032243555468551405,0.028471528471528486,0.03975925048572679,0.02833809632207811,-0.06776576624281823
-0.0009099412936059418,0.0009836350507094183,0.04111148952587916,-0.046157593671548584,-0.017711356434557502,-0.03038249800315908,0.028284347793793824,-0.02511210874771844,-0.0033050077874460593,-0.0038550701884227843,-0.0023020786394846245,0.011288707599336869,-0.023053545019573667,0.01616955097242007,-0.0006835523299584535,0.03421884237554911,0.01934964537702441,0.0,0.021515994731632182,0.0,0.012864498527442191,0.010439091511972571,0.010409118640402972,-0.02302642509439086,0.063234579893152,0.0,0.00876825438938488,0.0302610792370073
0.01913137398177189,0.007861077559117718,-0.02961604768409392,0.03242444847271517,0.0,0.02236427909461864,-0.009254479920774845,0.01778602646916445,0.014093245885989047,0.00270906409119276,0.004614732921654937,0.022325493263179636,0.03383793561166239,0.017326751466236488,0.012311913959609191,0.010883759775090249,0.0094911274291437,0.0,0.006223013134273268,0.0,0.018628337270459424,0.015629196670410704,0.009117844874557392,-0.009463776043953926,0.00790247579024298,0.01042853458023568,0.020695315118537592,0.01601077200586299
-0.0035756623803445842,0.005199853179827708,0.0026374883512710005,-0.0007136110439903909,0.0,-0.0018029526235256836,-0.007524659605427522,0.010244014569352318,0.0083792040631096,-0.0015438768932336624,0.017914543039459836,0.009099271716146952,-0.07579673022380412,-0.00660412681242956,0.002702729776816956,0.006890608696604391,-0.01120233683449015,-0.04225356234808246,-0.02568999061292216,-0.003828076268976033,0.008728147681389558,0.0062596831524057645,-0.005710680079523364,0.0022749449580211373,-0.04736011568728228,0.013761486821776029,-0.0024328870959966853,-0.0018037800296983664
0.058612502570922334,0.012609149691529308,-0.09845926051057882,0.09880944173673374,0.04847141214710835,0.06140875769812535,-0.06745097835507137,0.010438465583080795,0.021078280696752383,0.02029390223371898,0.04377263109331125,0.036068487408197576,0.06244175500660554,0.05073478358795512,0.029649527285370705,0.02737385749579224,0.03499894552383767,-0.006238914247003444,0.03222684349577547,0.0,0.044499379316614206,0.013478322364863134,0.040912570803286086,0.026463843651193246,0.07887721217887728,0.05656106294613963,0.04349582759310296,0.03471239499321925
-0.014406693398165553,-0.0012771432860032325,0.031263019476725974,-0.03466956177857379,0.0,-0.013613094489045687,0.017661871725045852,0.0,-0.010520177886782408,-0.021026843887236576,0.013834849024901707,-0.0008702344031513307,0.15877198064789394,-0.016649969829148962,-0.009816764123717866,-0.0004163441545051941,0.0003911351252465575,0.0,-0.01797547423226075,0.0,-0.03353048765421908,-0.01074152301361215,-0.008314311320544769,-0.00809262845271095,-0.004409560120361652,-0.03426113810542414,-0.001168581802801658,-0.019761028382334157
-0.002006420352309376,0.006393882333910293,-0.009700825060351548,0.008529708791391056,0.0,0.0046003112672846755,-0.0016529214859253734,-0.02597421204502412,-0.006419095819008959,-0.01238391792437205,-0.03411525545203393,-0.015679500238024974,-0.03595764572293718,-0.007788778441149294,-0.0046265268990727994,-0.0020825878458002587,0.006252274565066123,-0.003067523129784546,0.001926539014630369,0.01515775870392654,0.009723780028211363,-0.0012925924750470006,-0.005335476344471679,0.011145802805798213,0.0022145895214186933,0.012195069000871757,0.006240077712283054,0.0042193076014431395
-0.004136197681346928,-0.0012707503158042586,-0.0048979677442768255,0.0026708218425279717,0.002062727456277406,0.00045786258361333183,-0.0038632116007938774,0.019402893889827445,-0.004344583523089961,0.007688404723888829,0.01265144237947647,0.02661137082008904,-0.1617588991660345,0.014158530177341476,0.010545089509306686,0.008535161287026609,-0.0084660158787377,0.01990959677698816,-0.006249892785740247,-0.0004265786075730982,0.004902033200860619,0.0193943446888434,0.0067166301096246595,-0.021340544774458032,-0.014495359731306362,-0.016429462476291182,-0.015891384586632987,0.013072064438291493
0.03660687604207279,0.03823371222780838,-0.0648072775394616,0.0714761641087627,0.015095685770994594,0.04474201753371177,-0.047368365457263535,0.006586798167850874,0.01890647715965272,0.02343751467685101,0.021444174074509686,0.004344155241874555,-0.14754093676814992,0.009830483625356505,0.023209615463927837,0.006040545131337422,0.03832355834050398,0.007542005195692794,0.033381805958264885,0.0,0.015853537611864817,0.012304597398661923,0.013112264493870414,0.04656025483195831,0.02215255704719995,0.05650284166186537,0.03384722622504803,0.011797120123502106
0.009809410696673987,-0.0049612647837842935,-0.022368306463158412,0.025895979872263247,0.0004223903131329965,0.016210289453226633,-0.014829714930006259,0.022605490202877943,0.007581824366352519,0.00992360640328019,0.00899747513517701,0.004325175358478418,-0.032417580636396666,0.004028171260478629,0.009073231527728357,0.0012422341993964892,-0.0072330434885131654,0.0,0.007490779732461355,0.0,0.01560624830431486,-0.0005065542626493148,0.0013323986085640935,0.0060353757125195424,0.008159997887163333,0.01849834739557915,-0.0011518909273194689,-9.11227196992698e-05
