CARZ,CROP,DPK,DZK,EFO,EFU,FDTS,FLM,FPXI,FTAG,FTRI,GDXS,HGI,IDMO,IPO,PAGG,PEX,ROGS,SCID,SMCP,SOIL
0.004688414256952847,0.009778136479685541,-0.013755124453014227,0.009908075913634096,0.020199925125253308,-0.008128038876824426,0.002676099742495868,-0.013160463462867469,0.006679118542543367,-0.017544030598633794,-0.04741983130820344,-0.03521123575741311,0.00643503504163768,-0.012249410837965491,0.003270919247727468,0.0035629167669571095,-0.014116393022133312,0.06530587714199636,-0.01842002304995438,-0.015968968493741995,-0.004906715365735836
0.019764030915141274,0.030540178576986324,-0.0394003176400553,0.03745997519491697,0.02093430099636916,-0.02740079212728545,0.007710577408780445,-0.005715834336600392,0.009214819950481686,-0.05952374285171402,-0.01024884641179526,-0.024635070711678867,0.008312150391833511,-0.006388610651400991,0.0027946869487460923,0.016173500721502924,0.03375096418637194,0.00533082709057004,0.0,-0.006315745891041525,0.004930909937292206
-0.004038092501713672,-0.008312355159618796,0.04646104996262167,-0.0443604186983329,-0.02070706403585929,0.0276461103621292,-0.01118307504819452,-0.0014902853335345574,0.003287092795848042,-0.05537974325600887,-0.04955631024258704,0.1964453179295597,-0.023462420523669158,-0.022692818430714887,-0.0027868984400482087,-0.0232918362402308,-0.0059362665158986345,-0.006835167408175319,0.019141046768646974,-0.008827727754237303,-0.02355244900955161
0.0010812662258275713,-0.013119574315341574,0.008671461456604267,-0.011155121655606712,0.02362046610113781,0.0081987419350062,-0.00654772130930345,-0.01876327041261952,0.0054604755330068715,-0.04522602995442837,-0.034241277320700265,0.220484724394058,-0.0019481552712958493,0.015866761144994888,0.013973056271407007,-0.0190780277389254,-0.0017416863317356002,0.018561069019958867,-0.00937034157113836,0.028099440154054214,-0.0030150408144865646
-0.03212741378277091,-0.0007386254838599174,0.08218708165822708,-0.07933042122713856,-0.09330917075680392,0.05514619194939376,-0.031455968879908286,-0.017601105140115286,-0.036567626353507285,-0.10877202999989573,-0.10797738775610947,-0.025944891718727374,-0.03188027796430451,-0.02819033501928655,-0.043638057373860506,-0.0247161839290556,-0.017696828305012718,-0.047829635982731225,-0.01569599811212365,-0.037986789102092085,-0.015120904439501297
0.037656749677019145,0.026977210295591376,-0.07944072637339923,0.08122523843656239,0.06401425168624368,-0.05298648905362476,0.014847184847583043,0.022782614307554287,0.024802660761166943,0.04330705793577822,0.028003528780779517,0.010851693611079306,0.024865681606073137,-0.03018424379702535,0.021133862365742752,-0.003739283084854387,0.02588171284714706,0.031524089334887775,0.018044546319568984,-0.0011705988820620286,0.011258713556401859
-0.0008060473421999244,0.005757472057452928,0.008284376753982884,-0.00987019938445068,-0.007415959461519156,0.006866726866234123,0.01310568834500311,-0.0006487996851973932,-0.010267731947530652,-0.033962202924197146,-0.046572723614382194,-0.014964183596000187,-0.01377056042367913,0.01253018895603718,0.011288447282740552,0.015012611738703557,0.010388156275932084,0.0027100564543893844,-0.015663743498879813,0.02407140281283819,-0.013157856761796493
0.0064566491310465565,-0.014669007016377371,-0.007873966394736991,0.004430497698341087,0.010733440709919244,-0.007072456156604458,0.022262251659024283,-0.0023803700271295474,0.016672760334185806,-0.04882804984822249,0.005529848097185772,-0.18923386255200145,-0.006648891648821243,-0.023952064610154575,-0.00744181607864453,-0.0053410704621161004,-0.000489368088289654,-0.002079007080198132,0.01800666791369133,-0.009860066907298386,0.0061540012087533775
-0.04009639898496265,-0.029411750203144894,0.13906123969509174,-0.1264473192241468,-0.06434145514734613,0.09208853374215872,-0.0565037750298715,-0.04078090564877268,-0.03753638922658849,-0.10266954059610972,-0.08799277356918057,0.058248484467876414,-0.05421674221082475,-0.0020450167013626626,-0.04311148277149,-0.051218543962288886,-0.05339220234728441,-0.05458332846288642,-0.013985905960891342,-0.03929928155504934,-0.05300719597543201
0.015594484143736553,0.025439514999819852,-0.013632028805141557,0.005470262968235045,-0.03516190402918218,-0.011414027395236628,0.02308143715379649,-0.0029398868303631386,0.02347610473682737,0.016018537179942813,-0.03417093542526526,0.0816012717783154,0.002123016542290331,-0.036475293797132685,0.0014692198272102427,-0.007836200546809651,0.011125493269550585,0.015425238375024446,-0.011681299434397904,-0.001851041098980059,-0.004305655753661506
0.011790650456036724,0.03210511994402384,-0.07893121889184061,0.08181621432137763,0.0465921359551786,-0.05395849861722517,0.005183324651814323,0.018144701223339343,0.010358744468884476,-0.01801823942990357,0.009365306041870549,-0.10427047857169963,0.023305054206807087,0.01871543510239673,0.0289481103145798,0.04350558671170633,-0.05629467674587682,-0.0004339340912909778,0.07640358915922084,0.01529902642559102,0.022702678733501677
-0.013378849689939352,-0.015553221916855263,0.030676731280365983,-0.03442943875194463,-0.008044155385382055,0.023910379858212347,0.01085210402840033,-0.012316611494922549,-0.006224859151783406,-0.032369028470546256,0.012228099343763654,0.07667860548271746,-0.007012870215076307,-0.024217036100312308,-0.0066571964741843955,-0.01904381707118661,0.08302965533678994,0.01720630363461324,-0.07294126958862382,0.002054794520548023,-0.04651155780840297
-0.09580344164618444,-0.023877989366847548,0.21708193484905672,-0.18729967685655785,-0.11997333370824388,0.13986870334175736,-0.0407119516082949,-0.06577756929757728,-0.0607957696510298,-0.08133986338052586,-0.0832478089879077,-0.11402214734276478,-0.06872404504470801,-0.09413784320475428,-0.08999531351350619,-0.06945633318367113,-0.04873409956625835,-0.030621068316028437,0.013634447819888056,-0.028024606971975483,-0.04659062018247599
-0.03236629502001838,-0.04137153115669195,0.08692180500957035,-0.0936651699572333,-0.06273665602763231,0.058685339890650626,-0.054385333729085085,-0.03605135649789979,-0.03687732300710542,-0.03645820251510592,-0.054932567319994886,0.2082465617633636,-0.04743979760626624,-0.014171130384962203,-0.05418184758130299,-0.032452447491859465,-0.05437872384584818,0.0,-0.09462774572458968,-0.09517116736990147,-0.048192752646388864
0.008520049325889997,0.017107243407582857,-0.0750793189301893,0.0641828527254226,-0.03164981259214925,-0.04918371816435302,-0.0006648999178369241,0.0060240892185447256,-0.00651737895632918,0.018918848466289544,0.05100839898087995,0.002412952409402249,0.02055357805593986,-0.03929088711131981,0.0077864195687209065,0.010541451815292344,0.012409176514020341,-0.08008956720751544,0.017147114672635685,0.0072539900131600565,-0.03164555690003396
0.005318982352735261,0.03249235136553035,-0.057906060056561175,0.052389416382538516,0.09763564535219643,-0.029043742613919833,0.023286769125057245,0.04540916954585365,0.0016401508378765652,0.01591512434668226,0.05304709704288207,-0.17056393569463546,0.025561621116416744,0.033416456336772364,-0.029249487636897768,0.02607847359282926,0.024812984004306968,0.04377433873748557,0.020670689670161203,0.02366249878279326,0.050980426341143886
-0.06349208464611761,0.016290315562385325,0.09037323219570892,-0.09519180385953173,-0.02800312213634821,0.050218304253487465,-0.03446035451985451,-0.017422490428040206,-0.036839769820792005,0.007832900586511694,-0.02036419546199604,-0.2990049554621177,-0.01812677916188517,-0.009169774602947692,-0.04377496349311395,0.0032348494713550185,-0.029462953985556917,-0.018685944863358905,-0.0009000975359466359,-0.028140703517587882,-0.003731315282712919
-0.04885323732433003,-0.0007286185478715332,0.08417005826229976,-0.08212565315660614,-0.11719461524739372,0.0565488302644464,-0.04848498752516447,-0.05319404287958015,-0.046749020418277915,-0.025906671717306144,-0.028446329573813756,-0.2417790991377397,-0.03000030779016918,-0.021432098911935312,-0.033293600594844486,-0.03961291145673355,-0.05019567454971005,-0.018376772192559218,-0.05090088777482168,-0.031902792140641206,-0.037453297849411635
0.058001326711123465,0.0043747485795579575,-0.09401704270276927,0.0938597157998559,0.09022450686033633,-0.05981904248562836,0.03043207384835548,0.06926635287795248,0.05528321863714639,0.015957284431117134,0.047297194747400385,0.014040581397047287,0.03727214970523706,0.0,0.07626064334922852,0.024940057986066917,0.04968354271442537,0.019059543546544305,0.045087825479813985,0.057042140682583,0.0518806559299985
0.0013209730464580265,0.01415619103216451,-0.004979013161054793,-0.0008020414221531327,0.002844373678940648,-0.005650873360037954,0.009615219112142274,0.013915389165352062,0.002112221341268805,0.00785362441246544,-0.003225617101579536,-0.04307696153846148,0.008409658016417899,0.0537582122887608,0.02171438608532537,0.022461305246513796,0.01055176658112696,0.04153609999613952,-0.0074023945335490214,0.023091253600121254,0.011097459045107064
0.08278365695109594,0.0418753657842435,-0.12641564302054425,0.13964677507658715,0.122231169590166,-0.08777093213447727,0.040476176230562017,0.044723241971700516,0.04215850143991057,0.06753238953308598,0.0916933670455525,-0.11173627860676366,0.06065227396942598,0.10911652747633488,0.04977634420860762,0.0526316041806501,0.034307732482904585,0.020919708004178576,0.030791148510385044,0.0875148699878936,0.04512195956277062
0.0,0.013397491886387674,-0.05788363862092501,0.04812224246613662,0.005897247344623199,-0.0348407704471225,0.02353708373184938,0.0269535116934457,0.02022655156133241,-0.007299322607616126,0.01581035674444506,-0.04977377715443944,0.02287336867351039,-0.031516164337570936,0.007991531398574036,0.014782524336405124,0.007499461926312881,0.0419644265150118,0.015934128536226725,-0.0009082652134423056,0.044340681226590656
0.011879369797373095,0.017966132306746426,-0.00992001189089838,0.00828655431725123,0.01902363848253013,-0.0076500096763140795,0.019482574979692517,0.023820035351304288,0.019825590349452128,0.004901826132677539,0.006809599696807439,-0.0780952142857142,0.018169068924247512,0.036059841464455664,0.00105710406175945,0.015852577194471546,0.025765730486045163,-0.0119967226848209,0.017781569750374978,-0.02454550000000001,0.012290687660207987
-0.021071811558760624,-0.01798209147968942,0.0636715761926357,-0.06263869384663047,-0.052248478473545086,0.04745838645344367,-0.012531380904541329,-0.011632955120173078,-0.011664057842710842,0.004878169481522045,-0.04251241498381463,0.09607432603113818,-0.03706242846423808,0.016934758175222633,-0.014003763544281123,-0.036693134303748084,-0.0066981720208694724,0.03035569944191504,-0.012706071279176091,0.010205126291012395,-0.030905270949928707
0.005703878900997262,0.005086512524562868,-0.015192844600003044,0.01208514488073575,0.012016848793795791,-0.01609930736136549,0.004680293990883686,0.002397681618947378,0.017309270212519812,-0.004854488464048325,0.006305791097012846,-0.07257299888249298,0.019007789204817983,0.025587137558487117,0.04077241425496946,0.0030645243921528674,0.03627972224566243,-0.00925925297925189,0.00926079505168005,0.04045384748125607,-0.0045557347838771755
-0.032168920085527075,0.0006747485771114578,-0.0024683989382108394,-0.015452999342329769,-0.02068788852212856,0.002805074651043995,-0.003796233721750664,-0.004131437756371083,-0.004253638974415058,-0.017073008888225966,0.008032159984954133,-0.13008127210159354,-0.0021170934930938453,0.01431480269929699,-0.00927818865723403,-0.02575300734485288,-0.010348646720097127,0.008496042286201601,-0.00185229994362602,-0.027132470296151567,-0.027459870260872217
0.03513765083453019,0.006068781422962836,-0.09433963326736107,0.10487518810125164,0.08662500969964626,-0.06713284563884045,0.034931618478012176,0.027292551814555737,0.03145611213001198,0.01736955953250906,0.04183246576452162,-0.08761687572331349,0.043139961510432784,0.0024195645447108844,0.03798133879697305,0.017921299529940357,0.012658143169817256,0.02780125462610574,0.009063395951287743,-0.001549398468829861,0.02823520533619317
0.03669720334537285,0.005361843689540519,-0.0628414773856702,0.06349558450802376,0.038881777741997366,-0.03973025058895226,0.01043281695470043,0.017215830148079266,-0.0075301102106732935,0.053658746510984165,0.04588928867114746,-0.0396927016645326,0.01762713044190039,0.0,0.01553882642000716,0.05237683323527071,0.008967561040953304,-0.0073770605848355155,0.005517599813419421,0.00821542674577817,0.04118986594576192
-0.03569338801992949,-0.01599994913941662,0.05357135221270642,-0.05687128532999449,-0.034104749088157804,0.03773101827799515,-0.006377171386448799,-0.00041793086719191805,-0.006069865477440182,-0.011574092938294945,0.026508110442050627,-0.25066666666666665,0.0006662540070283697,-0.004022540225184675,-0.014313966423616976,0.0,0.0072716330218526816,-0.008257596961703181,0.009400643076839145,-0.014486192847442297,-0.01758248123764921
-0.0220248859062614,0.006775054595008587,0.0546523830740138,-0.07746769555448077,-0.04195795447566765,0.04162486375864954,-0.01344750761320279,-0.01295979865055602,-0.014885385275071097,-0.02341943750672327,-0.06678537491304873,0.02669039145907464,-0.0452730541437787,0.0,-0.02754128371473774,-0.04600596307227384,-0.009358428193418296,-0.01248950657546204,-0.01643495706958377,-0.03197064768029394,-0.04026827917382702
-0.004691859655911857,-0.01043067669540168,0.020990403369022283,-0.0011632226976326374,-0.012205394608729478,0.007944144151151845,0.0058861096711490994,0.0025411926927287267,-0.012785719722299728,0.007194547931523141,-0.007633402403772262,0.027209705372617143,-0.00976282522649209,-0.006462040766374525,-0.013388232121822632,-0.01008344013299273,-0.004048305398636036,-0.009274911942709884,-0.0009855122717752432,0.01333401410904498,-0.010489678286348609
-0.005656993963207177,0.007820520671859153,-0.01831026358202628,0.013507355348857756,0.008843102769860717,-0.016479556273935516,-0.003695979442696336,-0.007393282645128413,-0.0023547764917360428,-0.017142949821583674,-0.002884748725149367,0.020752530791294008,0.0035211379602923865,0.0048779427700232315,0.022964421070689918,0.0124005021050248,-0.008130216989886044,0.006382911899769391,-0.009735274478701436,-0.0409740107703114,-0.004711348991284704
0.026548887711735608,0.02395404405319684,-0.06871726639602865,0.073988996368388,0.04911139734692529,-0.04929576641063629,0.01174664989360112,0.020216999132075062,0.011014990135239908,0.015019390969492062,0.015429183266627953,0.16033053056485402,0.02526311427765007,0.014967744330599463,0.02346938881013752,0.0349956906159174,0.0505466159537778,0.013953479498105914,0.030749275937108973,0.046386718749999965,0.02248537402217924
0.0012314005461751887,0.012520684545070557,-0.0066760067829161815,0.0023533845203040755,0.002289201911792654,0.01302676535943272,0.007638088520413136,0.0002086167437754244,0.007782008488300051,0.013364996487487905,0.008546974576174749,-0.2649573005698005,0.004791163785612046,0.007971288231296213,-0.0009970924702748128,0.013947509112463235,-0.004941652615534043,0.012093375080910986,0.00798313935368335,0.010265982267848757,-0.005787156428168732
-0.023677631018083282,-0.0022779702030762336,0.0767597992639583,-0.08046955252089022,-0.05298621322065385,0.03756947428028402,0.032747575655333185,-0.015849786327212668,-0.020077135559362615,0.0018843004124442727,0.01129963902377601,-0.04651158171083244,-0.014986335229219059,-0.016212024456961006,-0.021456912697464903,0.015840073296871784,0.0010455312092074588,-0.003296172105839846,0.007503189260637814,-0.008221709006928445,0.013969751038775884
-0.004724504513526118,-0.026092578119929905,0.033180023060840634,-0.036676089897743694,-0.02508129806186381,0.024787233207192425,-0.0540224775210038,-0.02309805535640809,-0.01891272281246111,-0.013634321624591298,-0.02048437902194001,-0.0060976117886178075,-0.01175651658248748,-0.02371371209922635,-0.030086675497821982,-0.04144441666617977,-0.03368158670130831,-0.01694915329512365,-0.07157628976883056,-0.014996274217585656,-0.0355914532679508
-0.04082287988078817,-0.027796393250203503,0.0464228349855298,-0.11783128421862447,-0.06938782051246292,0.03960169502112836,-0.020794648695393343,-0.044251745599444434,-0.03453809948430942,-0.03717819899316888,-0.0304181552833612,-0.08179959518402845,-0.023792984330915447,-0.06499347534154029,-0.012074420507618885,-0.010808340261009124,-0.03755723109427516,-0.024516487833218928,-0.016042913590121406,0.022789598108747013,-0.011904632893546568
0.014114337856435247,0.05890454621082211,-0.12306292030481575,0.12346373847006595,0.08413081095538172,-0.08439785420280424,0.021087963707208203,0.04763826807879682,0.03349036516070785,0.012871314952320582,0.04433538126221035,-0.1619153208193386,0.04770804559033608,0.08577779446608519,0.026638059471911897,0.002616777824492345,0.037801597519533,0.03870069230762463,0.01947467170098149,-0.018999583949704,0.008433757218946562
-0.004940734026986955,0.015614817028818853,0.025641165837317976,-0.03987365078191316,-0.023047755639297764,0.019182803544056708,0.0071897305792317625,-0.02466385691910726,-0.004871970406819024,-0.007331482055419395,0.0,-0.10178049428647357,-0.010351881201267937,-0.015554617561909413,0.011935703578468241,-0.00391487703916645,-0.021387520732420416,-0.0012567987609560939,-0.028076380857468813,0.028226708061509405,-0.005973713233690198
0.06189999818366501,-0.018257561242752497,-0.08783794035636253,0.09951882576501113,0.06023349414736835,-0.059643052606853236,0.029174350567111762,0.05486547684160989,0.021623778391767386,0.012309177642971144,0.034188106795729915,0.03875739644970421,0.036262210105784384,0.012058287092788406,0.021538484856050432,0.03449795606504462,0.02521711361198857,0.01572982061283781,0.033458275390678784,0.0705774977085243,0.04567303288449221
0.010598423352747036,0.0065253739895984285,-0.007037005983905231,-0.0025333302411742844,0.0018936941723937926,-0.005718754773584957,-0.005729865151862557,-0.002568390363219843,0.009584600672619127,0.024805599204918958,0.008264582459925509,0.054400455710623706,-0.0013458641576795313,0.014379523609124369,0.017068344411698244,-0.002110573442439821,0.016671412108344903,0.015486225070508834,-0.0009287572003033784,-0.05205487790860966,-0.003448250270310885
0.02190009740125002,0.011993463093419627,-0.05110031908978183,0.05656878250742669,0.034494960439447955,-0.03346404232849539,0.014558649511801029,0.015879761932318954,0.02768981654171268,0.007593545925924961,-0.039162233968071655,-0.12614802809292278,0.0040429602520375895,0.003645316089945125,-0.0004936897684867512,-0.007191276612978395,0.019354702140765824,0.013420211393584791,0.0289078593053661,0.002257993237806854,-0.014994202712058868
-0.0006036385658665879,-0.011851324668401024,0.014937080035899244,-0.017482342950831398,-0.010391680915467858,0.0113605709956089,0.004484396740416669,-0.010561834432330929,0.01347201357104589,-0.008478444220473865,-0.005687180182891898,0.021638330757341662,0.0020133769208276935,0.0,0.010370356745330198,0.0080955706159057,-0.0034282594879744407,-0.007624443130994845,-0.005679312260463747,0.00027038839325933594,0.0035128542926492344
0.01449690459532251,0.01296597198054212,-0.05499612023597705,0.05938613349594351,0.035887392151870895,-0.03985026086205515,0.026785728799423373,0.0,0.03152292621884137,0.02660335684368864,0.015252699990758447,-0.051437216338880584,0.0207636761342302,0.008474613304205169,0.014174085621137728,0.006762275103958889,0.010849527735357984,0.01819652207691724,0.02509727005576201,0.0,0.028004705780637875
0.0,-0.0032000595943015085,0.0016393609804477394,-0.015326449515304857,0.00033410621697760014,0.0033426768433675435,-0.0008695342166327665,0.020068183677463085,-0.004418213966813605,0.0055529670200223065,0.003755677586874905,0.06618819776714514,0.0059055201341717215,-0.006802911961740254,0.0,0.0029386944924233442,0.0039265388128734684,-0.0003971518514499424,0.0046433239853250294,-0.0033334232732692274,-0.006810511821047076
-0.011014886721753566,0.0012842125720313596,0.021685764552888863,-0.010234629996869894,-0.01703781012005375,0.013603419242025964,-0.017986785204108964,0.004813714234160879,-0.008505881237119883,0.01564655389143001,0.0009355370614514586,0.1974569932685118,-0.01435097388096681,-0.008057889634644244,-0.0009638680218832188,-0.007952941823526181,0.006518855721033379,0.0019864636485992576,-0.013025294583957837,-0.017535840980558645,0.004571475300605568
0.02799501867203844,0.0012823341065570676,-0.054064830611550034,0.053209837719320335,0.036139073846152524,-0.035058963175257016,-0.0038405430099795546,-0.015829992647462276,0.012308762450758666,0.001812440789148909,0.0009345581482642683,-0.027482823235477905,0.011912657664976815,0.0,0.01736602149546415,0.03459907868543593,0.010362830764812434,-0.0027756115695118967,0.020008560720764748,0.0267733449823652,0.031854222431164536
-0.010248898646017041,-0.015690001733448432,0.04572391194139757,-0.0437716865881844,-0.02044610734581892,0.028385048672282826,0.014531470092406363,0.015026427633216016,-0.004789982656205542,0.005879728710527147,0.010270958829196208,0.05587675016056532,0.01504259618892899,0.013809819973852359,0.005690023513862222,-0.01998368491900448,-0.004358905618347378,-0.007157049594190069,0.0,-0.012096818996415798,-0.017640522108478808
-0.026035359016119496,-0.00260248068413194,0.05101207107363108,-0.0583958544000711,-0.04554071450923797,0.033673823158251105,0.0,-0.030650494068690807,-0.007774908894652033,-0.04856127591181897,-0.04528650092987704,0.024939110405163542,-0.043814413039203984,0.0,-0.02310223053879784,-0.04036611412474411,-0.00540816443828545,-0.0036043424138079475,-0.022954901758316992,0.009433107003769115,-0.04040386160675033
