,ARKK,ARKW,CIBR,CQQQ,EMQQ,FDN,FTEC,FXL,HACK,IEUS,IGM,IGN,IGV,IPAY,ISRA,ITEQ,IXN,JHMT,KWEB,PNQI,PSCT,PSJ,PTF,PXQ,QQQ,QTEC,REW,ROBO,ROM,RYT,SCID,SKYY,SMH,SOCL,SOXL,SOXX,SSG,TDIV,TECL,TECS,USD,VGT,XLK,XNTK,XSD,XSW,XT
10,0.009690264598081982,0.024271935381114416,0.02519273598965315,-0.031360625869984074,-0.05161781154467995,-0.01757836552128767,0.006062103207512941,0.047962297860304245,0.020346602351179573,-0.02300713023689227,0.0004069102510681154,0.07261883195199956,-0.005514489837728876,0.014901471139348579,0.013407774603731918,0.02495899482475193,-0.0050978599933038955,0.020557076395630747,-0.04687894663703244,-0.02912734020705151,0.10644895866524653,0.022770761421942207,0.0228253336708932,0.05369657807191154,0.0043594665048601235,0.024725321037563024,-0.013983992443201679,0.027898600750661584,0.004333993379423862,0.032973332489871054,-0.03286585791554633,0.00609033736995195,0.04086710096569342,-0.022978755101256906,0.21717279327814554,0.07201880965297561,-0.11430792222649659,0.020564747088081422,-0.004016120490466561,-0.017653218557012965,0.10305686504570925,0.005262093588413707,0.0016871708176243963,0.007838425405987403,0.0783119502859894,0.031512092228566935,0.04191371180086073
11,-0.002983689558245212,-0.008886316860109442,-0.02101305771768554,-0.07911228646341605,-0.01734368102311145,-0.0011260761042556169,0.01095596052132797,0.012963144323491873,-0.02363368956997854,0.042340668817189335,0.007240423127849295,0.011361038956275195,-0.02647354381633445,0.015476137009476443,-0.014332926196735716,-0.004790453568708787,0.005398418806846615,-0.0006497944050900971,-0.08653336070198996,-0.020040317474223305,0.0277408445911427,0.001664574648258517,0.002975418775385221,-0.006154563530467499,0.008340362172495345,0.008425976883684919,-0.033494267757823604,0.009869578417947174,0.02094518090231581,0.0037934021161519817,0.00570904616505261,-0.006053469697236995,0.008162034613025386,-0.05836222544743645,0.02495056375215661,0.02797774227805058,-0.05838453295916282,0.010245757278736544,0.06196950465956677,-0.06923884924395025,0.03892232559929714,0.009555521115470079,0.018105221022442223,0.0014892909987544987,0.02129595177149046,-0.01409987262725881,0.016318873558103738
12,0.10179556617434235,0.09942219830657063,0.06587478734935447,0.11999497135552506,0.05605806372971408,0.06902159416205421,0.04494704524788741,0.03119262265794542,0.08138613578834117,0.04299044408545197,0.05031214756792014,0.014914417617549731,0.07669565650654102,0.03190083667294788,0.04398233772472358,0.054691243015203735,0.05397704687608354,0.051791549061838194,0.11074106879279988,0.08845595479149426,0.02718703396049029,0.01879920412726097,0.03479113106130676,0.01758730922012241,0.0545103279790151,0.07120688521086839,-0.08929126098318002,0.065914163277001,0.08592819099003364,0.04660941811976338,0.06170095329960041,0.059453352241921345,0.04745482207303622,0.0935264172099764,0.1763682392874356,0.04431503245279702,-0.04428894484488686,0.039490287045048277,0.10651476807068995,-0.10618972948814104,0.04041928750653347,0.04678814896922672,0.04014176381953657,0.06526319925539172,0.040096272366986374,0.0332055207754296,0.04902304503760175
13,0.04680639174324397,0.023921778540730285,0.029058011007595967,0.04067971452747286,0.0552050141089776,0.010194551684769203,0.049674926207312266,0.04421859194854632,0.021089566803971962,0.013215831791270604,0.04377624830476285,0.04343910910299622,0.04796440700891515,0.05452622587868368,0.03629755723922991,0.025308195460384843,0.04214714904411537,0.04539798775745174,0.050367340968848366,0.02623673327470838,0.0011203150389959163,0.029777748924694054,0.041197602280589975,0.037487800818687404,0.043750598973991736,0.04014212645341111,-0.08776136441549541,0.029199557476048063,0.10863163732097364,0.045265970565590875,0.011504753857550776,0.03589035648231805,0.026195621923066185,0.02500003654724663,0.08079861631653776,0.02815592397111674,-0.04878048600232047,0.03137259823675866,0.13978692966085304,-0.12579408357537794,0.039573105212532295,0.04939226034253571,0.045327399802023056,0.044768910505748216,0.02541212846086527,0.036337745503729084,0.04115952456660459
14,0.036108064864864856,0.023362814738123957,0.014960272613601661,0.042800679786042066,0.039237626932644355,0.021227259264902758,0.01957368165886183,0.02287660813041106,0.016179056346917263,0.033478222480309495,0.022373648249152847,-0.013443147537874367,0.02996988263540342,0.00754576335915717,0.018914286394486494,0.061429611842865786,0.03395200549761988,0.023498018749203174,0.057442610939595955,0.022641212784153163,0.021261672878842706,0.021192294664595237,0.0271451289452754,0.030736797720674842,0.018151030934023305,0.027151588647903378,-0.05298759665585883,0.02645833851461834,0.05216273505356297,0.019669129862570425,0.043766008606573314,0.023274297887937095,0.04346107997757352,0.02521694906238949,0.13032167908452888,0.04130526205140627,-0.0733334032587035,0.004435942640561469,0.06084618790918714,-0.06758722089009216,0.08051471299067457,0.01977466763335143,0.018338278846237923,0.02380606318995794,0.010214342078453101,0.013062902028953598,0.020969399788090058
15,0.05050087856848416,0.04808018859199643,-0.01612146858574957,0.04317912340390314,0.07047829495997335,0.04770555375164064,0.02511377329951361,0.01601518643316149,-0.01964776464406808,0.06752212763986733,0.027630578272867325,-0.009966969774376028,0.03351439912174141,0.0099857162172588,0.02062563899915069,0.021746771120500125,0.02792760903995872,0.0217958954526343,0.05975427946926112,0.05084738076346987,-0.006300423506192223,0.036462334436339526,0.012541994461125661,-0.002959320362281164,0.029406436109509725,0.01939615921749146,-0.0289683321837963,0.02888209302810741,0.044008030827231176,0.019846042046859812,0.054485096946124974,0.018480832035308224,-0.0001253563548778456,0.07096776358151284,-0.02400390471499832,-0.0030961981059957405,0.011068164049737794,0.007116408315647928,0.056908044669801684,-0.0576773325743622,-0.022882649835385575,0.02614281957079707,0.02399999798419022,0.031178578658863094,-0.01442972817800051,0.010284255509782864,0.02659932654128285
16,0.12634088200238378,0.162376345559475,0.01966282992796136,0.0204684264521729,0.06983540550905491,0.02656118878059827,0.0456275043725543,0.04969529919345476,0.048030428621372794,0.04019712411011398,0.044065907633817555,0.005334318003248949,0.0603139997841174,0.040607290680592795,0.020208888144486285,0.03158252167798453,0.04721249648585609,0.04092718520045705,0.06151110053990056,0.04919360634806064,0.02136448190521248,0.05800902054657592,0.05242210854718692,0.016894973507131518,0.03897357746956195,0.06141779834326193,-0.0964445482813465,0.043766884902214,0.08547796563212462,0.03936569781254096,0.04793719106831665,0.019558071916412158,0.07892082377570167,0.07266566967018735,0.2671376223943935,0.08728242452447081,-0.15544614052363373,0.014478919369804766,0.11574328518501496,-0.11414395179249047,0.16612547393667026,0.04409208013015158,0.03953660529017951,0.04080183769668446,0.08724961461718443,0.0493951808425477,0.04066911807872059
17,0.02116405643738973,-0.0036627188612575762,-0.009641967487347304,0.04279034471385948,-0.004678294036597298,0.0005279966093990899,-0.02909087867310471,-0.02813746051068709,-0.01022090977292475,-0.014207231106795528,-0.02481141606947038,0.013486711489343479,-0.012632679446844416,0.010519275409440277,0.019478239241195683,-0.014974963363434481,-0.021084069114415904,-0.02565650119096978,0.005668677939222451,-0.009031515224436407,-0.001619311457418058,-0.008489564759646837,-0.03488871677016084,-0.020206598686864974,-0.025833440424759966,-0.03985844350249106,0.04975115107412249,-0.008675556252436248,-0.05999403703009224,-0.0233977681412327,-0.0020623157879278912,-0.015944133692410965,-0.04802875494470394,-0.007371010433880062,-0.15857942847136347,-0.052638805988215485,0.09656522608312787,-0.03226811752351075,-0.08942366677619967,0.07563023483903332,-0.10893307233826854,-0.02815352260602899,-0.03201841355169666,-0.011258906105951308,-0.04477161750245578,0.00544339108899532,0.001260616137351756
18,0.02321239988903626,0.05012668375048407,-0.01252486337641512,0.10087615738256361,0.1088328754215878,0.04359304504101844,0.044381943563446755,0.03748679227597661,-0.025982670927629015,0.05430267561714404,0.04498945613648246,0.012914856492586705,0.039740829099321924,0.05372723762868014,-0.007124241571317641,0.009459352504344933,0.05003609663950145,0.03143395388226115,0.13152402154870346,-0.010665148350121128,0.041903234971216265,0.039957152337546334,0.06424215116339911,0.018396947900872263,0.04344822532912329,0.031509827336665956,-0.0913399005316631,0.05834296708216256,0.0694793226870737,0.039405323256106004,0.03343978022278464,0.03620582811149399,0.04861951060163067,0.04809050587953013,0.14319015099375754,0.050944430572416675,-0.0898346229014317,0.02373704110855127,0.13465029150969143,-0.1258680599259743,0.09492462101030953,0.04430658610095508,0.04879943817136813,0.03625701079449426,0.05614893946959754,0.021263084937711944,0.04131869346041403
19,0.15258922422523805,0.11804625723352077,0.012681935652262203,0.07183079139531431,0.011379686561978936,0.016688519772776852,0.030793356048375478,0.035025573706043735,0.017099806484594336,-0.002214384345904257,0.020945320547916993,-0.018330812317957104,0.0362998313088055,0.01625238392007225,-0.0665361966622644,0.010709572776121244,0.027329115725103003,0.02755793210321214,0.03671575339026969,0.0720306101936034,-0.03580703711103224,0.030531784400202145,-0.0036833039518731217,0.008370995803255885,0.020735827707352,0.027090264171848955,-0.05357994310099574,0.015435629690131663,0.06803883045114298,0.019467033982630045,-0.0034902352780791655,0.013698593854571568,0.03191988312447407,0.04352233016688694,0.07384350404354972,0.029051484291031462,-0.05389612602092456,0.012937808872319665,0.0777246430710983,-0.08838125475198626,0.04010974300261567,0.031092448795545527,0.029216298920851622,0.03078145171387804,-0.017225364521023877,0.010454239563764407,0.02375150236338825
20,0.004276258231870135,-0.013106886175155786,0.013914772217817445,0.035500790123521385,0.022503519848287384,0.01830485530157739,0.006541758435871816,0.027414847132974783,0.012104981491332273,0.03957824297508717,0.008115082419315823,0.013400594062986338,-0.0071278713261388555,0.02445902997589715,0.04018163391407713,0.024834506693850372,0.012660948959760358,0.01813592835171529,0.012991691894528166,0.006399050763290579,0.06350918200050369,0.029127828590951112,0.039022514113418845,0.01727625922251669,-0.005130057761347683,0.03304517494118051,-0.005510972219988509,0.04994563637170397,0.0029444725810054287,0.023186889777054215,0.03542628022413569,0.011100303026566144,0.053511041345357946,0.015518872627394745,0.15202401618940498,0.04839680423528704,-0.1146190490187081,0.008722753071006471,0.018996707871439898,-0.027233114281781514,0.1161282862496231,0.005091884968405169,0.0045894962308042336,0.00759435656453074,0.02613450371312796,0.014823874861849806,0.021118386879670936
21,0.035639292792772816,0.06234630374841732,0.02228388517322124,0.0346336061032696,0.018982142151045732,0.04953105656964589,0.07719022046845786,0.06782009594642996,0.020930198062839363,0.010140544866977866,0.07715518683699606,0.008323808766547862,0.07003954240820173,0.04071027678826087,-0.003695006049458798,0.05137316925537721,0.0745944094592453,0.06903484121517878,-0.007027400925662014,0.035062221929100704,0.026884499305454865,0.06372302882991987,0.06192630168887391,0.015580810842009624,0.04835358737778067,0.07140328340889622,-0.1435768261964736,0.05144778336678045,0.16266331282870536,0.05760831726752847,0.0021142048565157634,0.047407029724101046,0.08883407449775567,0.04202480416012746,0.2837064910460298,0.0927966448207523,-0.17984498339415392,0.06591060517023019,0.20261220798967036,-0.17693172779701108,0.22344727183190374,0.07697195016804073,0.06894915194611032,0.07173759528858885,0.0822572708841629,0.04798768417322779,0.01864252631060313
22,0.047592314705283766,0.04850105044423802,-0.021038384744812174,0.04074384522031482,0.00512956989380637,0.01368334729591356,0.009276032688452465,0.013674640619574987,0.022128178267222482,-0.023247575362154844,0.011437770132606516,0.012922672007342961,-0.0043455673721480605,0.018529377025525116,0.009777498122021545,-0.031899242016713035,0.007647643291361054,0.005855141569125546,0.002300153498221147,-0.002544902286167972,-0.03228607056592348,-0.014900350383169393,-0.0018622899058662306,0.024141058854430537,0.019717346574220834,-0.004941671480862486,-0.017646999999999982,0.025079909892196415,0.012854325671103685,0.010035793026613888,0.003164616636911156,0.03693579819628081,-0.013384487289235737,0.004583059746014017,-0.0152744755517849,-0.0009264922758760901,-0.5382797339507582,0.022455729168313412,0.0333239567627612,-0.0448980136054422,2.208544516057051,0.010904856624850181,0.014138209327624598,0.009905975192370206,0.004516050941536401,0.013800196592558432,0.01344003562491922
23,-0.00322577948317797,0.017222344415521788,0.057613073098571346,-0.015269718587272857,0.022293886411287274,0.008999035647400653,-0.0015983344720165327,-0.010984806067523473,0.007322556880900295,0.04309405219149512,-0.0006513072466120194,0.030831538516509736,-0.007894705748694334,0.0075079646674573695,0.014023460853166908,0.003999712131622411,-0.0032435635616779313,-0.004123185244621865,0.034598400927795606,0.018036247002391738,-0.026613872331027577,-0.019910495139520118,-0.016791003049019763,-0.017413416781226727,0.003931737423582169,-0.007587259581259381,-0.014371376384947551,-0.008875001571523622,-0.005552341824277481,-0.006670438767672736,-0.02839123288880756,0.008795014737408458,-0.02433918415728759,0.0021288516132313786,-0.05353474928134972,-0.015936547503682796,1.1248719366894278,0.003993031916221895,0.007635626009552247,-0.017093961087974972,-0.692896017684581,-0.001696885253963884,0.0017230842435074262,-0.009572473194886216,-0.01924716489096255,-0.005015004140400503,0.0
24,0.11218985371144254,0.12226581549848392,0.04389060604332426,0.07858249642014235,0.11836025942034246,0.10902806995890248,0.07833173568890119,0.08242399084763503,0.04880467162090019,0.06847618398141975,0.0957636667642777,0.039979897777173624,0.10086044132165413,0.09543999881060135,0.06266841066909117,0.05587910757272468,0.07676492849640608,0.08213585439200782,0.1334340676266164,0.1235874192056295,0.019694753733171238,0.08409442519685038,0.07741934271085961,0.048411386164152956,0.08984502699336896,0.08121375317071027,-0.11603882843492269,0.09416586803673813,0.1492368677232159,0.09087591526775812,0.11445393396036552,0.07018318133339586,0.10448311091436083,0.10495549428479653,0.2621717574112607,0.08832101884010539,-0.13680155183134202,0.056534022325672215,0.22108219675234733,-0.18985504347826085,0.14379499757183883,0.07837077426308245,0.07435815611010917,0.11053547965638551,0.05336927330167469,0.07654356410263795,0.07201294147776498
25,-0.0080019879727455,0.02012636212512001,0.0314830162574193,-0.0356755144619634,-0.03936447898337573,0.01025767265503305,0.0016747669905605453,0.002880318715970204,0.028933138592698,-0.04936250976101799,0.005522015394589927,0.023043286187730147,0.00840383894718162,-0.03794816938630275,-0.03526446764855731,-0.013427630537088649,-0.008141497862072345,0.003840069688388871,-0.04012117513584159,0.011848038524328006,-0.010666976963457387,0.012056973390875752,0.01391340385866728,0.027623140182971954,-0.012928001505001976,-0.002836215917105308,-0.04123711340206195,-0.05707965480302473,-0.0009921062104471228,-0.00276526514497267,-0.049168024862584835,0.003665914251719196,0.00028165618814544234,0.020066805460791357,-0.028692976376104493,0.00222264578973891,-0.07366067314542092,-0.009142137878850345,-0.04143507487936699,-0.02683363052473594,0.008079628035882374,0.0009595050736894642,-0.004090476326205284,0.004767005305271632,-0.029427681460337078,0.015834726300170004,-0.02745517706531066
26,-0.044976778293815606,-0.03520308779745934,0.006827310934093253,-0.03779957450542838,-0.025672600625652946,-0.021200560302164217,-0.03641111101796858,-0.012385506871617527,0.003807857792597117,-0.004814250510932194,-0.033920146345065495,0.0,-0.011014718409704348,-0.011697372050294268,-0.023825044103678625,-0.018279578746284435,-0.03013779759953719,-0.0230872191809255,-0.031072568175524496,-0.028132632964336032,0.008054047957313463,-0.0037317928443171746,-0.005384794069497331,-0.00641921479279194,-0.042341930483970225,-0.01719472204153461,0.058064516129032295,-0.01877055962358266,-0.0827292090082635,-0.024247172242624834,-0.0037217562835058994,-0.01765421343336346,-0.021212705341188343,-0.05437150570336084,-0.09531140792311654,-0.02612507280936474,0.032530004069338446,-0.028765271740449398,-0.12784941567451838,0.08051462939284448,-0.0464572510160255,-0.03575047066677585,-0.040340304955929975,-0.041082620258101166,-0.016563792208952065,-0.0013210883262046002,-0.012486435293288788
27,0.0005119017148708248,-0.003207722010105603,0.03171251794118605,-0.04379805021719277,-0.05599196716513891,0.0277178091286307,0.0023436270970844794,-0.015803984020307728,0.053107665384865874,0.02055970772779931,0.009400200081121815,0.006505604161460337,0.023610677296608745,0.01734094801754028,0.002674684613305504,0.007771280569011037,-0.005179143861303395,-0.008591716982104106,-0.042650157667116884,0.011657002034110579,-0.014685270935058494,0.022619203422031147,-0.019036010721326088,0.012719551760706015,0.006688939535550563,-0.015398721764598684,-0.014905149051490558,-0.037302732615161566,-0.007187243872322106,-0.0008836324684408704,0.018319000752051964,0.03542041513065288,-0.06827771070190201,-0.022247933480267757,-0.20226410996788227,-0.06108462383931326,0.07584595590102819,-0.006754476924386654,-0.014335587516552556,-0.014971011057196676,-0.10183580583158856,0.0018378393332364343,0.0037419135230209706,-0.008587999099530367,-0.04128727934749951,0.02461253835319293,-0.010719978952509274
28,0.11230493732412364,0.07622683809260768,0.02397531449007529,0.034265737630208334,-0.006172812999077629,0.08535213453979752,0.07054741018404076,0.05394416427108074,0.03906897359368336,-0.011173133030956801,0.06633494017952814,-0.01043473573686902,0.0533133117360665,0.03571425944233049,0.04934973772083504,0.060980893592659485,0.05974234799587416,0.059245744254654106,0.04659069885502898,0.044853476836338696,0.07830295718482899,0.0783318929980886,0.08670120371341444,0.04505577730456016,0.05672927834653193,0.05310333659002755,-0.12929848693259965,0.02558371943766658,0.14937259655559978,0.0509340604279008,-0.02649030483480434,0.0441293722393532,0.10323182070498187,0.03250588061465711,0.3551800063134377,0.11089388368507085,-0.1898046998755096,0.025183827933830345,0.20565787084808593,-0.182728871062906,0.2230329877646782,0.07048413587208506,0.06782778473393992,0.05619240590795973,0.11525298030577905,0.04442122852817646,0.018894002961660415
29,0.03449862005519779,0.03681552570189038,-0.003776515550675433,-0.05983775674288652,-0.008884661325537602,0.024105274187775534,-0.004861367006892222,-0.01367215957789027,-0.0133333443658469,-0.03749360565204936,-5.184636134469816e-05,0.02187067197463203,-0.0014758169793606451,0.013845431092180172,0.0006355244736621539,-0.008053035601067767,-0.014497993076145053,-0.015375800449623866,-0.03200646221781462,0.03056771496878299,-0.0006071252026721457,-0.002874327111649901,-0.01834870552079706,0.0026708672164831803,0.009290198729049405,-0.021211852816755482,0.017377567140600365,-0.031242425263532193,-0.024492159256022574,-0.001386523767459376,-0.017355649562586013,0.017020362813672908,-0.042168151623831,0.018030939268200895,-0.143514299673678,-0.04903161410016512,0.11579652036126178,-0.021805056409765777,-0.019565996482940974,0.00464919695688924,-0.11917826828096094,-0.008797312699720387,-0.006151665588339841,0.003439522390927003,-0.034091103392372146,0.001483792189649017,-0.012080749298479009
