BJK,CARZ,CHIQ,FDIS,FXD,INCO,IYC,PBS,PEJ,PEZ,PMR,PSCD,RCD,RETL,RTH,RXI,SCC,UCC,VCR,WBIA,XLY
0.06376986622163569,0.009174163961889123,0.03752935036037397,0.020600374606633345,0.01042829166528686,0.07341479374483424,0.010803190135422658,0.013883717337005087,0.007085281708779658,0.0036942883628055603,-0.002275987942785422,0.025276915513268675,0.01840486129552818,-0.053811709363030966,-0.0005059936869681948,0.02431256994183404,-0.0167299670944432,0.018720862537000532,0.01913580388459571,-0.0117666642563987,0.018293318804214927
0.04403177512864969,-0.0023964831880845306,0.015825084627589053,0.02730904616297401,0.007524275032471622,0.04196898513252965,0.02881287072552315,0.009009055331165866,0.019408113271242502,0.021624041231195018,0.03603643653035552,0.030280580329297726,0.011099008166086268,0.037914676040155824,0.02873048109496014,0.02850333257104301,-0.06227931940734425,0.048677224757417765,0.027734690717381338,0.023032763464075224,0.023990916111117058
0.010416654341057588,0.007732640765324014,0.05415438167400486,0.0059105344379737,-0.0113453389830509,0.026355005577118132,0.013919995059913565,-0.03214289083123127,-0.0047598214023656426,0.012609835068021486,-0.03690440762005971,-0.02246367016552261,-0.016547553104444453,-0.1598172908617196,0.01906992678236341,0.013604806714726771,0.02909975444504455,0.01884295530718973,0.00733005572699554,-0.021576667463317403,0.010992727314961865
0.023887439850104282,0.007399225512904927,0.02814918881695548,-0.006715148766528964,0.010929134367100905,0.01017444414105754,-0.020414142127233026,0.027675306722046947,-0.007651758712986514,-0.0040027432754391225,-0.00714907012796492,0.028442231811111024,0.006296126854765566,0.0076086819494574735,-0.028492130469124976,-0.01600718293879906,-0.02395218950090186,-0.021505196797385325,-0.0066470722686213755,0.02184055153236669,-0.015595891852963485
-0.0012279856901624689,0.026987561083155826,0.05886382697925643,0.0198708375090955,0.016498165393859576,0.044124748099919855,0.020237721434108017,0.04256783853664695,-0.012076652828539884,0.028969035368585982,0.010480945649000959,0.0018391384607748809,0.007259453933126355,0.0068320816330626494,0.015285223430125313,0.029476973050726774,-0.02590313104592309,0.02503476057939448,0.018364646603919142,-0.009476393780808246,0.01930161840795324
-0.0012294174149561242,0.010726765100961938,0.03296700800555004,-0.01828760922157697,-0.01625800070330408,-0.008268249655820256,-0.02102305093744125,-0.04313312734716451,-0.010309354605062446,-0.019973796301932252,-0.07580093156239552,-0.046088810198281684,-0.02504025650062689,-0.14714288557703475,-0.032313403676845286,-0.014531513847823469,0.07767658870220043,-0.04204202262141043,-0.016789138311813914,-0.03837735928986381,-0.018607672738532442
0.05071394009131635,0.06871844663379711,0.07446805208009269,0.012136637996461287,0.04145199308885417,-0.01574805980963386,0.0036095693033378396,0.0036060860049654335,0.02455363709830808,0.03832516086071694,0.051377386032395035,0.0850817446693119,0.0255732360256564,0.2248742663427705,0.031115580563157344,0.021466602126513083,-0.05032458027799508,-0.0025377963102471077,0.011430875266685894,0.05870513516176905,0.004684340634202877
-0.002811589664795855,0.037033789703306286,0.01688994311249586,0.02040615131017117,0.00686474221193811,0.07435292864275328,0.009597077596696452,-0.02339972283049684,0.01201103650799235,0.04441284943240955,-0.016737744881951237,-0.012363783257897831,-0.01573214639249779,-0.16239317037305834,0.0007361385362956687,0.02347050345472256,-0.015042890475073597,0.025441435567427742,0.02023029283340144,0.0409962881692795,0.021203329902235203
0.05145677572940746,0.019230883570555274,0.003436458460045979,0.04935564690925622,0.010877995841638916,0.03416559958037157,0.06153488041902287,0.020265336816416027,0.04117778358011444,0.019053314937138983,0.08984367227209933,0.07510808492057658,0.07083336097538083,0.33510224560056656,0.09597940650446664,0.032719194978627415,-0.11836154066380634,0.11704625749609125,0.04996904175144089,0.009126973249802604,0.05065772476699044
0.04245818383360226,-0.004481254734865851,0.06563931482846254,0.022210549086129305,0.07840117072626865,0.050825927177004106,0.022707671848855877,0.01516797083325164,0.016095654210640742,0.010856527593065962,0.02564117499054516,0.024459775506237517,0.024472630304563092,0.10180358437320472,0.02192144781141466,0.016352361708639112,-0.04724414727971719,0.06414938456899077,0.01961174374985521,-0.011757661062000624,0.021107086992093453
0.07558790190780447,0.035062719085463184,0.06125523484135915,0.08592385248143312,0.04585418489789828,-0.01982524812725333,0.09232622074484853,0.08573455236684686,0.04933242370617672,0.03539811092306894,0.07428863788614838,0.010073313668749029,0.058799763475090285,0.1299477294955791,0.12836442142832408,0.0799889773110809,-0.15537183173055635,0.17936072771535175,0.08709728770118813,0.03273871145419886,0.09241053617569067
-0.04753164201280287,-0.02197282305883332,-0.015744176805244776,-0.037962755483975534,-0.04884141515340691,-0.05184121684210682,-0.040583459711290376,0.004587223268130228,-0.031485822575201126,-0.02576429029523258,-0.07033417793028199,-0.03784309650516828,-0.03953731835759215,-0.1355598412914969,-0.04650703249733075,-0.0377517609449273,0.061643878075329075,-0.08147514527026745,-0.036923024946963465,-0.04778432132557483,-0.03469064158595013
