,AAXJ,ADRE,AFTY,AIA,ASEA,ASHR,ASHS,ASHX,AXJV,CHAD,CHAU,CHIC,CHIE,CHII,CHIM,CHIQ,CN,CNHX,CNXT,CQQQ,CXSE,DBEM,DEM,DGRE,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EMQQ,EPHE,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INXX,KALL,KBA,KFYP,KWEB,MCHI,NFTY,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XCEM,XINA,XPP,YANG,YAO,YINN,YXI
10,-0.031165583119074997,-0.0882958793446568,,-0.02121890632144292,-0.061236610595790754,0.22805299953193947,-0.01458623303543069,,-0.04301284971604495,,0.03490024939902939,,-0.050318871479889546,0.03379870325594512,-0.019697805701001707,-0.07274062661427128,0.09544729613803163,,-0.021399466012173345,-0.07472660059162141,-0.016269407538054788,-0.05174700478744962,-0.07786528701082064,-0.047563473952796156,-0.03982215902039391,-0.05028272605114891,-0.1260951430561726,-0.057474399261631476,0.11338679619489674,-0.0532528238304642,-0.018718384089045234,-0.04454203128172588,-0.08405651011977822,0.07616977090933509,-0.0025444383691309944,-0.1002380585741129,-0.010875168867161075,0.03865870125994369,-0.0760796330601048,-0.04951752472595651,-0.03531909216233057,-0.07981227636774758,-0.06268049913688484,-0.09407658101133272,0.025123081476575403,-0.09408480243732877,-0.032927603855968254,-0.013868190986700236,-0.04972577897214307,-0.030339358227278707,-0.014041770073240296,-0.0637699858187581,-0.18179966012672935,-0.05803571145700346,,0.19181909831343988,-0.04634518004201183,-0.10831526943009041,0.009039699861259085,,0.2347733763133518,-0.09577925218856846,-0.052744771211811016,-0.06252787237730566,-0.05357891968251893,-0.03791729518112222,-0.015510616988037901,-0.057447058326679255,-0.10497251752586789,-0.05968707331762045,-0.050984097380311975,,,0.0721585603814331,-0.1436090335025589,-0.023960503368584036,-0.024019489936743497,-0.05302266846552775
11,0.026232090153878854,0.0038359312559200507,,0.0293881633116082,0.0018191912267880271,-0.08633746346021992,0.030554092541567865,,0.03991832401510731,,0.07187456648121321,,0.0179769328518155,-0.033547270422466205,0.0028186559495821037,0.02632523282593167,-0.03019722386356393,,0.08191599656013157,0.014668566685133786,0.020599525026039414,0.016866165627672746,-0.01589179316888045,0.0043217680626355766,0.013082338870461513,-0.009411290871685038,-0.028770747137293693,-0.007750132290408096,-0.007464728284138608,0.00741331680000245,0.014014680075775346,0.02716686939765429,-0.015985714398139922,-0.0020223868464360156,-0.027289483584756975,0.017464931780569896,0.07174900542715289,0.00037990002368127815,-0.01684687211759256,0.010711568141897674,0.007057826982757247,-0.003965410107705047,0.006023717123466637,0.03940702094033025,0.003388738916002995,0.00402167867741885,0.02614439810385562,0.004288348707879647,-0.0020188377104468063,-0.005502238399988908,0.12042060050315306,0.07603631325186865,0.21038904979967993,0.06717309198377318,,-0.06777112013836291,-0.02988938816277969,0.008589142977596803,0.0129264098181072,,-0.0706214990496311,0.017659288468128996,0.01703824211160128,0.07241543592186771,0.07196975415975469,0.06689639090016805,0.06657569179922274,0.017673534577213355,0.07976220460814903,-0.021706193437806675,0.0023976215620889166,,,-0.02209703587082994,-0.0008779758678521872,0.0178131415892728,0.06978199811725858,0.004636241157915145
12,0.031012729623643254,0.040034107434118504,,0.03195469967933209,0.01881899652972372,0.07227132709233726,0.09628176224572062,,0.021879271755962132,,-0.06144058698030767,,0.0030029669977201306,0.03259267415990561,0.04197699743920718,0.022064698424499967,0.056519199868333043,,0.13506581385346492,0.028136708233809284,0.026580590663180442,0.04028095958659746,0.06194260969184824,0.02920239798786042,0.02806534031556622,0.013954570846871772,0.12477550149019738,0.02795127999943581,-0.12919682568537297,0.04407992209471762,0.045112724664009986,0.0253054679795865,0.0905534840328034,-0.08713263096860707,0.03645250917024914,-0.0074555068719907806,0.022532277956141294,-0.04365985480582053,0.046260549050556744,0.03371306999518714,0.039421665796592724,0.05044366070509506,0.02669957955071709,0.0219002958606168,0.0611056691863508,-0.11804898126334638,0.04038243838753686,0.035831335498567235,0.02130174939431573,0.038461485762015156,0.02378320312527074,0.04267925110110982,0.07689936595209351,0.038604341312116576,,0.06639195938613214,0.027087258165088477,-0.013686077066707339,0.052777640470559585,,0.07435119757794363,-0.007784846782832373,0.03703716832513244,0.0319857840959573,0.047870019860494335,0.023268609280428065,0.03185265119108551,0.04265101346629979,0.02215261913376952,0.0732640385348189,0.046570177555102704,,,0.12317248219667977,-0.17486822240008254,0.032316625101681554,0.18287708211997658,-0.057508043277497575
13,0.002663348884037271,-0.04995905406958956,,0.011536258876443536,0.0006369785790806546,0.14552964994144907,0.22120993262513636,,0.019116973251127944,,0.027087980026158833,,0.008233582875151408,0.10473458036812422,0.029239685578034563,0.05319967576917443,0.10274549367086815,,0.20972302255623737,0.06925444513402663,0.02737204733255253,-0.0022512957706805935,-0.035406286077932676,-0.045263159087865386,-0.01029322079937155,0.07280815587991846,-0.054668784070390074,-0.03731584003495482,0.022825310481579538,-0.014972989209848117,0.0017986105791230663,0.004425567835111882,-0.040275801079702085,0.017757910156984337,0.006163820381234026,0.022796709293633352,-0.0035929398594342792,0.010718493389087971,-0.02063369973307074,-0.013882936615872513,0.023598960744672375,-0.013339288741185956,-0.008769052540310601,0.000329618133323664,0.014625254291575594,-0.044616737101711934,-0.001021480911958001,0.030937928390806824,0.045963649888593645,0.003256026025337865,-0.03646675147264543,-0.044218846369118284,-0.09447993516713389,-0.05932819354769704,,0.1468439701922127,0.05957180720282944,0.05673741033856975,0.027139264331032,,0.14668104881680688,0.062054193878631925,0.0,-0.028411536805854506,-0.049708107828439194,-0.04981038152968513,-0.028161551860223732,-0.023418517010719397,-0.028161986953460876,-0.1400917484458941,-0.022248951171098676,,,0.026561378799776793,-0.07454742883377974,0.029194541489366406,0.031019252363841763,-0.015442536535544489
14,0.06421876516195162,0.08073035127229271,0.17507723995880525,0.07422963065516465,0.021642206565092463,0.17098922848188644,0.14134714609403284,,0.06938631752204595,,-0.4881318687751906,,0.14179654367818811,0.27012991561585714,0.29671729683156034,0.12298678109679942,0.15631406638860115,,0.11962606693304047,0.15278126202685247,0.15211494894638228,0.042418890762579924,0.1155294117647058,0.044328919884174145,0.05674888367633271,0.2629837033039152,0.21317007830620438,0.09250113959641856,-0.1948129676628106,0.06852749594842186,0.06365269026345763,0.05456693670944603,0.1475997437764362,-0.13249714747015295,-0.10774774126242717,0.1101622751159326,-0.03173053190457604,-0.06834246124434873,0.024078233238698163,0.0598883432684536,0.2741868247258781,0.14150513676255672,0.12050039759838006,0.03922230607714578,0.15608115035085873,-0.27348984967856527,0.061690694704700635,0.1489839945318847,0.2621860916536261,-0.09087218678432123,-0.08158116101745791,-0.08127537776278618,-0.19983159040225024,-0.04483279990619126,,0.18438788411737664,0.10893119541103483,0.15698877778936698,0.15009171665102752,,0.16853288790556037,0.12894575493020002,0.029761678193750786,-0.0691182986264953,-0.06713263086616456,-0.06438740050905774,-0.06269142596816085,0.07147308288488327,-0.007433808605298491,0.06812800904948875,0.07600078421201058,,,0.323427626908578,-0.39010354751583387,0.15105956850035182,0.4983285220074374,-0.14728381121422346
15,-0.03053890049714114,-0.04575664422482849,-0.04163010517090279,-0.025702989608540006,-0.04610587671992411,0.024405345885579462,0.18903219473867752,,-0.032784090777017605,,0.04229280804700284,,-0.0448635297132731,-0.01584873402482314,-0.009250222719712108,0.028683131574100674,0.021975728469921955,,0.22996669542490977,-0.033756121251945666,-0.06937500930898506,-0.023376669712982488,-0.04998943260915419,-0.03666792838571861,-0.02631576569102622,0.08764725518122428,-0.12769653761463298,-0.0570718448344106,0.12396996644931342,-0.041045015273274026,-0.03314420718508641,-0.03470996550883451,-0.08603620721884192,0.08359516667239505,0.03836831061657415,-0.017307785346558108,-0.015640597892858935,0.04215849754084739,-0.05657595602105697,0.004849207266795838,-0.09176088890486969,-0.04105800217064706,-0.011979420054152081,-0.024738499097070855,-0.050068307232208696,0.0854503277663037,-0.012734101378065237,-0.027969180209948992,0.01111764338240093,0.03748323735043807,0.0549450492273079,0.039469148202688153,0.08473690135409803,0.029435194723712043,,0.02528856366900909,0.016635918490380062,0.03656985029683551,-0.045150104570302316,,0.02046462804484457,0.003271639940496337,-0.024172123450415268,0.0361732508329366,0.007945598321045765,0.012180211192165925,0.030618352301951934,-0.029356100596085212,-0.033637798638754074,-0.018857434303434686,-0.0355354099542516,,,-0.10356173511627066,0.1186792297529419,-0.023753136187331682,-0.015617529880478037,0.07447285723782583
16,-0.045888223873594515,-0.01895758589551573,-0.052126243615626636,-0.038615963732206056,-0.018941914862815355,-0.07887900120734911,-0.13561401794360786,,-0.04298163654245002,,-0.17816676789603716,,-0.06194684056270722,-0.1262338061430985,-0.1316953346108474,-0.0709758311394505,-0.07884447354688391,,-0.19477438838091787,-0.06893340422896208,-0.07421083116508759,-0.054521203724035704,-0.03574602496123384,-0.01075716888907205,-0.046583317824174124,-0.12863391730989993,-0.09134421884327348,-0.04298238367509626,0.07730762262653157,-0.03647861424824575,-0.044119827211922,-0.039786880946384114,-0.05672794468672837,0.05220411306378937,-0.09879421919545185,-0.0058707541063871,-0.029003770133798488,0.02588997147739618,-0.056853712157627426,-0.0549727123639332,-0.0779082554134091,-0.0547550483778486,-0.07109395799862651,-0.004227572188423303,-0.05455288813967511,0.0904255867419342,-0.04389767763688424,-0.05913466893225426,-0.08796296579318186,-0.08860216403134494,-0.008680646572709578,-0.009492570190891465,-0.036875308070683926,-0.04327661359674328,,-0.09187623684984307,-0.10064937524279884,-0.011435331453501616,-0.06365907088763124,,-0.08244457726258161,-0.006225973495773345,-0.024771292004509716,-0.006430914101975106,-0.04639643411597387,-0.07039719369419141,-0.039515477222578047,-0.03518500688705128,0.009326090975702602,0.053702564864584613,-0.0344827477753516,,,-0.1023536894208665,0.12936417110229384,-0.0541361464923926,-0.2818520155415251,0.019206664786925485
17,-0.05332127729577412,-0.07132705856638544,-0.1095031837916064,-0.057595444877482,-0.025299541269441117,-0.14083881119666997,-0.14505297990920624,,-0.026602673082878194,0.0995474545368132,-0.30827064874246357,,-0.07764872129364041,-0.14447078993296295,-0.1511035908651573,-0.09072300556296678,-0.12004251774204154,,-0.08091019347176968,-0.13346747715630916,-0.09920192021998286,-0.03270465206055198,-0.07920787474096254,-0.06524458805964357,-0.06502413464621183,-0.1456411488325766,-0.19183492582002612,-0.0607168966242106,0.1778533284389444,-0.05612156930488383,-0.06932158030425917,-0.02811078559421586,-0.13567691727435008,0.12017655711995621,-0.014512654845531953,-0.09688980420164627,0.013550221247109792,0.06072548480499932,0.006537490451465771,-0.06818332493848178,-0.09999033332296393,-0.07098443488450919,-0.08320964820361353,-0.0473335654886126,-0.1173723706393541,0.22991863701039952,-0.06519151041789366,-0.10268986395441215,-0.1465735800781831,-0.04388867835726592,0.055166472447859737,0.031081072841723928,0.037783406784346635,0.006461942334170777,,-0.13677333713558348,-0.06435297540910297,-0.11983318194257468,-0.09794560590112132,,-0.1495231534637572,-0.0880505500286975,-0.03846435343076444,0.01109579339324042,0.12068960094874166,0.0912623337388795,0.07004160356584398,-0.05925080686747661,-0.017344826545949765,-0.014484942742004155,-0.05393159281392387,,,-0.23694971576370782,0.3315412711585263,-0.12154353178085663,-0.3606852939430727,0.11347802696282001
18,-0.10005073676531165,-0.08782132505936094,-0.1988081906179952,-0.10665817305763388,-0.12704924812273669,-0.18264609300807638,-0.20768749537817185,,-0.10612891509235606,0.11008232685895591,-0.35217400348189165,,-0.11172309239889655,-0.0875608156979047,-0.1333333282709405,-0.12828221620427796,-0.15726577987871826,,-0.23865203312105435,-0.14821276181014428,-0.13066244087360873,-0.06886377075684523,-0.08852215111167028,-0.08366895716958342,-0.08950789978202195,-0.18032795554248832,-0.26344378981052013,-0.10805437647866944,-0.9515966328266042,-0.08943976996985885,-0.08418577215297504,-0.07568923164675041,-0.17731091125004364,-0.7705708800164306,-0.11579424232743483,-0.11548010079196462,-0.08350517881000678,0.07397767824093009,-0.16131682526191948,-0.10972687238995132,-0.143909870821465,-0.09607210415972972,-0.1034257292399581,-0.0917525014594823,-0.07435756827003275,0.22131151697267518,-0.08788825326761315,-0.12206800747803634,-0.14869886286037676,-0.11253701101615109,-0.11009683036550469,-0.095912401175116,-0.3072815738933581,-0.12841086338352461,,-0.14855003246578125,-0.0977442630041224,-0.1486259674947206,-0.11870506249769551,,-0.15153990923523616,-0.1403739808388935,-0.08045971711163459,-0.10562422928101363,-0.14309790874190748,-0.14472138465516315,-0.07301327021587185,-0.09800660735671228,-0.11542100576215532,-0.11377244307133443,-0.09864290022142752,,,-0.22730138952597145,-0.9528802177654104,-0.11676414225266013,-0.3296897274439447,0.07247983180552074
19,-0.01106120000614411,-0.062395098068009566,0.009465855307640337,-0.013054720290116279,-0.06651016913749018,0.001857006598637494,-0.04929579864625965,,0.030230051514255715,-0.062279959371016276,0.0016778899374398678,,-0.056687358004963585,0.03960390418174337,-0.04999992990533011,0.03356291959803624,-0.02066770649786256,,0.0174647141191641,0.0064824289228771715,-0.01042155727188156,-0.01426318749685867,-0.08148150668089155,-0.05175769040775631,-0.027580520543980414,0.034500238123274754,-0.10914458986935499,-0.07060567613550708,26.19726109485722,-0.030177312017271248,-0.014700184778505588,-0.028660662631540174,-0.07211441391465899,4.311025428599821,-0.11239337594742986,-0.04682112634594722,-0.03290211499825299,0.03426808508969792,-0.027478095838935818,-0.005113080619658509,0.009620329304235299,-0.05706797735354381,-0.02110628177131741,-0.0355657818145437,-0.0536431058696837,-0.01428880594812003,-0.030027684325166323,-0.009623974381292897,0.02401745348381572,-0.10789752127210414,-0.025800419279449125,0.017087941975087825,0.021023121781970494,-0.009208141645675821,,-0.008804492009862032,-0.03740752505931124,-0.01136362570637105,-0.006575880418071462,,-0.027884618439484317,-0.02022117523586802,-0.03999991976359671,0.013803732812051628,0.04033429739686351,0.016643589660615563,0.00333239545006917,-0.03462259951516171,-0.04873940995469865,-0.049140093001444896,-0.041980454538711603,,,-0.03488365874148457,26.075597414916786,-0.016576992654477665,-0.07259342451341436,0.038421902933639285
