,Date,AIRR,CGW,CHII,EDOM,EVX,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,JETS,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XLI,XTN,_PRN
0,2005-03-07,,,,,,,,,,26.066202,,45.722519,58.797359,,,,,,,,,,43.573231,,23.212877,,
1,2005-03-14,,,,,,,,,,25.709316,,45.341488,57.386223,,,,,,,,,,43.152576,,22.88361,,
2,2005-03-21,,,,,,,,,,25.038898,,45.009106,57.429001,,,,,,,,,,43.017654,,22.881182,,
3,2005-03-28,,,,,,,,,,25.015551000000002,,44.556393,56.599819,,,,,,,,,,42.462078000000005,,22.633375,,
4,2005-04-04,,,,,,,,,,25.382448,,44.670189,55.460106,,,,,,,,,,42.708126,,22.685934,,
5,2005-04-11,,,,,,,,,,24.7654,,42.817051,52.100956,,,,,,,,,,41.128685,,21.73975,,
6,2005-04-18,,,,,,,,,,25.028891,,43.255955,52.760777000000004,,,,,,,,,,41.152496,,21.995073,,
7,2005-04-25,,,,,,,,,,24.732048000000002,,43.199073999999996,52.795058999999995,,,,,,,,,,41.152496,,22.017597,,
8,2005-05-02,,,,,,,,,,24.948839000000003,,43.637951,54.354645,,,,,,,,,,41.771568,,22.212837,,
9,2005-05-09,,,,,,,,,,24.415178,,42.971484999999994,52.478016000000004,,,,,,,,,,41.382668,,21.904949,,
10,2005-05-16,,,,,,,,,,24.81543,,44.515762,55.802876,,,,,,,,,,42.589062,,22.723488,,
11,2005-05-23,,,,,,,,,,25.032221,,44.710815000000004,55.854271,,,,,,,,,,42.827175,,22.776054000000002,,
12,2005-05-30,,,,,,,,,,24.668671,,44.629546999999995,56.02565,,,,,,,,,,42.684315000000005,,22.693443,,
13,2005-06-06,,,,,,,,,,24.812094000000002,,44.645802,54.448917,,,,,,,,,,42.477947,,22.640879,,
14,2005-06-13,,,,,,,,,,25.312401,,45.044048,55.468655000000005,,,,,,,,,,43.271629,,22.798574,,
15,2005-06-20,,,,,,,,,,24.81543,,43.394135,52.56369,,,,,,,,,,41.557278000000004,,22.049849,,
16,2005-06-27,,,,,,,,,,24.865458,,43.827529999999996,54.063816,,,,,,,,,,41.954121,,22.192879,,
17,2005-07-04,,,,,,,,,,24.865458,,44.494793,55.23165899999999,,,,,,,,,,42.573189,,22.448837,,
18,2005-07-11,,,,,,,,,,25.359091,,44.877239,56.305038,,,,,,,,,,43.065265999999994,,22.606934,,
19,2005-07-18,,,,,,,,,,25.432485999999997,,45.617737,58.194171999999995,,,,,,,,,,43.779602000000004,,22.960751000000002,,
20,2005-07-25,,,,,,,,,,25.672626,,45.666561,58.477551,,,,,,,,,,43.858959000000006,,22.960751000000002,,
21,2005-08-01,,,,,,,,,,26.162928,,44.966755,57.412762,,,,,,,,,,43.144638,,22.599404999999997,,
22,2005-08-08,,,,,,,,,,26.816664000000003,,45.324795,57.704723,,,,,,,,,,43.517689000000004,,22.787601000000002,,
23,2005-08-15,,,,,,,,,,26.229640999999997,,45.121361,57.206661,,,,,,,,,,43.136715,,22.621984,,
24,2005-08-22,,,,,,,,,,25.866085,,44.494793,56.59699200000001,,,,,,,,,,42.565243,,22.298277,,
25,2005-08-29,,,,,,,,,,26.910057000000002,,44.852833000000004,56.193413,,,,,,,,,,43.009716,,22.403667000000002,,
26,2005-09-05,,,,,,,,,,27.200236999999998,,45.585178000000006,55.678169,,,,,,,,,,43.652603000000006,,22.75749,,
27,2005-09-12,,,,,,,,,,26.966763,,45.471272,55.961558999999994,,,,,,,,,,43.604984,,22.667151999999998,,
28,2005-09-19,,,,,,,,,,26.399742,,44.698227,55.678169,,,,,,,,,,43.104958,,22.484524,,
29,2005-09-26,,,,,,,,,,26.866697,,45.473358000000005,57.488533,,,,,,,,,,43.676414,,22.794392000000002,,
30,2005-10-03,,,,,,,,,,26.483128000000004,,44.902401,56.645759999999996,,,,,,,,,,43.120831,,22.522312,,
31,2005-10-10,,,,,,,,,,26.259655,,44.576134,56.215763,,,,,,,,,,42.882729,,22.393829,,
32,2005-10-17,,,,,,,,,,25.442478,,44.029629,56.026577,,,,,,,,,,42.406506,,22.136860000000002,,
33,2005-10-24,,,,,,,,,,25.929453,,44.608748999999996,57.72930899999999,,,,12.827554,,,,,,42.835102,,22.408939,,
34,2005-10-31,,,,,,,,,,26.266325,,45.399947999999995,60.842365,,,,13.088455999999999,,,,,,43.668468,,22.741484,,
