AUSE,DBJP,DBKO,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,DXJF,DXJS,ENZL,EPP,EWA,EWH,EWJ,EWS,EWT,EWV,EWY,EZJ,FAUS,FDT,FDTS,FHK,FJP,FKO,FNDC,FNDF,FPA,GWX,HEWJ,IDHQ,IDOG,IPAC,JPMV,JPNL,JPXN,KORU,PAF,PDN,PXF,SCJ,VPL
-0.04421947208608333,-0.05208567428927807,-0.041891474069449375,-0.021474890192634846,-0.03199848289552301,-0.031161973903367807,-0.05212127618947401,-0.05365740398175686,-0.05413291334918868,-0.02682293545464749,-0.04646243950370734,-0.05458023344527474,-0.06230547126621196,-0.04063342969738786,0.004233078795793691,-0.03633593052852992,-0.0471495875887489,-0.0353652622953425,-0.03319158688979061,0.006102174900406754,-0.043893131887861314,0.06434756254552687,-0.03021736411198033,-0.06520169601092021,-0.04149934083954018,-0.037242542943331104,-0.04084148481828962,-0.021163823604332808,-0.02051843635659241,-0.030571201541091882,-0.03353434849113216,-0.052205953807445235,-0.027194436415441864,-0.029703081876643382,-0.055229481665671334,-0.03068115909047232,-0.05118841970196535,-0.03413917926749749,-0.014543937183458052,-0.09801289725018288,-0.02645715048956417,-0.07167621522606002,-0.03645320998708608,-0.03664531822676509,-0.05282149883778407,-0.016638462886702718,-0.033990291824333746
0.011762385035008344,-0.05967174481939075,0.002597509364198421,0.014492758785572487,0.012102196324518142,0.010358045949688735,0.011722158549607974,0.011108009447254636,0.018522616696827025,0.013066646095690885,0.014557362608012641,-0.07685250498441783,-0.09745276966515433,-0.04920568350165197,-0.01810069541917246,-0.011740814984938052,-0.0040485763686170925,-0.016883903849954533,0.013204295768036065,-0.0257769808593001,-0.009980165714597452,-0.04143009848481228,0.007470825711366827,0.04123306888241637,0.018156490785099386,0.025005194244603304,0.022878937259503174,-0.015701408646588727,0.015215096446410304,-0.007883884517110048,0.02417154715770273,0.02637705484713821,0.01910810110444443,-0.09479911982993076,0.029594419210460108,0.017703745293713685,0.02736029164557919,0.004838973799191293,0.004267964586567464,0.050989925675008034,0.003882307726856558,0.04919053955929414,-0.013398901031003116,0.020392271614823675,0.014955915283341625,0.006729577567319474,0.018648878087755217
0.009976550761899926,0.10552962445797473,0.0060448997634843975,0.010742082490984413,0.01175145499402154,0.017131553120878256,0.014973448049038763,0.021461643739097067,0.01637258746546661,0.01454125241342626,0.014791050929018163,0.10955328413600247,0.13746333773398187,0.08803532790394518,0.028285181894361737,0.03577850444901437,0.03492883441765023,0.02701073897721497,0.010324622370834877,0.03780080345138375,0.029515315121606305,-0.009124385653293921,0.022734306179993655,0.0048112795475657825,-0.006172676486564033,0.003127642013955459,0.0018639696608328325,0.009414153754827764,0.006298863647844463,0.022584822970435108,-0.010277814334258041,-0.008314447543796616,-0.021527789040905698,0.11296216813600485,-0.006032733172454763,0.02088727980501997,-0.007877061889308831,0.014840552646221947,0.013259694368798798,0.015308526730762302,0.010512725452341984,0.024629056840595177,0.03408661668395314,0.01589009389032697,0.018305632082189164,0.01614381596369884,-0.0027633923233905838
0.006962036405918496,-0.0274222355265154,-0.0038626861508015494,-0.013219272616504529,-0.016306284234529726,-0.008731121149102605,-0.02594123620576813,-0.028357779890147112,-0.024994067468495043,-0.00860172674209162,-0.020383845732794833,-0.024183964067095668,-0.020773962945630255,-0.01071785275523772,0.0005050109273917361,-0.0072465014472568486,-0.004055820834808573,-0.010607522488778444,-0.02595157740803303,-0.008409765152552585,-0.005326292953125575,0.049272902911177134,-0.02093778758283917,-0.04837325487187761,0.02224018627987746,-0.01329143788979197,0.0031937110932955953,-0.007932780249333306,-0.02274166738460084,-0.02045005678488621,0.0011816876817245811,-0.005537503485398149,0.016736476656032718,-0.0043622008965695895,-0.01641158670177626,-0.01972004910926381,-0.013639610393523632,-0.017499841763078058,-0.01780403051748309,-0.07283685840736025,-0.022113968269852662,-0.06602948008749374,-0.009495663950832223,-0.011818569548199893,-0.026218415773954312,-0.013180717826925764,-0.006701535040499622
0.00883419062052457,-0.02873261490268763,0.005170174570210039,-0.00721356490093972,-0.00738730219759186,-0.005033404332244278,-0.011383291018527022,-0.013775283476459465,-0.007832811875042974,0.008071231183569815,-0.012323068925426,-0.03123106482474756,-0.04658903467423359,-0.02987524611891777,0.015896933537378137,0.011405295205068857,0.018099442763728137,0.003411245960988873,-0.011545318609868124,-0.013878333224639704,-0.006024004543465368,0.022940802101220903,0.02504116747573957,-0.025416025320237283,0.007581042668097033,-0.006567848684326255,-0.002812481054808165,0.011017911138134762,-0.010862415481561341,0.019624397839397862,-0.010148358522580656,-0.024190386030382125,0.024083415703784267,-0.00839715570323542,-0.028571231283506787,-0.01588109325926185,-0.006949819076697192,-0.00296876358387316,-0.0030212671425495024,-0.03852892733190455,-0.012240585508733559,0.07255809698935789,0.015378579330721244,-0.006558537512564538,-0.022605669702199058,-0.006581345448025116,-0.0015865876664313198
-0.01865613053022273,0.013546848296283286,-0.01628805935421961,0.01681544325053009,0.0128879914320322,0.0030712982926896955,0.021725003273382656,0.015861910946907167,0.0153107745768811,0.002601903457657897,0.018817658054820715,0.0108151996783271,-0.009598635601193294,0.010829285015402665,0.011425793056245321,0.0027064164058453613,-0.008000151656523402,0.032540197676184435,0.018868055319269685,-0.00390924649004828,0.01818172499805779,-0.037928945960819034,0.0026746932929170232,0.03733115297549704,-0.001367913516806284,0.018127663280104376,0.00689442205893505,0.017643936829141452,0.01815341597837637,-0.0004095681831513812,0.007097870344709989,0.015193885102560532,0.017199095240789188,0.012886680227954394,0.015459902354560115,0.016675476562116487,0.010497731205051179,0.012973270642918042,0.025454450694827997,0.0564663419668288,0.017433114355248868,-0.0112748782402073,-0.00944159059578763,0.006213373040423471,0.016372089278555067,0.021434157455380312,0.012712084612005192
-0.019980423545165046,0.009001842832274393,0.028758178889641987,0.006329263045493039,0.001612960095221874,-0.005763502166082705,0.011694783162622568,0.010719832288914192,0.009189465915376218,-0.015971193120815585,0.008833581497430206,0.01625510758035743,0.004405326664011995,0.0036824842044349,-0.03978396566941636,-0.004048640452456916,-0.01433681647976574,0.014110909657185906,0.010581713571081165,0.018053474027606348,0.04365083331041456,-0.020807226303334102,0.02045174916293458,0.019014788851610218,-0.023972673091953847,0.0062839662698019405,-0.00715839252086858,0.02575211933867393,0.019370447253453098,0.020073701830258868,0.0027407841767087136,0.01260331305549272,0.0144926475229722,-0.011268753610242587,0.01002616682739662,0.006878307122724632,0.002308523999138073,0.007348297484833117,0.018085086635926718,0.031280734425123906,0.0152767169324972,0.08216356301870181,0.015885788547905733,0.001929731283308928,0.013040342930352423,0.005913585538399196,0.00714773819342242
-0.002771184788939036,0.0024332092508229874,0.010588803170840618,0.017650522041694188,0.014134891957499757,0.009057918361122316,-0.0050441741624747925,0.00046118236599036885,-0.0044360433493037255,-0.002028655039158539,-0.0007961750828227341,-0.0034419099678871423,0.009649061195600326,0.020347012808877032,-0.01406653797138906,-0.0029359239438686104,-0.003636310007027721,0.005101936067765279,0.0026178880910350377,-0.015420277661396854,-0.03485420632436982,-0.006390855216966126,-0.030149843867310983,0.00676273552638246,0.006666608035603548,0.005204000005941325,0.007210004563612169,-0.009942649716558666,0.007773564862345796,-0.028112268612697208,0.00819992065260253,-0.003889484955439229,0.003061233957285734,0.0007352720543293737,-0.0018384023432125058,0.012611772111348032,0.011516304933518094,0.0029178403685474336,0.025775137919566683,0.006448516641635879,0.001626632576458679,-0.09078606268517743,-0.014855322512981418,0.0003853205351860087,-0.0027767589476470826,0.012895918859057595,-0.003981345816152126
0.04069074490626928,0.024541476249615325,-0.015507139030517975,0.004984072871269587,0.01164437905065405,0.01723505507239981,0.022179720777929287,0.01705485114551595,0.02485935921806321,0.03394981016962563,0.015933327056994878,0.02580258348958839,0.0417027590210675,0.016998879315657342,0.023605514330907625,0.03261622472605269,0.048813977642490985,0.0027688910849415754,0.013925083010610644,0.014878695196619744,0.017071520885712208,-0.02363721846380114,0.00898476098535425,0.03806441977749291,0.02823296207801189,0.0041415674774055505,0.007469504035617259,0.0185790244087148,-0.008570669635172558,0.02355356344121369,0.0182029367077922,0.020695056191588127,0.0040690784212943035,0.0194711470791344,0.02762432792592541,0.009340908969915941,0.02239114871970656,0.011637567629114536,0.0007546408631601954,0.03796873842524549,0.013398252105566413,0.032392238363157994,0.027579282119773937,0.017327664658981987,0.01923571011016596,0.0,0.017553042542734952
0.008582750651312511,0.02290082114185855,0.0012771915647321241,0.014679611421851368,0.024066822834894187,0.023296836009350064,0.019838773376298774,0.019714333047234276,0.021052495584512814,-0.001572893592615243,0.022152338723573257,0.023767125596987227,0.04170149370447413,0.013500535766107222,0.009883569092137641,0.007238240467296759,0.01043916583719873,0.0023009856830576705,0.02403443007189169,0.0,0.032924522171951284,-0.054512528567907365,-0.00213719102925778,0.03642901883833638,0.01016956856328305,0.019385517398851942,0.011430635096627513,-0.005669478521936815,0.025286343328121217,0.008477809255638413,0.01787759571678328,0.028309036478402525,0.005065799127591582,0.0169368059076298,0.024014290850588062,0.018508983841553108,0.021529057161099225,0.0182826678568368,-0.0073516185649622045,0.07498857182155015,0.024038476383794742,-0.016695459369433882,0.008689063225715658,0.018168241848859925,0.02408762394339257,0.012170140314776591,0.01742099036352396
0.032526586225509684,0.03576927048153627,0.01360535422221277,0.03519070299236593,0.01890350358070111,0.02311143029306729,0.014184543682974818,0.0126666083722801,0.009412810665642285,0.015360247095228778,0.0161105044675686,0.034049035998375825,0.058446928564296376,0.0440848882334952,0.002760389305514774,0.00871075076212685,0.012483934478987293,0.003673104439752767,0.033528729091019505,0.0,-0.007500034382956167,-0.06514545370510412,0.002498636475481814,0.06544113257057795,0.028187665384833187,0.020230512815927314,0.0024432051997565923,0.020575199431204883,0.03688871426246774,-0.02682129508941426,0.02242147356835397,0.015253043349434656,0.017137224995090662,0.022679016851088026,0.034301717771476115,0.014639138670423631,0.015988324670853985,0.02844466792470316,0.04548039119426929,0.1022969366921918,0.02719093575718609,0.015222343194847715,0.0013399443126387838,0.024535098285154492,0.016731283983910668,0.029781665936023383,0.022998217135492324
0.011172277015414327,0.004720472078711811,-0.0016778633413455414,0.00037762612203406535,-0.0016715693712363302,0.007586187506982248,-0.001598344549090501,-0.0015360310786139474,-0.0013322758904227025,-0.00407296387559271,-0.0026425444336477624,0.007857892326528929,0.0034037466076375605,0.00030375217633358284,0.024774908590605344,0.0008636788204539615,0.006802723548745267,-0.006861905412640637,0.0016222484047692955,-0.01080268568030878,0.007556709967534704,-0.00037258024801398745,0.00818943416637432,0.0024958970058258233,0.019908859092245858,0.0029745235972494337,0.007617397038484968,-0.0007285784727338011,0.00020323679528967727,0.018922274794204844,0.0014619297187749964,-0.000732867413838484,0.0069376192858134275,0.0013859212624275758,0.0050761384935210365,0.015422850806329063,-0.003934180217089025,0.0027460697274925678,0.00873684355794352,0.003665720009054583,0.006474984769951659,0.01758947105594896,0.00936712550772805,0.0054427960583233615,0.0007153322938765398,0.005388986284712243,0.0014767598627872635
-0.02245989618556147,0.006676577448262068,0.014705848479742496,-0.004153185938190753,-0.019253203734650528,-0.01756751560201666,-0.026816121057537945,-0.03164817982602748,-0.03357019627387496,-0.017916128347160963,-0.024034863974907325,0.012437354432371088,-0.00565390832773658,0.007288268461049538,-0.024419906914677436,-0.022217405320882403,-0.02660484833624562,-0.012897160750950123,-0.003238733711830057,-0.020280664414467436,-0.016250022792711517,0.005405349981814308,0.0028253648876447475,-0.004005251899846512,-0.001920107860886151,-0.016211839145233074,-0.0006047628981016277,-0.01239680918930406,-0.0008130790013617549,-0.023415426293613827,-0.014963447496349713,-0.023102355920648097,-0.02296593756865177,-0.0128026334162108,0.007407518606960467,-0.009799306762490526,-0.02764803386750628,-0.009976498293258204,0.010695786293120995,-0.01287965801281688,-0.0005677260023543184,0.004533855368066866,-0.015151318705423788,-0.020570057060013344,-0.02383206513109767,-0.00929075822490002,-0.0062262654981194935
-0.009264539022853737,0.017685966161697302,-0.015734922113035003,0.011943196771309277,-0.00955959727678504,-0.004427689209960687,-0.016450686539141883,-0.02405813870138718,-0.021164293295716025,-0.018243069248649102,-0.015125124820468704,0.01650165365343846,0.025019077921850312,0.020802049290381885,-0.0060078474678994355,-0.01963373380443877,-0.016919754425898933,-0.021465318121739903,0.013809736103496931,-0.02308903794580725,-0.007623923310522158,-0.02576933755834622,-0.03521745386959172,0.024453933044751446,-0.026611232255986102,-0.010048429619716559,-0.016036318986056092,-0.007383631187035786,0.0071196042255656814,-0.03389823414009914,-0.007780698258198338,-0.01801793377841335,-0.01947617067680124,-0.009113250413377426,0.018382184421587663,-0.019297272179656075,-0.026587933518912008,0.004939787143462977,0.006698580766579849,0.0405063510718281,0.013063276533080849,-0.1049364967493751,-0.029230833671247517,-0.01105396681005416,-0.017578041284282496,0.01352575340202882,-0.0021435826361650466
0.04993484988476204,0.017861532264184483,0.02944881627989707,0.027350841965351248,0.029989635600455325,0.027369181240927232,0.045159970834330064,0.04348823839264238,0.042303381819190335,0.031508790179866776,0.04233142504022207,0.010642119052265295,0.010355052260318852,0.015652579165305762,0.031730149652122314,0.04342925572552885,0.0560460376116763,0.02288974189510744,0.026442409501081628,0.035859636395868866,0.03265043202664415,-0.043387240640020835,0.05438949079408669,0.05378741270121965,0.00032955297899771763,0.039179942188693376,0.018142778302184845,0.0242996774501718,0.02221785918871305,0.03594344613953558,0.02800595369674467,0.039755338739835805,0.047945256514447435,0.02971340637753373,0.016081445829329574,0.034813503043596844,0.04666180961427791,0.029886051198081326,0.020599536664589718,0.0816021499314591,0.02541574126915517,0.1345729793195575,0.04615680353741762,0.022727407540669528,0.038270136874440426,0.022241890400794148,0.033046929203111045
-0.029390780284102525,-0.012568178580616284,-0.02615439371292928,-0.013493883955015726,-0.004350837128326081,-0.004662067368978444,-0.01080218451712258,-0.0062401071136785865,-0.010597532688333352,-0.030350407327486593,-0.008689298463978364,-0.009637793091059865,-0.02672044412225507,-0.02064540232882517,-0.0009763218535118363,-0.007332351801102076,-0.022983920254268025,0.019580394863094867,-0.006245293525957885,0.013375401595470732,-0.02975814798984245,0.002387035755259161,-0.007789531235258923,-0.01117486900718321,0.01053681249813464,-0.003906940800399103,0.012382838214789207,0.02081800552505932,-0.007706049942885578,-0.01734808200589717,-0.007628080583467136,-0.008088296946573046,0.014705609243525803,0.00034357138473599494,-0.013888881287416922,-0.011214134420622648,-0.010148866037984672,-0.004009318658781068,0.0024277722090298485,-0.02128391206832147,-0.002369212148737824,0.002222291577768589,-0.006438136480702379,-0.012739755810885866,-0.004499079762550484,-0.0053959751871176295,-0.005918192276820175
-0.00786621962415925,-0.0004803249221639909,-0.002098252617965265,0.011275513284845296,0.004315927900246043,0.0066118384437490185,0.005592495467422718,-2.6969791643026576e-05,0.006278434471082216,-0.008274673989151422,0.004040549400259585,-0.001802118040228896,0.013162923043652332,0.011282409219651368,-0.016613691820091866,-0.0060830131787153185,-0.017108493939323233,0.014632008957781863,-0.003142219807177503,0.012422237082927095,0.026837025305248032,0.0003969117459578169,0.012037630499986069,-0.010181335738393,0.0053709667200909144,0.004717679266402386,0.016586711810641582,0.032235782552767316,0.0,0.03784431439260602,0.006222645150364567,0.00222398734364985,0.013204669253321177,0.008585116004531592,0.0016377437619404984,0.011834202981970757,-0.0022366459967229973,-0.00651708038817816,-0.012281710488266134,-0.007602590633235451,-0.0029229243253512146,0.03436791999485688,-0.00914810699883007,0.01476538142215344,0.005059118098678524,0.005775297931797514,-0.0030658331400885987
0.026546895510835087,0.0240269983866863,0.03532381603710048,0.021568299403386792,0.019275897475872446,0.02046938287227864,0.01576709055445126,0.015765667041236643,0.015710530363432583,0.020584571583550662,0.018098673444940316,0.024372689155252997,0.011506895626258788,0.02466258850769791,0.009441234487367077,0.0384698924866888,0.024804128876195503,0.08427215568144067,0.01970056157096846,0.0015339290635018538,-0.004355902836227262,-0.03788928871405621,0.02740913374220408,0.04104106153007976,0.0,0.025224873613381018,0.030588410728276807,0.05311780088581192,0.01871761162393614,0.020833513198040568,0.021098502866806628,0.01553238275510084,0.026382803788532912,0.021109946225424968,0.023217915610053846,0.02436673097257114,0.021787345030119157,0.027397259094853337,0.02626972617250824,0.05398174716896372,0.015024009701605376,0.08628084354558642,0.03693018063494523,0.02146248547809236,0.013422685560744666,0.025752585688880645,0.026677571040335957
-0.008195225039580678,-0.015016360128702775,0.015028488652013231,-0.0023259671911642584,-0.0014801265629897562,0.0013047181115976153,-0.0033830171617457053,0.00022207997118461865,-0.0017933219346360594,-0.00947967515238196,-0.0016840992765280599,-0.010222224037314282,0.021284607060852227,-0.013180694098513008,0.016490017601894506,-0.012207761526499591,-0.011464851147445,-0.03034067428773387,-0.0007727760819102678,0.029861971843132357,-0.014375005579690146,-0.004536086700682864,0.023825480599480454,-0.003260592820125284,0.023786097059708924,-0.012778908181968748,0.0011415354519258864,-0.03837743070354584,-0.01114149905990414,0.044817909877208566,-0.00427497130682366,0.001820967151028305,-0.004645583045479079,0.00900304515251902,-0.012783682451111698,-0.005709051306541457,0.0,-0.009014056399316156,-0.010409403653554002,-0.006930337860300931,0.0025270010959949213,0.06956090236747713,-0.007419601561659174,0.006766407148556933,0.0037843152200390654,-0.005089013481739184,-0.0004723558593484786
0.030480966291273764,0.03239628942998455,0.012404877034210306,0.013091926533303202,0.01861019520083016,0.017752327209886176,0.02276374652254421,0.021724432778281837,0.02178300645033638,0.02036252143101488,0.020993432632167332,0.031160976115594312,0.04527476953386851,0.012485580322815458,-0.02421296078052585,0.02386521895527135,0.027920965876573226,0.02528908911934009,0.029389212954538783,0.013382879724097949,0.06658203012775865,-0.047224494366124775,0.026548681509306855,0.055214013903038366,0.0070020783947592645,0.02086551491273292,0.008836857820051978,0.028734413772419736,0.021941099906739592,0.027192563457679075,0.014668996321609666,0.01853872767774947,0.028936000268894983,0.012888335527539287,0.030430462360320806,0.004305995208795734,0.02349112721979487,0.02671968267161582,0.023624645464415214,0.08868091260231259,0.0302483378676846,0.07933583161388706,0.02952702993728782,0.01450288622948222,0.01837880892816017,0.01329920960984979,0.025681335244606456
