,ITM,MEAR,MLN,MUB,PVI,PZA,RVNU,SHM,SHYD,SMB,SMMU,SUB,TFI,VTEB
23,0.017182925058886325,0.0023847680294979226,0.019996114375534394,0.011731417921193438,0.0004017140784066487,0.010183271846143255,0.015280849408901747,0.005673882614565588,0.01971429303772354,0.005317028540145856,0.005735485764886105,0.003209098722296401,0.015505206757742338,0.00778539078865185
24,-0.0016465981357990146,0.002796168473560956,-0.00148425112646815,-0.0017926685093640627,2.0479027387774656e-06,-0.0005799549440479988,-0.0011296284479940016,0.002452858476892418,0.008038201150821926,0.005116635745909328,0.004358150344096738,0.0016934800856760986,0.0008115298329462987,0.0017557067883610593
25,0.0006991435668147701,-0.0013734756966098766,0.008244834759004976,0.004619252372503246,-0.0008008921629053716,0.009884853939948108,0.016558903545227304,-0.004119538063911582,0.003940590005911638,-0.0024296487994259464,-0.0023653274119897136,-0.0030994833934489515,0.001320307964321894,0.003415320948823209
26,0.011661032635132514,-0.0005986081803479621,0.012321346739520282,0.006837466110532587,2.008549205550634e-06,0.009378241999185633,0.010277191011906675,0.0024979633306287815,0.003981982203410222,0.004313879118666277,0.0018192184776053089,0.0005652722872174995,0.009271175925424195,0.008780705766151904
27,-0.0005132569245904826,0.0015977187969147355,0.002433894809518369,0.0026180489814601553,-0.00034210853054985414,0.007784201808439164,0.01018861416259045,-0.001103414839093027,0.0007933929435438885,-0.001298706027431181,-0.000612598305638792,-0.0014123729212534009,0.0007797986062705184,0.002250443043832518
28,0.019867340175321463,0.0016773215813647355,0.027270534745337593,0.01606040449366258,1.611486511833201e-05,0.02186378610410924,0.026894383643089114,0.006807673686155458,0.010644001862874671,0.006012429784910689,0.00023667588502616606,0.002734493086247206,0.021607326729630016,0.0171990746993992
29,-0.00016881719914176106,0.0011166707183826602,-0.0008920854585086521,-0.00045646866199063296,4.838482038632351e-06,-0.004975475475762909,-0.0013937596284004975,0.0032052623458658537,0.0022687855975878184,0.0037873259227388352,0.004360277322054365,0.002068854695085693,-2.8571938333831433e-05,3.442017302960461e-05
30,0.0013300268055676638,-0.0005972061001481134,-0.000531789627931862,0.0013342297374694869,0.0004347642104299658,0.0009903313117385257,-0.0022725151307669946,-0.0005880438515940037,-0.001693974708447033,0.00034019226628035655,0.001445135370881687,-0.0009384290716671827,0.002159052448342124,0.00032204619842572766
31,-0.005903012486822527,-0.0012977184653982041,-0.005217347274458194,-0.005714668363691099,2.1640643587934624e-05,-0.0075076526754530234,-0.00629592387290475,-0.004950726656633615,-0.001904850813091031,-0.0052949957633049915,-0.0054678434103757586,-0.004414813116802644,-0.007038192764626434,-0.0063966425261243
32,-0.010483011072052314,0.00019973440178077013,-0.020663459970718123,-0.009595802488152338,0.0005580132319014847,-0.008413146506417052,-0.013630403509295702,-0.0030705725840193035,-0.007524539752171172,-0.0019321699270180945,0.001425221482477708,-0.0009434758174068164,-0.012180523185271186,-0.0076105817657701694
33,-0.05478740171044728,-0.004676618562398901,-0.07087813330892381,-0.040964392780353735,0.001649061196809357,-0.04277696469461027,-0.07229566434960913,-0.01765603782160577,-0.06576523458707724,-0.03092249861444254,-0.018622903069483467,-0.012087997092152265,-0.04260606749312807,-0.03792278173754815
34,0.013657965826240247,-0.0001443597610511244,0.02745198805617179,0.015671776139655803,0.0003170989365039226,0.014341423910010961,0.020682178945158967,0.003670762447065045,0.020810782738815203,0.007366731327985346,0.0004092957651100326,0.004397275553032413,0.005070650577326867,0.012704449925597001
35,0.012108953750336448,0.0024124866660234757,0.0076727491751215435,0.0058895987533744455,0.0002650374948542521,0.009403899235351731,0.018616795136884145,0.009219777007097427,0.009963053019070961,0.015883640537979072,0.014855498089467728,0.00199865803749891,0.010328662976800464,0.005612298024383354
36,0.004277263232509128,0.005461159833135162,0.007731939516747243,0.0033191777593687233,-0.0007682538558911725,0.0056954853035398895,0.004626031975515385,0.0033137891264571804,-0.0016732984252996685,0.0022987185969701664,-0.0005993301545738956,0.0041793503436487744,0.003985648345810742,0.004565496415104351
37,0.00022160360426364922,0.0001237967434179397,0.0031485205957980144,0.003103213385324463,0.0007631181719391518,-0.0018580736472209687,-0.0002005062763140839,0.0008086294937086157,0.00843792489974541,0.0015522455325161248,0.0026809760807308715,-0.0012297105445543558,0.0030841605439772537,0.0020447448046172307
38,0.010296478873207929,0.0003793790854248529,0.004408541941764997,0.005548637172306683,-8.043476297275293e-05,0.0029857953590599648,0.009823482887181186,0.003120521701630792,0.008867936382299567,0.00315516143948613,0.0023397184859936465,0.0010417748287441634,0.0078017105693292494,0.005400729128122918
39,0.0201915253010437,0.0006398172753819945,0.02102951036052673,0.015292467872331102,0.0013650484885284286,0.022357916099828207,0.02047931387279187,0.006166374612492561,0.01055800488514296,0.006755832032211787,0.005330498178600865,0.003500501518462645,0.018654161200080514,0.015315269533149637
40,-0.004378482071042861,0.00032024670298950206,-0.0020649448129890736,-0.004107240382266882,0.0009640605587429587,-0.0008708155431530497,-0.001614277007865998,-0.005266211650467854,-0.0003091168733585976,-0.005855778491663619,-0.006017604919525037,-0.002734052983878472,-0.004670668129188255,-0.0023482868459618763
41,0.00987280674258675,0.0016207401352658045,0.008060968785320158,0.008686090064217637,-0.0008019711542402603,0.008884345989172962,0.008097918183709177,0.006598329108988744,0.006393015383058635,0.007957760875897259,0.004536162118686789,0.00293058236841159,0.00939105503649876,0.008112693487244598
42,0.008364905835608505,0.0026209752778780736,0.013008832150806386,0.008074103143967616,0.0013256653538571128,0.006908972019466029,0.008145471831168146,0.004693055539534595,0.010996702312012501,0.003876871979941886,0.009341382363472291,0.0026393346268011706,0.0075488103346989695,0.008292339869633878
43,-0.007211709049227478,0.0009199269545548786,-0.008415157834557966,-0.00425470624019015,4.0595242001266486e-05,-0.004055252752321793,-0.0023344341347995663,-0.005726009465930813,-0.002060901648960744,-0.0052179766935206385,-0.0016134206740289956,-0.0037604774722061504,-0.006953921160394616,-0.00472887744736414
44,0.00310715105995168,-0.0006989230483909544,0.009058617450846384,0.0008380044017421295,0.0012038283019761237,0.0021457819938361473,0.004742925883286979,-0.001220577394665574,0.0015464904700352722,0.0010216202349109204,-0.0007577396580998614,-0.002264773027604293,0.0019709828246527246,0.001501637382119409
45,-0.0052398322606535,-0.0025407964112903816,-0.0015802167788145794,-0.004624058665376814,-0.0006812419470159694,-0.00025307772660442196,-0.0031297148024099324,-0.010630398723142214,-0.003981274334608415,-0.012105983111391163,-0.00246844915043647,-0.006620675117166059,-0.005999210383726723,-0.0029870219947026448
46,0.008576699350581734,-0.0004244221676266722,0.017965891811961114,0.008209127319718111,0.0005619036418761989,0.016439304042382356,0.019010962151637997,0.00021973364508799705,-0.00105009457937734,-0.0024440424079547355,-0.004834676742838918,-0.0015233362041639806,0.0107180301472051,0.006811574082118935
47,-0.012117408684271878,0.0011028747342863925,-0.01928552475083174,-0.007755764801378056,0.0005621173458534513,-0.015767306089079315,-0.01193244884881653,0.0038854062297350154,0.004001304087975196,0.0056313126076786065,0.002626534677789186,0.0018117192196513636,-0.01096870851246672,-0.009510134529862088
48,-0.010553073354624727,-0.000803536434141087,-0.014112938317530558,-0.007856290999611173,0.0004394885575506513,-0.009285884730373981,-0.016092788626453178,-0.0006245962833959937,0.0028971532231135584,-0.0034682415742638023,-0.0012032314164725135,-0.001522901228305682,-0.010153283715078256,-0.008023479802604944
49,0.00579262884107246,0.00022051322204803112,0.01908219689865854,0.004800555358067468,-0.00060507351519169,0.0069936773139319735,0.0056438386764788165,-0.002483156347297603,0.0019117938603381217,-4.067575756085681e-06,-0.000564172760551088,-0.00019070543011045517,0.0072377077684959955,0.0043138954713964174
50,-0.0058684714755844174,0.002960051944010769,-0.014735005742618948,-0.006846895148326797,0.003463016647500098,-0.004504107892692999,-0.009528502443324557,-0.0028510462078772344,0.0028966109592111727,-0.007093468319233022,-0.0011300694816654272,-0.004958009295137624,-0.005559443922003697,-0.004075717475881673
51,0.013587721922572333,0.0015498390441303002,0.02114601462129322,0.012491755411601762,0.0013271114061419477,0.012312576021977144,0.013852107954431331,0.0057334027839715754,0.010185643925662248,0.008782865166187731,0.007143124071908181,0.004982713635658226,0.011271831737471918,0.011746565102095752
52,-0.00014717114583710805,0.004140290205288307,-4.794524961801127e-06,0.0012875294045595063,0.000320493672852165,-0.0009366355367220233,0.008007951756149797,0.003727769616861624,0.007538934137113835,0.004080995339107632,0.0025771272211916533,0.0013348589245287695,-0.0010444277488619058,0.0008623361397164378
53,0.0024189541325877126,0.0015057595891618469,-0.0015215214368877621,0.001377012515761611,0.0012853699424745034,0.004263434525689951,0.00492615725180672,0.0033665246961102923,0.004344020577546078,0.004760820930801299,-0.0003191369969476261,0.002570977030212638,0.001832129214195813,0.002808339210378007
54,0.004037248203215431,-0.0012009482206828041,-0.0015818753036980237,0.0015895576105744197,-0.00012013897139199235,0.0010676668744569512,-0.003711890053861148,-0.00020683711625444091,-0.0007701328464609608,-0.002192396774287439,0.003653082171627357,-0.0011397378560191766,0.0031531741393875166,0.0011993256775220996
55,-0.011571955510565647,0.0027474197827303823,-0.013707639111620883,-0.006819206479173331,0.0005608507039124699,-0.010581781205469208,-0.007977068651022885,-0.005465123078830334,-0.004838735712481404,-0.003949091708906898,-0.00380470174593908,-0.00418365511426567,-0.009820188865933254,-0.007663210286783363
56,-0.00703383203472212,0.00026264778935484236,-0.010860841328244672,-0.005691425414428673,0.0025716038877164784,-0.009024459513059187,-0.012283757320751584,-0.002126496710801248,-0.007981311626660654,0.001276326883374678,0.0014831175974581255,-0.0025780959826765225,-0.008251532239392793,-0.004958861303809927
57,0.014122395948885527,0.001001949760806733,0.015126890814968971,0.010996702312747764,0.001365695361280076,0.009738016581430092,0.012421727148766638,0.006398295448443951,0.008559561894991708,0.005364889895329753,0.0018131274842210533,0.004212167377102927,0.01475350574512585,0.009494489034940394
58,0.017297805361690302,0.0021266390162052867,0.01366398735209361,0.011588756681856043,0.00020134399228539818,0.015329960682997653,0.011185997563659305,0.006729647661140469,0.003249995936564916,0.00482628009777688,0.003585685913121328,0.0047664441417265176,0.012885511780856963,0.012250272633366447
