,Date,SVXY,TVIX,UVXY,VIIX,VIXM,VIXY,XVZ,ZIV
286,2016-05-23,123.739998,6100.0,5425.0,91.849998,51.380001,179.800003,28.030001000000002,41.049999
287,2016-05-30,128.759995,5600.0,4995.0,87.949997,50.57,172.199997,27.83,41.75
288,2016-06-06,115.5,6750.0,6045.0,97.150002,53.880001,190.399994,28.309998999999998,39.169998
289,2016-06-13,104.099998,7750.0,6960.0,105.150002,54.66,206.199997,27.66,38.360001000000004
290,2016-06-20,86.0,8275.0,7475.0,113.800003,55.59,222.80000299999998,28.610001,37.07
291,2016-06-27,101.220001,5125.0,4425.0,90.400002,52.32,177.800003,27.950001,38.84
292,2016-07-04,110.41999799999999,4150.0,3660.0,82.400002,50.419998,162.0,27.85,40.209998999999996
293,2016-07-11,115.459999,3800.0,3345.0,78.849998,49.57,155.199997,27.780001000000002,40.889998999999996
294,2016-07-18,120.139999,3400.0,3050.0,75.449997,49.360001000000004,148.399994,28.379998999999998,41.040001000000004
295,2016-07-25,131.440002,2775.0,2535.0,68.800003,47.720001,135.199997,28.5,42.380001
296,2016-08-01,140.100006,2425.0,2203.0,64.25,47.18,126.519997,28.629998999999998,42.93
297,2016-08-08,144.220001,2268.0,2070.0,62.450001,46.709998999999996,122.639999,28.67,43.209998999999996
298,2016-08-15,146.880005,2166.0,1975.0,61.0,47.23,120.040001,29.209999,42.759997999999996
299,2016-08-22,142.899994,2282.0,2083.0,62.650002,47.630001,123.360001,29.16,42.299999
300,2016-08-29,152.199997,2004.0,1827.0,58.799999,47.18,115.519997,29.219998999999998,42.720001
301,2016-09-05,132.33999599999999,2457.0,2242.0,65.800003,48.860001000000004,129.440002,29.35,40.93
302,2016-09-12,130.179993,2409.0,2208.0,65.699997,48.68,129.240005,29.08,41.220001
303,2016-09-19,148.259995,1805.0,1649.0,57.099998,46.130001,112.360001,29.27,43.41
304,2016-09-26,146.419998,1815.0,1665.0,57.450001,45.689999,113.32,28.82,43.630001
305,2016-10-03,149.720001,1735.0,1589.0,56.200001,45.220001,110.68,28.860001,44.27
306,2016-10-10,141.419998,1915.0,1758.0,59.200001,45.959998999999996,116.599998,28.719998999999998,43.470001
307,2016-10-17,156.360001,1558.0,1423.0,53.400002,44.5,105.08000200000001,28.610001,44.91
308,2016-10-24,146.919998,1729.0,1588.0,56.5,44.93,111.360001,28.450001,44.43
309,2016-10-31,128.639999,2220.0,2039.0,64.150002,46.689999,126.360001,28.450001,42.639998999999996
310,2016-11-07,151.580002,1476.0,1354.0,53.099998,43.459998999999996,104.720001,26.870001000000002,45.450001
311,2016-11-14,162.919998,1257.0,1152.0,49.150002,42.990002000000004,96.800003,27.07,45.990002000000004
312,2016-11-21,170.179993,1153.0,1057.0,47.049999,42.639998999999996,92.760002,26.610001,46.330002
313,2016-11-28,163.16000400000001,1245.0,1144.0,48.900002,43.240002000000004,96.599998,27.26,45.669998
314,2016-12-05,180.220001,996.0,914.0,43.950001,41.889998999999996,86.68,28.99,47.080002
315,2016-12-12,182.320007,966.0,885.0,43.25,42.150002,85.360001,27.530001000000002,46.759997999999996
316,2016-12-19,193.16000400000001,855.0,783.0,40.849998,41.549999,80.559998,27.93,47.419998
317,2016-12-26,181.96000700000002,952.0,875.0,43.099998,42.34,85.040001,27.690001000000002,46.540001000000004
318,2017-01-02,208.5,708.0,651.0,37.349998,39.599998,73.720001,27.629998999999998,49.66
319,2017-01-09,214.399994,667.0,612.599976,36.299999,39.68,71.599998,27.860001,49.52
320,2017-01-16,221.899994,621.0,568.0,34.950001,38.68,69.0,27.6,50.790001000000004
321,2017-01-23,241.479996,521.0,476.60000599999995,32.049999,37.029999,63.32,27.629998999999998,52.950001
322,2017-01-30,242.72000099999997,510.0,470.60000599999995,31.85,36.450001,62.759997999999996,27.450001,53.790001000000004
323,2017-02-06,250.80000299999998,476.0,438.200012,30.75,36.41,60.639998999999996,27.549999,53.759997999999996
324,2017-02-13,258.100006,440.0,405.0,29.700001,34.540001000000004,58.599998,26.91,56.650002
325,2017-02-20,250.5,467.0,428.799988,30.549999,36.18,60.32,27.43,53.98
326,2017-02-27,257.579987,440.0,402.600006,29.65,35.09,58.439999,27.23,55.630001
327,2017-03-06,265.160004,413.0,378.0,28.75,34.490002000000004,56.720001,27.09,56.57
328,2017-03-13,284.299988,353.5,326.399994,26.719998999999998,33.400002,52.759997999999996,27.16,58.43
329,2017-03-20,267.640015,395.600006,364.399994,28.299999,33.849998,55.880001,26.969998999999998,57.580002
330,2017-03-27,282.299988,350.799988,323.399994,26.67,31.950001,52.68,26.940001000000002,61.0
331,2017-04-03,269.799988,379.200012,350.0,27.799999,32.029999,54.880001,26.07,60.700001
332,2017-04-10,242.63999900000002,464.89999400000005,429.200012,30.85,32.740002000000004,60.880001,26.02,59.310001
333,2017-04-17,255.75999500000003,412.100006,379.799988,29.09,31.42,57.400002,25.370001000000002,61.830002
334,2017-04-24,290.100006,309.100006,283.600006,25.370001000000002,30.02,50.040001000000004,25.059998999999998,64.58000200000001
335,2017-05-01,300.140015,285.899994,263.0,24.450001,29.65,48.200001,25.01,65.300003
336,2017-05-08,308.899994,269.899994,248.19999700000002,23.76,30.15,46.880001,25.5,64.110001
337,2017-05-15,284.799988,281.700012,259.0,24.719998999999998,30.370001000000002,48.639998999999996,24.950001,63.580002
338,2017-05-22,306.980011,238.19999700000002,219.0,22.790001,29.82,44.880001,25.040001,64.690002
339,2017-05-29,313.299988,228.5,210.19999700000002,22.32,29.190001000000002,43.959998999999996,24.780001000000002,65.93
340,2017-06-05,310.619995,230.69999700000002,212.80000299999998,22.459999,29.120001000000002,44.32,24.9,66.379997
341,2017-06-12,318.700012,219.5,202.199997,21.92,28.48,43.16,24.58,67.730003
342,2017-06-19,328.859985,205.100006,188.399994,21.18,27.76,41.759997999999996,24.43,69.449997
343,2017-06-26,322.540009,211.19999700000002,194.800003,21.559998999999998,27.43,42.52,23.959999,70.260002
344,2017-07-03,312.72000099999997,221.69999700000002,204.199997,22.120001000000002,28.0,43.639998999999996,23.879998999999998,68.760002
345,2017-07-10,340.0,186.699997,171.199997,20.27,26.42,40.0,23.98,72.660004
346,2017-07-17,363.839996,163.100006,148.949997,18.950001,26.07,37.310001,24.08,73.66999799999999
347,2017-07-24,360.880005,165.0,150.949997,19.09,25.51,37.540001000000004,23.540001,75.5
348,2017-07-31,363.079987,162.600006,148.949997,18.940001000000002,25.639999,37.310001,23.610001,74.889999
349,2017-08-07,286.72000099999997,234.399994,215.44999700000002,23.1,28.1,45.5,23.719998999999998,68.110001
350,2017-08-14,282.640015,212.5,194.850006,22.440001000000002,27.309998999999998,44.189999,22.780001000000002,69.68
351,2017-08-21,311.839996,169.0,154.399994,20.110001,26.48,39.630001,22.700001,71.57
352,2017-08-28,321.23999,159.100006,144.699997,19.52,26.18,38.349998,22.719998999999998,72.32
353,2017-09-04,305.320007,172.800003,159.149994,20.48,27.24,40.259997999999996,22.91,69.489998
354,2017-09-11,344.160004,136.0,123.449997,18.1,25.9,35.57,23.129998999999998,73.019997
355,2017-09-18,356.440002,125.400002,114.349998,17.41,25.65,34.220001,23.219998999999998,73.550003
356,2017-09-25,375.0,113.300003,103.0,16.540001,25.17,32.529999,23.27,75.040001
357,2017-10-02,395.200012,101.199997,92.099998,15.67,24.450001,30.82,23.110001,77.279999
358,2017-10-09,414.640015,91.5,83.599998,14.94,24.02,29.379998999999998,23.25,78.639999
359,2017-10-16,432.76000999999997,83.199997,76.300003,14.28,23.33,28.049999,23.120001000000002,80.949997
360,2017-10-23,425.32000700000003,85.300003,78.099998,14.48,23.280001000000002,28.43,23.07,80.910004
361,2017-10-30,432.48001100000005,82.5,75.199997,14.2,23.389999,27.940001000000002,22.940001000000002,80.529999
362,2017-11-06,417.399994,87.699997,80.300003,14.71,24.23,28.9,23.34,77.82
363,2017-11-13,420.040009,85.900002,78.599998,14.56,24.309998999999998,28.6,23.73,77.449997
364,2017-11-20,456.040009,72.0,66.099998,13.38,23.200001,26.27,23.49,81.0
365,2017-11-27,439.040009,77.699997,70.949997,13.88,23.82,27.26,23.540001,78.75
366,2017-12-04,473.64001500000006,66.199997,60.299999,12.82,22.799999,25.190001000000002,23.57,82.440002
367,2017-12-11,509.44000199999994,56.700001,51.849998,11.91,22.15,23.360001,23.57,84.809998
368,2017-12-18,516.76001,54.799999,50.299999,11.72,21.370001000000002,23.030001000000002,23.0,87.68
369,2017-12-25,512.840027,55.400002,51.049999,11.78,21.15,23.15,22.940001000000002,88.650002
370,2018-01-01,543.719971,49.299999,44.950001,11.11,20.51,21.83,22.75,91.41999799999999
371,2018-01-08,552.76001,47.400002,43.349998,10.92,19.99,21.440001000000002,22.41,93.870003
372,2018-01-15,531.080017,51.099998,46.700001,11.33,20.459999,22.26,22.59,91.650002
373,2018-01-22,515.47998,54.299999,49.599998,11.69,20.870001000000002,22.93,22.6,89.66999799999999
374,2018-01-29,422.39999400000005,75.0,68.800003,13.89,21.83,27.309998999999998,22.440001000000002,85.410004
375,2018-02-05,43.439999,113.0,116.699997,21.139999,26.18,41.41,22.360001,65.650002
376,2018-02-12,50.759997999999996,79.5,80.949997,17.77,24.52,34.880001,20.040001,70.010002
377,2018-02-19,52.720001,73.599998,74.099998,17.08,23.93,33.490002000000004,19.950001,71.58000200000001
378,2018-02-26,48.439999,90.5,88.75,19.17,25.52,37.619999,19.190001000000002,66.800003
379,2018-03-05,52.919998,66.0,68.349998,16.16,23.940001000000002,31.67,19.049999,71.059998
380,2018-03-12,51.639998999999996,68.800003,71.800003,16.719998999999998,24.389999,32.77,19.790001,69.629997
381,2018-03-19,45.639998999999996,105.699997,101.199997,21.16,26.5,41.400002,19.969998999999998,63.900002
382,2018-03-26,46.959998999999996,94.199997,92.650002,20.0,26.450001,39.150002,20.280001000000002,63.91
383,2018-04-02,45.52,103.400002,99.599998,21.049999,27.18,41.240002000000004,20.26,62.029999
384,2018-04-09,47.560001,86.699997,86.300003,19.139999,26.26,37.439999,20.26,64.360001
385,2018-04-16,48.959998999999996,74.599998,77.900002,17.92,24.92,35.060001,19.559998999999998,67.550003
386,2018-04-23,49.400002,71.900002,75.099998,17.51,24.75,34.290001000000004,19.15,68.129997
387,2018-04-30,50.119999,67.599998,71.550003,16.98,24.15,33.200001,19.15,69.839996
388,2018-05-07,53.080002,54.099998,60.150002,15.15,22.790001,29.620001000000002,19.15,73.870003
389,2018-05-14,53.32,51.400002,58.75,14.93,22.67,29.190001000000002,19.450001,74.050003
390,2018-05-21,54.0,48.200001,55.900002,14.44,22.17,28.290001,18.809998999999998,75.230003
391,2018-05-28,52.720001,50.5,58.549999,14.96,22.549999,29.280001000000002,18.809998999999998,74.220001
392,2018-06-04,54.880001,42.419998,51.450001,13.77,21.52,26.889999,18.809998999999998,77.790001
393,2018-06-11,55.68,39.849998,49.25,13.37,21.549999,26.120001000000002,18.809998999999998,77.860001
394,2018-06-18,54.119999,43.27,52.700001,14.07,21.82,27.42,18.52,76.379997
395,2018-06-25,50.880001,52.77,61.700001,15.62,23.02,30.52,18.950001,72.41999799999999
396,2018-07-02,52.959998999999996,45.279999,54.950001,14.46,22.41,28.280001000000002,18.82,74.230003
397,2018-07-09,55.080002,38.009997999999996,48.049999,13.27,21.18,25.92,18.379998999999998,78.529999
398,2018-07-16,55.16,37.619999,47.650002,13.22,21.58,25.809998999999998,18.57,76.82
399,2018-07-23,55.0,37.75,47.849998,13.27,21.66,25.889999,18.57,76.720001
400,2018-07-30,55.919998,35.360001000000004,45.299999,12.82,21.42,24.99,18.6,77.790001
401,2018-08-06,56.200001,33.889998999999996,44.299999,12.64,21.139999,24.67,18.68,78.510002
402,2018-08-13,56.439999,32.549999,43.099998,12.46,21.040001,24.299999,19.049999,78.82
403,2018-08-20,57.0,31.18,41.599998,12.17,20.85,23.74,18.92,79.43
404,2018-08-27,56.68,31.459999,42.049999,12.27,21.299999,23.940001000000002,19.1,77.720001
405,2018-09-03,54.919998,35.220001,46.049999,13.06,21.950001,25.43,19.01,75.389999
406,2018-09-10,58.360001000000004,27.92,38.299999,11.54,20.530001000000002,22.549999,18.809998999999998,80.83000200000001
407,2018-09-17,58.950001,26.41,36.84,11.26,20.65,21.969998999999998,18.870001000000002,80.209999
408,2018-09-24,59.09,26.32,36.799999,11.31,20.68,21.940001000000002,19.07,80.230003
409,2018-10-01,57.02,29.48,40.290001000000004,11.98,21.219998999999998,23.34,19.18,77.849998
410,2018-10-08,51.5,40.970001,52.220001,14.39,23.030001000000002,28.01,19.74,71.260002
411,2018-10-15,51.040001000000004,41.23,52.759997999999996,14.48,23.379998999999998,28.26,19.709999,70.139999
412,2018-10-22,47.07,55.630001,66.550003,16.889999,25.33,33.080002,20.9,64.68
413,2018-10-29,49.18,46.43,57.709998999999996,15.46,24.540001,30.16,20.030001000000002,66.550003
414,2018-11-05,51.43,38.02,49.990002000000004,14.05,23.09,27.42,19.190001000000002,70.790001
415,2018-11-12,49.93,42.02,54.119999,14.85,24.01,28.950001,19.690001000000002,68.050003
416,2018-11-19,47.439999,50.5,62.279999,16.34,25.49,31.879998999999998,19.860001,63.799999
417,2018-11-26,50.110001000000004,39.889998999999996,52.23,14.6,23.799999,28.370001000000002,19.92,67.989998
418,2018-12-03,45.91,53.07,65.360001,17.030001000000002,25.219998999999998,33.23,20.030001000000002,63.950001
419,2018-12-10,45.950001,53.57,65.870003,17.139999,25.76,33.369999,20.0,62.939999
420,2018-12-17,42.419998,72.08000200000001,82.589996,19.940001000000002,27.25,38.830002,21.030001000000002,59.110001000000004
421,2018-12-24,41.540001000000004,76.800003,86.639999,20.65,26.969998999999998,40.150002,21.27,59.669998
422,2018-12-31,43.66,61.349998,73.540001,18.549999,26.26,36.07,20.370001000000002,61.41
423,2019-01-07,46.07,49.439999,62.049999,16.6,25.200001,32.330002,19.530001000000002,64.089996
424,2019-01-14,47.57,43.720001,56.849998,15.66,24.17,30.450001,19.219998999999998,66.83000200000001
425,2019-01-21,47.07,43.880001,56.970001,15.76,24.049999,30.639999,18.879998999999998,67.0
426,2019-01-28,48.43,39.18,52.029999,14.82,23.26,28.860001,18.549999,69.07
427,2019-02-04,49.009997999999996,37.209998999999996,50.0,14.48,22.75,28.17,18.32,70.629997
428,2019-02-11,50.169998,33.580002,46.490002000000004,13.8,22.32,26.809998999999998,18.219998999999998,72.010002
429,2019-02-18,51.73,29.34,42.130001,12.91,21.67,25.129998999999998,18.08,74.489998
430,2019-02-25,52.18,28.219998999999998,40.880001,12.68,21.129998999999998,24.67,17.799999,76.099998
431,2019-03-04,49.57,33.990002000000004,47.540001000000004,14.05,22.360001,27.32,18.26,71.68
432,2019-03-11,53.32,25.6,37.790001000000004,12.09,21.120001000000002,23.5,18.01,75.980003
