ACIM,BJK,CIL,CUT,DBAW,DEW,DGT,DNL,DOO,DUST,EFZ,EUMV,EXI,FAN,FILL,FPA,FYLD,GEX,GOEX,GRES,GRID,HAP,IDHQ,IPKW,IQDE,IQDY,ISRA,JDST,LVL,NLR,PBD,PIO,PIZ,PSAU,PZD,QWLD,RING,SEA,SILJ,TOK,TOLZ,VEGI,YMLP
-0.016069591591715237,-0.015607564222141138,-0.033751210828473634,-0.03262640050661431,-0.008286337490103702,-0.028145555710246947,-0.021191373846025572,-0.02226877728536831,-0.02680969177393833,0.08628599344962852,0.01789014837082349,-0.016796452883858018,-0.017289330297781805,-0.024287943815840787,-0.02429908084818386,-0.010165189382281888,-0.030537197770116282,-0.02116060877833535,-0.04507882309302855,-0.02255903244220962,-0.031570408414667066,-0.02384038322081896,-0.02354909413352721,-0.012945409905843796,-0.01195715093202095,-0.026544161946814374,-0.004478635414260282,0.10110809496908944,-0.042010493925790086,-0.011890706672364705,-0.01751293080120289,-0.020713936688345855,-0.023478938403181267,-0.02992157479604747,-0.022471195460309942,-0.018584932814886882,-0.029197070444376406,-0.05972816396807878,-0.06369415472206477,-0.01838156546462048,-0.019581746498192755,-0.017647238015460878,-0.024617175396679826
-0.022709628396344172,-0.02717999218278876,0.7304477841412416,-0.0164418090055347,-0.03570067330529917,-0.016478139816490187,-0.02407586051221594,-0.0271632740712094,-0.02738797659172409,0.1857252535183128,0.03303031783895355,-0.028749895732684376,-0.02028943647025671,-0.02859745091547912,-0.04636019348673266,-0.03754593817809771,-0.02992242090973463,-0.049132023461651964,-0.07159722534864946,-0.009736752213551868,-0.035346782335549186,-0.03557205796670333,-0.027234862752553064,-0.02304349341430684,-0.02476187533891793,-0.02956197856286752,0.000963990396124376,0.3150941882497296,-0.0033144993855989268,-0.008483033074705397,-0.032675005735360765,-0.025239168861444453,-0.02764217300931264,-0.05357118635396403,-0.02496630627794068,-0.01910313174178134,-0.06015046621780992,-0.020390938174333732,-0.09426644247285128,-0.015421268568803931,-0.004940747993706355,-0.024700485445742267,-0.019068832761444658
0.00031826778240336297,-0.02211879062426508,-0.07609873820583943,-0.03729102073249472,-0.02008686622400204,-0.02732844568901512,-0.023654331615752384,-0.02213716716705548,-0.036834119676920386,-0.07378648398937597,0.03637436786526692,-0.02788491388832392,-0.04706728664995263,-0.06377310307699707,-0.025311222254422616,-0.03573810662571345,-0.04216604021666108,-0.10575280373807296,0.003389861775405344,-0.02403490856141092,-0.043113416022034605,-0.04376546982726712,-0.024828512048335874,-0.032126818658825884,-0.030859347346923187,-0.039112590667543794,-0.05521657261441802,-0.1831658453930436,-0.035228225611096835,-0.0131317514986753,-0.07933993617954617,-0.02857128881596161,-0.04598667046740335,0.010863326820915264,-0.0671279780811921,-0.0035562406371736225,-0.0022856756890872413,-0.07768413965277741,0.03004311407981245,-0.03020710790035453,-0.029485668094718767,-0.02801234864349681,-0.06117810299315984
-0.037549643550186314,0.031428511359307576,-0.3909511623057192,0.012911852402120314,-0.00683259723008126,0.0008991424094505533,-0.0049046753567364605,0.01811072879558559,0.006829275065689859,0.0038434276729552453,-0.005094935608817158,-0.0008827143212603643,0.01109426985759918,-0.025543832623306676,-0.030090675281462555,0.015240618655960868,0.005610781327449673,0.010400739589114215,0.023648595670725952,0.016044787971440568,-0.0021168308919109263,0.013241274683778887,0.005958929002931525,0.008823761755565748,-0.0020152699079377893,0.0054796396721508754,0.01800874246005208,-0.012295089092138195,0.0074687120106174095,-0.003225793647882211,0.014505178651072778,0.015165316691205206,0.014460894387005454,-0.0016969403891224563,0.01149853827034582,-0.01699519617999697,-0.0045819425036527145,0.022532044292470254,0.011458215030525729,-0.005960358817876622,0.008949861029036771,0.001973712184668387,0.006090264149748193
0.04050252139581527,0.021468167577484237,0.677460586666113,0.04351628639807505,0.020639249487183858,0.01998649758753341,0.018371947340713436,0.007681237349122074,0.017183025162679187,0.02088420291377829,-0.02560444722355811,0.022084799811788573,0.03953080326905968,0.0582521035803066,0.023799283736611224,0.02763562702867109,0.03090106050005067,0.0345025454532949,-0.07013196820000726,0.013955159889590332,0.03696975498584197,0.021306730242875608,0.02692498648337537,0.027904925944277827,0.02059760586957727,0.019462865769053653,0.018691659544293728,0.15826903396861605,0.020593349164123184,0.03923951298237513,0.02775421317848183,0.02806685925281282,0.03412534109417725,-0.00849853515696951,0.03337012416650091,0.020055278520065098,-0.01150734512911697,0.04092360047793177,-0.040164848605015284,0.03056080588861579,0.027077361305918615,0.030733140794416938,0.025423592855940053
0.028439892986820627,0.030056494587735245,-0.3959122865962268,0.032013510997145916,0.03885836967952911,0.02047577843179017,0.0299207175403195,0.026680310366604204,0.02800603511139666,0.6109783220321301,-0.02802916567225785,0.02376853677258451,0.0312320750797892,0.0073396467014978815,0.015359051072020688,-0.006972136769269908,0.014987502845676553,0.04901409931521138,-0.15350490711779374,0.002535280661407831,0.051724122094043576,0.0072322038196803735,0.02359729057600881,0.02431103051541132,0.018995101909025484,0.022145752313495432,0.01900390387763102,0.7666325461310225,0.023405801192562126,0.028610230741240975,0.029460020932034474,0.026420278011646925,0.024227288056803745,-0.128000057057339,0.03158244613718813,0.02779660415196497,-0.16647273125998982,0.02066485630531849,-0.15343338087112604,0.022147181447189912,0.01181838853551185,0.018730820841719075,-0.0035414581179607227
-0.0044803218483380905,-0.050680191751650686,-0.019110309929887225,-0.002448921786411735,-0.004580237151080646,-0.011434688232345615,-0.006693348236829031,-0.020711222357776102,-0.017729675389761532,-0.2823280086219705,0.017723121576267972,-0.013507834101382496,0.0002803810438926479,-0.001821675137117571,-0.003679235779806035,-0.02206622039078865,-0.017637354120611508,0.003688705083115021,0.07337518414555907,0.02276012752763369,-0.002222758601475564,0.0,-0.016905794814810894,-0.011075912897960158,-0.019805971155154492,-0.01680975472799674,-0.0061092794062951854,-0.2757820870811741,-0.019715963649591196,0.0005678142108109657,-0.021462531048428823,0.004289990096126227,-0.0081566392693559,0.04587168532090248,0.013072035230712186,0.014511985223715228,0.055865916538346175,-0.029135516740040945,0.04309246637744212,-0.002937931103396465,0.004267408742542047,0.0056284732072313754,-0.01125626292169013
0.005586720612058021,0.04367943664941756,-0.0520599946304011,-0.0073648470079528345,0.0015339100705166794,0.0013092688300855185,0.004588249241931625,0.008579506263531173,0.0061632641951199964,-0.12149807457359567,-0.009150133958243857,0.013136497638676305,0.003364327189093492,0.001824999693684804,-0.01641378479402386,0.012307628512258572,0.004592969860184538,-0.009450363614182751,0.04394536951263176,-0.002119418305125464,-0.011695865482258013,-0.00193304870212195,0.005732190911243553,0.015400138254244054,0.007527831661491496,0.005698854998698776,-0.010999704676129058,-0.1376000462417738,0.008849713526774508,-0.014561242687175015,-0.013810053163711457,0.0,0.008223717163713522,0.02819545552448056,0.002716541646167213,-0.006176948049601103,0.02380960041434664,-0.01831123196122084,0.058323202678612,0.00791901083366958,-0.010064683953775156,0.014925582220354776,-0.0467344110847961
0.01172834400643629,-0.0135077011441396,-0.010444788187143178,0.02019782230008596,0.02258785550653613,0.013949422621789788,0.012273032128970249,0.02492589575754419,0.0085321442598613,-0.15978509365345586,-0.0071491729966963674,0.011107993048839623,0.010617380730929809,0.020036193150952345,0.026282839899497062,-0.010807008190881056,0.0008311638429311238,0.02950523676766962,0.06735268985382517,0.015221363008068175,0.012397596725504173,0.02739336009772013,0.005699406514986024,0.003111943662902029,0.012976572652038708,0.010956019765944002,0.00032708776032801165,-0.31539886509872384,0.007176678851662145,0.007484186151826162,0.019769376762291083,0.015378129231250778,0.006117371451390967,0.03412548427440787,0.002370446693399225,0.005724614955055319,0.041343635732567496,0.009844537705234314,0.04362811528785995,0.011693790066090172,0.02078612999156769,0.006985157134647339,0.03510904487993722
0.005186112130859718,-0.008305198608400337,0.014640876398451469,-0.002828381561352514,0.0037439629408111954,-0.009243505367631459,0.01043284876992218,-0.007141802318630211,-0.0015185257322559275,0.2049540211290128,-0.003600431560087478,0.013366536115487793,-0.0006911513937784668,-0.005356843850488282,-0.08821133227698039,-0.006487007449380535,-0.018272349591209092,-0.018706005543716143,-0.10867661988293104,-0.03033480179508605,-0.007792603775724063,-0.049824838077077375,0.001030408842608774,0.0018065676278358669,-0.00038792367398640096,0.011584479492115244,0.0022891129201749604,0.37669359093545934,-0.0182104576507934,0.006666448944772706,-0.021001548700667352,-0.015986662647285373,0.006891138923311772,-0.06717729399997556,0.0006756239061177098,0.006049792612299956,-0.05707195599593905,-0.02514109073548811,-0.09130916485035667,0.007043582725266549,-0.009960059821036605,-0.01095285537875839,-0.07768802211020975
0.003186542828019679,-0.045043095556037666,1.015503176653744,0.014992025648621787,0.0063407300084022955,-0.008244673805659703,-0.0036275236266402906,-0.010691825864953729,-0.008038127043957139,-0.12035809548430072,0.0003012085352138528,-0.00288543698689241,-0.00027672361870059747,-0.013465126427386096,-0.014266505788860968,-0.001718144667328908,-0.005922069785477408,-0.014165894018002575,0.006882934788271098,-0.0043150093409321565,0.0,-0.0014172149247644694,-0.010293312584172572,-0.008192926131290863,-0.016699219664606062,-0.01773189977262346,-0.013376898867382631,-0.05905507823633836,-0.02822581976293835,-0.01210969743411008,-0.01815200877485691,-0.007268062380476519,0.004428209316365292,0.01579275062685705,-0.0047265933901185385,0.0010829186066418962,-0.005263204844501817,-0.013157995997251658,-0.013317308142976964,-0.0050216074200941496,-0.004023957950201064,-0.003691450317907893,-0.051886748685356456
-0.04431988767767104,-0.050248822485499216,-0.5429722587628854,-0.03632753937705548,-0.04855439380740826,-0.05184849130745761,-0.0431312154375427,-0.03910404113731061,-0.05365740398175686,0.0037693220254611587,0.049367749513111514,-0.035138485020353584,-0.040819002815468235,-0.059144677752528414,-0.08412498285923252,-0.027194436415441864,-0.04383006507499977,-0.06102523216175534,-0.042968602545643185,-0.049476328096487734,-0.029733642414399186,-0.05904055165283496,-0.03068115909047232,-0.03916852720755861,-0.04818328358975503,-0.05377964407720913,-0.009920608697844792,0.002092132716976343,-0.05560154399941725,0.0009577214474894137,-0.040336087819130256,-0.03703709981733585,-0.04288579500859156,-0.004975117298343429,-0.041384051718298544,-0.031148637819584886,-0.00925934229309208,-0.05333327456276397,-0.01349679578200757,-0.03496761923838973,-0.046240205991978485,-0.0396442409156201,-0.12366728522641768
0.035770758048318904,-0.003993001154983398,0.05610207054187705,0.03106886791730612,-0.04440972294796766,0.020766165194111626,0.0180007251490774,0.016360093550659302,0.011108009447254636,-0.042433344388012814,-0.022948741657552174,0.0017138479860039093,0.023081041424791587,0.019342368723891237,0.08641985369448656,0.01910810110444443,0.028927760841815694,0.02304930503757029,0.004081588321827775,0.03153488541676919,0.01965882411027984,0.0539968845351979,0.017703745293713685,0.011106700119319562,0.023651516417227268,0.020667802390173518,0.025718028198760026,-0.07554054299935925,0.02548311680562408,0.016264933184602558,0.00788087175662903,0.029516995697108226,0.01675035330076894,0.011250130175982248,0.030077874083824806,0.014166658497751934,-0.0066754205614450975,0.056337962589876577,0.02114425076587916,0.014008377171419022,0.032948710459781864,0.02854932256653544,0.06326038289964041
0.015542198481354682,-0.036832891167904905,0.02621587587957394,-0.019686679852917333,0.09087234741883016,0.022045140248241408,0.012226683462126508,0.002030462080305292,0.021461643739097067,0.0023529433558106823,-0.009395262040702415,0.02432525630261933,0.022960679087867784,-0.0018978332018440192,0.0061690947457551356,-0.021527789040905698,0.003460187986686422,0.018836537625290285,0.009146303525553637,-0.0029465386571245057,0.01871261638626945,-0.022610151423993512,0.02088727980501997,0.011790706077792451,0.011755127060651342,0.003894107492534346,-0.030283199113076774,0.032835858262076426,-0.008569029178999583,-0.008849703847272697,0.0233173924447906,0.020397855454847142,0.012177550799600836,-0.021405002788941082,0.007278595366545844,0.02211976753850971,-0.003739239842784421,-0.008000008137463523,-0.025578567230131587,0.032149677101352386,0.011848088804208885,0.018845438044535454,-0.034324911854133264
-0.01471479529080814,0.030978574331628136,-0.03361346924185784,0.015473397899387757,-0.019655054266085197,-0.02343762482623548,-0.01742567542330551,-0.015304004194205975,-0.028357779890147112,-0.11737092012303448,0.027267232356850742,-0.027484195229661938,-0.021926151156123758,0.012042020865243629,-0.01823139433765598,0.016736476656032718,-0.03146578258005435,-0.012803123583520256,0.059415855215666,-0.016254185630537595,-0.010543593215392454,0.016560275476575334,-0.01972004910926381,-0.007679844357244688,-0.0292469549676652,-0.02598920405557356,0.0072437326763074815,-0.20693649375391548,0.00040489617394441846,-0.0032750269184641644,-0.012798809965171831,-0.02221278241490706,-0.02122473989536556,0.031012727035647388,-0.0153583776712581,-0.02305185562309916,0.03387540157297348,0.009906801296662179,0.05875001683941844,-0.02560392567616234,-0.0059183150329074905,-0.021537381208669423,0.02448637015788461
-0.0049269562245005255,-0.019862199680756108,-0.006608699753703844,-0.00497930953056189,-0.004091616795522918,-0.0070855587248053594,-0.01351979585772195,0.0014314386897718524,-0.013775283476459465,-0.26817372424812885,0.014425930329277043,-0.007304163495915877,-0.019863663534369483,-0.01999980476973853,-0.023676948637695514,0.024083415703784267,0.012824596605191335,-0.022263003646313357,0.08613211083880094,-0.003349342133728342,-0.03265773916955265,-0.011809826428479669,-0.01588109325926185,-0.0064356428474286725,-0.006999317578855454,-0.002584294174650993,0.007174605362675016,-0.2959183554276838,-0.008748916397139749,0.0015623348808487065,-0.006050071683072775,-0.004805441541683621,-0.01292734618831204,0.07550626098463775,-0.027036480904863127,-0.006314345691456261,0.0956746823220446,-0.002688722284946849,0.03541916745759297,-0.00037014849101322405,-0.012820108992512324,-0.002276935802123084,-0.02775630923190353
-0.0049512152694612035,-0.0040528664173973385,-0.02170847348147645,-0.002501931849001012,0.0016434078483967096,0.00943820107530528,-0.003978797005338605,0.01082283985253291,0.015861910946907167,-0.22652938926366525,-0.019624626340747003,0.03276094485209965,-0.0056456577138410706,-0.010689985061149895,-0.009510361017604071,0.017199095240789188,0.003153137674492487,-0.041588304458242686,0.048203299166659885,-0.013358817818047604,-0.023282957658597628,-0.00896339709540777,0.016675476562116487,-8.206586187346305e-05,0.013767079935705652,0.011755371134995491,-0.009497996109743057,-0.17598344182292067,0.0008826135518903352,0.0007798807832293885,-0.02086935076719041,-0.008340878140115828,0.005069734728526075,0.06678067726513384,-0.01888106785773256,0.020066885998490342,0.07894759712256627,-0.009703242291655523,0.03648802056395786,-0.012958160905068102,0.006725085539968113,-0.0019018386421547745,-0.045995145019868185
0.018193222447880145,0.0073249203020032795,-0.002147673954089057,0.008779135126213774,0.026251013584813382,0.012086619852451474,0.025151584906313525,0.021414404959500172,0.010719832288914192,0.04072038634166107,-0.009283512485097263,0.0036896979026887493,0.026350303273290392,0.0049114346660972565,0.017762917266825683,0.0144926475229722,-0.010776732321523728,0.03691342007854218,-0.03428086544463132,0.007736926730347937,0.032479020391153586,0.012059188476416849,0.006878307122724632,0.010659984714530802,0.0074074005862197236,0.015624861096222782,-0.001027426471578323,0.1017588106015924,0.0070546818573122595,0.019871190349555912,0.007992870725053435,-0.00044255753388724864,0.0054644350301784345,-0.0053504135480718865,0.027959057361431342,-0.009344385647694044,-0.01441246853076134,0.0038104645150750134,-0.034103540898200155,0.01125279588691395,0.012439689903188594,0.0190548320269896,0.009975170235957759
-0.018173630752968014,0.007271901296612464,-0.0548780217754074,0.028595118690126143,-0.004796318805473496,-0.015772605638103548,-0.021503654279241363,-0.014438341389180763,0.00046118236599036885,-0.08878847674297892,0.001757004443168277,0.00016895781989322866,-0.019007277699389025,0.011730283189525046,-0.03160367929021421,0.003061233957285734,0.0045391439471491185,0.005112790985521082,0.0,-0.008829217018163723,-0.01904746137122104,-0.008936565390546714,0.012611772111348032,0.003651077674562225,-0.010620755648771213,-0.014595731305386038,-0.010627273915097159,-0.05473203871823951,-0.015761735307746806,-0.01260730162115004,-0.004405377729080468,-0.006200098091258257,-0.0020903854410283533,0.008606945630540371,-0.012009872064220871,-0.010425158711222104,0.02249732320316991,-0.02548832585599128,-0.05808637156186379,-0.0159495381926445,-0.00841866990176948,-0.0052356870853632964,0.016460859885218896
0.01571022587301581,0.029144269271257562,0.07400367916071107,0.01611610138031286,0.016867521747090254,0.02472498704977748,0.0253688007547428,0.012241461179835548,0.01705485114551595,0.11065236447675413,-0.021631116123430844,0.01051923087114894,0.026026512479964826,0.014492626227705224,0.06721865222695422,0.0040690784212943035,0.025756855694221287,0.05764870581477515,-0.02770570666234172,0.03214569691747176,0.028243595106056073,0.03847312600448869,0.009340908969915941,0.012207013643824562,0.01816673073196599,0.02401931414827468,0.011434470698244456,0.08443914146213995,0.048042543892217036,-0.031921048264991966,0.038052943126390966,0.006238779133857871,0.013825002018450295,-0.026133392171429688,0.03718260536574074,0.03110357478045812,-0.0352035347573877,0.03951074310404778,-0.020556325087338158,0.02450054517592444,0.001147268936696043,0.006390991400429738,0.05991890526146702
0.01868293435572871,0.03949079537607506,-0.0017665218166745586,0.02934176348885222,0.0177726006071158,0.02033062927002763,0.019418747111963817,0.023394253203437826,0.019714333047234276,0.0007434037520638407,-0.02210933631899265,0.00752502597936778,0.018038470939096163,0.008571376238437305,0.03057955127461908,0.005065799127591582,0.01629965626345196,0.01335947308243838,0.0062332907869896825,0.024390277175156048,0.015736803832419714,0.02344415952374196,0.018508983841553108,0.028272514624411632,0.012976493647865796,0.017201053206633284,0.0147310335284775,-0.04004455859976107,0.02122243656885953,-0.013589065334948521,0.02216548807777034,0.017271939937274574,0.01818172297441039,0.0,0.026887368698692918,0.00713590184605147,-0.00570134666164201,0.0016055699298091154,0.013580236866489306,0.02170729774038232,-0.0009165725771756043,0.026522291078801163,-0.024446135842950342
0.005261572333884899,0.010747379056559305,-0.05486713761171303,0.0011556790779073455,0.014745679963745272,0.004598311497890761,0.014392455984914045,0.009686172932101935,0.0126666083722801,0.1062407376271307,-0.019248402676454883,0.008298526852532987,0.02201012930824129,0.025495922609842774,-0.022586328945968428,0.017137224995090662,0.01517109279109214,0.016347304535408648,-0.049557491206154734,0.0036629763460632975,0.012112598489560329,-0.007352925107850756,0.014639138670423631,0.011806034996194956,0.008406732552384253,0.01537257943936461,0.021607008466294254,0.11587480424917974,-0.0024938673731799963,0.013371084749062559,0.009174503549068274,0.015672607554895752,0.02069820361909344,-0.03231091093117755,0.017119864350437382,0.011272160067542029,-0.03325685545752387,0.027258472069126856,-0.05115713446026306,0.009542566128301185,0.008029330494270851,0.0069142570442496465,0.005917208184315808
-0.0023927703425335946,-0.04574682712993095,-0.03895139576206661,-0.0019238245454242984,0.0026768796895394365,-0.0019616844913159207,-0.00041707640371584797,0.002494200494760011,-0.0015360310786139474,-0.1128273568767747,-0.0018691490895004887,0.006584431376200398,-0.0051470830376631905,0.008287241260321519,-0.011780654357335902,0.0069376192858134275,0.007685793935378206,0.01262547700186744,0.017690987194722153,-0.004014564919470243,-0.002504714476447111,-0.002564078774785057,0.015422850806329063,0.01443133546576788,0.0003968942104641239,-0.0037848713837390986,0.0006610154035364804,-0.07995839514487209,-0.00999991380324183,-0.0037984423571570725,0.013223060380473859,0.000857312811023516,0.012723583090255482,0.031125894487744638,0.010231018001065538,0.004617884667736025,0.04033221655615853,0.014047746735606808,0.017971806770941536,0.0003565885909592206,-0.0138826936945774,-0.01011934727268656,-0.013312633845680344
