AUSE,DBJP,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,DXJS,ENZL,EPP,EWA,EWH,EWJ,EWS,EWT,EWV,EWY,EZJ,FAUS,FDT,FDTS,FHK,FJP,FKO,FNDC,FNDF,FPA,GWX,IDHQ,IDOG,JPNL,JPXN,KORU,PAF,PDN,PXF,SCJ,VPL
0.02810113707081793,0.0156862420499759,0.002199850737113761,0.0069375162916001385,0.010630013894053505,0.0007627426009040742,0.005515926434621494,0.006644576953630584,0.013982169239674741,0.0021746013754653445,0.016768018855586642,0.011138109833440364,0.041572699706965616,0.015122320927959685,0.021643253567587367,-0.006937448197510854,0.002584029321653055,0.0031571730045947305,0.012090888396630887,-0.014787668638322643,0.0032743463485955943,0.01009481705592606,0.0452517827079245,0.004768927901497878,0.008526733000120322,0.03536030950651466,0.0004439062958122778,-0.00038008569970159414,0.002856180601386749,0.0035198993319185703,0.01769919021428263,0.0070319114722166755,0.00549977528838004,0.007692308633007755,0.006413094797356491,-0.0016063389415999756,-0.016624024680553982,0.01306476482010327,0.00673292285411825,0.005651106197289868,-0.0069561467958932505,0.007068335729325516
-0.033155427066447744,-0.06674034987541744,-0.03133105109600636,-0.033956627249429966,-0.03231706152905925,-0.02991033045316292,-0.02417702094624652,-0.02784640319238116,-0.01709891001935289,-0.03145937137861345,-0.06843952042501145,-0.0533562485960068,0.0009618387856978947,-0.030633461088241838,-0.030600211919926183,-0.03792412897993614,-0.05154640794027635,-0.019669592676010032,-0.006324651447874422,0.1078912358865834,-0.043244057669938586,-0.10150510059974276,-0.02713421622141288,-0.04025038930799753,-0.02140030694471456,-0.021216071461037742,-0.04814715379054769,-0.033067315261503284,-0.03524388078590635,-0.03367242276173714,-0.0386088152391664,-0.031422748500290136,-0.02834381852601645,-0.02157303423511109,-0.14238631156155798,-0.0450524173395196,-0.10836577740876484,-0.02615073634344545,-0.02886310536234856,-0.03596329154056422,-0.03369938185857594,-0.04311481501794276
0.007862202994311639,-0.006796436975787461,-0.014215102445555912,-0.002207564542679082,-0.0011027406476318909,0.0003925924703209199,0.004163944105909907,0.0021214541104626707,-0.0013093846615787662,0.0022401838901267832,-0.0026553178995824783,-0.0018180972651679946,0.012731002398330816,0.0041123689567014576,0.006070215749992228,0.00414916961118032,-0.014492753623188385,-0.0024075870619053932,-0.01697308604757764,0.02347416227926079,0.000852746559054559,-0.02747244818131412,-0.005327364931364756,-0.002769539794322421,-0.013768880626609643,-0.02061869301528252,-0.015617843491278004,0.019261122023691277,-0.003320983742166503,0.0010890106765352166,0.010853808301232186,-0.0066086357915446274,0.0010235356988102645,-0.0016960722674055862,-0.046887045472576376,-0.009266965468984863,0.00704905289826739,0.0003680443648077609,-0.005799198786747122,-0.006061877103516072,-0.0113636769513335,-0.005763291270950132
0.007966849538824,0.04641454632480122,0.04848488226313735,0.02178360448085134,0.019082244614820432,0.012956530017139272,0.014513652408570544,0.007198855739161669,0.01966671420342222,0.013037912055921549,0.04370959290386979,0.05683051580727685,0.01755235947728391,0.030394331532065225,0.03298476584482346,0.02014456379759591,0.04136011912906303,0.04746581903436466,0.02949645385450221,-0.0706422430360509,0.04175198371225794,0.07592662085513963,0.01827359097468293,0.026185119561912683,-0.013960899749367236,0.012685726183195174,0.030073352038893237,0.010798277896861308,0.027397212357904068,0.026105862796599245,0.00930581779030465,0.020864917821347213,0.025208898849596203,0.02208648243546069,0.1155914391149653,0.026998267512269317,0.11730634573209965,0.03971533870785954,0.02528543374599756,0.032807203644390284,0.045977025252904265,0.03477961372351695
0.018587775820004124,0.00653991881040609,-0.0071756807396532035,0.01080280593355093,0.011608176616017957,0.021276394489977958,0.010208369527913902,0.022699004999655027,0.009304483040674535,0.01805202371016416,0.00850358440797371,-0.0034470901660824107,-0.017249588499112272,0.013598350186945187,0.00817762780789273,0.03594956902709648,0.0017653218023040466,0.009984496418184769,0.01607255866461106,-0.023127927003875014,0.01946663019581011,0.007684493432719876,0.007547222173465252,0.016185817936220592,0.03787589391769525,0.03812331779271269,0.010574759558436543,0.012226059002427105,0.007567547195625878,0.007420451815755125,0.024094068944214373,0.005628018209839282,-0.004491188615534143,0.010446877077775666,0.009156617154314818,0.004760811377490601,0.04493399538329737,0.012255768674420645,0.008899940878481716,0.01422982949450102,-0.00966266421071469,0.011027194799467087
0.01231528924148167,-0.061864642502024635,-0.04135703443959413,-0.014735219576553984,-0.015812189566308112,-0.004241334695148384,-0.006130074551701313,-0.0004187452648485073,0.03343723450362578,-0.006218849385603135,-0.054806053362860464,-0.057419545471264176,0.008776238471846774,0.018782584585872508,0.015450159128816232,0.02785925101723095,-0.048458210129721006,0.010646464361838113,0.010316422064033362,0.11751122457751845,0.01861352837692092,-0.09443322146818416,0.024752257504116963,-0.02969720500091678,-0.02896987792233516,0.0036045269333037774,-0.03662420867303783,0.027386668549926017,-0.02002858498508751,-0.017888414052020664,0.01496163938273497,-0.017084060717013183,-0.00451117245458249,-0.004313001332669867,-0.14016241192085013,-0.046559552606916965,0.05457938964837162,0.017371473266482695,-0.028228515502748512,-0.014935618473800956,-0.038836829714197656,-0.018842462113089944
0.0037307213272158154,0.04125276201402114,0.03476429753913937,0.011090491433088429,0.012790381124154782,0.017037808671324324,0.017886558145253337,0.013830607922213328,0.009600269881613955,0.01362052779196135,0.03969668062503305,0.04477059225713066,-0.0072891032812625375,0.005874985606443836,0.006085936563910633,-0.0023775766071053067,0.03518529723533657,0.01956348054116239,0.014976100423557456,-0.06950005964062242,0.0033082270368822763,0.06652636390725887,-0.005132844946776678,0.016284064686298533,0.016850801411250834,-0.002309142183433564,0.02314064737594997,-0.021473376238152715,0.0156933615605941,0.01821423788087577,0.0041139727021433994,0.013485201984648029,0.016616183542845966,0.01666103830487837,0.10247162301606803,0.03435615499866812,0.024308936675490632,0.00724385126641812,0.01779225783088025,0.0158512537338141,0.03164809585497656,0.019032823510377238
0.0012928631512039992,-0.014459158933792909,-0.0036427745950858735,0.0006648084990388787,-0.003541934012663611,-0.00494968942491086,-0.003029922678548588,-0.002480376594013983,-0.002289227063678087,-0.005084367699495323,-0.012226706073582592,-0.008781056057561106,0.009000593828581534,-0.008459189314542011,0.0007558874195839457,-0.0290752838037212,-0.014311341585505481,-0.013283918594946756,-0.03353457658203434,0.026655485360276662,-0.02056842940659736,-0.024345317061300158,0.0018208664864428183,-0.0046330102428734496,0.006519771327374605,-0.0005143544067205461,-0.0011541466944519215,0.0,0.0007186733651266207,0.001052420121494653,-0.01707079885097905,-0.0005913700402174339,0.0004952159698583185,0.0,-0.03929465876068276,-0.012324935220235023,-0.07177037931117845,-0.013356078452228491,0.0017838932090990204,-0.0024876508263417863,-0.004244653623051189,-0.009254533997966118
-0.008553954482671407,0.015258183448116228,0.014218809542920657,0.014615686773199072,0.002318213181055109,0.017218181917701258,0.014587067931307774,0.017820016936124172,0.009353964357587313,0.014236067838991904,0.007166373274010675,0.01311123654590177,0.027229853384173643,-0.0004063788209701719,-0.007555619054667747,0.006872969844985595,0.01633401502900143,0.016454632008934357,0.02498271148009253,-0.03123730515500865,0.004969583117372803,0.03911518191530101,-0.010299899203036393,0.012800490139860184,0.006207968277644043,0.0,0.011552634270155094,0.010593920236820991,0.008976768327111752,0.01786952872757436,0.013198999035017455,0.007692322912529983,0.00742560586990621,0.017043537744601604,0.044834677750341737,0.013747894138371896,0.010309319827411772,0.0019089664434697934,0.00961550617658539,0.015869759787489106,0.010269308552006121,0.007982125024848933
0.017092572729771355,-0.009826713722854112,-0.010214358221129772,-0.00016385024888178782,-0.008172652708468032,0.003385427579142361,0.009185394515597092,0.0038683548287196923,-0.0017484765331012425,0.003059149471601403,-0.006899483658022519,-0.012941556734286331,-0.02559401377178111,0.0028452027211352568,0.010278038615995043,-0.02194064814759615,-0.005357175503461144,0.0036791401969242577,-0.004062202818650692,0.009910623633667664,-0.0009570415222782061,-0.020508827156543032,0.0,-0.013021932502115738,-0.016630982708455002,-0.0532542183120419,-0.014389799846307968,0.0,-0.0074734844379849095,-0.004819262242318347,-0.0003427990296009534,-0.009688831492553044,0.0029485888456389857,0.0038671352011743374,-0.013801685585734216,-0.002295107145529661,-0.006734786638374537,0.002944832080945836,-0.006349416290795903,-0.0031245706426926497,-0.008822486325528433,-0.002358747705280739
0.001760625346243833,-0.0014593336557535426,-0.002225734681317285,-0.005566380248263715,-0.007462686161550865,0.008997309769587914,0.00811216688707902,0.002433421410468856,0.015589400255071146,0.00574094324521064,0.002387981908676148,-0.004252264581920279,0.013836940627990348,0.01317106907774042,0.007158834906686193,0.037387869942525284,0.0008976438270276914,0.008797655223468141,0.010197043756685295,-0.006219725269074935,0.03816049417610086,0.0011926180854428161,0.01775340792721689,-0.007566909655519962,-0.02045856818930778,0.0,0.005098294913800261,0.019468355676982404,-0.00681227615128651,-0.00034587493550663286,0.0260630058370408,-0.008301124901156908,-0.007839298270360022,0.004494387689972437,0.0015267254075631636,0.003973214258736684,0.1300596425473609,0.016234851559429237,-0.004259743246572083,0.002014776114157569,-0.0005804839128267222,0.010640221539894329
-0.017894165051484372,0.02484668602331905,0.01784632253129303,0.008725744239875809,0.006578917346008814,-0.0020434629062674346,0.0009814931529435482,-0.0008094280373822128,-0.013625448624763758,0.0007135084046333407,0.024258100406297837,0.0234874348900418,-0.018968324083320283,-0.003599992828917154,-0.010474956840213795,0.011532791226988384,0.02152477227609535,0.0014533888426824329,0.011440194814409756,-0.039638275402348926,0.0007689913874751831,0.041694286024001805,-0.022556269964631708,0.016422423194807176,0.01977176717681961,0.039673742641621816,0.030205063179532518,-0.0011017127842950737,0.01407934344967254,0.0058824153457951705,0.001336862126748774,0.007473724890890083,0.007407380228432139,0.0038351565974315592,0.06199181356345952,0.0197875183884488,0.00872735515513544,-0.0006798326535417724,0.01069529143301732,0.006255580116357689,0.015488916240656122,0.008188461664580916
0.00927282522638858,0.01511681962874471,0.016337841010683925,0.013383328910721087,0.018362869278501243,0.004839867149917478,0.00019592443227651408,0.006479104099526246,0.02010848533601946,0.008556397496684381,0.011207671515278916,0.01599436754255221,-0.002358016103067364,0.004616566299198168,0.004158632914803698,0.008551200191767996,0.01668125677305058,0.005805587780603382,0.005322637784062997,-0.032585174062002835,-0.006761883970701202,0.03189327207251726,0.0,0.0163492323280417,0.02266531360495535,0.009932052367084249,0.018352884074037824,-0.006249937794506329,0.016019970699420277,0.009287882240010543,0.0026702294673720548,0.014836896123903431,0.014705883152366728,0.00413876749706502,0.048086157366752,0.01491027175858163,-0.007029600020678962,-0.004931944363482976,0.013050973572599251,0.010435208762823951,0.021544334665838525,0.010111069694603536
-0.01096072228864242,0.027816867379001086,0.01921205545513445,0.012079458200512129,0.011155329874176518,0.011115172615199759,0.01333077028759984,0.01046067824078024,0.0018854902498005445,0.010780914718570084,0.024048438717732497,0.021902866349157814,-0.0023636187476200644,-0.00019966200093291832,0.0,-0.0028261585491837354,0.019861818159692242,0.002164651057273459,0.01058910074337127,-0.042964076679793135,0.011759259460011816,0.04297498423441285,0.012307681982601735,0.01873589405522148,0.010948145465223628,0.0028469258964095396,0.027252796470670027,-0.002589670638341425,0.012964199427832043,0.013292427409811769,0.008322338086223489,0.015204707798645141,0.009178785525792585,0.008560713637545486,0.06162973841499717,0.020728381009556585,0.023597744104824903,0.00786188050744478,0.01357928486272575,0.010547392443271549,0.01810368527397507,0.013619928617446046
-0.009778233829196698,-0.0030070841097694914,0.004231504345356374,-0.009548328290094136,-0.012996930424721541,-0.0036643351816890023,-0.004256291622409941,-0.004379717132607109,-0.0005133403243086658,-0.005420451616705936,-0.0008168952128687577,-0.0023442355713657217,0.014214754759336128,-0.0007994525752088151,-0.0037649838612375678,0.005668336716638655,0.0016934156631966616,-0.004319823895731071,0.005238907533011267,-0.003597683318541525,-0.017128001871177412,0.0031877660444701163,-0.003343649217289173,-0.013375641589612672,-0.005282932275620733,-0.012387180643629096,0.003850949800020422,-0.001112785657352059,-0.006572115391923097,-0.006727195872135474,-0.0023109401316046144,-0.0017281577965591293,-0.005265583637842517,-0.002515038251622124,0.0019350777523190023,0.002563042867451139,-0.06508253344656183,-0.008648563240090867,-0.007557534014733834,-0.00674058908250815,0.0038497644264751055,-0.0021047896930685467
0.013330886564056352,0.032629504571197884,0.02719776859862784,0.008193992015630175,0.00658389474732624,0.007355601912959362,0.006994631329571413,0.007998196331124429,0.012666886304694406,0.008790340258867914,0.03413039338060413,0.029204334986178224,-0.00023365044799762266,-0.0011998403490510008,0.004913000365958449,-0.006106261619838391,0.03043111572010193,-0.010845840212925005,0.009772001055505629,-0.0585556791487565,-0.010269111909067955,0.059315065777393976,0.007319354096789777,0.010544146303986014,0.02044643289786963,0.0023519200065801947,0.028559309454897742,0.00334207598627935,0.011142095057520163,0.0128682889455411,-0.0036398836151368017,0.010963720504970624,-0.003849990511375968,0.013551829791467922,0.09291846794044957,0.02910528411173595,-0.0320560857480032,-0.009579048829226982,0.005192332253354305,-0.0013135868868158975,0.032870800367329985,0.016385633218401408
0.002761176881515557,-0.028412031257008044,-0.016408686923600518,-0.017051727556270876,-0.017493183307453482,-0.024643953847235292,-0.021223453919032968,-0.02400288323214213,-0.008113426665722345,-0.022830423949679126,-0.028458588893885924,-0.02348330956633636,-0.014486039514812234,-0.0042053684794429395,-0.00601732137390048,-0.009924306625588412,-0.017227221926792827,-0.006579012142544897,0.01354835563001898,0.020343459096019947,0.02138026463905057,-0.018886809100585038,-0.000908112931116681,-0.012297391714031743,-0.011449848903515645,-0.0007820189348280811,-0.020721097678038463,0.017764441485498963,-0.002754952142329401,-0.0076897195450204145,0.003321083580361341,0.0021199694905358816,0.008015338619997824,-0.019278640784324928,-0.028470484648144837,-0.01758062718268886,0.06623550202449177,0.02354494330070875,0.008815956554359721,0.010303323620257458,-0.012553115203299887,-0.007182693374172531
0.013113402964743502,0.03523186178619975,0.030550591313103927,0.02809581422944363,0.03244932314582514,0.029828923397767874,0.029632728927065026,0.028554907058613112,0.021332359748039112,0.028571505273902214,0.0337322449272239,0.03815263450545546,0.030187085450309563,0.02214446709253343,0.01934321421665849,0.044044993707601454,0.023637258760941332,0.019372938787780226,0.03373661110470996,-0.03415594723951771,0.015083832121124218,0.028875492104928138,0.010763846764822569,0.024954336582606814,0.022904215249548242,0.031622693544929865,0.0287960052213926,0.017090987746672934,0.016920010025267572,0.013140079115510468,0.020950657633368976,0.02258433370343155,0.015459004158282504,0.020003189823466883,0.04426025265721808,0.023101896261281292,0.040066127432935715,0.005613266927025078,0.018926261942658368,0.013635520172347966,0.030999276292122364,0.02105739006377959
-0.0027290469858415995,-0.027540178268469932,-0.015578675136268176,-0.0242180181765524,-0.019640825310917976,-0.02401162915524172,-0.026095232029679803,-0.022342865559629888,-0.006592113205881356,-0.0223985486839538,-0.025860220843209446,-0.023670526982923268,-0.010831222271387712,-0.0007993183982475253,0.0003765841711721493,-0.010323576850523191,-0.019704376996506952,0.005856563921599659,0.004310299740831228,0.03417940198480947,-0.030174356789017982,-0.038410726426357886,0.010545428844740282,-0.029903436283257537,-0.01635555425736181,-0.017660531886800553,-0.01304341554898098,-0.03074721263479553,-0.02444818834900449,-0.027269742419278948,-0.0074870445895561044,-0.021246969544896358,-0.02664135530741181,-0.02528436105580392,-0.0592218878110988,-0.019900517557361903,-0.08163979328742113,-0.00727347409848958,-0.021952152060205312,-0.028422826148414782,-0.013808740846044096,-0.013485661690146259
0.013039166316225894,0.014847436621499259,0.01205745407374624,0.008218199571147344,0.0035721644143548938,0.004731292869912147,0.009797865653845508,0.006794424698066352,0.003062703475355364,0.0057731059621203935,0.012456620914050922,0.009299254769605228,-0.01380628381799116,0.006600006448355215,0.0067798388505107676,0.0018962430545310968,0.015075173038733632,0.01164471752861739,-0.01655418730874719,-0.02781417636637343,0.012351434401064091,0.031132043547280355,0.010137228371026494,0.007083996239773709,-0.003958633674340959,0.01615450195610235,0.008600822922271593,-0.008852714522916433,0.005917054326139763,0.0068377069658205275,0.005575814842689887,0.0017138435275729136,0.009286708118726112,0.0012970006138107615,0.04710964921188605,0.014447434813483206,0.03251883930376826,0.0039188979870786855,0.0020720844951149678,0.0069226852212265644,0.010811850942482937,0.01174012609255207
0.004290801477465339,0.0054186640535804215,0.006515185127885746,0.0009782023270461196,0.002939971524404274,0.0009418291422648317,0.0047526446931913475,0.0038854182500922298,0.0025444813616408925,0.0021524568411303248,0.006656050110783043,0.013162239503705993,0.003379460350092213,0.010331629490587534,0.0044893296035543595,0.02460970750782808,0.0008252403506824003,0.010071849273905486,0.007481243325234275,-0.004038986735386907,0.008648657641397932,0.0014429516655230295,0.012691923758698126,0.006083830122473933,0.01271850675128102,0.008204910870043037,0.007487421877738943,0.002232866934981936,0.003460249176866121,0.0010185604042642238,0.006523168897059934,0.0028513194727026784,-0.0009687133762357957,0.00420981113917967,0.00392920769784108,0.0019246341982405496,0.02776738184249757,0.013747534974231396,0.005857950937049281,0.0037702758634815658,0.0036821787591327275,0.004291907750079333
-0.02246852336782036,-0.0035033374684544038,-0.0207138619499066,-0.021661115206968604,-0.01990422041258828,-0.022958376325700157,-0.02798584818541969,-0.02485260496200236,-0.015059253263864803,-0.024521440576339683,-0.0022042366185939487,-0.013640743028701607,-0.03079175654568572,-0.007472759238203222,-0.016014899545974213,0.015242547864919888,-0.011541604476381886,0.0,-0.021658468246913,0.023656669628866197,0.019752007311104238,-0.01972951200222836,-0.026231753326463,-0.020975113809360516,-0.02407098380334275,0.01271634111748133,-0.0070189365715158025,0.016338668765853274,-0.021379316249185,-0.028154696223854993,0.007452788056954342,-0.025021154573509643,-0.01599646972401733,-0.026765551363166662,-0.03268092546192093,-0.01094891248997831,0.056210341640052175,0.005189998785544722,-0.01918473093050516,-0.02562973786900861,-0.014849708316721666,-0.006964230218897609
-0.009388312772785078,-0.024066861679899798,-0.008498605430373556,-0.017979011796278668,-0.012122020620692169,-0.014637891571416112,-0.014598499693305253,-0.013996061466260977,-0.012368867892380002,-0.011743006037557652,-0.02208820089210086,-0.012512504380256645,-0.0064530070733643426,-0.014464086235433262,-0.01514000202422098,-0.008644203029546408,-0.02085074424437992,-0.019230616711482643,-0.006957676577193277,0.03994711288185908,-0.02177174020494418,-0.04353237621328745,-0.013468800756094352,-0.023354624313671104,-0.01796254746739802,-0.02009033797276469,-0.01143446248608631,0.014249160759225266,-0.013742073886645377,-0.013961535068941542,-0.00032149662335159213,-0.010498617593627052,-0.020689289267112318,-0.018886542575788843,-0.06311956025329797,-0.027189858681459574,-0.06231760719003397,-0.020319826875063104,-0.012574039294237938,-0.01904748007773533,-0.009753384489199369,-0.016417037614134655
0.017973924081882506,0.01884176126826671,0.019618797663605195,0.016612876797165686,0.013864388908832851,0.01505097944935826,0.014814773154659941,0.012076335001185523,0.01182792354401728,0.01188254280951128,0.016427021088726217,0.020673595239459882,0.008243926364418985,0.019501325480946657,0.02498060883157052,0.011014169102073316,0.01959136801412929,0.012345491824579282,0.01528666080719915,-0.02984125283663047,0.017804971630831497,0.034401189812564965,0.02427162480535873,0.01936765753510078,0.019383191239589304,0.019220854634887586,0.01577277231801951,0.0410663222255765,0.014290871588958032,0.010265588757436429,0.016409217787272622,0.01974636541575326,0.01659951521683549,0.011820121513174393,0.05312024385502759,0.013975064260044473,0.04796783582824565,0.019891212607010825,0.02122378017215059,0.01410079147277965,0.02148985822185856,0.016853152828176145
