ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DOL,DTH,DWM,DWX,EFA,EFG,EFV,EWS,EZU,FDT,FGD,FNDC,FNDF,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDOG,IDV,IEFA,IGF,IOO,IQDF,IXC,IXG,IXJ,IXP,IXUS,JNUG,JXI,KXI,LIT,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,ROBO,RXI,SCHC,SCHF,SCZ,SDIV,SMH,SPDW,TAN,URA,URTH,VEA,VEU,VSS,VT,WDIV,WOOD
0.013756058674300136,0.012870347541447377,-0.0008816554777844203,0.014523518288086934,0.0005706214202551037,0.021421021580889533,0.002465937861582497,0.0,-0.008207982128418223,-0.0005769738929286798,-0.015411111977484966,0.0006255269341253753,0.008776892025019276,-0.0075590343449643705,0.01055001495775655,0.038769962422904106,-0.014840369180213132,-0.008550185873605832,-0.017074908299062254,-0.002198730309967929,0.029832549098439833,-0.0016086466921374672,-0.03023890858497072,-0.018395603785877276,-0.030124372732981224,-0.002500063863594853,-0.015473185083819244,-0.0044348159150768614,-0.00017223676084551236,-0.0006931617507158605,0.02256895517110592,-0.002274406438187002,-0.08682118293004203,0.011142218051285395,0.027569797250169645,0.01644992711702115,-0.001966823945510741,-0.13705593568536092,0.004214308480260472,0.036112163562262635,-0.00912115055249474,0.0010349295928268802,0.09249081049606384,-0.024695909498559203,-0.047887417755745135,-0.004357687843502844,0.048248354456197434,0.026126067775162968,-0.0011997474624198708,0.0019040698800118184,0.047659380296519775,-0.0207724477565701,-0.00032369485794695726,-0.013390953416467543,-0.002795949169087613,0.08031895789571203,-0.0021253812022370058,-0.06831795165934372,0.11913044447463025,0.01791916982689739,0.0,-0.0032427947723840103,-0.01888482239454506,0.01263333181883032,0.0058546845163662715,0.0001923179605858736
-0.031937717225424614,-0.017133017704053996,-0.051168796844627384,-0.02025133668164963,-0.04590796677742005,-0.056274145431614936,-0.022842811509652703,-0.05862215760817902,-0.05367891810036229,-0.045611952498517835,-0.07363327454303126,-0.04922643894742563,-0.04567865703700573,-0.052015574828715404,-0.0246084539038403,-0.06486481188937478,-0.023318254814407642,-0.04874386951631058,-0.029456236344549382,-0.05728977241822216,-0.05039691199115975,-0.02356499401550888,-0.040558229729736085,-0.0592934199836085,-0.12552034406894186,-0.030701581656522287,-0.049342128686305,-0.062082443235449,-0.04719244142994836,-0.02543338581097328,-0.0387186098622108,-0.06306957415587433,-0.02592991010937554,-0.027892568323801752,-0.032176734829005335,-0.07382850438042024,-0.045682399858348884,-0.2841175588067981,-0.017386150731691568,-0.03603708239988464,-0.06861914888427967,-0.036698859690191016,-0.06454325776780889,-0.017384694534568947,-0.07455614875276588,-0.04212245468769864,-0.029593913362884382,-0.03599665786344841,-0.05116500496046205,-0.023185113439243333,-0.014469209904259369,-0.043752042581420916,-0.06379535536414742,-0.024639911071756903,-0.039568530437858906,-0.03258325695415665,-0.04508343402180162,-0.04562017274053951,-0.11810406859935585,-0.0221069189697997,-0.04367588770672904,-0.04717350967729416,-0.034444342360899056,-0.025923696809084008,-0.033730942263319935,0.017881215160002985
-0.004639212245221736,0.024335561825500708,0.007424201242829719,0.0004965875383173295,0.006169918707583524,0.03001289610762348,0.024090267537010827,0.02112438597905422,0.016714207693652013,0.0203618558617165,0.019021088798160925,0.016090149306457618,0.02007883657668251,0.013324378789407943,-0.00461170270218017,0.016961881770401185,0.02613140545841204,0.0015766258739998346,0.020775528954813383,0.015751192708988997,0.16782199821233645,0.002681538778877889,-0.012856682960207387,0.013869419323044531,0.10889093834400272,0.007710749938876294,0.02047354079729987,0.014566311224066375,0.018602465556905846,0.018139167550120988,-0.015671286774421554,0.011516761231571904,-0.03508971712957205,-0.04444222250022917,0.027753862640451682,0.03614580583083424,0.007548134426800278,0.4513098058969586,0.009965467153364476,0.02750345796611504,-0.00584026761031047,-0.0010528773886663038,0.6630823843517094,-0.0011538846153845619,-0.06999150307577674,-0.0051312140748926705,0.02062357757365003,0.01816626072253397,0.008737924751303059,-0.030240029481034544,2.025817491833238e-05,0.023210148864857887,0.0293909356250758,0.016869150086022397,0.00041730345389585113,0.03268602542544378,0.000371795515931274,0.010850699177743226,-0.07132382455577274,-0.02497908038073796,0.013423821634807674,0.007815881105395654,-0.006190294957303397,-0.010135356600754096,0.01846162142151477,0.02815530568745603
0.05508400377729044,0.029963975075665814,0.055516611903095085,0.028995927106544857,0.05801006639622744,0.06508452188895733,0.05381092223366518,0.055555222348056064,0.05487793472176193,0.05237998684606431,0.04979852133176035,0.06337798748747167,0.05850587622594141,0.0643010652724165,0.003915279648768762,0.06215907589740732,0.047421814366752885,0.03974813065722163,0.061192830567650534,0.06481844770391931,-0.04217744138977793,-0.003085825898254837,0.06815526209182551,0.0595826985647076,0.06171934743429081,0.02979276612282533,0.0569259480907489,0.05366153121516402,0.06291432687954215,0.0007097288659394745,0.05839618600033269,0.04361848860892446,0.05059351167658585,0.06772687513855137,0.04630175626852676,0.042824488083798885,0.05749290003464316,-0.14398810480689386,-0.0348368908578332,0.034236753912600365,0.08767128075872274,0.08783656760476513,-0.15571116150581532,0.06700038763959901,0.12797177592829734,0.05668018160221144,0.05891369273484191,0.06410266867774754,0.06200971471299727,0.060362176550796925,0.07987232646750089,0.0594369595157527,0.05876252700575545,0.06959854994139247,0.03839477559997159,0.03846163773643625,0.061687112630838266,0.16760254389263282,0.09001002987751866,0.06683838270337568,0.061598927617610086,0.058484389897242486,0.06281669063749283,0.059519831510128976,0.0446278245333412,0.031019205742870287
-0.014611771957957275,-0.0020879064081335327,-0.012154526687543523,-0.007044694850844199,-0.015908905811162208,0.011478721907663329,-0.013561098515103322,-0.02461450514261524,-0.0389061417586352,-0.019682094718863462,-0.05308352326269075,-0.014285667106864956,-0.006944364801061882,-0.018603815265886368,-0.001559897517803563,-0.009753553991449391,0.0021747470977139007,-0.04352763058289183,-0.008029211223027565,-0.024569125127320745,-0.1456528613206397,0.0022699340129989872,-0.06511319999703337,-0.06779130352821637,0.002076100642034769,-0.017924627632147628,-0.031956852802453715,-0.0534610849020748,-0.013659294648243864,-0.010874738366588716,-0.022120567069988627,-0.03289478835754834,-0.040355132471442734,-0.0015771455254714995,0.010781885432428728,-0.03918487602529516,-0.01247766135816165,-0.4189791006263808,-0.03066974754850817,-0.028435108731391632,-0.05289669368068585,-0.0556570174128917,-0.3988513234062562,-0.020931072570590792,-0.08803455763253197,-0.04542968624098374,0.015028698905392915,-0.027538981219114557,-0.02383206513109767,0.010626155400808057,-0.008656687116190321,-0.010498753613265159,-0.0130590513310073,-0.012574919448119013,-0.005697374026252285,-0.029313818023123606,-0.01190065447310296,0.12481015452660765,-0.06624328502800353,-0.014354708688560484,-0.01654320028614595,-0.01734197721050302,-0.014006119280940152,-0.017076424409069608,-0.03438183649269412,-0.021848203476787405
0.028657071630970768,0.016180827617576058,0.04787462505064784,0.036182985614937664,0.051674374953659084,0.0076769841627937815,0.044631610674739496,0.04746389189366388,0.05513021204392421,0.04473945752755526,0.10317281317103084,0.0364658531520636,0.033109607279865165,0.039414461309544124,0.0687499216744017,0.02229128783208141,0.02884567747339117,0.04075975464978236,0.03642398529796765,0.04398504351943276,0.098678198963882,0.03685404570722661,0.06825070630837464,0.06735934204189574,0.056284585113424976,0.03586037124649572,0.04953283969854954,0.04795895637467632,0.03727132504529697,0.044694056875606236,0.02782093848079085,0.06266566725943516,0.0913932568549486,0.030361617601129036,-0.0010202653256929108,0.055138511227174426,0.044404408970521766,0.2676887197346988,0.01872585059676813,0.013978446656745138,0.11170196072324752,0.043807108464620825,0.2951167336416291,0.050497642849157434,0.09041461860186284,0.06121553589786656,0.007260804589610212,0.07251410493429092,0.048209723777574674,-0.001126398318267429,0.012490233144194604,0.04940315460801595,0.040357291674369834,0.04285437588014188,0.02430258979506573,0.002893374145482928,0.04144530030612115,0.05784376984087455,0.14091356647458633,0.01783037950414629,0.043269020247217,0.05081888900767971,0.055813025270743034,0.030643637249089563,0.040137946419260266,-0.01208340837977996
0.0,-0.008922562682473231,-0.011314968215816665,0.006504699612003988,-0.012078022838949577,0.019211579918547127,-0.00032546261367553004,-0.011813207244731335,-0.0187348584116577,-0.007605265178710029,-0.04671891774219111,0.001954335973016798,0.005387580515571397,-0.0021667585958856914,-0.05847941690318125,-0.006338777324345736,0.005378474612451714,-0.008745209457992733,0.0042598334510788715,-0.005041558502135804,0.029671235249958412,-0.010325674933961849,-0.016354039466191187,-0.016954473241523292,0.006211192958468161,-0.01209289217116103,-0.021337235557292486,-0.020553587242634886,0.003131798275889808,-0.013498086978577895,0.0012649899386446505,-0.020392494498877017,-0.05240162129263365,0.0049395536139231755,0.03073350805359488,-0.012368581140190191,-0.005357843471983761,0.06186045621748772,0.012465581556493473,0.0023693406139996,-0.003189756809036207,-0.006067702576447375,-0.09836060604304676,0.003859684210526332,-0.03740653654896632,-0.029315905911782576,0.03845840793652678,0.02686816252956225,-0.009568280456453004,0.0012028792944098704,0.009061288273290329,0.007267024606419764,-0.003179736785033765,0.01705743624402715,-0.0349913985924767,0.0032455494349451475,-0.002040799647962571,-0.09595739076192243,-0.06643950385492033,0.004279205727189107,-0.00048354994603557003,-0.01038413693024326,0.0018129293374161079,0.003324909313614129,-0.02167858265433371,0.0074130094480820705
-0.03709076187754437,-0.034764555786745845,-0.045994455025701535,-0.02789124798110331,-0.04362349952212922,-0.0698732254937279,-0.03792933002883997,-0.04921305915495108,-0.05188679889971208,-0.04598137613280581,-0.054707031012371655,-0.047268730388858336,-0.03984626201299515,-0.053022154623702834,-0.024068468023167804,-0.04210237635575775,-0.027703382707989242,-0.05868810893747602,-0.014139392499312741,-0.031849324289886474,-0.059579414900733464,-0.06420547752808989,-0.06783426328270288,-0.049504911276393226,-0.008446933837485413,-0.016321455948071342,-0.05523267983611305,-0.05770928100316933,-0.04206389411235943,-0.057977840862732326,-0.0492673204578732,-0.047417461377186304,-0.05177549764200249,-0.029152677853964113,-0.02062878780673533,-0.027238543191861874,-0.04239791040205294,-0.18221639386900135,-0.07470780779247937,-0.033630507690533905,-0.07839989660467349,-0.060200272463091176,-0.26454540980103114,-0.01677741989593076,-0.14766831464263394,-0.04418358095726669,-0.030157963780477207,-0.052330409624237066,-0.04052774567740139,-0.01697194735631265,-0.012333644847786448,-0.018193244903469144,-0.028070207643483062,-0.02763474695964781,-0.035101306546072235,0.04852620804900995,-0.04158145945715845,-0.07695924359779692,-0.15875915782975644,-0.0386151941042662,-0.04111255391669341,-0.038804034100782064,-0.02924088064083965,-0.029193503668416988,-0.035334599572453225,-0.033480560963654316
0.0200820391234345,0.031214004875743575,0.012760518487191848,-0.00839741926075208,0.008691532550663544,0.06196040963111268,0.017809685660126716,0.034451633451011834,0.031186237171476387,0.028633745896521838,-0.045397476508232566,0.037553063613196304,0.03339899268131303,0.03628832715082826,-0.03545004740951877,0.048726283926041294,-0.011268528248084327,-0.013854930160760786,-0.0032269793743224147,0.008971940522962567,-0.19917181957637956,0.005360205946831172,-0.05377379867146816,-0.08131723184944167,-0.016590364737753983,-0.02765557667133196,0.02685459625563201,0.004980658327252047,0.033159922152108265,0.017325522293321027,0.03172059813220464,0.011224779659060036,-0.04923520659015576,0.029508366864506887,0.045862339399585714,0.029163901338453244,0.008497740208080364,-0.5409748607643433,0.044880514208389635,0.06490475725666127,-0.10503472606218943,-0.043992531576849715,-0.5760197975304027,-0.023106968471630625,-0.07492931697350838,-0.0216155496142769,0.04862194146780114,0.0484176723672267,0.018913075403391526,-0.04889239140487711,0.03239942953212193,-0.012779528454834104,0.008533049467380961,0.020274428352832084,0.008897239082680277,-0.10747342957453486,0.009246147524467715,-0.09943909973774888,-0.11496738120832466,0.026315804417554246,0.02733059084128209,0.00822788226280988,-0.02923857985162048,0.012276175615792272,0.01577801292448698,-0.019126438173352918
-0.06806817741045511,-0.04161392850132541,-0.07441013474095813,-0.059985853306727926,-0.07719198004161981,-0.0790007534771084,-0.06623971410397178,-0.07552984530644892,-0.07748147710445827,-0.07431774264464433,-0.07399796139258237,-0.07425138809373916,-0.07376242478022473,-0.06802333341351545,-0.12126245254876115,-0.06901008430369636,-0.06103652036188524,-0.06446288989822772,-0.04604307475317232,-0.07076700361137858,0.05170631375733077,-0.05097033591320834,-0.08275692910898341,-0.07754221079192833,-0.04874786611332542,-0.0418050240447504,-0.06704761904761908,-0.07752429461812628,-0.06902960211846185,-0.05292815093913293,-0.0684733633497506,-0.07288280833078893,-0.0570469251123144,-0.06754897973301946,-0.07425131736946325,-0.04864095042066773,-0.07245858294118909,0.03033847880959633,-0.04683794315398484,-0.06458782872060062,-0.08826399983552016,-0.07278662412346132,-0.885932922286616,-0.04585156477438133,-0.08361776047142787,-0.05686640505125641,-0.07942588088026474,-0.06218056205313924,-0.07675370456286497,-0.06706832200593321,-0.06396838467436708,-0.0478964406134802,-0.061828897412621577,-0.04158575935863134,-0.07609114197191337,-0.1156135839338342,-0.06941515325616814,-0.16279728965766604,-0.5355392672836892,-0.06572193159843275,-0.07233420995195723,-0.0774634059501213,-0.056802121350270574,-0.06679590375534739,-0.05104714396954349,-0.07662167544641868
-0.034371657175363425,-0.01774968538914056,-0.04289207478262114,-0.009009103459888932,-0.04040408604791386,-0.043988139623222684,-0.04133571253411727,-0.054318856192007665,-0.05024101799866623,-0.050386877174242096,-0.05771366572500863,-0.04418879327304217,-0.033913691743372734,-0.06409210058135369,-0.038752341047681035,-0.046640829662982164,-0.044757183715578484,-0.04637804975168063,-0.03733029857046885,-0.05342898803914497,-0.03687308149295766,-0.03752804494382022,-0.09301654834413974,-0.06899273046387605,-0.034047102171485766,0.010388109614286229,-0.05144961802140357,-0.046763751455997114,-0.042603318130465966,-0.023803362670429352,-0.02754749943099772,-0.06368012505466603,-0.07182129861434321,-0.05198157540428446,-0.0575229839966851,-0.05229746635123441,-0.03896097687451471,-0.14835789720907272,0.002717368659420289,0.004181325243905432,-0.011701910217934713,-0.0795360159014418,6.361021007291577,-0.034706332368662565,-0.12383614038598167,-0.07312373664766232,-0.07437884760091712,-0.04632150920207175,-0.053746121987493095,-0.04304768640134583,-0.02624066793836886,-0.029911664486551918,-0.05064163402860693,-0.031427382333708564,-0.030972853053804907,0.06340934903309042,-0.0408936589656868,-0.10246870959752688,0.8337731796959391,-0.03553381328034888,-0.0450161127271587,-0.04545438214532596,-0.02807547149592796,-0.04142105013289615,-0.040222326665341215,-0.055390460836171385
