AMJ,AMLP,AMU,ATMP,CHIE,DDG,DIG,DUG,EMLP,ENFR,ENY,ERX,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,ICLN,IEO,IEZ,IXC,IYE,KOL,MLPA,MLPC,MLPG,MLPI,MLPX,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YMLI,YMLP,ZMLP
0.0083682937697879,0.0076044773087183964,0.012021489517500405,0.02267429628822814,0.001976323395094993,-0.01376136657497639,0.05563378534055493,-0.05335427390472312,0.03179511052770783,0.036521647648862975,0.010944696141766136,0.09319052301687307,-0.08864468695716253,0.006028797914913796,0.02478632743229073,0.02482525049474256,0.01798697343918863,0.020588235110769067,0.03490385808156908,0.07391382729403281,0.035561257564784766,0.0294871806243225,0.01997326158389613,0.03301479008363297,0.028938934467978406,0.023960171809317057,0.02273212638778246,0.026964211286525357,0.002140188059170738,0.004149810708536772,0.006542740990377214,0.02122748227418963,0.01029727979187379,0.04836093354080335,0.015207229708725916,0.016072056108933936,0.02463318305350877,0.01970812124791289,0.056835574309278665,0.028312555695655037,0.01766474601795011,0.03224927086989661,0.03798856835319045,0.022129928238904084,0.00395112757948089,0.06070104737988963,0.028181285674991376,0.06595247386891491,0.027612732191543383,0.014925425985780975,0.025503113617966703,0.032218118849922935,0.026497847049927168,0.008165478305269066,0.009896281330172868
0.028847980543284718,0.01994628295931548,0.026258266878820102,0.02641028375168981,0.010519347101620237,-0.013953477521880408,-0.02079171903582392,0.016963088760153483,0.01202537148534112,0.01241617605236055,-0.010826206600159408,-0.028938965276590244,0.02411572055082926,-0.0014982554270465214,-0.023352842384577945,-0.006141381423035552,-0.024804593915530426,-0.012103929535024684,-0.015514127961940575,-0.06714789323484975,0.0039857770794833,-0.06351190398994992,-0.00714505021805673,-0.0033643042920574262,-0.023689702338956373,0.0119626596742448,-0.0210143644765829,-0.013736449448236557,-0.003203586183234305,0.018299549502195152,0.017447953966071534,0.023040338663305786,0.027102164177612145,0.013838860274681614,0.021693990800698976,0.002314747844482877,0.013611529770105936,-0.0023176759880306212,-0.0031992495687731518,-0.00699414219698989,-0.003538581900955197,-0.022019528950124385,-0.012614985117241405,0.005166191953465052,-0.0027576384402550227,0.006413431700667899,-0.007768310000641573,-0.008041231052421789,-0.009301560634909455,-0.0003840486948973365,-0.004419986434953156,-0.017285220009986883,0.021142453046253038,0.012419019107220687,-0.009099180731100168
-0.00307289593186521,-0.004756867809528289,-0.004568908550068704,-0.005400425915400981,0.02537407564519649,0.010377375542231108,0.012022083383217044,-0.01156822897956045,-0.003584038932299903,0.002075869769120269,0.017948337078565302,0.009317862988730548,-0.010988903691953742,0.00552443292179118,-0.003316251820037969,0.0034446616896924858,0.01937052864673761,0.0002919891531516799,0.010706004147298715,-0.022854057944934315,0.006107968538710496,0.039450395668963516,0.01253249873541502,0.01942231915772945,0.0024682389590794025,0.007820162737856027,0.017182340632323597,0.010418722109748679,0.012319185817382908,-0.0017391819997223338,0.0059071166127117325,-0.003916714704900381,-0.004735973904861501,-0.0010106702504847824,-0.006066591215080846,-0.00461896506194229,0.00592946131738679,0.012959009997778992,0.007331332061070558,0.00036972692575788454,0.014548510316546132,0.0020726092389018206,0.0029314226469766233,0.010803470642718395,0.010378388907827222,0.00991991226873563,0.00249213504588402,0.006530120892127425,0.005424744951339828,0.006553390582035082,0.003699328841586321,0.0006122571374874919,-0.0048457244320224855,-0.00213337604096234,0.018424783421684698
-0.0069349575821801525,-0.0031865926894086025,-0.004896124774306892,-0.00415198654531754,-0.010152238684255507,0.0,-0.04112377842317982,0.041916025619302494,-0.0007505499611370251,-0.008319613177546441,-0.04837766650495341,-0.0584419580297809,0.058730168935974235,-0.0487257399219606,-0.052857710302064966,-0.020254021263995576,-0.017987061415465484,-0.037328840227865034,-0.028911636567423505,-0.14732965009208104,-0.04386096770212395,-0.07505313509894136,-0.02467494618667209,-0.05258733066601602,-0.02601183375897838,-0.03193260563761022,-0.02218109230254452,-0.021037999058459704,-0.01798944161841467,-0.003484175845104834,-0.007772772329820605,-0.018677878340619472,-0.015635871947479025,-0.009615621262318205,-0.02950155155840347,-0.005413687217011341,-0.028779385677393476,-0.04690840596675723,-0.05240177182204464,-0.05545270630916803,-0.03336243129002646,-0.03645319934844859,-0.028765002217754132,-0.04008011943564404,-0.039274843248532365,-0.04132255732909449,-0.024751282736421864,-0.05704695604393016,-0.022134608552248476,-0.045778198579324414,-0.01982259198336916,-0.041957385521767525,-0.002213450716982793,-0.011758331445081843,-0.00823709052486135
0.008729346890003644,0.009057088844284116,0.007687843436403568,0.011866619876743407,-0.008333323419349104,0.0,0.01570203083004549,-0.017502622169711726,0.012767542774643087,0.013758521742161604,0.013755766580186294,0.015557859894792081,-0.020239910806199968,0.010244438680580123,-0.010435399032852578,0.00770850149336253,-0.0014087966992875672,0.006361805410529907,0.006654931138858957,-0.03844492440604751,-0.002857231570878007,0.00414921292070925,-0.0013601589607487767,0.006167218493756019,0.004557403344649078,0.00948167706139184,0.0052510207368847645,0.007879714347232367,-0.0032326071497968817,0.0052446611904537,0.016349008803862992,0.033326771876144023,0.021744250072360683,0.014818768462994781,0.02897682136584914,0.000388795111378131,0.008032860521667115,0.003728641313137029,-0.006144388817111372,-0.009784825171939644,0.017257171669665148,0.0045614881457652036,0.007285515431411536,0.008350774200117112,-0.00031453264277098066,-0.0015211191234142595,0.004100566290731828,-0.009727089620741244,0.007568731939518174,0.009381549687840636,0.005996016633528507,0.0008938319855466167,0.009760429150118332,0.009734794842593595,0.008780203592212692
0.004038335018741695,0.0,0.003966964481779272,0.00919182571537797,0.03361340505292778,-0.02194217991980608,0.015458905313996347,-0.017016693261159368,0.0007415118809510638,0.004303166648413406,0.010029790018510659,0.025931394776866627,-0.026778951979112446,0.010920189687211757,-0.005502347706985475,0.008344911423807623,0.004585420007074198,0.001806049708253132,0.010786474113643007,-0.018643306379155438,0.0014326676268875589,0.02571164899539586,0.005175752586258063,0.009632138320899257,0.008650371325292752,0.0058209553699082595,0.006268300235654283,0.007995584881896223,0.02864861971303042,0.0023187992128504585,0.0026809507129601077,-0.008329629815777152,0.0025044413445378193,0.0035244350507694024,0.005181415670429107,0.0036920717085988266,0.0067291856574015095,0.0037147901929539436,0.0,-0.004940736997542603,-0.005059456904686593,0.007211577236074577,0.0075471615691043185,0.005866022726083607,-0.0037746016333731532,-0.018283089977125147,0.005849673317739282,-0.012218595807772048,0.008073534032831198,-0.00021105991770553677,0.008586620042436616,0.003316673778475554,0.0021966728740106752,0.008034272012939747,0.005410517185638796
-0.04252041497926103,-0.029039251010040193,-0.04042561599813893,-0.043969737434989366,-0.028768086100199382,0.0558473675869192,-0.08441246934656567,0.08763854647819243,-0.03519817216577765,-0.04614369069064008,-0.04556097305178696,-0.1172809852317013,0.12657240784510598,-0.04243805703331077,-0.05624729221340991,-0.043448272216478206,-0.03581456607914736,-0.0426681997451174,-0.04406202446125871,-0.1604486152437629,-0.042441556976975985,-0.0599820232358137,-0.03523038519890652,-0.0381610791203437,-0.04194105475007258,-0.05313681322513225,-0.040697772973766984,-0.04230521299089815,-0.009458745999344792,-0.02371311892065199,-0.044786269682189545,-0.0454543487762744,-0.04337910356791788,-0.04565965966873377,-0.036082622073220064,-0.03097761283140031,-0.05171506674227036,-0.04663216771445165,-0.04173097656587723,-0.05024830573076676,-0.04397260761679917,-0.05064978343585245,-0.058832641238325566,-0.060377356263138865,-0.036311974556678936,-0.020176095897892828,-0.039723373963482564,-0.0635460156486862,-0.04255194410152085,-0.05704655029183716,-0.039964054299145874,-0.06217394492388115,-0.029811423010319426,-0.021785157302728238,-0.02643876691293854
0.007601612182416095,-0.012506711160418692,0.006335243501566957,0.003942114418535537,0.0296202026400538,0.014466527907234218,0.014765932408807247,-0.019149353551128984,0.003840155703134952,0.007947476157011267,0.0042840858138613,0.01850218257139016,-0.03140273150672907,-0.012892792870967477,0.01074771403149247,0.009012390378907742,-0.005462436923502379,0.011613265512114584,0.00828231693861783,0.02317339149400218,0.02207826139826856,-0.0780953717564058,0.0011234884517260669,0.02164098633830028,0.01397363171912433,-0.0005554607412903723,0.0012988297024230818,0.008098379861603455,0.020689573583758704,-0.014810331589817762,0.003849042037544272,0.0007767182704313746,0.004035811326874713,0.002628709089397239,0.010160486741680935,-0.00239772377513617,0.000927462018966124,0.009316803159897956,0.02580639491889064,0.012965350187629295,0.003754696076981598,0.016201333108837628,0.019399741076904044,0.004746343235198637,0.006225262861479082,0.031150959821011376,0.009598936487920236,0.04558408912753607,0.008074007635197718,-0.0008963624905569311,0.007824850844053663,0.030097311115669812,-0.004518731827127236,0.0059749774136805215,0.0009612153486060076
0.05102211260287868,0.059834218115702685,0.050676614589783835,0.05301025919196795,0.009380757289625992,-0.010249611499090452,-0.003668093064304342,0.003042523692586315,0.05891364625066115,0.04388076599715751,0.01157817234369811,-0.008564032388531215,0.007925129359448255,0.01306118806331657,-0.028032861271231214,-0.0010719618110104773,-0.005858826660267965,-0.009308056206937509,-0.0039284300174881655,-0.08393285371702637,0.027286060855685718,0.06611585962816463,0.02553303895410254,0.030891324943558462,-0.008074890989623443,-0.006949412550658771,0.001945456042535328,-0.0018259731146735149,0.0135135859334077,0.04832034388303903,0.059602590597290186,0.06180468821622975,0.06242637948717825,0.06009927137571966,0.03758601049040332,0.012817990207307528,-0.007042200665842887,0.020000097740043105,0.037735785581648536,-0.016102461336115512,0.010286684203995543,-0.01126995591015132,-0.0029279578179345787,-0.007267512005677423,0.009443274924424344,0.0240657971496465,-0.00045263460252651484,0.04632148891171847,-0.000937758114028834,-0.004933700061002334,-0.0023812790733491627,-0.01447750143475554,0.03858398100726484,-0.011339018724175828,0.02713078349291006
0.006044665394168221,0.0015829527308656038,0.005991720735177738,0.004972057562915167,0.024163758860594714,-0.015758640160200073,0.014727573819745687,-0.015672518170238348,0.0072253502877519015,0.0059112691235813355,0.012048129305631095,0.019806242588167274,-0.021443946373280717,0.0,0.013426147743075871,0.006795578207753635,0.009208264705867629,0.010335084390753951,0.011473547405260263,0.03926701570680628,0.02529646429138134,0.012596929790113606,0.012312082644801315,0.008561682144934545,0.01248232647492734,0.007977615975833633,0.006904077341207814,0.007133827488694509,-0.011794830111924236,0.004654224456640769,0.002960416952839525,0.00779341886207965,0.0031159545704131787,0.004972559899373359,0.008673366057054797,0.008305421933120309,0.007465477134493064,0.02036185738221889,0.03333342691219897,0.01049101151289159,0.013267593666035379,0.018626858226137164,0.016150276482721108,0.006954640260132244,0.012903110245276284,0.0409997400765846,0.00645438909673686,0.03645833498077637,0.007366575843080223,0.0006762352384435234,0.006641195672837826,0.019364104552726115,0.006118643855911514,0.03141470381701575,0.005142603823572562
0.012579660239885887,0.01738656279505874,0.011018442987073544,0.011131862492922863,-0.007259600085188434,-0.004574622975159685,0.039066169055644064,-0.03826388255365765,0.012553786935687858,0.019588626924986467,0.023809608079705988,0.054586003726548336,-0.05405388884260925,-0.0008058643989783848,0.0397448025146012,0.02024852499598428,0.024817446333356915,0.0340980630200142,0.02764981876810579,0.11782815561153093,0.004163430097472759,0.02200948139977488,0.007837574121520922,0.0,0.02840925233105308,0.023465589571937943,0.020569843592447797,0.019433492490644726,0.004151480863866279,0.016791807052550747,0.020662497753417646,0.03189972028001399,0.025515942375959114,0.020781828924955056,0.015174469108079753,0.00804080333060552,0.02185992529325832,0.015521079477575844,0.0014662340692911686,0.029277443346361086,0.016443453659163332,0.03220477770142543,0.042221686204479664,0.02944392859456223,0.0025478207562815713,0.005763759879830179,0.024527563082196856,-0.008908102168319889,0.019931223304594337,0.03063064256128592,0.017833668382764834,0.0356352592200876,0.01650756260735332,0.008648905686379316,0.009534810203372664
0.002737325681473117,-0.003624834802139236,0.004528928408520257,0.007049243131034208,0.03290684531992972,-0.0027572402796239965,-0.03317423293624475,0.031241548705236488,0.002833916924934877,0.005123152300180751,-0.015697726991419258,-0.05151708033274769,0.04942074066506928,0.0008065143401723954,-0.039169317994887466,-0.016713186527078733,-0.017094018826072987,-0.030875369989016438,-0.022076498721535068,-0.10891337005508264,0.010442272611318991,-0.00046804400411442346,0.01206786976656083,0.016977812785680238,-0.02168250062624875,-0.028218728185673468,-0.013017011407822764,-0.016034486429483782,-0.0015503767417960911,-0.005125266515138736,-0.00674792391924334,-0.016159404616594788,-0.006707061779481576,0.0009694920865089656,-0.01395105775293849,0.006225562574237027,-0.026105923925493744,0.012372586845959445,0.014641132109583075,-0.040750354074673416,-0.0077890217454885426,-0.02353237910599288,-0.026802086678254858,-0.027542447620546525,-0.003494239495381,0.008118371466111328,-0.02459906797186546,0.045402300738241835,-0.01672985949962289,-0.033653802731474614,-0.016812080595732384,-0.03023423040687835,-0.005555630088554639,-0.012326125551964094,-0.007832278993191935
-0.017573299925243608,-0.014553256447565171,-0.017195345913445757,-0.023583393769224102,-0.027138740811697985,0.03963126891997292,-0.07115344144458469,0.07405497180641353,-0.028965119524000438,-0.02771570046992983,-0.03307741091363451,-0.1077752753829672,0.11331869286808005,-0.024979815662291585,-0.046168981861826906,-0.03576474081313101,-0.0253622338307852,-0.03495201928734501,-0.03950637464818048,-0.13374543411070525,-0.024164155747272268,-0.04074953829875464,-0.018548058554704632,-0.027545856561887287,-0.038039500507922416,-0.031550619597490684,-0.03807698431166046,-0.035668639484403485,-0.04503105040801995,-0.013165316853006363,-0.018764215946774576,0.002142424026073245,-0.018732625538101382,-0.029055459857355474,-0.015159212545391612,-0.0216550718404915,-0.03387929130580107,-0.013659144852750936,0.0115441319726966,-0.035331328530874354,-0.029287416727726043,-0.05388583098463404,-0.04352648830732586,-0.034858452029618625,-0.02135799430545492,-0.016106186013424794,-0.04019345486737815,0.001102165558216988,-0.03574486238090668,-0.029398748334631308,-0.03625873491740124,-0.04317765425899064,-0.02492462939475484,-0.009223945870657259,-0.011144453567247402
0.024357991685370284,0.015295484630277294,0.022021288247685,0.026035217867494843,-0.03577928404572809,-0.009751789132277505,0.014906059207020112,-0.016634581116733042,0.017824764738033884,0.015399731884258687,-0.010384867564984008,0.023487717113396117,-0.02511574517361135,-0.013223490503497129,-0.005149387976847893,0.002937876158657532,-0.005576279661666287,-0.007371920711169066,-0.008446525395055506,-0.02173207914369121,-0.028500188088865962,-0.02343758709200536,0.0005399905542102522,-0.030901252449321005,0.0076430292644026595,-0.0046129972349943146,0.004644128952089369,0.007885618709227271,-0.02059623470251233,0.013340954749403888,0.01088016514187182,-0.009263742791263529,0.020199910621648876,0.01795492886286806,0.019497291554809483,0.013833990184222008,-0.008092550959179406,-0.02259492236819069,-0.047075564710710116,-0.012862472953061251,-0.02021792798577716,-0.005437792139787372,0.0,-0.013543988285396841,-0.011074789348663029,-0.033220990003204914,-0.006921144782017825,-0.03941863195848589,0.007636444251378683,-0.015144259190926409,0.0024583587824862987,-0.014314987252152106,0.0246573809373008,0.0010953004425084904,0.01361779637504644
