DRN,DRV,DRW,EWRE,FFR,FREL,FRI,GQRE,GRI,ICF,IFEU,IFGL,IYR,KBWY,LRET,MORL,MORT,MRRL,PRME,PSR,REET,REK,REM,REZ,ROOF,RWO,RWR,RWX,SCHH,SRET,SRS,TAO,URE,USRT,VNQ,VNQI,WPS,WREI,XLRE
-0.08361699843676826,0.07918097596052426,0.0045556752274585645,-0.044560011645418666,-0.014636546962739843,-0.02512131754148954,-0.02649562502127505,-0.014387485581868047,-0.016269452440383442,-0.02656868315661061,0.0061301717392702034,-0.0017153126108344534,-0.02403671389835348,-0.028572508364731374,-0.05684554991834029,-0.01446784695166316,-0.01288788534216667,-0.01649335870174152,-0.028571752918897277,-0.024848265970671413,-0.018414167053283626,0.02612573120447845,-0.011707387678285405,-0.027972046968490046,-0.026295280547118317,-0.014513330614076041,-0.02600018309343396,0.00024120778313398706,-0.026328178120829045,-0.01998622226305549,0.04647545710005983,0.008869213289447491,-0.047974652212314235,-0.024949344470379112,-0.02796196193192527,0.002258678096808764,-0.005998213252454983,-0.029003840109719587,-0.023078553533640668
0.058066076786348925,-0.05692602989521225,0.010959954852547584,0.024873837788894473,0.01211150279174464,0.022520648571234085,0.01755911854031374,0.015456072668231288,0.017936184677016975,0.01793029355907243,0.020132276029358537,0.010652881356198908,0.01954650753246286,0.023853676570055226,0.045749224237573896,0.023238713852456783,0.010154676432206274,0.02235149048862196,0.013235409457926887,0.020330874993453287,0.013782384681190831,-0.022751796638070896,0.007897306630777203,0.016108880211361275,0.02501980941259874,0.01514205020209174,0.017507945389406483,0.014230440198728916,0.01761325331499779,0.008438808751793252,-0.03967071515805208,0.017582355610127574,0.038819268194880664,0.0183068316896049,0.0199901371981427,0.009014094697285363,0.010970928161549912,0.01883116778443817,0.01991558218910101
0.030306721345031668,-0.028839751587791337,0.020187077814714904,0.0013651603067747651,0.013773027755286741,0.00974164807488152,0.009922333251584791,0.0084559714097044,0.007322724537789737,0.006067123538586966,0.005453278712514464,0.01394085170892519,0.009202479272370395,0.024810824130449532,0.005832943734947417,0.025550225147478192,0.014839795203170131,0.026405059301515817,0.008224369936565603,0.007970084481114997,0.011707066011181294,-0.009977814364009208,0.015670952926218503,-0.003232124359232904,0.013947877909429576,0.007968926908484834,0.006797686159753273,0.008799165827699783,0.005607117508725774,0.007810406394299985,-0.01818651688705552,0.02645793342502885,0.01868425899566045,0.004902830118714146,0.00991894037718861,0.016750426907593884,0.017091756560984925,0.017845913098413206,0.00435667568560526
0.005564907936438458,-0.009668448186556764,-0.0029315639131580807,0.00469597565201637,-0.0042315925907680674,0.004194423930387254,0.002562979728808192,-0.002515644561643094,-0.00590656371543035,-0.00029201855781435916,-0.020144641901396417,-0.008383633895562624,0.0017730399492227676,0.02332464605010096,0.009061153256539906,0.013148786850612828,0.005188638372971797,0.008990847191812437,-0.008637237984532175,0.003031149992469416,-0.001866184887805373,-0.0005599065627022364,0.0019285776046213405,-0.013743087180014948,0.009935294370851118,-0.004257087615626677,-0.0009495606567539901,-0.006364716574363718,0.00024234826490888642,0.018988289366637233,-0.003969462278002292,0.016307195469396532,0.0035305829466030767,0.003862517699544176,0.002247963697892825,-0.009335618648927195,-0.006668317548130875,-0.008766510170526699,0.0033080817445359572
0.032753554108063715,-0.035564927062994904,-0.01764057848843491,0.0,-0.004249575061110575,-0.004761734151903031,0.010225802600556978,0.0001681997961406481,0.002970792149075068,0.014399896971111669,-0.019768093193943688,-0.016909104302900827,0.0064474542290939105,-0.014426238415037566,0.0310257291346401,-0.02380913593922925,-0.012670164191559202,-0.018420913575618814,-0.00822840714383127,0.005124280615632104,0.005983532463507367,-0.006722812055081911,-0.011549415025120774,0.0170657782721174,-0.004540288610671009,-0.006718090827013369,0.0060188387533672925,-0.024436687324642558,0.013814715590501849,-0.0013667684120064556,-0.013017856919121128,-0.03416152199309082,0.011326479617587048,0.009113126932241646,0.0110981152387729,-0.0227271682537763,-0.02013964065593269,0.01916189400428916,0.0006219405653094988
-0.0013122354866227208,0.0007231604000431218,-0.023194896905234613,0.014465286007906412,-0.01572334922282907,0.008242085472170266,-0.0050608738798818866,-0.017481957980319894,-0.013214714210985459,-0.00767322140724554,-0.06991136741801614,-0.034399604126930244,-0.009044115372635594,0.009655494880849071,-0.004903856401604356,-0.0049090169399644565,0.0,-0.0007000818412686545,-0.03416317988589241,0.0033042287897980093,-0.017843870330674944,0.0005640687790173307,-0.027263985189706304,-0.010313903478765405,-0.023185244977204613,-0.0015076106425351695,0.005613337879440804,-0.02097105251605753,-0.007410912583903175,0.002737883526855408,0.0,0.007502809764284581,-0.0018666045446028238,-0.008428577364737792,-0.009107885473300008,-0.01155623897346,-0.024664335937337304,-0.004132140239019614,0.007942374740233935
0.14071400490586228,-0.13005780810708434,0.060944717850262876,0.048771357485551885,0.059391477695160684,0.04280308704257967,0.052066593842757504,0.051277970420443166,0.0488865522939139,0.05305409224415875,0.04463853519338334,0.0537503538600576,0.05305045028730454,0.04257807144442717,0.09257320899898104,0.06060636474883315,0.00950584134545275,0.046988911289810316,0.05584895471758505,0.05189547590285061,0.052244545843286964,-0.043404779989032666,0.05292660158434047,0.05919819911098102,0.05423979987409488,0.042416595015513835,0.04766915604035698,0.038827811336088834,0.052963244408955015,0.028873592194033355,-0.08532980130438397,0.05744666383931036,0.09158748079242586,0.0524185138008105,0.054646168960135945,0.04535804822413495,0.04862818585652442,0.04119304329300942,0.043843263000111696
0.033310867039192935,-0.034883753110622265,-0.001095681359893558,0.007454733568647053,-0.0017360963770164596,0.012072600931707568,0.01174566182788636,0.006557302716929022,-0.0002217736819592284,0.012391270302577684,-0.030328730226987143,-0.009221224640674463,0.009838491718153392,0.009789857882435252,0.01659153216887396,-0.010631346396437836,0.008287275974470909,-0.0060867340796917895,-0.0033765378940382946,0.003976576169045847,0.008717889415986581,-0.011196093553242728,-0.006836005661961171,0.011553953304849485,0.010104780463295377,0.0043667437173814695,0.011952598846604129,-0.009404393304361429,0.01333933459477738,0.0046787683385065715,-0.0208946842458538,0.0015090931043913337,0.01809115823258688,0.009038421431979329,0.012401668269204144,-0.004800596486532882,-0.011093134357739787,0.011438854828718115,0.010664304389277115
0.010312133877768978,-0.012908728239792736,0.021572206930097204,0.0051092686006097105,0.00999989103585504,0.004373781288708796,0.003602621786050665,0.005374690923372283,0.010199681817151668,0.0,0.03040855124527855,0.0158565199031819,0.0060140972523978825,0.01911404477984456,0.0036443999028031655,-0.028878642505240318,0.012340132007028187,-0.02624479481186864,0.014424139034434716,0.008169269830936812,0.003853030255402872,-0.005363551006726887,0.010816266122750664,-0.006003860369201159,0.02037792532404884,0.0083005161969184,0.004665185197577375,0.015335690387738478,0.003631508165046725,0.011295549207463992,-0.011121135864457706,0.026117554624977703,0.010186890455059926,-0.0007623270153055541,0.0034520163599878785,0.014656788309316531,0.015868795927613408,0.007936663591872124,0.007398232948467962
0.054988561928354385,-0.05405398981473741,0.014674349656559385,0.000806337032106564,0.018725806276074557,0.019794054415874344,0.018747564861260186,0.012311680282531951,0.015583895973993525,0.016441269771174227,0.016863297673673876,0.014591104527710941,0.016618832647210483,0.033837071811333566,0.02613894390010913,0.09803224612389344,0.02672256313536753,0.10094802400020787,0.010592448130717837,0.005893238684976765,0.01194523300717176,-0.017375735551264367,0.023346315327735342,0.017089040464068745,0.02360196431203246,0.01587605821349923,0.01916596404136229,0.008151400589825115,0.01831731035913081,0.023653271293481017,-0.03313075770204159,0.04258432734937921,0.03434654746169439,0.01945464049832912,0.01853287520112846,0.012982284362578507,0.009156954151703018,0.017716393175222157,0.012317194715485638
0.0208315269250998,-0.02304150724753133,0.012698267430323856,0.015832897409403753,0.017113842001692272,0.00427029701611266,0.008222490036358374,0.008641319090563926,0.01491222112189935,0.0040441252018513715,0.03980092253305503,0.020735712745763114,0.004351114559240885,0.014278437538895798,0.0124221760662851,0.011818545674407408,0.006392847475871058,0.00759452584609029,0.02502354396001733,0.017820115597764315,0.015951844047281213,-0.005487951688487765,0.009505583105980918,-0.005648976256192903,0.00815893423545837,0.011190399002649806,0.006107029750512958,0.020689856437164183,0.005774070399778938,0.004492754230689078,-0.010688501486701713,0.0037559652067255186,0.007916804557993155,0.001683650331563122,0.0073000946092261435,0.015162345033423303,0.0237522780575693,0.008317219423568379,0.0022545329705991692
-0.0678792183726054,0.06886797089863822,0.003483160224637962,-0.01968956555787181,-0.017864618024606413,-0.01739472801222797,-0.023300984314532928,-0.016182707474783068,-0.011924916259770692,-0.020943623843404143,-0.002923898201078515,-0.0026211043470480942,-0.01697891617437192,-0.010688455208458951,-0.024232823915321174,0.038287053137136734,0.01860231892797344,0.039636183980525305,-0.013818490661064208,-0.02038609875229357,-0.016399290123782672,0.019006926304608027,0.017890738885944942,-0.02228689785323957,-0.004222356284997264,-0.015645793175658673,-0.020233211730030967,-0.00559189232605946,-0.01943030447536361,-0.008945560090400278,0.035589610790825864,0.016837998156321202,-0.03505434616377876,-0.019798396346778928,-0.02293133536501869,0.003200579187855629,-0.004431728472079924,-0.02321123669528028,-0.02128167243235444
-0.006137115545412224,0.0017650992135301172,0.0135369376604887,-0.0010202206856922958,0.0008461564503573657,-0.0019670702739012845,-0.001988151016139536,-0.00064504992069323,0.0038794846718648033,-0.0010968768379190797,0.0077311189444556295,0.00558460057911207,-0.0034541196901905565,0.008168831717384046,-0.002515154783513324,-0.0068752608093273606,-0.000445161640125697,-0.0025000301699661604,0.0009340844814301547,-0.00208103920769958,-0.00035469454709701414,0.0018049812003592997,0.0,0.004469708563096358,-0.0010602313804453098,-0.0007755109722792028,-0.003048409379141521,0.0025773664054182877,-0.0027020440683686053,0.005361724710923276,0.004602574965885525,0.016099503229584398,-0.005728131266396176,-0.0009525882527410453,-0.0011070173366645151,0.01081177537452401,0.00733188565736957,0.006873552567073746,-0.0017679030380307484
-0.055299515510941116,0.05462557731031992,0.004109635822364224,-0.014366158431420356,-0.004015286382920895,-0.018919828337422003,-0.01792810636459312,-0.01129571226271365,-0.013310568006157836,-0.019126761997069874,-0.0007935382632339376,0.0,-0.019603368674814648,-0.03214882890439734,-0.044624003800667916,-0.01563603921106006,-0.012032159185155022,-0.027534160067680325,-0.007932733122792844,-0.01447501689414296,-0.00993616413976585,0.019219209992377827,-0.010175686583454092,-0.020320627133912056,-0.009550752984181,-0.012027127411713872,-0.01736040947488584,-0.0021031769907919897,-0.01715974181288947,-0.010322584490422169,0.03940126740772724,0.010864606631227527,-0.03858401166066126,-0.019836073382118437,-0.01895171039711516,-0.0007013433900863612,-0.005718812591638371,-0.025160906013453697,-0.01889003104203535
-0.01307319590484594,0.011695832930892122,-0.013983515315024505,0.0002858154483747951,-0.008487045298959765,-0.002812430689291317,-0.004462452131930003,-0.005059673433120435,-0.007832945859180603,-0.006157906086595739,-0.00953157242541842,-0.007513736172718046,-0.003291824943901528,0.002856615398477271,-0.0096596786809073,-0.007741820790546673,-0.005412753415235425,-0.005201702571015532,-0.00329252261861032,-0.001618181105331741,-0.00573466366455862,0.0029463560252001413,-0.0037382044932687047,-0.007115682123070931,-0.0010713389879634012,-0.005694116997663491,-0.00321229105634007,-0.010070401589659769,-0.003445910204212209,-0.0028684962095598173,0.006758641511901369,-0.01567401835964538,-0.007332689450797556,-0.004280957527507524,-0.0038407412151237547,-0.011756431249033479,-0.00575155973500582,-0.0032011300220257787,-0.004211899708927088
0.04586792334431804,-0.04541694897504328,0.0093391712207509,0.00496413596621679,0.00877372062549133,0.012812339731558651,0.015077403894452316,0.005741564452231276,0.009429953788675048,0.01304913631706929,0.0205829951353184,0.0032917116710473714,0.016024445781010022,0.022204029686754168,0.034705338661275974,0.037060843555187566,0.021768730839177502,0.04705910187857815,0.002831454309650341,0.012966075667464641,0.0075701836190245455,-0.015863582773394985,0.020637709174729624,0.016620894598157427,0.020736548901118444,0.011058485547879368,0.015307223491996669,0.004258514453086001,0.0156754194385629,0.010721838768251982,-0.03239908691236251,0.022292983659948414,0.03137425867775033,0.01426624042357446,0.015196133710440594,0.005504223818715781,0.004470183741017757,0.019469882135229204,0.014803768576307247
-0.11531188712843035,0.11332176810206016,-0.008910220482998898,-0.04150813000706919,-0.02312245401823883,-0.03651860771315,-0.03894026243000152,-0.026749442114340275,-0.020855964273123816,-0.03762403888579012,-0.02723955032960918,-0.010826841833022308,-0.03852639243775725,-0.042119210460772834,-0.0750555855994027,-0.06081517581192208,-0.031957204082173875,-0.06616750326839586,-0.007529368856723547,-0.028307846574964143,-0.032200348960095625,0.03701497228619195,-0.03400733898249822,-0.03674817720558167,-0.037828294829990734,-0.030663962683169305,-0.03977381147551996,-0.019316910434162497,-0.039037634157003884,-0.01861714841650481,0.07631976672379798,0.02314209571393761,-0.07762813736223295,-0.03660884827455689,-0.03831551246015897,-0.01289057367588294,-0.009162310505034795,-0.03622758353208352,-0.042572252603348536
-0.02307701942018459,0.011655123760519736,-0.018326390842630786,-0.008935447373752955,-0.02062982453143781,-0.015276720380026303,-0.006683480544466693,-0.008714516625992671,-0.01730642482471409,-0.0037554564971154065,-0.022347877812461454,-0.020231997560760863,-0.006010628542873506,-0.02046411448448937,-0.01782290609103574,0.0034850176841911087,0.0013755240881763034,0.0041745120969131745,-0.021337192786148644,-0.018492544242123057,-0.010609947166714305,0.0063326559615604966,0.0019027847626436503,-0.002802835504283374,-0.01346932393123217,-0.020552087741206503,-0.01425486898745174,-0.031227518261797906,-0.0070854183828433955,-0.017241393497050936,0.009248846676049204,-0.014789113211775163,-0.013108494418883659,-0.007000023041535654,-0.01300959444222782,-0.022361468819201185,-0.01928684497015641,-0.01940754815909653,-0.002531581458970357
0.12467191839699268,-0.11981573717731225,0.031349100473142495,0.04657679592884362,0.03614190498343749,0.051324706688327934,0.038688023138636334,0.02857137786943604,0.025287868556287046,0.041658541913523965,0.025061918031298955,0.023019408009786545,0.04182424988160876,0.051463025289287284,0.07071393764931437,0.05666681600256075,0.02793000421968424,0.05737139649480981,0.0242247238327164,0.0486169194222778,0.038000204158554006,-0.04061774567890624,0.028490135157183582,0.04934388587744394,0.02878222260436767,0.0444013380696814,0.05072665473886676,0.037574267048525366,0.0366317328608489,0.04089057822830789,-0.08025554567607929,0.02737315387007501,0.08384098340051864,0.04451144494815446,0.049099003733630936,0.03239189811314923,0.024245914273624408,0.04833363366034322,0.044186847816200435
-0.05873198777832433,0.06369978411661475,-0.016734996049545585,-0.018766724162320825,-0.005422032376699728,-0.014877315032433997,-0.01601696459591329,-0.0010899299166118165,-6.229609390232988e-05,-0.026630694491935777,-0.009403515324606052,-0.0016544761613512466,-0.02490915721602879,-0.030802248330717825,-0.005003331407119354,-0.0031544043096417692,0.0008910395943149752,-0.00984206872594841,0.008058552222050777,-0.015694394568004044,-0.0201584270273872,0.016696246410121986,-0.02954749410547271,-0.024999940312111626,-0.004896396217096333,-0.01091913914533372,-0.02111204118742806,0.005544864041046203,-0.015880961711549398,-0.015946941607889047,0.03321263040548482,-0.015900407329147916,-0.03449243787774522,-0.021982158733990256,-0.02021905251324961,0.002319706573144798,-0.0026303390151827984,-0.02702729452733721,-0.016506652414966752
-0.15330578246206528,0.16899112835196614,-0.021623497381322413,-0.05519132098164649,-0.04764998737364092,-0.05387742767392061,-0.054522811637420114,-0.04800532577400479,-0.05308738982230503,-0.04656323817611638,-0.06460882610349827,-0.03850522054651356,-0.04266820570403223,-0.05659352570446951,-0.12292991302330518,-0.08607586799296936,-0.06898096218283496,-0.08117753151037385,0.0,-0.05398630610013826,-0.04189442895531203,0.050440077626743414,-0.016200087833093842,-0.050204091752420216,-0.05063761177771585,-0.0521878075981325,-0.05248041059380061,-0.05154655996406363,-0.05158282543551277,-0.05797109741824812,0.10783169287985156,-0.020087343584112412,-0.09987864763979094,-0.04928895915953175,-0.05291680280890761,-0.03934484573973258,-0.0400050279763534,-0.046734100945748994,-0.05279210255984906
0.03221075145384717,-0.035789544243618535,-0.015080665567623785,0.012917014597630734,0.0011371061057779065,0.014279352204552372,0.010484794534034609,0.0020866522152414605,0.0065680752129004105,0.00936551666895172,-0.013387502827159356,-0.0114583150232942,0.011496003140171207,0.011820646024685402,0.011734398635474404,-0.0159282530539937,0.03708124726778109,-0.01178928087354845,-0.06385983319690709,-0.0013271417438310885,0.003562154097796272,-0.011725325154941018,0.016898577198669374,0.01053122674780886,0.0138143536879889,0.0012705137974699007,0.010188716141448222,-0.010869608467292746,0.008900000132768393,0.025899251859937567,-0.026114523954353097,-0.030748674566950757,0.02497751663724416,0.01713692038749862,0.011320843920559558,-0.01575241869050862,-0.00941571024134594,0.009521742972819476,0.012242143077922995
0.013711779711308816,-0.016011606965502096,0.0036456049113136563,0.0025123999853482308,0.005679172261463182,0.005486839441541997,0.004755872854203079,0.006246753510967752,0.0,0.0030929160377303924,0.006784611876456143,0.010888646702073148,0.00723203272597793,0.027837815555085917,0.021102267301617246,0.07551769993661969,0.01647867789705347,0.07269861724630239,0.004345650274413917,0.023388754408533784,0.0023147341408129513,-0.006214760625436284,0.01368533181162102,0.003367166760444693,0.012111977284192041,0.005922320003452598,0.0031116467855699203,0.013033719058582608,0.003185337331081806,0.004115517322168228,-0.013271916181669476,0.002298909747280837,0.012885693736571485,0.0008219044542710803,0.004694230057837328,0.014686448745181206,0.010623530211865309,0.0053589445985897976,0.005728884018284517
-0.10820907369517957,0.11168627486125636,-0.015982589015449102,-0.032958654035171064,-0.03139809044103173,-0.0334176504328817,-0.0357142183236339,-0.025694044343878446,-0.023537688249528257,-0.03371794079997869,-0.02519776082528425,-0.021890258708423198,-0.031670699174014875,-0.04497263042065535,-0.07600122893721173,0.015089503650588988,0.006021122138868987,0.015088935871853875,0.006741705154551222,-0.03635891918433807,-0.03206301302243274,0.031267898048593146,0.005785769476062765,-0.0201341778214148,-0.036649108875779365,-0.028805803250456383,-0.03401432561246194,-0.02396594014256806,-0.03395221491926199,-0.01256844419121878,0.0636837887391468,-0.0022936368830935704,-0.06300300358359673,-0.029357467079391925,-0.036180634042106516,-0.014473878865085173,-0.014107921403208941,-0.028358243698610525,-0.03386072446931502
-0.06223842088973688,0.05522292242235748,-0.009597724155545304,-0.015627613498631683,-0.010727796528320128,-0.021882013036250345,-0.01963406327827036,-0.008672637573726915,-0.006205287622868872,-0.01718970448464982,-0.004508525474916426,0.0021315262430455875,-0.020789224124081792,-0.03029376839580225,-0.03484582745678652,0.0013509905978461266,0.0023020244734862747,0.0061487619503065435,-0.02748607812484844,-0.0165743757311163,-0.013798860842984722,0.018191716004713032,0.0,-0.010763263437923564,-0.02368021378385133,-0.010608429047229688,-0.017052309614781304,-0.0007753117199147192,-0.016687473276578317,-0.023243065668461592,0.03793565045025993,-0.015632157280390326,-0.041285510746220944,-0.021150589644510925,-0.02026099857410097,-0.0050837568898481535,0.0005610141536725162,-0.01448313550708309,-0.01932528726081101
-0.014500845767710234,0.006305230773305439,-0.0339171787120232,-0.005703958393337461,-0.01532275236777183,-0.00939614660401745,-0.0031862721710972496,-0.0162471125743087,-0.023054694641244843,-0.006179440176701078,-0.027777740616115727,-0.03509392073424684,-0.009330623491953596,0.06402693336708476,-0.01553342671222645,-0.005398102491188802,0.0009186504283119279,-0.010811580844581795,-0.00616654899026036,-0.013976659657868248,-0.014113067152429952,0.010287045834447759,-0.0002397683297105209,-0.024398373486702537,0.032206641333859594,-0.012034852348739172,0.00011259397054493589,-0.02715954001218158,-0.00025726947136332133,-0.014950864800472224,0.017652640079011753,-0.033629083861585134,-0.02080922578531363,-0.003457229030679002,-0.0035525324391781172,-0.031226364322748744,-0.033651096193453384,-0.006902806267766381,-0.012358127769986349
