,Date,CBND,CORP,GSY,ICSH,IGBH,IGIB,IGIH,IGLB,IGSB,LDRI,LKOR,LQD,LQDH,PFIG,QLTA,SKOR,SLQD,SPLB,SPSB,USIG,VCLT,VCSH
31,2016-08-01,0.0030687130320854327,0.0014247233944809537,0.0022396189564760772,0.002863332187858006,,-0.0012880601129498417,0.0045116662831871076,,-0.0006511805870193703,0.002205910959308514,0.006929619881478732,0.0018994264283702775,0.0021789125975274493,-0.004588871892925429,5.4582877470965077e-05,0.0031036357451043016,-0.0025460438200931496,0.005300577111853387,,0.0028984385144486366,0.0016624081856636426,-0.0009385654551726973
32,2016-09-01,-0.0005969188705057896,-0.0033634375937766155,0.001737272485358303,0.00012125874935864032,,0.0008109632201174674,-0.0010500155060047158,,7.309085806911226e-05,0.005480970686530389,-0.008293577141117938,-0.0031365579661597523,-0.0026020806316713533,0.0003841720943461187,-0.002402033816851784,-0.0013831256641417503,-0.0011781072059689722,-0.008455169063505135,,-0.0020247019893976518,-0.0044479698695763185,-0.0002156281515113135
33,2016-10-01,-0.009115523996765419,-0.009309790491792756,0.0010377373669899518,-0.0005996213535450904,,-0.006106810405843765,0.01182414163091641,,-0.0007870069623422392,-0.0033161612124462075,-0.025800729078278847,-0.015318256410664251,0.006549968572174147,-0.007296505096140309,-0.012113700986588063,-0.004543441977754177,-0.003341812528834523,-0.02523313556227895,,-0.013267858759626622,-0.02497789781538118,-0.0011226813091868776
34,2016-11-01,-0.02428684537299167,-0.03061652598708007,0.0008176849730441066,-0.00014060294361842825,,-0.020102502865998663,0.006100687616577122,,-0.0043471096630372215,-0.010987381245633063,-0.06142463926940643,-0.031691504401378134,0.006051582155253989,-0.023597678916827968,-0.026288623749695754,-0.024379508161988153,-0.009467455434566893,-0.05615040692415972,,-0.027968734865872123,-0.04890063361436189,-0.00948372651108445
35,2016-12-01,-0.0025428630961021018,-0.0043803654435458535,-0.0003992186851979614,0.0003396971677594728,,0.001621587356689791,0.009311250928700308,,0.0010331271040630269,0.00023368890878338767,-0.026212854881334704,0.005556561304662731,0.013130114954729278,-0.0007924326465925931,0.000178297654379261,-0.0027674226059988135,-0.0003982477021456675,0.02049582901981645,,0.005612113976597758,0.017035880622054456,0.0010781587448255223
36,2017-01-01,0.010008129893742885,0.020643879845487368,0.004057459960589414,0.004874142790945519,,0.008602567731497873,0.004863329615007339,,0.0044034784247888965,0.006331375902289643,0.017585870951521424,0.0069201931490072395,0.008857857808866101,0.005154679030716854,0.004107197459058131,0.013050364023229667,0.0027888246456410047,0.009119588397137604,,0.005451443975146163,0.009022770627771853,0.006929908316828923
37,2017-02-01,0.008199176053824166,0.0047618928816748765,0.0005974830118221651,0.00019962157553731765,,0.004416231069912699,-0.004964796310809597,,0.0011414708421574739,0.004740648433425233,0.0011783582552378975,0.010481349222251624,0.005970846133040362,0.0007889940828401202,0.010120625663875229,0.005913743672398202,0.0021851609058402247,0.016524715016302326,,0.008603369639074097,0.015086892600228457,0.002009428230954606
38,2017-03-01,0.0010325141298272449,-0.000986113909563798,0.002174188396756882,0.0014793824606066494,,0.00014681862177238225,0.006282719216037924,,0.0009907842912853092,-0.004159533658824941,-0.014711651628089448,-0.002966903626396628,0.0005447827586148485,-0.0019708710299222373,-0.0027808984835367132,-0.000761868015650078,-0.0007928840278913716,-0.007333067145140467,,-4.1430094573263786e-05,-0.007243300593581818,0.000994628916603423
39,2017-04-01,0.006089726592330725,0.011298814878562817,0.0005788094377144693,0.0003801228717348206,,0.008025169175247959,0.0010074553327155808,,0.002321423423594207,0.0022978376992304895,0.025681863428230266,0.011898686770592765,-0.002849695407918201,0.005924131121643013,0.008295383089888782,0.007074411529593862,0.002182106724856309,0.015254263314900398,,0.010018738415693227,0.012131441073009744,0.004019304738407504
40,2017-05-01,0.011026946684612727,0.010632180846698933,0.002151434387922274,0.0018186267813861472,,0.005927739551251942,0.011613806295550096,,0.0020547436737234064,0.006711179861677398,0.02387422360248441,0.013322196968302386,0.0031574411789099988,0.00549674148004478,0.009775655301149683,0.010439925992514408,0.0011876880443388207,0.023580667104060038,,0.010531267649388802,0.024671741922771592,0.00476778607614172
41,2017-06-01,0.004181329581214228,0.00556900840215462,0.0013348454939275242,0.0008798916793865649,,-8.287852004632272e-05,0.007086106579997703,,0.00039977967432559765,-0.002036654041424515,0.008530824644549769,0.004881391666940723,0.011778592410425916,0.0,0.004363524681765116,0.002274113540516901,-0.0011862791148169038,0.008500058025769561,,0.0032902736021564044,0.011577093765881544,0.0004680231667278758
42,2017-07-01,0.004808082472168559,0.007762926245825904,0.001652605524320361,0.0018978590013500707,,0.00643960202886311,-0.0010581451093316925,,0.0032221283066235533,0.004331234121648483,0.008120281802250296,0.007626749503354372,0.006558898951011674,0.0027332681478614254,0.008163879943326952,0.004690272260434759,0.0037608669833729264,0.011439769806420981,,0.006904844608430734,0.007889322017497659,0.004378363332386931
43,2017-08-01,0.007582949755462866,0.00734919898196242,0.0020918418912903376,0.0011189960987546552,,0.005662397643189497,-0.00945691786455435,,0.0019578081505084873,0.001924398511514611,0.0012679184069212862,0.006801998280787572,-0.007278221429720187,0.005841121495327048,0.00757412081143077,0.0029207208001060985,0.00019723920720250983,0.009710755885296712,,0.007921032524157332,0.011643056484250899,0.003488012923439771
44,2017-09-01,-0.0013721496863251562,-0.0045406498215788335,0.003286391409231321,0.0005990780044903606,,-0.002328978594963268,0.019678128426773037,,-0.0007105373377998365,0.0005982291672223075,-0.0031657727529651957,-0.0005004305835141444,0.01384593280271506,-0.007355826558265535,-0.002671572678052775,-0.0013863582697860287,-0.001971648226111105,0.0008292284958351447,,-0.0022622471358732157,0.0001235329636186372,-0.001106267400200414
45,2017-10-01,0.0008234246081943278,0.0054418763439038195,0.0015121275002045068,0.0013978501562276848,,-7.321029692438155e-05,0.002957463994787405,,0.00044385440806867914,-4.3481563858166795e-05,0.00653842717239736,0.0018938865157141225,0.007808713777482684,0.0,0.0026284420998937542,0.004250723429938589,-0.0017779534132350222,0.006280132180802223,,0.0003898542408939203,0.007032175384408518,0.0007569700693542035
46,2017-11-01,-0.0013978599789593914,-0.002515240862416308,0.0016697500458623198,0.0006596874535363181,,-0.001964831848425929,-0.005166199831762724,,-0.0027513971161985326,-0.0009224940489255849,-0.0024127876315369785,-0.0012187083512741326,0.0011693108614119502,-0.006240210851802261,-0.0015555812075525339,-0.0035000871011209534,-0.0039579854335638565,0.00307449268294379,,-0.0007485344924141114,0.0017641503385259307,-0.0032313808170565707
47,2017-12-01,0.002320451259494549,0.007307962876245058,-0.004071711274848786,0.000698898643134753,,-0.000264974660110669,0.00919765092867212,,-0.0011713281315998522,0.0005995666174282007,0.01916277209302319,0.010052058657959164,0.009331512418142196,0.0035321821036106696,0.00679373337778897,0.001937458238482991,-0.0013909000043353325,0.019853978999736153,,0.006233956590004148,0.018286184297054562,-0.0022370709412678088
48,2018-01-01,0.00035724625097851377,-0.003457896071191501,0.008273225312167719,0.003901826548091001,,-0.0037944436058643875,0.012812384343431198,,0.0005400971550742169,-0.005153216311208018,-0.002190562288984342,-0.007522294400965408,0.01665641119300417,-0.013296832225263976,-0.009492727757242487,-0.010904937901342454,-0.00457618402611171,-0.004140517375602975,,-0.004405943760661463,-0.0039496281572372425,0.0006956907627135155
49,2018-02-01,-0.016827730762026802,-0.022447242388743394,0.0,-0.0009972394158561184,,-0.009966952323396613,-0.004471630774910979,,-0.004218577247479637,-0.0034939618427630723,-0.053512605195755576,-0.024985521866952035,-0.010645478637337367,-0.009908838684106223,-0.02068179842143229,-0.012629091096137633,-0.0047970818468335355,-0.04489222053606813,,-0.019100874185465133,-0.04118258429634947,-0.007212219213694941
50,2018-03-01,0.0016713584833746092,0.0019670548429675705,0.0016147488559704586,0.0017779995621985444,,0.0017810886814352079,-0.011391723992737812,,0.0008806907788621036,-0.0008196746951245015,0.010147810763548766,0.005421440910753448,-0.006037463699985062,-0.0028022417934347593,0.0022456804499550987,0.0018146561728903333,-0.001004197609877527,0.012401646907496615,0.0014188170522126176,0.003386669163209467,0.00941857150141596,0.001429589484476106
51,2018-04-01,-0.011264470558500182,-0.011717989259931472,0.003392212054584373,0.0008600107152431977,,-0.00588858948706394,0.006356762650461619,,0.000993054716437626,0.0024870463379869537,-0.029946384613332797,-0.015710955460192612,0.0008640124650850752,-0.006824568446407134,-0.01029107576564005,-0.005024439732087345,-0.002211519814574935,-0.02513933670375238,0.0005968761124880814,-0.009833845760886067,-0.025423457652558254,-0.0016357405141659352
52,2018-05-01,0.005607633202354624,0.0042582183649376515,0.0021326155986262306,0.002558902467955701,,0.004683346317206756,-0.012938069626206734,,0.002808480756817973,0.003347321763683054,-0.0038465331886773898,0.005229086579606289,-0.004298089490790778,0.0028293856103477288,0.007731970931690719,0.0043706525249553475,0.0026193229373499918,0.002322511686631215,0.0032519284824597135,0.004345614685595814,0.005561750094881429,0.004005943885680665
53,2018-06-01,-0.003273506111482964,-0.0035417033836689965,0.0009963289142824784,0.0023197367574165893,-0.007784354414399505,-0.0013950257718622983,-0.009036911873698978,-0.010925260979432706,4.082662720575567e-05,-0.001419559897837442,-0.01465350495049499,-0.005125078698729317,-0.0014665209591053453,-0.00403063297181114,-0.003976211892151298,-0.004596990171807978,-0.002612480008540254,-0.00937156878817691,-0.0002623215651677096,-0.003456018153861417,-0.011407865818321658,-0.0004063013118430036
54,2018-07-01,0.0035109608528082056,0.007879313456766478,0.002651233062356777,0.0018786411376081203,0.027371874384217395,0.009233225871440808,0.020763039643878975,0.020381843341185726,0.003555246447240521,0.00041196544128166326,0.019091660735195373,0.0135372173914484,0.019714836360200598,0.0016188183577020856,0.010002623228938624,0.007098415327908198,0.0010074349988427299,0.017012473440422584,0.002786639559658833,0.010084207982772197,0.022054730721946636,0.002997455985520844
55,2018-08-01,0.0051130300881058015,0.006978073075404928,0.0016142199164443365,0.0027959535166556105,-0.010094914614782602,0.006879714810840992,-0.006341090994168589,-0.0028857772772021887,0.00634929755395254,0.007859056086604045,-0.010451567944223458,0.0002476099924656607,-0.006750531037995661,0.0032323232323231634,0.0012032794218209747,0.004541780222455204,0.0026167673107890506,-0.0012403286247702266,0.004349877280168451,0.008250029859825881,-0.0034830217992180387,0.005194193865435109
56,2018-09-01,-0.0026079444432507096,-0.0035057600815513686,0.0024096605841983833,0.0013589923334314039,0.021203532519343482,-0.0008934196184422992,0.0036426711549700096,-0.000658768840107086,0.0010150745291753493,-0.00313620601670967,-0.0011957154244718962,-0.001459194698994753,0.01240782198257286,-0.006443817962142433,-0.0037380053792415145,-0.002785074091385468,-0.0030114635010748776,-0.0028376355412903366,-0.0006245469115270021,-0.0002652443914627713,-0.0024975988564425043,-0.0007600214996630926
57,2018-10-01,-0.014105876181944671,-0.017662386783320466,0.00219080836296619,0.0020956473013801252,-0.021160953809914163,-0.010767332779360829,0.0066176669702675,-0.03852955044682554,-0.0014187165622680485,0.0024040643174860904,-0.04588984528910305,-0.020539858033697768,-0.010585681207176366,-0.007296311309282662,-0.013178991176119672,-0.0031873933214788355,-0.00362464760370519,-0.03542370532935333,-0.00043756044744514553,-0.015187255701386095,-0.03597990283382074,-0.0007249848657000377
58,2018-11-01,0.000539055562435428,-0.002957118459706096,0.0006764188618503657,0.001197937737147787,-0.030922870361383394,-0.0008704279533613808,-0.017297906764317833,-0.007684929426843325,-8.658419584310518e-05,-0.0038428297680241914,-0.0048097030531157854,-0.0038099128824894014,-0.01943773410210008,-0.002449979583503419,-0.0016375233126109338,-0.0020120551839729935,-0.0028294260307193506,-0.006295217043843829,0.0015591356006952517,-0.00195645038436106,-0.008602075546046804,-0.0009840121512525051
59,2018-12-01,0.012511107543500292,0.014007777817869034,0.0001758313094654846,0.000817894896897437,-0.033374057968087296,0.008721401758762777,-0.03733312779882954,0.02442649639113509,0.0052100187887451615,0.010570837567857354,0.02101281781886951,0.015540747838645551,-0.03024053512440636,0.009005321326238186,0.016221606346757084,0.010726231012991921,0.003850810701256448,0.023182744422722522,0.004263363575510843,0.013557135010994505,0.02421524275100215,0.005799422742191442
60,2019-01-01,0.03024647914276627,0.03285927673306352,0.005361097417741862,0.007711545272895417,0.059954661855741796,0.03643873722992458,0.0551641163440213,0.045243997208025105,0.01793359103533161,0.008654354029038979,0.036221403580983656,0.04021067869405418,0.05412312175416835,0.015821541582150166,0.029408544525514682,0.027185744194133842,0.011710115318193331,0.04629516370361304,0.013733274299775368,0.030207781161246106,0.04858349575007582,0.018351779129183603
