DRN,DRV,DRW,FFR,FRI,GQRE,GRI,ICF,IFEU,IFGL,IYR,KBWY,MORL,MORT,PSR,REK,REM,REZ,ROOF,RWO,RWR,RWX,SCHH,SRS,TAO,URE,USRT,VNQ,VNQI,WPS,WREI
0.0008268668381707885,-0.0040983584509539685,-0.024301944809559297,-0.016172259777871213,0.0036786892446543907,-0.015851202135808172,-0.017843659286130985,0.002082947383360496,-0.02947566842332165,-0.03607762053195372,0.0010286860572815092,-0.004154858003653959,0.036099637211803766,0.017775819682986624,0.0014758188487204876,-0.0032520512247293932,0.016666562713294582,0.0040086794388102575,0.004324113010844353,-0.014171188769475544,0.0012885824021643172,-0.032736062976619844,0.0009111934465636832,-0.0010906448703076439,-0.04389217106268729,0.0015231169878597776,0.0034153376889693525,0.0018483033908786234,-0.029817852736062807,-0.034696303734699084,0.001548884605651608
-0.013220313075617171,0.007818892575601697,-0.0014870072925209242,-0.009713849160592987,-0.003665206090430083,-0.001988645419925639,-0.005803905277496267,-0.00183411057247384,-0.008079942291132323,-0.009867151637537359,-0.002348958384416339,0.0010549948692745203,0.0012505575464513748,-0.001624751931616481,-0.005567237836456029,0.0012234416161372953,0.003122488079632406,-0.0065880708109664786,-0.0007829228331682895,-0.00811518889398684,-0.00977870020945132,-0.013834046285878674,-0.002427324160536329,0.0016377053835463144,0.01991164300864348,-0.0058299331266518355,-0.00389033045082417,-0.003122424078419669,-0.002466270485923565,-0.0075227360929123735,0.0
0.012141422126473235,-0.016537380669763985,0.02308281645163612,0.015845122256244664,0.0015761786514824534,0.00032890716922036827,0.01065990042445882,0.0,0.005898746823744722,0.025085977357353968,-0.009860334720109014,-0.0003214980459003746,-0.032112872275681645,-0.01261165530608952,0.006132508099692189,-0.005295238821879217,-0.05447468200753357,-0.002411565199251571,-0.02115146904609521,0.019752561272021886,0.013165345136692094,0.03497521249101638,0.00030426273910222584,-0.0038147168142886336,0.03362233138226554,-0.0011476951829020008,-0.005857830612256341,-0.002989715071360243,0.023583082827735958,0.01487910393036971,0.0
0.04219247082521505,-0.041934743586287515,0.02578929937762685,0.017233774340360972,0.01822440208923165,0.020175988454796446,0.024028761530856885,0.023856344264107016,0.012940999779905022,0.02267429377823391,0.024452461051637703,0.011593865177124916,0.026168408854396717,-0.013185020903356605,0.017549525721438773,-0.009828025026448271,0.049982723444787235,0.02773521568735557,0.026846061633828737,0.01359781522868592,0.01652054676771689,0.008526309352086842,0.02272096964215609,-0.025711212947866928,0.03672619278573405,0.029237068376125313,0.01203049254752406,0.021769494946165268,0.01839478407160941,0.024525544547660517,0.01743005244989624
-0.024409713594233832,0.019934974709117075,0.013878897055413307,-0.004882708224387886,-0.007756223504496858,-0.0017622831724835558,-0.003945421601318671,-0.004220442663249221,0.002491983837843853,-0.001979439531983052,-0.00909919951757841,-0.005093718787519228,-0.04371554388447296,0.0255658184646396,-0.008704182596819422,0.007030555784155423,-0.002448839201684701,-0.0023744801146721047,-0.023348129608566803,-0.0018190840702849746,-0.007872082227605146,0.005555722151263071,-0.006283592674379474,0.019090367876486915,0.018724666482862955,-0.019302614274782068,-0.006793072372996891,-0.008721224663961278,-0.001824781971254923,-0.003263791098455981,-0.0002544073646691878
0.06224578293528471,-0.05629919517539848,0.011231904045857864,0.01692840481708711,0.017717907372729283,0.011573120341300236,0.016093098721090528,0.01901389245402951,0.02043638126351581,0.01752057365906313,0.01762467960463893,0.006720206047126197,0.04100472960473761,0.000416090094539925,0.013821097677525136,-0.011499060741578424,0.002454850736402288,0.013090088069698342,0.025526731171173826,0.017539990199982022,0.02047613198715029,0.01729496726290169,0.019271122682932844,-0.035261700379806755,-0.003974181913942034,0.03657142298616041,0.01685415421269188,0.018447439967764972,0.016267676213785102,0.02046367754064525,0.011719589059360672
0.003638465856255871,-0.009905379710465288,-0.010065855738173445,-0.001206472140072608,0.003072050175306294,0.006011231368642446,-0.004386117017981604,0.002495627005552661,0.010013280683589431,-0.00682238902114847,0.0043661029262225546,0.006303222375242589,0.033093613822958064,0.012906095313280528,0.008821212662354585,-0.006231698454543461,0.012244876704787114,0.00939727551100401,-0.00039512970402472017,0.0013430440053516337,0.0023827322157017102,-0.0025975230146519502,0.001772809134917586,-0.009137550865482569,-0.031421338380185466,0.006737883306630928,0.006485573135282749,0.004180043157939288,-0.01510777070740681,-0.011764425209006646,0.00805858956793478
0.051326063164267084,-0.04888575058930359,0.009817731690710945,0.018840782175318448,0.017866105547929022,0.006746584281809137,0.01639728861534716,0.017308908516464813,0.005091144526281166,0.012103091316737863,0.01767871633716811,0.01713211960052757,0.005570958659694049,0.0012330117733955464,0.01669323908525774,-0.018394775975570283,0.0032260026587135194,0.01764919860612114,0.01027680395466274,0.012743090333885895,0.017390093445014892,0.010890391589638287,0.017103973249963583,-0.03515865051624518,0.004119413931823663,0.03711359300547902,0.016706401439413904,0.016095343792538182,0.01314824323701698,0.013798892344923071,0.01523869745922653
0.03992741430356493,-0.040401688706773485,0.006944383470343771,0.00806071835093333,0.012537816990478142,0.00631784786683096,0.00987242221563648,0.016315279716959667,0.02106097100842767,0.005817918438316093,0.011960663015452152,0.012788191111371852,-0.009695396907040693,-0.002463047584068615,0.0161063551542352,-0.013628571805997844,-0.005627166471659693,0.015437299168451709,-0.0007823741632676759,0.014790357400440194,0.013526958941528573,0.015222601386924372,0.013337083359982035,-0.02568686962736513,-0.027179549487753942,0.02381785901765867,0.015258483049105263,0.013519206811867277,0.0052270554424814104,0.007472404388488502,0.01033433465950618
0.01553220867441465,-0.015695131054580775,0.0179309139024045,0.006585197943863755,0.004952823974433527,0.006849323011013573,0.014067712846260358,0.007682526050794725,-0.015926851566737857,0.020244103015414586,0.0043619317299508605,0.0015401448870463205,0.015997861220746472,0.008641860464548127,0.004155021761783178,-0.000431732537149508,0.0064674503918957646,0.005442973824423767,-0.001957752584393888,0.009353980166658013,0.0049743183306083325,0.01222605462185556,0.0060086150722905,-0.008583682435522284,0.049551967180552714,0.008480389845177497,0.005548996579139197,0.005659027231863893,0.020441349287822548,0.01827833194704841,0.0014612728761688315
-0.021653048006580543,0.016957828202371506,0.000677689841562334,0.003971975122198856,-0.006899679327012164,0.0041575552254926405,-0.0014105916435330462,-0.009331009732864128,0.00610244667974578,0.0028347461323787308,-0.00406295773837919,0.0035278873741400587,0.025321868961846208,0.011831965727756737,-0.0027586817431297715,-0.0017278935463408824,0.01285128019690201,-0.008773670568737115,0.014907908241297852,-0.0034482937261616077,-0.005674147779305464,0.0015951341605400242,-0.0062572353778080295,0.008657999957685824,0.014565564400012462,-0.009431998401927991,-0.007817901589938359,-0.006699073029532783,0.0038654629521064033,0.00130073823773718,-0.004134241279320722
0.021780973292198937,-0.023394764684150717,0.009478466805809256,0.006283388521316328,0.007444095525187467,0.012607869386435091,0.009418289878518806,0.005398538747392196,0.017932540694903337,0.0075377107166319434,0.008158742735406063,0.010768966192962994,0.02245177668022344,0.008064614588362978,0.00614743189944687,-0.012115972431175407,0.011895134226523465,0.004331525297782317,0.012756045294153421,0.006055288067931562,0.006678124029582939,0.004550949913889489,0.007727611253163604,-0.017780444223657182,0.011386085010946644,0.017551862832245597,0.010197040170413929,0.007418347860735742,0.012953046042984565,0.010132277280795129,0.00805870277935087
0.05655841768268824,-0.058104184223921274,0.020456139940422082,0.01734494747576284,0.018226460391065617,0.0013009681382804173,0.013529408147592051,0.0166801770115023,0.027979397743340087,0.014339101723768843,0.015069001936444726,0.023440257670485663,0.010101618392911422,0.009199945190502259,0.0186344271151704,-0.011826552425783702,0.00862090429280793,0.012938373424076966,0.02366412959777377,0.0167670672405094,0.017850573658888258,0.013363157230836274,0.01817651857437446,-0.03058678928591737,0.00440527118229889,0.02987593598242237,0.011470532228058605,0.018744515072055944,0.006912072459172915,0.012088515393323259,0.023740151548672383
-0.06622202414437854,0.06764077826498507,-0.011501697296934734,-0.01636715408480315,-0.02128681266873464,-0.0007422157891398607,-0.015190250803825397,-0.02359808635976308,-0.031250085717862884,-0.01259984079631718,-0.020206142616904888,-0.028554359485695777,-0.008695788770863638,-0.004755994526188179,-0.02339195524776049,0.01728729607332403,-0.003885061501676536,-0.01888196749068669,-0.016032894462494705,-0.019238931423949616,-0.02156662069565101,-0.018104605372967552,-0.022314895559206332,0.03927886849922927,-0.00048723938230554143,-0.04006532691187835,-0.02268100830478562,-0.022079323063194132,-0.010640015590350778,-0.01016523215985562,-0.025792755405901976
0.05035731297858564,-0.04967039804511851,0.0029919454884008673,0.011555073060407978,0.015323609169948188,-0.001300477831515464,0.007712168740542946,0.01519145136259336,-0.002341521799188081,0.010893117534104905,0.013467878820645865,0.02005762213215125,0.0047636664684821365,0.0027875189325962365,0.006602275250919009,-0.006971630142910077,0.0015599945688981904,0.013207635598594723,0.01326261440476045,0.003233408221887002,0.0070245204917242,-0.00227622671652534,0.015121410759396057,-0.026022401501622782,-0.021940562100106555,0.02793905125985587,0.015549019767148968,0.0162613507853103,0.009887094492282663,0.011553580307961338,0.01335942868180415
0.0008294219631652919,-0.000533403024866346,-0.0009943974611165193,-0.0013706605357698195,-0.002920880281816718,0.01747534983314878,-0.004406130314429216,-0.00782217589312024,-0.004172037949490184,-0.01262315529195098,-0.005398624629580399,-0.0015069478212903138,0.02495630910440895,0.010722796267696231,0.010066521071876328,-0.008336976994669806,-0.016354917214918926,-0.005214317899524967,-0.0063576344652168035,0.014267310976288259,0.009342256702841029,0.02268995636174229,-0.0042163798256852295,-0.007633552799004523,0.005483599867832772,0.002218633272733484,-0.0070841268868546345,-0.007934517848325153,-0.0037785714090651603,-0.008883621596834578,0.0014382943409087582
-0.011768554900341992,0.01173964758346552,0.018968936258643217,-0.001789219192687227,-0.0022405917928592827,0.004985119094538047,0.010075993796048902,0.0019928536722229914,0.030211830605019037,0.021245515611795763,0.004223303152879416,-0.0012073037126305785,-0.03203782708931755,-0.036935300108753816,0.00030301844361199263,0.007079597436123428,0.007913382559481744,0.0011849483908885176,0.008646128159291302,-0.002567970806620359,-0.006605736345085596,0.0033876094615335178,-0.0011219352893569472,0.009615332131445713,0.027268034213168188,-0.007051027301851623,-0.0018412770169405008,0.004067530901357216,0.01461647291318899,0.021503118588354988,0.0021818323484826744
0.03220393180834391,-0.03586500620479078,-0.004942429387381504,0.0006924406964288925,0.01179362494191109,-0.0011022440308048034,0.0011634821466709373,0.013326873831238215,-0.021502637759146525,-0.006817486544217521,0.010202615974717312,0.0057418200323983105,-0.027802276342981103,0.02713772329626614,0.00847715314425767,-0.008348054766474452,0.008038657399485019,0.011505079705341991,0.0,0.004076574004626478,0.012090703097568926,-0.004726569031225861,0.012205261754736692,-0.02031744751122001,-0.0009649514882212335,0.020672511861368183,0.011528799490895176,0.01219337476276851,-0.002393610543308552,-0.009150861298039915,0.007942178743279037
0.03932406776615483,-0.03555802266281473,0.00894040822644857,0.014071570490797542,0.01262741593611935,0.008092614617595284,0.014179445809175854,0.013945714180346031,0.016680111594931078,0.013104452442680782,0.010929719430257176,0.006610508008690349,0.042534106414640185,0.000808581731724296,0.013359299960176648,-0.01107653117430315,0.002392499021550132,0.014543997829352538,0.005280850567730877,0.012392989123046904,0.013618290481000791,0.011759427294524049,0.012338928017499523,-0.023331180478132287,0.0057969388213115255,0.023429107468379676,0.016639930081171015,0.01350272602921882,0.010282468093996095,0.012057616561659368,0.013610580035960577
-0.018918097341224342,0.01191158284723812,0.00262538226454046,-0.006369561022395068,-0.005275692819486979,-0.002554244700858673,-0.0027502902519565306,-0.003913624010385602,-0.020833635460970786,-0.007699408708351766,-0.004652954671520521,-0.00924597538951971,0.005000137698911618,0.004444578493739718,-0.0066658461349906545,0.0017921024050266527,0.004773350373874664,-0.0018377491878727558,-0.007129276560116831,-0.005065555113263792,-0.004950041747558663,-0.004246713729688002,-0.003878100146078043,0.008626395721088408,0.038424605526307325,-0.010376480834334015,-0.00964123547703163,-0.006922709168965451,0.0011877760478181151,-0.005577027797243889,-0.0014136353289982975
-0.05035866082909123,0.05044837306957682,-0.0019637863781307593,-0.010073052733211666,-0.01880427027305582,-0.01390127055987008,-0.009882800902412682,-0.015940572374130175,-0.01329749289575603,-0.006517618086510105,-0.015949616204839152,-0.017241302897997482,-0.02894665861377648,-0.016894647938339058,-0.0165522902587451,0.01028615498581498,-0.019002565938675428,-0.011231716137879136,-0.021164210634073897,-0.015273427146106132,-0.017173957017593208,-0.015263889643565832,-0.017797604315121722,0.031578969176153236,0.02127655373316373,-0.032212820734486704,-0.00769725429440873,-0.01722984163641694,-0.008641291269408815,-0.010450985233173069,-0.020523766299466832
0.006544779656433849,-0.00987190229113125,-0.0095113821526394,-0.008326002399526833,0.0039309116343971134,-0.00649262574242471,-0.011141956900444096,0.0017108788006380366,-0.012668836318430556,-0.015620180575803297,0.007964083745287405,0.00030740908507843044,0.021425278535960626,0.014320977549697316,0.005155485911935485,-0.007525402747911025,0.016948997041050608,0.0009310568742473263,0.008494557631684042,-0.004739427689143367,-0.00012051891146280844,-0.012081049219800877,0.00028338130872859827,-0.01785714142263285,-0.016757106429516104,0.015972145724337392,0.00022782799856746212,0.002676424098507229,-0.013672662235718232,-0.014167998515887025,-0.0036126547575086095
0.05068353888547048,-0.050121391243314745,0.019205307230685118,0.01655800930623905,0.017131820181853198,0.01941754671634587,0.01830969577766445,0.01753785609715023,0.02839206940817921,0.01872423000226308,0.01580289737736559,0.01107685094439762,0.029298863547669005,0.011698320874026844,0.01749892037931968,-0.01025867246828528,0.012698566062179256,0.016557972494804143,0.009188169513266462,0.020346179870834136,0.016994385566467384,0.029072339306203437,0.01783166419218135,-0.030519479775906425,0.00736966923181593,0.03144262717414492,0.015054837290214416,0.0174856074771743,0.020793566850775963,0.02273334782645077,0.01957944522058355
0.01999363966170288,-0.024113307616375125,0.006497747519415249,0.011700176559900532,0.006737033380262854,0.0109890792680904,0.012217706555986856,0.006715353843626105,-0.0039815786529887294,0.007476621783705858,0.0072324921808588905,0.01407969576482024,0.006669516095077759,0.0035882749649325195,0.010229644619193658,-0.015322293745885285,0.0015674247944065648,0.007686714893804866,0.011760215160348914,0.006364334423527183,0.0069920046792553096,0.004932987598275673,0.0075084372229409875,-0.014735432004773097,0.026977720384751797,0.0142825711276828,0.010112273129582952,0.0068215402917514425,0.005431734998963405,0.005109639544279346,0.0073495435938242485
0.014779210777753246,-0.015407258288446685,-0.0025822039224647204,0.0034013614387709717,0.0047803427061246595,-0.0027174389405826074,-0.0020495184617913024,0.0053362245345647905,0.002665057867677038,-0.003092031256455661,0.005283915486549036,0.00692956560646423,0.014575578913638103,0.01072708888258682,0.003228660391336803,0.0027459768190333717,0.008607201541935066,0.0076280800175230375,0.0018748581283864964,0.003794015310212444,0.005413473351264513,-0.002008203098945844,0.00441605426016511,-0.012236569079104687,-0.016028606559461863,0.009457703082126696,0.0035595883358714195,0.005602552802518659,-0.007259488723694506,-0.00482941104485728,0.0023534361017530088
0.03020070113220213,-0.030705367620083523,0.012621331360119713,0.0038415468094485923,0.009990464012728564,0.0025430880373055018,0.00593350218864179,0.010616100084169109,-0.0071774093862021935,0.00186097294037242,0.008355975071095735,0.003889902579990297,-0.0017411055890857582,-0.0035379567112230163,0.007314358574306529,-0.01597442488839226,0.0007756661333198697,0.007930815685824114,0.005239444931997638,0.005670104200280474,0.010652046468822488,0.001565066480432901,0.011541740619732666,-0.01789396500365924,0.03438920654522163,0.01842589750648861,0.008202294444590646,0.009588132095939093,0.0061222441482257075,0.004852847439882456,0.010096149585786578
-0.1522320617464427,0.16539728004046025,-0.033237465506565346,-0.039171382032237884,-0.05228446917999227,-0.016669683427791487,-0.04265014911047321,-0.0554768601487727,-0.02088316019646393,-0.02879256732976604,-0.04784843604971359,-0.04619951352271602,-0.0614914648115686,-0.028796622587664307,-0.04632606507480831,0.05380334879006594,-0.031783000261229155,-0.06187410548176605,-0.04020843854412751,-0.041762601985737516,-0.05316183946321616,-0.029464464158877806,-0.05324623736974149,0.1002101287695001,-0.02449691414458013,-0.09547181380952584,-0.04617440123482534,-0.05210507400213379,-0.029073603794425907,-0.026944562566062247,-0.036494654275506314
-0.009829735832006305,0.00627300462152909,-0.018843080955068214,-0.009840596740921269,-0.001987952108881768,-0.027270953944276442,-0.01255893286673205,-0.0016218837469569108,-0.007930182319812639,-0.014026042709642968,-0.00407089447416831,-0.004999993877110493,-0.008800257919508841,-0.007717238614784244,-0.006699928847832556,-0.0008802313963854662,-0.005604465670396793,-0.006481062191021634,-0.0011637195613012153,-0.01612534814042935,-0.009908184235832786,-0.02322919386339397,-0.002295737463453117,0.005095614538539496,-0.02645729439816618,-0.007797084325302555,-0.003227280363475034,-0.0029787569407033047,-0.020543441514089808,-0.018025065425183784,-0.01616426066664759
-0.028895705634500987,0.024934967930800696,-0.026954182087294717,-0.01585448703969421,-0.015438177216514281,-0.0038406780240718336,-0.017518746901636482,-0.01647686139186141,-0.023153424960146544,-0.020045533525087974,-0.018463680098502758,-0.01459490618875906,-0.01693328275679847,-0.00982404250170152,-0.009915035813697137,0.015858966852509624,-0.03542664999242538,-0.014773613208522662,-0.021747360283711624,-0.0037038745793807524,-0.00030725706273944733,-0.0061281794255728704,-0.015242863672112856,0.020278836192796662,-0.017042981813929485,-0.021526337159827123,-0.018501253163134303,-0.0180607536020384,-0.01830765110940089,-0.015163649966455224,-0.014712648114348382
-0.0029206770610096604,0.0012671949451814,-0.01460680753491336,-0.01257208849166692,0.0043786819211759104,-0.01068924405519364,-0.00960676159835361,0.010843233448735149,-0.030659413114950487,-0.022833160474832283,0.008512646952022241,-0.0051214682532880465,-0.023444898620980908,-0.0301780022123482,0.0038716995718832453,0.0008672531473900325,0.014659563323921482,0.0132374100181422,-0.0010690650401038834,-0.011427432641417023,0.0004985995980328791,-0.026717859035608336,0.007745825645967177,0.0018632750228295238,-0.030459191925622256,-0.00015774684852529644,0.0030628382979813852,0.00831882005729532,-0.016008905655453882,-0.019940570541330343,0.006995360903270622
0.04979862526169356,-0.05416358214698113,-0.005691900055928731,0.0017152592779866491,0.016185923391778774,-0.0009643731401717992,0.01414040676836606,0.021994755617405062,-0.020122687452486528,-0.010530202972631443,0.011637940505650543,0.012548137151385268,-0.014208772964863503,0.03662618848731957,0.01450185478052431,-0.01993058561969375,0.015189883939778388,0.030050380457375486,0.010437512145465748,0.00475991529023915,0.01868215960572304,-0.011029394429787584,0.01778443045899287,-0.026038413264146628,0.0004834786773281224,0.02309887267869976,0.0143297470975998,0.017303346171076726,-0.012808505282507756,-0.008881449947286934,0.018186402452657426
0.04935469104498876,-0.0478993555901689,0.009660006029776206,0.011741758783327038,0.017919217376893778,0.015256670976887569,0.002201671836212584,0.017147966322474777,0.0071429394937322956,0.009269118903903412,0.01406048412406535,0.014617446880044368,0.05947988790010096,0.0071310256570282235,0.01246961306797112,-0.014146765445870213,0.006650082785141237,0.0186333282811084,0.01470004901943337,0.011955851241402271,0.015649751081312026,0.01065671150292332,0.016327779404892415,-0.028644149236893263,0.011593938298458268,0.028734057219372063,0.015516203179020296,0.016056346625643404,0.009025796626126492,0.005600370766359925,0.012723234753510823
0.09606108166789301,-0.09415407461752053,0.02551400354126672,0.031189492910988614,0.03227420583349605,0.032337985219881155,0.031974546315791684,0.02862635981663685,0.04107581833684718,0.0251700202750014,0.0316527907087151,0.03764286407136567,0.022659630279584148,0.012494542090711686,0.031390777713513826,-0.026457444484751298,0.010734954916554584,0.024574962138147183,0.03328116486773037,0.02853326529540753,0.03153997136809774,0.0245221203274954,0.031848727920068425,-0.06290960895240909,0.015281872341007204,0.06317899277978847,0.029646722815742755,0.031873770030352765,0.02273583977595776,0.024784315486878882,0.03237511242695082
0.07566343408037139,-0.07322354344996015,0.016240204491893298,0.02696344966251552,0.02273781379791712,0.024322605909329338,0.04068104003571208,0.03024985987103636,0.01901790463906521,0.03881888833687447,0.017919949431586812,0.02515926465068495,0.01589593390483627,0.009050020897869573,0.017911487176882488,-0.017964042969126858,0.010621004508422693,0.031199284313186162,0.028419614559395963,0.031859445052704896,0.029991769959078,0.041406962212495936,0.029227072040239718,-0.03636366487112585,0.005644304185308406,0.03680126993354927,0.013289086090859702,0.025178596637124254,0.03607879664656495,0.03913061123356727,0.030657480897019113
-0.00324212362789455,0.00033469260017703035,-0.014960825197346022,-0.010730201116933312,-0.0004631011342194432,-0.007914966952028438,-0.01863633876113367,-0.0005338467931140611,-0.02506980853241967,-0.03353566801347445,0.003867800449700793,0.0035481367637521725,0.0037934764096155733,0.005707096761713524,0.01459228796799704,-0.004690399616379135,0.00242502023659706,-0.0005245238896590892,0.005158518299952002,-0.014702674628099825,-0.001133066698930444,-0.03562349874112011,0.0002653683744000578,-0.006531239138337236,-0.013096222466003254,0.0037207329371605783,0.007650150454055817,-0.0007596090467460621,-0.030953385463425208,-0.03582659389632172,0.0
-0.01923352449217099,0.016733626720761643,0.01933041352622088,0.008077272371079358,-0.0055609896017981345,0.008159558073876015,0.009263728998264591,-0.004700403466277889,0.025143090178075825,0.025115636441229317,-0.005314226583181978,-0.012669326370117476,0.02145946811919238,0.011349942690926366,0.002115214211234505,0.005183753453225496,0.0064516532004978535,-0.002274636219947221,-0.007331437793503475,0.007674245097875788,-0.004764126256591475,0.020018691743802237,-0.00504099037560057,0.008765630217533153,0.031279609797943767,-0.008515440843146694,-0.007809059309725938,-0.006081430320571482,0.02341214400577741,0.02576634904474808,-0.002270728564003737
